01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,14都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,221527
01一般会計,14都支出金,01都負担金,01民生費都負担金,07障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,6647333
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,15519998
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,410571
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,21559536
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,1982323
01一般会計,14都支出金,01都負担金,01民生費都負担金,09心身障害者福祉手当負担金,01心身障害者福祉手当負担金,0,244125000
01一般会計,14都支出金,01都負担金,01民生費都負担金,10国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,257947881
01一般会計,14都支出金,01都負担金,01民生費都負担金,11後期高齢者医療保険基盤安定負担金,01保険基盤安定負担金,0,164519710
01一般会計,14都支出金,01都負担金,01民生費都負担金,12児童手当等負担金,01３歳未満被用者児童手当負担金,0,48300000
01一般会計,14都支出金,01都負担金,01民生費都負担金,12児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,202251666
01一般会計,14都支出金,01都負担金,01民生費都負担金,12児童手当等負担金,03非被用者児童手当負担金,0,87858333
01一般会計,14都支出金,01都負担金,01民生費都負担金,12児童手当等負担金,04特例給付負担金,0,50530833
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,01児童育成手当負担金,0,314972500
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,02私立保育所運営費負担金,0,145647856
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,03母子生活支援施設入所措置費負担金,0,5604365
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,04入院助産措置費負担金,0,103227
01一般会計,14都支出金,01都負担金,01民生費都負担金,14生活保護費負担金,01生活保護費負担金,0,351740288
01一般会計,14都支出金,01都負担金,02衛生費都負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,1996566
01一般会計,14都支出金,02都補助金,01総務費都補助金,01市町村総合交付金,01市町村総合交付金,0,1202436000
01一般会計,14都支出金,02都補助金,01総務費都補助金,02国土利用計画法事務費交付金,01国土利用計画法事務費交付金,0,52000
01一般会計,14都支出金,02都補助金,01総務費都補助金,03人権啓発活動区市町村補助金,01人権啓発活動区市町村補助金,0,50476
01一般会計,14都支出金,02都補助金,01総務費都補助金,04道路橋梁費補助金,01市道第３７２号線整備事業費補助金,0,81500000
01一般会計,14都支出金,02都補助金,01総務費都補助金,05障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,36207000
01一般会計,14都支出金,02都補助金,01総務費都補助金,06高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,25164000
01一般会計,14都支出金,02都補助金,01総務費都補助金,07子ども・子育て支援新制度システム構築等事業補助金,01子ども・子育て支援新制度システム構築等事業補助金,0,48232000
01一般会計,14都支出金,02都補助金,01総務費都補助金,08防犯設備整備費補助金,01防犯設備整備補助事業費補助金,0,5803000
01一般会計,14都支出金,02都補助金,01総務費都補助金,09多摩の魅力発信事業補助金,01多摩の魅力発信事業補助金,0,600000
01一般会計,14都支出金,02都補助金,01総務費都補助金,11緊急雇用創出事業臨時特例補助金（住まい対策拡充等支援分）,01就労自立給付金創設等に伴うシステム改修事業等補助金,0,1890000
01一般会計,14都支出金,02都補助金,02民生費都補助金,01地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,51687000
01一般会計,14都支出金,02都補助金,02民生費都補助金,02地域福祉推進事業補助金,01ハンディキャブ助成事業補助金,0,2500000
01一般会計,14都支出金,02都補助金,02民生費都補助金,03重度訪問介護等の利用促進に係る区市町村支援事業費補助金,01重度訪問介護等の利用促進に係る区市町村支援事業費補助金,0,28623000
01一般会計,14都支出金,02都補助金,02民生費都補助金,04重症心身障害児（者）通所事業運営費補助金,01重症心身障害児（者）通所事業運営費補助金,0,6418000
01一般会計,14都支出金,02都補助金,02民生費都補助金,05地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,26723000
01一般会計,14都支出金,02都補助金,02民生費都補助金,06医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,5829430
01一般会計,14都支出金,02都補助金,02民生費都補助金,07重度脳性マヒ者等介護人派遣事業費補助金,01重度脳性マヒ者等介護人派遣事業費補助金,0,944000
01一般会計,14都支出金,02都補助金,02民生費都補助金,08機能訓練事業費補助金,01機能訓練事業費補助金,0,1472000
01一般会計,14都支出金,02都補助金,02民生費都補助金,09障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,283920000
01一般会計,14都支出金,02都補助金,02民生費都補助金,10公営住宅等家賃対策補助金,01区市町村公営住宅家賃対策補助金,0,4430000
01一般会計,14都支出金,02都補助金,02民生費都補助金,10公営住宅等家賃対策補助金,02区市町村特定目的借上公共賃貸住宅家賃対策補助金,0,683000
01一般会計,14都支出金,02都補助金,02民生費都補助金,11老人クラブ等助成費補助金,01老人クラブ等助成費補助金,0,1363000
01一般会計,14都支出金,02都補助金,02民生費都補助金,12シルバー人材センター運営費補助金,01シルバー人材センター運営費補助金,0,12495000
01一般会計,14都支出金,02都補助金,02民生費都補助金,13シルバー交番事業費補助金,01シルバー交番事業費補助金,0,4988000
01一般会計,14都支出金,02都補助金,02民生費都補助金,14社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01社会福祉法人等による介護保険サービス利用者負担軽減費補助金,0,140000
01一般会計,14都支出金,02都補助金,02民生費都補助金,16高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,28991500
01一般会計,14都支出金,02都補助金,02民生費都補助金,17認知症高齢者グループホーム整備事業補助金,01認知症高齢者グループホーム整備事業補助金,0,40000000
01一般会計,14都支出金,02都補助金,02民生費都補助金,18施設開設準備経費助成特別対策事業等補助金,01施設開設準備経費助成特別対策事業等補助金,0,491000
01一般会計,14都支出金,02都補助金,02民生費都補助金,19子育て推進交付金,01子育て推進交付金,0,709730000
01一般会計,14都支出金,02都補助金,02民生費都補助金,20乳幼児医療費助成事業費補助金,01乳幼児医療費助成事業費補助金,0,158721000
01一般会計,14都支出金,02都補助金,02民生費都補助金,21義務教育就学児医療費助成事業費補助金,01義務教育就学児医療費助成事業費補助金,0,120180000
01一般会計,14都支出金,02都補助金,02民生費都補助金,22子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,80322000
01一般会計,14都支出金,02都補助金,02民生費都補助金,23子どもを守る地域ネットワーク機能強化事業補助金,01子どもを守る地域ネットワーク機能強化事業補助金,0,353000
01一般会計,14都支出金,02都補助金,02民生費都補助金,24ファミリー・サポート・センター事業補助金,01ファミリー・サポート・センター事業補助金,0,3664000
01一般会計,14都支出金,02都補助金,02民生費都補助金,25養育支援訪問事業補助金,01養育支援訪問事業補助金,0,148000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子育てひろば事業補助金,01子育てひろば事業補助金,0,17785000
01一般会計,14都支出金,02都補助金,02民生費都補助金,27一時預かり事業補助金,01一時預かり事業補助金,0,14481000
01一般会計,14都支出金,02都補助金,02民生費都補助金,28病児・病後児保育事業費補助金,01病児・病後児保育事業費補助金,0,11459000
01一般会計,14都支出金,02都補助金,02民生費都補助金,29子育て短期支援事業補助金,01子育て短期支援事業補助金,0,649000
01一般会計,14都支出金,02都補助金,02民生費都補助金,30乳児家庭全戸訪問事業補助金,01乳児家庭全戸訪問事業補助金,0,3413000
01一般会計,14都支出金,02都補助金,02民生費都補助金,31保育対策等促進事業補助金,01保育対策等促進事業補助金,0,58670000
01一般会計,14都支出金,02都補助金,02民生費都補助金,32認証保育所運営費補助金,01認証保育所運営費補助金,0,233177000
01一般会計,14都支出金,02都補助金,02民生費都補助金,33家庭的保育事業補助金,01家庭的保育事業補助金,0,10499000
01一般会計,14都支出金,02都補助金,02民生費都補助金,34賃貸物件による保育所整備事業補助金,01賃貸物件による保育所整備事業補助金,0,26100000
01一般会計,14都支出金,02都補助金,02民生費都補助金,35待機児童解消区市町村支援事業補助金,01待機児童解消区市町村支援事業補助金,0,1687000
01一般会計,14都支出金,02都補助金,02民生費都補助金,36保育士等処遇改善臨時特例事業補助金,01保育士等処遇改善臨時特例事業補助金,0,3117000
01一般会計,14都支出金,02都補助金,02民生費都補助金,37東京都保育従事職員等処遇改善事業補助金,01東京都保育従事職員等処遇改善事業補助金,0,16632000
01一般会計,14都支出金,02都補助金,02民生費都補助金,38ひとり親家庭等医療費助成事業費補助金,01ひとり親家庭等医療費助成事業費補助金,0,35590000
01一般会計,14都支出金,02都補助金,02民生費都補助金,39ひとり親家庭ホームヘルプサービス事業補助金,01ひとり親家庭ホームヘルプサービス事業補助金,0,542000
01一般会計,14都支出金,02都補助金,02民生費都補助金,40放課後児童健全育成事業費補助金,01放課後児童健全育成事業費補助金,0,88020000
01一般会計,14都支出金,02都補助金,02民生費都補助金,41都型学童クラブ事業補助金,01都型学童クラブ事業補助金,0,73824000
01一般会計,14都支出金,02都補助金,02民生費都補助金,42学童クラブ整備費補助金,01学童クラブ整備費補助金,0,15704000
01一般会計,14都支出金,02都補助金,02民生費都補助金,43緊急雇用創出事業臨時特例補助金（住まい対策拡充等支援分）,01住宅支援給付緊急特別措置事業費補助金,0,8056000
01一般会計,14都支出金,02都補助金,02民生費都補助金,43緊急雇用創出事業臨時特例補助金（住まい対策拡充等支援分）,02生活保護受給者就労支援事業費等補助金,0,46894000
01一般会計,14都支出金,02都補助金,02民生費都補助金,43緊急雇用創出事業臨時特例補助金（住まい対策拡充等支援分）,03生活困窮者自立支援制度施行円滑化特別対策事業費補助金,0,3266000
01一般会計,14都支出金,02都補助金,02民生費都補助金,44地域開放型事業所内保育施設支援事業費補助金,01地域開放型事業所内保育施設支援事業費補助金,0,24600000
01一般会計,14都支出金,02都補助金,02民生費都補助金,45小規模保育整備促進支援事業費補助金,01小規模保育整備促進支援事業費補助金,0,17413000
01一般会計,14都支出金,02都補助金,02民生費都補助金,46地域支え合い体制づくり事業補助金,01地域支え合い体制づくり事業補助金,0,2068000
01一般会計,14都支出金,02都補助金,02民生費都補助金,47利用者支援事業補助金,01利用者支援事業補助金,0,879000
01一般会計,14都支出金,02都補助金,02民生費都補助金,48東京都保育士研修等事業補助金,01東京都保育士研修等事業補助金,0,564000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,01小児初期救急平日夜間診療事業補助金,01小児初期救急平日夜間診療事業補助金,0,3675000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,02医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,34813570
01一般会計,14都支出金,02都補助金,03衛生費都補助金,03子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,570000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,04健康増進事業費補助金,01健康増進事業費補助金,0,17406000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,05区市町村食育推進活動支援事業費補助金,01区市町村食育推進活動支援事業費補助金,0,933000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,06予防接種事故処理費補助金,01予防接種事故処理費補助金,0,10282627
01一般会計,14都支出金,02都補助金,03衛生費都補助金,07高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,4254500
01一般会計,14都支出金,02都補助金,03衛生費都補助金,09東京都地域自殺対策緊急強化補助事業補助金,01東京都地域自殺対策緊急強化補助事業補助金,0,219000
01一般会計,14都支出金,02都補助金,04労働費都補助金,01はつらつ高齢者就業機会創出支援事業補助金,01はつらつ高齢者就業機会創出支援事業補助金,0,8033105
01一般会計,14都支出金,02都補助金,04労働費都補助金,02緊急雇用創出事業臨時特例補助金,01緊急雇用創出事業臨時特例補助金,0,27229901
01一般会計,14都支出金,02都補助金,05農林費都補助金,01農業委員会交付金,01農業委員会交付金,0,1147000
01一般会計,14都支出金,02都補助金,05農林費都補助金,02農業経営基盤強化措置特別会計事務費交付金,01国有農地管理事務費交付金,0,50000
01一般会計,14都支出金,02都補助金,05農林費都補助金,03都市農業経営パワーアップ事業補助金,01都市農業経営パワーアップ事業補助金,0,18406000
01一般会計,14都支出金,02都補助金,05農林費都補助金,04東京都都市農地保全事業補助金,01東京都都市農地保全事業補助金,0,5498000
01一般会計,14都支出金,02都補助金,05農林費都補助金,05被災農業者向け経営体育成支援事業補助金,01被災農業者向け経営体育成支援事業補助金,0,2481583
01一般会計,14都支出金,02都補助金,05農林費都補助金,06東京都農業構造改革支援事業費補助金,01東京都農業構造改革支援事業費補助金,0,3016569
01一般会計,14都支出金,02都補助金,06商工費都補助金,01新・元気を出せ商店街事業補助金,01新・元気を出せ商店街事業補助金,0,9514000
01一般会計,14都支出金,02都補助金,06商工費都補助金,02創造的都市型産業集積創出助成事業補助金,01創造的都市型産業集積創出助成事業補助金,0,4576000
01一般会計,14都支出金,02都補助金,06商工費都補助金,03ものづくり産業集積強化支援事業費補助金,01ものづくり産業集積強化支援事業費補助金,0,4853000
01一般会計,14都支出金,02都補助金,06商工費都補助金,04都内ものづくり企業立地継続支援事業費補助金,01都内ものづくり企業立地継続支援事業費補助金,0,1720000
01一般会計,14都支出金,02都補助金,07土木費都補助金,01地域福祉推進区市町村包括補助金,01バリアフリーのまちづくり推進事業費補助金,0,1000000
01一般会計,14都支出金,02都補助金,07土木費都補助金,01地域福祉推進区市町村包括補助金,02コミュニティバス運行事業費補助金,0,7500000
01一般会計,14都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,01市道第１３８号線交差点改良事業費補助金,0,19500000
01一般会計,14都支出金,02都補助金,07土木費都補助金,04街路事業費補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,33750000
01一般会計,14都支出金,02都補助金,07土木費都補助金,05雨水流出抑制助成事業補助金,01雨水浸透ます設置費補助金,0,719444
01一般会計,14都支出金,02都補助金,07土木費都補助金,06都市計画公園事業費補助金,01野崎三丁目公園用地取得事業費補助金,0,36400000
01一般会計,14都支出金,02都補助金,07土木費都補助金,06都市計画公園事業費補助金,02新川あおやぎ公園用地取得事業費補助金,0,18000000
01一般会計,14都支出金,02都補助金,07土木費都補助金,07区市町村特定優良賃貸住宅等補助金,01借上住宅家賃補助金,0,2000
01一般会計,14都支出金,02都補助金,07土木費都補助金,08特定緊急輸送道路沿道建築物耐震化促進事業補助金,01特定緊急輸送道路沿道建築物耐震化促進事業補助金,0,77162000
01一般会計,14都支出金,02都補助金,08消防費都補助金,01高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,120000
01一般会計,14都支出金,02都補助金,08消防費都補助金,02市町村消防団資機材整備費補助金,01市町村消防団資機材整備費補助金,0,1990440
01一般会計,14都支出金,02都補助金,09教育費都補助金,01スクールソーシャルワーカー活用事業補助金,01スクールソーシャルワーカー活用事業補助金,0,2107000
01一般会計,14都支出金,02都補助金,09教育費都補助金,02私立幼稚園等園児保護者負担軽減事業費補助金,01私立幼稚園児保護者負担軽減事業費補助金,0,79386000
01一般会計,14都支出金,02都補助金,09教育費都補助金,02私立幼稚園等園児保護者負担軽減事業費補助金,02幼稚園類似施設児保護者負担軽減事業費補助金,0,782400
01一般会計,14都支出金,02都補助金,09教育費都補助金,03認定こども園運営費等補助金,01認定こども園運営費等補助金,0,7447000
01一般会計,14都支出金,02都補助金,09教育費都補助金,04被災児童生徒就学支援等事業補助金,01被災児童就学援助等補助金,01小学校,128412
01一般会計,14都支出金,02都補助金,09教育費都補助金,04被災児童生徒就学支援等事業補助金,02被災児童給食費補助金,01小学校,298019
01一般会計,14都支出金,02都補助金,09教育費都補助金,04被災児童生徒就学支援等事業補助金,03被災生徒給食費補助金,01中学校,59981
01一般会計,14都支出金,02都補助金,09教育費都補助金,04被災児童生徒就学支援等事業補助金,04被災生徒就学援助等補助金,01中学校,50588
01一般会計,14都支出金,02都補助金,09教育費都補助金,05公立学校運動場芝生化事業補助金,01公立学校運動場芝生化事業補助金,0,1382000
01一般会計,14都支出金,02都補助金,09教育費都補助金,06公立学校施設耐震化支援事業補助金,01公立学校施設耐震化支援事業補助金,0,8329000
01一般会計,14都支出金,02都補助金,09教育費都補助金,07緑の学び舎づくり実証実験事業補助金,01緑の学び舎づくり実証実験事業補助金,0,58461000
01一般会計,14都支出金,02都補助金,09教育費都補助金,08文化財保存事業費補助金,01遺跡発掘調査事業費補助金,0,2500000
01一般会計,14都支出金,02都補助金,09教育費都補助金,10家庭教育支援基盤形成事業補助金,01家庭教育支援基盤形成事業補助金,0,569000
01一般会計,14都支出金,02都補助金,09教育費都補助金,11放課後子どもプラン事業費補助金,01放課後子どもプラン事業費補助金,0,9809000
01一般会計,14都支出金,02都補助金,09教育費都補助金,12高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,1116000
01一般会計,14都支出金,02都補助金,09教育費都補助金,13通学路防犯設備整備補助金,01通学路防犯設備整備補助金,0,837000
01一般会計,14都支出金,02都補助金,09教育費都補助金,14子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,11000
01一般会計,14都支出金,03委託金,01総務費委託金,01都税徴収委託金,01都税徴収委託金,0,305249533
01一般会計,14都支出金,03委託金,01総務費委託金,02個人都民税特別還付金相当額等交付金,01個人都民税特別還付金相当額等交付金,0,77440
01一般会計,14都支出金,03委託金,01総務費委託金,03住民基本台帳人口調査費委託金,01住民基本台帳人口調査費委託金,0,343000
01一般会計,14都支出金,03委託金,01総務費委託金,04電子証明書発行手数料等事務費委託金,01電子証明書発行手数料等事務費委託金,0,193520
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,01人口動態調査委託金,0,143300
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,02統計調査員確保対策事業委託金,0,69000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,03建設工事統計調査委託金,0,70000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,04学校基本調査委託金,0,27000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,05経済センサス調査区管理委託金,0,13000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,06経済センサス・商業統計調査委託金,0,4815000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,07工業統計調査委託金,0,307000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,08農林業センサス委託金,0,680000
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,09国勢調査調査区設定委託金,0,832942
01一般会計,14都支出金,03委託金,01総務費委託金,05統計調査費委託金,10全国消費実態調査委託金,0,3748480
01一般会計,14都支出金,03委託金,01総務費委託金,06私立学校指導監督費委託金,01私立学校指導監督費委託金,0,2131400
01一般会計,14都支出金,03委託金,01総務費委託金,07在外選挙人名簿登録事務委託金,01在外選挙人名簿登録事務委託金,0,68982
01一般会計,14都支出金,03委託金,01総務費委託金,08衆議院議員選挙及び最高裁判所裁判官国民審査費委託金,01衆議院議員選挙及び最高裁判所裁判官国民審査費委託金,0,59823728
01一般会計,14都支出金,03委託金,02民生費委託金,01東京都福祉のまちづくり条例事務委託金,01東京都福祉のまちづくり条例事務委託金,0,50000
01一般会計,14都支出金,03委託金,02民生費委託金,02都営交通機関無料乗車券発行事務費委託金,01都営交通機関無料乗車券発行事務費委託金,0,64000
01一般会計,14都支出金,03委託金,02民生費委託金,03原子爆弾被爆者等援護事務交付金,01原子爆弾被爆者等援護事務交付金,0,7788
01一般会計,14都支出金,03委託金,02民生費委託金,05女性福祉資金貸付事務費交付金,01女性福祉資金貸付事務費交付金,0,1472880
01一般会計,14都支出金,03委託金,02民生費委託金,06難病等医療費助成事務交付金,01難病等医療費助成事務交付金,0,1197456
01一般会計,14都支出金,03委託金,02民生費委託金,07知的障害者福祉法等施行事務費委託金,01知的障害者福祉法等施行事務費委託金,0,175951
01一般会計,14都支出金,03委託金,02民生費委託金,08精神障害者医療費助成申請等事務交付金,01精神障害者医療費助成申請等事務交付金,0,69371
01一般会計,14都支出金,03委託金,02民生費委託金,09精神障害者保健福祉事業人件費委託金,01精神障害者保健福祉事業人件費委託金,0,10720000
01一般会計,14都支出金,03委託金,02民生費委託金,10重度心身障害者手当施行事務費委託金,01重度心身障害者手当施行事務費委託金,0,517010
01一般会計,14都支出金,03委託金,02民生費委託金,11心身障害者医療費助成等事務費委託金,01心身障害者医療費助成等事務費委託金,0,1460141
01一般会計,14都支出金,03委託金,02民生費委託金,12心身障害者扶養年金等事務費委託金,01心身障害者扶養年金事務費委託金,0,676200
01一般会計,14都支出金,03委託金,02民生費委託金,12心身障害者扶養年金等事務費委託金,02心身障害者扶養共済事務費委託金,0,153400
01一般会計,14都支出金,03委託金,02民生費委託金,13小児慢性疾患医療費助成事務交付金,01小児慢性疾患医療費助成事務交付金,0,52156
01一般会計,14都支出金,03委託金,02民生費委託金,14母子及び父子福祉資金貸付事業事務費交付金,01母子及び父子福祉資金貸付事業事務費交付金,0,8508920
01一般会計,14都支出金,03委託金,02民生費委託金,15児童福祉施設設置届等事務費交付金,01児童福祉施設設置届等事務費交付金,0,133326
01一般会計,14都支出金,03委託金,03衛生費委託金,01大気汚染健康障害者医療費助成事務交付金,01大気汚染健康障害者医療費助成事務交付金,0,1656743
01一般会計,14都支出金,03委託金,03衛生費委託金,02公害防止事務費委託金,01公害防止事務費委託金,0,22386000
01一般会計,14都支出金,03委託金,03衛生費委託金,03犬猫等の公示事務費委託金,01犬猫等の公示事務費委託金,0,1963
01一般会計,14都支出金,03委託金,03衛生費委託金,04先天性風しん対策抗体検査事務交付金,01先天性風しん対策抗体検査事務交付金,0,1912559
01一般会計,14都支出金,03委託金,04土木費委託金,01建物調査委託金,01建築動態統計調査事務費委託金,0,53600
01一般会計,14都支出金,03委託金,04土木費委託金,01建物調査委託金,02建築物等実態調査委託金,0,79800
01一般会計,14都支出金,03委託金,04土木費委託金,02都条例認定許可事務費委託金,01都条例認定許可事務費委託金,0,169174
01一般会計,14都支出金,03委託金,04土木費委託金,03屋外広告物許可事務費委託金,01屋外広告物許可事務費委託金,0,7112321
01一般会計,14都支出金,03委託金,04土木費委託金,04新みちづくり・まちづくりパートナー事業委託金,01新みちづくり・まちづくりパートナー事業委託金,0,82273711
01一般会計,14都支出金,03委託金,04土木費委託金,05都営住宅申込用紙配布等事務費委託金,01都営住宅申込用紙配布等事務費委託金,0,545911
01一般会計,14都支出金,03委託金,05教育費委託金,01市給与等支給事務処理特例交付金,01市給与等支給事務処理特例交付金,0,4557000
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,01教職員研修等事務費交付金,0,725000
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,02小・中学校等臨時職員賃金交付金,0,5242528
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,03成績一覧表調査委員会交付金,0,15000
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,04初任者研修交付金,0,369335
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,05十年次研修交付金,0,4361
01一般会計,14都支出金,03委託金,05教育費委託金,03オリンピック教育推進校事業委託金,01オリンピック教育推進校事業委託金,0,2980327
01一般会計,14都支出金,03委託金,05教育費委託金,04言語能力向上拠点校事業委託金,01言語能力向上拠点校事業委託金,0,447166
01一般会計,14都支出金,03委託金,05教育費委託金,05理数フロンティア校事業委託金,01理数フロンティア校事業委託金,0,342700
01一般会計,14都支出金,03委託金,05教育費委託金,06教科書展示会事業費交付金,01教科書展示会事業費交付金,0,219702
01一般会計,14都支出金,03委託金,05教育費委託金,07認定こども園事務委託金,01認定こども園事務委託金,0,55359
01一般会計,14都支出金,03委託金,05教育費委託金,08教育調査統計事務処理特例交付金,01教育調査統計事務処理特例交付金,0,14000
01一般会計,14都支出金,03委託金,05教育費委託金,09公立小中学校直結給水化モデル事業委託金,01公立小中学校直結給水化モデル事業委託金,0,16027481
01一般会計,14都支出金,03委託金,05教育費委託金,10文化財関連事務事業費交付金,01文化財関連事務事業費交付金,0,20000
01一般会計,15財産収入,01財産運用収入,01財産貸付収入,01土地建物貸付収入,01用地貸付収入,0,11448838
01一般会計,15財産収入,01財産運用収入,01財産貸付収入,01土地建物貸付収入,02駅前商業活性化店舗等貸付収入,0,1840958
01一般会計,15財産収入,01財産運用収入,01財産貸付収入,01土地建物貸付収入,03社会福祉施設貸付収入,0,6005904
01一般会計,15財産収入,01財産運用収入,01財産貸付収入,01土地建物貸付収入,04建物貸付収入,0,2142288
01一般会計,15財産収入,01財産運用収入,02利子及び配当金,01基金運用利子,01財政調整基金積立金利子,0,5526811
01一般会計,15財産収入,01財産運用収入,02利子及び配当金,01基金運用利子,02まちづくり施設整備基金積立金利子,0,2265887
01一般会計,15財産収入,01財産運用収入,02利子及び配当金,01基金運用利子,03平和基金積立金利子,0,450070
01一般会計,15財産収入,01財産運用収入,02利子及び配当金,01基金運用利子,04健康福祉基金積立金利子,0,2136511
01一般会計,15財産収入,01財産運用収入,02利子及び配当金,01基金運用利子,05環境基金積立金利子,0,259738
01一般会計,15財産収入,01財産運用収入,02利子及び配当金,01基金運用利子,06教育振興基金積立金利子,0,313
01一般会計,15財産収入,02財産売払収入,01物品売払収入,02電力売払収入,01電力売払収入,0,235445
01一般会計,15財産収入,02財産売払収入,01物品売払収入,03自動車売払収入,01廃車による市有自動車売払収入,0,3000
01一般会計,15財産収入,02財産売払収入,02不動産売払収入,01土地売払収入,01土地売払収入,0,1012694728
01一般会計,16寄附金,01寄附金,01一般寄附金,01一般寄附金,01一般寄附金,0,1020000
01一般会計,16寄附金,01寄附金,02総務費寄附金,01総務費寄附金,01総務費寄附金,0,500000
01一般会計,16寄附金,01寄附金,03民生費寄附金,01民生費寄附金,01民生費寄附金,0,10004130
01一般会計,16寄附金,01寄附金,04衛生費寄附金,01衛生費寄附金,01衛生費寄附金,0,904080
01一般会計,16寄附金,01寄附金,05土木費寄附金,01土木費寄附金,01土木費寄附金,0,3527619
01一般会計,16寄附金,01寄附金,05土木費寄附金,01土木費寄附金,02まちづくり協力金,0,69100000
01一般会計,16寄附金,01寄附金,05土木費寄附金,01土木費寄附金,03ほっとベンチ寄附金,0,750000
01一般会計,16寄附金,01寄附金,06教育費寄附金,01教育費寄附金,01教育費寄附金,0,8711375
01一般会計,17繰入金,01特別会計繰入金,01介護保険事業特別会計繰入金,01介護保険事業特別会計繰入金,01介護保険事業特別会計繰入金,0,4488729
01一般会計,17繰入金,02基金繰入金,01財政調整基金繰入金,01財政調整基金繰入金,01財政調整基金とりくずし収入,0,100000000
01一般会計,17繰入金,02基金繰入金,02まちづくり施設整備基金繰入金,01まちづくり施設整備基金繰入金,01まちづくり施設整備基金とりくずし収入,0,100000000
01一般会計,17繰入金,02基金繰入金,03平和基金繰入金,01平和基金繰入金,01平和基金とりくずし収入,0,2237739
01一般会計,17繰入金,02基金繰入金,04健康福祉基金繰入金,01健康福祉基金繰入金,01健康福祉基金とりくずし収入,0,300000000
01一般会計,17繰入金,02基金繰入金,05環境基金繰入金,01環境基金繰入金,01環境基金とりくずし収入,0,45672104
01一般会計,18繰越金,01繰越金,01繰越金,01前年度繰越金,01前年度繰越金,0,1423491732
01一般会計,18繰越金,01繰越金,01繰越金,01前年度繰越金,02繰越明許費に係る繰越金,0,26896000
