01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,42諸負担金等,19負担金補助及び交付金,01北多摩地区保護観察協会負担金,1252160
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,42諸負担金等,19負担金補助及び交付金,01北多摩東地区保護司会三鷹分区補助金,213800
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,42諸負担金等,19負担金補助及び交付金,02府中刑務所篤志面接委員協議会助成金,10000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,01地域自立支援協議会関係費,08報償費,01委員等謝礼,533160
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,01地域自立支援協議会関係費,11需用費,01諸消耗品費,3000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,01地域自立支援協議会関係費,12役務費,01郵便料,8910
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,01報酬,01障がい支援区分判定等審査会委員報酬　１２人,2837000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,01報酬,01市政嘱託員報酬　１人,2238164
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,04共済費,01市政嘱託員共済費,366918
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,11需用費,01諸消耗品費,239376
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,12役務費,01郵便料,135348
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,12役務費,01主治医意見書作成料,1491300
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,01報酬,01市政嘱託員報酬　１人,2187768
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,04共済費,01市政嘱託員共済費,348481
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,09旅費,01職員調査等旅費,770436
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11需用費,01相談事務消耗品費,297181
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11需用費,02福祉事務消耗品費,444632
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11需用費,03医療・給付事務消耗品費,278465
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11需用費,01相談事務印刷費,244296
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,12役務費,01相談事務郵便料,586480
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,12役務費,03医療・給付事務郵便料,496321
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,01報酬,01市政嘱託員報酬　１人,1563042
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,04共済費,01市政嘱託員共済費,266386
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,07賃金,01臨時職員賃金,120207
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,13委託料,01介護給付費等審査支払事務委託料,2181200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,13委託料,02医療費審査支払事務委託料,9095
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,14使用料及び賃借料,01ソフトウェア使用料,648000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,20扶助費,01介護給付費（扶）,1552526885
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,20扶助費,02高額障がい福祉サービス等給付費（扶）,839549
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障がい者自立支援介護給付事業費,20扶助費,03特例介護給付費（扶）,6695345
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援訓練等給付事業費,13委託料,01訓練等給付費審査支払事務委託料,426300
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援訓練等給付事業費,20扶助費,01訓練等給付費（扶）,986554938
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,06障がい者自立支援医療給付事業費,13委託料,01医療費審査支払事務委託料,45213
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,06障がい者自立支援医療給付事業費,20扶助費,01更生医療給付費（扶）,170388672
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,07障がい者自立支援補装具支給事業費,20扶助費,01補装具費（扶）,27531911
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,08障がい児通所支援給付事業費,13委託料,01障がい児通所支援給付費審査支払事務委託料,414540
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,08障がい児通所支援給付事業費,13委託料,02医療費審査支払事務委託料,1270
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,08障がい児通所支援給付事業費,20扶助費,01通所支援給付費（扶）,199551079
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,09障がい福祉サービス利用者助成事業費,19負担金補助及び交付金,01障がい福祉サービス利用者助成金,598118
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,10地域活動支援センター関係費,13委託料,01Ⅰ型事業委託料,12303000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,10地域活動支援センター関係費,13委託料,02Ⅱ型事業委託料,29952228
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,08報償費,01講師謝礼,164755
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,08報償費,01手話通訳者謝礼,2604700
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,11需用費,01諸消耗品費,982
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,12役務費,01郵便料,37679
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,12役務費,02電話回線使用料,47950
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,13委託料,01手話通訳者研修委託料,285000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,13委託料,02手話通訳者派遣事業等委託料,379500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,13委託料,03手話講習会開催委託料,2629000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11コミュニケーション支援事業費,14使用料及び賃借料,01会場使用料,25800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,12障がい者ＩＴ講習会事業費,11需用費,01諸消耗品費,4926
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,12障がい者ＩＴ講習会事業費,12役務費,01郵便料,33548
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,12障がい者ＩＴ講習会事業費,13委託料,01講習会開催委託料,349174
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13重度障がい者（児）日常生活用具等給付事業費,20扶助費,01用具給付費（扶）,33576978
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13重度障がい者（児）日常生活用具等給付事業費,20扶助費,02設備改善費（扶）,6357406
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,14障がい者移動支援事業費,19負担金補助及び交付金,01移動支援費,95117595
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,15障がい者日中一時支援事業費,19負担金補助及び交付金,01日中一時支援費,3423196
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,16障がい者生活サポート事業費,19負担金補助及び交付金,01生活支援等給付費,249500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,17障がい者更生訓練費等給付事業費,19負担金補助及び交付金,01更生訓練費等給付費,143662
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,08報償費,01講師謝礼,30000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,08報償費,01指導者謝礼,628500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,08報償費,02看護師謝礼,59000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,11需用費,01諸消耗品費,35625
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,12役務費,01郵便料,14966
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,19在宅障がい者訪問入浴サービス事業費,13委託料,01入浴サービス委託料,5665350
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20身体障がい者自動車運転教習費等補助事業費,19負担金補助及び交付金,01自動車運転教習費等補助金,164800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20身体障がい者自動車運転教習費等補助事業費,19負担金補助及び交付金,02自動車改造費補助金,465800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,21身体障害者手帳交付事務関係費,19負担金補助及び交付金,01身体障害者手帳交付申請用診断書料補助金,820810
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,22精神障害者保健福祉手帳交付事務関係費,01報酬,01市政嘱託員報酬　１人,2034000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,22精神障害者保健福祉手帳交付事務関係費,04共済費,01市政嘱託員共済費,313486
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,22精神障害者保健福祉手帳交付事務関係費,19負担金補助及び交付金,01精神障害者保健福祉手帳交付申請用診断書料補助金,872875
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23障がい者作品展事業費,11需用費,01諸消耗品費,2953
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23障がい者作品展事業費,12役務費,01洗濯代,10800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,24障がい者相談事業費,08報償費,01身体障がい者相談員謝礼,211320
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,24障がい者相談事業費,08報償費,03知的障がい者相談員謝礼,211320
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,24障がい者相談事業費,08報償費,04精神障がい者専門相談医謝礼,360000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25障がい者相談支援事業委託関係費,13委託料,01事業委託料,21472357
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26精神障がい者自立支援推進事業費,13委託料,01ピアサポート事業委託料,6747000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27障がい者就労支援推進事業費,12役務費,01郵便料,7224
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27障がい者就労支援推進事業費,13委託料,01就労支援業務委託料,24455481
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28心身障がい者（児）福祉訪問員派遣事業費,08報償費,01訪問員謝礼,3452365
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,29心身障がい者（児）一時保護事業費,13委託料,01業務委託料,8459084
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,29心身障がい者（児）一時保護事業費,14使用料及び賃借料,01テレビ受信料,13990
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30重度身体障がい者緊急通報システム事業費,13委託料,01業務委託料,217728
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31知的障がい児位置情報確認システム事業費,13委託料,01業務委託料,49248
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32福祉タクシー助成事業費,11需用費,01諸印刷費,452401
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32福祉タクシー助成事業費,12役務費,01郵便料,281000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32福祉タクシー助成事業費,19負担金補助及び交付金,01利用者助成金,32675000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32福祉タクシー助成事業費,19負担金補助及び交付金,02タクシー会社等助成金,2228100
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33心身障がい者自動車等燃料費助成事業費,12役務費,01郵便料,87911
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33心身障がい者自動車等燃料費助成事業費,12役務費,01口座振替手数料,16781
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33心身障がい者自動車等燃料費助成事業費,19負担金補助及び交付金,01自動車燃料費補助金,4838339
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34ホームヘルパー等養成事業費,13委託料,01業務委託料,522139
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35特別障害者手当等支給事業費,08報償費,01判定医謝礼,240000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35特別障害者手当等支給事業費,12役務費,01郵便料,19000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35特別障害者手当等支給事業費,12役務費,01口座振替手数料,26700
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35特別障害者手当等支給事業費,20扶助費,01福祉手当（扶）,446500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35特別障害者手当等支給事業費,20扶助費,02特別障害者手当（扶）,47410560
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35特別障害者手当等支給事業費,20扶助費,03障害児福祉手当（扶）,7572420
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,36特別障がい手当支給事業費,12役務費,01口座振替手数料,109682
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,36特別障がい手当支給事業費,20扶助費,01特別障がい手当（扶）,245070500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37一般障がい手当等支給事業費,04共済費,01臨時職員共済費,8882
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37一般障がい手当等支給事業費,07賃金,01臨時職員賃金,621466
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37一般障がい手当等支給事業費,12役務費,01郵便料,109194
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37一般障がい手当等支給事業費,12役務費,01口座振替手数料,370537
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37一般障がい手当等支給事業費,20扶助費,01一般障がい手当（扶）,118940000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37一般障がい手当等支給事業費,20扶助費,02特定疾患手当（扶）,77438000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38東京都重度心身障害者手当支給事務費,12役務費,01郵便料,15587
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39心身障害者医療費助成等事務費,12役務費,01郵便料,131738
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39心身障害者医療費助成等事務費,12役務費,01口座振替手数料,6906
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40難病等医療費助成等関係費,01報酬,01市政嘱託員報酬　１人,2215488
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40難病等医療費助成等関係費,04共済費,01市政嘱託員共済費,356180
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40難病等医療費助成等関係費,07賃金,01臨時職員賃金,387288
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40難病等医療費助成等関係費,09旅費,01市政嘱託員旅費,1182
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40難病等医療費助成等関係費,12役務費,01郵便料,12354
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41知的障がい者グループホーム助成事業費,19負担金補助及び交付金,01地域生活移行・定着化支援事業補助金,1800000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41知的障がい者グループホーム助成事業費,20扶助費,01生活寮利用費（扶）,9927100
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42精神障がい者グループホーム助成事業費,19負担金補助及び交付金,01事業補助金,18235183
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,01報酬,01医師報酬  １人,468000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,08報償費,01委員謝礼,3000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,11需用費,01施設修繕料,197867
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,11需用費,01電気料,237193
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,11需用費,02ガス料,162170
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,11需用費,03水道料,189984
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,12役務費,01郵便料,10868
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,12役務費,01電子証明発行手数料,7800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホームピアいのかしら運営事業費,13委託料,01運営委託料,9210392
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44障害者支援施設みずき関係費,13委託料,01重度身体障がい者（児）ショートステイ事業委託料,5064708
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44障害者支援施設みずき関係費,19負担金補助及び交付金,01生活介護事業運営費補助金,20603000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45三市共同知的障害者援護施設関係費,19負担金補助及び交付金,01管理運営費負担金,52803000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,46障がい者施設等自主製品開発・販売ネットワーク事業費,13委託料,01運営委託料,8539220
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,47障がい者地域緑化推進事業費,13委託料,01事業委託料,2060805
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48障がい者日中活動系サービス事業所助成事業費,12役務費,01郵便料,5936
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48障がい者日中活動系サービス事業所助成事業費,19負担金補助及び交付金,01事業補助金,140302900
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49下連雀複合施設管理運営費,11需用費,01施設修繕料,439776
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49下連雀複合施設管理運営費,11需用費,01電気料,1313150
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49下連雀複合施設管理運営費,11需用費,02水道料,19698
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49下連雀複合施設管理運営費,13委託料,01設備保守委託料,844344
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49下連雀複合施設管理運営費,13委託料,02清掃委託料,2154546
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49下連雀複合施設管理運営費,13委託料,03警備等委託料,1564920
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50心身障がい者施設新川作業所管理関係費,11需用費,01施設修繕料,458676
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50心身障がい者施設新川作業所管理関係費,13委託料,01設備保守委託料,535680
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50心身障がい者施設新川作業所管理関係費,13委託料,02清掃委託料,92880
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50心身障がい者施設新川作業所管理関係費,13委託料,03警備委託料,113400
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51心身障がい者施設タートルステップ関係費,13委託料,01清掃委託料,53395
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,11需用費,01施設修繕料,470192
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,11需用費,01電気料,1175687
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,11需用費,02ガス料,115631
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,11需用費,03水道料,226782
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,12役務費,01電話料,33382
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,12役務費,02郵便料,2940
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,13委託料,01設備保守委託料,776736
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,13委託料,02清掃委託料,1884546
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52福祉コアかみれん管理関係費,13委託料,03警備等委託料,2860920
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53心身障がい児通所訓練施設なかよし教室管理関係費,13委託料,01樹木剪定等委託料,85000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53心身障がい児通所訓練施設なかよし教室管理関係費,13委託料,02清掃委託料,109080
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,01障がい者生活介護事業所アクティビティセンターはばたけ建設費補助金,3500000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,02障がい者多機能型事業所はあと・ふる・えりあ建設費補助金,990000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,03障がい者就労支援事業所ワークショップハーモニー建設費補助金,1570000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,04障がい者生活介護事業所にじアート建設費補助金,1500000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,05障がい者就労支援事業所工房時建設費補助金,1085000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,06障がい者就労支援等事業所巣立ち風建設費補助金,1084000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54障がい者施設整備助成事業費,19負担金補助及び交付金,07障がい者就労支援事業所ひまわり第一共同作業所建設費補助金,1049000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,55東京都心身障害者扶養年金等事務費,12役務費,01郵便料,656
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56市民体育祭バリアフリー化関係費,11需用費,01諸消耗品費,29346
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56市民体育祭バリアフリー化関係費,13委託料,01運営等業務委託料,1080000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57三鷹台団地周辺子育て支援施設等整備事業費,15工事請負費,01解体工事費,7825680
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58障がい者差別解消関係費,08報償費,01講師等謝礼,52000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58障がい者差別解消関係費,11需用費,01諸消耗品費,19246
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59中等度難聴児発達支援事業費,19負担金補助及び交付金,01事業補助金,920038
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,02給料,01一般職給料  １４人,59686800
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,03職員手当等,01一般職手当,45314569
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,03職員手当等,01児童手当,540000
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,04共済費,01共済組合市負担金,20407877
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,171062
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,09旅費,01職員普通旅費,111312
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,01報酬,01医師報酬  １人,1518000
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01諸消耗品費,827908
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,02新聞雑誌等購読料,124786
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01自動車修繕料,74628
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,02諸修繕料,986156
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01医薬品購入費,118768
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01自動車用燃料費,32723
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01電気料,4651454
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,02ガス料,901648
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,03水道料,1076128
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01諸賄費,5469
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,01郵便料,55490
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,02電話料,523595
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,03ＣＡＴＶ利用料,98496
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,04回線使用料,129600
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,02細菌等検査手数料,149904
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,03ピアノ調律料,27800
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,04電子証明発行手数料,26000
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,05口座振替手数料,3182
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,01保険料,179690
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,01設備保守等委託料,2129306
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,02警備等委託料,2007837
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,03清掃等委託料,4675675
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,04送迎用巡回バス運行委託料,23405760
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,05機器保守委託料,518400
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,06ごみ収集処理委託料,476080
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,07電算業務委託料,4004
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,14使用料及び賃借料,01機器使用料,401112
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,14使用料及び賃借料,02電子複写機使用料,161300
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,18備品購入費,01諸備品購入費,65000
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,19負担金補助及び交付金,01東京都市立心身障害児者施設協議会負担金,15000
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,03北野ハピネスセンター改修事業費,13委託料,01設計委託料,2138400
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,03北野ハピネスセンター改修事業費,15工事請負費,01維持補修工事費,1397498
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,03北野ハピネスセンター改修事業費,15工事請負費,02施設改修工事費,31800600
