01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,04就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,820000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,05学校施設環境改善交付金,01大規模改造事業費交付金,01耐震補強工事,28252000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,05学校施設環境改善交付金,01大規模改造事業費交付金,02建築非構造部材耐震化工事,29487000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,05学校施設環境改善交付金,01大規模改造事業費交付金,03トイレ改修工事,10622000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,05学校施設環境改善交付金,01大規模改造事業費交付金,04スロープ等設置工事,1113000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,06国宝重要文化財等保存整備費補助金,01遺跡発掘調査事業費補助金,0,5000000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,06国宝重要文化財等保存整備費補助金,02史跡等及び埋蔵文化財公開活用事業費補助金,0,2500000
01一般会計,13国庫支出金,02国庫補助金,06農林費国庫補助金,01被災農業者向け経営体育成支援事業補助金,01被災農業者向け経営体育成支援事業補助金,0,18238766
01一般会計,13国庫支出金,03委託金,01総務費委託金,01自衛官募集事務費委託金,01自衛官募集事務費委託金,0,26000
01一般会計,13国庫支出金,03委託金,01総務費委託金,02中長期在留者住居地届出等事務費委託金,01中長期在留者住居地届出等事務費委託金,0,1009000
01一般会計,13国庫支出金,03委託金,02民生費委託金,01遺族及び留守家族等援護事務費委託金,01遺族及び留守家族等援護事務費委託金,0,3361000
01一般会計,13国庫支出金,03委託金,02民生費委託金,02健康保険日雇特例被保険者事務費委託金,01健康保険日雇特例被保険者事務費委託金,0,3574
01一般会計,13国庫支出金,03委託金,02民生費委託金,03国民年金事務費委託金,01国民年金事務費委託金,0,47070891
01一般会計,13国庫支出金,03委託金,02民生費委託金,04特別児童扶養手当事務費委託金,01特別児童扶養手当事務費委託金,0,260050
01一般会計,13国庫支出金,03委託金,03教育費委託金,02我が国の伝統・文化教育の充実に係る調査研究事業委託金,01我が国の伝統・文化教育の充実に係る調査研究事業委託金,0,981691
01一般会計,14都支出金,01都負担金,01民生費都負担金,01民生委員推薦会負担金,01民生委員推薦会負担金,0,246600
01一般会計,14都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,01民生委員費負担金,0,12331965
01一般会計,14都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,02民生・児童委員協力員費負担金,0,564600
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,99322596
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,19304067
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,181888293
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,15962180
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,55375684
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,9498173
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,21371214
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,138580251
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,03共同生活援助給付費負担金,0,61262898
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,04自立訓練給付費負担金,0,5170174
01一般会計,14都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,44151853
01一般会計,14都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,48127
01一般会計,14都支出金,01都負担金,01民生費都負担金,07障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,6647333
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,15945443
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,540559
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,27728048
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,1709720
01一般会計,14都支出金,01都負担金,01民生費都負担金,09心身障害者福祉手当負担金,01心身障害者福祉手当負担金,0,245132500
01一般会計,14都支出金,01都負担金,01民生費都負担金,10国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,292402692
01一般会計,14都支出金,01都負担金,01民生費都負担金,11低所得者保険料軽減負担金,01低所得者介護保険料軽減負担金,0,2270100
01一般会計,14都支出金,01都負担金,01民生費都負担金,12後期高齢者医療保険基盤安定負担金,01保険基盤安定負担金,0,170542173
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,01児童育成手当負担金,0,313255000
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,02母子生活支援施設入所措置費負担金,0,6183320
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,03入院助産措置費負担金,0,299582
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,01３歳未満被用者児童手当負担金,0,50340000
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,202525000
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,03非被用者児童手当負担金,0,81203333
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,04特例給付負担金,0,52353333
01一般会計,14都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,01私立保育園給付費負担金,0,178321875
01一般会計,14都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,02公私連携型保育園給付費負担金,0,22262132
01一般会計,14都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,16397542
01一般会計,14都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,01小規模保育施設給付費負担金,0,12898368
01一般会計,14都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,9450042
01一般会計,14都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,3850089
01一般会計,14都支出金,01都負担金,01民生費都負担金,17生活保護費負担金,01生活保護費負担金,0,261207000
01一般会計,14都支出金,01都負担金,02衛生費都負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,1314801
01一般会計,14都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,87105696
01一般会計,14都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,15901493
01一般会計,14都支出金,02都補助金,01総務費都補助金,01市町村総合交付金,01市町村総合交付金,0,1214051000
01一般会計,14都支出金,02都補助金,01総務費都補助金,02国土利用計画法事務費交付金,01国土利用計画法事務費交付金,0,46000
01一般会計,14都支出金,02都補助金,01総務費都補助金,03人権啓発活動区市町村補助金,01人権啓発活動区市町村補助金,0,49856
01一般会計,14都支出金,02都補助金,01総務費都補助金,04障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,10325000
01一般会計,14都支出金,02都補助金,01総務費都補助金,05高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,25476000
01一般会計,14都支出金,02都補助金,01総務費都補助金,06道路橋梁費補助金,01市道第３７２号線整備事業費補助金,0,2000000
01一般会計,14都支出金,02都補助金,01総務費都補助金,07防犯設備整備費補助金,01防犯設備整備補助事業費補助金,0,684000
01一般会計,14都支出金,02都補助金,01総務費都補助金,09東京都地域消費喚起特別支援事業費補助金,01東京都地域消費喚起特別支援事業費補助金,0,31890000
01一般会計,14都支出金,02都補助金,01総務費都補助金,10多摩の魅力発信支援補助金,01多摩の魅力発信支援補助金,0,772000
01一般会計,14都支出金,02都補助金,02民生費都補助金,01地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,53652000
01一般会計,14都支出金,02都補助金,02民生費都補助金,03地域福祉推進事業補助金,01ハンディキャブ助成事業補助金,0,2500000
01一般会計,14都支出金,02都補助金,02民生費都補助金,04緊急雇用創出事業臨時特例補助金（住まい対策拡充等支援分）,01住宅支援給付緊急特別措置事業費補助金,0,410000
01一般会計,14都支出金,02都補助金,02民生費都補助金,05重度訪問介護等の利用促進に係る区市町村支援事業費補助金,01重度訪問介護等の利用促進に係る区市町村支援事業費補助金,0,1898000
01一般会計,14都支出金,02都補助金,02民生費都補助金,07地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,29041000
01一般会計,14都支出金,02都補助金,02民生費都補助金,08医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,5928000
01一般会計,14都支出金,02都補助金,02民生費都補助金,09重度脳性マヒ者等介護人派遣事業費補助金,01重度脳性マヒ者等介護人派遣事業費補助金,0,944000
01一般会計,14都支出金,02都補助金,02民生費都補助金,10機能訓練事業費補助金,01機能訓練事業費補助金,0,1318000
01一般会計,14都支出金,02都補助金,02民生費都補助金,11障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,290664000
01一般会計,14都支出金,02都補助金,02民生費都補助金,12公営住宅等家賃対策補助金,01区市町村公営住宅家賃対策補助金,0,2788000
01一般会計,14都支出金,02都補助金,02民生費都補助金,12公営住宅等家賃対策補助金,02区市町村特定目的借上公共賃貸住宅家賃対策補助金,0,434000
01一般会計,14都支出金,02都補助金,02民生費都補助金,13シルバー交番事業費補助金,01シルバー交番事業費補助金,0,4925000
01一般会計,14都支出金,02都補助金,02民生費都補助金,14老人クラブ等助成費補助金,01老人クラブ等助成費補助金,0,1241000
01一般会計,14都支出金,02都補助金,02民生費都補助金,15シルバー人材センター運営費補助金,01シルバー人材センター運営費補助金,0,12495000
01一般会計,14都支出金,02都補助金,02民生費都補助金,16社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01社会福祉法人等による介護保険サービス利用者負担軽減費補助金,0,42000
01一般会計,14都支出金,02都補助金,02民生費都補助金,18高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,29431000
01一般会計,14都支出金,02都補助金,02民生費都補助金,19機能強化型地域包括支援センター設置促進事業補助金,01機能強化型地域包括支援センター設置促進事業補助金,0,4030000
01一般会計,14都支出金,02都補助金,02民生費都補助金,20介護予防機能強化推進事業補助金,01介護予防機能強化推進事業補助金,0,5500000
01一般会計,14都支出金,02都補助金,02民生費都補助金,21施設開設準備経費助成特別対策事業等交付金,01施設開設準備経費助成特別対策事業等交付金,0,5697000
01一般会計,14都支出金,02都補助金,02民生費都補助金,22子育て推進交付金,01子育て推進交付金,0,737701000
01一般会計,14都支出金,02都補助金,02民生費都補助金,23乳幼児医療費助成事業費補助金,01乳幼児医療費助成事業費補助金,0,167043000
01一般会計,14都支出金,02都補助金,02民生費都補助金,24義務教育就学児医療費助成事業費補助金,01義務教育就学児医療費助成事業費補助金,0,125863000
01一般会計,14都支出金,02都補助金,02民生費都補助金,25子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,114793000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,01利用者支援事業交付金,0,5119000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,593000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,03ファミリー・サポート・センター事業交付金,0,3651000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,04養育支援訪問事業交付金,0,194000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,17785000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,06一時預かり事業交付金,0,11421000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,07子育て短期支援事業交付金,0,695000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,08病児保育事業交付金,0,5500000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3146000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,10延長保育事業交付金,0,10249000
01一般会計,14都支出金,02都補助金,02民生費都補助金,26子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,50802000
01一般会計,14都支出金,02都補助金,02民生費都補助金,27賃貸物件による保育所整備事業補助金,01賃貸物件による保育所整備事業補助金,0,26100000
01一般会計,14都支出金,02都補助金,02民生費都補助金,28認証保育所運営費補助金,01認証保育所運営費補助金,0,324815000
01一般会計,14都支出金,02都補助金,02民生費都補助金,29待機児童解消区市町村支援事業補助金,01待機児童解消区市町村支援事業補助金,0,30699000
01一般会計,14都支出金,02都補助金,02民生費都補助金,30保育所緊急整備事業補助金,01保育所緊急整備事業補助金,0,309470000
01一般会計,14都支出金,02都補助金,02民生費都補助金,31ひとり親家庭等医療費助成事業費補助金,01ひとり親家庭等医療費助成事業費補助金,0,38504000
01一般会計,14都支出金,02都補助金,02民生費都補助金,32ひとり親家庭ホームヘルプサービス事業補助金,01ひとり親家庭ホームヘルプサービス事業補助金,0,96000
01一般会計,14都支出金,02都補助金,02民生費都補助金,34都型学童クラブ事業補助金,01都型学童クラブ事業補助金,0,72050000
01一般会計,14都支出金,02都補助金,02民生費都補助金,35中等度難聴児発達支援事業補助金,01中等度難聴児発達支援事業補助金,0,460000
01一般会計,14都支出金,02都補助金,02民生費都補助金,36認証保育所開設準備経費補助金,01認証保育所開設準備経費補助金,0,7500000
01一般会計,14都支出金,02都補助金,02民生費都補助金,37保育士等キャリアアップ補助金,01保育士等キャリアアップ補助金,0,85429000
01一般会計,14都支出金,02都補助金,02民生費都補助金,38区市町村特別支援事業費補助金,01区市町村特別支援事業費補助金,0,6386000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,01小児初期救急平日夜間診療事業補助金,01小児初期救急平日夜間診療事業補助金,0,3675000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,02医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,32993000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,03子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,521000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,04健康増進事業費補助金,01健康増進事業費補助金,0,17805000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,05区市町村食育推進活動支援事業費補助金,01区市町村食育推進活動支援事業費補助金,0,945000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,06予防接種事故処理費補助金,01予防接種事故処理費補助金,0,10451670
01一般会計,14都支出金,02都補助金,03衛生費都補助金,07高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,3603000
01一般会計,14都支出金,02都補助金,04労働費都補助金,01はつらつ高齢者就業機会創出支援事業補助金,01はつらつ高齢者就業機会創出支援事業補助金,0,8018022
01一般会計,14都支出金,02都補助金,04労働費都補助金,02緊急雇用創出事業臨時特例補助金,01緊急雇用創出事業臨時特例補助金,0,6219000
01一般会計,14都支出金,02都補助金,04労働費都補助金,03東京都人づくり・人材確保支援事業補助金,01東京都人づくり・人材確保支援事業補助金,0,17652060
01一般会計,14都支出金,02都補助金,05農林費都補助金,01農業委員会交付金,01農業委員会交付金,0,1151000
01一般会計,14都支出金,02都補助金,05農林費都補助金,02農業経営基盤強化措置特別会計事務費交付金,01国有農地管理事務費交付金,0,50000
01一般会計,14都支出金,02都補助金,05農林費都補助金,03高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,2081000
01一般会計,14都支出金,02都補助金,05農林費都補助金,04都市農地保全支援プロジェクト補助金,01都市農地保全支援プロジェクト補助金,0,15552000
01一般会計,14都支出金,02都補助金,05農林費都補助金,05被災農業者向け経営体育成支援事業補助金,01被災農業者向け経営体育成支援事業補助金,0,7547478
01一般会計,14都支出金,02都補助金,05農林費都補助金,06スポーツ振興等事業費補助金,01スポーツ振興等事業費補助金,0,97000
01一般会計,14都支出金,02都補助金,06商工費都補助金,01新・元気を出せ商店街事業補助金,01新・元気を出せ商店街事業補助金,0,9773000
01一般会計,14都支出金,02都補助金,06商工費都補助金,02ものづくり産業集積強化支援事業補助金,01ものづくり産業集積強化支援事業補助金,0,4966000
01一般会計,14都支出金,02都補助金,06商工費都補助金,03都内ものづくり企業立地継続支援事業補助金,01都内ものづくり企業立地継続支援事業補助金,0,5894000
01一般会計,14都支出金,02都補助金,06商工費都補助金,04消費者行政活性化交付金,01消費者行政活性化交付金,0,305640
01一般会計,14都支出金,02都補助金,07土木費都補助金,01区市町村無電柱化事業補助金,01市道第１３５号線整備事業費補助金,0,5400000
01一般会計,14都支出金,02都補助金,07土木費都補助金,02雨水流出抑制助成事業補助金,01雨水浸透ます設置費補助金,0,335016
01一般会計,14都支出金,02都補助金,07土木費都補助金,04特定緊急輸送道路沿道建築物耐震化促進事業補助金,01特定緊急輸送道路沿道建築物耐震化促進事業補助金,0,77254000
01一般会計,14都支出金,02都補助金,07土木費都補助金,05地籍整備推進調査費補助金,01地籍整備推進調査費補助金,0,24339000
01一般会計,14都支出金,02都補助金,07土木費都補助金,06地域福祉推進区市町村包括補助金,01バリアフリーのまちづくり推進事業費補助金,0,1000000
01一般会計,14都支出金,02都補助金,07土木費都補助金,07街路事業費補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,33750000
01一般会計,14都支出金,02都補助金,07土木費都補助金,08都市計画公園事業費補助金,01野崎三丁目公園用地取得事業費補助金,0,42800000
01一般会計,14都支出金,02都補助金,07土木費都補助金,08都市計画公園事業費補助金,02新川あおやぎ公園用地取得事業費補助金,0,21650000
01一般会計,14都支出金,02都補助金,07土木費都補助金,08都市計画公園事業費補助金,03大沢の里公園整備事業費補助金,0,850000
01一般会計,14都支出金,02都補助金,08消防費都補助金,01高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,127000
01一般会計,14都支出金,02都補助金,08消防費都補助金,03市町村消防団用デジタル受令機等整備費補助金,01市町村消防団用デジタル受令機等整備費補助金,0,917000
01一般会計,14都支出金,02都補助金,09教育費都補助金,01スクールソーシャルワーカー活用事業補助金,01スクールソーシャルワーカー活用事業補助金,0,6745000
01一般会計,14都支出金,02都補助金,09教育費都補助金,02私立幼稚園等園児保護者負担軽減事業費補助金,01私立幼稚園児保護者負担軽減事業費補助金,0,48796100
01一般会計,14都支出金,02都補助金,09教育費都補助金,02私立幼稚園等園児保護者負担軽減事業費補助金,02幼稚園類似施設児保護者負担軽減事業費補助金,0,353700
01一般会計,14都支出金,02都補助金,09教育費都補助金,02私立幼稚園等園児保護者負担軽減事業費補助金,04特定教育・保育施設児保護者負担軽減事業費補助金,0,30285500
01一般会計,14都支出金,02都補助金,09教育費都補助金,03被災児童生徒就学支援等事業補助金,01被災児童就学援助等補助金,01小学校,80429
01一般会計,14都支出金,02都補助金,09教育費都補助金,03被災児童生徒就学支援等事業補助金,02被災児童給食費補助金,01小学校,227000
01一般会計,14都支出金,02都補助金,09教育費都補助金,03被災児童生徒就学支援等事業補助金,03被災生徒給食費補助金,01中学校,174000
01一般会計,14都支出金,02都補助金,09教育費都補助金,03被災児童生徒就学支援等事業補助金,04被災生徒就学援助等補助金,01中学校,183571
01一般会計,14都支出金,02都補助金,09教育費都補助金,04公立学校運動場芝生化事業補助金,01公立学校運動場芝生化事業補助金,0,2772000
01一般会計,14都支出金,02都補助金,09教育費都補助金,05公立学校施設耐震化支援事業補助金,01公立学校施設耐震化支援事業補助金,0,55939000
01一般会計,14都支出金,02都補助金,09教育費都補助金,06緑の学び舎づくり事業補助金,01緑の学び舎づくり事業補助金,0,22034000
01一般会計,14都支出金,02都補助金,09教育費都補助金,07文化財保存事業費補助金,01遺跡発掘調査事業費補助金,0,2500000
01一般会計,14都支出金,02都補助金,09教育費都補助金,08家庭教育支援基盤形成事業補助金,01家庭教育支援基盤形成事業補助金,0,569000
01一般会計,14都支出金,02都補助金,09教育費都補助金,09放課後子どもプラン事業費補助金,01放課後子どもプラン事業費補助金,0,10148000
01一般会計,14都支出金,02都補助金,09教育費都補助金,10高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,1116000
01一般会計,14都支出金,02都補助金,09教育費都補助金,11通学路防犯設備整備補助金,01通学路防犯設備整備補助金,0,3220000
01一般会計,14都支出金,02都補助金,09教育費都補助金,12スポーツ振興等事業費補助金,01スポーツ振興等事業費補助金,0,1532000
01一般会計,14都支出金,02都補助金,09教育費都補助金,13再生可能エネルギー等導入推進基金事業補助金,01再生可能エネルギー等導入推進基金事業補助金,0,2950000
01一般会計,14都支出金,02都補助金,09教育費都補助金,14公立学校施設冷房化支援特別事業補助金,01公立学校施設冷房化支援特別事業補助金,0,25247000
01一般会計,14都支出金,02都補助金,09教育費都補助金,15子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,2189000
01一般会計,14都支出金,02都補助金,09教育費都補助金,16保育士等キャリアアップ補助金,01保育士等キャリアアップ補助金,0,2488000
01一般会計,14都支出金,03委託金,01総務費委託金,01都税徴収委託金,01都税徴収委託金,0,318316009
01一般会計,14都支出金,03委託金,01総務費委託金,02住民基本台帳人口調査費委託金,01住民基本台帳人口調査費委託金,0,345000
01一般会計,14都支出金,03委託金,01総務費委託金,03電子証明書発行手数料等事務費委託金,01電子証明書発行手数料等事務費委託金,0,72656
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,01人口動態調査委託金,0,140800
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,02統計調査員確保対策事業委託金,0,77000
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,03建設工事統計調査委託金,0,67760
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,04学校基本調査委託金,0,28000
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,05経済センサス調査区管理委託金,0,13000
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,06商業統計調査委託金,0,17000
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,07農林業センサス委託金,0,18000
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,08経済センサス活動調査委託金,0,451000
01一般会計,14都支出金,03委託金,01総務費委託金,04統計調査費委託金,09国勢調査委託金,0,86216000
01一般会計,14都支出金,03委託金,01総務費委託金,05私立学校指導監督費委託金,01私立学校指導監督費委託金,0,2165800
01一般会計,14都支出金,03委託金,01総務費委託金,06在外選挙人名簿登録事務委託金,01在外選挙人名簿登録事務委託金,0,71598
01一般会計,14都支出金,03委託金,02民生費委託金,01東京都福祉のまちづくり条例事務委託金,01東京都福祉のまちづくり条例事務委託金,0,80000
01一般会計,14都支出金,03委託金,02民生費委託金,02都営交通機関無料乗車券発行事務費委託金,01都営交通機関無料乗車券発行事務費委託金,0,59300
01一般会計,14都支出金,03委託金,02民生費委託金,03原子爆弾被爆者等援護事務交付金,01原子爆弾被爆者等援護事務交付金,0,7648
01一般会計,14都支出金,03委託金,02民生費委託金,05女性福祉資金貸付事務費交付金,01女性福祉資金貸付事務費交付金,0,1390430
01一般会計,14都支出金,03委託金,02民生費委託金,06難病等医療費助成事務交付金,01難病等医療費助成事務交付金,0,1233150
01一般会計,14都支出金,03委託金,02民生費委託金,07身体障害者福祉法施行事務費委託金,01身体障害者福祉法施行事務費委託金,0,155747
01一般会計,14都支出金,03委託金,02民生費委託金,08精神障害者医療費助成申請等事務交付金,01精神障害者医療費助成申請等事務交付金,0,87434
01一般会計,14都支出金,03委託金,02民生費委託金,09精神障害者保健福祉事業人件費委託金,01精神障害者保健福祉事業人件費委託金,0,10720000
01一般会計,14都支出金,03委託金,02民生費委託金,10重度心身障害者手当施行事務費委託金,01重度心身障害者手当施行事務費委託金,0,535590
01一般会計,14都支出金,03委託金,02民生費委託金,11心身障害者医療費助成等事務費委託金,01心身障害者医療費助成等事務費委託金,0,1680360
01一般会計,14都支出金,03委託金,02民生費委託金,12心身障害者扶養年金等事務費委託金,01心身障害者扶養年金事務費委託金,0,678500
01一般会計,14都支出金,03委託金,02民生費委託金,12心身障害者扶養年金等事務費委託金,02心身障害者扶養共済事務費委託金,0,156500
01一般会計,14都支出金,03委託金,02民生費委託金,13小児慢性特定疾病医療費助成事務交付金,01小児慢性特定疾病医療費助成事務交付金,0,46127
01一般会計,14都支出金,03委託金,02民生費委託金,14児童福祉施設設置届等事務費交付金,01児童福祉施設設置届等事務費交付金,0,366412
01一般会計,14都支出金,03委託金,02民生費委託金,15母子及び父子福祉資金貸付事業事務費交付金,01母子及び父子福祉資金貸付事業事務費交付金,0,8245060
01一般会計,14都支出金,03委託金,03衛生費委託金,01先天性風しん対策抗体検査事務交付金,01先天性風しん対策抗体検査事務交付金,0,1336373
01一般会計,14都支出金,03委託金,03衛生費委託金,02大気汚染健康障害者医療費助成事務交付金,01大気汚染健康障害者医療費助成事務交付金,0,480753
01一般会計,14都支出金,03委託金,03衛生費委託金,03公害防止事務費委託金,01公害防止事務費委託金,0,22950000
01一般会計,14都支出金,03委託金,03衛生費委託金,04犬猫等の公示事務費委託金,01犬猫等の公示事務費委託金,0,1078
01一般会計,14都支出金,03委託金,04土木費委託金,01建物調査委託金,01建築動態統計調査事務費委託金,0,53600
01一般会計,14都支出金,03委託金,04土木費委託金,01建物調査委託金,02建築物等実態調査委託金,0,79800
01一般会計,14都支出金,03委託金,04土木費委託金,02都条例認定許可事務費委託金,01都条例認定許可事務費委託金,0,115025
01一般会計,14都支出金,03委託金,04土木費委託金,03屋外広告物許可事務費委託金,01屋外広告物許可事務費委託金,0,7984073
01一般会計,14都支出金,03委託金,04土木費委託金,04新みちづくり・まちづくりパートナー事業委託金,01新みちづくり・まちづくりパートナー事業委託金,0,17390202
01一般会計,14都支出金,03委託金,04土木費委託金,05都営住宅申込用紙配布等事務費委託金,01都営住宅申込用紙配布等事務費委託金,0,486754
01一般会計,14都支出金,03委託金,05教育費委託金,01市給与等支給事務処理特例交付金,01市給与等支給事務処理特例交付金,0,4711000
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,01教職員研修等事務費交付金,0,692000
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,02小・中学校等臨時職員賃金交付金,0,2516127
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,03成績一覧表調査委員会交付金,0,15000
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,04初任者研修交付金,0,386103
01一般会計,14都支出金,03委託金,05教育費委託金,02教職員研修等関係費交付金,05十年次研修交付金,0,43847
01一般会計,14都支出金,03委託金,05教育費委託金,03オリンピック・パラリンピック教育推進校事業委託金,01オリンピック・パラリンピック教育推進校事業委託金,0,5187558
01一般会計,14都支出金,03委託金,05教育費委託金,04言語能力向上拠点校事業委託金,01言語能力向上拠点校事業委託金,0,871675
01一般会計,14都支出金,03委託金,05教育費委託金,05教科書展示会事業費交付金,01教科書展示会事業費交付金,0,228620
