【2020年度HAPs成分】,表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
AQ,,環八通り八幡山,0.315 ,0.141 ,0.046 ,  < 0.02,0.029 ,0.574 ,0.379 ,0.225 ,0.592 ,0.499 ,0.412 ,0.227 ,0.592 ,  < 0.02,0.287 ,0.254 ,  < 0.006,0.123 ,
,沿,２地点沿道平均,0.192 ,0.120 ,0.103 ,0.179 ,0.168 ,0.320 ,0.234 ,0.166 ,0.391 ,0.295 ,0.260 ,0.187 ,0.592 ,  < 0.02,0.218 ,0.254 ,  < 0.006,0.093 ,
AT,道,甲州街道大原,0.097 ,0.169 ,0.201 ,0.078 ,0.243 ,0.055 ,0.075 ,0.064 ,0.237 ,0.112 ,0.138 ,0.073 ,0.243 ,0.055 ,0.128 ,0.104 ,0.024 ,0.055 ,
AU,,中山道大和町,0.093 ,0.185 ,0.136 ,0.072 ,0.132 ,0.147 ,0.113 ,0.093 ,0.163 ,0.181 ,0.141 ,0.038 ,0.185 ,0.038 ,0.124 ,0.079 ,0.016 ,0.053 ,
,,４地点沿道平均,0.144 ,0.148 ,0.136 ,0.127 ,0.178 ,0.211 ,0.164 ,0.122 ,0.295 ,0.220 ,0.200 ,0.121 ,0.592 ,  < 0.02,0.172 ,0.254 ,  < 0.006,0.074 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.021 ,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.021 ,  < 0.02,  < 0.02,0.009 ,  < 0.006,  < 0.006,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,7,iso-Pentane,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,72.1,
,,,,,,,,,,,　　定量下限値：,,0.11,μg/m3,(0.04 ppb),,,,換算係数(→ppb）：,0.333 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.04,,(0.02 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.530 ,2.060 ,4.605 ,3.769 ,10.110 ,2.385 ,1.469 ,1.634 ,1.863 ,1.228 ,1.890 ,0.703 ,10.110 ,0.530 ,2.687 ,3.371 ,0.177 ,0.896 ,
AF,区,国設東京新宿,0.603 ,1.516 ,1.781 ,0.880 ,4.036 ,2.173 ,1.441 ,1.677 ,2.227 ,1.141 ,2.098 ,0.650 ,4.036 ,0.603 ,1.685 ,1.346 ,0.201 ,0.562 ,
AG,部,大田区東糀谷,1.235 ,2.648 ,3.482 ,2.045 ,9.165 ,2.641 ,1.402 ,2.299 ,4.090 ,1.984 ,2.910 ,0.744 ,9.165 ,0.744 ,2.887 ,3.056 ,0.248 ,0.963 ,
AH,一,世田谷区世田谷,1.198 ,1.795 ,1.940 ,0.949 ,2.836 ,2.412 ,1.585 ,2.336 ,4.077 ,1.811 ,2.116 ,0.613 ,4.077 ,0.613 ,1.972 ,1.359 ,0.205 ,0.658 ,
AI,般,板橋区氷川町,1.148 ,2.382 ,1.686 ,0.878 ,4.245 ,2.744 ,2.302 ,2.580 ,4.780 ,1.957 ,1.895 ,0.702 ,4.780 ,0.702 ,2.275 ,1.594 ,0.234 ,0.759 ,
AJ,環,練馬区石神井町,0.884 ,2.184 ,1.935 ,0.841 ,2.059 ,2.276 ,1.890 ,1.929 ,3.544 ,2.109 ,1.657 ,0.670 ,3.544 ,0.670 ,1.832 ,1.182 ,0.223 ,0.611 ,
AK,境,足立区西新井,1.912 ,3.078 ,2.865 ,1.214 ,6.310 ,2.557 ,2.338 ,3.738 ,3.055 ,0.198 ,4.055 ,0.869 ,6.310 ,0.198 ,2.682 ,2.104 ,0.066 ,0.894 ,
AL,,江戸川区春江町,1.117 ,1.906 ,2.230 ,1.419 ,1.762 ,3.026 ,3.732 ,3.400 ,4.462 ,2.131 ,3.595 ,2.514 ,4.462 ,1.117 ,2.608 ,1.488 ,0.373 ,0.870 ,
,,区部一般平均,1.079 ,2.196 ,2.565 ,1.499 ,5.065 ,2.527 ,2.020 ,2.449 ,3.512 ,1.570 ,2.527 ,0.933 ,10.110 ,0.198 ,2.329 ,3.371 ,0.066 ,0.776 ,
AM,多,小金井市本町,1.024 ,2.155 ,2.258 ,0.840 ,1.637 ,2.192 ,1.944 ,2.736 ,2.882 ,2.163 ,2.670 ,1.262 ,2.882 ,0.840 ,1.980 ,0.961 ,0.280 ,0.660 ,
AN,摩,東大和市奈良橋,0.952 ,2.205 ,3.272 ,1.555 ,2.081 ,2.024 ,1.716 ,2.105 ,3.592 ,2.205 ,2.533 ,0.581 ,3.592 ,0.581 ,2.068 ,1.198 ,0.194 ,0.690 ,
,一般,多摩部一般平均,0.988 ,2.180 ,2.765 ,1.197 ,1.859 ,2.108 ,1.830 ,2.421 ,3.237 ,2.184 ,2.601 ,0.921 ,3.592 ,0.581 ,2.024 ,1.198 ,0.194 ,0.675 ,
,都一般平均,,1.060 ,2.193 ,2.605 ,1.439 ,4.424 ,2.443 ,1.982 ,2.444 ,3.457 ,1.693 ,2.542 ,0.931 ,10.110 ,0.198 ,2.268 ,3.371 ,0.066 ,0.756 ,
AP,,京葉道路亀戸,1.205 ,2.513 ,4.362 ,7.471 ,5.262 ,2.931 ,2.609 ,2.998 ,3.368 ,1.769 ,2.500 ,1.021 ,7.471 ,1.021 ,3.167 ,2.491 ,0.341 ,1.056 ,
AQ,,環八通り八幡山,2.280 ,3.208 ,1.777 ,0.672 ,2.086 ,16.353 ,7.533 ,4.336 ,6.932 ,5.053 ,5.029 ,2.298 ,16.353 ,0.672 ,4.796 ,5.453 ,0.224 ,1.599 ,
,沿,２地点沿道平均,1.742 ,2.861 ,3.069 ,4.071 ,3.674 ,9.642 ,5.071 ,3.667 ,5.150 ,3.411 ,3.764 ,1.660 ,16.353 ,0.672 ,3.982 ,5.453 ,0.224 ,1.328 ,
AT,道,甲州街道大原,1.274 ,3.858 ,4.946 ,3.485 ,7.983 ,2.679 ,2.790 ,2.874 ,4.165 ,2.180 ,3.328 ,1.251 ,7.983 ,1.251 ,3.401 ,2.662 ,0.417 ,1.134 ,
AU,,中山道大和町,1.231 ,3.810 ,3.562 ,2.050 ,6.111 ,4.368 ,3.498 ,3.157 ,3.634 ,2.690 ,3.095 ,0.874 ,6.111 ,0.874 ,3.173 ,2.038 ,0.292 ,1.058 ,
,,４地点沿道平均,1.497 ,3.347 ,3.662 ,3.419 ,5.360 ,6.583 ,4.108 ,3.341 ,4.525 ,2.923 ,3.488 ,1.361 ,16.353 ,0.672 ,3.635 ,5.453 ,0.224 ,1.212 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.184 ,0.966 ,0.952 ,0.324 ,1.252 ,0.478 ,0.860 ,0.922 ,1.560 ,0.867 ,0.914 ,0.394 ,1.560 ,0.184 ,0.806 ,0.520 ,0.061 ,0.269 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,8,1-Pentene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,70.1,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.019 ppb),,,,換算係数(→ppb）：,0.343 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.037 ,0.077 ,0.108 ,0.095 ,0.256 ,0.066 ,0.056 ,0.066 ,0.079 ,0.057 ,0.091 ,0.025 ,0.256 ,0.025 ,0.084 ,0.088 ,0.009 ,0.029 ,
AF,区,国設東京新宿,0.036 ,0.062 ,0.082 ,0.039 ,0.102 ,0.080 ,0.058 ,0.066 ,0.096 ,0.059 ,0.104 ,0.028 ,0.104 ,0.028 ,0.068 ,0.036 ,0.010 ,0.023 ,
AG,部,大田区東糀谷,0.061 ,0.110 ,0.134 ,0.081 ,0.320 ,0.096 ,0.053 ,0.087 ,0.141 ,0.087 ,0.123 ,0.048 ,0.320 ,0.048 ,0.112 ,0.110 ,0.016 ,0.038 ,
AH,一,世田谷区世田谷,0.042 ,0.056 ,0.079 ,0.026 ,0.074 ,0.069 ,0.061 ,0.065 ,0.171 ,0.086 ,0.082 ,0.030 ,0.171 ,0.026 ,0.070 ,0.059 ,0.009 ,0.024 ,
AI,般,板橋区氷川町,0.058 ,0.093 ,0.072 ,0.059 ,0.096 ,0.106 ,0.103 ,0.097 ,0.207 ,0.080 ,0.086 ,0.025 ,0.207 ,0.025 ,0.090 ,0.071 ,0.008 ,0.031 ,
AJ,環,練馬区石神井町,0.049 ,0.068 ,0.073 ,0.035 ,0.057 ,0.075 ,0.079 ,0.075 ,0.157 ,0.084 ,0.059 ,0.029 ,0.157 ,0.029 ,0.070 ,0.054 ,0.010 ,0.024 ,
AK,境,足立区西新井,0.064 ,0.118 ,0.101 ,0.070 ,0.152 ,0.089 ,0.084 ,0.115 ,0.136 ,0.080 ,0.163 ,0.029 ,0.163 ,0.029 ,0.100 ,0.056 ,0.010 ,0.034 ,
AL,,江戸川区春江町,0.046 ,0.057 ,0.072 ,0.046 ,0.045 ,0.086 ,0.108 ,0.077 ,0.190 ,0.083 ,0.115 ,0.084 ,0.190 ,0.045 ,0.084 ,0.065 ,0.015 ,0.029 ,
,,区部一般平均,0.049 ,0.080 ,0.090 ,0.056 ,0.138 ,0.083 ,0.075 ,0.081 ,0.147 ,0.077 ,0.103 ,0.037 ,0.320 ,0.025 ,0.085 ,0.110 ,0.008 ,0.029 ,
AM,多,小金井市本町,0.059 ,0.076 ,0.090 ,0.039 ,0.063 ,0.078 ,0.090 ,0.100 ,0.120 ,0.082 ,0.101 ,0.054 ,0.120 ,0.039 ,0.079 ,0.041 ,0.013 ,0.027 ,
AN,摩,東大和市奈良橋,0.043 ,0.074 ,0.125 ,0.062 ,0.079 ,0.069 ,0.080 ,0.063 ,0.165 ,0.093 ,0.113 ,0.026 ,0.165 ,0.026 ,0.083 ,0.057 ,0.009 ,0.028 ,
,一般,多摩部一般平均,0.051 ,0.075 ,0.108 ,0.051 ,0.071 ,0.073 ,0.085 ,0.082 ,0.143 ,0.087 ,0.107 ,0.040 ,0.165 ,0.026 ,0.081 ,0.057 ,0.009 ,0.028 ,
,都一般平均,,0.049 ,0.079 ,0.093 ,0.055 ,0.124 ,0.081 ,0.077 ,0.081 ,0.146 ,0.079 ,0.104 ,0.038 ,0.320 ,0.025 ,0.084 ,0.110 ,0.008 ,0.029 ,
AP,,京葉道路亀戸,0.049 ,0.080 ,0.123 ,0.156 ,0.178 ,0.112 ,0.106 ,0.081 ,0.123 ,0.065 ,0.092 ,0.037 ,0.178 ,0.037 ,0.100 ,0.061 ,0.013 ,0.034 ,
AQ,,環八通り八幡山,0.101 ,0.110 ,0.078 ,0.033 ,0.062 ,0.432 ,0.288 ,0.161 ,0.320 ,0.239 ,0.203 ,0.114 ,0.432 ,0.033 ,0.178 ,0.148 ,0.011 ,0.061 ,
,沿,２地点沿道平均,0.075 ,0.095 ,0.100 ,0.094 ,0.120 ,0.272 ,0.197 ,0.121 ,0.222 ,0.152 ,0.147 ,0.076 ,0.432 ,0.033 ,0.139 ,0.148 ,0.011 ,0.048 ,
AT,道,甲州街道大原,0.069 ,0.131 ,0.159 ,0.102 ,0.220 ,0.092 ,0.116 ,0.106 ,0.206 ,0.086 ,0.152 ,0.042 ,0.220 ,0.042 ,0.124 ,0.075 ,0.014 ,0.042 ,
AU,,中山道大和町,0.052 ,0.133 ,0.117 ,0.069 ,0.146 ,0.155 ,0.131 ,0.121 ,0.171 ,0.114 ,0.116 ,0.037 ,0.171 ,0.037 ,0.114 ,0.059 ,0.013 ,0.039 ,
,,４地点沿道平均,0.068 ,0.114 ,0.119 ,0.090 ,0.151 ,0.198 ,0.160 ,0.117 ,0.205 ,0.126 ,0.141 ,0.058 ,0.432 ,0.033 ,0.129 ,0.148 ,0.011 ,0.044 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.021 ,0.048 ,0.047 ,0.036 ,0.045 ,0.038 ,0.045 ,0.038 ,0.053 ,0.044 ,0.048 ,  < 0.02,0.053 ,  < 0.02,0.039 ,0.018 ,  < 0.006,0.014 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2020年度　PAMS,
,,,,,,,,,,,,,,,,,,,,,
,9,n-Pentane (28),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,72.1,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.019 ppb),,,,換算係数(→ppb）：,0.333 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.318 ,1.218 ,2.792 ,2.166 ,6.387 ,1.031 ,0.640 ,0.677 ,0.970 ,0.613 ,0.969 ,0.447 ,6.387 ,0.318 ,1.519 ,2.130 ,0.106 ,0.506 ,
AF,区,国設東京新宿,0.364 ,0.775 ,0.832 ,0.424 ,2.256 ,0.946 ,0.632 ,0.725 ,1.136 ,0.568 ,1.159 ,0.389 ,2.256 ,0.364 ,0.850 ,0.752 ,0.121 ,0.284 ,
AG,部,大田区東糀谷,0.701 ,1.215 ,1.741 ,1.432 ,2.931 ,1.150 ,0.649 ,0.988 ,2.065 ,0.906 ,1.732 ,0.476 ,2.931 ,0.476 ,1.332 ,0.977 ,0.159 ,0.444 ,
AH,一,世田谷区世田谷,0.694 ,0.864 ,0.792 ,0.487 ,1.450 ,1.038 ,0.682 ,0.938 ,1.985 ,0.852 ,1.090 ,0.370 ,1.985 ,0.370 ,0.937 ,0.662 ,0.123 ,0.312 ,
AI,般,板橋区氷川町,0.680 ,1.090 ,0.732 ,0.416 ,2.245 ,1.192 ,0.946 ,1.008 ,2.247 ,0.912 ,1.039 ,0.407 ,2.247 ,0.407 ,1.076 ,0.749 ,0.136 ,0.359 ,
AJ,環,練馬区石神井町,0.546 ,1.023 ,0.863 ,0.397 ,0.952 ,0.983 ,0.834 ,0.865 ,1.787 ,1.002 ,0.922 ,0.433 ,1.787 ,0.397 ,0.884 ,0.596 ,0.132 ,0.295 ,
AK,境,足立区西新井,1.018 ,1.492 ,1.420 ,0.746 ,3.431 ,1.070 ,1.020 ,1.498 ,1.564 ,1.003 ,1.934 ,0.515 ,3.431 ,0.515 ,1.393 ,1.144 ,0.172 ,0.464 ,
AL,,江戸川区春江町,0.610 ,1.018 ,1.208 ,0.775 ,0.887 ,1.399 ,1.402 ,1.310 ,2.061 ,0.922 ,1.569 ,1.065 ,2.061 ,0.610 ,1.185 ,0.687 ,0.203 ,0.395 ,
,,区部一般平均,0.616 ,1.087 ,1.297 ,0.855 ,2.567 ,1.101 ,0.851 ,1.001 ,1.727 ,0.847 ,1.302 ,0.513 ,6.387 ,0.318 ,1.147 ,2.130 ,0.106 ,0.382 ,
AM,多,小金井市本町,0.606 ,1.010 ,1.044 ,0.452 ,0.753 ,0.995 ,0.853 ,1.315 ,1.469 ,0.952 ,1.376 ,0.648 ,1.469 ,0.452 ,0.956 ,0.490 ,0.151 ,0.319 ,
AN,摩,東大和市奈良橋,0.629 ,1.090 ,1.432 ,0.817 ,1.015 ,0.911 ,0.872 ,1.034 ,1.791 ,0.997 ,1.438 ,0.352 ,1.791 ,0.352 ,1.032 ,0.597 ,0.118 ,0.344 ,
,一般,多摩部一般平均,0.618 ,1.050 ,1.238 ,0.634 ,0.884 ,0.953 ,0.863 ,1.175 ,1.630 ,0.974 ,1.407 ,0.500 ,1.791 ,0.352 ,0.994 ,0.597 ,0.118 ,0.331 ,
,都一般平均,,0.617 ,1.079 ,1.286 ,0.811 ,2.231 ,1.071 ,0.853 ,1.036 ,1.707 ,0.872 ,1.323 ,0.510 ,6.387 ,0.318 ,1.116 ,2.130 ,0.106 ,0.372 ,
AP,,京葉道路亀戸,0.668 ,1.216 ,2.416 ,4.456 ,2.761 ,1.361 ,1.023 ,1.232 ,1.548 ,0.812 ,1.228 ,0.620 ,4.456 ,0.620 ,1.612 ,1.486 ,0.207 ,0.537 ,
AQ,,環八通り八幡山,1.301 ,1.328 ,0.790 ,0.330 ,0.931 ,6.312 ,2.824 ,1.611 ,3.113 ,2.012 ,2.143 ,1.077 ,6.312 ,0.330 ,1.981 ,2.105 ,0.110 ,0.660 ,
,沿,２地点沿道平均,0.984 ,1.272 ,1.603 ,2.393 ,1.846 ,3.836 ,1.924 ,1.421 ,2.331 ,1.412 ,1.685 ,0.849 ,6.312 ,0.330 ,1.796 ,2.105 ,0.110 ,0.599 ,
AT,道,甲州街道大原,0.734 ,1.435 ,2.032 ,1.421 ,3.636 ,1.188 ,1.200 ,1.176 ,2.091 ,1.018 ,1.632 ,0.624 ,3.636 ,0.624 ,1.516 ,1.213 ,0.208 ,0.505 ,
AU,,中山道大和町,0.745 ,1.798 ,1.530 ,0.891 ,2.992 ,1.967 ,1.484 ,1.340 ,1.860 ,1.242 ,1.584 ,0.506 ,2.992 ,0.506 ,1.495 ,0.998 ,0.169 ,0.498 ,
,,４地点沿道平均,0.862 ,1.444 ,1.692 ,1.774 ,2.580 ,2.707 ,1.633 ,1.340 ,2.153 ,1.271 ,1.647 ,0.707 ,6.312 ,0.330 ,1.651 ,2.105 ,0.110 ,0.550 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.139 ,0.496 ,0.441 ,0.168 ,0.620 ,0.243 ,0.445 ,0.445 ,0.834 ,0.441 ,0.617 ,0.285 ,0.834 ,0.139 ,0.431 ,0.278 ,0.046 ,0.144 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,10,trans-2-Pentene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,70.1,
,,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.015 ppb),,,,換算係数(→ppb）：,0.343 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.027 ,0.039 ,0.070 ,0.115 ,0.199 ,0.092 ,0.054 ,0.056 ,0.070 ,0.044 ,0.048 ,0.023 ,0.199 ,0.023 ,0.070 ,0.068 ,0.008 ,0.024 ,
AF,区,国設東京新宿,0.022 ,0.049 ,0.040 ,0.058 ,0.070 ,0.052 ,0.034 ,0.051 ,0.092 ,0.041 ,0.082 ,0.028 ,0.092 ,0.022 ,0.052 ,0.031 ,0.008 ,0.018 ,
AG,部,大田区東糀谷,0.068 ,0.089 ,0.102 ,0.066 ,0.376 ,0.085 ,0.046 ,0.085 ,0.278 ,0.088 ,0.081 ,0.028 ,0.376 ,0.028 ,0.116 ,0.129 ,0.010 ,0.040 ,
AH,一,世田谷区世田谷,0.043 ,0.042 ,0.077 ,0.046 ,0.076 ,0.062 ,0.049 ,0.078 ,0.237 ,0.069 ,0.059 ,0.025 ,0.237 ,0.025 ,0.072 ,0.081 ,0.008 ,0.025 ,
AI,般,板橋区氷川町,0.049 ,0.057 ,0.049 ,0.049 ,0.081 ,0.093 ,0.098 ,0.112 ,0.294 ,0.076 ,0.074 ,0.027 ,0.294 ,0.027 ,0.088 ,0.101 ,0.009 ,0.030 ,
AJ,環,練馬区石神井町,0.036 ,0.034 ,0.047 ,0.042 ,0.052 ,0.047 ,0.061 ,0.083 ,0.198 ,0.096 ,0.046 ,0.034 ,0.198 ,0.034 ,0.065 ,0.068 ,0.012 ,0.022 ,
AK,境,足立区西新井,0.116 ,0.120 ,0.096 ,0.077 ,0.137 ,0.085 ,0.097 ,0.198 ,0.154 ,0.090 ,0.216 ,0.040 ,0.216 ,0.040 ,0.119 ,0.074 ,0.014 ,0.041 ,
AL,,江戸川区春江町,0.045 ,0.047 ,0.066 ,0.049 ,0.054 ,0.154 ,0.210 ,0.157 ,0.297 ,0.116 ,0.159 ,0.145 ,0.297 ,0.045 ,0.125 ,0.102 ,0.015 ,0.043 ,
,,区部一般平均,0.051 ,0.060 ,0.068 ,0.063 ,0.131 ,0.084 ,0.081 ,0.103 ,0.202 ,0.077 ,0.096 ,0.044 ,0.376 ,0.022 ,0.088 ,0.129 ,0.008 ,0.030 ,
AM,多,小金井市本町,0.052 ,0.052 ,0.059 ,0.030 ,0.043 ,0.049 ,0.078 ,0.109 ,0.112 ,0.088 ,0.108 ,0.035 ,0.112 ,0.030 ,0.068 ,0.038 ,0.010 ,0.023 ,
AN,摩,東大和市奈良橋,0.053 ,0.062 ,0.130 ,0.076 ,0.069 ,0.042 ,0.070 ,0.096 ,0.185 ,0.100 ,0.102 ,  < 0.02,0.185 ,  < 0.02,0.083 ,0.064 ,  < 0.005,0.028 ,
,一般,多摩部一般平均,0.052 ,0.057 ,0.095 ,0.053 ,0.056 ,0.045 ,0.074 ,0.103 ,0.148 ,0.094 ,0.105 ,0.023 ,0.185 ,  < 0.02,0.075 ,0.064 ,  < 0.005,0.026 ,
,都一般平均,,0.051 ,0.059 ,0.074 ,0.061 ,0.116 ,0.076 ,0.080 ,0.103 ,0.192 ,0.081 ,0.098 ,0.039 ,0.376 ,  < 0.02,0.086 ,0.129 ,  < 0.005,0.029 ,
AP,,京葉道路亀戸,0.075 ,0.099 ,0.120 ,0.263 ,0.206 ,0.153 ,0.158 ,0.170 ,0.218 ,0.087 ,0.114 ,0.035 ,0.263 ,0.035 ,0.142 ,0.090 ,0.012 ,0.049 ,
AQ,,環八通り八幡山,0.187 ,0.209 ,0.061 ,0.035 ,0.061 ,0.914 ,0.543 ,0.301 ,0.560 ,0.333 ,0.287 ,0.164 ,0.914 ,0.035 ,0.305 ,0.314 ,0.012 ,0.104 ,
,沿,２地点沿道平均,0.131 ,0.154 ,0.090 ,0.149 ,0.133 ,0.534 ,0.350 ,0.236 ,0.389 ,0.210 ,0.201 ,0.100 ,0.914 ,0.035 ,0.223 ,0.314 ,0.012 ,0.077 ,
AT,道,甲州街道大原,0.091 ,0.187 ,0.283 ,0.246 ,0.451 ,0.080 ,0.146 ,0.150 ,0.271 ,0.114 ,0.157 ,0.078 ,0.451 ,0.078 ,0.188 ,0.155 ,0.027 ,0.064 ,
AU,,中山道大和町,0.073 ,0.194 ,0.192 ,0.126 ,0.209 ,0.228 ,0.200 ,0.166 ,0.210 ,0.142 ,0.149 ,0.045 ,0.228 ,0.045 ,0.161 ,0.078 ,0.015 ,0.055 ,
,,４地点沿道平均,0.106 ,0.172 ,0.164 ,0.167 ,0.232 ,0.344 ,0.262 ,0.197 ,0.315 ,0.169 ,0.177 ,0.080 ,0.914 ,0.035 ,0.199 ,0.314 ,0.012 ,0.068 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.037 ,0.020 ,0.033 ,  < 0.02,0.035 ,  < 0.02,  < 0.02,  < 0.02,0.037 ,  < 0.02,  < 0.02,0.013 ,  < 0.005,0.006 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,11,cis-2-Pentene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,70.1,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.018 ppb),,,,換算係数(→ppb）：,0.343 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,  < 0.02,0.023 ,0.043 ,0.075 ,0.115 ,0.045 ,0.026 ,0.037 ,0.042 ,0.024 ,0.038 ,  < 0.02,0.115 ,  < 0.02,0.041 ,0.039 ,  < 0.006,0.014 ,
AF,区,国設東京新宿,  < 0.02,0.025 ,0.030 ,0.030 ,0.030 ,0.030 ,  < 0.02,0.030 ,0.055 ,0.022 ,0.051 ,0.024 ,0.055 ,  < 0.02,0.029 ,0.019 ,  < 0.006,0.010 ,
AG,部,大田区東糀谷,0.035 ,0.045 ,0.057 ,0.044 ,0.224 ,0.054 ,0.030 ,0.047 ,0.138 ,0.054 ,0.054 ,  < 0.02,0.224 ,  < 0.02,0.066 ,0.077 ,  < 0.006,0.023 ,
AH,一,世田谷区世田谷,0.028 ,0.027 ,0.046 ,0.027 ,0.042 ,0.033 ,0.041 ,0.049 ,0.127 ,0.038 ,0.034 ,0.027 ,0.127 ,0.027 ,0.043 ,0.043 ,0.009 ,0.015 ,
AI,般,板橋区氷川町,0.032 ,0.036 ,0.029 ,0.027 ,0.045 ,0.046 ,0.060 ,0.068 ,0.153 ,0.045 ,0.048 ,0.024 ,0.153 ,0.024 ,0.051 ,0.052 ,0.008 ,0.018 ,
AJ,環,練馬区石神井町,  < 0.02,0.027 ,0.024 ,0.023 ,0.030 ,0.029 ,0.040 ,0.045 ,0.102 ,0.057 ,0.036 ,0.028 ,0.102 ,  < 0.02,0.038 ,0.035 ,  < 0.006,0.013 ,
AK,境,足立区西新井,0.070 ,0.060 ,0.053 ,0.047 ,0.076 ,0.050 ,0.056 ,0.108 ,0.087 ,0.057 ,0.121 ,0.025 ,0.121 ,0.025 ,0.067 ,0.041 ,0.008 ,0.023 ,
AL,,江戸川区春江町,0.022 ,0.023 ,0.033 ,0.026 ,0.029 ,0.080 ,0.118 ,0.090 ,0.162 ,0.068 ,0.087 ,0.082 ,0.162 ,0.022 ,0.068 ,0.056 ,0.008 ,0.023 ,
,,区部一般平均,0.027 ,0.033 ,0.039 ,0.037 ,0.074 ,0.046 ,0.048 ,0.059 ,0.108 ,0.046 ,0.059 ,0.029 ,0.224 ,  < 0.02,0.050 ,0.077 ,  < 0.006,0.017 ,
AM,多,小金井市本町,0.032 ,0.023 ,0.034 ,0.024 ,0.026 ,0.026 ,0.040 ,0.056 ,0.068 ,0.052 ,0.062 ,0.025 ,0.068 ,0.023 ,0.039 ,0.023 ,0.008 ,0.013 ,
AN,摩,東大和市奈良橋,0.024 ,0.037 ,0.070 ,0.048 ,0.028 ,  < 0.02,0.042 ,0.060 ,0.104 ,0.058 ,0.072 ,  < 0.02,0.104 ,  < 0.02,0.047 ,0.036 ,  < 0.006,0.016 ,
,一般,多摩部一般平均,0.028 ,0.030 ,0.052 ,0.036 ,0.027 ,  < 0.02,0.041 ,0.058 ,0.086 ,0.055 ,0.067 ,  < 0.02,0.104 ,  < 0.02,0.043 ,0.036 ,  < 0.006,0.015 ,
,都一般平均,,0.027 ,0.033 ,0.042 ,0.037 ,0.064 ,0.040 ,0.046 ,0.059 ,0.104 ,0.048 ,0.060 ,0.026 ,0.224 ,  < 0.02,0.049 ,0.077 ,  < 0.006,0.017 ,
AP,,京葉道路亀戸,0.040 ,0.049 ,0.076 ,0.146 ,0.115 ,0.080 ,0.088 ,0.089 ,0.110 ,0.050 ,0.069 ,0.030 ,0.146 ,0.030 ,0.078 ,0.050 ,0.010 ,0.027 ,
