［資料1-3］  ベンゼン等28物質の調査結果詳細（物質別）,,,,,,,,,,,,,,,,
注）定量下限未満検出下限以上の値は斜体数字 で、検出下限未満の値は < で示した。また年平均値は、定量下限未満検出下限以上のときはそのまま値を、検出下限未満のときは検出下限値の1/2を用いて計算した。,,,,,,,,,,,,,,,,
ベンゼン,,,,,,,,,,基準値等  ：,,3,(環境基準),,,
一,大田区東糀谷,0.94,0.13,0.36,0.78,0.20,0.04,0.32,0.28,0.03,0.09,0.35,0.28,0.94,0.03,0.32
般,板橋区氷川町,0.10,0.08,0.08,0.29,0.09,0.06,0.06,0.10,0.06,0.07,0.16,0.08,0.29,0.06,0.10
環,練馬区石神井町,0.08,0.09,0.07,0.15,0.05,0.05,0.10,0.16,0.04,0.10,0.22,0.05,0.22,0.04,0.10
境,足立区西新井,0.17,0.07,0.09,0.46,0.13,0.08,0.19,0.16,0.06,0.09,0.27,0.10,0.46,0.06,0.16
,江戸川区春江町,0.12,0.07,0.13,0.19,0.70,0.09,0.15,0.12,<0.03,0.06,0.15,0.15,0.70,<0.03,0.16
,区部一般平均,0.24,0.08,0.14,0.41,0.21,0.07,0.15,0.18,0.04,0.08,0.22,0.13,0.94,<0.03,0.16
多,八王子市片倉町,0.04,0.06,0.05,0.06,0.04,<0.03,0.08,0.16,0.04,0.14,0.12,0.08,0.16,<0.03,0.07
摩,八王子市大楽寺町,0.05,0.06,0.03,0.05,0.03,0.04,0.05,0.12,0.05,0.13,0.10,0.07,0.13,0.03,0.07
一,小金井市貫井北町,0.06,0.10,0.04,0.10,0.05,0.08,0.07,0.16,0.03,0.14,0.15,0.07,0.16,0.03,0.09
般,東大和市奈良橋,0.09,0.08,0.08,0.09,0.05,0.08,0.10,0.07,<0.03,0.20,0.18,0.10,0.20,<0.03,0.10
,多摩部一般平均,0.06,0.08,0.05,0.08,0.04,0.05,0.08,0.13,0.03,0.15,0.14,0.08,0.20,<0.03,0.08
都一般平均,,0.18,0.08,0.11,0.30,0.15,0.06,0.13,0.16,0.04,0.10,0.19,0.11,0.94,<0.03,0.13
沿,京葉道路亀戸,0.38,0.09,0.16,0.32,4.2,0.07,0.15,0.16,<0.03,0.10,0.21,0.14,4.2,<0.03,0.50
道,環八通り八幡山,0.08,0.17,0.12,0.19,0.03,0.19,0.12,0.26,0.12,0.15,0.34,0.17,0.34,0.03,0.16
,沿道平均,0.23,0.13,0.14,0.26,2.1,0.13,0.14,0.21,0.07,0.13,0.28,0.16,4.2,<0.03,0.33
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.05,0.04,<0.03,<0.03,<0.03,0.05,<0.03,<0.03,<0.03,0.04,0.04,0.04,0.05,<0.03,<0.03
酸化エチレン,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.01,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.003,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.085,0.070,0.16,0.19,0.074,0.087,0.097,0.065,0.059,0.043,0.040,0.092,0.19,0.040,0.089
区,国設東京新宿,0.042,0.077,0.12,0.13,0.027,0.078,0.088,0.063,0.050,0.035,0.048,0.078,0.13,0.027,0.070
部,目黒区碑文谷,0.033,0.074,0.14,0.14,0.024,0.080,0.077,0.070,0.047,0.037,0.12,0.073,0.14,0.024,0.076
一,大田区東糀谷,0.040,0.078,0.22,0.24,0.025,0.087,0.097,0.11,0.055,0.042,0.066,0.12,0.24,0.025,0.098
般,板橋区氷川町,0.046,0.084,0.14,0.14,0.043,0.091,0.091,0.060,0.046,0.034,0.055,0.078,0.14,0.034,0.076
環,練馬区石神井町,0.037,0.080,0.13,0.096,0.025,0.059,0.069,0.054,0.042,0.039,0.085,0.073,0.13,0.025,0.066
境,足立区西新井,0.070,0.083,0.14,0.17,0.051,0.087,0.097,0.058,0.058,0.039,0.042,0.10,0.17,0.039,0.083
,江戸川区春江町,0.034,0.072,0.14,0.13,0.033,0.080,0.084,0.059,0.040,0.034,0.045,0.098,0.14,0.033,0.071
,区部一般平均,0.048,0.077,0.15,0.15,0.038,0.081,0.088,0.067,0.050,0.038,0.063,0.089,0.24,0.024,0.078
多,八王子市片倉町,0.044,0.061,0.068,0.046,0.022,0.025,0.048,0.015,0.028,0.022,0.046,0.068,0.068,0.015,0.041
摩,八王子市大楽寺町,0.064,0.064,0.14,0.048,0.013,0.034,0.049,0.020,0.027,0.030,0.046,0.028,0.14,0.013,0.047
一,小金井市貫井北町,0.037,0.091,0.15,0.089,0.027,0.074,0.068,0.059,0.039,0.039,0.059,0.079,0.15,0.027,0.068
般,東大和市奈良橋,0.036,0.096,0.13,0.083,0.032,0.057,0.068,0.065,0.017,0.042,0.046,0.066,0.13,0.017,0.062
,多摩部一般平均,0.045,0.078,0.12,0.067,0.024,0.048,0.058,0.040,0.028,0.033,0.049,0.060,0.15,0.013,0.054
都一般平均,,0.047,0.078,0.14,0.13,0.033,0.070,0.078,0.058,0.042,0.036,0.058,0.079,0.24,0.013,0.070
沿,京葉道路亀戸,0.099,0.078,0.17,0.17,0.061,0.089,0.096,0.077,0.048,0.039,0.055,0.10,0.17,0.039,0.090
道,環八通り八幡山,0.035,0.077,0.15,0.10,0.021,0.083,0.076,0.070,0.061,0.045,0.074,0.064,0.15,0.021,0.071
,沿道平均,0.067,0.078,0.16,0.14,0.041,0.086,0.086,0.074,0.055,0.042,0.065,0.082,0.17,0.021,0.081
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.060,0.032,0.11,0.019,0.027,0.056,0.048,0.029,0.022,0.022,0.023,0.056,0.11,0.019,0.042
塩化メチル,,,,,,,,,,基準値等  ：,,94（指針値）,,,,
,,,,,,,,,,定量下限値：,,0.12,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.04,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,1.4,1.2,1.8,2.1,1.3,1.1,1.4,1.7,1.4,1.2,1.5,1.8,2.1,1.1,1.5
区,国設東京新宿,1.3,1.3,1.8,2.0,1.3,1.2,1.4,1.7,1.5,1.3,1.5,1.7,2.0,1.2,1.5
部,目黒区碑文谷,1.3,1.2,1.8,1.7,1.2,1.1,1.3,1.5,1.4,1.3,1.5,1.7,1.8,1.1,1.4
一,大田区東糀谷,1.5,1.2,1.7,1.7,1.3,1.1,1.6,1.5,1.2,1.3,1.6,1.8,1.8,1.1,1.5
般,板橋区氷川町,1.4,1.3,1.8,1.8,1.3,1.1,1.4,1.6,1.2,1.3,1.5,1.6,1.8,1.1,1.4
環,練馬区石神井町,1.5,1.3,1.8,1.7,1.2,1.1,1.3,1.6,1.4,1.3,1.5,1.7,1.8,1.1,1.5
境,足立区西新井,1.4,1.2,1.9,2.0,1.3,1.2,1.4,1.6,1.4,1.3,1.5,1.7,2.0,1.2,1.5
,江戸川区春江町,1.5,1.2,1.8,1.8,1.2,1.1,1.4,1.5,1.2,1.3,1.5,1.6,1.8,1.1,1.4
,区部一般平均,1.4,1.2,1.8,1.9,1.3,1.1,1.4,1.6,1.3,1.3,1.5,1.7,2.1,1.1,1.5
多,八王子市片倉町,1.5,1.5,1.7,1.6,1.3,1.2,1.4,1.7,1.4,1.4,1.5,1.6,1.7,1.2,1.5
摩,八王子市大楽寺町,1.5,1.5,1.6,1.4,1.2,1.2,1.3,1.6,1.5,1.4,1.4,1.6,1.6,1.2,1.4
一,小金井市貫井北町,1.4,1.3,1.7,1.8,1.2,1.1,1.3,1.5,1.5,1.2,1.5,1.7,1.8,1.1,1.4
般,東大和市奈良橋,1.4,1.4,1.9,1.8,1.3,1.1,1.3,1.2,1.4,1.2,1.5,1.6,1.9,1.1,1.4
,多摩部一般平均,1.5,1.4,1.7,1.7,1.3,1.2,1.3,1.5,1.5,1.3,1.5,1.6,1.9,1.1,1.4
都一般平均,,1.4,1.3,1.8,1.8,1.3,1.1,1.4,1.6,1.4,1.3,1.5,1.7,2.1,1.1,1.5
沿,京葉道路亀戸,1.5,1.2,1.9,2.0,1.4,1.1,1.5,1.7,1.3,1.4,1.5,1.7,2.0,1.1,1.5
道,環八通り八幡山,1.4,1.2,1.7,1.8,1.3,1.1,1.3,1.6,1.5,1.3,1.5,1.7,1.8,1.1,1.5
,沿道平均,1.5,1.2,1.8,1.9,1.4,1.1,1.4,1.7,1.4,1.4,1.5,1.7,2.0,1.1,1.5
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.3,1.2,1.4,1.1,1.1,0.85,1.3,1.1,1.2,1.2,1.5,1.5,1.5,0.85,1.2
トルエン,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.06,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,1.5,2.4,5.5,15,1.7,3.2,4.4,10,7.6,2.4,4.9,7.6,15,1.5,5.5
区,国設東京新宿,2.1,2.5,5.8,12,1.6,3.8,5.7,7.9,6.3,1.6,5.1,6.5,12,1.6,5.1
部,目黒区碑文谷,1.7,2.9,5.9,11,3.7,4.1,5.8,8.4,5.2,2.5,6.0,5.7,11,1.7,5.2
一,大田区東糀谷,2.5,5.0,7.8,15,2.8,6.1,8.3,15,5.9,4.1,6.6,7.3,15,2.5,7.2
般,板橋区氷川町,3.5,4.5,11,14,2.0,7.9,7.1,8.3,7.9,3.1,6.4,7.4,14,2.0,6.9
環,練馬区石神井町,4.6,4.5,7.7,9.8,1.7,4.6,5.5,9.3,4.2,3.5,8.0,5.4,9.8,1.7,5.7
境,足立区西新井,8.8,3.5,9.4,21,2.1,5.8,9.5,11,6.3,8.4,8.2,12,21,2.1,8.8
,江戸川区春江町,1.2,2.8,8.2,12,1.1,4.7,5.8,7.2,5.5,11,9.6,8.3,12,1.1,6.5
,区部一般平均,3.2,3.5,7.7,14,2.1,5.0,6.5,9.6,6.1,4.6,6.9,7.5,21,1.1,6.4
多,八王子市片倉町,2.3,4.1,4.0,8.2,2.0,2.1,4.6,7.9,2.7,4.9,5.7,5.5,8.2,2.0,4.5
摩,八王子市大楽寺町,2.7,4.6,3.2,4.8,2.6,2.1,3.2,6.6,1.9,4.4,4.6,4.9,6.6,1.9,3.8
一,小金井市貫井北町,3.0,6.1,6.4,11,1.7,3.8,5.2,13,4.2,4.8,6.9,6.6,13,1.7,6.1
般,東大和市奈良橋,5.5,7.5,6.3,10,2.6,4.0,5.1,5.4,4.8,15,7.2,5.8,15,2.6,6.6
,多摩部一般平均,3.4,5.6,5.0,8.5,2.2,3.0,4.5,8.2,3.4,7.3,6.1,5.7,15,1.7,5.2
都一般平均,,3.3,4.2,6.8,12,2.1,4.4,5.9,9.2,5.2,5.5,6.6,6.9,21,1.1,6.0
沿,京葉道路亀戸,1.6,9.5,8.7,14,1.8,5.4,7.7,9.7,5.4,3.5,6.9,13,14,1.6,7.3
道,環八通り八幡山,2.6,3.8,7.0,9.8,2.4,5.2,15,9.8,5.7,4.7,13,6.1,15,2.4,7.1
,沿道平均,2.1,6.7,7.9,12,2.1,5.3,11,9.8,5.6,4.1,10,9.6,15,1.6,7.2
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.6,4.1,1.9,1.3,0.62,1.4,0.98,0.77,0.46,0.84,1.2,3.2,4.1,0.46,1.5
キシレン,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.09,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.04,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.86,1.1,2.1,3.9,1.1,0.80,1.7,4.9,1.5,1.3,1.5,2.1,4.9,0.80,1.9
区,国設東京新宿,1.1,1.1,1.5,3.7,1.1,0.69,1.8,1.9,1.2,0.63,1.7,1.3,3.7,0.63,1.5
部,目黒区碑文谷,0.88,1.2,1.8,3.7,1.0,1.1,2.0,2.6,1.4,1.0,2.0,1.4,3.7,0.88,1.7
一,大田区東糀谷,1.5,1.5,3.2,5.8,2.1,1.3,5.1,4.3,1.3,1.6,2.2,2.2,5.8,1.3,2.7
般,板橋区氷川町,1.1,1.3,2.0,3.2,0.96,1.1,2.1,1.5,1.2,0.82,1.7,1.3,3.2,0.82,1.5
環,練馬区石神井町,1.1,1.6,1.6,2.5,0.79,0.88,1.8,2.3,1.1,0.86,2.2,0.98,2.5,0.79,1.5
境,足立区西新井,1.9,0.89,1.6,4.1,0.97,1.1,2.6,1.9,1.5,0.96,2.2,1.8,4.1,0.89,1.8
,江戸川区春江町,0.62,1.2,2.1,2.9,0.48,0.95,1.7,1.5,1.2,0.98,1.5,1.9,2.9,0.48,1.4
,区部一般平均,1.1,1.2,2.0,3.7,1.1,0.98,2.3,2.6,1.3,1.0,1.9,1.6,5.8,0.48,1.7
多,八王子市片倉町,0.65,1.1,0.88,2.5,0.61,0.54,7.2,2.0,0.57,1.4,1.4,1.3,7.2,0.54,1.7
摩,八王子市大楽寺町,0.78,1.1,0.64,1.2,0.50,0.58,0.85,1.5,0.42,1.4,1.5,1.4,1.5,0.42,0.99
一,小金井市貫井北町,1.5,1.8,1.5,3.1,0.86,1.1,2.1,2.7,1.2,1.5,2.1,1.3,3.1,0.86,1.7
般,東大和市奈良橋,2.0,1.8,2.0,2.9,1.2,0.74,4.7,1.2,0.82,2.2,2.2,1.3,4.7,0.74,1.9
,多摩部一般平均,1.2,1.4,1.3,2.4,0.79,0.74,3.7,1.8,0.74,1.6,1.8,1.3,7.2,0.42,1.6
都一般平均,,1.2,1.3,1.7,3.3,0.97,0.90,2.8,2.3,1.1,1.2,1.8,1.5,7.2,0.42,1.7
沿,京葉道路亀戸,0.95,2.1,2.0,3.9,1.2,1.2,2.2,2.2,1.5,1.4,1.9,2.4,3.9,0.95,1.9
道,環八通り八幡山,1.0,2.9,2.0,3.4,0.77,1.6,1.9,3.1,1.5,1.2,3.0,1.4,3.4,0.77,2.0
,沿道平均,0.98,2.5,2.0,3.6,0.99,1.4,2.1,2.6,1.5,1.3,2.4,1.9,3.9,0.77,1.9
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.75,0.81,0.46,0.31,0.18,0.44,0.24,0.13,0.12,0.27,0.46,0.65,0.81,0.12,0.40
"m,p-キシレン",,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.04,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.62,0.88,1.5,2.8,0.80,0.59,1.2,3.6,1.1,0.96,1.1,1.5,3.6,0.59,1.4
区,国設東京新宿,0.80,0.79,1.1,2.6,0.78,0.50,1.3,1.4,0.91,0.46,1.3,0.98,2.6,0.46,1.1
部,目黒区碑文谷,0.65,0.88,1.3,2.7,0.77,0.81,1.5,1.8,0.91,0.73,1.5,0.99,2.7,0.65,1.2
一,大田区東糀谷,1.1,1.1,2.4,4.0,1.6,0.95,3.6,2.8,1.0,1.2,1.5,1.6,4.0,0.95,1.9
般,板橋区氷川町,0.84,0.97,1.5,2.3,0.70,0.80,1.5,1.1,0.88,0.60,1.2,0.95,2.3,0.60,1.1
環,練馬区石神井町,0.79,1.2,1.2,1.8,0.57,0.65,1.3,1.7,0.79,0.62,1.6,0.71,1.8,0.57,1.1
境,足立区西新井,1.4,0.66,1.2,3.0,0.70,0.79,1.9,1.4,1.1,0.70,1.6,1.3,3.0,0.66,1.3
,江戸川区春江町,0.45,0.95,1.6,2.1,0.34,0.70,1.2,1.1,0.86,0.72,1.1,1.4,2.1,0.34,1.0
,区部一般平均,0.83,0.93,1.5,2.7,0.78,0.72,1.7,1.9,0.94,0.75,1.4,1.2,4.0,0.34,1.3
多,八王子市片倉町,0.17,0.28,0.26,0.65,0.18,0.16,2.2,0.52,0.14,0.38,0.38,0.36,2.2,0.14,0.47
摩,八王子市大楽寺町,0.21,0.29,0.19,0.36,0.16,0.18,0.25,0.42,0.11,0.40,0.41,0.40,0.42,0.11,0.28
一,小金井市貫井北町,1.1,1.3,1.1,2.3,0.61,0.83,1.5,2.0,0.85,1.1,1.5,0.94,2.3,0.61,1.3
般,東大和市奈良橋,1.5,1.3,1.5,2.1,0.86,0.55,3.4,0.84,0.61,1.6,1.6,0.95,3.4,0.55,1.4
,多摩部一般平均,0.75,0.79,0.76,1.4,0.45,0.43,1.8,0.95,0.43,0.87,0.97,0.66,3.4,0.11,0.85
都一般平均,,0.80,0.88,1.2,2.2,0.67,0.63,1.7,1.6,0.77,0.79,1.2,1.0,4.0,0.11,1.1
沿,京葉道路亀戸,0.69,1.6,1.5,2.8,0.84,0.86,1.6,1.6,1.1,1.0,1.4,1.8,2.8,0.69,1.4
道,環八通り八幡山,0.74,2.2,1.4,2.5,0.57,1.1,1.4,2.3,1.1,0.83,2.2,1.0,2.5,0.57,1.4
,沿道平均,0.72,1.9,1.5,2.7,0.71,0.98,1.5,2.0,1.1,0.92,1.8,1.4,2.8,0.57,1.4
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.57,0.59,0.32,0.22,0.12,0.32,0.16,0.09,0.08,0.19,0.33,0.46,0.59,0.08,0.29
o-キシレン,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.05,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.24,0.25,0.56,1.1,0.34,0.21,0.47,1.3,0.38,0.36,0.40,0.55,1.3,0.21,0.51
区,国設東京新宿,0.28,0.26,0.41,1.1,0.27,0.19,0.48,0.46,0.31,0.17,0.44,0.34,1.1,0.17,0.39
部,目黒区碑文谷,0.23,0.28,0.46,1.0,0.27,0.28,0.54,0.79,0.48,0.28,0.53,0.44,1.0,0.23,0.47
一,大田区東糀谷,0.36,0.35,0.81,1.8,0.51,0.32,1.5,1.5,0.34,0.43,0.68,0.61,1.8,0.32,0.77
般,板橋区氷川町,0.29,0.31,0.50,0.88,0.26,0.29,0.55,0.40,0.33,0.22,0.45,0.36,0.88,0.22,0.40
環,練馬区石神井町,0.29,0.40,0.44,0.69,0.22,0.23,0.48,0.58,0.26,0.24,0.57,0.27,0.69,0.22,0.39
境,足立区西新井,0.47,0.23,0.42,1.1,0.27,0.28,0.69,0.46,0.38,0.26,0.57,0.47,1.1,0.23,0.47
,江戸川区春江町,0.17,0.29,0.52,0.81,0.14,0.25,0.45,0.38,0.31,0.26,0.38,0.51,0.81,0.14,0.37
,区部一般平均,0.29,0.30,0.52,1.1,0.29,0.26,0.65,0.73,0.35,0.28,0.50,0.44,1.8,0.14,0.47
多,八王子市片倉町,0.48,0.77,0.62,1.8,0.43,0.38,5.0,1.5,0.43,1.0,0.98,0.90,5.0,0.38,1.2
摩,八王子市大楽寺町,0.57,0.80,0.45,0.84,0.34,0.40,0.60,1.1,0.31,0.98,1.1,1.0,1.1,0.31,0.71
一,小金井市貫井北町,0.35,0.45,0.41,0.84,0.25,0.27,0.56,0.68,0.30,0.42,0.55,0.35,0.84,0.25,0.45
般,東大和市奈良橋,0.46,0.45,0.53,0.77,0.31,0.19,1.3,0.32,0.21,0.64,0.61,0.36,1.3,0.19,0.51
,多摩部一般平均,0.47,0.62,0.50,1.1,0.33,0.31,1.9,0.90,0.31,0.76,0.81,0.65,5.0,0.19,0.72
都一般平均,,0.35,0.40,0.51,1.1,0.30,0.27,1.1,0.79,0.34,0.44,0.61,0.51,5.0,0.14,0.55
沿,京葉道路亀戸,0.26,0.47,0.52,1.1,0.37,0.29,0.58,0.55,0.40,0.40,0.51,0.63,1.1,0.26,0.51
道,環八通り八幡山,0.26,0.71,0.55,0.88,0.20,0.45,0.54,0.79,0.41,0.33,0.77,0.39,0.88,0.20,0.52
,沿道平均,0.26,0.59,0.54,0.99,0.29,0.37,0.56,0.67,0.41,0.37,0.64,0.51,1.1,0.20,0.52
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.18,0.22,0.14,0.09,0.06,0.12,0.08,0.05,0.04,0.08,0.13,0.19,0.22,0.04,0.12
エチルベンゼン,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.06,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.66,0.90,2.0,4.3,0.96,0.60,1.5,2.6,2.2,0.70,1.3,1.6,4.3,0.60,1.6
区,国設東京新宿,0.85,0.90,1.5,3.8,1.0,0.62,1.6,1.6,1.6,0.46,1.5,1.3,3.8,0.46,1.4
部,目黒区碑文谷,0.69,0.91,1.6,3.8,0.95,0.88,1.7,2.1,1.5,0.71,1.6,1.2,3.8,0.69,1.5
一,大田区東糀谷,1.3,1.2,2.9,5.6,1.9,1.1,3.0,3.4,1.8,1.3,1.7,2.0,5.6,1.1,2.3
般,板橋区氷川町,0.93,1.1,1.8,3.4,0.92,0.94,1.8,1.4,1.4,0.65,1.4,1.2,3.4,0.65,1.4
環,練馬区石神井町,0.90,1.3,1.6,2.7,0.67,0.74,1.4,2.1,1.3,0.55,1.7,0.93,2.7,0.55,1.3
境,足立区西新井,1.7,0.79,1.6,4.4,0.90,0.93,2.2,1.6,2.0,0.72,1.6,1.6,4.4,0.72,1.7
,江戸川区春江町,0.51,1.0,2.3,3.3,0.33,0.80,1.4,1.3,1.6,0.80,1.3,1.8,3.3,0.33,1.4
,区部一般平均,0.94,1.0,1.9,3.9,0.95,0.83,1.8,2.0,1.7,0.74,1.5,1.5,5.6,0.33,1.6
多,八王子市片倉町,0.64,1.0,0.93,3.0,0.56,0.49,6.2,1.7,0.58,1.0,1.0,1.2,6.2,0.49,1.5
摩,八王子市大楽寺町,0.73,1.2,0.75,1.4,0.44,0.48,0.75,1.3,0.33,0.82,1.1,1.3,1.4,0.33,0.88
一,小金井市貫井北町,1.3,1.4,1.6,3.5,0.73,0.82,1.8,2.4,1.5,1.2,1.6,1.2,3.5,0.73,1.6
般,東大和市奈良橋,1.7,1.6,2.2,3.0,1.0,0.67,5.5,1.2,1.1,1.3,1.9,1.1,5.5,0.67,1.9
,多摩部一般平均,1.1,1.3,1.4,2.7,0.68,0.62,3.6,1.7,0.88,1.1,1.4,1.2,6.2,0.33,1.5
都一般平均,,0.99,1.1,1.7,3.5,0.86,0.76,2.4,1.9,1.4,0.85,1.5,1.4,6.2,0.33,1.5
沿,京葉道路亀戸,0.64,1.8,2.2,4.2,0.81,0.99,1.8,1.9,2.2,1.5,1.6,2.4,4.2,0.64,1.8
道,環八通り八幡山,0.67,2.0,1.7,3.2,0.68,0.92,1.7,2.5,1.7,0.62,2.3,1.1,3.2,0.62,1.6
,沿道平均,0.66,1.9,2.0,3.7,0.75,0.96,1.8,2.2,2.0,1.1,2.0,1.8,4.2,0.62,1.7
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.64,0.85,0.63,0.24,0.18,0.32,0.45,0.12,0.15,0.24,0.39,0.84,0.85,0.12,0.42
スチレン,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.09,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.03,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.20,<0.03,0.53,0.23,0.16,0.08,0.10,0.36,0.15,<0.03,0.11,0.10,0.53,<0.03,0.17
区,国設東京新宿,0.10,<0.03,0.10,0.18,0.08,0.05,0.10,0.24,0.16,0.03,0.11,0.08,0.24,<0.03,0.10
部,目黒区碑文谷,0.07,<0.03,0.12,0.20,0.10,0.06,0.14,0.31,0.14,0.04,0.15,0.08,0.31,<0.03,0.12
一,大田区東糀谷,0.33,0.11,0.21,0.31,0.16,0.10,0.16,0.31,0.12,0.05,0.12,0.12,0.33,0.05,0.18
般,板橋区氷川町,0.08,<0.03,0.12,0.19,0.11,0.16,0.14,0.18,0.13,0.06,0.11,0.05,0.19,<0.03,0.11
環,練馬区石神井町,0.07,<0.03,0.13,0.10,0.07,0.05,0.20,0.25,0.18,0.05,0.16,0.05,0.25,<0.03,0.11
境,足立区西新井,0.14,<0.03,0.10,0.32,0.09,0.08,0.16,0.23,0.20,0.06,0.13,0.10,0.32,<0.03,0.14
,江戸川区春江町,0.08,<0.03,0.09,0.19,0.05,0.08,0.13,0.18,0.18,0.05,0.12,0.14,0.19,<0.03,0.11
,区部一般平均,0.13,<0.03,0.18,0.22,0.10,0.08,0.14,0.26,0.16,0.04,0.13,0.09,0.53,<0.03,0.13
多,八王子市片倉町,0.09,0.06,0.08,0.16,0.07,0.05,0.16,0.23,0.08,0.09,0.12,0.19,0.23,0.05,0.12
摩,八王子市大楽寺町,0.05,0.07,0.04,0.09,0.05,0.07,0.06,0.12,0.05,0.15,0.12,0.09,0.15,0.04,0.08
一,小金井市貫井北町,0.08,0.03,0.12,0.22,0.15,0.06,0.30,0.49,0.57,0.11,0.14,0.08,0.57,0.03,0.20
般,東大和市奈良橋,0.11,<0.03,0.14,0.14,0.18,0.10,0.15,0.12,0.13,0.15,0.16,0.08,0.18,<0.03,0.12
,多摩部一般平均,0.08,0.04,0.10,0.15,0.11,0.07,0.17,0.24,0.21,0.13,0.14,0.11,0.57,<0.03,0.13
都一般平均,,0.12,0.03,0.15,0.19,0.11,0.08,0.15,0.25,0.17,0.07,0.13,0.10,0.57,<0.03,0.13
沿,京葉道路亀戸,0.12,<0.03,0.09,0.16,0.12,0.06,0.12,0.28,0.14,0.05,0.13,0.12,0.28,<0.03,0.12
道,環八通り八幡山,0.08,0.06,0.21,0.24,0.08,0.11,0.13,0.35,0.23,0.10,0.19,0.07,0.35,0.06,0.15
,沿道平均,0.10,0.04,0.15,0.20,0.10,0.09,0.13,0.32,0.19,0.08,0.16,0.10,0.35,<0.03,0.14
