台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-1153,○,2,環改化,三,3,世田谷区三軒茶屋二丁目１８８番１,,,,,1,土壌概況,,,,,,,不検出,0.1,,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,適合,0.15,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1153,○,2,環改化,三,3,世田谷区三軒茶屋二丁目１８８番１,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,6.2,,0.0068,,,適合,2.6,,,,,,,,,,,,,,,,,,
指-1170,○,2,環改化,三,9,杉並区井草三丁目１０９番２,,,,,1,土壌概況,,,,,,,不検出,4.7,,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,適合,0.037,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1170,○,2,環改化,三,9,杉並区井草三丁目１０９番２,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.085,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1170,○,2,環改化,三,9,杉並区井草三丁目１０９番２,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,,,,,,
指-1164,,2,環改化,三,12,荒川区東尾久三丁目９３０番１２,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.027,3.8,,,,9.5,,,,,,,,適合,1200,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1176,,2,環改化,三,14,大田区大森東一丁目２８２番,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,49,,,,,3.5,,,,,,,適合,200,710,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1176,,2,環改化,三,14,大田区大森東一丁目２８２番,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,適合,,,,,
指-1176,,2,環改化,三,14,大田区大森東一丁目２８２番,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,
指-1176,,2,環改化,三,14,大田区大森東一丁目２８２番,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,3.5,,,,,,,,200,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1176,,2,環改化,三,14,大田区大森東一丁目２８２番,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,適合,,,,,
指-1182,,2,環改化,三,16,荒川区町屋２丁目６９４番１外１筆,,,,,1,土壌概況,,,,,,,不検出,,,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,7,適合,,,,,,,適合,,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1178,,2,環改化,三,17,荒川区西尾久七丁目６０２番３,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,220,,,,35,8.7,,,,,,,,8500,2100,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1178,,2,環改化,三,17,荒川区西尾久七丁目６０２番３,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,47,適合,,,,,
指-1178,,2,環改化,三,17,荒川区西尾久七丁目６０２番３,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,適合,適合,,,,,
指-1178,,2,環改化,三,17,荒川区西尾久七丁目６０２番３,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,220,,,,35,8.7,,,,,,,,8500,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1178,,2,環改化,三,17,荒川区西尾久七丁目６０２番３,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,47,適合,,,,,
指-1084,,2,環改化,三,25,江戸川区平井６丁目１７４５番外４筆,,,,,92,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,0.19,,,,,,適合,,,,,,160,,26000,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1084,,2,環改化,三,25,江戸川区平井６丁目１７４５番外４筆,,,,,12,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.023,,,,,,,,,,,
指-1084,,2,環改化,三,25,江戸川区平井６丁目１７４５番外４筆,,,,,6,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-1084,,2,環改化,三,25,江戸川区平井６丁目１７４５番外４筆,,,,,91,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,1.3,,,,,,,,,,,,適合,,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1084,,2,環改化,三,25,江戸川区平井６丁目１７４５番外４筆,,,,,50,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.058,,,,,,,,,,,
指-1196,○,2,環改化,三,31,足立区千住中居町１番６,,,,,1,土壌概況,,,,,,,不検出,,不検出,不検出,,,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.017,,,,,,,,,,,,,適合,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1196,○,2,環改化,三,31,足立区千住中居町１番６,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-1196,○,2,環改化,三,31,足立区千住中居町１番６,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1202,,2,環改化,三,38,大田区中央七丁目７１０番７外１筆,,,,,4,土壌概況,,,,,,,0.2,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,,適合,,,適合,適合,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1202,,2,環改化,三,38,大田区中央七丁目７１０番７外１筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1202,,2,環改化,三,38,大田区中央七丁目７１０番７外１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1202,,2,環改化,三,38,大田区中央七丁目７１０番７外１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,43,板橋区大山町７０番,,,,,4,土壌概況,,,,,,,150,6900,不検出,不検出,不検出,,不検出,1,不検出,,,,,,,,,,,,,,,,適合,19,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,43,板橋区大山町７０番,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,1.8,,0.0091,,,適合,0.41,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,43,板橋区大山町７０番,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,43,板橋区大山町７０番,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,77,,適合,,,適合,0.32,,,,,,,,,,,,,,,,,,
指-1212,○,2,環改化,三,49,墨田区錦糸４丁目１０番１２外４筆,,,,,8,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,15,,0.095,,,,,,,,,,3600,適合,2500,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1212,○,2,環改化,三,49,墨田区錦糸４丁目１０番１２外４筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,
指-1212,○,2,環改化,三,49,墨田区錦糸４丁目１０番１２外４筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,0.11,,,,,,,,,,280,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1212,○,2,環改化,三,49,墨田区錦糸４丁目１０番１２外４筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
指-1210,,2,環改化,三,53,港区芝二丁目２８番１３,,,,,1,土壌概況,,,,,,,不検出,3,,不検出,,,不検出,0.26,,,,,,,,,,,,,,,,,適合,0.054,,0.0036,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1210,,2,環改化,三,53,港区芝二丁目２８番１３,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,0.033,,,適合,0.1,,,,,,,,,,,,,,,,,,
指-1215,○,2,環改化,三,54,板橋区舟渡四丁目２８４３番１０,,,,,929,土壌概況,,,,,,,不検出,不検出,不検出,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.08,,,,1.6,,,,,,,,,480,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1215,○,2,環改化,三,54,板橋区舟渡四丁目２８４３番１０,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,,
指-1209,,2,環改化,三,55,葛飾区立石二丁目２２６番４,,,,,2,土壌概況,,,,,,,不検出,,,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,0.018,適合,,,,,,,,適合,適合,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1209,,2,環改化,三,55,葛飾区立石二丁目２２６番４,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,
指-1209,,2,環改化,三,55,葛飾区立石二丁目２２６番４,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1209,,2,環改化,三,55,葛飾区立石二丁目２２６番４,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,
指-1193,,2,環改化,三,60,板橋区大山町７０番,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.88,,適合,,,適合,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,60,板橋区大山町７０番,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,1.8,,0.0091,,,適合,0.41,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,60,板橋区大山町７０番,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.043,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,60,板橋区大山町７０番,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.6,,適合,,,適合,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1193,,2,環改化,三,60,板橋区大山町７０番,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.54,,0.0042,,,適合,2.7,,,,,,,,,,,,,,,,,,
指-1234,○,2,環改化,三,67,墨田区亀沢三丁目１５番１０,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.31,,,,82,3.6,,,,,,,,630,適合,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1234,○,2,環改化,三,67,墨田区亀沢三丁目１５番１０,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,適合,適合,,,,,
指-1234,○,2,環改化,三,67,墨田区亀沢三丁目１５番１０,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.31,,,,82,3.6,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1234,○,2,環改化,三,67,墨田区亀沢三丁目１５番１０,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,適合,適合,,,,,
指-1223,,2,環改化,三,72,江戸川区西葛西二丁目１６番４外１筆,,,,,3,土壌概況,,,,,,,0.1,0.3,,1.4,,,不検出,0.1,,,,,,,,,,,,,,,,,適合,0.18,,0.19,,,適合,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1223,,2,環改化,三,72,江戸川区西葛西二丁目１６番４外１筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,99,,0.58,,,適合,0.67,,,,,,,,,,,,,,,,,,
指-1223,,2,環改化,三,72,江戸川区西葛西二丁目１６番４外１筆,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.3,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1235,,2,環改化,三,76,江東区新木場四丁目１２番１２,,,,,30,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,0.04,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1235,,2,環改化,三,76,江東区新木場四丁目１２番１２,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-1245,,2,環改化,三,83,荒川区東尾久八丁目２８９８番１,,,,,9,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.025,適合,0.025,適合,適合,適合,11,適合,適合,適合,適合,適合,適合,適合,670,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1245,,2,環改化,三,86,荒川区東尾久八丁目２８９８番１外１筆,,,,,13,土壌概況,,,,,,,13,不検出,不検出,不検出,不検出,不検出,不検出,0.8,不検出,不検出,不検出,不検出,,,,,,,,,,,,,0.2,適合,,0.039,,,適合,適合,,,,,適合,0.13,0.025,適合,0.025,適合,適合,1.9,1.8,適合,適合,適合,適合,適合,適合,適合,670,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1245,,2,環改化,三,86,荒川区東尾久八丁目２８９８番１外１筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,0.15,,,適合,適合,,,,,,適合,適合,,0.013,,,1.5,適合,,,,,
指-1245,,2,環改化,三,86,荒川区東尾久八丁目２８９８番１外１筆,,,,,1,地下水対象地境界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,適合,,,2.7,,,,,,
指-1245,,2,環改化,三,86,荒川区東尾久八丁目２８９８番１外１筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,,,適合,適合,,,,,,,,,適合,,,1.1,適合,,,,,
指-1246,○,2,環多改,四,14,府中市浅間町一丁目５番３外４筆,,,,,216,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,850,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1246,○,2,環多改,四,14,府中市浅間町一丁目５番３外４筆,,,,,8,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1172,,2,環多改,四,19,国分寺市本町三丁目３００７番,,,,,5,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,180,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1172,,2,環多改,四,19,国分寺市本町三丁目２８２９番２７号,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1192,○,2,環多改,四,42,青梅市新町六丁目１６番２,,,,,907,土壌概況,,,,,,,不検出,,,不検出,,,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,0.0009,,適合,適合,,,,,,,,460,,,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1192,○,2,環多改,四,42,青梅市新町六丁目１６番２,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1192,○,2,環多改,四,42,青梅市新町六丁目１６番２,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,
"指-1194
指-1195",,2,環多改,四,50,三鷹市野崎一丁目４７番１,,,,,37,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.6,0.02,0.28,適合,適合,適合,適合,1.4,,適合,,,,適合,適合,1500,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1217,○,2,環多改,四,81,羽村市神明台二丁目５番１,,,,,234,土壌概況,,,,,,,不検出,不検出,不検出,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,6.1,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1219,,2,環多改,四,89,青梅市東青梅１丁目１５７番２外８２筆,,,,,17,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,430,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1219,,2,環多改,四,89,青梅市東青梅１丁目１５７番２外８２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1185,,2,環改化,四,7,江東区新砂３丁目２４５０番５０外１筆,,,,,37,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.017,適合,適合,適合,1,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-872,,2,環改化,四,15,足立区西新井本町三丁目１４３８番１,,,,,28,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.017,適合,0.061,適合,適合,適合,適合,,適合,,,,適合,適合,200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-872,,2,環改化,四,15,足立区西新井本町三丁目１４３８番１,,,,,3,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,,,
指-872,,2,環改化,四,15,足立区西新井本町三丁目１４３８番１,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,0.075,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
