事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,1月,16.9,17.2,16.6,143.9,149.6,136,130.1,133.9,124.9,13.8,15.7,11.1
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,2月,17.5,17.7,17.2,147.8,153.7,139.6,132.3,135.8,127.4,15.5,17.9,12.2
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,3月,19.4,19.7,18.9,164.3,170.9,155.1,146.9,151.4,140.6,17.4,19.5,14.5
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,4月,19.2,19.5,18.8,162.8,169.6,153.8,146,150.5,140,16.8,19.1,13.8
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,5月,17.3,17.6,17,147.5,153.2,139.7,132.9,136.8,127.5,14.6,16.4,12.2
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,6月,20.2,20.4,19.8,169.6,176.4,160.5,154,158.5,147.9,15.6,17.9,12.6
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,7月,19,19.3,18.5,159.4,166.2,150.4,143.8,148.4,137.8,15.6,17.8,12.6
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,8月,18.2,18.4,17.8,152.7,157.5,146.1,138.5,141.4,134.4,14.2,16.1,11.7
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,9月,18.2,18.4,18.1,154.3,159.1,147.7,139.8,143,135.4,14.5,16.1,12.3
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,10月,18.4,18.7,18,156.6,162.3,148.5,140.5,144.1,135.4,16.1,18.2,13.1
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,11月,18.6,18.9,18.2,157.2,163.4,148.9,141.3,145.3,135.9,15.9,18.1,13
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,12月,18.3,18.7,17.9,155.4,162.3,146.6,139.8,144.3,134,15.6,18,12.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,14.7,16.2,13.6,102.4,123.8,85.3,95.4,112.2,82,7,11.6,3.3
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,14.4,15.5,13.4,99.6,117.4,85.2,92.5,106.5,81.2,7.1,10.9,4
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,13.5,14.5,12.6,92.8,108.6,79.9,86.2,98.7,76,6.6,9.9,3.9
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,11.9,12.9,11.1,77.8,92.6,65.4,73.5,86.1,63,4.3,6.5,2.4
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,12.1,13.2,11.2,77.8,92.5,66,74.4,87.1,64.3,3.4,5.4,1.7
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,13.5,14.7,12.5,95.6,113.2,81.1,89.5,104,77.5,6.1,9.2,3.6
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,1月,13.4,14.7,12.3,94.1,112.1,78.5,88.1,102.8,75.4,6,9.3,3.1
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,2月,12.3,13.6,11.2,84.2,101,69.8,80,94.5,67.6,4.2,6.5,2.2
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,3月,13.5,14.5,12.6,92.5,107.9,79.4,87.9,101,76.7,4.6,6.9,2.7
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,4月,13.8,14.8,12.9,96.8,113.2,83.1,90.9,104.4,79.7,5.9,8.8,3.4
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,5月,13.9,15.1,12.8,98.2,116.5,82.7,92,107.2,79.1,6.2,9.3,3.6
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,6月,14.1,15.2,13.1,98.6,115.7,83.9,92.2,106.1,80.3,6.4,9.6,3.6
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,7月,13.9,15.3,12.9,100.1,120.1,84.8,93.1,109.4,80.6,7,10.7,4.2
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,8月,13.3,14.6,12.3,94.7,112.5,81.2,88.4,103.2,77.1,6.3,9.3,4.1
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,9月,13.6,14.8,12.6,97.2,115.4,82.5,90.6,105.6,78.5,6.6,9.8,4
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,10月,13.6,14.9,12.6,96.9,114.7,82.6,90.4,105.1,78.6,6.5,9.6,4
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,11月,13.3,14.5,12.3,95.1,111.9,81.6,88.6,102.4,77.6,6.5,9.5,4
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,12月,13.5,14.9,12.4,98.2,117.4,83.4,91,106.8,78.8,7.2,10.6,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,17,17.9,16.4,130.9,141.7,122.4,124,133.1,116.7,6.9,8.6,5.7
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,16.9,17.9,16.1,127,139.4,116.1,119.2,129.8,109.9,7.8,9.6,6.2
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,16.5,17.3,16,124,136.8,114.4,116.4,126.7,108.7,7.6,10.1,5.7
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,15.1,15.9,14.5,110.5,122.8,101.7,105.2,115.3,98,5.3,7.5,3.7
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,15.8,16.2,15.5,119.8,130,112.4,113.3,120.9,107.8,6.5,9.1,4.6
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,16.7,17.1,16.4,128.6,133.7,124.1,121.6,125.4,118.2,7,8.3,5.9
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,1月,16.1,16.2,16,124,126.9,121.7,118,119.6,116.8,6,7.3,4.9
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,2月,15.9,16.4,15.6,121.3,127.3,117.2,115.3,119.7,112.3,6,7.6,4.9
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,3月,16.5,16.8,16.2,127.8,132.5,124.3,119.8,122.6,117.7,8,9.9,6.6
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,4月,16.8,17.1,16.6,129.7,134.1,126.4,123.1,125.9,121,6.6,8.2,5.4
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,5月,17,17.1,16.9,132.1,134.9,129.9,125.6,126.9,124.5,6.5,8,5.4
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,6月,17.3,17.5,17.2,134,137,131.7,126.9,128.5,125.7,7.1,8.5,6
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,7月,16.9,17.6,16.2,130,137.6,122.6,122.8,129.2,116.6,7.2,8.4,6
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,8月,16.6,17.2,15.9,126.2,133.2,118.9,120.2,126.3,113.8,6,6.9,5.1
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,9月,16.6,17.1,16.2,128.6,133.3,123.9,121.2,125.3,117.1,7.4,8,6.8
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,10月,17,17.4,16.6,131.9,137.3,126.6,123.3,127.3,119.4,8.6,10,7.2
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,11月,16.9,17.4,16.3,128.5,133.8,123.6,120.9,125.2,116.9,7.6,8.6,6.7
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,12月,16.8,17.3,16.3,128.3,134.8,121.7,121.5,126.8,116.1,6.8,8,5.6
５人以上,"O 教育,学習支援業",平成29,2017,年平均,15.2,15.3,15.1,109.1,109.2,108.9,104.3,104.2,104.4,4.8,5,4.5
５人以上,"O 教育,学習支援業",平成30,2018,年平均,15.5,16.2,14.9,113.5,118.7,109.2,106.6,111,103,6.9,7.7,6.2
５人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,14.6,15.3,14.1,108.7,114.2,103.5,102.1,106.5,97.9,6.6,7.7,5.6
５人以上,"O 教育,学習支援業",令和２,2020,年平均,13.8,14.1,13.4,101.7,105.1,98,96.6,99.2,93.7,5.1,5.9,4.3
５人以上,"O 教育,学習支援業",令和３,2021,年平均,14,14.1,13.9,100.8,102.2,99.4,95.2,96.1,94.3,5.6,6.1,5.1
５人以上,"O 教育,学習支援業",令和４,2022,年平均,14.5,14.9,14.1,103.7,106.4,100.5,98.4,101.1,95.2,5.3,5.3,5.3
５人以上,"O 教育,学習支援業",令和４,2022,1月,13.2,13.6,12.8,94.2,97.6,90.4,89.7,93,85.9,4.5,4.6,4.5
５人以上,"O 教育,学習支援業",令和４,2022,2月,13.4,13.6,13.2,95.2,97.6,92.3,90.6,93,87.7,4.6,4.6,4.6
５人以上,"O 教育,学習支援業",令和４,2022,3月,14.8,15.3,14.2,107.2,111.9,101.6,101.5,106.1,96,5.7,5.8,5.6
５人以上,"O 教育,学習支援業",令和４,2022,4月,15.7,16.1,15.2,114.4,117.8,110.7,107.4,110.5,104,7,7.3,6.7
５人以上,"O 教育,学習支援業",令和４,2022,5月,14.6,15,14.1,103.6,106.8,99.6,98.7,101.8,95,4.9,5,4.6
５人以上,"O 教育,学習支援業",令和４,2022,6月,16.2,16.6,15.9,116.7,120.1,113.1,110.6,113.7,107.3,6.1,6.4,5.8
５人以上,"O 教育,学習支援業",令和４,2022,7月,15.2,15.7,14.7,107.3,110.8,103.1,101.8,105.2,97.7,5.5,5.6,5.4
５人以上,"O 教育,学習支援業",令和４,2022,8月,12.1,12.4,11.6,86.3,89.6,82.5,82.9,85.9,79.3,3.4,3.7,3.2
５人以上,"O 教育,学習支援業",令和４,2022,9月,14.8,14.8,14.7,105.2,105.3,105.1,100.1,100.6,99.4,5.1,4.7,5.7
５人以上,"O 教育,学習支援業",令和４,2022,10月,15.3,15.7,14.8,109.2,111.6,106.3,103.4,106,100.3,5.8,5.6,6
５人以上,"O 教育,学習支援業",令和４,2022,11月,14.9,15.2,14.6,105.2,106.7,103.3,99.7,101.2,97.7,5.5,5.5,5.6
５人以上,"O 教育,学習支援業",令和４,2022,12月,14.2,14.6,13.8,100.6,102.9,97.8,95.1,97.5,92.2,5.5,5.4,5.6
５人以上,"P 医療,福祉",平成29,2017,年平均,17.5,18.2,17.2,125.7,140.8,120.6,120.6,134,116.1,5.1,6.8,4.5
５人以上,"P 医療,福祉",平成30,2018,年平均,17.1,18,16.8,127,141.6,121.4,121.6,134,116.8,5.4,7.6,4.6
５人以上,"P 医療,福祉",平成31・令和元,2019,年平均,16.3,16.6,16.2,120.6,130.4,117.2,115.3,124,112.3,5.3,6.4,4.9
５人以上,"P 医療,福祉",令和２,2020,年平均,16.4,16.8,16.3,122.7,132,119.1,117.7,125.3,114.8,5,6.7,4.3
５人以上,"P 医療,福祉",令和３,2021,年平均,16.7,16.9,16.6,126.1,133.8,123.2,120.7,126.7,118.4,5.4,7.1,4.8
５人以上,"P 医療,福祉",令和４,2022,年平均,16.2,16.4,16.1,118.4,127.9,115.2,113.4,120.9,110.8,5,7,4.4
５人以上,"P 医療,福祉",令和４,2022,1月,15.5,15.9,15.3,112.9,124.1,109.2,107.9,117.2,104.8,5,6.9,4.4
５人以上,"P 医療,福祉",令和４,2022,2月,15.2,15.5,15.1,110.5,120.4,107.1,105.6,113.9,102.7,4.9,6.5,4.4
５人以上,"P 医療,福祉",令和４,2022,3月,16.4,16.6,16.4,118.1,128.4,114.6,112.8,121.3,109.9,5.3,7.1,4.7
５人以上,"P 医療,福祉",令和４,2022,4月,16.7,16.5,16.8,121.3,129.1,118.8,116.3,121.9,114.5,5,7.2,4.3
５人以上,"P 医療,福祉",令和４,2022,5月,15.7,15.9,15.7,115.4,124.9,112.1,110.6,118.2,107.9,4.8,6.7,4.2
５人以上,"P 医療,福祉",令和４,2022,6月,16.8,17.1,16.7,123.3,131.5,120.2,118.2,124.4,115.9,5.1,7.1,4.3
５人以上,"P 医療,福祉",令和４,2022,7月,16.7,16.9,16.6,123,133.1,119.3,118,125.9,115.2,5,7.2,4.1
５人以上,"P 医療,福祉",令和４,2022,8月,16.3,16.5,16.3,118.6,127.8,115.4,113.8,121.2,111.2,4.8,6.6,4.2
５人以上,"P 医療,福祉",令和４,2022,9月,16.5,16.5,16.5,119.7,129.4,116.4,114.9,122.2,112.4,4.8,7.2,4
５人以上,"P 医療,福祉",令和４,2022,10月,16.1,16.1,16,117.8,125.1,115.4,112.7,118.4,110.8,5.1,6.7,4.6
５人以上,"P 医療,福祉",令和４,2022,11月,16.4,16.8,16.3,119.8,131.2,115.8,114.4,123.6,111.2,5.4,7.6,4.6
５人以上,"P 医療,福祉",令和４,2022,12月,16.2,16.6,16,120.7,129.5,117.3,115.5,122.8,112.7,5.2,6.7,4.6
５人以上,Q 複合サービス事業,平成29,2017,年平均,18.7,19,18.5,147.3,153.4,142.4,140.3,144.4,137,7,9,5.4
５人以上,Q 複合サービス事業,平成30,2018,年平均,18.8,19.2,18.3,153,163.4,137.3,139.7,146.5,129.5,13.3,16.9,7.8
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.3,18.7,17.5,145.8,156.3,128.5,133.7,141.4,121.1,12.1,14.9,7.4
５人以上,Q 複合サービス事業,令和２,2020,年平均,18.3,18.7,17.7,142.5,152.8,125.1,133.3,141.3,119.7,9.2,11.5,5.4
５人以上,Q 複合サービス事業,令和３,2021,年平均,18.4,18.8,17.7,144.5,155.1,128.4,135.2,143,123.4,9.3,12.1,5
５人以上,Q 複合サービス事業,令和４,2022,年平均,18.2,18.8,17.4,143.6,154.3,128.3,134.2,142.2,122.8,9.4,12.1,5.5
５人以上,Q 複合サービス事業,令和４,2022,1月,17.4,18.2,16.1,136.8,149.5,118.2,126.6,135.7,113.3,10.2,13.8,4.9
５人以上,Q 複合サービス事業,令和４,2022,2月,16.2,16.5,15.8,126.9,135.7,115.7,118.9,125.2,110.9,8,10.5,4.8
５人以上,Q 複合サービス事業,令和４,2022,3月,19.4,19.9,18.7,153.7,164.2,139,144.2,152.4,132.7,9.5,11.8,6.3
５人以上,Q 複合サービス事業,令和４,2022,4月,18.5,19,17.8,147.2,158.1,131.4,136.9,145.1,125,10.3,13,6.4
５人以上,Q 複合サービス事業,令和４,2022,5月,17.8,18.3,17.1,141.2,151.2,127.2,131.1,138.2,121.2,10.1,13,6
５人以上,Q 複合サービス事業,令和４,2022,6月,19.5,20,19,155.2,164.7,142.3,145.6,152.8,135.9,9.6,11.9,6.4
５人以上,Q 複合サービス事業,令和４,2022,7月,17.8,18.5,16.7,139.2,150.6,121.9,130.4,139,117.3,8.8,11.6,4.6
５人以上,Q 複合サービス事業,令和４,2022,8月,18.5,19,17.9,143.1,151.8,129.7,136.4,143.4,125.6,6.7,8.4,4.1
５人以上,Q 複合サービス事業,令和４,2022,9月,17.9,18.5,17.1,138.6,148.7,123.2,130,137.5,118.6,8.6,11.2,4.6
５人以上,Q 複合サービス事業,令和４,2022,10月,18,18.7,17.1,141.6,154.2,125.3,133.2,142.9,120.6,8.4,11.3,4.7
５人以上,Q 複合サービス事業,令和４,2022,11月,18.1,18.6,17.4,143.7,153.8,128.7,134.1,141.4,123.2,9.6,12.4,5.5
５人以上,Q 複合サービス事業,令和４,2022,12月,19.3,20.1,18.2,156.6,169.7,137.6,143.9,153.4,130.2,12.7,16.3,7.4
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.3,18.9,17.6,141.6,152.3,127.9,131.3,139.4,120.9,10.3,12.9,7
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,18.2,18.8,17.5,141.4,150.8,129.1,131.7,138.8,122.4,9.7,12,6.7
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,17.8,18.4,17,139.6,149.6,126.9,129,136.6,119.4,10.6,13,7.5
５人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,17.6,18.3,16.6,134.3,144.3,120.9,124.6,132.1,114.6,9.7,12.2,6.3
５人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,17.8,18.5,16.8,140.1,152.9,124.4,128.6,137.6,117.6,11.5,15.3,6.8
５人以上,R サービス業（他に分類されないもの）,令和４,2022,年平均,17.7,18.4,16.9,140.1,153.7,125.2,128.1,137.2,118.2,12,16.5,7
５人以上,R サービス業（他に分類されないもの）,令和４,2022,1月,16.9,17.7,16.1,135.3,149.8,119.6,123.2,132.9,112.8,12.1,16.9,6.8
５人以上,R サービス業（他に分類されないもの）,令和４,2022,2月,16.8,17.6,16,134.2,148.9,118.5,122.5,132.5,111.8,11.7,16.4,6.7
５人以上,R サービス業（他に分類されないもの）,令和４,2022,3月,17.7,18.2,17.1,141.5,153.3,127.6,128.7,136.2,119.9,12.8,17.1,7.7
５人以上,R サービス業（他に分類されないもの）,令和４,2022,4月,18.1,19.1,17,144.1,160.8,126.7,131.5,143,119.5,12.6,17.8,7.2
５人以上,R サービス業（他に分類されないもの）,令和４,2022,5月,17.2,17.9,16.5,137,149.8,123.1,125,133.1,116.3,12,16.7,6.8
５人以上,R サービス業（他に分類されないもの）,令和４,2022,6月,18.3,19.1,17.4,144.1,158.8,128.4,132.3,142.8,121.1,11.8,16,7.3
５人以上,R サービス業（他に分類されないもの）,令和４,2022,7月,18.3,19.1,17.4,145,158.8,129.9,133,142.3,122.8,12,16.5,7.1
５人以上,R サービス業（他に分類されないもの）,令和４,2022,8月,17.6,18.3,16.9,138.7,151.8,124.9,127.2,135.7,118.3,11.5,16.1,6.6
５人以上,R サービス業（他に分類されないもの）,令和４,2022,9月,17.9,18.6,17.2,142.1,154,128.7,130.3,138.2,121.5,11.8,15.8,7.2
５人以上,R サービス業（他に分類されないもの）,令和４,2022,10月,17.7,18.5,16.9,139.7,153.3,125.4,128.1,137,118.7,11.6,16.3,6.7
５人以上,R サービス業（他に分類されないもの）,令和４,2022,11月,17.9,18.7,17,140.4,154.7,125.7,128.4,138,118.6,12,16.7,7.1
５人以上,R サービス業（他に分類されないもの）,令和４,2022,12月,17.7,18.4,17,138.4,150.8,124.6,126.8,134.9,117.7,11.6,15.9,6.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年年報,,,,,,,,,,,,,,,,
第６－１表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,,,,
