事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,2月,17.3,17.6,17,150,155.6,142.1,133.1,136.5,128.4,16.9,19.1,13.7
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,3月,19.4,19.6,19.1,167.4,173.2,159.7,149,152.8,143.9,18.4,20.4,15.8
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,4月,19.2,19.5,18.9,166.4,171.8,159.1,147.6,151,143,18.8,20.8,16.1
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,5月,17.5,17.7,17.4,152.2,157,146,135.4,138.2,131.8,16.8,18.8,14.2
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,6月,20.2,20.4,19.9,173.1,178.9,165.5,155.2,158.6,150.8,17.9,20.3,14.7
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,7月,19,19.2,18.6,161.4,167.4,153.5,143.9,147.6,139.1,17.5,19.8,14.4
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,8月,18.3,18.3,18.3,156.8,160.3,152.3,141.2,143,139,15.6,17.3,13.3
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,9月,18.2,18.2,18.1,156.2,160.2,150.9,139.9,142.2,136.8,16.3,18,14.1
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,10月,18.5,18.7,18.3,159.3,163.8,153.2,141.4,143.8,138.1,17.9,20,15.1
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,11月,18.8,19,18.4,160.8,166.6,153.2,143,146.6,138.3,17.8,20,14.9
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,12月,18.4,18.6,18.2,158.2,163.7,151.1,140.9,144.2,136.6,17.3,19.5,14.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,15.6,16.6,14.8,108.1,125.6,94.8,100.4,113.2,90.7,7.7,12.4,4.1
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,15.5,16.2,15,110.9,125.6,99.5,102.9,113.9,94.4,8,11.7,5.1
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,14.4,15,13.8,102.4,117.2,90.1,94.8,106.1,85.4,7.6,11.1,4.7
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,11.7,12.4,11.1,77.8,90.3,67.4,74.1,84.8,65.2,3.7,5.5,2.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,12.6,13.6,11.7,86.3,100,74.1,82.1,93.8,71.7,4.2,6.2,2.4
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,14.3,15.7,13,108.9,127.9,92,100.6,116.1,86.8,8.3,11.8,5.2
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,1月,14.5,16.2,13,109.9,130.3,90.7,101.2,117.7,85.7,8.7,12.6,5
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,2月,12.6,14.1,11.4,92.3,111.1,76.1,87.1,103.3,73.1,5.2,7.8,3
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,3月,14.3,15.5,13.3,105.8,122.2,91.3,99.4,113.2,87.2,6.4,9,4.1
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,4月,14.8,16.2,13.6,110.6,129.2,94.7,103,118.2,89.9,7.6,11,4.8
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,5月,14.7,16,13.6,111.1,129.3,95.1,102.6,117.3,89.7,8.5,12,5.4
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,6月,14.9,16.4,13.5,114.1,133.8,96,104.7,120.6,90.2,9.4,13.2,5.8
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,7月,14.6,16,13.3,113,133.1,95.4,103.1,118.9,89.3,9.9,14.2,6.1
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,8月,14,15.5,12.7,108.7,128.4,91.2,99.9,115.9,85.7,8.8,12.5,5.5
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,9月,14.3,15.7,13,109.8,128,93.2,101.4,116.2,88,8.4,11.8,5.2
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,10月,14.4,15.9,13.1,110.1,127.8,93.6,101.7,116.2,88.3,8.4,11.6,5.3
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,11月,14.3,15.7,13,111.2,129.8,94.1,102.6,117.8,88.6,8.6,12,5.5
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,12月,14,15.7,12.5,110.2,131.2,91.9,100.7,117.8,85.8,9.5,13.4,6.1
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,16.9,17.9,16.2,128.6,141.1,120.2,121.2,132.1,113.9,7.4,9,6.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,16.5,17.4,15.8,126.2,137.4,117.2,116,125.4,108.4,10.2,12,8.8
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,15.9,16.6,15.4,115.3,131,104.2,107,119.2,98.4,8.3,11.8,5.8
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,14.8,15.8,14,106.9,124.2,93.6,100.6,114.6,89.9,6.3,9.6,3.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,15.6,16.6,14.8,118.6,134.7,104.9,110.4,123.3,99.4,8.2,11.4,5.5
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,16.1,16.8,15.5,129.8,137.8,121.9,119.3,125.8,112.9,10.5,12,9
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,1月,15.1,15.5,14.6,118,124.4,111.4,109.7,115.3,104.1,8.3,9.1,7.3
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,2月,15,15.8,14.2,117.1,126.9,108.2,107.7,116.3,99.8,9.4,10.6,8.4
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,3月,15.6,16.4,14.9,126.1,133.8,118.4,113.5,120,107,12.6,13.8,11.4
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,4月,15.8,16.8,14.8,126.5,136.9,116.9,116.3,125.2,108,10.2,11.7,8.9
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,5月,16,16.8,15.2,129.7,138.6,120.9,119.5,127.2,111.9,10.2,11.4,9
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,6月,16.8,17.6,16.1,136.4,144.9,128.7,125.2,132.6,118.4,11.2,12.3,10.3
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,7月,16.9,18,15.7,137.1,147.8,126.5,126.4,135,117.8,10.7,12.8,8.7
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,8月,16.4,17,15.7,131.3,138.6,123.4,122.4,128.2,116.2,8.9,10.4,7.2
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,9月,16.4,16.8,16,133.4,139,127.5,122.4,127,117.6,11,12,9.9
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,10月,16.7,17.1,16.2,137.7,145,130.1,125,129.8,120,12.7,15.2,10.1
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,11月,16.3,16.6,16,131.5,136.5,126.6,120.5,123.6,117.5,11,12.9,9.1
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,12月,16.5,17,16,131.5,139.1,123,122,127.5,115.9,9.5,11.6,7.1
30人以上,"O 教育,学習支援業",平成29,2017,年平均,15.3,15.4,15.3,110.6,110.3,110.8,106,105.5,106.5,4.6,4.8,4.3
30人以上,"O 教育,学習支援業",平成30,2018,年平均,15.9,16.6,15.2,117.3,124,111.6,110.6,115.9,106,6.7,8.1,5.6
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,14.9,15.5,14.2,112.6,118.7,106.3,105.8,110.8,100.7,6.8,7.9,5.6
30人以上,"O 教育,学習支援業",令和２,2020,年平均,13.8,14.1,13.4,102.1,104.7,99,97.2,99.3,94.7,4.9,5.4,4.3
30人以上,"O 教育,学習支援業",令和３,2021,年平均,14.4,14.3,14.4,105.3,105,105.7,99.2,99,99.5,6.1,6,6.2
30人以上,"O 教育,学習支援業",令和４,2022,年平均,15,15.2,14.7,109.2,110.7,107.2,103.1,105,100.6,6.1,5.7,6.6
30人以上,"O 教育,学習支援業",令和４,2022,1月,13.6,13.8,13.3,99.3,100.5,97.6,94.4,96,92.1,4.9,4.5,5.5
30人以上,"O 教育,学習支援業",令和４,2022,2月,13.9,14,13.8,100.8,102.3,98.8,95.6,97.5,92.9,5.2,4.8,5.9
30人以上,"O 教育,学習支援業",令和４,2022,3月,15.5,15.7,15.1,114.5,116.7,111.4,107.8,110.5,104,6.7,6.2,7.4
30人以上,"O 教育,学習支援業",令和４,2022,4月,16.7,16.8,16.5,125,125.6,124.2,116.4,117.4,115.1,8.6,8.2,9.1
30人以上,"O 教育,学習支援業",令和４,2022,5月,15.4,15.8,14.9,111.5,113.7,108.2,105.8,108.3,102.2,5.7,5.4,6
30人以上,"O 教育,学習支援業",令和４,2022,6月,17.2,17.4,16.9,125.7,127.9,123,118.5,120.9,115.4,7.2,7,7.6
30人以上,"O 教育,学習支援業",令和４,2022,7月,15.5,15.9,15.1,111.3,113.5,108,105,107.5,101.5,6.3,6,6.5
30人以上,"O 教育,学習支援業",令和４,2022,8月,12.2,12.3,12,88.3,90.4,85.8,84.7,86.7,82.2,3.6,3.7,3.6
30人以上,"O 教育,学習支援業",令和４,2022,9月,15,14.8,15.1,108.3,107.6,109.4,102.6,102.7,102.5,5.7,4.9,6.9
30人以上,"O 教育,学習支援業",令和４,2022,10月,15.7,16,15.2,114.1,116.2,111.4,107.5,110,104.3,6.6,6.2,7.1
30人以上,"O 教育,学習支援業",令和４,2022,11月,15.2,15.3,15,109,110,107.6,102.9,104.2,101.1,6.1,5.8,6.5
30人以上,"O 教育,学習支援業",令和４,2022,12月,14.3,14.6,14,103.3,104.5,101.7,97,98.5,95.1,6.3,6,6.6
30人以上,"P 医療,福祉",平成29,2017,年平均,18,18.4,17.9,128.9,141.9,124.2,123.4,135.1,119.2,5.5,6.8,5
30人以上,"P 医療,福祉",平成30,2018,年平均,17.8,18.4,17.5,135.6,146.6,130.5,129.3,138.3,125.1,6.3,8.3,5.4
30人以上,"P 医療,福祉",平成31・令和元,2019,年平均,16.9,16.9,17,128.2,132.6,126.3,122.2,126,120.6,6,6.6,5.7
30人以上,"P 医療,福祉",令和２,2020,年平均,17.1,17.1,17.2,129.9,134.2,127.8,124,126.7,122.7,5.9,7.5,5.1
30人以上,"P 医療,福祉",令和３,2021,年平均,17.2,17.1,17.3,132.6,136.7,130.6,126,128.7,124.6,6.6,8,6
30人以上,"P 医療,福祉",令和４,2022,年平均,16.8,16.7,16.9,125.2,131.1,122.6,119.2,123.5,117.3,6,7.6,5.3
30人以上,"P 医療,福祉",令和４,2022,1月,16.2,16.2,16.2,119.9,127,116.8,113.8,119.4,111.4,6.1,7.6,5.4
30人以上,"P 医療,福祉",令和４,2022,2月,15.7,15.6,15.8,116,121.6,113.4,110.3,114.6,108.3,5.7,7,5.1
30人以上,"P 医療,福祉",令和４,2022,3月,17,16.7,17.2,123.4,129.7,120.8,117.3,121.9,115.4,6.1,7.8,5.4
30人以上,"P 医療,福祉",令和４,2022,4月,17.2,16.5,17.5,125.9,130.3,124.3,120.1,122.3,119.3,5.8,8,5
30人以上,"P 医療,福祉",令和４,2022,5月,16.3,16,16.4,121.6,127,119.3,115.9,119.5,114.3,5.7,7.5,5
30人以上,"P 医療,福祉",令和４,2022,6月,17,17.1,16.9,128.4,132.6,126.3,122.3,124.9,121,6.1,7.7,5.3
30人以上,"P 医療,福祉",令和４,2022,7月,17.3,17.5,17.2,130.4,138.2,126.9,124.5,130.3,121.9,5.9,7.9,5
30人以上,"P 医療,福祉",令和４,2022,8月,17.2,17,17.3,126.9,132,124.7,121.1,124.8,119.5,5.8,7.2,5.2
30人以上,"P 医療,福祉",令和４,2022,9月,17.3,17.1,17.3,127.6,134.6,124.6,121.8,126.8,119.7,5.8,7.8,4.9
30人以上,"P 医療,福祉",令和４,2022,10月,16.7,16.5,16.8,125,129.2,123.2,118.7,121.9,117.4,6.3,7.3,5.8
30人以上,"P 医療,福祉",令和４,2022,11月,17.2,17.4,17.1,127.9,136.7,124,121.3,128.3,118.2,6.6,8.4,5.8
30人以上,"P 医療,福祉",令和４,2022,12月,16.9,17.1,16.8,129.1,133.4,126.9,123,126.3,121.3,6.1,7.1,5.6
30人以上,Q 複合サービス事業,平成29,2017,年平均,19.3,19.1,19.6,147,149.4,143,138.2,138.1,138.3,8.8,11.3,4.7
30人以上,Q 複合サービス事業,平成30,2018,年平均,19.2,19.4,18.8,157.7,165.9,134.6,141.3,147.4,124.3,16.4,18.5,10.3
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.6,18.8,18.2,150.1,158.7,127.4,135,141.7,117.4,15.1,17,10
30人以上,Q 複合サービス事業,令和２,2020,年平均,18.7,18.9,18.3,148,157.7,123.8,135.4,143.3,115.7,12.6,14.4,8.1
30人以上,Q 複合サービス事業,令和３,2021,年平均,18.7,18.8,18.5,148.1,156.7,125,135.3,142.1,117,12.8,14.6,8
30人以上,Q 複合サービス事業,令和４,2022,年平均,18.7,19,18,145.8,156.7,120.3,133.3,142,113,12.5,14.7,7.3
30人以上,Q 複合サービス事業,令和４,2022,1月,18.1,18.7,16.7,141.8,154.2,111.5,127.8,137.2,104.9,14,17,6.6
30人以上,Q 複合サービス事業,令和４,2022,2月,16.8,16.8,16.8,130.5,138.4,114.9,119.4,125.1,108.1,11.1,13.3,6.8
30人以上,Q 複合サービス事業,令和４,2022,3月,19.6,19.9,18.7,154.2,164.7,130.4,141.6,150.5,121.3,12.6,14.2,9.1
30人以上,Q 複合サービス事業,令和４,2022,4月,19,19.1,18.6,150,160,126.1,136.5,144.5,117.2,13.5,15.5,8.9
30人以上,Q 複合サービス事業,令和４,2022,5月,18.3,18.6,17.7,143.8,154,120,130.8,138.6,112.7,13,15.4,7.3
30人以上,Q 複合サービス事業,令和４,2022,6月,19.5,19.8,18.9,153.6,164.1,130.7,141.6,150.2,122.9,12,13.9,7.8
30人以上,Q 複合サービス事業,令和４,2022,7月,18.5,19,17.3,142.4,154.8,109.9,130.5,140.8,103.5,11.9,14,6.4
30人以上,Q 複合サービス事業,令和４,2022,8月,19.1,19.3,18.6,143,152.5,118.1,134.5,142.8,112.8,8.5,9.7,5.3
30人以上,Q 複合サービス事業,令和４,2022,9月,18.8,19,18.3,141.6,151.8,115.2,130.3,138.3,109.5,11.3,13.5,5.7
30人以上,Q 複合サービス事業,令和４,2022,10月,18.8,19.1,18.1,144.8,158.4,115.8,132.7,143.7,109.1,12.1,14.7,6.7
30人以上,Q 複合サービス事業,令和４,2022,11月,18.6,18.8,18,145.7,156.1,121.8,132.9,141,114.1,12.8,15.1,7.7
30人以上,Q 複合サービス事業,令和４,2022,12月,19.7,20.2,18.4,158.9,172.6,127.5,142.2,152.7,118.2,16.7,19.9,9.3
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.2,18.8,17.6,140.6,150.9,128.4,130.4,138.1,121.2,10.2,12.8,7.2
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,18.2,18.7,17.6,141.1,151,129.5,131,138.3,122.4,10.1,12.7,7.1
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,17.7,18.3,16.9,138.9,149.4,126.8,127.8,135.5,118.8,11.1,13.9,8
30人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,17.4,18.1,16.6,132.5,141.6,121.1,122.9,129.6,114.5,9.6,12,6.6
30人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,17.7,18.5,16.8,138.6,151.7,124.1,127.6,136.9,117.3,11,14.8,6.8
30人以上,R サービス業（他に分類されないもの）,令和４,2022,年平均,17.6,18.4,16.9,140.5,154,126.7,128.4,137.2,119.4,12.1,16.8,7.3
30人以上,R サービス業（他に分類されないもの）,令和４,2022,1月,16.9,17.6,16.2,135.7,149.8,121.2,123.4,132.5,114.1,12.3,17.3,7.1
30人以上,R サービス業（他に分類されないもの）,令和４,2022,2月,16.8,17.5,16,134.4,149.1,119.5,122.5,132.3,112.5,11.9,16.8,7
30人以上,R サービス業（他に分類されないもの）,令和４,2022,3月,17.6,18,17.1,141.5,152.6,128.9,128.5,135.2,120.8,13,17.4,8.1
30人以上,R サービス業（他に分類されないもの）,令和４,2022,4月,18,19,17,143.6,160.2,127.1,130.8,142.1,119.6,12.8,18.1,7.5
30人以上,R サービス業（他に分類されないもの）,令和４,2022,5月,17.2,17.8,16.6,137.6,150.3,124.6,125.4,133.1,117.5,12.2,17.2,7.1
30人以上,R サービス業（他に分類されないもの）,令和４,2022,6月,18.1,18.9,17.4,143.4,158.1,128.6,131.4,141.9,120.9,12,16.2,7.7
30人以上,R サービス業（他に分類されないもの）,令和４,2022,7月,18.3,19.2,17.5,145.8,159.3,131.9,133.8,142.8,124.5,12,16.5,7.4
30人以上,R サービス業（他に分類されないもの）,令和４,2022,8月,17.6,18.3,16.9,139.9,152.7,127,128.2,136.3,120.1,11.7,16.4,6.9
30人以上,R サービス業（他に分類されないもの）,令和４,2022,9月,17.9,18.5,17.3,142.9,154.5,130.5,131,138.6,123,11.9,15.9,7.5
30人以上,R サービス業（他に分類されないもの）,令和４,2022,10月,17.7,18.5,16.9,140.8,154.2,127.4,129,137.6,120.4,11.8,16.6,7
30人以上,R サービス業（他に分類されないもの）,令和４,2022,11月,17.9,18.7,17.1,141.4,155.8,127.8,129.2,138.5,120.3,12.2,17.3,7.5
30人以上,R サービス業（他に分類されないもの）,令和４,2022,12月,17.7,18.4,17,139.4,151.7,126.4,127.4,135.2,119.2,12,16.5,7.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年年報,,,,,,,,,,,,,,,,
第６－２表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,,,,,
