年度,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,予算額
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,58,ユニバーサルデザインのまちづくり補助金（２／３）,2863
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,59,区市町村介護人材緊急確保対策事業費補助金（３／４）,2762
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,87,重度障害者に係る区市町村特別支援事業補助金（１０／１０）,4104
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,88,人生１００年時代セカンドライフ応援事業補助金（２／３）,6666
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,01,義務教育就学児医療費助成事業補助金（１／２）,127270
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,04,子育て推進交付金,656547
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,06,ひとり親家庭等医療費助成事業補助金（１／２、２／３）,37225
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,07,ひとり親家庭ホームヘルプサービス事業補助金（３／４）,987
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,08,乳幼児医療費助成事業補助金（１／２）,121573
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,11,認証保育所運営費補助金（１／２）,273097
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,13,学童クラブ整備費補助金（１／４）,32642
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,14,子ども家庭支援区市町村包括支援事業補助金,68872
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,30,都型学童クラブ事業補助金（１／２）,104508
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,43,乳児家庭全戸訪問事業補助金（１／３）,1728
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,44,養育支援訪問事業補助金（１／３）,15871
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,45,ファミリー・サポート・センター事業補助金（１／３）,3300
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,46,地域子育て支援拠点事業補助金（１／３）,25742
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,47,一時預かり事業補助金（１／３）,17095
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,48,子どもを守る地域ネットワーク機能強化事業補助金（１／３）,1108
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,50,子育て短期支援事業補助金（１／３）,188
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,52,利用者支援事業補助金（１／３）,21970
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,56,実費徴収に係る補足給付事業補助金（１／３）,198
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,58,延長保育事業補助金（１／３）,9512
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,59,病児保育事業補助金（１／３）,9054
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,61,保育士等キャリアアップ補助金（１０／１０、１／２）,106323
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,62,放課後児童健全育成事業補助金（１／３）,106611
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,63,東京都ひとり親家庭等生活向上事業補助金（３／４）,4120
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,65,認可外保育施設利用支援事業補助金（１／２）,63510
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,67,幼稚園型一時預かり事業補助金（１／３）,6417
H31,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,68,保育従事職員宿舎借り上げ支援事業補助金（３／４）,11070
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,02,食育推進事業費補助金（１／２）,1459
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,03,医療費等助成申請事務特例交付金（１０／１０）,7
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,04,医療保健政策区市町村包括補助金（１０／１０、１／２）,31093
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,05,小児初期救急平日夜間診療事業補助金（１／２）,3675
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,07,健康増進事業補助金（２／３）,6927
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,20,地域自殺対策強化交付金（１０／１０、２／３、１／２）,2403
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,23,大気汚染健康障害者医療費助成交付金（１０／１０）,390
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,24,予防接種事故対策補助金（３／４）,443
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,26,出産・子育て応援事業補助金（１０／１０、１／２、１／６）,12990
H31,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,30,東京都区市町村在宅療養推進事業補助金（１０／１０）,9724
H31,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,01,農業委員会交付金（１０／１０）,572
H31,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,02,農業経営基盤強化措置事務取扱交付金（１０／１０）,35
H31,一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,01,商店街チャレンジ戦略支援事業補助金（１／３、３／６）,10212
H31,一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,02,東京都消費者行政推進交付金（１０／１０、１／２）,2913
H31,一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,10,区市町村観光インフラ整備支援補助金（１／２）,23543
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,01,土地取引の規制に関する経由事務費等交付金（１０／１０）,1
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,04,マンション再生まちづくり制度補助金（１／２）,1375
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,01,耐震化促進普及啓発活動支援事業費補助金（１／４）,770
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,02,東京都マンション耐震化促進事業補助金（１／４、１／６）,8943
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,03,都市居住再生促進事業補助金（１／４）,7756
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,06,東京都緊急輸送道路沿道建築物耐震化促進事業補助金,17385
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,03,道路橋りょう費補助金,01,市町村土木補助事業（道路）補助金（３／１０、１／２、１／３）,87153
H31,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,03,道路橋りょう費補助金,02,区市町村無電柱化事業補助金（１０／１０）,15500
H31,一般会計,17,都支出金,02,都補助金,07,消防費都補助金,02,消防費補助金,04,市町村消防団用防火衣整備費補助金（１／２）,1430
H31,一般会計,17,都支出金,02,都補助金,07,消防費都補助金,02,消防費補助金,05,避難所における暑さ対策緊急促進事業都補助金（１／２）,600
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,01,スクールソーシャルワーカー活用事業補助金（１／２）,3199
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,02,地域ぐるみ学校安全体制整備推進事業補助金（２／３）,340
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,04,学校と家庭の連携推進事業補助金（２／３）,532
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,07,公立小中学校事務共同実施支援事業補助金（１０／１０）,4780
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,08,学力向上推進事業補助金（１０／１０）,500
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,09,部活動指導員配置促進事業補助金（２／３）,3667
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,10,スクール・サポート・スタッフ配置事業補助金（１０／１０）,33559
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,12,特別支援学級専門性向上事業補助金（１０／１０）,200
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,05,屋外運動場整備買取費補助金（１／２）,226
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,15,被災児童就学支援等特例交付金（１０／１０）,72
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,5896
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,20,東京都公立学校施設トイレ整備支援事業補助金（１／６）,8949
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,05,屋外運動場整備買取費補助金（１／２）,466
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,78616
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,19,東京都公立学校施設トイレ整備支援事業補助金（１／６）,21496
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,20,公立学校屋内体育施設冷房化支援事業補助金（１／６、１／２）,15672
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,04,幼稚園費補助金,01,私立幼稚園等園児保護者負担軽減事業費補助金（１０／１０）,39019
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,04,幼稚園費補助金,06,幼稚園就園奨励費補助金（１／４）,26437
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,01,埋蔵文化財発掘調査事業費補助金（１／４、１／２）,1377
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,02,放課後子ども教室事業補助金（２／３）,5129
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,04,地域学校協働活動推進事業補助金（２／３）,13812
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,05,家庭教育支援基盤形成事業費補助金（２／３）,1747
H31,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,06,天然記念物保存事業費補助金（１／２）,834
H31,一般会計,17,都支出金,02,都補助金,09,公債費都補助金,01,公債費補助金,01,公債費補助金,94827
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,01,私立学校指導監督費（１０／１０）,1077
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,02,都営住宅募集事務費（１０／１０）,339
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,04,土地所有状況・建物利用状況調査委託金,421
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,02,徴税費委託金,01,徴税費委託金（１０／１０）,249008
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,03,戸籍住民基本台帳費委託金,01,住民基本台帳人口調査事務費（１０／１０）,301
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,03,戸籍住民基本台帳費委託金,02,人口動態調査事務費（１０／１０）,120
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,02,工業統計調査委託金（１０／１０）,188
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,04,建設工事統計調査委託金（１０／１０）,63
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,07,２０２０年農林業センサス委託金（１０／１０）,536
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,08,２０１９年全国家計構造調査委託金（１０／１０）,2223
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,11,学校基本調査委託金（１０／１０）,25
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,17,２０２０年国勢調査調査区設定委託金（１０／１０）,750
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,23,経済センサス－基礎調査委託金（１０／１０）,1110
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,24,経済センサス調査区管理委託金（１０／１０）,13
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,01,在外選挙人名簿登録事務委託費（１０／１０）,66
H31,一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,03,参議院議員選挙執行経費委託金（１０／１０）,81595
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,01,身体障害者等都営無料乗車証発行取扱事務委託金（１０／１０）,60
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,02,身体・知的障害者相談員事業交付金（１０／１０）,5
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,03,心身障害者扶養年金・共済事務委託金（１０／１０）,571
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,04,重度心身障害者手当事務委託金（１０／１０）,579
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,05,心身障害者医療事業事務委託金（１０／１０）,1691
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,06,東京都母子及び父子福祉資金貸付事業事務委託金（１０／１０）,4810
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,07,医療費助成申請書等の受理事務交付金（１０／１０）,2069
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,09,東京都女性福祉資金貸付事業事務委託金（１０／１０）,633
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,10,身体障害者福祉法に関する事務費等交付金（１０／１０）,102
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,11,福祉のまちづくり委任事務委託金（１０／１０）,20
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,12,難病医療費助成申請書等の受理事務交付金（１０／１０）,1414
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,13,子ども医療費助成申請書等の受理事務交付金（１０／１０）,35
H31,一般会計,17,都支出金,03,委託金,02,民生費委託金,02,児童福祉費委託金,01,児童福祉施設設置届等経由事務費交付金（１０／１０）,60
H31,一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,01,畜犬登録事務交付金（１０／１０）,1
H31,一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,02,公害対策費委託金（１０／１０）,23244
H31,一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,04,風しん抗体検査事業委託金（１０／１０）,11421
H31,一般会計,17,都支出金,03,委託金,05,土木費委託金,01,道路橋りょう費委託金,01,屋外広告物取扱事務委託金（１０／１０）,1043
H31,一般会計,17,都支出金,03,委託金,05,土木費委託金,03,住宅費委託金,01,耐震対策緊急促進事業事務費委託金（１０／１０）,67
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,01,給与等支給事務処理特例交付金（１０／１０）,5102
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,02,成績一覧表調査委員会事務処理特例交付金（１０／１０）,9
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,03,都教職員関係経費交付金（１０／１０）,4804
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,04,教育調査統計事務処理特例交付金（１０／１０）,14
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,25,オリンピック・パラリンピック教育推進事業委託金（１０／１０）,5600
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,32,プログラミング教育推進校事業委託金（１０／１０）,500
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,33,特別支援教育研究事業地区委託金（１０／１０）,200
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,02,社会総務費委託金,01,文化財等関係事務経費交付金（１０／１０）,20
H31,一般会計,17,都支出金,03,委託金,06,教育費委託金,03,小学校費委託金,01,小学校動物飼育推進校事業委託金（１０／１０）,200
H31,一般会計,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地建物貸付収入,01,市有地貸付料,43824
H31,一般会計,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地建物貸付収入,02,建物貸付料,4687
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,01,財政調整基金利子,1415
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,03,公共建築物等整備保全基金利子,1901
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,05,庁舎増改築基金利子,999
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,06,高額介護サービス費等貸付基金利子,1
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,07,いきいきＴＡＭＡ基金利子,8
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,08,緑化基金利子,496
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,09,福祉基金利子,370
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,10,都市計画基金利子,2087
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,11,出産費資金貸付基金利子,1
H31,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,12,高額療養費貸付基金利子,1
H31,一般会計,18,財産収入,02,財産売払収入,01,不動産売払収入,01,土地売払収入,01,市有地売払収入,10000
H31,一般会計,18,財産収入,02,財産売払収入,02,物品売払収入,01,物品売払収入,01,不用物品売払収入,170
H31,一般会計,19,寄附金,01,寄附金,01,一般寄附金,01,一般寄附金,01,一般寄附金,6000
H31,一般会計,19,寄附金,01,寄附金,04,民生費寄附金,01,民生費寄附金,01,民生費寄附金,4080
H31,一般会計,19,寄附金,01,寄附金,05,衛生費寄附金,01,衛生費寄附金,01,衛生費寄附金,1500
H31,一般会計,19,寄附金,01,寄附金,08,商工費寄附金,01,商工費寄附金,01,商工費寄附金,500
H31,一般会計,19,寄附金,01,寄附金,09,土木費寄附金,01,土木費寄附金,01,土木費寄附金,1000
H31,一般会計,19,寄附金,01,寄附金,10,消防費寄附金,01,消防費寄附金,01,消防費寄附金,500
H31,一般会計,19,寄附金,01,寄附金,11,教育費寄附金,01,教育費寄附金,01,教育費寄附金,1500
H31,一般会計,20,繰入金,01,基金繰入金,01,財政調整基金繰入金,01,財政調整基金繰入金,01,財政調整基金取りくずし,1360000
H31,一般会計,20,繰入金,01,基金繰入金,02,公共建築物等整備保全基金繰入金,01,公共建築物等整備保全基金繰入金,01,公共建築物等整備保全基金取りくずし,410000
H31,一般会計,20,繰入金,01,基金繰入金,03,福祉基金繰入金,01,福祉基金繰入金,01,福祉基金取りくずし,22850
H31,一般会計,20,繰入金,01,基金繰入金,04,いきいきＴＡＭＡ基金繰入金,01,いきいきＴＡＭＡ基金繰入金,01,いきいきＴＡＭＡ基金取りくずし,4315
H31,一般会計,20,繰入金,01,基金繰入金,09,都市計画基金繰入金,01,都市計画基金繰入金,01,都市計画基金取りくずし,500000
H31,一般会計,20,繰入金,02,特別会計繰入金,02,介護保険特別会計繰入金,01,介護保険特別会計繰入金,01,介護保険特別会計繰入金,1
H31,一般会計,20,繰入金,02,特別会計繰入金,04,後期高齢者医療特別会計繰入金,01,後期高齢者医療特別会計繰入金,01,後期高齢者医療特別会計繰入金,1
H31,一般会計,21,繰越金,01,繰越金,01,繰越金,01,前年度繰越金,01,前年度繰越金,600000
H31,一般会計,22,諸収入,01,延滞金・加算金及び過料,01,延滞金,01,延滞金,01,延滞金,30001
H31,一般会計,22,諸収入,01,延滞金・加算金及び過料,02,加算金,01,加算金,01,加算金,1
H31,一般会計,22,諸収入,01,延滞金・加算金及び過料,03,過料,01,過料,01,過料,1
H31,一般会計,22,諸収入,02,市預金利子,01,市預金利子,01,市預金利子,01,歳計現金預金利子,124
H31,一般会計,22,諸収入,03,貸付金元利収入,01,総務費貸付金元利収入,02,多摩市犯罪被害者等支援貸付金元金収入,01,多摩市犯罪被害者等支援貸付金元金収入,1
H31,一般会計,22,諸収入,04,収益事業収入,01,競艇事業収入,01,競艇事業収入,01,競艇事業収入,20000
H31,一般会計,22,諸収入,05,雑入,01,小切手未払資金組入れ,01,小切手未払資金組入れ,01,小切手未払資金組入れ,1
H31,一般会計,22,諸収入,05,雑入,02,過年度収入,01,過年度収入,01,国庫支出金過年度収入,1
H31,一般会計,22,諸収入,05,雑入,02,過年度収入,01,過年度収入,02,都支出金過年度収入,1
H31,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,01,ナンバープレート弁償金,12
H31,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,02,印鑑登録証等再交付弁償金,390
H31,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,05,紛失図書弁償金,1
H31,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,07,臨時運行許可番号標弁償金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,01,複写用紙等売払代金,2784
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,02,市出版物売払代金,847
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,03,私用電報電話料,45
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,04,公衆電話取扱手数料,2
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,05,創業塾参加者負担金,150
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,06,光熱水費使用料,9061
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,07,雇用保険被保険者負担金,1929
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,08,職員給食費,3622
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,09,給与計算事務取扱事務費,35
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,10,公共施設駐車料,14728
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,11,庁用車・建物事故に係る共済金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,12,たま広報広告掲載料,2029
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,13,児童扶養手当返還金,310
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,14,公民館共益費預金利子,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,15,リフレッシュ一時保育事業利用者負担金,3710
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,16,家庭菜園管理料,2872
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,17,ペットボトル等有償入札拠出受入金,16100
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,18,放置自転車等撤去料,2369
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,19,農業者年金業務委託金,82
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,21,下水道事業会計負担金,14115
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,22,ハロウィンジャンボ宝くじ区市町村交付金,22535
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,23,生活保護費返納金,62338
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,24,学校跡地施設利用料,1480
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,25,市民総合賠償補償保険等保険金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,26,障がい者福祉農園管理料,30
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,28,成年後見申立費及び鑑定費利用者負担金,352
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,29,東京都市町村民交通災害共済市町村事務交付金,133
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,30,３９市町村共同事業助成金,9224
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,31,滞納処分費,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,32,公立保育所管外受託児運営費,1675
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,34,児童手当育成手当返還金,218
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,35,乳幼児医療費返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,36,ひとり親家庭等医療費返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,37,ひとり親家庭ホームヘルプサービス事業負担金,45
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,38,バス借り上げ料負担金,921
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,39,延長保育料,720
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,40,実習生謝礼金,192
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,41,事業参加者負担金,210
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,42,心身障がい者福祉手当返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,43,埋蔵文化財発掘調査事業費原因者負担金,45
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,44,障害者自立支援給付費等返還金,600
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,45,番号案内表示機広告料,360
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,47,特別障がい者手当等返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,48,広告掲載料,1340
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,49,中小企業事業資金貸付けあっせん保証料返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,50,市営住宅修繕負担金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,51,資源物売払代金,69300
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,52,みどり東京・温暖化防止プロジェクト市町村助成金,1000
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,53,一般財団法人日本地図センター研究活動等支援金,100
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,54,義務教育就学児医療費返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,55,施設命名権収入,1000
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,57,プラスチック等再商品化合理化分配金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,58,施設管理料,309
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,59,拾得物受取り金,2
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,60,太陽光発電余剰電力売払金,90
