年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,13,委託料,261886
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,14,使用料及び賃借料,154
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,15,工事請負費,75838
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,19,負担金・補助及び交付金,42
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,27,公課費,38
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,129,地域複合館改修事業,11,需用費,38
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,129,地域複合館改修事業,13,委託料,12000
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,864,市民協働推進事業,8,報償費,78
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,864,市民協働推進事業,11,需用費,35
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,864,市民協働推進事業,13,委託料,417
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,13,委託料,22405
R2,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,1,報酬,10301
R2,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,9,旅費,551
R2,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,11,需用費,2086
R2,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,12,役務費,787
R2,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,13,委託料,8319
R2,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,14,使用料及び賃借料,15359
R2,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,1,報酬,455
R2,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,8,報償費,4
R2,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,11,需用費,3332
R2,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,13,委託料,176
R2,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,19,負担金・補助及び交付金,2241
R2,一般会計,2,総務費,1,総務管理費,17,諸費,139,諸事務経費,19,負担金・補助及び交付金,2478
R2,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,8,報償費,104
R2,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,11,需用費,363
R2,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,12,役務費,180
R2,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,13,委託料,435
R2,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,19,負担金・補助及び交付金,308
R2,一般会計,2,総務費,1,総務管理費,17,諸費,141,過誤納還付金及び還付加算金,23,償還金・利子及び割引料,100000
R2,一般会計,2,総務費,1,総務管理費,17,諸費,143,保護司活動支援経費,8,報償費,224
R2,一般会計,2,総務費,1,総務管理費,17,諸費,143,保護司活動支援経費,19,負担金・補助及び交付金,1325
R2,一般会計,2,総務費,1,総務管理費,17,諸費,144,防衛施設関係経費,19,負担金・補助及び交付金,10
R2,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,1,報酬,2599
R2,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,8,報償費,169
R2,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,9,旅費,223
R2,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,11,需用費,40
R2,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,14,使用料及び賃借料,152
R2,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,21,貸付金,200
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,2,給料,167132
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,3,職員手当等,135701
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,4,共済費,60074
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,9,旅費,210
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,1,報酬,238
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,9,旅費,27
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,11,需用費,21
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,13,委託料,48
R2,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,19,負担金・補助及び交付金,12
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,11,需用費,9886
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,12,役務費,159
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,13,委託料,20926
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,14,使用料及び賃借料,491
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,19,負担金・補助及び交付金,4380
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,11,需用費,5204
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,12,役務費,1054
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,13,委託料,34022
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,19,負担金・補助及び交付金,90
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,27,公課費,6
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,8,報償費,10
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,11,需用費,6019
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,12,役務費,3615
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,13,委託料,7304
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,14,使用料及び賃借料,2075
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,18,備品購入費,3206
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,19,負担金・補助及び交付金,689
R2,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,27,公課費,9
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,2,給料,93668
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,3,職員手当等,72277
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,4,共済費,33561
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,9,旅費,52
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,1,報酬,47657
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,9,旅費,4436
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,11,需用費,6333
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,12,役務費,3310
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,13,委託料,28268
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,14,使用料及び賃借料,20604
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,15,工事請負費,1012
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,18,備品購入費,2000
R2,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,19,負担金・補助及び交付金,100903
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,2,給料,19138
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,3,職員手当等,14846
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,4,共済費,6996
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,9,旅費,50
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,1,報酬,2955
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,9,旅費,89
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,10,交際費,10
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,11,需用費,148
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,12,役務費,487
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,13,委託料,2669
R2,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,19,負担金・補助及び交付金,130
R2,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,8,報償費,1199
R2,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,11,需用費,423
R2,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,14,使用料及び賃借料,76
R2,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,19,負担金・補助及び交付金,25
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,1,報酬,8578
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,3,職員手当等,7326
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,8,報償費,12860
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,9,旅費,127
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,11,需用費,2759
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,12,役務費,4849
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,13,委託料,31680
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,14,使用料及び賃借料,2568
R2,一般会計,2,総務費,4,選挙費,5,都知事選挙費,164,東京都知事選挙執行経費,18,備品購入費,4216
R2,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,2,給料,12024
R2,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,3,職員手当等,12864
R2,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,4,共済費,4368
R2,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,9,旅費,40
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,1,報酬,79833
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,9,旅費,240
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,11,需用費,750
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,12,役務費,506
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,13,委託料,12417
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,14,使用料及び賃借料,451
R2,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,19,負担金・補助及び交付金,5
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,2,給料,15076
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,3,職員手当等,12179
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,4,共済費,5421
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,9,旅費,40
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,1,報酬,1985
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,9,旅費,79
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,10,交際費,10
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,11,需用費,189
R2,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,19,負担金・補助及び交付金,100
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,2,給料,220941
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,3,職員手当等,190362
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,4,共済費,81955
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,9,旅費,400
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,173,国民健康保険特別会計繰出,28,繰出金,1756510
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,8,報償費,26
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,11,需用費,572
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,12,役務費,8412
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,13,委託料,68918
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,14,使用料及び賃借料,2975
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,19,負担金・補助及び交付金,90
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,175,多摩市社会福祉協議会助成事業,19,負担金・補助及び交付金,251306
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,176,民生委員推薦会運営費,1,報酬,179
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,8,報償費,12540
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,11,需用費,20
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,12,役務費,4
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,19,負担金・補助及び交付金,1561
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,178,福祉委員会運営費,1,報酬,19205
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,182,災害見舞金等支給事業,20,扶助費,1
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,183,地域福祉推進事業,19,負担金・補助及び交付金,10839
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,12,役務費,938
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,13,委託料,7909
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,19,負担金・補助及び交付金,16473
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,20,扶助費,1604
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,873,社会福祉法人認可検査事務経費,11,需用費,20
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,873,社会福祉法人認可検査事務経費,13,委託料,594
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,8,報償費,130
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,11,需用費,1165
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,13,委託料,379
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,1,報酬,2731
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,9,旅費,4
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,11,需用費,620
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,12,役務費,487
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,13,委託料,28368
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,14,使用料及び賃借料,8258
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,18,備品購入費,264
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,20,扶助費,2578
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,8,報償費,282
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,9,旅費,77
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,11,需用費,1120
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,12,役務費,269
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,13,委託料,340
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,14,使用料及び賃借料,98
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,19,負担金・補助及び交付金,68
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,934,多摩市地域福祉計画推進事業,8,報償費,220
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,8,報償費,26
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,11,需用費,7110
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,12,役務費,49
R2,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,13,委託料,2923
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,8,報償費,771
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,11,需用費,1105
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,12,役務費,16
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,13,委託料,3769
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,19,負担金・補助及び交付金,8443
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,20,扶助費,54922
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,193,ハンディキャブ運行事業,13,委託料,16505
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,194,重度脳性麻痺者介護人派遣事業,8,報償費,1
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,195,身体障がい者電話使用料助成事業,20,扶助費,212
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,196,心身障がい者福祉手当支給事業,20,扶助費,361093
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,197,心身障がい者医療事務費,11,需用費,146
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,197,心身障がい者医療事務費,12,役務費,236
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,198,特定疾病者福祉手当支給事業,20,扶助費,83340
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,1,報酬,18661
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,8,報償費,276
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,9,旅費,963
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,11,需用費,933
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,12,役務費,341
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,14,使用料及び賃借料,296
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,12,役務費,60
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,20,扶助費,1212
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,203,障がい者チャレンジ雇用・就労支援事業,13,委託料,33489
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,205,特別障がい者手当等支給事業,11,需用費,10
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,205,特別障がい者手当等支給事業,13,委託料,385
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,205,特別障がい者手当等支給事業,20,扶助費,94134
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,206,児童発達支援通所事業,13,委託料,68609
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,210,身体・知的障がい者相談員事業運営費,8,報償費,229
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,210,身体・知的障がい者相談員事業運営費,11,需用費,6
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,211,障がい者福祉農園事業,11,需用費,30
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,211,障がい者福祉農園事業,14,使用料及び賃借料,628
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,214,精神障がい者グループホーム活用型ショートステイ事業,13,委託料,5317
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,218,障がい者おむつ支給等事業,20,扶助費,5246
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,221,心身障がい者（児）一時保護事業,13,委託料,25163
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,221,心身障がい者（児）一時保護事業,20,扶助費,1719
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,1,報酬,9938
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,8,報償費,1065
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,9,旅費,668
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,11,需用費,1164
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,12,役務費,1484
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,13,委託料,6989
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,14,使用料及び賃借料,817
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,19,負担金・補助及び交付金,156815
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,20,扶助費,3719222
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,8,報償費,795
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,11,需用費,145
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,12,役務費,44
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,13,委託料,160044
R2,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,20,扶助費,135356
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,8,報償費,43
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,11,需用費,7
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,12,役務費,24
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,20,扶助費,12450
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,11,需用費,54
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,12,役務費,191
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,13,委託料,1429
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,259,介護保険通所介護事業,8,報償費,43
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,259,介護保険通所介護事業,11,需用費,650
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,259,介護保険通所介護事業,12,役務費,3
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,259,介護保険通所介護事業,13,委託料,1262
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,261,シルバー人材センター助成事業,12,役務費,8
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,261,シルバー人材センター助成事業,19,負担金・補助及び交付金,34594
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,262,高齢者保健福祉計画（介護保険事業計画）改定事業,8,報償費,70
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,262,高齢者保健福祉計画（介護保険事業計画）改定事業,13,委託料,8234
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,262,高齢者保健福祉計画（介護保険事業計画）改定事業,14,使用料及び賃借料,22
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,266,老人福祉センター事業費,13,委託料,84162
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,267,高齢者緊急一時保護事業,13,委託料,316
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,270,老人クラブ助成事業,14,使用料及び賃借料,96
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,270,老人クラブ助成事業,19,負担金・補助及び交付金,10546
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,11,需用費,1320
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,12,役務費,665
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,13,委託料,27605
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,274,緊急通報システム事業,20,扶助費,2057
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,278,介護保険推進事業,19,負担金・補助及び交付金,4109
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,278,介護保険推進事業,20,扶助費,65
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,279,介護保険特別会計繰出,28,繰出金,1817565
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,286,高齢者おむつ支給等事業,20,扶助費,32652
R2,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,290,高齢者出張理髪事業,13,委託料,381
