年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
H31,一般会計,02,総務費,01,総務管理費,13,地域振興費,864,市民協働推進事業,08,報償費,78
H31,一般会計,02,総務費,01,総務管理費,13,地域振興費,864,市民協働推進事業,11,需用費,35
H31,一般会計,02,総務費,01,総務管理費,13,地域振興費,864,市民協働推進事業,13,委託料,414
H31,一般会計,02,総務費,01,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,13,委託料,14800
H31,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,01,報酬,10289
H31,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,09,旅費,546
H31,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,11,需用費,1667
H31,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,12,役務費,823
H31,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,13,委託料,7804
H31,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,14,使用料及び賃借料,15219
H31,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,01,報酬,455
H31,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,08,報償費,4
H31,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,11,需用費,1011
H31,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,13,委託料,176
H31,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,19,負担金・補助及び交付金,2240
H31,一般会計,02,総務費,01,総務管理費,17,諸費,139,諸事務経費,19,負担金・補助及び交付金,2482
H31,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,11,需用費,274
H31,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,12,役務費,183
H31,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,13,委託料,970
H31,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,14,使用料及び賃借料,110
H31,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,18,備品購入費,2334
H31,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,19,負担金・補助及び交付金,306
H31,一般会計,02,総務費,01,総務管理費,17,諸費,141,過誤納還付金及び還付加算金,23,償還金・利子及び割引料,150000
H31,一般会計,02,総務費,01,総務管理費,17,諸費,143,保護司活動支援経費,08,報償費,224
H31,一般会計,02,総務費,01,総務管理費,17,諸費,143,保護司活動支援経費,19,負担金・補助及び交付金,1325
H31,一般会計,02,総務費,01,総務管理費,17,諸費,144,防衛施設関係経費,19,負担金・補助及び交付金,10
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,01,報酬,2624
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,08,報償費,163
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,09,旅費,323
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,11,需用費,138
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,12,役務費,11
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,14,使用料及び賃借料,100
H31,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,21,貸付金,200
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,02,給料,173702
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,03,職員手当等,138766
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,04,共済費,62801
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,09,旅費,210
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,01,報酬,238
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,09,旅費,27
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,11,需用費,19
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,13,委託料,48
H31,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,19,負担金・補助及び交付金,10
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,11,需用費,9887
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,12,役務費,162
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,13,委託料,22881
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,14,使用料及び賃借料,510
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,18,備品購入費,546
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,19,負担金・補助及び交付金,3814
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,11,需用費,4948
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,12,役務費,1053
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,13,委託料,64336
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,19,負担金・補助及び交付金,90
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,27,公課費,6
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,08,報償費,10
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,11,需用費,5979
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,12,役務費,3411
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,13,委託料,4521
H31,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,14,使用料及び賃借料,114
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,02,給料,90062
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,03,職員手当等,70080
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,04,共済費,32417
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,09,旅費,46
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,07,賃金,12339
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,09,旅費,821
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,11,需用費,3952
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,12,役務費,700
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,13,委託料,24598
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,14,使用料及び賃借料,11594
H31,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,19,負担金・補助及び交付金,33934
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,006,職員人件費等,02,給料,18909
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,006,職員人件費等,03,職員手当等,14228
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,006,職員人件費等,04,共済費,7204
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,006,職員人件費等,09,旅費,40
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,01,報酬,2955
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,09,旅費,89
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,10,交際費,10
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,11,需用費,119
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,12,役務費,35
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,13,委託料,565
H31,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,19,負担金・補助及び交付金,129
H31,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,08,報償費,1444
H31,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,11,需用費,348
H31,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,14,使用料及び賃借料,67
H31,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,19,負担金・補助及び交付金,25
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,01,報酬,3383
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,03,職員手当等,3979
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,07,賃金,3410
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,08,報償費,11756
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,09,旅費,37
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,11,需用費,852
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,12,役務費,4821
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,13,委託料,29016
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,14,使用料及び賃借料,2786
H31,一般会計,02,総務費,04,選挙費,03,市議会議員選挙費,168,市議会議員選挙執行経費,19,負担金・補助及び交付金,34250
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,01,報酬,4013
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,03,職員手当等,9730
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,07,賃金,5000
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,08,報償費,13579
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,09,旅費,51
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,11,需用費,3245
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,12,役務費,4636
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,13,委託料,31379
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,14,使用料及び賃借料,3546
H31,一般会計,02,総務費,04,選挙費,06,参議院議員選挙費,165,参議院議員選挙執行経費,18,備品購入費,6416
H31,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,02,給料,12518
H31,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,03,職員手当等,8614
H31,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,04,共済費,4395
H31,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,09,旅費,30
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,01,報酬,3307
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,07,賃金,245
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,08,報償費,409
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,09,旅費,72
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,11,需用費,426
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,12,役務費,256
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,14,使用料及び賃借料,156
H31,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,19,負担金・補助及び交付金,5
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,02,給料,21746
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,03,職員手当等,16894
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,04,共済費,7486
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,09,旅費,40
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,01,報酬,1984
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,09,旅費,79
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,10,交際費,10
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,11,需用費,167
H31,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,19,負担金・補助及び交付金,99
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,02,給料,227991
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,03,職員手当等,197806
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,04,共済費,85775
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,09,旅費,505
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,173,国民健康保険特別会計繰出,28,繰出金,1863429
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,11,需用費,617
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,12,役務費,41
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,13,委託料,51793
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,14,使用料及び賃借料,4454
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,19,負担金・補助及び交付金,90
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,27,公課費,5
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,175,多摩市社会福祉協議会助成事業,19,負担金・補助及び交付金,261480
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,176,民生委員推薦会運営費,01,報酬,179
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,08,報償費,12270
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,11,需用費,20
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,12,役務費,4
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,19,負担金・補助及び交付金,1647
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,178,福祉委員会運営費,01,報酬,19205
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,182,災害見舞金等支給事業,20,扶助費,1
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,183,地域福祉推進事業,19,負担金・補助及び交付金,10839
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,08,報償費,52
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,12,役務費,939
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,19,負担金・補助及び交付金,18350
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,20,扶助費,932
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,873,社会福祉法人認可検査事務経費,11,需用費,20
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,873,社会福祉法人認可検査事務経費,13,委託料,552
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,887,自殺対策事業,08,報償費,182
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,887,自殺対策事業,11,需用費,1200
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,887,自殺対策事業,13,委託料,808
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,01,報酬,2718
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,09,旅費,4
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,11,需用費,739
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,12,役務費,467
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,13,委託料,26916
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,14,使用料及び賃借料,8172
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,15,工事請負費,3700
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,18,備品購入費,326
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,20,扶助費,2578
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,08,報償費,505
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,09,旅費,150
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,11,需用費,174
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,12,役務費,271
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,13,委託料,1736
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,14,使用料及び賃借料,16
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,19,負担金・補助及び交付金,50
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,925,（仮称）都営住宅合築福祉施設整備事業,13,委託料,24871
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,934,多摩市地域福祉計画推進事業,08,報償費,673
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,11,需用費,4222
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,12,役務費,7
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,13,委託料,1824
H31,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,18,備品購入費,1753
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,08,報償費,1201
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,11,需用費,1148
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,12,役務費,169
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,13,委託料,1875
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,14,使用料及び賃借料,96
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,19,負担金・補助及び交付金,8443
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,20,扶助費,57202
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,193,ハンディキャブ運行事業,13,委託料,14819
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,194,重度脳性麻痺者介護人派遣事業,08,報償費,945
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,195,身体障がい者電話使用料助成事業,20,扶助費,217
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,196,心身障がい者福祉手当支給事業,20,扶助費,365703
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,197,心身障がい者医療事務費,11,需用費,146
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,197,心身障がい者医療事務費,12,役務費,232
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,198,特定疾病者福祉手当支給事業,20,扶助費,86994
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,01,報酬,18704
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,08,報償費,456
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,09,旅費,941
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,11,需用費,933
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,12,役務費,235
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,14,使用料及び賃借料,331
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,18,備品購入費,80
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,12,役務費,78
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,20,扶助費,1302
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,203,障がい者チャレンジ雇用・就労支援事業,13,委託料,33144
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,205,特別障がい者手当等支給事業,11,需用費,10
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,205,特別障がい者手当等支給事業,13,委託料,378
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,205,特別障がい者手当等支給事業,20,扶助費,91295
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,206,児童発達支援通所事業,13,委託料,67851
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,210,身体・知的障がい者相談員事業運営費,08,報償費,229
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,210,身体・知的障がい者相談員事業運営費,11,需用費,6
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,211,障がい者福祉農園事業,11,需用費,30
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,211,障がい者福祉農園事業,14,使用料及び賃借料,628
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,214,精神障がい者グループホーム活用型ショートステイ事業,13,委託料,3236
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,218,障がい者おむつ支給等事業,20,扶助費,5137
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,221,心身障がい者（児）一時保護事業,13,委託料,25219
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,221,心身障がい者（児）一時保護事業,20,扶助費,1953
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,01,報酬,9509
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,08,報償費,1091
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,09,旅費,711
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,11,需用費,1164
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,12,役務費,1468
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,13,委託料,7645
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,14,使用料及び賃借料,810
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,15,工事請負費,27191
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,19,負担金・補助及び交付金,150879
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,20,扶助費,3777716
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,08,報償費,790
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,11,需用費,145
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,13,委託料,158910
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,14,使用料及び賃借料,135
H31,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,20,扶助費,131055
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,08,報償費,86
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,11,需用費,11
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,12,役務費,23
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,20,扶助費,12584
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,258,高齢者慶祝事業,11,需用費,642
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,258,高齢者慶祝事業,12,役務費,978
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,258,高齢者慶祝事業,13,委託料,986
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,259,介護保険通所介護事業,11,需用費,650
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,259,介護保険通所介護事業,12,役務費,3
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,261,シルバー人材センター助成事業,12,役務費,7
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,261,シルバー人材センター助成事業,19,負担金・補助及び交付金,31547
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,266,老人福祉センター事業費,13,委託料,70710
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,267,高齢者緊急一時保護事業,13,委託料,314
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,270,老人クラブ助成事業,14,使用料及び賃借料,96
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,270,老人クラブ助成事業,19,負担金・補助及び交付金,10511
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,272,高齢者集合住宅管理運営事業,11,需用費,1320
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,272,高齢者集合住宅管理運営事業,12,役務費,667
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,272,高齢者集合住宅管理運営事業,13,委託料,27976
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,274,緊急通報システム事業,20,扶助費,2298
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,278,介護保険推進事業,13,委託料,624
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,278,介護保険推進事業,18,備品購入費,2334
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,278,介護保険推進事業,19,負担金・補助及び交付金,3754
