年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,11,役務費,250
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,12,委託料,16754
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,13,使用料及び賃借料,429
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,22,償還金・利子及び割引料,3
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,10,需用費,51365
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,11,役務費,2189
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,12,委託料,265986
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,13,使用料及び賃借料,4
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,14,工事請負費,5000
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,18,負担金・補助及び交付金,50
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,22,償還金・利子及び割引料,1
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,26,公課費,51
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,129,地域複合館改修事業,10,需用費,4052
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,129,地域複合館改修事業,12,委託料,13524
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,129,地域複合館改修事業,14,工事請負費,284705
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,129,地域複合館改修事業,17,備品購入費,4664
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,864,市民協働推進事業,7,報償費,26
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,864,市民協働推進事業,10,需用費,20
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,864,市民協働推進事業,12,委託料,417
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,10,需用費,5385
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,12,委託料,19142
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,14,工事請負費,479695
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,17,備品購入費,3830
R4,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,1,報酬,10349
R4,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,8,旅費,557
R4,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,10,需用費,1811
R4,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,11,役務費,928
R4,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,12,委託料,8596
R4,一般会計,2,総務費,1,総務管理費,15,出張所費,137,出張所管理運営費,13,使用料及び賃借料,15637
R4,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,1,報酬,363
R4,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,7,報償費,1
R4,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,10,需用費,2693
R4,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,12,委託料,121
R4,一般会計,2,総務費,1,総務管理費,16,防犯対策費,138,防犯対策事務経費,18,負担金・補助及び交付金,2237
R4,一般会計,2,総務費,1,総務管理費,17,諸費,139,諸事務経費,18,負担金・補助及び交付金,2462
R4,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,10,需用費,377
R4,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,11,役務費,179
R4,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,12,委託料,670
R4,一般会計,2,総務費,1,総務管理費,17,諸費,140,人権啓発事業,18,負担金・補助及び交付金,308
R4,一般会計,2,総務費,1,総務管理費,17,諸費,141,過誤納還付金及び還付加算金,22,償還金・利子及び割引料,100000
R4,一般会計,2,総務費,1,総務管理費,17,諸費,143,保護司活動支援経費,7,報償費,250
R4,一般会計,2,総務費,1,総務管理費,17,諸費,143,保護司活動支援経費,10,需用費,21
R4,一般会計,2,総務費,1,総務管理費,17,諸費,143,保護司活動支援経費,18,負担金・補助及び交付金,1323
R4,一般会計,2,総務費,1,総務管理費,17,諸費,144,防衛施設関係経費,18,負担金・補助及び交付金,10
R4,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,1,報酬,2233
R4,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,7,報償費,117
R4,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,8,旅費,223
R4,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,10,需用費,35
R4,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,13,使用料及び賃借料,132
R4,一般会計,2,総務費,1,総務管理費,17,諸費,150,犯罪被害者等支援事業,20,貸付金,1
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,2,給料,160246
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,3,職員手当等,132904
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,4,共済費,57270
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,4,職員人件費等,8,旅費,163
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,1,報酬,238
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,8,旅費,28
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,10,需用費,20
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,12,委託料,48
R4,一般会計,2,総務費,2,徴税費,1,税務総務費,153,固定資産評価審査委員会運営費,18,負担金・補助及び交付金,12
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,10,需用費,9101
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,11,役務費,171
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,12,委託料,22484
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,13,使用料及び賃借料,979
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,155,課税事務経費,18,負担金・補助及び交付金,5659
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,10,需用費,5008
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,11,役務費,45
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,12,委託料,66919
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,13,使用料及び賃借料,10
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,18,負担金・補助及び交付金,90
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,156,資産税事務経費,26,公課費,5
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,7,報償費,1010
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,10,需用費,5497
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,11,役務費,4099
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,12,委託料,22930
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,13,使用料及び賃借料,3457
R4,一般会計,2,総務費,2,徴税費,2,賦課徴収費,157,徴収事務経費,18,負担金・補助及び交付金,1492
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,2,給料,89547
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,3,職員手当等,66821
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,4,共済費,30468
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,5,職員人件費等,8,旅費,63
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,1,報酬,57510
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,8,旅費,2134
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,10,需用費,7242
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,11,役務費,7695
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,12,委託料,38907
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,13,使用料及び賃借料,50296
R4,一般会計,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,18,負担金・補助及び交付金,2735
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,2,給料,18247
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,3,職員手当等,14017
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,4,共済費,6297
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,6,職員人件費等,8,旅費,50
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,1,報酬,2955
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,8,旅費,62
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,9,交際費,10
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,10,需用費,112
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,11,役務費,1008
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,12,委託料,1065
R4,一般会計,2,総務費,4,選挙費,1,選挙管理委員会費,159,選挙管理委員会運営費,18,負担金・補助及び交付金,129
R4,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,7,報償費,883
R4,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,10,需用費,186
R4,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,12,委託料,205
R4,一般会計,2,総務費,4,選挙費,2,選挙常時啓発費,160,選挙常時啓発事業,18,負担金・補助及び交付金,25
R4,一般会計,2,総務費,4,選挙費,3,市議会議員選挙費,168,市議会議員選挙執行経費,1,報酬,708
R4,一般会計,2,総務費,4,選挙費,3,市議会議員選挙費,168,市議会議員選挙執行経費,3,職員手当等,1312
R4,一般会計,2,総務費,4,選挙費,3,市議会議員選挙費,168,市議会議員選挙執行経費,7,報償費,22
R4,一般会計,2,総務費,4,選挙費,3,市議会議員選挙費,168,市議会議員選挙執行経費,8,旅費,10
R4,一般会計,2,総務費,4,選挙費,3,市議会議員選挙費,168,市議会議員選挙執行経費,10,需用費,3226
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,1,報酬,5951
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,3,職員手当等,3899
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,7,報償費,13394
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,8,旅費,16
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,10,需用費,1413
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,11,役務費,1174
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,12,委託料,25595
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,13,使用料及び賃借料,2994
R4,一般会計,2,総務費,4,選挙費,4,市長選挙費,162,市長選挙執行経費,18,負担金・補助及び交付金,7667
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,1,報酬,9182
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,3,職員手当等,7524
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,7,報償費,13634
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,8,旅費,30
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,10,需用費,3202
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,11,役務費,5182
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,12,委託料,38773
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,13,使用料及び賃借料,3126
R4,一般会計,2,総務費,4,選挙費,6,参議院議員選挙費,165,参議院議員選挙執行経費,17,備品購入費,1199
R4,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,2,給料,5235
R4,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,3,職員手当等,4558
R4,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,4,共済費,2006
R4,一般会計,2,総務費,5,統計調査費,1,統計総務費,7,職員人件費等,8,旅費,20
R4,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,1,報酬,1948
R4,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,10,需用費,110
R4,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,11,役務費,57
R4,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,13,使用料及び賃借料,69
R4,一般会計,2,総務費,5,統計調査費,2,基幹統計費,171,統計調査事業,18,負担金・補助及び交付金,5
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,2,給料,17505
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,3,職員手当等,13234
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,4,共済費,5795
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,8,職員人件費等,8,旅費,37
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,1,報酬,1982
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,8,旅費,83
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,9,交際費,10
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,10,需用費,178
R4,一般会計,2,総務費,6,監査委員費,1,監査委員費,172,監査事務経費,18,負担金・補助及び交付金,103
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,2,給料,225936
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,3,職員手当等,187120
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,4,共済費,80155
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,職員人件費等,8,旅費,345
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,173,国民健康保険特別会計繰出,27,繰出金,2000013
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,10,需用費,476
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,11,役務費,13
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,12,委託料,256
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,174,地域福祉事務経費,18,負担金・補助及び交付金,70
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,175,多摩市社会福祉協議会助成事業,18,負担金・補助及び交付金,269489
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,176,民生委員推薦会運営費,1,報酬,154
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,7,報償費,11695
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,10,需用費,114
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,11,役務費,5
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,177,民生委員協議会等運営費,18,負担金・補助及び交付金,1256
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,178,福祉委員会運営費,1,報酬,17909
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,182,災害見舞金等支給事業,19,扶助費,1
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,183,地域福祉推進事業,18,負担金・補助及び交付金,8405
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,11,役務費,381
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,12,委託料,18441
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,18,負担金・補助及び交付金,17897
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,284,成年後見制度利用者支援事業,19,扶助費,3472
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,873,社会福祉法人認可検査事務経費,10,需用費,20
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,873,社会福祉法人認可検査事務経費,12,委託料,594
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,7,報償費,52
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,10,需用費,66
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,12,委託料,358
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,887,自殺対策事業,13,使用料及び賃借料,80
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,1,報酬,2756
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,8,旅費,3
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,10,需用費,718
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,11,役務費,616
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,12,委託料,28456
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,13,使用料及び賃借料,7727
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,897,生活困窮者等支援事業,19,扶助費,60706
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,7,報償費,286
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,8,旅費,91
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,10,需用費,392
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,12,委託料,2749
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,13,使用料及び賃借料,104
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,910,健幸まちづくり推進事業,18,負担金・補助及び交付金,68
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,934,多摩市地域福祉計画推進事業,7,報償費,1051
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,934,多摩市地域福祉計画推進事業,12,委託料,4978
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,10,需用費,3349
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,11,役務費,48
R4,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,987,多摩市西永山福祉施設管理経費,12,委託料,2183
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,1,報酬,494
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,7,報償費,82
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,10,需用費,686
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,11,役務費,16
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,12,委託料,672
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,18,負担金・補助及び交付金,15450
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,192,心身障がい者支援事業,19,扶助費,54027
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,193,ハンディキャブ運行事業,12,委託料,14992
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,194,重度脳性麻痺者介護人派遣事業,7,報償費,1
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,195,身体障がい者電話使用料助成事業,19,扶助費,154
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,196,心身障がい者福祉手当支給事業,19,扶助費,356538
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,197,心身障がい者医療事務費,10,需用費,146
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,197,心身障がい者医療事務費,11,役務費,236
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,198,特定疾病者福祉手当支給事業,19,扶助費,96462
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,1,報酬,21086
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,7,報償費,183
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,8,旅費,855
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,10,需用費,476
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,11,役務費,419
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,199,発達障がい児（者）相談支援事業,13,使用料及び賃借料,304
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,11,役務費,60
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,19,扶助費,1163
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,203,障がい者チャレンジ雇用・就労支援事業,12,委託料,40799
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,205,特別障がい者手当等支給事業,10,需用費,10
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,205,特別障がい者手当等支給事業,12,委託料,468
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,205,特別障がい者手当等支給事業,19,扶助費,100047
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,206,児童発達支援通所事業,12,委託料,72449
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,210,身体・知的障がい者相談員事業運営費,7,報償費,229
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,210,身体・知的障がい者相談員事業運営費,10,需用費,6
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,214,精神障がい者グループホーム活用型ショートステイ事業,12,委託料,4672
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,218,障がい者おむつ支給等事業,19,扶助費,5700
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,221,心身障がい者（児）一時保護事業,12,委託料,26021
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,221,心身障がい者（児）一時保護事業,19,扶助費,300
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,1,報酬,13614
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,7,報償費,1074
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,8,旅費,1414
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,10,需用費,1147
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,11,役務費,1371
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,12,委託料,10803
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,13,使用料及び賃借料,817
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,18,負担金・補助及び交付金,151835
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,235,障がい者自立支援推進事業,19,扶助費,4363155
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,7,報償費,826
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,10,需用費,90
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,11,役務費,336
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,12,委託料,161356
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,13,使用料及び賃借料,167
R4,一般会計,3,民生費,1,社会福祉費,2,障害者福祉費,247,地域生活支援事業,19,扶助費,134004
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,7,報償費,43
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,10,需用費,7
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,11,役務費,13
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,257,老人保護措置費,19,扶助費,7184
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,1,報酬,297
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,8,旅費,69
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,10,需用費,407
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,11,役務費,1971
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,12,委託料,4093
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,258,高齢者慶祝事業,13,使用料及び賃借料,444
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,259,介護保険通所介護事業,10,需用費,300
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,259,介護保険通所介護事業,11,役務費,3
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,261,シルバー人材センター助成事業,11,役務費,8
