年度,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,予算額
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,54,区市町村特別支援事業補助金（１／４）,33440
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,55,介護予防・フレイル予防推進員の配置事業補助金（１０／１０）,5500
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,56,区市町村高次脳機能障害者支援促進事業補助金（３／４）,3076
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,57,高齢者見守り相談窓口事業補助金（１／２）,6263
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,59,区市町村介護人材緊急確保対策事業費補助金（３／４）,2295
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,60,特別弔慰金受付事務費交付金（１０／１０）,313
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,87,重度障害者に係る区市町村特別支援事業補助金（１０／１０）,11005
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,88,人生１００年時代セカンドライフ応援事業補助金（２／３）,6666
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,1,社会福祉費補助金,89,認知症検診推進事業補助金（１０／１０）,2946
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,1,義務教育就学児医療費助成事業補助金（１／２）,127030
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,4,子育て推進交付金,644988
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,6,ひとり親家庭等医療費助成事業補助金（１／２、２／３）,38361
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,7,ひとり親家庭ホームヘルプサービス事業補助金（３／４）,1385
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,8,乳幼児医療費助成事業補助金（１／２）,117897
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,11,認証保育所運営費補助金（１／２）,286368
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,13,学童クラブ整備費補助金（１／４）,13987
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,14,子ども家庭支援区市町村包括支援事業補助金,54393
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,30,都型学童クラブ事業補助金（１／２）,108066
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,43,乳児家庭全戸訪問事業補助金（１／３）,1802
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,44,養育支援訪問事業補助金（１／３）,14424
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,45,ファミリー・サポート・センター事業補助金（１／３）,3300
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,46,地域子育て支援拠点事業補助金（１／３）,25972
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,47,一時預かり事業補助金（１／３）,22014
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,48,子どもを守る地域ネットワーク機能強化事業補助金（１／３）,1567
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,50,子育て短期支援事業補助金（１／３）,188
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,52,利用者支援事業補助金（１／３）,22712
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,56,実費徴収に係る補足給付事業補助金（１／３）,1908
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,58,延長保育事業補助金（１／３）,10937
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,59,病児保育事業補助金（１／３）,9000
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,61,保育士等キャリアアップ補助金（１０／１０、１／２）,112247
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,62,放課後児童健全育成事業補助金（１／３）,126988
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,63,東京都ひとり親家庭等生活向上事業補助金（３／４）,4479
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,65,認可外保育施設利用支援事業補助金（１／２、１０／１０）,82595
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,67,幼稚園型一時預かり事業補助金（１０／１０、１／３）,13840
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,68,保育対策総合支援事業費都補助金（３／４、１／３、１／４）,12714
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,74,保育人材就職支援事業補助金（１／４）,175
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,75,保育所等利用多子世帯負担軽減事業費補助金（１０／１０）,95061
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,76,保育サービス推進等事業補助金（１０／１０、１／２）,31122
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,77,緊急１歳児受入事業補助金（３／４）,7128
R2,一般会計,17,都支出金,2,都補助金,2,民生費都補助金,2,児童福祉費補助金,78,保育所等賃借料補助事業補助金（１／４）,7074
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,1,区市町村との連携による地域環境力活性化補助金（１／２）,724
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,2,食育推進事業費補助金（１／２）,1440
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,3,医療費等助成申請事務特例交付金（１０／１０）,7
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,4,医療保健政策区市町村包括補助金（１０／１０、１／２）,32793
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,5,小児初期救急平日夜間診療事業補助金（１／２）,3675
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,7,健康増進事業補助金（２／３）,6758
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,20,地域自殺対策強化交付金（２／３、１／２）,1451
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,23,大気汚染健康障害者医療費助成交付金（１０／１０）,320
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,24,予防接種事故対策補助金（３／４）,447
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,26,出産・子育て応援事業補助金（１０／１０、１／２、１／６）,13778
R2,一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,30,東京都区市町村在宅療養推進事業補助金（１０／１０）,911
R2,一般会計,17,都支出金,2,都補助金,4,農林業費都補助金,1,農業費補助金,1,農業委員会交付金（１０／１０）,572
R2,一般会計,17,都支出金,2,都補助金,4,農林業費都補助金,1,農業費補助金,2,農業経営基盤強化措置事務取扱交付金（１０／１０）,35
R2,一般会計,17,都支出金,2,都補助金,5,商工費都補助金,1,商工費補助金,1,商店街チャレンジ戦略支援事業補助金（１／３、３／６）,9109
R2,一般会計,17,都支出金,2,都補助金,5,商工費都補助金,1,商工費補助金,2,東京都消費者行政推進交付金（１０／１０、１／２）,167
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,1,都市計画費補助金,1,土地取引の規制に関する経由事務費等交付金（１０／１０）,50
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,1,都市計画費補助金,4,マンション再生まちづくり制度補助金（１／２）,5425
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,2,住宅費補助金,1,耐震化促進普及啓発活動支援事業費補助金（１／４）,108
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,2,住宅費補助金,2,東京都マンション耐震化促進事業補助金（１／４、１／６）,5506
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,2,住宅費補助金,3,都市居住再生促進事業補助金（１／４）,37125
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,2,住宅費補助金,6,東京都緊急輸送道路沿道建築物耐震化促進事業補助金,6881
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,3,道路橋りょう費補助金,1,市町村土木補助事業（道路）補助金（３／１０、１／２、１／３）,47332
R2,一般会計,17,都支出金,2,都補助金,6,土木費都補助金,3,道路橋りょう費補助金,2,区市町村無電柱化事業補助金（１０／１０）,20000
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,教育総務費補助金,1,スクールソーシャルワーカー活用事業補助金（１／２）,3268
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,教育総務費補助金,2,地域ぐるみ学校安全体制整備推進事業補助金（２／３）,340
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,教育総務費補助金,4,学校と家庭の連携推進事業補助金（２／３）,455
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,教育総務費補助金,8,学力向上推進事業補助金（１０／１０）,500
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,教育総務費補助金,9,部活動指導員配置促進事業補助金（２／３）,3667
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,教育総務費補助金,10,スクール・サポート・スタッフ配置事業補助金（１０／１０）,37925
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,2,小学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,26096
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,2,小学校費補助金,20,東京都公立学校施設トイレ整備支援事業補助金（１／６）,12803
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,3,中学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,29157
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,3,中学校費補助金,19,東京都公立学校施設トイレ整備支援事業補助金（１／６）,21071
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,3,中学校費補助金,20,公立学校屋内体育施設冷房化支援事業補助金（１／６、１／２）,39033
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,3,中学校費補助金,21,被災生徒就学支援等特例交付金（１０／１０）,72
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,3,中学校費補助金,22,公立学校特別支援教室設置条件整備費補助金（１０／１０）,5604
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,4,幼稚園費補助金,1,私立幼稚園等園児保護者負担軽減事業費補助金（１０／１０）,41350
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,5,社会教育費補助金,1,埋蔵文化財発掘調査事業費補助金（１／４、１／２）,1252
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,5,社会教育費補助金,2,放課後子ども教室事業補助金（２／３）,5104
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,5,社会教育費補助金,4,地域学校協働活動推進事業費補助金（２／３）,13866
R2,一般会計,17,都支出金,2,都補助金,8,教育費都補助金,5,社会教育費補助金,5,家庭教育支援基盤形成事業費補助金（２／３）,1783
R2,一般会計,17,都支出金,2,都補助金,9,公債費都補助金,1,公債費補助金,1,公債費補助金,94827
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,1,総務管理費委託金,1,私立学校指導監督費（１０／１０）,1094
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,1,総務管理費委託金,2,都営住宅募集事務費（１０／１０）,394
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,1,総務管理費委託金,4,土地所有状況・建物利用状況調査委託金,420
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,2,徴税費委託金,1,徴税費委託金（１０／１０）,245834
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,3,戸籍住民基本台帳費委託金,1,住民基本台帳人口調査事務費（１０／１０）,301
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,3,戸籍住民基本台帳費委託金,2,人口動態調査事務費（１０／１０）,124
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,2,工業統計調査委託金（１０／１０）,188
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,4,建設工事統計調査委託金（１０／１０）,63
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,5,令和２年国勢調査委託金（１０／１０）,93281
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,7,２０２０年農林業センサス委託金（１０／１０）,10
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,11,学校基本調査委託金（１０／１０）,25
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,24,経済センサス調査区管理委託金（１０／１０）,13
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,4,統計調査費委託金,25,令和３年経済センサス－活動調査委託金（１０／１０）,649
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,5,選挙費委託金,1,在外選挙人名簿登録事務委託費（１０／１０）,59
R2,一般会計,17,都支出金,3,委託金,1,総務費委託金,5,選挙費委託金,2,東京都知事選挙執行経費委託金（１０／１０）,74963
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,1,身体障害者等都営無料乗車証発行取扱事務委託金（１０／１０）,60
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,2,身体・知的障害者相談員事業交付金（１０／１０）,5
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,3,心身障害者扶養年金・共済事務委託金（１０／１０）,554
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,4,重度心身障害者手当事務委託金（１０／１０）,578
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,5,心身障害者医療事業事務委託金（１０／１０）,1780
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,6,東京都母子及び父子福祉資金貸付事業事務委託金（１０／１０）,4320
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,7,医療費助成申請書等の受理事務交付金（１０／１０）,3165
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,9,東京都女性福祉資金貸付事業事務委託金（１０／１０）,572
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,10,身体障害者福祉法に関する事務費等交付金（１０／１０）,192
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,11,福祉のまちづくり委任事務委託金（１０／１０）,30
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,12,難病医療費助成申請書等の受理事務交付金（１０／１０）,1232
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,1,社会福祉費委託金,13,子ども医療費助成申請書等の受理事務交付金（１０／１０）,45
R2,一般会計,17,都支出金,3,委託金,2,民生費委託金,2,児童福祉費委託金,1,児童福祉施設設置届等経由事務費交付金（１０／１０）,103
R2,一般会計,17,都支出金,3,委託金,3,衛生費委託金,1,保健衛生費委託金,1,畜犬登録事務交付金（１０／１０）,1
R2,一般会計,17,都支出金,3,委託金,3,衛生費委託金,1,保健衛生費委託金,2,公害対策費委託金（１０／１０）,22932
R2,一般会計,17,都支出金,3,委託金,3,衛生費委託金,1,保健衛生費委託金,4,風しん抗体検査事業委託金（１０／１０）,2973
R2,一般会計,17,都支出金,3,委託金,5,土木費委託金,1,道路橋りょう費委託金,1,屋外広告物取扱事務委託金（１０／１０）,1981
R2,一般会計,17,都支出金,3,委託金,5,土木費委託金,3,住宅費委託金,1,耐震対策緊急促進事業事務費委託金（１０／１０）,46
R2,一般会計,17,都支出金,3,委託金,5,土木費委託金,3,住宅費委託金,2,マンション適正管理条例事務費委託金（１０／１０）,4000
R2,一般会計,17,都支出金,3,委託金,6,教育費委託金,1,教育総務費委託金,1,給与等支給事務処理特例交付金（１０／１０）,5206
R2,一般会計,17,都支出金,3,委託金,6,教育費委託金,1,教育総務費委託金,2,成績一覧表調査委員会事務処理特例交付金（１０／１０）,23
R2,一般会計,17,都支出金,3,委託金,6,教育費委託金,1,教育総務費委託金,3,都教職員関係経費交付金（１０／１０）,4190
R2,一般会計,17,都支出金,3,委託金,6,教育費委託金,1,教育総務費委託金,4,教育調査統計事務処理特例交付金（１０／１０）,14
R2,一般会計,17,都支出金,3,委託金,6,教育費委託金,1,教育総務費委託金,25,オリンピック・パラリンピック教育推進事業委託金（１０／１０）,4800
R2,一般会計,17,都支出金,3,委託金,6,教育費委託金,2,社会総務費委託金,1,文化財等関係事務経費交付金（１０／１０）,20
R2,一般会計,18,財産収入,1,財産運用収入,1,財産貸付収入,1,土地建物貸付収入,1,市有地貸付料,52589
R2,一般会計,18,財産収入,1,財産運用収入,1,財産貸付収入,1,土地建物貸付収入,2,建物貸付料,4822
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,1,財政調整基金利子,1229
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,3,公共建築物等整備保全基金利子,2030
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,5,庁舎増改築基金利子,1244
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,6,高額介護サービス費等貸付基金利子,1
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,7,いきいきＴＡＭＡ基金利子,15
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,9,福祉基金利子,409
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,10,都市計画基金利子,2073
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,11,出産費資金貸付基金利子,1
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,12,高額療養費貸付基金利子,1
R2,一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,17,多摩市みどりの基金利子,531
R2,一般会計,18,財産収入,2,財産売払収入,1,不動産売払収入,1,土地売払収入,1,市有地売払収入,10000
R2,一般会計,18,財産収入,2,財産売払収入,2,物品売払収入,1,物品売払収入,1,不用物品売払収入,62
R2,一般会計,19,寄附金,1,寄附金,1,一般寄附金,1,一般寄附金,1,一般寄附金,6699
R2,一般会計,19,寄附金,1,寄附金,4,民生費寄附金,1,民生費寄附金,1,民生費寄附金,1609
R2,一般会計,19,寄附金,1,寄附金,5,衛生費寄附金,1,衛生費寄附金,1,衛生費寄附金,3281
R2,一般会計,19,寄附金,1,寄附金,8,商工費寄附金,1,商工費寄附金,1,商工費寄附金,387
R2,一般会計,19,寄附金,1,寄附金,9,土木費寄附金,1,土木費寄附金,1,土木費寄附金,3336
R2,一般会計,19,寄附金,1,寄附金,10,消防費寄附金,1,消防費寄附金,1,消防費寄附金,144
R2,一般会計,19,寄附金,1,寄附金,11,教育費寄附金,1,教育費寄附金,1,教育費寄附金,1581
R2,一般会計,20,繰入金,1,基金繰入金,1,財政調整基金繰入金,1,財政調整基金繰入金,1,財政調整基金取りくずし,890000
R2,一般会計,20,繰入金,1,基金繰入金,2,公共建築物等整備保全基金繰入金,1,公共建築物等整備保全基金繰入金,1,公共建築物等整備保全基金取りくずし,180000
R2,一般会計,20,繰入金,1,基金繰入金,3,福祉基金繰入金,1,福祉基金繰入金,1,福祉基金取りくずし,41000
R2,一般会計,20,繰入金,1,基金繰入金,4,いきいきＴＡＭＡ基金繰入金,1,いきいきＴＡＭＡ基金繰入金,1,いきいきＴＡＭＡ基金取りくずし,2095
R2,一般会計,20,繰入金,1,基金繰入金,9,都市計画基金繰入金,1,都市計画基金繰入金,1,都市計画基金取りくずし,100000
R2,一般会計,20,繰入金,2,特別会計繰入金,2,介護保険特別会計繰入金,1,介護保険特別会計繰入金,1,介護保険特別会計繰入金,1
R2,一般会計,20,繰入金,2,特別会計繰入金,4,後期高齢者医療特別会計繰入金,1,後期高齢者医療特別会計繰入金,1,後期高齢者医療特別会計繰入金,1
R2,一般会計,21,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,1,前年度繰越金,600000
R2,一般会計,22,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,延滞金,25001
R2,一般会計,22,諸収入,1,延滞金・加算金及び過料,2,加算金,1,加算金,1,加算金,1
R2,一般会計,22,諸収入,1,延滞金・加算金及び過料,3,過料,1,過料,1,過料,1
R2,一般会計,22,諸収入,2,市預金利子,1,市預金利子,1,市預金利子,1,歳計現金預金利子,131
R2,一般会計,22,諸収入,3,貸付金元利収入,1,総務費貸付金元利収入,2,多摩市犯罪被害者等支援貸付金元金収入,1,多摩市犯罪被害者等支援貸付金元金収入,1
R2,一般会計,22,諸収入,4,収益事業収入,1,競艇事業収入,1,競艇事業収入,1,競艇事業収入,20000
R2,一般会計,22,諸収入,5,雑入,1,小切手未払資金組入れ,1,小切手未払資金組入れ,1,小切手未払資金組入れ,1
R2,一般会計,22,諸収入,5,雑入,2,過年度収入,1,過年度収入,1,国庫支出金過年度収入,1
R2,一般会計,22,諸収入,5,雑入,2,過年度収入,1,過年度収入,2,都支出金過年度収入,1
R2,一般会計,22,諸収入,5,雑入,3,弁償金,1,弁償金,1,ナンバープレート弁償金,12
R2,一般会計,22,諸収入,5,雑入,3,弁償金,1,弁償金,2,印鑑登録証等再交付弁償金,390
R2,一般会計,22,諸収入,5,雑入,3,弁償金,1,弁償金,5,紛失図書弁償金,1
R2,一般会計,22,諸収入,5,雑入,3,弁償金,1,弁償金,7,臨時運行許可番号標弁償金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,1,複写用紙等売払代金,2692
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,2,市出版物売払代金,791
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,3,私用電報電話料,29
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,4,公衆電話取扱手数料,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,5,創業塾参加者負担金,150
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,6,光熱水費使用料,9754
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,7,雇用保険被保険者負担金,1927
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,9,給与計算事務取扱事務費,35
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,10,公共施設駐車料,13979
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,11,庁用車・建物事故に係る共済金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,13,児童扶養手当返還金,340
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,14,公民館共益費預金利子,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,15,リフレッシュ一時保育事業利用者負担金,3710
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,16,家庭菜園管理料,2872
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,17,ペットボトル等有償入札拠出受入金,20000
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,18,放置自転車等撤去料,2662
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,19,農業者年金業務委託金,68
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,20,休日保育料,3
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,21,下水道事業会計負担金,13305
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,22,ハロウィンジャンボ宝くじ区市町村交付金,22573
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,23,生活保護費返納金,69876
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,24,学校跡地施設利用料,1390
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,25,市民総合賠償補償保険等保険金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,26,障がい者福祉農園管理料,30
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,28,成年後見申立費及び鑑定費利用者負担金,366
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,29,東京都市町村民交通災害共済市町村事務交付金,128
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,30,３９市町村共同事業助成金,11110
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,31,滞納処分費,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,32,公立保育所管外受託児運営費,1485
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,33,東京たま広域資源循環組合交流事業,402
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,34,児童手当育成手当返還金,274
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,35,乳幼児医療費返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,36,ひとり親家庭等医療費返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,37,ひとり親家庭ホームヘルプサービス事業負担金,50
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,38,バス借り上げ料負担金,935
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,39,延長保育料,360
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,40,実習生謝礼金,192
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,41,事業参加者負担金,208
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,42,心身障がい者福祉手当返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,43,埋蔵文化財発掘調査事業費原因者負担金,45
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,44,障害者自立支援給付費等返還金,600
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,46,給食費,3744
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,47,特別障がい者手当等返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,48,広告掲載料,3361
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,49,中小企業事業資金貸付けあっせん保証料返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,50,市営住宅修繕負担金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,51,資源物売払代金,60000
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,52,みどり東京・温暖化防止プロジェクト市町村助成金,1000
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,53,一般財団法人日本地図センター研究活動等支援金,100
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,54,義務教育就学児医療費返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,55,施設命名権収入,1000
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,57,プラスチック等再商品化合理化分配金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,58,施設管理料,417
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,59,拾得物受取り金,2
