年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R3,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,10,需用費,113
R3,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,11,役務費,1008
R3,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,12,委託料,570
R3,一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,159,選挙管理委員会運営費,18,負担金・補助及び交付金,129
R3,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,07,報償費,1036
R3,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,10,需用費,401
R3,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,13,使用料及び賃借料,180
R3,一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,160,選挙常時啓発事業,18,負担金・補助及び交付金,25
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,01,報酬,1288
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,03,職員手当等,1750
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,07,報償費,22
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,08,旅費,33
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,10,需用費,3660
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,11,役務費,4197
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,12,委託料,1276
R3,一般会計,02,総務費,04,選挙費,04,市長選挙費,162,市長選挙執行経費,13,使用料及び賃借料,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,01,報酬,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,03,職員手当等,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,07,報償費,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,08,旅費,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,10,需用費,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,11,役務費,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,12,委託料,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,13,使用料及び賃借料,0
R3,一般会計,02,総務費,04,選挙費,05,都知事選挙費,164,東京都知事選挙執行経費,17,備品購入費,0
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,01,報酬,7508
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,03,職員手当等,6627
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,07,報償費,13268
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,08,旅費,140
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,10,需用費,3147
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,11,役務費,4888
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,12,委託料,27776
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,13,使用料及び賃借料,2593
R3,一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,166,東京都議会議員選挙執行経費,17,備品購入費,3045
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,01,報酬,9155
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,03,職員手当等,7706
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,07,報償費,16926
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,08,旅費,243
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,10,需用費,3002
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,11,役務費,4921
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,12,委託料,38403
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,13,使用料及び賃借料,3124
R3,一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,167,衆議院議員選挙執行経費,17,備品購入費,1870
R3,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,02,給料,5635
R3,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,03,職員手当等,4689
R3,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,04,共済費,2767
R3,一般会計,02,総務費,05,統計調査費,01,統計総務費,007,職員人件費等,08,旅費,30
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,01,報酬,4093
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,08,旅費,21
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,10,需用費,358
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,11,役務費,256
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,12,委託料,0
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,13,使用料及び賃借料,151
R3,一般会計,02,総務費,05,統計調査費,02,基幹統計費,171,統計調査事業,18,負担金・補助及び交付金,5
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,02,給料,17646
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,03,職員手当等,14167
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,04,共済費,6279
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,008,職員人件費等,08,旅費,20
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,01,報酬,1984
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,08,旅費,80
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,09,交際費,10
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,10,需用費,170
R3,一般会計,02,総務費,06,監査委員費,01,監査委員費,172,監査事務経費,18,負担金・補助及び交付金,100
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,02,給料,218122
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,03,職員手当等,177482
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,04,共済費,78585
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,009,職員人件費等,08,旅費,385
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,173,国民健康保険特別会計繰出,27,繰出金,1955466
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,01,報酬,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,07,報償費,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,10,需用費,523
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,11,役務費,36
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,12,委託料,256
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,13,使用料及び賃借料,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,18,負担金・補助及び交付金,70
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,174,地域福祉事務経費,26,公課費,7
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,175,多摩市社会福祉協議会助成事業,18,負担金・補助及び交付金,263419
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,176,民生委員推薦会運営費,01,報酬,129
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,07,報償費,11167
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,10,需用費,20
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,11,役務費,4
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,177,民生委員協議会等運営費,18,負担金・補助及び交付金,1079
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,178,福祉委員会運営費,01,報酬,17099
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,182,災害見舞金等支給事業,19,扶助費,1
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,183,地域福祉推進事業,18,負担金・補助及び交付金,8405
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,11,役務費,620
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,12,委託料,18498
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,18,負担金・補助及び交付金,17938
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,284,成年後見制度利用者支援事業,19,扶助費,1610
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,873,社会福祉法人認可検査事務経費,10,需用費,10
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,873,社会福祉法人認可検査事務経費,12,委託料,594
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,887,自殺対策事業,07,報償費,52
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,887,自殺対策事業,10,需用費,528
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,887,自殺対策事業,12,委託料,325
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,01,報酬,2744
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,08,旅費,3
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,10,需用費,576
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,11,役務費,571
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,12,委託料,34774
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,13,使用料及び賃借料,7679
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,17,備品購入費,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,897,生活困窮者等支援事業,19,扶助費,24269
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,07,報償費,178
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,08,旅費,79
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,10,需用費,168
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,11,役務費,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,12,委託料,582
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,13,使用料及び賃借料,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,910,健幸まちづくり推進事業,18,負担金・補助及び交付金,68
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,934,多摩市地域福祉計画推進事業,07,報償費,110
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,07,報償費,0
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,10,需用費,3079
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,11,役務費,48
R3,一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,987,多摩市西永山福祉施設管理経費,12,委託料,2364
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,01,報酬,494
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,07,報償費,59
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,10,需用費,942
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,11,役務費,16
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,12,委託料,2460
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,18,負担金・補助及び交付金,10343
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,192,心身障がい者支援事業,19,扶助費,53363
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,193,ハンディキャブ運行事業,12,委託料,16957
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,194,重度脳性麻痺者介護人派遣事業,07,報償費,1
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,195,身体障がい者電話使用料助成事業,19,扶助費,214
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,196,心身障がい者福祉手当支給事業,19,扶助費,360452
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,197,心身障がい者医療事務費,10,需用費,146
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,197,心身障がい者医療事務費,11,役務費,236
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,198,特定疾病者福祉手当支給事業,19,扶助費,94104
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,01,報酬,18385
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,07,報償費,183
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,08,旅費,711
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,10,需用費,549
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,11,役務費,419
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,199,発達障がい児（者）相談支援事業,13,使用料及び賃借料,306
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,11,役務費,60
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,200,聴覚障がい者用電話ファクシミリ使用料等助成事業,19,扶助費,1212
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,203,障がい者チャレンジ雇用・就労支援事業,01,報酬,0
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,203,障がい者チャレンジ雇用・就労支援事業,12,委託料,34243
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,203,障がい者チャレンジ雇用・就労支援事業,19,扶助費,0
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,205,特別障がい者手当等支給事業,10,需用費,9
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,205,特別障がい者手当等支給事業,12,委託料,450
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,205,特別障がい者手当等支給事業,19,扶助費,97631
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,206,児童発達支援通所事業,12,委託料,70008
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,210,身体・知的障がい者相談員事業運営費,07,報償費,229
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,210,身体・知的障がい者相談員事業運営費,10,需用費,6
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,211,障がい者福祉農園事業,10,需用費,0
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,211,障がい者福祉農園事業,12,委託料,812
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,211,障がい者福祉農園事業,13,使用料及び賃借料,157
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,214,精神障がい者グループホーム活用型ショートステイ事業,12,委託料,4596
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,218,障がい者おむつ支給等事業,19,扶助費,5548
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,221,心身障がい者（児）一時保護事業,12,委託料,25183
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,221,心身障がい者（児）一時保護事業,19,扶助費,300
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,01,報酬,13765
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,07,報償費,683
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,08,旅費,1229
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,10,需用費,833
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,11,役務費,1751
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,12,委託料,8010
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,13,使用料及び賃借料,817
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,18,負担金・補助及び交付金,171205
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,235,障がい者自立支援推進事業,19,扶助費,3822402
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,07,報償費,923
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,10,需用費,130
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,11,役務費,259
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,12,委託料,159190
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,17,備品購入費,44
R3,一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,247,地域生活支援事業,19,扶助費,120069
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,07,報償費,43
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,10,需用費,7
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,11,役務費,19
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,257,老人保護措置費,19,扶助費,7146
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,258,高齢者慶祝事業,10,需用費,54
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,258,高齢者慶祝事業,11,役務費,208
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,258,高齢者慶祝事業,12,委託料,1131
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,259,介護保険通所介護事業,07,報償費,0
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,259,介護保険通所介護事業,10,需用費,300
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,259,介護保険通所介護事業,11,役務費,3
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,259,介護保険通所介護事業,12,委託料,0
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,261,シルバー人材センター助成事業,11,役務費,7
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,261,シルバー人材センター助成事業,18,負担金・補助及び交付金,34594
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,262,高齢者保健福祉計画（介護保険事業計画）改定事業,07,報償費,0
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,262,高齢者保健福祉計画（介護保険事業計画）改定事業,12,委託料,0
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,262,高齢者保健福祉計画（介護保険事業計画）改定事業,13,使用料及び賃借料,0
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,266,老人福祉センター事業費,12,委託料,74217
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,267,高齢者緊急一時保護事業,12,委託料,316
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,270,老人クラブ助成事業,13,使用料及び賃借料,127
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,270,老人クラブ助成事業,18,負担金・補助及び交付金,10242
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,272,高齢者集合住宅管理運営事業,10,需用費,1204
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,272,高齢者集合住宅管理運営事業,11,役務費,670
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,272,高齢者集合住宅管理運営事業,12,委託料,21810
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,274,緊急通報システム事業,19,扶助費,1733
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,278,介護保険推進事業,18,負担金・補助及び交付金,2540
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,278,介護保険推進事業,19,扶助費,60
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,279,介護保険特別会計繰出,27,繰出金,1848017
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,286,高齢者おむつ支給等事業,19,扶助費,36855
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,290,高齢者出張理髪事業,12,委託料,396
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,292,介護予防推進事業,12,委託料,5500
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,294,介護サービス基盤整備事業,07,報償費,22
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,294,介護サービス基盤整備事業,18,負担金・補助及び交付金,11066
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,295,包括的支援一般福祉事業,10,需用費,285
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,296,後期高齢者医療特別会計繰出,27,繰出金,1881621
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,304,高齢者日常生活用具等給付事業,19,扶助費,1400
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,712,もの忘れ相談事業,07,報償費,586
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,712,もの忘れ相談事業,10,需用費,426
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,712,もの忘れ相談事業,11,役務費,143
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,712,もの忘れ相談事業,12,委託料,1622
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,871,福祉サービス第三者評価事業,18,負担金・補助及び交付金,3250
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,10,需用費,596
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,11,役務費,39
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,12,委託料,27
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,13,使用料及び賃借料,361
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,14,工事請負費,4371
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,17,備品購入費,0
R3,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,922,高齢者見守り相談窓口事業,12,委託料,17253
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,02,給料,21658
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,03,職員手当等,13054
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,04,共済費,6585
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,08,旅費,6
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,07,報償費,187
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,11,役務費,150
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,12,委託料,146379
R3,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,14,工事請負費,4782
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,02,給料,181243
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,03,職員手当等,170630
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,04,共済費,69534
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,08,旅費,173
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,01,報酬,0
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,10,需用費,373
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,11,役務費,1758
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,12,委託料,7400
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,13,使用料及び賃借料,212
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,22,償還金・利子及び割引料,50
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,01,報酬,568
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,10,需用費,32
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,12,委託料,48
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,882,たまっこ子育て応援事業,07,報償費,117
R3,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,882,たまっこ子育て応援事業,10,需用費,96
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,313,特別児童扶養手当支給事業,10,需用費,10
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,313,特別児童扶養手当支給事業,11,役務費,53
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,314,児童育成手当支給事業,10,需用費,11
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,314,児童育成手当支給事業,19,扶助費,286285
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,315,児童扶養手当支給事業,10,需用費,63
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,315,児童扶養手当支給事業,12,委託料,11
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,315,児童扶養手当支給事業,19,扶助費,409900
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,316,子ども医療費助成事業,10,需用費,871
R3,一般会計,03,民生費,02,児童福祉費,02,児童措置費,316,子ども医療費助成事業,11,役務費,1996
