年度,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,予算額
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,04,在宅障害者福祉事業費等補助金（１０／１０）,1
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,05,重度訪問介護等利用促進に係る区市町村支援事業補助金（３／４）,14518
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,06,老人クラブ・老人クラブ連合会助成費補助金（２／３）,1206
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,08,障害者施策推進区市町村包括補助事業補助金,312256
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,09,シルバー人材センター事業補助金（１／２）,12797
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,10,高齢社会対策区市町村包括補助事業補助金,37411
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,12,介護保険事業費補助金（３／４、１／２）,738
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,13,精神保健福祉一般相談事業交付金（１０／１０）,10720
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,16,地域生活支援事業都補助金（１／４）,42926
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,54,区市町村特別支援事業補助金（１／４）,33875
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,55,介護予防・フレイル予防推進員の配置事業補助金（１０／１０）,5500
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,56,区市町村高次脳機能障害者支援促進事業補助金（３／４）,3076
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,57,高齢者見守り相談窓口事業補助金（１／２）,8257
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,59,区市町村介護人材緊急確保対策事業費補助金（３／４）,1395
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,60,特別弔慰金受付事務費交付金（１０／１０）,68
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,87,重度障害者に係る区市町村特別支援事業補助金（１０／１０）,12564
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,88,人生１００年時代セカンドライフ応援事業補助金（２／３）,6666
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,89,認知症検診推進事業補助金（１０／１０）,2777
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,01,義務教育就学児医療費助成事業補助金（１／２）,128058
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,04,子育て推進交付金,646756
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,06,ひとり親家庭等医療費助成事業補助金（１／２、２／３）,37007
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,07,ひとり親家庭ホームヘルプサービス事業補助金（３／４）,2647
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,08,乳幼児医療費助成事業補助金（１／２）,93133
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,11,認証保育所運営費補助金（１／２）,286081
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,13,学童クラブ整備費補助金（１／３）,2918
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,14,子ども家庭支援区市町村包括支援事業補助金,170871
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,30,都型学童クラブ事業補助金（１／２）,102828
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,43,乳児家庭全戸訪問事業補助金（１／３）,1802
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,44,養育支援訪問事業補助金（１／３）,9030
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,45,ファミリー・サポート・センター事業補助金（１／３）,3533
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,46,地域子育て支援拠点事業補助金（１／３）,27473
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,47,一時預かり事業補助金（１／３）,24443
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,48,子どもを守る地域ネットワーク機能強化事業補助金（１／３）,1489
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,50,子育て短期支援事業補助金（１／３）,126
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,52,利用者支援事業補助金（１／３）,24583
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,56,実費徴収に係る補足給付事業補助金（１／３）,1357
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,58,延長保育事業補助金（１／３）,12447
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,59,病児保育事業補助金（１／３）,8982
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,61,保育士等キャリアアップ補助金（１０／１０、１／２）,121319
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,62,放課後児童健全育成事業補助金（１／３）,129152
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,63,東京都ひとり親家庭等生活向上事業補助金（３／４）,4011
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,65,認可外保育施設利用支援事業補助金（１／２、１０／１０）,89186
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,67,幼稚園型一時預かり事業補助金（１０／１０、１／３）,13360
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,68,保育対策総合支援事業費都補助金,13113
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,74,保育人材就職支援事業補助金（１／４）,0
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,75,保育所等利用多子世帯負担軽減事業費補助金（１０／１０）,90867
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,76,保育サービス推進等事業補助金（１０／１０、１／２）,30809
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,77,緊急１歳児受入事業補助金（３／４）,0
R3,一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,78,保育所等賃借料補助事業補助金（１／４）,14205
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,01,区市町村との連携による地域環境力活性化補助金（１／２）,948
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,02,食育推進事業費補助金（１／２）,1176
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,03,医療費等助成申請事務特例交付金（１０／１０）,7
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,04,医療保健政策区市町村包括補助金（１０／１０、１／２）,20412
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,05,小児初期救急平日夜間診療事業補助金（１／２）,3675
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,07,健康増進事業補助金（２／３）,7469
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,20,地域自殺対策強化交付金（２／３、１／２）,972
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,23,大気汚染健康障害者医療費助成交付金（１０／１０）,280
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,24,予防接種事故対策補助金（３／４）,3
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,26,出産・子育て応援事業補助金（１０／１０、１／２、１／６）,0
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,30,東京都区市町村在宅療養推進事業補助金（１／２）,454
R3,一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,33,とうきょうママパパ応援事業補助金,37916
R3,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,01,農業委員会交付金（１０／１０）,572
R3,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,02,農業経営基盤強化措置事務取扱交付金（１０／１０）,36
R3,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,07,農地の創出・再生支援事業費補助金（１／２）,648
R3,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,08,都市農地保全支援プロジェクト補助金（３／４）,0
R3,一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,02,林業費補助金,01,公共施設への多摩産材利用促進補助金（１／２）,15000
R3,一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,01,商店街チャレンジ戦略支援事業補助金（１／３、３／６）,8664
R3,一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,02,東京都消費者行政推進交付金（１０／１０、１／２）,167
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,01,土地取引の規制に関する経由事務費等交付金（１０／１０）,50
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,04,マンション再生まちづくり制度補助金（１／２）,5113
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,05,多摩イノベーション創出まちづくり検討支援モデル事業補助金,2000
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,06,市町村土木補助事業（公園）補助金（１／２）,23140
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,07,生産緑地買取事業補助金（１／３）,42160
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,01,耐震化促進普及啓発活動支援事業費補助金（１／４）,107
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,02,東京都マンション耐震化促進事業補助金（１／４、１／６）,6
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,03,都市居住再生促進事業補助金（１／４）,825
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,06,東京都緊急輸送道路沿道建築物耐震化促進事業補助金,7740
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,03,道路橋りょう費補助金,01,市町村土木補助事業（道路）補助金（３／１０、１／２、１／３）,54650
R3,一般会計,17,都支出金,02,都補助金,06,土木費都補助金,03,道路橋りょう費補助金,02,区市町村無電柱化事業補助金（１０／１０）,15300
R3,一般会計,17,都支出金,02,都補助金,07,消防費都補助金,02,消防費補助金,06,地域コミュニティ防災活動拠点電源確保事業補助金（１／２）,715
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,01,スクールソーシャルワーカー活用事業補助金（１／２）,3782
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,02,地域ぐるみ学校安全体制整備推進事業補助金（２／３）,340
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,04,学校と家庭の連携推進事業補助金（２／３）,455
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,07,公立小中学校事務共同実施支援事業補助金（１０／１０）,12304
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,08,学力向上推進事業補助金（１０／１０）,500
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,09,部活動指導員配置促進事業補助金（２／３）,3408
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,10,スクール・サポート・スタッフ配置事業補助金（１０／１０）,37925
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,18,学習指導サポーター配置事業補助金（１０／１０）,1
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,19,教育支援センター機能強化補助金（１／２）,1122
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,21,東京都公立学校情報機器整備支援事業（３／４）,33660
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,36701
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,20,東京都公立学校施設トイレ整備支援事業補助金（１／６）,14199
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,0
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,19,東京都公立学校施設トイレ整備支援事業補助金（１／６）,21560
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,20,公立学校屋内体育施設冷房化支援事業補助金（１／６、１／２）,28618
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,21,被災生徒就学支援等特例交付金（１０／１０）,0
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,22,公立学校特別支援教室設置条件整備費補助金（１０／１０）,0
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,04,幼稚園費補助金,01,私立幼稚園等園児保護者負担軽減事業費補助金（１０／１０）,32519
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,01,埋蔵文化財発掘調査事業費補助金（１／４、１／２）,1420
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,02,放課後子ども教室事業補助金（２／３）,4791
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,04,地域学校協働活動推進事業費補助金（２／３）,13817
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,05,家庭教育支援基盤形成事業費補助金（２／３）,1673
R3,一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,06,天然記念物保存事業費補助金（１／２）,170
R3,一般会計,17,都支出金,02,都補助金,09,公債費都補助金,01,公債費補助金,01,公債費補助金,94827
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,01,私立学校指導監督費（１０／１０）,1094
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,02,都営住宅募集事務費（１０／１０）,348
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,04,土地所有状況・建物利用状況調査委託金,420
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,02,徴税費委託金,01,徴税費委託金（１０／１０）,253028
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,03,戸籍住民基本台帳費委託金,01,住民基本台帳人口調査事務費（１０／１０）,303
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,03,戸籍住民基本台帳費委託金,02,人口動態調査事務費（１０／１０）,121
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,02,工業統計調査委託金（１０／１０）,193
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,04,建設工事統計調査委託金（１０／１０）,64
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,05,令和２年国勢調査委託金（１０／１０）,0
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,07,２０２０年農林業センサス委託金（１０／１０）,0
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,11,学校基本調査委託金（１０／１０）,25
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,24,経済センサス調査区管理委託金（１０／１０）,13
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,25,令和３年経済センサス－活動調査委託金（１０／１０）,4612
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,01,在外選挙人名簿登録事務委託費（１０／１０）,53
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,02,東京都知事選挙執行経費委託金（１０／１０）,0
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,04,東京都議会議員選挙執行経費委託金（１０／１０）,68992
R3,一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,05,衆議院選挙執行経費委託金（１０／１０）,85350
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,01,身体障害者等都営無料乗車証発行取扱事務委託金（１０／１０）,60
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,02,身体・知的障害者相談員事業交付金（１０／１０）,5
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,03,心身障害者扶養年金・共済事務委託金（１０／１０）,544
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,04,重度心身障害者手当事務委託金（１０／１０）,561
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,05,心身障害者医療事業事務委託金（１０／１０）,1785
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,06,東京都母子及び父子福祉資金貸付事業事務委託金（１０／１０）,4280
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,07,医療費助成申請書等の受理事務交付金（１０／１０）,3316
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,09,東京都女性福祉資金貸付事業事務委託金（１０／１０）,382
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,10,身体障害者福祉法に関する事務費等交付金（１０／１０）,261
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,11,福祉のまちづくり委任事務委託金（１０／１０）,20
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,12,難病医療費助成申請書等の受理事務交付金（１０／１０）,1356
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,13,子ども医療費助成申請書等の受理事務交付金（１０／１０）,37
R3,一般会計,17,都支出金,03,委託金,02,民生費委託金,02,児童福祉費委託金,01,児童福祉施設設置届等経由事務費交付金（１０／１０）,74
R3,一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,01,畜犬登録事務交付金（１０／１０）,1
R3,一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,02,公害対策費委託金（１０／１０）,22200
R3,一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,04,風しん抗体検査事業委託金（１０／１０）,2054
R3,一般会計,17,都支出金,03,委託金,05,土木費委託金,01,道路橋りょう費委託金,01,屋外広告物取扱事務委託金（１０／１０）,605
R3,一般会計,17,都支出金,03,委託金,05,土木費委託金,03,住宅費委託金,01,耐震対策緊急促進事業事務費委託金（１０／１０）,46
R3,一般会計,17,都支出金,03,委託金,05,土木費委託金,03,住宅費委託金,02,マンション適正管理条例事務費委託金（１０／１０）,1405
R3,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,01,給与等支給事務処理特例交付金（１０／１０）,5198
R3,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,02,成績一覧表調査委員会事務処理特例交付金（１０／１０）,23
R3,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,03,都教職員関係経費交付金（１０／１０）,4564
R3,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,04,教育調査統計事務処理特例交付金（１０／１０）,14
R3,一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,25,オリンピック・パラリンピック教育推進事業委託金（１０／１０）,3500
R3,一般会計,17,都支出金,03,委託金,06,教育費委託金,02,社会総務費委託金,01,文化財等関係事務経費交付金（１０／１０）,20
R3,一般会計,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地建物貸付収入,01,市有地貸付料,52649
R3,一般会計,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地建物貸付収入,02,建物貸付料,4260
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,01,財政調整基金利子,1282
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,03,公共建築物等整備保全基金利子,2863
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,05,庁舎増改築基金利子,1849
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,06,高額介護サービス費等貸付基金利子,1
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,07,いきいきＴＡＭＡ基金利子,22
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,09,福祉基金利子,548
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,10,都市計画基金利子,2856
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,11,出産費資金貸付基金利子,1
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,12,高額療養費貸付基金利子,1
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,17,多摩市みどりの基金利子,735
R3,一般会計,18,財産収入,01,財産運用収入,02,利子及び配当金,01,利子及び配当金,18,新型コロナウイルス感染症対策基金利子,175
R3,一般会計,18,財産収入,02,財産売払収入,01,不動産売払収入,01,土地売払収入,01,市有地売払収入,10000
R3,一般会計,18,財産収入,02,財産売払収入,02,物品売払収入,01,物品売払収入,01,不用物品売払収入,50
R3,一般会計,19,寄附金,01,寄附金,01,一般寄附金,01,一般寄附金,01,一般寄附金,5384
R3,一般会計,19,寄附金,01,寄附金,04,民生費寄附金,01,民生費寄附金,01,民生費寄附金,2935
R3,一般会計,19,寄附金,01,寄附金,05,衛生費寄附金,01,衛生費寄附金,01,衛生費寄附金,1987
R3,一般会計,19,寄附金,01,寄附金,08,商工費寄附金,01,商工費寄附金,01,商工費寄附金,276
R3,一般会計,19,寄附金,01,寄附金,09,土木費寄附金,01,土木費寄附金,01,土木費寄附金,2757
R3,一般会計,19,寄附金,01,寄附金,10,消防費寄附金,01,消防費寄附金,01,消防費寄附金,196
R3,一般会計,19,寄附金,01,寄附金,11,教育費寄附金,01,教育費寄附金,01,教育費寄附金,1525
R3,一般会計,20,繰入金,01,基金繰入金,01,財政調整基金繰入金,01,財政調整基金繰入金,01,財政調整基金取りくずし,1370000
R3,一般会計,20,繰入金,01,基金繰入金,02,公共建築物等整備保全基金繰入金,01,公共建築物等整備保全基金繰入金,01,公共建築物等整備保全基金取りくずし,500000
R3,一般会計,20,繰入金,01,基金繰入金,03,福祉基金繰入金,01,福祉基金繰入金,01,福祉基金取りくずし,40000
R3,一般会計,20,繰入金,01,基金繰入金,04,いきいきＴＡＭＡ基金繰入金,01,いきいきＴＡＭＡ基金繰入金,01,いきいきＴＡＭＡ基金取りくずし,4281
R3,一般会計,20,繰入金,01,基金繰入金,05,みどりの基金繰入金,01,みどりの基金繰入金,01,みどりの基金取りくずし,37294
R3,一般会計,20,繰入金,01,基金繰入金,09,都市計画基金繰入金,01,都市計画基金繰入金,01,都市計画基金取りくずし,4100000
R3,一般会計,20,繰入金,02,特別会計繰入金,02,介護保険特別会計繰入金,01,介護保険特別会計繰入金,01,介護保険特別会計繰入金,1
R3,一般会計,20,繰入金,02,特別会計繰入金,04,後期高齢者医療特別会計繰入金,01,後期高齢者医療特別会計繰入金,01,後期高齢者医療特別会計繰入金,1
R3,一般会計,21,繰越金,01,繰越金,01,繰越金,01,前年度繰越金,01,前年度繰越金,600000
R3,一般会計,22,諸収入,01,延滞金・加算金及び過料,01,延滞金,01,延滞金,01,延滞金,25001
R3,一般会計,22,諸収入,01,延滞金・加算金及び過料,02,加算金,01,加算金,01,加算金,1
R3,一般会計,22,諸収入,01,延滞金・加算金及び過料,03,過料,01,過料,01,過料,1
R3,一般会計,22,諸収入,02,市預金利子,01,市預金利子,01,市預金利子,01,歳計現金預金利子,39
R3,一般会計,22,諸収入,03,貸付金元利収入,01,総務費貸付金元利収入,02,多摩市犯罪被害者等支援貸付金元金収入,01,多摩市犯罪被害者等支援貸付金元金収入,1
R3,一般会計,22,諸収入,04,収益事業収入,01,競艇事業収入,01,競艇事業収入,01,競艇事業収入,20000
R3,一般会計,22,諸収入,05,雑入,01,小切手未払資金組入れ,01,小切手未払資金組入れ,01,小切手未払資金組入れ,1
R3,一般会計,22,諸収入,05,雑入,02,過年度収入,01,過年度収入,01,国庫支出金過年度収入,1
R3,一般会計,22,諸収入,05,雑入,02,過年度収入,01,過年度収入,02,都支出金過年度収入,1
R3,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,01,ナンバープレート弁償金,14
R3,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,02,印鑑登録証等再交付弁償金,375
R3,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,05,紛失図書弁償金,1
R3,一般会計,22,諸収入,05,雑入,03,弁償金,01,弁償金,07,臨時運行許可番号標弁償金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,01,児童扶養手当返還金,450
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,02,生活保護費返納金,49805
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,03,児童手当育成手当返還金,234
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,04,乳幼児医療費返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,05,ひとり親家庭等医療費返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,06,心身障がい者福祉手当返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,07,障害者自立支援給付費等返還金,600
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,08,市税過誤納還付金返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,09,特別障がい者手当等返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,10,中小企業事業資金貸付けあっせん保証料返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,11,義務教育就学児医療費返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,12,各種保険等解約還付金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,13,福祉援護費返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,15,ひとり親家庭高等職業訓練促進給付金返還金,223
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,16,特定疾病者福祉手当返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,17,民間保育所及び認定こども園に対する補助金返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,18,私立幼稚園等園児保護者補助金返還金,1
