ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
40099,表参道ヒルズ,,,"2024-02-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40099/,,,,,,,,,,,,,,,,,,,,469,,2020-02-13,,default,東京都渋谷区神宮前4-12-10,99_表参道ヒルズ_000,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区神宫前4-12-10,表参道Hills,,"B3,2F",2,7,,,,15,24,,,,150,215,,,,2,2,,,,90,90,,,,"4-12-10, Jingumae, Shibuya-ku","Omotesando Hills",本館メインエントランス,'-,187,,,,"도쿄도 시부야 구 진구 마에 4-12-10",,"오모테 산도 힐즈",35.66721333,,,139.7089328,,,"Shibuya-ku, Tokyo Jingumae 4-12-10","Omotesando Hills",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,182,03-3497-0310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,11:00～19:00,,,,,,,https://www.omotesandohills.com/,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台,ベビーベッドの貸出,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e8%a1%a8%e5%8f%82%e9%81%93%e3%83%92%e3%83%ab%e3%82%ba,,,default,,,,open,open,"2024-02-28 18:29:05"
40101,オリエンタルバザー,,,"2024-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40101/,,,,,,,,,,,,,,,,,,,,258,,2020-02-04||2022-01-20||2023-02-08||2024-02-29||2024-02-19,,default,東京都渋谷区神宮前5-9-8,101_オリエンタルバザー_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区神宫前5-9-13,东方市场,【営業時間】11:00-18:30<br>【定休日】水曜・木曜・年末年始<br>【トイレ】なし,,,,,,,,,,,,,,,,,,,,,,,,,,,"5-9-13, Jingumae, Shibuya-ku","Oriental Bazaar",正面入口,3,125,,,,"도쿄도 시부야 구 진구 마에 5-9-13",,"오리엔탈 바자",35.6671625,,,139.7071917,,,"Jingumae, Shibuya-ku, Tokyo 5-9-13","Oriental bazaar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3400-3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間中,,,,,,,https://orientalbazaar.co.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,筆談対応用備品,スタッフの筆談対応,100cm以上,2cm以上",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%aa%e3%83%aa%e3%82%a8%e3%83%b3%e3%82%bf%e3%83%ab%e3%83%90%e3%82%b6%e3%83%bc,,,default,,,,closed,closed,"2024-03-06 12:21:30"
40102,ラフォーレ原宿,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40102/,,,,,,,,,,,,,,,,,,,,4159,,,,default,東京都渋谷区神宮前1-11-6,102_ラフォーレ原宿_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区神宫前1-11-6,东角Laforet原宿,,3F,1,1,,,,13,15,,,,145,156,,,,1,3,,,,90,90,,,,"1-11-6, Jingumae, Shibuya-ku","Laforet Harajuku",,,190,,,,"도쿄도 시부야 구 진구 마에 1-11-6",,"라포레 하라주쿠",35.66909694,,,139.7053717,,,"Shibuya-ku, Tokyo Jingumae 1-11-6","Laforet Harajuku",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,42,03-3475-0411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.laforet.ne.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,施設出入口の段差,エレベーター,12人以上,音声案内,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車いす対応エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%83%a9%e3%83%95%e3%82%a9%e3%83%bc%e3%83%ac%e5%8e%9f%e5%ae%bf,,,default,,,,open,open,"2021-02-11 05:56:29"
40113,ダイバーシティ東京プラザ,,,"2022-01-20 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40113/,,,,,,,,,,,,,,,,,,,,3889,,2020-02-20,,default,"東京都江東区青海 1-1-10",113_ダイバーシティ東京プラザ_000,,50,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都江东区青海1-1-10,潜水员城东京广场,,"2F,3F,4F,5F,6F,7F",11,40,,,,24,27,13,15,27,170,195,149,140,170,1,2,1,2,2,135,175,90,85,130,"1-1-10, Aomi, Koto-ku","DiverCity Tokyo Plaza",東京テレポート駅ゲート,,195,,,,"도쿄도 코토 구 아오 미 1-1-10",,"다이버 시티 도쿄 플라자",35.62522306,,,139.7756661,,,"Qinghai Koto-ku, Tokyo 1-1-10","Diver City Tokyo Plaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2F,3F,4F,5F,6F,7F",6,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,1400,03-6380-7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内（総合案内所スタッフが対応）,,,,,,,https://mitsui-shopping-park.com/divercity-tokyo/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,ショッピング,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%83%80%e3%82%a4%e3%83%90%e3%83%bc%e3%82%b7%e3%83%86%e3%82%a3%e6%9d%b1%e4%ba%ac%e3%83%97%e3%83%a9%e3%82%b6,,,default,,,,closed,closed,"2022-02-27 02:47:04"
40114,デックス東京ビーチ,,,"2023-03-16 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40114/,,,,,,,,,,,,,,,,,,,,4369,,2020-02-17,,default,東京都港区台場1-6-1,114_デックス東京ビーチ_000,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区台场1-6-1,甲板东京海滩,車いす・ベビーカーはアクアシティお台場と相互利用可能,"1F,3F,4F",4,6,,,,11,20,20,,,135,170,170,,,1,2,2,,,90,100,105,,,"1-6-1, Daiba, Minato-ku","Decks Tokyo Beach",3Fアトリウム入口,,88,,,,"도쿄도 미나토 구 다이 바 1-6-1",,"덱스 도쿄 비치",35.62903694,,,139.7755131,,,"Tokyo, Minato-ku Daiba 1-6-1","Decks Tokyo Beach",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,550,03-3599-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スタッフシフトによる,7000,営業時間内,,,,,,,https://www.odaiba-decks.com/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,ショッピング,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,80cm未満,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%83%87%e3%83%83%e3%82%af%e3%82%b9%e6%9d%b1%e4%ba%ac%e3%83%93%e3%83%bc%e3%83%81,,,default,,,,open,open,"2023-04-20 04:26:30"
40115,アクアシティお台場,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40115/,,,,,,,,,,,,,,,,,,,,3339,,,,default,東京都港区台場１-7-1,115_アクアシティお台場_000,,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区台场1-7-1,水游城台场,車いす・ベビーカーはデックス東京ビーチと相互利用可能,"1F,3F,4F,5F,6F",6,8,,,,17,24,20,24,,150,175,170,190,,2,2,2,1,,95,120,105,100,,"1-7-1, Daiba, Minato-ku","Aqua City Odaiba",3Fウエストゲート,,170,,,,"도쿄도 미나토 구 다이 바 1-7-1",,"아쿠아 시티 오다이바",35.62778583,,,139.7735672,,,"Tokyo, Minato-ku Daiba 1-7-1","Aqua City Odaiba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,3F",2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,900,03-3599-4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内,,,,,,,https://www.aquacity.jp/,,,4,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,2,ショッピング,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%a2%e3%82%af%e3%82%a2%e3%82%b7%e3%83%86%e3%82%a3%e3%81%8a%e5%8f%b0%e5%a0%b4,,,default,,,,open,open,"2021-02-11 06:06:25"
40116,ヴィーナスフォート,,,"2022-01-31 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40116/,,,,,,,,,,,,,,,,,,,,1733,,2020-02-21||2022-01-01,,default,"東京都江東区青海 1-3-15",116_ヴィーナスフォート_000,,12,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都江东区青海1-3-15,维纳斯城堡,閉館,"1F,2F,3F",4,13,,,,15,,15,,,158,,150,,,10,,1,,,90,,98,,,"1-3-15, Aomi, Koto-ku","Venus Fort",メインエントランス,,186,,,,"도쿄도 코토 구 아오 미 1-3-15",,"비너스 포트",35.62484472,,,139.7800917,,,"Qinghai Koto-ku, Tokyo 1-3-15","Venus Fort",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,465,03-3599-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,11:00～21:00,,,,,,,http://55vf.jp,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,'-,ショッピング,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,private,111,,,,,%e3%83%b4%e3%82%a3%e3%83%bc%e3%83%8a%e3%82%b9%e3%83%95%e3%82%a9%e3%83%bc%e3%83%88,,,default,,,,closed,closed,"2022-03-07 15:03:25"
40134,"六本木ヒルズ 森タワー",,,"2022-02-03 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40134/,,,,,,,,,,,,,,,,,,,,5391,,2020-02-20||2021-01-27,,default,東京都港区六本木6-10-1,134_六本木ヒルズ森タワー_000,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区六本木6-10-1,六本木新城森大厦,情報は変更になる可能性がございます。詳細は施設までお問い合わせください,"B4,B3,B2,B1,1F,2F,3F,4F,5F,6F",18,27,,,,15,15,,21,15,155,160,,240,160,2,2,,1,2,88,90,,86,90,"6-10-1, Roppongi, Minato-ku","Roppongi Hills Mori Tower",,,200,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6483.348223498846!2d139.729245!3d35.6604!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5bfe0248594cc802!2z5YWt5pys5pyo44OS44Or44K6!5e0!3m2!1sja!2sus!4v1646669092427!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"도쿄도 미나토 구 롯폰기 6-10-1",,"롯폰기 힐즈 모리 타워",35.66040028,,,139.729245,,,"Roppongi, Minato-ku, Tokyo, 6-10-1","Roppongi Hills Mori Tower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,2F,5F",4,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,574,03-6406-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,10:00～20:00,,,,,,,https://www.roppongihills.com/,,,3,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,2,ショッピング,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車いす対応エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%85%ad%e6%9c%ac%e6%9c%a8%e3%83%92%e3%83%ab%e3%82%ba%e6%a3%ae%e3%82%bf%e3%83%af%e3%83%bc,,,default,,,,open,open,"2022-03-07 16:05:09"
40135,東京ミッドタウン,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40135/,,,,,,,,,,,,,,,,,,,,4750,,2020-03-04||2022-01-20||2024-02-29,,default,東京都港区赤坂9-7-1,135_東京ミッドタウン_000,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区赤坂9-7-1,东京中城,オストメイト対応トイレの設置があるB1階はタワー棟,"B2F,B1F,1F,2F,3F",14,29,,,,25,20,24,15,24,186,165,170,159,190,2,2,1,1,3,125,118,105,95,105,"9-7-1, Aakasaka, Minato-ku","Tokyo Midtown",ガレリアゲート,,120,,,,"도쿄도 미나토 구 아카사카 9-7-1",,"도쿄 미드 타운",35.666168,,,139.731186,,,"Akasaka, Minato-ku, Tokyo 9-7-1","Tokyo Midtown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1F,2F",2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,390,03-3475-3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,なし,7000,全日11:00～21:00,,,,,,,https://www.tokyo-midtown.com/jp/,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ショッピング,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e3%83%9f%e3%83%83%e3%83%89%e3%82%bf%e3%82%a6%e3%83%b3,,,default,,,,open,open,"2024-02-29 10:46:10"
40153,"西武池袋 本店",,,"2020-03-08 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40153/,,,,,,,,,,,,,,,,,,,,5916,,,,default,"東京都豊島区 南池袋 1-28-1","153_西武池袋 本店_000",,58,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都丰岛区南池袋1-28-1,西武池袋总店,"・本館エレベーター：Aタイプのうち1台は車椅子パネル無し、Bタイプのうち3台は車椅子パネル無し、Cタイプのうち3台は車椅子パネル無し、Dタイプのうち2台は車椅子パネル無し<br>・Eタイプエレベーターは、書籍館にあります。<br>・エレベーター6種類目 所在は別館：2台、定員数17人、奥行156cm、入口幅118cm、音声案内有、点字表示有、車いすパネル有1台無1台<br>・エレベーター7種類目 所在は別館：2台、定員数17人、奥行175cm、入口幅95cm、音声案内有、点字表示有、車いすパネル有1台無1台","<span>本館<br>B2F、2F、3F、4F、5F、6F、7F、8F、9F</span><br><span>別館 <br>B1F、8F</span>",11,40,,,,32,32,27,27,17,199,173,177,177,158,2,4,4,3,1,139,159,119,139,99,"1-28-1, Minamiikebukuro, Toshima-ku","Seibu Ikebukuro　Main Store",クラブオンゲート,,169,,,,"도쿄도 도시마구 미나미이케부쿠로 1-28-1","韓国語住所	","세이부 이케부쿠로 본점",35.728876,,,139.711814,,,"Toshima-ku, Tokyo Minamiikebukuro 1-28-1","Seibu Ikebukuro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span>本館<br>B2F、2F、3F、4F、5F、6F、7F、8F、9F</span> <br><span>別館<br>B1F、8F</span>",11,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,427,03-3981-0111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業時間内,7000,営業時間内,,,,,,,https://www.sogo-seibu.jp/inf/,,,16,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,3,ショッピング,池袋・目白・板橋・赤羽>豊島区,,"池袋・目白・板橋・赤羽>豊島区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車いす対応エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e8%a5%bf%e6%ad%a6%e6%b1%a0%e8%a2%8b-%e6%9c%ac%e5%ba%97,,,default,,,,open,open,"2023-02-14 06:54:26"
