年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成25,2013,京浜急行電鉄,Keikyu Corporation,本線,Main Line,六郷土手,Rokugodote,,2622,1436,1187,2569,1436,1134
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,,,※,31887,11989,19898,32752,11989,20763
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,糀谷,Kojiya,,4258,2584,1674,4253,2584,1668
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,大鳥居,Otorii,,5038,2974,2064,5062,2974,2088
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,穴守稲荷,Anamori-Inari,,2624,1536,1088,2687,1536,1152
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,天空橋,Tenkubashi,,3464,2222,1242,3582,2222,1360
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,羽田空港国際線ターミナル,Haneda Airport  International Terminal,,2528,581,1947,2669,581,2088
平成25,2013,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,羽田空港国内線ターミナル,Haneda Airport Domestic Terminal,,13975,2092,11883,14499,2092,12407
平成25,2013,京王電鉄,Keio Corporation,,,,,,601954,349646,252308,601759,349646,252113
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,,,,435247,255759,179488,434914,255759,179155
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,新宿,Shinjuku,※,131854,83387,48467,132589,83387,49202
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,初台,Hatsudai,※,10051,4900,5151,10114,4900,5214
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,幡ケ谷,Hatagaya,※,5719,2640,3079,5517,2640,2877
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,笹塚,Sasazuka,※,13531,8321,5210,13460,8321,5139
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,代田橋,Daitabashi,※,3781,2050,1731,3744,2050,1694
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,明大前,Meidaimae,◎※,9003,5003,4000,8921,5003,3918
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,下高井戸,Shimo-Takaido,※,7997,4243,3754,8043,4243,3800
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,桜上水,Sakurajosui,※,6740,4338,2402,6646,4338,2308
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,上北沢,Kami-Kitazawa,※,2586,1374,1212,2550,1374,1176
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,八幡山,Hachiman-Yama,※,7425,4699,2726,7287,4699,2588
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,芦花公園,Roka-Koen,※,2569,1207,1362,2529,1207,1322
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,千歳烏山,Chitose-Karasuyama,※,13900,7905,5995,13773,7905,5868
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,仙川,Sengawa,,13594,8777,4817,13558,8777,4781
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,つつじケ丘,Tsutsujigaoka,,8230,4718,3512,8109,4718,3391
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,柴崎,Shibasaki,,3169,1791,1378,3110,1791,1319
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,国領,Kokuryo,,7083,4569,2514,7063,4569,2494
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,布田,Fuda,,2882,2111,771,2797,2111,686
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,調布,Chofu,◎,20788,10951,9837,20905,10951,9954
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,西調布,Nishi-Chofu,,2964,1751,1213,2906,1751,1155
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,飛田給,Tobitakyu,,4235,2139,2096,4274,2139,2135
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,武蔵野台,Musashinodai,,4523,2977,1546,4515,2977,1538
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,多磨霊園,Tama-Reien,,2187,997,1190,2091,997,1094
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,東府中,Higashi-Fuchu,◎,3697,1657,2040,3619,1657,1962
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,府中競馬正門前,Fuchukeiba-Seimommae,,577,41,536,559,41,518
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,府中,Fuchu,,15752,7702,8050,15764,7702,8062
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,分倍河原,Bubaigawara,,16072,10329,5743,16217,10329,5888
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,中河原,Nakagawara,,4558,2535,2023,4563,2535,2028
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,聖蹟桜ケ丘,Seiseki-Sakuragaoka,,11875,6543,5332,11938,6543,5395
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,百草園,Mogusaen,,1398,674,724,1336,674,662
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,高幡不動,Takahatafudo,◎,10786,6806,3980,10756,6806,3950
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,多摩動物公園,Tama-Dobutsukoen,,1222,769,453,1172,769,403
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,南平,Minamidaira,,1992,1173,819,1966,1173,793
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,平山城址公園,Hirayamajoshi-Koen,,1640,866,774,1617,866,751
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,長沼,Naganuma,,754,361,393,732,361,371
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,北野,Kitano,◎,4067,1997,2070,4069,1997,2072
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王八王子,Keio-Hachioji,,10641,5741,4900,10580,5741,4839
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王片倉,Keio-Katakura,,834,462,372,836,462,374
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,山田,Yamada,,913,455,458,880,455,425
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,めじろ台,Mejirodai,,3279,1978,1301,3306,1978,1328
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,狭間,Hazama,,1276,685,591,1301,685,616
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,高尾,Takao,,4953,2737,2216,4991,2737,2254
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,高尾山口,Takaosanguchi,,1915,272,1643,1870,272,1598
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王多摩川,Keio-Tamagawa,,3086,1791,1295,2976,1791,1185
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王よみうりランド,Keio-Yomiuri-Land,,2148,1074,1074,2097,1074,1023
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,稲城,Inagi,,3634,2287,1347,3649,2287,1362
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王永山,Keio-Nagayama,,7798,4323,3475,7886,4323,3563
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王多摩センター,Keio-Tama-Center,,15382,9415,5967,15485,9415,6070
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,京王堀之内,Keio-Horinouchi,,5526,3273,2253,5593,3273,2320
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,南大沢,Minami-Osawa,,11320,6743,4577,11316,6743,4573
平成25,2013,京王電鉄,Keio Corporation,京王線,Keio Line,多摩境,Tamasakai,,3341,2222,1119,3339,2222,1117
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,,,,166707,93887,72820,166845,93887,72958
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,渋谷,Shibuya,※,61196,35743,25453,60801,35743,25058
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,神泉,Shinsen,※,1754,676,1078,1993,676,1317
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,駒場東大前,Komaba-Todaimae,※,7260,4666,2594,7142,4666,2476
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,池ノ上,Ikenoue,※,1796,734,1062,1709,734,975
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,下北沢,Shimo-Kitazawa,※,21261,11267,9994,21818,11267,10551
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,新代田,Shindaita,※,1664,685,979,1551,685,866
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,東松原,Higashi-Matsubara,※,3399,2011,1388,3323,2011,1312
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,明大前,Meidaimae,◎※,6349,2856,3493,6185,2856,3329
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,永福町,Eifukucho,※,5607,2991,2616,5688,2991,2697
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,西永福,Nishi-Eifuku,※,3332,1716,1616,3226,1716,1510
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,浜田山,Hamadayama,※,5257,2865,2392,5278,2865,2413
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,高井戸,Takaido,※,7918,5136,2782,7815,5136,2679
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,富士見ヶ丘,Fujimigaoka,※,2530,1281,1249,2521,1281,1240
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,久我山,Kugayama,※,6966,4054,2912,6888,4054,2834
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,三鷹台,Mitakadai,,4223,2645,1578,4098,2645,1453
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,井の頭公園,Inokashira-Koen,,1209,579,630,1201,579,622
平成25,2013,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,吉祥寺,Kichijoji,,24986,13982,11004,25608,13982,11626
平成25,2013,京成電鉄,Keisei Electric Railway,,,,,,134381,81233,53148,133959,81233,52726
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,,,※,74717,42285,32432,74548,42285,32263
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,京成上野,Keisei-Ueno,,8724,3708,5016,7181,3708,3473
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,日暮里,Nippori,,17149,9728,7421,18048,9728,8320
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,新三河島,Shim-Mikawashima,,937,440,497,962,440,522
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,町屋,Machiya,,3432,1809,1623,3645,1809,1836
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,千住大橋,Senjuohashi,,2083,1221,862,2050,1221,829
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,京成関屋,Keisei-Sekiya,,4576,2792,1784,4607,2792,1815
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,堀切菖蒲園,Horikirishobuen,,3715,2058,1657,3698,2058,1640
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,お花茶屋,Ohanajaya,,5720,3590,2130,5686,3590,2096
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,青砥,Aoto,◎,5085,2731,2354,5087,2731,2356
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,京成高砂,Keisei-Takasago,◎,19190,11722,7468,19531,11722,7809
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,京成小岩,Keisei-Koiwa,,3117,1882,1235,3075,1882,1193
平成25,2013,京成電鉄,Keisei Electric Railway,本線,Main Line,江戸川,Edogawa,,989,604,385,978,604,374
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,,,※,53002,35162,17840,52840,35162,17678
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,押上,Oshiage,,35131,24163,10968,35270,24163,11107
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,京成曳舟,Keisei-Hikifune,,3386,1859,1527,3296,1859,1437
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,八広,Yahiro,,1883,1155,728,1855,1155,700
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,四ツ木,Yotsugi,,2534,1470,1064,2478,1470,1008
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,京成立石,Keisei-Tateishi,,6683,4561,2122,6608,4561,2047
平成25,2013,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,青砥,Aoto,◎,3385,1954,1431,3333,1954,1379
平成25,2013,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,,,※,6662,3786,2876,6571,3786,2785
平成25,2013,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,京成高砂,Keisei-Takasago,◎,526,198,328,548,198,350
平成25,2013,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,柴又,Shibamata,,1635,755,880,1590,755,835
平成25,2013,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,京成金町,Keisei-Kanamachi,,4501,2833,1668,4433,2833,1600
平成25,2013,東武鉄道,Tobu Railway ,,,,,,322921,204357,118564,321826,204357,117469
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,,,※,162504,102702,59802,161948,102702,59246
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,浅草,Asakusa,,10532,3891,6641,10213,3891,6322
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,とうきょうスカイツリー,Tokyo Skytree,,19980,12157,7823,18919,12157,6762
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,曳舟,Hikifune,◎,3522,1874,1648,3657,1874,1783
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,東向島,Higashi-Mukojima,,3223,1887,1336,3249,1887,1362
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,鐘ヶ淵,Kanegafuchi,,2298,1265,1033,2278,1265,1013
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,堀切,Horikiri,,721,447,274,723,447,276
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,牛田,Ushida,,4231,2520,1711,4281,2520,1761
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,北千住,Kita-Senju,,79976,54987,24989,80886,54987,25899
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,小菅,Kosuge,,1029,523,506,990,523,467
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,五反野,Gotanno,,6398,4173,2225,6332,4173,2159
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,梅島,Umejima,,5713,3731,1982,5686,3731,1955
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,西新井,Nishiarai,◎,11665,6894,4771,11423,6894,4529
平成25,2013,東武鉄道,Tobu Railway ,東武スカイツリーライン,Tobu Skytree Line,竹ノ塚,Takenotsuka,,13216,8353,4863,13311,8353,4958
平成25,2013,東武鉄道,Tobu Railway ,大師線,Daishi Line,,,※,2607,1604,1003,2604,1604,1000
平成25,2013,東武鉄道,Tobu Railway ,大師線,Daishi Line,西新井,Nishiarai,◎,118,10,108,124,10,114
平成25,2013,東武鉄道,Tobu Railway ,大師線,Daishi Line,大師前,Daishimae,,2489,1594,895,2480,1594,886
平成25,2013,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,,,※,9655,5813,3842,9667,5813,3854
平成25,2013,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,曳舟,Hikifune,◎,899,425,474,918,425,493
平成25,2013,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,小村井,Omurai,,1846,1237,609,1823,1237,586
平成25,2013,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,東あずま,Higashi-Azuma,,1326,749,577,1297,749,548
平成25,2013,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,亀戸水神,Kameidosuijin,,691,368,323,729,368,361
平成25,2013,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,亀戸,Kameido,,4893,3034,1859,4900,3034,1866
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,,,※,148155,94238,53917,147607,94238,53369
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,池袋,Ikebukuro,,87221,58593,28628,86796,58593,28203
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,北池袋,Kita-Ikebukuro,,1642,808,834,1580,808,772
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,下板橋,Shimo-Itabashi,,2816,1570,1246,2777,1570,1207
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,大山,Oyama,,9062,4921,4141,9029,4921,4108
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,中板橋,Naka-Itabashi,,4993,3014,1979,4896,3014,1882
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,ときわ台,Tokiwadai,,8539,5225,3314,8510,5225,3285
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,上板橋,Kami-Itabashi,,9064,5592,3472,9072,5592,3480
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,東武練馬,Tobu-Nerima,,11009,6887,4122,10963,6887,4076
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,下赤塚,Shimo-Akatsuka,,3107,1491,1616,3217,1491,1726
平成25,2013,東武鉄道,Tobu Railway ,東上線,Tojo Line,成増,Narimasu,,10702,6137,4565,10767,6137,4630
平成25,2013,北総鉄道,Hokuso Railway,,,,,,11705,8396,3309,11964,8396,3568
平成25,2013,北総鉄道,Hokuso Railway,北総線,Hokuso Line,,,※,11705,8396,3309,11964,8396,3568
平成25,2013,北総鉄道,Hokuso Railway,北総線,Hokuso Line,京成高砂,Keisei-Takasago,,10993,7992,3001,11278,7992,3286
平成25,2013,北総鉄道,Hokuso Railway,北総線,Hokuso Line,新柴又,Shin-Shibamata,,712,404,308,686,404,282
平成25,2013,高尾登山電鉄,Takao Tozan Railway,,,,,,2006,12,1994,2006,12,1994
平成25,2013,高尾登山電鉄,Takao Tozan Railway,,,清滝,Kiyotaki,,593,6,587,663,6,657
平成25,2013,高尾登山電鉄,Takao Tozan Railway,,,高尾山,Takaosan,,663,6,657,593,6,587
平成25,2013,高尾登山電鉄,Takao Tozan Railway,,,山麓（リフト）,Sanroku (Chair Lift),,334,-,334,416,-,416
平成25,2013,高尾登山電鉄,Takao Tozan Railway,,,山上（リフト）,Sanjo (Chair Lift),,416,-,416,334,-,334
平成25,2013,東京モノレール,Tokyo Monorail,,,,,※,45516,18244,27272,45516,18244,27272
平成25,2013,東京モノレール,Tokyo Monorail,,,モノレール浜松町,Monorail Hamamatsucho,,19869,7461,12408,19579,7461,12118
平成25,2013,東京モノレール,Tokyo Monorail,,,天王洲アイル,Tennozu Isle,,5210,2905,2305,5004,2905,2099
平成25,2013,東京モノレール,Tokyo Monorail,,,大井競馬場前,Oi Keibajo Mae,,1538,869,669,1586,869,717
平成25,2013,東京モノレール,Tokyo Monorail,,,流通センター,Ryutsu Center,,3075,1961,1114,3159,1961,1198
平成25,2013,東京モノレール,Tokyo Monorail,,,昭和島,Showajima,,967,744,223,979,744,235
平成25,2013,東京モノレール,Tokyo Monorail,,,整備場,Seibijo,,401,206,195,449,206,243
平成25,2013,東京モノレール,Tokyo Monorail,,,天空橋,Tenkubashi ,,2045,1475,570,1655,1475,180
平成25,2013,東京モノレール,Tokyo Monorail,,,羽田空港国際線ビル,Haneda Airport International Terminal,,1087,161,926,1176,161,1015
平成25,2013,東京モノレール,Tokyo Monorail,,,新整備場,Shin Seibijo,,602,310,292,758,310,448
平成25,2013,東京モノレール,Tokyo Monorail,,,羽田空港第1ビル,Haneda Airport Terminal1,,5048,838,4210,5178,838,4340
平成25,2013,東京モノレール,Tokyo Monorail,,,羽田空港第2ビル,Haneda Airport Terminal2,,5674,1314,4360,5993,1314,4679
平成25,2013,御岳登山鉄道,Mitake Tozan Railway,,,,,,501,1,500,501,1,500
平成25,2013,御岳登山鉄道,Mitake Tozan Railway,,,滝本,Takimoto,,281,1,280,220,1,220
平成25,2013,御岳登山鉄道,Mitake Tozan Railway,,,御岳山,Mitakesan,,220,0,220,281,0,280
平成25,2013,ゆりかもめ,Yurikamome Inc. ,,,,,,35090,8452,26638,35090,8452,26638
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,,,※,35090,8452,26638,35090,8452,26638
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,新橋,Shimbashi,,11579,2870,8708,11345,2780,8565
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,汐留,Shiodome,,1335,261,1074,1464,287,1176
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,竹芝,Takeshiba,,777,139,639,840,148,692
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,日の出,Hinode,,390,70,319,391,72,319
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,芝浦ふ頭,Shibaura-Futo,,831,369,462,875,377,497
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,お台場海浜公園,Odaiba-Kaihinkoen,,2950,969,1981,2971,969,2002
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,台場,Daiba,,4202,512,3690,4376,541,3835
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,船の科学館,Fune-no-kagakukan,,577,189,388,641,192,448
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,テレコムセンター,Telecom Center,,2397,1092,1304,2466,1107,1359
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,青海,Aomi,,987,75,912,925,78,847
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,国際展示場正門,Kokusai-tenjijo-seimon,,3697,483,3214,3750,527,3223
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,有明,Ariake,,982,207,775,824,186,639
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,有明テニスの森,Ariake Tennis-No-Mori,,519,193,326,555,188,367
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,市場前,Shijo-Mae,,27,10,17,27,10,17
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,新豊洲,Shin-Toyosu,,324,84,240,350,88,262
平成25,2013,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,豊洲,Toyosu,,3517,930,2587,3289,901,2388
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,,,,,,84680,44438,40242,84650,44438,40212
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,,,※,84680,44438,40242,84650,44438,40212
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,新木場,Shin-Kiba ,,11064,5696,5368,10913,5696,5217
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,東雲,Shinonome ,,2312,1516,796,2356,1516,840
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,国際展示場,Kokusai-Tenjijo  ,,11718,5021,6696,11864,5021,6842
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,東京テレポート,Tokyo Teleport ,,10859,4952,5907,10817,4952,5865
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,天王洲アイル,Tennozu Isle,,6002,3848,2154,6166,3848,2318
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,品川シーサイド,Shinagawa Seaside　,,7621,5075,2547,7584,5075,2509
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,大井町,Oimachi ,,13918,7469,6449,13765,7469,6296
平成25,2013,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,大崎,Osaki ,,21185,10860,10325,21185,10860,10325
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,,,,47258,27546,19712,47258,27546,19712
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,多摩センター,Tama Center  ,,6608,4287,2321,6583,4287,2296
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,松が谷,Matsugaya    ,,460,216,244,482,216,266
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,大塚・帝京大学,Otsuka・Teikyo-Daigaku,,1369,640,729,1266,640,626
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,中央大学・明星大学,Chuo-Daigaku・Meisei-Daigaku ,,6307,5091,1216,6358,5091,1267
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,多摩動物公園,Tama-Dobutsukoen  ,,456,97,359,459,97,362
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,程久保,Hodokubo  ,,299,125,174,260,125,135
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,高幡不動,Takahatafudo  ,,4840,2819,2021,4890,2819,2072
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,万願寺,Manganji  ,,1387,661,727,1374,661,714
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,甲州街道,Koshukaido,,1407,749,658,1311,749,563
平成25,2013,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,柴崎体育館,Shibasaki-Taiikukan  ,,710,290,420,681,290,391
