年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,2,総務費,4,選挙費,3,選挙執行費,4,東京都知事選挙費,16,原材料費,1,砂・砂利等,0
2020,1,一般会計,2,総務費,4,選挙費,3,選挙執行費,4,東京都知事選挙費,18,備品購入費,2,機械器具等,"4,785,000"
2020,1,一般会計,2,総務費,5,統計調査費,1,統計調査総務費,1,職員人件費,9,旅費,3,普通旅費,"1,848"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,1,報酬,6,調査員・指導員,"25,994,223"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,1,報酬,17,会計年度任用職員,"3,374,812"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,3,職員手当等,5,会計年度任用職員期末手当,0
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,11,需用費,1,消耗品費,"620,141"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,11,需用費,2,印刷製本費,"294,208"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,12,役務費,1,通信運搬費,"662,793"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,13,委託料,19,調査等,"2,051,080"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,14,使用料及び賃借料,1,借上料,"31,050"
2020,1,一般会計,2,総務費,5,統計調査費,2,基幹統計費,1,基幹統計調査事業,19,負担金、補助及び交付金,1,負担金,"5,000"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,1,職員人件費,2,給料,2,一般職,"7,214,400"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,1,職員人件費,3,職員手当等,2,地域手当等,"4,898,649"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,1,職員人件費,4,共済費,3,職員共済組合費,"2,462,934"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,1,職員人件費,9,旅費,3,普通旅費,0
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,1,職員人件費,9,旅費,4,特別旅費,0
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,2,監査委員活動事業,1,報酬,2,委員,"2,064,000"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,2,監査委員活動事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,2,監査委員活動事業,9,旅費,2,費用弁償（特別）,0
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,2,監査委員活動事業,10,交際費,4,委員交際費,0
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,2,監査委員活動事業,19,負担金、補助及び交付金,1,負担金,"56,000"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,3,監査委員事務局運営事業,11,需用費,1,消耗品費,"9,613"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,3,監査委員事務局運営事業,12,役務費,1,通信運搬費,"16,835"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,3,監査委員事務局運営事業,13,委託料,16,検査等,"396,000"
2020,1,一般会計,2,総務費,6,監査委員費,1,監査委員費,3,監査委員事務局運営事業,19,負担金、補助及び交付金,1,負担金,0
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"8,792,034"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,2,給料,2,一般職,"76,700,521"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,3,職員手当等,2,地域手当等,"56,971,953"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,010,070"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,4,共済費,3,職員共済組合費,"26,653,516"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,9,旅費,3,普通旅費,"28,831"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,1,職員人件費,9,旅費,4,特別旅費,"51,644"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,1,報酬,2,委員,0
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,8,報償費,2,謝礼,"10,053,600"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,11,需用費,1,消耗品費,"235,754"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,11,需用費,2,印刷製本費,"109,450"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,12,役務費,1,通信運搬費,"68,307"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,14,使用料及び賃借料,1,借上料,0
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,2,民生・児童委員活動事業,19,負担金、補助及び交付金,1,負担金,"384,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,保護司活動事業,8,報償費,2,謝礼,"1,648,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,保護司活動事業,19,負担金、補助及び交付金,1,負担金,"513,520"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,4,行旅病人・死亡人等取扱事業,13,委託料,28,事務処理等,0
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,4,行旅病人・死亡人等取扱事業,20,扶助費,1,社会福祉関係扶助費,"1,645,589"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,7,社会福祉協議会運営助成事業,19,負担金、補助及び交付金,2,補助金,"64,081,200"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,8,福祉関係団体助成事業,12,役務費,1,通信運搬費,"4,960"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,8,福祉関係団体助成事業,19,負担金、補助及び交付金,2,補助金,"2,705,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,9,地域福祉推進協議会事業,1,報酬,2,委員,"50,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,13,介護保険特別会計繰出金,28,繰出金,8,介護保険特別会計,"1,121,982,150"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,1,報酬,17,会計年度任用職員,"449,280"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,8,報償費,2,謝礼,"144,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,11,需用費,1,消耗品費,"382,357"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,11,需用費,2,印刷製本費,"13,310"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,12,役務費,1,通信運搬費,"145,344"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,13,委託料,28,事務処理等,"330,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,14,使用料及び賃借料,1,借上料,"597,456"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,19,負担金、補助及び交付金,1,負担金,"4,609"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,14,地域福祉総務事業,19,負担金、補助及び交付金,2,補助金,"3,000,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,15,車両管理事業,11,需用費,5,燃料費,"112,947"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,15,車両管理事業,11,需用費,6,修繕料,"70,110"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,15,車両管理事業,12,役務費,3,保険料,"42,461"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,15,車両管理事業,14,使用料及び賃借料,1,借上料,"237,600"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,15,車両管理事業,27,公課費,1,自動車重量税,"8,200"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,20,中国残留邦人等生活支援給付事業,9,旅費,1,費用弁償（普通）,"4,376"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,20,中国残留邦人等生活支援給付事業,11,需用費,1,消耗品費,"10,577"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,20,中国残留邦人等生活支援給付事業,12,役務費,1,通信運搬費,"55,168"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,20,中国残留邦人等生活支援給付事業,13,委託料,28,事務処理等,"18,882"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,20,中国残留邦人等生活支援給付事業,20,扶助費,1,社会福祉関係扶助費,"17,544,242"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,22,権利擁護事業,11,需用費,1,消耗品費,"35,600"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,22,権利擁護事業,12,役務費,1,通信運搬費,"39,380"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,22,権利擁護事業,12,役務費,2,手数料,"30,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,22,権利擁護事業,19,負担金、補助及び交付金,2,補助金,"15,785,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,22,権利擁護事業,20,扶助費,1,社会福祉関係扶助費,"902,000"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,23,受験生チャレンジ支援貸付事業,11,需用費,1,消耗品費,0
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,23,受験生チャレンジ支援貸付事業,12,役務費,1,通信運搬費,"161,922"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,24,住居確保給付金給付事業,11,需用費,1,消耗品費,0
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,24,住居確保給付金給付事業,12,役務費,1,通信運搬費,"19,228"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,24,住居確保給付金給付事業,20,扶助費,1,社会福祉関係扶助費,"6,146,700"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,31,生活困窮者自立支援事業,12,役務費,1,通信運搬費,"49,138"
2020,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,31,生活困窮者自立支援事業,13,委託料,20,運営管理費,"59,984,100"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,12,役務費,1,通信運搬費,"14,946"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,13,委託料,28,事務処理等,"70,844"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,19,負担金、補助及び交付金,2,補助金,"10,000,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,20,扶助費,2,高齢者関係扶助費,"26,775,355"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,12,役務費,1,通信運搬費,"8,926"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,13,委託料,4,機器等保守点検,"231,660"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,13,委託料,34,撤去・移設,"144,100"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,13,委託料,53,設置等,"2,489,542"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,18,備品購入費,2,機械器具等,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,20,扶助費,2,高齢者関係扶助費,"59,014"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,8,報償費,2,謝礼,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,8,報償費,3,記念品等,"3,678,100"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,11,需用費,1,消耗品費,"8,047"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,11,需用費,2,印刷製本費,"31,900"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,11,需用費,8,医薬材料費,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,12,役務費,1,通信運搬費,"134,473"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,13,委託料,33,設営等,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,5,老人クラブ助成事業,19,負担金、補助及び交付金,2,補助金,"5,881,858"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,6,在宅サービス運営事業,19,負担金、補助及び交付金,2,補助金,"210,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,6,在宅サービス運営事業,20,扶助費,2,高齢者関係扶助費,"1,381,782"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,11,需用費,3,光熱水費,"686,845"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,12,役務費,1,通信運搬費,"265,759"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,13,委託料,15,警備等,"674,520"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,13,委託料,20,運営管理費,"7,919,112"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,14,使用料及び賃借料,1,借上料,"32,632,800"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,19,負担金、補助及び交付金,1,負担金,"3,924,800"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,8,老人福祉電話事業,12,役務費,1,通信運搬費,"137,568"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,9,寝たきり高齢者等援護事業,12,役務費,1,通信運搬費,"28,100"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,9,寝たきり高齢者等援護事業,13,委託料,22,布団乾燥,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,9,寝たきり高齢者等援護事業,20,扶助費,2,高齢者関係扶助費,"8,644,617"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,1,消耗品費,"6,666"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,3,光熱水費,"1,335,675"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,5,燃料費,"53,350"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,6,修繕料,"175,890"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,12,役務費,1,通信運搬費,"405,033"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,12,役務費,3,保険料,"24,525"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,13,委託料,10,設計・監理等,"2,420,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,14,使用料及び賃借料,1,借上料,"884,195"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,14,使用料及び賃借料,4,受信料,"130,905"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,18,備品購入費,2,機械器具等,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,11,シルバー人材センター運営助成事業,12,役務費,3,保険料,"1,719"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,11,シルバー人材センター運営助成事業,19,負担金、補助及び交付金,2,補助金,"25,981,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,11,需用費,1,消耗品費,"7,842"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,11,需用費,3,光熱水費,"117,113"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,12,役務費,3,保険料,216
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,14,使用料及び賃借料,1,借上料,"932,288"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,16,原材料費,1,砂・砂利等,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,1,報酬,17,会計年度任用職員,"582,400"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,11,需用費,1,消耗品費,"147,840"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,12,役務費,1,通信運搬費,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,12,役務費,2,手数料,"22,625"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,13,委託料,25,作成等,"131,802"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,18,備品購入費,4,車輌,"180,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,17,高齢者保健福祉計画（介護保険事業計画）評価策定事業,1,報酬,2,委員,"388,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,17,高齢者保健福祉計画（介護保険事業計画）評価策定事業,12,役務費,1,通信運搬費,"24,620"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,17,高齢者保健福祉計画（介護保険事業計画）評価策定事業,13,委託料,25,作成等,"1,100,000"
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,19,介護人材育成定着支援事業,8,報償費,2,謝礼,0
2020,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,19,介護人材育成定着支援事業,11,需用費,1,消耗品費,0
2020,1,一般会計,3,民生費,1,社会福祉費,3,老人保健費,5,後期高齢者医療特別会計繰出金,28,繰出金,9,後期高齢者医療特別会計,"867,261,175"
2020,1,一般会計,3,民生費,1,社会福祉費,3,老人保健費,5,後期高齢者医療特別会計繰出金,28,繰出金,10,後期高齢者医療保険基盤安定,"177,124,610"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,1,報酬,2,委員,"208,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,11,需用費,1,消耗品費,"49,735"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,12,役務費,1,通信運搬費,"1,514,094"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,13,委託料,20,運営管理費,"3,147,500"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,13,委託料,25,作成等,"1,980,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,14,使用料及び賃借料,1,借上料,"193,153"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,14,使用料及び賃借料,2,使用料,"8,800"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,14,使用料及び賃借料,3,通行料,"9,320"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,19,負担金、補助及び交付金,1,負担金,"30,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,19,負担金、補助及び交付金,2,補助金,"130,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,20,扶助費,3,障害者関係扶助費,0
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,1,報酬,2,委員,"2,499,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,8,報償費,2,謝礼,0
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,12,役務費,2,手数料,"698,236"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,17,システム業務等,"1,320,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,18,システム保守点検,"2,780,910"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,27,収集・処分等,0
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,28,事務処理等,"1,593,489"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,71,短期入所事業運営（ひだまりの里）,"2,250,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,14,使用料及び賃借料,1,借上料,"1,541,100"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,19,負担金、補助及び交付金,1,負担金,"617,445"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,20,扶助費,3,障害者関係扶助費,"2,061,282,680"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,8,報償費,2,謝礼,"342,300"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,12,役務費,3,保険料,"41,880"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,13,委託料,20,運営管理費,"30,101,800"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,14,使用料及び賃借料,1,借上料,"108,900"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,20,扶助費,3,障害者関係扶助費,"46,929,247"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,4,障害者在宅援護事業,8,報償費,2,謝礼,"2,910,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,4,障害者在宅援護事業,12,役務費,1,通信運搬費,"44,930"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,5,障害者福祉手当等事業,20,扶助費,3,障害者関係扶助費,"271,899,110"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,6,障害者施設運営助成等事業,14,使用料及び賃借料,1,借上料,"4,670,460"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,6,障害者施設運営助成等事業,19,負担金、補助及び交付金,2,補助金,"84,647,400"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,12,役務費,3,保険料,"26,981"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,13,委託料,51,管理業務（指定管理者）,"105,000,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,8,障害者就労支援センター運営管理事業,13,委託料,20,運営管理費,"18,350,000"
2020,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,8,障害者就労支援センター運営管理事業,14,使用料及び賃借料,1,借上料,"3,192,000"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,1,報酬,17,会計年度任用職員,"2,353,200"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,2,給料,2,一般職,"11,138,400"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,3,職員手当等,2,地域手当等,"7,120,541"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"261,225"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,4,共済費,3,職員共済組合費,"3,630,893"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,9,旅費,3,普通旅費,"1,406"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,3,基礎年金等事務事業,11,需用費,1,消耗品費,"88,100"
2020,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,3,基礎年金等事務事業,12,役務費,1,通信運搬費,"74,450"
2020,1,一般会計,3,民生費,1,社会福祉費,10,国民健康保険事業費,1,国民健康保険事業特別会計繰出金,28,繰出金,2,国民健康保険事業特別会計,"763,259,898"
2020,1,一般会計,3,民生費,1,社会福祉費,10,国民健康保険事業費,1,国民健康保険事業特別会計繰出金,28,繰出金,6,国民健康保険基盤安定,"276,962,984"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"9,288,000"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,2,給料,2,一般職,"70,127,838"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,3,職員手当等,2,地域手当等,"57,887,363"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,044,900"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,4,共済費,3,職員共済組合費,"25,066,397"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,9,旅費,3,普通旅費,"7,892"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,11,需用費,1,消耗品費,"79,141"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,11,需用費,2,印刷製本費,"138,600"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,12,役務費,1,通信運搬費,"331,726"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,13,委託料,17,システム業務等,"3,855,500"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,13,委託料,18,システム保守点検,"275,220"
