年度,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,7,重度脳性麻痺者介護人派遣事業費（１０／１０）,"2,833,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,19,区市町村特別支援事業（３／４）,"1,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,20,地域生活支援事業費（１／４）,"13,082,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,24,障害者日中活動系サービス推進事業（加算分）補助金,"16,020,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,2,ひとり親家庭ホームヘルプサービス事業費（３／４）,"5,481,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,3,ひとり親家庭等医療費助成事業費（２／３）,"20,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,4,ひとり親家庭等医療費助成事務費（１／２）,"1,589,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,5,乳幼児医療費助成事業費（１／２）,"47,078,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,6,乳幼児医療費助成事務費（１／２）,"5,640,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,11,義務教育就学児医療費助成事業費（１／２）,"49,995,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,12,義務教育就学児医療費助成事務費（１／２）,"5,465,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,7,認証保育所運営事業費（１／２）,"17,858,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,9,待機児童解消区市町村支援事業,"83,500,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,18,保育士等キャリアアップ補助金（１／２・１０／１０）,"22,551,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,19,児童福祉施設設置届等事務費,"30,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,20,宿舎借上げ支援事業（１／４）,"9,075,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,21,保育所等賃借料補助（３／４・７／８）,"10,483,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,22,認可外保育施設利用支援事業（１／２・１０／１０）,"1,740,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,24,保育所等利用多子世帯負担軽減事業（１０／１０）,"49,981,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,26,保育サービス推進事業（１／２・１０／１０）,"8,286,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,27,保育力強化事業（１０／１０）,"1,300,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,5,子供家庭支援区市町村包括補助事業,"44,169,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,7,子育て推進交付金,"304,300,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,8,私立幼稚園等園児保護者負担軽減事業費,"26,772,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,14,幼稚園型一時預かり事業費（１／３・１０／１０）,"81,161,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,15,子ども・子育て支援交付金,"108,185,000"
2021,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,18,幼児教育・保育無償化実施事業費,"465,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,2,医療保健政策区市町村包括補助事業,"17,479,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,6,小児初期救急平日夜間診療事業費,"967,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,10,健康増進事業費（２／３）,"5,793,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,11,東京都地域自殺対策強化交付金（１／２・２／３）,"34,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,13,出産・子育て応援事業補助金,"10,341,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,14,区市町村食育推進活動支援事業費（１／２）,"30,000"
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,17,新型コロナウイルス感染症セーフティーネット強化交付金,0
2021,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,5,環境衛生費補助金,2,区市町村との連携による地域環境力活性化事業（１／２）,"56,000"
2021,1,一般会計,16,都支出金,2,都補助金,5,農林業費都補助金,1,農業委員会費補助金,1,農業委員会費,"1,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,5,農林業費都補助金,1,農業委員会費補助金,2,国有農地管理費,"36,000"
2021,1,一般会計,16,都支出金,2,都補助金,5,農林業費都補助金,2,農業振興費補助金,5,都市農業経営力強化事業（１／２）,"50,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,6,商工費都補助金,2,商店街振興事業費補助金,1,商店街チャレンジ戦略支援事業（１／２）,"8,250,000"
2021,1,一般会計,16,都支出金,2,都補助金,6,商工費都補助金,2,商店街振興事業費補助金,2,東京都生活応援事業～コロナに負けない！～,0
2021,1,一般会計,16,都支出金,2,都補助金,6,商工費都補助金,6,地方消費者行政強化交付金,1,地方消費者行政強化交付金（１０／１０）,"3,718,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,1,道路橋梁費補助金,1,一時貯留施設等設置事業（１／３）,"14,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,2,道路新設改良費補助金,1,市町村土木事業費（２．５／１０・３／１０）,"12,780,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,1,特定緊急輸送道路沿道建築物耐震化促進事業費（１／３）,"53,363,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,3,東京都区市町村耐震化促進普及啓発活動支援事業,"9,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,4,特定緊急輸送道路耐震化事務処理特例交付金,"100,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,6,市町村土木事業費（都市公園）（１／３）,"97,734,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,5,土地取引届出補助金,1,土地取引届出事務費等（２／３）,"96,000"
2021,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,9,マンション管理事務処理特例交付金,1,マンション管理事務処理特例交付金,"100,000"
2021,1,一般会計,16,都支出金,2,都補助金,8,消防費都補助金,2,消防費補助金,2,地域コミュニティ防災活動拠点電源確保事業（１０／１０）,"301,000"
2021,1,一般会計,16,都支出金,2,都補助金,8,消防費都補助金,2,消防費補助金,3,東京都避難所感染症対策物資購入支援事業（１／２）,0
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,3,小学校費補助金,16,東京都公立学校屋内体育施設空調設置支援事業,"141,537,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,2,スクールソーシャルワーカー活用事業費（１／２）,"2,949,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,5,学校と家庭の連携推進事業費（２／３）,"1,159,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,6,理科観察実験支援事業（１／３）,"83,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,8,東京都地域学校協働活動推進事業費補助金（２／３）,"1,047,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,9,学力格差解消推進校事業（１０／１０）,"1,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,11,スクール・サポート・スタッフ配置事業（１０／１０）,"24,450,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,12,学校マネジメント強化モデル事業（１０／１０）,"3,856,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,14,部活動指導員配置事業（２／３）,"2,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,15,学校との連携による高齢者の社会参加促進事業（１０／１０）,"55,000,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,19,東京都公立学校情報機器整備支援事業,"3,267,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,20,教育支援センター機能強化補助事業,"15,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,11,オリンピック・パラリンピック関係費補助金,1,区市町村支援事業（１／２）,"4,186,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,13,学童クラブ費補助金,1,元気高齢者地域活躍推進事業（１／２）,"93,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,13,学童クラブ費補助金,2,都型学童クラブ事業（１／２）,"12,690,000"
2021,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,14,青少年対策費補助金,1,放課後子ども教室推進事業費（２／３）,"17,863,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,1,総務管理費委託金,1,私立学校事務費,"978,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,2,徴税費委託金,3,個人都民税徴収取扱費交付金,"117,344,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,3,戸籍住民基本台帳費等委託金,1,人口動態調査事務費,"76,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,3,戸籍住民基本台帳費等委託金,2,住民基本台帳人口調査事務費,"179,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,4,選挙費委託金,1,東京都議会議員選挙費,"22,556,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,4,選挙費委託金,6,衆議院議員選挙費,"27,601,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,4,選挙費委託金,7,在外選挙人名簿登録事務委託費,"13,000"
2021,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,5,統計調査費委託金,1,基幹統計調査費,"2,610,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,1,社会福祉費委託金,1,医療費助成申請書等受理事務費,"728,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,1,社会福祉費委託金,2,原子爆弾被爆者援護事業委託事務費,"2,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,2,老人福祉費委託金,1,福祉のまちづくり条例委任事務交付金,"5,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,1,心身障害者医療費助成事務費,"1,297,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,3,身体障害者指定医申請等関係事務費,"34,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,5,身体障害者手帳再交付等事務費,"109,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,7,精神障害者医療費助成申請事務費,"1,867,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,7,母子福祉費委託金,1,母子福祉資金貸付事務費,"4,783,000"
2021,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,7,母子福祉費委託金,2,女性福祉資金貸付事務費,"429,000"
2021,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,1,予防費委託金,1,畜犬公示事務費,"1,000"
2021,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,1,予防費委託金,3,風しん抗体検査事業,"1,001,000"
2021,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,2,公害対策費委託金,1,都環境確保条例市委任事務費,"17,000,000"
2021,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,3,保健衛生総務委託金,2,大気汚染医療費助成申請等,"161,000"
2021,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,3,保健衛生総務委託金,3,出産応援事業,0
2021,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,1,土木管理費委託金,1,屋外広告物許可事務費,"1,369,000"
2021,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,1,土木管理費委託金,2,都営住宅申込書配布事務費,"300,000"
2021,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,3,公園緑地費委託金,2,緑地保全地域等植生管理費,"4,427,000"
2021,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,3,公園緑地費委託金,3,管理通路維持管理費,"1,040,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,1,教育調査費,"14,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,2,教職員給与事務費,"3,172,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,4,教員研修事業事務費等交付金,"770,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,7,清瀬下宿ビオトープ公園維持管理費,"2,712,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,9,東京都研究指定校委託事業費,"2,457,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,24,成績一覧表調査委員会事務処理特例交付金,"14,000"
2021,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,25,会計年度任用職員報酬等交付金,0
2021,1,一般会計,17,財産収入,1,財産運用収入,1,財産貸付収入,1,土地貸付収入,1,市有財産貸付収入,"7,185,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,1,財産貸付収入,1,土地貸付収入,2,行政財産貸付収入,"102,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,1,財産貸付収入,2,物品貸付収入,1,物品貸付収入,"11,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,3,財政調整基金積立金,"500,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,4,緑地保全基金積立金,"150,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,7,減債基金積立金,"10,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,9,まちづくり応援基金積立金,"10,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,10,公共施設整備基金積立金,"500,000"
2021,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,11,教育基金積立金,"20,000"
2021,1,一般会計,17,財産収入,2,財産売払収入,1,物品売払収入,1,物品売払収入,1,普通財産,0
2021,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,1,一般等寄附金,"1,400,000"
2021,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,2,住環境の整備に関する条例に伴う寄附金,"1,000"
2021,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,7,まちづくり応援寄附金,"3,600,000"
2021,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,10,新型コロナウイルス対策に係る寄附金,0
2021,1,一般会計,19,繰入金,1,基金繰入金,2,財政調整基金繰入金,1,財政調整基金繰入金,1,財政調整基金繰入金,"600,000,000"
2021,1,一般会計,19,繰入金,1,基金繰入金,9,緑地保全基金繰入金,1,緑地保全基金繰入金,1,緑地保全基金繰入金,"63,000,000"
2021,1,一般会計,19,繰入金,1,基金繰入金,10,まちづくり応援基金繰入金,1,まちづくり応援基金繰入金,1,まちづくり応援基金繰入金,"825,000"
2021,1,一般会計,19,繰入金,1,基金繰入金,11,公共施設整備基金繰入金,1,公共施設整備基金繰入金,1,公共施設整備基金繰入金,"607,000,000"
2021,1,一般会計,19,繰入金,1,基金繰入金,11,公共施設整備基金繰入金,1,公共施設整備基金繰入金,2,公共施設整備基金繰入金（逓次繰越費）,0
2021,1,一般会計,19,繰入金,1,基金繰入金,11,公共施設整備基金繰入金,1,公共施設整備基金繰入金,2,公共施設整備基金繰入金（逓次繰越費）,0
2021,1,一般会計,19,繰入金,1,基金繰入金,12,教育基金繰入金,1,教育基金繰入金,1,教育基金繰入金,"14,000,000"
2021,1,一般会計,19,繰入金,1,基金繰入金,13,新型コロナウイルス感染症対策基金繰入金,1,新型コロナウイルス感染症対策基金繰入金,1,新型コロナウイルス感染症対策基金繰入金,"30,000,000"
2021,1,一般会計,19,繰入金,2,特別会計繰入金,1,国民健康保険事業特別会計繰入金,1,国民健康保険事業特別会計繰入金,1,国民健康保険事業特別会計繰入金,"1,000,000"
2021,1,一般会計,19,繰入金,2,特別会計繰入金,2,後期高齢者医療特別会計繰入金,1,後期高齢者医療特別会計繰入金,1,後期高齢者医療特別会計繰入金,"1,000,000"
2021,1,一般会計,19,繰入金,2,特別会計繰入金,3,介護保険特別会計繰入金,1,介護保険特別会計繰入金,1,介護保険特別会計繰入金,"1,000,000"
2021,1,一般会計,19,繰入金,2,特別会計繰入金,4,駐車場事業特別会計繰入金,1,駐車場事業特別会計繰入金,1,駐車場事業特別会計繰入金,"17,000,000"
2021,1,一般会計,20,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"400,000,000"
2021,1,一般会計,20,繰越金,1,繰越金,1,繰越金,1,繰越金,2,前年度繰越金（繰越事業分）,0
2021,1,一般会計,20,繰越金,1,繰越金,1,繰越金,2,明許繰越金,1,明許繰越金,0
2021,1,一般会計,20,繰越金,1,繰越金,1,繰越金,2,明許繰越金,1,明許繰越金,0
2021,1,一般会計,21,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,市税等延滞金,"1,680,000"
2021,1,一般会計,21,諸収入,1,延滞金・加算金及び過料,2,過料,1,過料,1,不正申告等による過料,"1,000"
2021,1,一般会計,21,諸収入,3,貸付金収入,2,民生費貸付金収入,1,社会福祉費貸付金収入,2,生活資金滞納繰越分返還金,"91,000"
2021,1,一般会計,21,諸収入,3,貸付金収入,2,民生費貸付金収入,1,社会福祉費貸付金収入,4,緊急福祉資金滞納繰越分返還金,"34,000"
2021,1,一般会計,21,諸収入,3,貸付金収入,3,教育費貸付金収入,1,教育総務費貸付金収入,1,奨学資金貸付金返還金,"1,068,000"
2021,1,一般会計,21,諸収入,3,貸付金収入,3,教育費貸付金収入,1,教育総務費貸付金収入,2,奨学資金貸付金滞納繰越分返還金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,1,滞納処分費,1,滞納処分費,1,市税滞納処分費,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,2,弁償金,1,標識弁償金,1,原動機付自転車等標識,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,2,弁償金,2,生活保護費弁償金,1,生活保護法第６３条返還金等,"10,050,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,2,ホームページ等広告料,"2,742,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,3,公衆電話等使用料,"57,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,4,自動車損害共済金等,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,5,例月保険事務費等,"1,600,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,6,地図等頒布代,"31,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,7,空地管理条例による雑草刈取料,"5,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,8,有価物売払代,"18,000,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,9,農畜産物品評会展示物売却代,"80,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,11,自動証明写真機使用料,"255,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,13,放置自転車等移送料,"280,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,14,コピーサービス等,"600,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,15,自動販売機電気料等,"843,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,17,喫茶コーナー水道代等,"112,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,18,イラストマップ等頒布代,"134,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,20,多摩・島しょスポーツ振興事業助成金,"1,500,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,21,派遣法派遣者共済組合負担金,"1,165,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,22,アミュービル広告板設置料等配分金,"1,786,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,25,土地開発公社貸付金償還金,"12,163,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,26,保育士等実習謝礼金,"168,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,28,特別展図録頒布代,"389,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,29,清瀬村誕生から１２０周年記念展写真集頒布代,"20,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,30,成年後見市長申立予納金返還金,"35,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,32,冊子「名木・巨木百選」頒布代,"10,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,34,国立国会図書館デジタル資料印刷費,"5,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,35,ハロウィンジャンボ宝くじ区市町村交付金,"15,986,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,38,社会福祉士等実習謝礼金,"93,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,38,社会福祉士等実習謝礼金,0
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,39,みどり東京・温暖化防止プロジェクト市町村助成金,"1,000,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,42,冊子「女性史」頒布代,"18,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,43,駐輪場指定管理者納付金,"8,420,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,44,予防給付ケアマネジメント手数料,"845,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,46,消防点検等負担金,"79,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,47,公立保育園給食費徴収金（滞納繰越分）,"147,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,48,北斎・広重リマスターアート浮世絵展入場料,"890,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,49,小口事業資金融資保証料返還金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,50,公立保育園給食費徴収金,"7,864,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,51,清瀬第２住宅集会室転貸料（小規模保育所）,"1,000,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,52,Ｗｉ－Ｆｉ運用に係る負担金,"165,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,55,土地・建物状況調査電算集計委託料等,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,56,重度身体障害者等緊急通報システム利用者負担,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,57,清柳橋架替工事負担金,"29,512,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,59,冊子「清瀬の植物」頒布代,"10,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,60,スポーツ振興くじ助成金,"30,000,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,61,（子ども家庭支援センター）コピーサービス,0
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,62,柳瀬川回廊マップ頒布代,"10,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,66,消防団員安全装備品整備事業助成費,0
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,69,雇用保険被保険者負担金,"3,443,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,70,冊子「統計きよせ」頒布代,"5,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,72,震災対応経費求償金,"1,550,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,73,市議会議長会慶弔費,"80,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,78,冊子「清瀬の野鳥」頒布代,"100,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,79,三多摩は一つなり交流事業助成金,"391,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,81,交通災害共済市町村事務交付金,"124,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,85,学校給食健康づくり事業等助成金,0
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,86,東京都サッカー協会助成金,"15,000,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,87,清瀬産はちみつ売払代,"500,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,91,剪定枝等売払代,"500,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,92,冊子「清瀬市史等」頒布代,"1,340,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,93,協働広告物等広告配分金,"625,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,94,金山緑地公園駐車場指定管理者納付金,"3,300,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,95,健幸ポイント事業参加費,0
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,98,冊子「清瀬の川物語」頒布代,"50,000"
2021,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,99,産後ケア事業費（訪問型）,"90,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,1,生活保護費返還金,"2,020,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,4,特別障害者手当等返還金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,7,児童手当等返還金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,8,乳幼児等医療費助成返還金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,19,再商品化合理化拠出金返還金,"500,000"
