年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,31,生活困窮者自立支援事業,12,役務費,1,通信運搬費,"50,000"
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,31,生活困窮者自立支援事業,13,委託料,20,運営管理費,"62,560,000"
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,41,生活困窮者自立支援金給付事業,1,報酬,17,会計年度任用職員,0
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,41,生活困窮者自立支援金給付事業,11,需用費,1,消耗品費,0
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,41,生活困窮者自立支援金給付事業,11,需用費,2,印刷製本費,0
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,41,生活困窮者自立支援金給付事業,12,役務費,1,通信運搬費,0
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,41,生活困窮者自立支援金給付事業,12,役務費,2,手数料,0
2021,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,41,生活困窮者自立支援金給付事業,20,扶助費,1,社会福祉関係扶助費,0
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,12,役務費,1,通信運搬費,"11,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,13,委託料,28,事務処理等,"75,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,19,負担金、補助及び交付金,2,補助金,"7,500,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,1,老人保護事業,20,扶助費,2,高齢者関係扶助費,"29,000,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,12,役務費,1,通信運搬費,"15,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,13,委託料,4,機器等保守点検,"392,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,13,委託料,34,撤去・移設,"250,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,13,委託料,53,設置等,"2,970,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,18,備品購入費,2,機械器具等,"237,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,2,ひとり暮らし老人等援護事業,20,扶助費,2,高齢者関係扶助費,"15,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,8,報償費,2,謝礼,"200,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,8,報償費,3,記念品等,"3,800,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,11,需用費,2,印刷製本費,"30,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,3,敬老記念事業,12,役務費,1,通信運搬費,"40,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,5,老人クラブ助成事業,19,負担金、補助及び交付金,2,補助金,"6,200,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,6,在宅サービス運営事業,19,負担金、補助及び交付金,2,補助金,"210,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,11,需用費,3,光熱水費,"671,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,12,役務費,1,通信運搬費,"280,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,13,委託料,15,警備等,"675,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,13,委託料,20,運営管理費,"7,906,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,14,使用料及び賃借料,1,借上料,"32,633,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,7,高齢者住宅事業,19,負担金、補助及び交付金,1,負担金,"4,800,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,8,老人福祉電話事業,12,役務費,1,通信運搬費,"137,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,9,寝たきり高齢者等援護事業,12,役務費,1,通信運搬費,"38,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,9,寝たきり高齢者等援護事業,20,扶助費,2,高齢者関係扶助費,"12,104,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,3,光熱水費,"1,350,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,5,燃料費,"69,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,11,需用費,6,修繕料,"100,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,12,役務費,1,通信運搬費,"420,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,12,役務費,3,保険料,"25,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,13,委託料,10,設計・監理等,"2,000,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,14,使用料及び賃借料,1,借上料,"885,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,14,使用料及び賃借料,4,受信料,"131,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,15,工事請負費,1,建設工事,"33,000,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,15,工事請負費,3,改修工事,0
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,10,老人いこいの家運営管理事業,18,備品購入費,2,機械器具等,"300,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,11,シルバー人材センター運営助成事業,12,役務費,3,保険料,"2,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,11,シルバー人材センター運営助成事業,19,負担金、補助及び交付金,2,補助金,"25,981,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,11,需用費,1,消耗品費,"11,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,11,需用費,3,光熱水費,"117,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,12,役務費,3,保険料,"1,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,14,使用料及び賃借料,1,借上料,"933,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,12,ゲートボール場運営管理事業,15,工事請負費,10,撤去工事,0
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,1,報酬,17,会計年度任用職員,"593,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,8,報償費,2,謝礼,"888,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,11,需用費,1,消耗品費,"54,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,12,役務費,1,通信運搬費,"21,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,12,役務費,2,手数料,"30,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,13,地域包括支援センター運営管理事業,13,委託料,25,作成等,"200,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,17,高齢者保健福祉計画（介護保険事業計画）評価策定事業,1,報酬,2,委員,"292,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,17,高齢者保健福祉計画（介護保険事業計画）評価策定事業,12,役務費,1,通信運搬費,"16,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,19,介護人材育成定着支援事業,8,報償費,2,謝礼,"504,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,19,介護人材育成定着支援事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,20,介護保険等推進事業,19,負担金、補助及び交付金,2,補助金,"4,300,000"
2021,1,一般会計,3,民生費,1,社会福祉費,2,老人福祉費,20,介護保険等推進事業,20,扶助費,2,高齢者関係扶助費,"1,600,000"
2021,1,一般会計,3,民生費,1,社会福祉費,3,老人保健費,5,後期高齢者医療特別会計繰出金,28,繰出金,9,後期高齢者医療特別会計,"885,324,000"
2021,1,一般会計,3,民生費,1,社会福祉費,3,老人保健費,5,後期高齢者医療特別会計繰出金,28,繰出金,10,後期高齢者医療保険基盤安定,"183,524,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,9,旅費,1,費用弁償（普通）,"1,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,11,需用費,2,印刷製本費,"390,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,12,役務費,1,通信運搬費,"2,350,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,13,委託料,20,運営管理費,"3,075,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,14,使用料及び賃借料,1,借上料,"240,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,14,使用料及び賃借料,2,使用料,"9,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,14,使用料及び賃借料,3,通行料,"50,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,19,負担金、補助及び交付金,1,負担金,"30,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,19,負担金、補助及び交付金,2,補助金,"130,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,1,障害者福祉総務事業,20,扶助費,3,障害者関係扶助費,"150,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,1,報酬,2,委員,"2,974,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,12,役務費,2,手数料,"800,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,18,システム保守点検,"3,050,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,28,事務処理等,"1,656,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,13,委託料,71,地域生活支援拠点事業（ひだまりの里）,"2,250,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,14,使用料及び賃借料,1,借上料,"2,746,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,19,負担金、補助及び交付金,1,負担金,"540,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,2,自立支援給付事業,20,扶助費,3,障害者関係扶助費,"2,164,958,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,8,報償費,2,謝礼,"400,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,12,役務費,3,保険料,"50,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,13,委託料,20,運営管理費,"30,306,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,14,使用料及び賃借料,1,借上料,"119,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,3,地域生活支援事業,20,扶助費,3,障害者関係扶助費,"57,551,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,4,障害者在宅援護事業,8,報償費,2,謝礼,"2,911,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,4,障害者在宅援護事業,12,役務費,1,通信運搬費,"45,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,5,障害者福祉手当等事業,20,扶助費,3,障害者関係扶助費,"274,900,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,6,障害者施設運営助成等事業,14,使用料及び賃借料,1,借上料,"4,671,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,6,障害者施設運営助成等事業,19,負担金、補助及び交付金,2,補助金,"81,340,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,1,報酬,2,委員,"18,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,12,役務費,3,保険料,"27,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,13,委託料,10,設計・監理等,"2,442,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,13,委託料,51,管理業務（指定管理者）,"105,000,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,7,障害者福祉センター運営管理事業,15,工事請負費,2,設置工事,"39,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,8,障害者就労支援センター運営管理事業,13,委託料,20,運営管理費,"18,350,000"
2021,1,一般会計,3,民生費,1,社会福祉費,8,障害者福祉費,8,障害者就労支援センター運営管理事業,14,使用料及び賃借料,1,借上料,"3,192,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,1,報酬,17,会計年度任用職員,"2,382,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,2,給料,2,一般職,"11,115,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,3,職員手当等,2,地域手当等,"7,639,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"426,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,4,共済費,3,職員共済組合費,"3,992,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,1,職員人件費,9,旅費,3,普通旅費,"15,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,3,基礎年金等事務事業,11,需用費,1,消耗品費,"89,000"
2021,1,一般会計,3,民生費,1,社会福祉費,9,国民年金費,3,基礎年金等事務事業,12,役務費,1,通信運搬費,"75,000"
2021,1,一般会計,3,民生費,1,社会福祉費,10,国民健康保険事業費,1,国民健康保険事業特別会計繰出金,28,繰出金,2,国民健康保険事業特別会計,"788,022,000"
2021,1,一般会計,3,民生費,1,社会福祉費,10,国民健康保険事業費,1,国民健康保険事業特別会計繰出金,28,繰出金,6,国民健康保険基盤安定,"273,104,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"6,966,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,2,給料,2,一般職,"61,857,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,3,職員手当等,2,地域手当等,"48,147,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,278,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,4,共済費,3,職員共済組合費,"23,709,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,職員人件費,9,旅費,3,普通旅費,"30,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,11,需用費,1,消耗品費,"80,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,11,需用費,2,印刷製本費,"75,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,12,役務費,1,通信運搬費,"245,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,13,委託料,18,システム保守点検,"276,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,14,使用料及び賃借料,1,借上料,0
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,19,負担金、補助及び交付金,2,補助金,"611,460,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,6,子ども・子育て支援事業,1,報酬,2,委員,"82,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,6,子ども・子育て支援事業,12,役務費,1,通信運搬費,"9,000"
2021,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,6,子ども・子育て支援事業,13,委託料,52,保育等,"8,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,1,報酬,17,会計年度任用職員,0
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,12,役務費,1,通信運搬費,"340,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,14,使用料及び賃借料,1,借上料,"1,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,19,負担金、補助及び交付金,1,負担金,"1,691,856,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,19,負担金、補助及び交付金,2,補助金,"893,350,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,23,償還金、利子及び割引料,5,還付金,"1,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,11,需用費,1,消耗品費,"13,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,11,需用費,2,印刷製本費,"73,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,12,役務費,1,通信運搬費,"257,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,13,委託料,28,事務処理等,"20,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,20,扶助費,4,児童関係扶助費,"295,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,4,児童育成手当事業,11,需用費,1,消耗品費,"9,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,4,児童育成手当事業,11,需用費,2,印刷製本費,"24,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,4,児童育成手当事業,20,扶助費,4,児童関係扶助費,"205,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,1,報酬,17,会計年度任用職員,"63,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,11,需用費,1,消耗品費,"10,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,11,需用費,2,印刷製本費,"78,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,12,役務費,1,通信運搬費,"940,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,13,委託料,17,システム業務等,"3,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,14,使用料及び賃借料,1,借上料,"12,026,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,20,扶助費,4,児童関係扶助費,"1,065,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,9,子育て世帯生活支援特別給付金給付事業,11,需用費,1,消耗品費,0
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,9,子育て世帯生活支援特別給付金給付事業,11,需用費,2,印刷製本費,0
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,9,子育て世帯生活支援特別給付金給付事業,12,役務費,1,通信運搬費,0
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,9,子育て世帯生活支援特別給付金給付事業,12,役務費,2,手数料,0
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,9,子育て世帯生活支援特別給付金給付事業,13,委託料,17,システム業務等,0
2021,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,9,子育て世帯生活支援特別給付金給付事業,19,負担金、補助及び交付金,2,補助金,0
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,1,ひとり親家庭ホームヘルプサービス事業,13,委託料,46,派遣等,"9,100,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,2,母子生活支援施設等入所措置事業,20,扶助費,4,児童関係扶助費,"13,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,1,報酬,17,会計年度任用職員,"1,060,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,11,需用費,2,印刷製本費,"83,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,12,役務費,1,通信運搬費,"204,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,12,役務費,2,手数料,"15,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,13,委託料,17,システム業務等,"825,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,13,委託料,18,システム保守点検,"1,320,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,14,使用料及び賃借料,1,借上料,"2,303,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,11,需用費,2,印刷製本費,"100,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,12,役務費,1,通信運搬費,"60,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,13,委託料,28,事務処理等,"746,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,20,扶助費,4,児童関係扶助費,"30,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,5,ひとり親家庭支援事業,9,旅費,1,費用弁償（普通）,"50,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,5,ひとり親家庭支援事業,20,扶助費,4,児童関係扶助費,"13,640,000"
2021,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,7,母子緊急一時保護事業,20,扶助費,4,児童関係扶助費,"100,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,11,需用費,1,消耗品費,"11,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,11,需用費,2,印刷製本費,"65,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,12,役務費,1,通信運搬費,"298,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,13,委託料,28,事務処理等,"3,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,20,扶助費,4,児童関係扶助費,"100,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,1,報酬,17,会計年度任用職員,"94,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,11,需用費,1,消耗品費,"31,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,11,需用費,2,印刷製本費,"65,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,12,役務費,1,通信運搬費,"250,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,13,委託料,28,事務処理等,"2,800,000"
2021,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,20,扶助費,4,児童関係扶助費,"100,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,1,報酬,17,会計年度任用職員,"119,619,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,2,給料,2,一般職,"205,076,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,3,職員手当等,2,地域手当等,"138,656,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"21,340,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,4,共済費,3,職員共済組合費,"65,326,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,9,旅費,3,普通旅費,"25,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,11,需用費,1,消耗品費,"340,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,11,需用費,6,修繕料,"1,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,12,役務費,2,手数料,"58,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,12,役務費,3,保険料,"29,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,3,設備保守点検,"453,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,5,特殊建築物定期検査,"182,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,12,清掃等,"590,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,14,使用料及び賃借料,1,借上料,"439,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,15,工事請負費,6,取替工事,"240,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,16,原材料費,1,砂・砂利等,"36,000"
