年度,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,決算額
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,2,老人福祉費補助金,2,老人クラブ助成事業費（２／３）,"990,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,2,老人福祉費補助金,4,高齢者民間アパート借上事業費（１／２）,"626,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,2,老人福祉費補助金,5,高齢社会対策区市町村包括補助事業,"12,759,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,2,老人福祉費補助金,9,区市町村介護人材緊急確保対策事業費補助金（３／４）,0
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,2,老人福祉費補助金,11,在宅要介護者の受入体制整備事業（１０／１０）,0
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,3,障害者施策推進区市町村包括補助事業費,"172,111,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,4,精神障害者相談等事務費,"8,040,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,7,重度脳性麻痺者介護人派遣事業費（１０／１０）,"2,833,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,19,区市町村特別支援事業（３／４）,0
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,20,地域生活支援事業費（１／４）,"12,868,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,24,障害者日中活動系サービス推進事業（加算分）補助金,"16,020,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,4,障害者福祉費補助金,25,放課後等デイサービス支援等事業補助金,"109,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,2,ひとり親家庭ホームヘルプサービス事業費（３／４）,"6,577,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,3,ひとり親家庭等医療費助成事業費（２／３）,"18,651,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,4,ひとり親家庭等医療費助成事務費（１／２）,"1,692,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,5,乳幼児医療費助成事業費（１／２）,"39,787,500"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,6,乳幼児医療費助成事務費（１／２）,"5,096,500"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,11,義務教育就学児医療費助成事業費（１／２）,"46,444,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,8,母子福祉費補助金,12,義務教育就学児医療費助成事務費（１／２）,"5,815,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,7,認証保育所運営事業費（１／２）,"16,192,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,18,保育士等キャリアアップ補助金（１／２・１０／１０）,"20,026,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,19,児童福祉施設設置届等事務費,"89,019"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,20,宿舎借上げ支援事業（１／４）,"9,943,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,21,保育所等賃借料補助（３／４・７／８）,"9,235,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,22,認可外保育施設利用支援事業（１／２・１０／１０）,"976,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,24,保育所等利用多子世帯負担軽減事業（１０／１０）,"53,881,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,26,保育サービス推進事業（１／２・１０／１０）,"3,477,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,9,保育園費補助金,27,保育力強化事業（１０／１０）,"1,304,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,10,学童クラブ費補助金,4,元気高齢者地域活躍推進事業（１／２）,"91,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,5,子供家庭支援区市町村包括補助事業,"39,055,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,7,子育て推進交付金,"296,008,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,8,私立幼稚園等園児保護者負担軽減事業費,"26,950,200"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,14,幼稚園型一時預かり事業費（１／３・１０／１０）,"82,147,800"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,15,子ども・子育て支援交付金,"88,855,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,18,幼児教育・保育無償化実施事業費,"20,483,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,19,在宅子育てサポート事業（１０／１０）,"270,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,20,ベビーシッター利用支援事業（１／２）,0
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,22,在宅子育てサポート事業（１０／１０）,0
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,23,私立幼稚園新型コロナウイルス感染症対策事業費（１０／１０）,"6,245,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,11,児童福祉費補助金,24,新型コロナウイルス感染症緊急包括支援補助金（１０／１０）,"24,000,000"
2020,1,一般会計,16,都支出金,2,都補助金,2,民生費都補助金,13,青少年対策費補助金,1,放課後子ども教室推進事業費（２／３）,"15,842,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,2,医療保健政策区市町村包括補助事業,"28,750,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,6,小児初期救急平日夜間診療事業費,"931,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,10,健康増進事業費（２／３）,"4,872,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,11,東京都地域自殺対策強化交付金（１／２・２／３）,"457,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,13,出産・子育て応援事業補助金,"17,469,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,14,区市町村食育推進活動支援事業費（１／２）,"14,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,15,東京都受動喫煙防止対策の強化に伴う喫煙環境整備事業,"5,000,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,16,東京都受動喫煙防止対策促進事業（１０／１０）,"1,482,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,17,季節性インフルエンザ定期予防接種特別補助事業（１０／１０）,"29,145,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,1,保健衛生費補助金,18,区市町村との共同による感染拡大防止対策推進事業（１０／１０）,"10,106,000"
2020,1,一般会計,16,都支出金,2,都補助金,3,衛生費都補助金,5,環境衛生費補助金,2,区市町村との連携による地域環境力活性化事業（１／２）,"50,000"
2020,1,一般会計,16,都支出金,2,都補助金,5,農林業費都補助金,1,農業委員会費補助金,1,農業委員会費,"1,244,000"
2020,1,一般会計,16,都支出金,2,都補助金,5,農林業費都補助金,1,農業委員会費補助金,2,国有農地管理費,"36,000"
2020,1,一般会計,16,都支出金,2,都補助金,5,農林業費都補助金,2,農業振興費補助金,5,都市農業活性化支援事業（１／２）,"10,877,000"
2020,1,一般会計,16,都支出金,2,都補助金,6,商工費都補助金,2,商店街振興事業費補助金,1,商店街チャレンジ戦略支援事業（１／２）,"6,723,000"
2020,1,一般会計,16,都支出金,2,都補助金,6,商工費都補助金,6,地方消費者行政推進交付金,1,地方消費者行政推進交付金（１０／１０）,"4,381,621"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,2,道路新設改良費補助金,1,市町村土木事業費（２．５／１０・３／１０）,"12,150,000"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,1,特定緊急輸送道路沿道建築物耐震化促進事業費（１／３）,0
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,3,東京都区市町村耐震化促進普及啓発活動支援事業,"4,000"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,4,特定緊急輸送道路耐震化事務処理特例交付金,0
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,5,市町村土木事業費（都市計画道路）（２．２５／１０）,"78,975,000"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,4,都市計画費補助金,6,市町村土木事業費（都市公園）（１／３）,"101,830,000"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,5,土地取引届出補助金,1,土地取引届出事務費等（２／３）,"33,000"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,8,無電柱化補助金,1,無電柱化チャレンジ支援事業（１０／１０）,"1,942,402"
2020,1,一般会計,16,都支出金,2,都補助金,7,土木費都補助金,9,マンション管理事務処理特例交付金,1,マンション管理事務処理特例交付金,"330,912"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,1,中学校費補助金,13,中学校体育館空調設備整備事業（１／６）,"76,138,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,3,小学校費補助金,15,清瀬小学校トイレ改修事業（１／６）,"2,685,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,4,文化財保護費補助金,2,文化財関係事務処理特例交付金,"20,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,2,スクールソーシャルワーカー活用事業費（１／２）,"3,203,272"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,5,学校と家庭の連携推進事業費（２／３）,"1,048,596"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,6,理科観察実験支援事業（１／３）,"74,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,8,東京都地域学校協働活動推進事業費補助金（２／３）,"407,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,9,学力格差解消推進校事業（１０／１０）,"987,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,11,スクール・サポート・スタッフ配置事業（１０／１０）,"23,361,864"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,12,学校マネジメント強化モデル事業（１０／１０）,"3,281,494"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,14,部活動指導員配置事業（２／３）,"331,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,15,学校との連携による高齢者の社会参加促進事業（１０／１０）,"89,007,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,16,出退勤管理システム導入事業（１／２）,"512,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,17,東京都オンライン学習環境整備支援事業（１０／１０）,"5,808,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,18,東京都公立学校情報通信ネットワーク環境施設整備支援事業,"5,161,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,7,教育総務費補助金,19,区市町村立学校における新型コロナウイルス感染症対策支援事業,"3,057,000"
2020,1,一般会計,16,都支出金,2,都補助金,9,教育費都補助金,11,オリンピック・パラリンピック関係費補助金,1,区市町村支援事業（１／２）,"24,030,000"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,1,総務管理費委託金,1,私立学校事務費,"987,000"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,2,徴税費委託金,3,個人都民税徴収取扱費交付金,"117,344,173"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,3,戸籍住民基本台帳費等委託金,1,人口動態調査事務費,"85,100"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,3,戸籍住民基本台帳費等委託金,2,住民基本台帳人口調査事務費,"186,000"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,4,選挙費委託金,5,東京都知事選挙費,"28,528,506"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,4,選挙費委託金,7,在外選挙人名簿登録事務委託費,"13,124"
2020,1,一般会計,16,都支出金,3,委託金,1,総務費都委託金,5,統計調査費委託金,1,基幹統計調査費,"34,491,160"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,1,社会福祉費委託金,1,医療費助成申請書等受理事務費,"403,453"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,1,社会福祉費委託金,2,原子爆弾被爆者援護事業委託事務費,"3,237"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,2,老人福祉費委託金,1,福祉のまちづくり条例委任事務交付金,"5,000"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,1,心身障害者医療費助成事務費,"1,218,134"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,3,身体障害者指定医申請等関係事務費,"35,201"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,5,身体障害者手帳再交付等事務費,"140,986"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,4,障害者福祉費委託金,7,精神障害者医療費助成申請事務費,"1,543,479"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,7,母子福祉費委託金,1,母子福祉資金貸付事務費,"4,783,370"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,7,母子福祉費委託金,2,女性福祉資金貸付事務費,"277,820"
2020,1,一般会計,16,都支出金,3,委託金,2,民生費都委託金,7,母子福祉費委託金,4,ひとり親家庭支援事業（１０／１０）,"76,760"
2020,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,1,予防費委託金,1,畜犬公示事務費,320
2020,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,1,予防費委託金,3,風しん抗体検査事業,"575,414"
2020,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,2,公害対策費委託金,1,都環境確保条例市委任事務費,"19,394,000"
2020,1,一般会計,16,都支出金,3,委託金,3,衛生費都委託金,3,保健衛生総務委託金,2,大気汚染医療費助成申請等,"143,771"
2020,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,1,土木管理費委託金,1,屋外広告物許可事務費,"1,298,165"
2020,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,1,土木管理費委託金,2,都営住宅申込書配布事務費,"258,086"
2020,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,3,公園緑地費委託金,2,緑地保全地域等植生管理費,"4,427,500"
2020,1,一般会計,16,都支出金,3,委託金,5,土木費都委託金,3,公園緑地費委託金,3,管理通路維持管理費,"1,040,000"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,1,教育調査費,"14,000"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,2,教職員給与事務費,"3,294,000"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,4,教員研修事業事務費等交付金,"563,941"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,7,清瀬下宿ビオトープ公園維持管理費,"2,711,424"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,9,東京都研究指定校委託事業費,"881,984"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,24,成績一覧表調査委員会事務処理特例交付金,"14,000"
2020,1,一般会計,16,都支出金,3,委託金,6,教育費都委託金,1,教育総務費委託金,25,会計年度任用職員報酬等交付金,"3,425,230"
2020,1,一般会計,17,財産収入,1,財産運用収入,1,財産貸付収入,1,土地貸付収入,1,市有財産貸付収入,"7,285,095"
2020,1,一般会計,17,財産収入,1,財産運用収入,1,財産貸付収入,1,土地貸付収入,2,行政財産貸付収入,"1,994,670"
2020,1,一般会計,17,財産収入,1,財産運用収入,1,財産貸付収入,2,物品貸付収入,1,物品貸付収入,"2,800"
2020,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,3,財政調整基金積立金,"235,616"
2020,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,4,緑地保全基金積立金,0
2020,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,7,減債基金積立金,0
2020,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,9,まちづくり応援基金積立金,0
2020,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,10,公共施設整備基金積立金,"517,807"
2020,1,一般会計,17,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,11,教育基金積立金,0
2020,1,一般会計,17,財産収入,2,財産売払収入,1,物品売払収入,1,物品売払収入,1,普通財産,"8,300"
2020,1,一般会計,17,財産収入,2,財産売払収入,2,土地売払収入,1,土地売払収入,2,普通財産,"18,280,300"
2020,1,一般会計,17,財産収入,2,財産売払収入,2,土地売払収入,1,土地売払収入,3,道路代替地,0
2020,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,1,一般等寄附金,"3,172,928"
2020,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,2,住環境の整備に関する条例に伴う寄附金,"10,429,000"
2020,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,7,まちづくり応援寄附金,"2,752,371"
2020,1,一般会計,18,寄附金,1,寄附金,1,寄附金,1,寄附金,10,新型コロナウイルス対策に係る寄附金,"2,784,300"
2020,1,一般会計,19,繰入金,1,基金繰入金,2,財政調整基金繰入金,1,財政調整基金繰入金,1,財政調整基金繰入金,"670,655,000"
2020,1,一般会計,19,繰入金,1,基金繰入金,9,緑地保全基金繰入金,1,緑地保全基金繰入金,1,緑地保全基金繰入金,"26,700,000"
2020,1,一般会計,19,繰入金,1,基金繰入金,10,まちづくり応援基金繰入金,1,まちづくり応援基金繰入金,1,まちづくり応援基金繰入金,"82,000"
2020,1,一般会計,19,繰入金,1,基金繰入金,11,公共施設整備基金繰入金,1,公共施設整備基金繰入金,1,公共施設整備基金繰入金,"1,218,000,000"
2020,1,一般会計,19,繰入金,1,基金繰入金,11,公共施設整備基金繰入金,1,公共施設整備基金繰入金,2,公共施設整備基金繰入金（逓次繰越費）,0
2020,1,一般会計,19,繰入金,1,基金繰入金,11,公共施設整備基金繰入金,1,公共施設整備基金繰入金,2,公共施設整備基金繰入金（逓次繰越費）,"37,190,000"
2020,1,一般会計,19,繰入金,1,基金繰入金,12,教育基金繰入金,1,教育基金繰入金,1,教育基金繰入金,"1,975,000"
2020,1,一般会計,19,繰入金,1,基金繰入金,13,新型コロナウイルス感染症対策基金繰入金,1,新型コロナウイルス感染症対策基金繰入金,1,新型コロナウイルス感染症対策基金繰入金,"17,251,000"
2020,1,一般会計,19,繰入金,2,特別会計繰入金,1,国民健康保険事業特別会計繰入金,1,国民健康保険事業特別会計繰入金,1,国民健康保険事業特別会計繰入金,"49,572,000"
2020,1,一般会計,19,繰入金,2,特別会計繰入金,2,後期高齢者医療特別会計繰入金,1,後期高齢者医療特別会計繰入金,1,後期高齢者医療特別会計繰入金,"9,739,514"
2020,1,一般会計,19,繰入金,2,特別会計繰入金,3,介護保険特別会計繰入金,1,介護保険特別会計繰入金,1,介護保険特別会計繰入金,"19,978,000"
2020,1,一般会計,19,繰入金,2,特別会計繰入金,4,駐車場事業特別会計繰入金,1,駐車場事業特別会計繰入金,1,駐車場事業特別会計繰入金,"34,966,000"
2020,1,一般会計,20,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"720,921,546"
2020,1,一般会計,20,繰越金,1,繰越金,1,繰越金,1,繰越金,2,前年度繰越金（繰越事業分）,0
2020,1,一般会計,20,繰越金,1,繰越金,1,繰越金,1,繰越金,2,前年度繰越金（繰越事業分）,"2,878,008"
2020,1,一般会計,20,繰越金,1,繰越金,1,繰越金,1,繰越金,2,前年度繰越金（繰越事業分）,"9,900,000"
2020,1,一般会計,21,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,市税等延滞金,"2,631,922"
2020,1,一般会計,21,諸収入,1,延滞金・加算金及び過料,2,過料,1,過料,1,不正申告等による過料,0
2020,1,一般会計,21,諸収入,1,延滞金・加算金及び過料,2,過料,1,過料,2,まちを美しくする条例に基づく過料,0
2020,1,一般会計,21,諸収入,3,貸付金収入,2,民生費貸付金収入,1,社会福祉費貸付金収入,1,生活資金現年度返還金,"6,250"
2020,1,一般会計,21,諸収入,3,貸付金収入,2,民生費貸付金収入,1,社会福祉費貸付金収入,2,生活資金滞納繰越分返還金,"145,250"
2020,1,一般会計,21,諸収入,3,貸付金収入,2,民生費貸付金収入,1,社会福祉費貸付金収入,4,緊急福祉資金滞納繰越分返還金,"622,000"
2020,1,一般会計,21,諸収入,3,貸付金収入,3,教育費貸付金収入,1,教育総務費貸付金収入,1,奨学資金貸付金返還金,"1,491,000"
2020,1,一般会計,21,諸収入,3,貸付金収入,3,教育費貸付金収入,1,教育総務費貸付金収入,2,奨学資金貸付金滞納繰越分返還金,0
2020,1,一般会計,21,諸収入,5,雑入,1,滞納処分費,1,滞納処分費,1,市税滞納処分費,0
2020,1,一般会計,21,諸収入,5,雑入,2,弁償金,1,標識弁償金,1,原動機付自転車等標識,"2,800"
2020,1,一般会計,21,諸収入,5,雑入,2,弁償金,2,生活保護費弁償金,1,生活保護法第６３条返還金等,"36,654,444"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,1,ガイドブック等頒布代,"5,800"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,2,ホームページ等広告料,"2,623,112"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,3,公衆電話等使用料,"48,271"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,4,自動車損害共済金等,"554,305"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,5,例月保険事務費等,"1,574,846"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,6,地図等頒布代,"24,850"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,7,空地管理条例による雑草刈取料,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,8,有価物売払代,"7,757,330"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,9,農畜産物品評会展示物売却代,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,11,自動証明写真機使用料,"311,584"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,13,放置自転車等移送料,"182,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,14,コピーサービス,"483,270"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,15,自動販売機電気料等,"618,575"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,17,喫茶コーナー水道代等,"54,695"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,18,イラストマップ等頒布代,"103,200"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,20,多摩・島しょスポーツ振興事業助成金,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,21,派遣法派遣者共済組合負担金,"1,801,772"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,22,アミュービル広告板設置料等配分金,"2,039,760"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,24,回線使用料返還金,"36,965"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,25,土地開発公社貸付金償還金,"13,852,008"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,26,保育士等実習謝礼金,"127,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,28,特別展図録頒布代,"140,800"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,29,清瀬村誕生から１２０周年記念展写真集頒布代,"14,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,30,成年後見市長申立予納金返還金,"94,431"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,32,冊子「名木・巨木百選」頒布代,"16,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,34,国立国会図書館デジタル資料印刷費,"2,840"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,35,ハロウィンジャンボ宝くじ区市町村交付金,"14,257,215"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,36,多摩・島しょ広域連携活動助成金,"1,583,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,36,多摩・島しょ広域連携活動助成金,"5,000,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,38,社会福祉士等実習謝礼金,"32,500"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,38,社会福祉士等実習謝礼金,"10,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,39,みどり東京・温暖化防止プロジェクト市町村助成金,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,42,冊子「女性史」頒布代,"2,700"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,43,駐輪場指定管理者納付金,"11,209,400"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,44,予防給付ケアマネジメント手数料,"846,836"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,46,消防点検等負担金,"79,800"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,47,公立保育園給食費徴収金（滞納繰越分）,"50,120"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,48,コミュニティハウス設置工事に係る水道料等,"22,506"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,49,小口事業資金融資保証料返還金,"273,221"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,50,公立保育園給食費徴収金,"6,702,260"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,51,清瀬第２住宅集会室転貸料（小規模保育所）,"855,079"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,52,Ｗｉ－Ｆｉ運用に係る負担金,"165,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,53,ネーミングライツ広告料,0
