全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132021,132021GMLT001452,立川市,全域,草花,,,燃やせるごみ,,,
132021,132021GMLT001453,立川市,全域,鎖（くさり）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001454,立川市,全域,くし（髪用）（金属製・プラスチック製）,,,燃やせないごみ,,,
132021,132021GMLT001455,立川市,全域,くし（髪用）（竹製・木製）,,,燃やせるごみ,,,
132021,132021GMLT001456,立川市,全域,串（金属製）,,,燃やせないごみ,,,
132021,132021GMLT001457,立川市,全域,串（竹製）,,,燃やせるごみ,,,
132021,132021GMLT001458,立川市,全域,薬（中身）,,,燃やせるごみ,,劇・毒性ものは医師・薬剤師に相談,
132021,132021GMLT001459,立川市,全域,薬（ぬり薬等チューブ入り：アルミ・金属容器）,,,燃やせないごみ,,,
132021,132021GMLT001460,立川市,全域,薬（ぬり薬等チューブ入り：プラスチック容器）,,,燃やせるごみ,,,
132021,132021GMLT001461,立川市,全域,薬等の紙箱,,,雑誌・本・雑がみ,,,
132021,132021GMLT001462,立川市,全域,薬等の紙袋,,,雑誌・本・雑がみ,,,
132021,132021GMLT001463,立川市,全域,薬のびん,,,びん,,,
132021,132021GMLT001464,立川市,全域,薬の包装（紙製：ビニールコートされているもの）,,,燃やせるごみ,,,
132021,132021GMLT001465,立川市,全域,薬の包装（プラスチック製）,,,容器包装プラスチック,,,
132021,132021GMLT001466,立川市,全域,果物ナイフ,,,燃やせないごみ,,,
132021,132021GMLT001467,立川市,全域,果物のネット,,,容器包装プラスチック,,,
132021,132021GMLT001468,立川市,全域,果物の保護材（紙製）,,,雑誌・本・雑がみ,,,
132021,132021GMLT001469,立川市,全域,果物の保護材（発泡スチロール）,,,容器包装プラスチック,,,
132021,132021GMLT001470,立川市,全域,口紅,,,燃やせるごみ,,,
132021,132021GMLT001471,立川市,全域,口紅ケース（金属製・プラスチック製）,,,燃やせないごみ,,,
132021,132021GMLT001472,立川市,全域,クッション（指定収集袋に入れ、口が結べるもの）,,,燃やせるごみ,,,
132021,132021GMLT001473,立川市,全域,クッション（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1～2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001474,立川市,全域,クッションカバー,,,古布,,必ず洗たくして乾かす,
132021,132021GMLT001475,立川市,全域,クッション材付封筒,,,燃やせるごみ,,,
132021,132021GMLT001476,立川市,全域,靴（スニーカー、革靴、登山靴）,,,燃やせるごみ,,金具等は燃やせないごみへ,
132021,132021GMLT001477,立川市,全域,靴（安全靴、スキー靴、長靴、ビーチサンダル）,,,燃やせないごみ,,,
132021,132021GMLT001478,立川市,全域,靴下,,,古布,,必ず洗たくして乾かす,
132021,132021GMLT001479,立川市,全域,靴べら（金属が取り除けないもの）,,,燃やせないごみ,,,
132021,132021GMLT001480,立川市,全域,靴べら（プラスチック製）,,,製品プラスチック,,金具等は燃やせないごみへ,
132021,132021GMLT001481,立川市,全域,靴べら（木製）,,,燃やせるごみ,,金具等は燃やせないごみへ,
132021,132021GMLT001482,立川市,全域,首輪（ペット用：革製）,,,燃やせるごみ,,金具等は燃やせないごみへ,
132021,132021GMLT001483,立川市,全域,熊手（金属製：指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001484,立川市,全域,熊手（竹製：指定収集袋に入れ、口が結べるもの）,,,燃やせるごみ,,,
132021,132021GMLT001485,立川市,全域,クリアファイル（プラスチック製）,,,製品プラスチック,,,
132021,132021GMLT001486,立川市,全域,クリスタルガラス,,,燃やせないごみ,,,
132021,132021GMLT001487,立川市,全域,クリスマスツリー（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001488,立川市,全域,クリスマスツリー（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001489,立川市,全域,クリップ,,,燃やせないごみ,,,
132021,132021GMLT001490,立川市,全域,クリーニングの包装（ビニール）,,,製品プラスチック,,,
132021,132021GMLT001491,立川市,全域,クリーニングの包装（不織布）,,,燃やせるごみ,,,
132021,132021GMLT001492,立川市,全域,車椅子（手動式：風呂用含む）,,,粗大ごみ,,●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001493,立川市,全域,車椅子（電動式：三輪・四輪）,,,粗大ごみ,,バッテリー付でも可●粗大ごみ5ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,500
132021,132021GMLT001494,立川市,全域,車用コンソールボックス（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001495,立川市,全域,車用コンソールボックス（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1～2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001496,立川市,全域,車用シートカバー・ボディーカバー,,,燃やせないごみ,,,
132021,132021GMLT001497,立川市,全域,クレパス,,,燃やせるごみ,,,
132021,132021GMLT001498,立川市,全域,クレヨン,,,燃やせるごみ,,,
132021,132021GMLT001499,立川市,全域,クローゼット（H180cmW120cm未満）,,,粗大ごみ,,付帯設備は不可●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001500,立川市,全域,クローゼット（H180cmW120cm以上）,,,粗大ごみ,,付帯設備は不可●粗大ごみ5ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,500
132021,132021GMLT001501,立川市,全域,鍬（クワ）（家庭用）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001502,立川市,全域,クーファン・クーハン（べビーキャリー）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001503,立川市,全域,クーラーボックス（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001504,立川市,全域,クーラーボックス（大型：W60cm以上）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001505,立川市,全域,グラス（ガラス・陶器・金属製）,,,燃やせないごみ,,,
132021,132021GMLT001506,立川市,全域,グロー球,,,有害ごみ,,,
132021,132021GMLT001507,立川市,全域,グローブ（野球・ゴルフ・スキー等）,,,燃やせるごみ,,金具等は燃やせないごみへ,
132021,132021GMLT001508,立川市,全域,グローランプ,,,有害ごみ,,,
132021,132021GMLT001509,立川市,全域,軍手,,,燃やせるごみ,,,
132021,132021GMLT001510,立川市,全域,蛍光管・蛍光灯,,,有害ごみ,,,
132021,132021GMLT001511,立川市,全域,蛍光ペン,,,燃やせないごみ,,,
132021,132021GMLT001512,立川市,全域,珪藻土マット（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001513,立川市,全域,珪藻土マット（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001514,立川市,全域,携帯音楽プレイヤー（PHS・スマートフォンを含む）,,,燃やせないごみ,,又は使用済小型家電回収ボックスへ,
132021,132021GMLT001515,立川市,全域,携帯ゲーム機,,,燃やせないごみ,,又は使用済小型家電回収ボックスへ,
132021,132021GMLT001516,立川市,全域,携帯電話（PHS・スマートフォンを含む）,,,燃やせないごみ,,又は使用済小型家電回収ボックスへ,
132021,132021GMLT001517,立川市,全域,携帯電話の充電器,,,燃やせないごみ,,又は使用済小型家電回収ボックスへ,
132021,132021GMLT001518,立川市,全域,携帯用灰皿,,,燃やせないごみ,,,
132021,132021GMLT001519,立川市,全域,携帯ラジオ,,,燃やせないごみ,,電池は有害ごみへ,
132021,132021GMLT001520,立川市,全域,毛糸（化学繊維・天然繊維）,,,古布,,,
132021,132021GMLT001521,立川市,全域,毛糸のセーター,,,古布,,,
132021,132021GMLT001522,立川市,全域,計量カップ,,,燃やせないごみ,,,
132021,132021GMLT001523,立川市,全域,計量はかり（小型）,,,燃やせないごみ,,,
132021,132021GMLT001524,立川市,全域,毛皮,,,燃やせるごみ,,,
132021,132021GMLT001525,立川市,全域,消しゴム,,,燃やせないごみ,,,
132021,132021GMLT001526,立川市,全域,化粧品のびん,,,びん,,中身は使い切り水ですすぐ,
132021,132021GMLT001527,立川市,全域,化粧品容器（金属製）,,,燃やせないごみ,,,
132021,132021GMLT001528,立川市,全域,化粧品容器（プラスチック製）,,,容器包装プラスチック,,中身は使い切り水ですすぐ,
132021,132021GMLT001529,立川市,全域,ケチャップの容器（チューブ）,,,容器包装プラスチック,,必ず水で洗う,
132021,132021GMLT001530,立川市,全域,ケチャップの容器（ビン）,,,びん,,必ず水で洗う,
132021,132021GMLT001531,立川市,全域,血圧計（水銀使用）,,,有害ごみ,,,
132021,132021GMLT001532,立川市,全域,血圧計（電気式）,,,燃やせないごみ,,,
132021,132021GMLT001533,立川市,全域,ケトル,,,燃やせないごみ,,,
132021,132021GMLT001534,立川市,全域,毛抜き（金属製）,,,燃やせないごみ,,,
132021,132021GMLT001535,立川市,全域,毛ばたき（自動車用）（指定収集袋に入れ、口が結べるもの）,,,燃やせるごみ,,,
132021,132021GMLT001536,立川市,全域,毛ばたき（自動車用）（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001537,立川市,全域,牽引ロープ（自動車用）,,,燃やせないごみ,,,
132021,132021GMLT001538,立川市,全域,健康器具（小型：ハンドマッサージ等）（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001539,立川市,全域,健康器具（小型：ハンドマッサージ等）（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001540,立川市,全域,健康器具（中型：ステッパー・金魚運動等）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001541,立川市,全域,健康器具（大型：ぶら下がり器・エアロバイク等）,,,粗大ごみ,,●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001542,立川市,全域,剣山（華道用）,,,燃やせないごみ,,厚紙に包み、「危険物」など中身がわかるように表示する,
132021,132021GMLT001543,立川市,全域,建築廃材,,,処理困難物【市での収集は不可】,,販売店又は専門業者に依頼,
132021,132021GMLT001544,立川市,全域,剣道具一式（面・胴・籠手・竹刀）,,,粗大ごみ,,単品100円●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001545,立川市,全域,鍵盤ハーモニカ,,,燃やせないごみ,,,
132021,132021GMLT001546,立川市,全域,下駄,,,燃やせるごみ,,金具等は燃やせないごみへ,
132021,132021GMLT001547,立川市,全域,下駄箱（金属製）,,,粗大ごみ,,●粗大ごみ2～3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001548,立川市,全域,下駄箱（木製）,,,粗大ごみ,,●粗大ごみ2～3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001549,立川市,全域,玄関マット（室外用・金属製）,,,燃やせないごみ,,,
132021,132021GMLT001550,立川市,全域,玄関マット（室内用）,,,燃やせるごみ,,,
132021,132021GMLT001551,立川市,全域,現像機セット（家庭用）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001552,立川市,全域,ゲーム機,,,燃やせないごみ,,又は使用済小型家電回収ボックスへ,
132021,132021GMLT001553,立川市,全域,ゲームソフト,,,燃やせないごみ,,,
132021,132021GMLT001554,立川市,全域,鯉のぼりセット,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001555,立川市,全域,鯉のぼりポール（伸縮200cm程度）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001556,立川市,全域,高圧洗浄機,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001557,立川市,全域,耕運機（荷台のみも含む）,,,処理困難物【市での収集は不可】,,販売店又は専門業者に依頼,
132021,132021GMLT001558,立川市,全域,広告・チラシ,,,雑誌・本・雑がみ,,,
132021,132021GMLT001559,立川市,全域,黒板（家庭用）：90cm×180cm以内,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001560,立川市,全域,黒板消し,,,燃やせないごみ,,,
132021,132021GMLT001561,立川市,全域,こたつ板,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001562,立川市,全域,こたつ一式（こたつ板含む）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001563,立川市,全域,こたつ掛け布団,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001564,立川市,全域,こたつ掛け毛布,,,古布,,,
132021,132021GMLT001565,立川市,全域,コップ（紙製・木製）,,,燃やせるごみ,,,
132021,132021GMLT001566,立川市,全域,コップ（ガラス・陶器・金属製）,,,燃やせないごみ,,,
132021,132021GMLT001567,立川市,全域,コップ（プラスチック製）,,,製品プラスチック,,必ず水で洗う,
132021,132021GMLT001568,立川市,全域,琴,,,粗大ごみ,,●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001569,立川市,全域,子ども用足こぎ自動車（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001570,立川市,全域,子ども用足こぎ自動車,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001571,立川市,全域,子ども用足こぎ自動車（ペダル付）,,,粗大ごみ,,電動は300円●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001572,立川市,全域,粉ミルクの缶,,,缶,,必ず水ですすぐ,
132021,132021GMLT001573,立川市,全域,コピー機（家庭用）,,,粗大ごみ,,●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001574,立川市,全域,コピー用紙,,,雑誌・本・雑がみ,,,
132021,132021GMLT001575,立川市,全域,米びつ（上部物入れ付き含む）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001576,立川市,全域,米袋（紙製）,,,雑誌・本・雑がみ,,,
132021,132021GMLT001577,立川市,全域,米袋（プラスチック製）,,,容器包装プラスチック,,,
132021,132021GMLT001578,立川市,全域,コルク,,,燃やせるごみ,,,
132021,132021GMLT001579,立川市,全域,コルク抜き,,,燃やせないごみ,,,
132021,132021GMLT001580,立川市,全域,コンクリート,,,処理困難物【市での収集は不可】,,販売店又は専門業者に依頼,
132021,132021GMLT001581,立川市,全域,コンセント,,,燃やせないごみ,,,
132021,132021GMLT001582,立川市,全域,コンパス,,,燃やせないごみ,,,
132021,132021GMLT001583,立川市,全域,コンパネ（ベニヤ板）：90cm×180cm以内,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001584,立川市,全域,コンプレッサー（熱帯魚等）,,,粗大ごみ,,●粗大ごみ1～2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001585,立川市,全域,コンポスト容器,,,粗大ごみ,,●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001586,立川市,全域,コート,,,古布,,,
132021,132021GMLT001587,立川市,全域,コート掛け,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001588,立川市,全域,コード（電気）,,,燃やせないごみ,,又は使用済小型家電回収ボックスへ,
132021,132021GMLT001589,立川市,全域,コードリール（電気ドラムコード）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001590,立川市,全域,コーヒーマシン（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001591,立川市,全域,コーヒーマシン（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001592,立川市,全域,コーヒーメーカー,,,燃やせないごみ,,,
132021,132021GMLT001593,立川市,全域,碁石,,,燃やせないごみ,,,
132021,132021GMLT001594,立川市,全域,合成皮革製品,,,燃やせるごみ,,金具等は燃やせないごみへ,
132021,132021GMLT001595,立川市,全域,ござ：玄関マット程度の大きさ,,,燃やせるごみ,,,
132021,132021GMLT001596,立川市,全域,ござ：部屋敷きのカーペット程度の大きさ（指定収集袋に入れ、口が結べるもの）,,,燃やせるごみ,,,
132021,132021GMLT001597,立川市,全域,ござ：部屋敷きのカーペット程度の大きさ（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001598,立川市,全域,碁盤（木製：脚付き）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001599,立川市,全域,碁盤（木製：脚なし）,,,燃やせるごみ,,,
132021,132021GMLT001600,立川市,全域,ごみ箱（金属・プラスチック製）（指定収集袋に入れ、口が結べるもの）,,,燃やせないごみ,,,
132021,132021GMLT001601,立川市,全域,ごみ箱（金属・プラスチック製）（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001602,立川市,全域,ごみ箱（木製）（指定収集袋に入れ、口が結べるもの）,,,燃やせるごみ,,,
132021,132021GMLT001603,立川市,全域,ごみ箱（木製）（指定収集袋に入らないもの）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001604,立川市,全域,ごみ箱分別用（金属・プラスチック製）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001605,立川市,全域,ごみ箱分別用（木製）,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001606,立川市,全域,ゴム製品（手袋：長靴等）,,,燃やせないごみ,,,
132021,132021GMLT001607,立川市,全域,ゴムボート,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001608,立川市,全域,ゴルフクラブ（5本で1ポイント）,,,粗大ごみ,,●粗大ごみ1ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,100
132021,132021GMLT001609,立川市,全域,ゴルフシューズ,,,燃やせるごみ,,金具等は燃やせないごみ,
132021,132021GMLT001610,立川市,全域,ゴルフバッグ,,,粗大ごみ,,●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
132021,132021GMLT001611,立川市,全域,ゴルフボール,,,燃やせないごみ,,,
132021,132021GMLT001612,立川市,全域,ゴルフ練習用ネット一式（分解要す）,,,粗大ごみ,,分解してひもでまとめる●粗大ごみ3ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,300
132021,132021GMLT001613,立川市,全域,ゴルフ練習用ネットの枠のみ（分解要す）,,,粗大ごみ,,分解してひもでまとめる●粗大ごみ2ポイント（1～10ポイント 1000円券1枚。11～13ポイント 1000円券1枚＋300円券1枚。14～16ポイント 1000円券1枚＋300円券2枚。17～19ポイント 1000円券1枚＋300円券3枚。20ポイント 1000円券2枚。）,200
