【用途中分類】,施設名称,コード,所在地,階,担当所管,開設年度,用途別面積,運営形態（直営・委託・指定管理）,期間（指定管理）,開館時間,休館日,施設構成（機能）,設置根拠条例,備考,建物名称,建物番号,構成施設,建物所有者,建築年度(和暦),建築年度(西暦),施設形態,延床面積,構造,規模,耐震診断,耐震補強,バリアフリー適合状況,建物備考,土地面積,土地所有者,建ぺい率,用途地域,容積率,土地備考,27年度-建-光熱水費,27年度-建-委託料（合計）,27年度-建-清掃,27年度-建-警備,27年度-建-設備保守,27年度-建-施設運営,27年度-建-その他委託料,27年度-建-使用料及び賃貸料,27年度-建-役務費,27年度-建-工事請負費,27年度-建-修繕費,27年度-建-その他経費,27年度-建-計画修繕,27年度-建-合計,28年度-建-光熱水費,28年度-建-委託料（合計）,28年度-建-清掃,28年度-建-警備,28年度-建-設備保守,28年度-建-施設運営,28年度-建-その他委託料,28年度-建-使用料及び賃貸料,28年度-建-役務費,28年度-建-工事請負費,28年度-建-修繕費,28年度-建-その他経費,28年度-建-計画修繕,28年度-建-合計,29年度-建-光熱水費,29年度-建-委託料（合計）,29年度-建-清掃,29年度-建-警備,29年度-建-設備保守,29年度-建-施設運営,29年度-建-その他委託料,29年度-建-使用料及び賃貸料,29年度-建-役務費,29年度-建-工事請負費,29年度-建-修繕費,29年度-建-その他経費,29年度-建-計画修繕,29年度-建-合計,30年度-建-光熱水費,30年度-建-委託料（合計）,30年度-建-清掃,30年度-建-警備,30年度-建-設備保守,30年度-建-施設運営,30年度-建-その他委託料,30年度-建-使用料及び賃貸料,30年度-建-役務費,30年度-建-工事請負費,30年度-建-修繕費,30年度-建-その他経費,30年度-建-計画修繕,30年度-建-合計,令和元年度-建-光熱水費,令和元年度-建-委託料（合計）,令和元年度-建-清掃,令和元年度-建-警備,令和元年度-建-設備保守,令和元年度-建-施設運営,令和元年度-建-その他委託料,令和元年度-建-使用料及び賃貸料,令和元年度-建-役務費,令和元年度-建-工事請負費,令和元年度-建-修繕費,令和元年度-建-その他経費,令和元年度-建-計画修繕,令和元年度-建-合計,建-備考,27年度-事-委託料,27年度-事-その他経費,27年度-事-合計,28年度-事-委託料,28年度-事-その他経費,28年度-事-合計,29年度-事-委託料,29年度-事-その他経費,29年度-事-合計,30年度-事-委託料,30年度-事-その他経費,30年度-事-合計,令和元年度-事-委託料,令和元年度-事-その他経費,令和元年度-事-合計,事-備考,27年度-人件費（合計）,27年度-専務的非常勤以外人件費,27年度-専務的非常勤人件費,27年度-運営人員（合計）,27年度-常勤人員,27年度-再任用人員（フルタイム）,27年度-再任用人員（短時間）,27年度-非常勤人員（新再雇用）,27年度-非常勤人員（専務的）,28年度-人件費（合計）,28年度-専務的非常勤以外人件費,28年度-専務的非常勤人件費,28年度-運営人員（合計）,28年度-常勤人員,28年度-再任用人員（フルタイム）,28年度-再任用人員（短時間）,28年度-非常勤人員（新再雇用）,28年度-非常勤人員（専務的）,29年度-人件費（合計）,29年度-専務的非常勤以外人件費,29年度-専務的非常勤人件費,29年度-運営人員（合計）,29年度-常勤人員,29年度-再任用人員（フルタイム）,29年度-再任用人員（短時間）,29年度-非常勤人員（新再雇用）,29年度-非常勤人員（専務的）,30年度-人件費（合計）,30年度-専務的非常勤以外人件費,30年度-専務的非常勤人件費,30年度-運営人員（合計）,30年度-常勤人員,30年度-再任用人員（フルタイム）,30年度-再任用人員（短時間）,30年度-非常勤人員（新再雇用）,30年度-非常勤人員（専務的）,令和元年度-人件費（合計）,令和元年度-専務的非常勤以外人件費,令和元年度-専務的非常勤人件費,令和元年度-運営人員（合計）,令和元年度-常勤人員,令和元年度-再任用人員（フルタイム）,令和元年度-再任用人員（短時間）,令和元年度-非常勤人員（新再雇用）,令和元年度-非常勤人員（専務的）,人件費-備考,27年度-利用料収入等,27年度-国補助金等,27年度-都補助金等,27年度-その他収入,27年度-収-合計,28年度-利用料収入等,28年度-国補助金等,28年度-都補助金等,28年度-その他収入,28年度-収-合計,29年度-利用料収入等,29年度-国補助金等,29年度-都補助金等,29年度-その他収入,29年度-収-合計,30年度-利用料収入等,30年度-国補助金等,30年度-都補助金等,30年度-その他収入,30年度-収-合計,令和元年度-利用料収入等,令和元年度-国補助金等,令和元年度-都補助金等,令和元年度-その他収入,令和元年度-収-合計,収入-備考,築年数
01 庁舎等,中央地区備蓄倉庫,C011,目黒区中央町1-9-7,1,防災課,H9,402.31,直営,-,-,-,-,-,-,目黒区防災センター,2,目黒区防災センター、中央地区備蓄倉庫,目黒区,H9,1997,複合,"3,656.21",SRC（鉄骨鉄筋ｺﾝｸﾘｰﾄ造）,地上3階・地下2階,新耐震以降,不要,エレベーター、だれでもトイレ、段差解消、自動ドア、手摺、点字ブロック,-,"2,096.17",目黒区,60%,準工業地域,200%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,維持管理経費は「目黒区防災センター」に含まれる。,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,22
01 庁舎等,中央地区五本木二丁目防災備蓄倉庫,C012,目黒区五本木2-20-23,-,防災課,H22,33.3,直営,-,-,-,-,-,-,中央地区五本木二丁目防災備蓄倉庫,6,中央地区五本木二丁目防災備蓄倉庫,目黒区,H22,2010,単独,33.30,S（鉄骨造）,地上1階,新耐震以降,不要,段差解消,-,211.87,目黒区,60%,第一種住居地域,200%,-,"25,951 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"25,951 ","25,770 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"25,770 ","25,926 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"480,600 ",0 ,"506,526 ","26,011 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"26,011 ","26,202 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"26,202 ",,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,9
01 庁舎等,南部地区備蓄倉庫,C013,目黒区目黒本町2-1-20,B1,防災課,S56,316.89,直営,-,-,-,-,-,-,南部地区センター,140,目黒本町社会教育館、南部地区備蓄倉庫、目黒本町学童保育クラブ、目黒本町保育園、目黒本町図書館,目黒区,S56,1981,複合,"4,655.37",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上4階・地下1階,H10年度　耐震性あり,不要,エレベーター、だれでもトイレ、スロープ、段差解消、自動ドア、手摺、点字ブロック,-,"2,113.65",目黒区,60%,準工業地域,200･300%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,維持管理経費は「目黒本町社会教育館」に含まれる。,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,38
01 庁舎等,西部地区備蓄倉庫,C014,目黒区八雲3-13-21,1,防災課,S59,-,直営,-,-,-,-,-,用途別面積は「宮前小学校」に含まれる。,宮前小学校,120,宮前小学校、西部地区備蓄倉庫、宮前小学校内学童保育クラブ,目黒区,S59,1984,複合,"6,326.18",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階,校舎：新耐震以降　体育館：新耐震以降,校舎：不要　体育館：不要,スロープ、手摺,-,"12,577.05",目黒区,60%,第一種低層住居専用地域,150%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,維持管理経費は「宮前小学校」に含まれる。,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,35
01 庁舎等,西部地区応急対策資機材等倉庫,C015,目黒区八雲1-1-8,B1,防災課,H12,350.02,直営,-,-,-,-,-,-,めぐろ区民キャンパス,148,八雲中央図書館、西部地区応急対策資機材等倉庫、セレモニー目黒、心身障害者センターあいアイ館、めぐろパーシモンホール、八雲体育館,目黒区,H11,1999,複合,"25,347.83",SRC（鉄骨鉄筋ｺﾝｸﾘｰﾄ造）,地上6階・地下2階,新耐震以降,不要,エレベーター、だれでもトイレ、スロープ、段差解消、自動ドア、手摺、点字ブロック,延床面積には都立大学跡地施設防災器具置場等（66.10㎡）を含む。上記建築年度は同一建物内の中で最も古い棟について記載。八雲中央図書館・めぐろパーシモンホール・八雲体育館の棟はH13年度建築。,"34,549.97",東京都,60%,第二種住居地域,200%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,維持管理経費は「八雲中央図書館」に含まれる。,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,20
01 庁舎等,目黒区三田防災街づくり会館,C016,目黒区三田2-7-1,-,都市整備課,H15,320.7,委託,-,-,-,-,-,-,目黒区三田防災街づくり会館,7,目黒区三田防災街づくり会館,目黒区,H15,2003,単独,320.70,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階,新耐震以降,不要,エレベーター、だれでもトイレ、段差解消、手摺、点字ブロック,-,261.91,目黒区,60%,第一種住居地域,300%,-,"526,775 ","2,136,360 ",0 ,"285,120 ","1,558,440 ","228,000 ","64,800 ",0 ,"56,936 ",0 ,"84,132 ",0 ,0 ,"2,804,203 ","512,143 ","2,174,160 ",0 ,"285,120 ","1,590,840 ","228,000 ","70,200 ",0 ,"57,072 ",0 ,"2,160 ",0 ,0 ,"2,745,535 ","509,872 ","2,307,000 ",0 ,"285,120 ","1,655,640 ","296,040 ","70,200 ",0 ,"53,562 ","2,755,080 ",0 ,0 ,"3,930,876 ","9,556,390 ","501,121 ","2,342,640 ",0 ,"285,120 ","1,655,640 ","228,000 ","173,880 ",0 ,"58,961 ","41,796 ","129,297 ","3,801 ",0 ,"3,077,616 ","524,982 ","2,374,830 ",0 ,"287,760 ","1,670,970 ","228,000 ","188,100 ",0 ,"68,955 ",0 ,"51,060 ","4,763 ",0 ,"3,024,590 ",,0 ,0 ,0 ,0 ,"519,728 ","519,728 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,10519 ,10519 ,0 ,0 ,0 ,13896 ,13896 ,0 ,0 ,0 ,11830 ,11830 ,0 ,0 ,0 ,10823 ,10823 ,0 ,0 ,0 ,9962 ,9962 ,基金繰入金は含めていない。,16
01 庁舎等,東部地区三田フレンズ備蓄倉庫,C017,目黒区三田1-11-26,B1,防災課,H25,84.46,直営,-,-,-,-,-,-,三田フレンズ,152,三田地区駐車場、東部地区三田フレンズ備蓄倉庫、区営住宅三田一丁目アパート、区民住宅三田一丁目住宅、三田地区整備事業住宅、高齢者福祉住宅コーポ三田、三田地区街づくり活動室、田道住区三田分室住区会議室（ﾚｸﾘｴｰｼｮﾝﾎｰﾙ等）、三田フレンズ内保育施設,目黒区,H6,1994,複合,"5,294.46",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上6階・地下2階,新耐震以降,不要,エレベーター、だれでもトイレ、スロープ、段差解消、自動ドア、手摺、点字ブロック,-,"1,543.59",目黒区,60%,第一種住居地域,300%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,維持管理経費は「三田地区駐車場」に含まれる。,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,25
01 庁舎等,東部地区三田二丁目備蓄倉庫,C018,目黒区三田2-6-3,-,防災課,H25,19.44,直営,-,-,-,-,-,-,東部地区三田二丁目備蓄倉庫,8,東部地区三田二丁目備蓄倉庫,目黒区,S54,1979,単独,19.44,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上1階,未,未,-,-,41.89,目黒区,60%,第一種住居地域,300%,-,"4,081 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,081 ","3,882 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,882 ","3,969 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,969 ","4,099 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,099 ","4,688 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,688 ",,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,40
01 庁舎等,北部地区大坂橋下備蓄倉庫,C019,目黒区青葉台3-6-19,-,防災課,Ｈ27,26.56,直営,-,-,-,-,-,平成27年10月東京消防庁から譲与。,北部地区大坂橋下備蓄倉庫,9,北部地区大坂橋下備蓄倉庫,目黒区,S48,1973,単独,26.56,ＣＢ(ｺﾝｸﾘｰﾄﾌﾞﾛｯｸ造),地上1階,未,未,-,-,51.46,東京都,80%,商業地域,600%,-,292 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"437,400 ",0 ,0 ,0 ,"437,692 ","17,466 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"64,800 ",0 ,0 ,0 ,"82,266 ","20,912 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"20,912 ","21,238 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"21,238 ","20,868 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"20,868 ",,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,46
01 庁舎等,東山小学校内防災備蓄倉庫,C020,目黒区東山2-24-25,1,防災課,H30,53.74,直営,-,-,-,-,-,H30.4開設,東山小学校,121,東山小学校、東山住区会議室、東山老人いこいの家、東山小学校内発達障害支援拠点施設、東山小学校内防災備蓄倉庫,目黒区,H27,2015,複合,"14,577.21",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上4階,新耐震以降,不要,段差解消、手摺、エレベーター、だれでもトイレ、点字ブロック、自動ドア（住区センター）,上記建築年度は同一建物内の中で最も古い棟について記載。東山住区会議室、東山老人いこいの家、東山小学校内発達障害支援拠点施設、東山小学校内防災備蓄倉庫の棟はH29年度建築。,"16,212.33",目黒区,60%,第一種中高層住居専用地域,200%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,維持管理経費は「東山小学校」に含まれる。,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,4
01 庁舎等,中央地区目黒中央の家備蓄倉庫,C021,目黒区中央町２丁目３２番２３号,1,防災課,R元年度,201.56,直営,-,-,-,-,-,-,（借上建物）,-,中央地区目黒中央の家備蓄倉庫,民間,R元年度,2019,-,201.56,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上１階,新耐震以降,不要,-,-,"2,218.72",目黒区,60%,第一種中高層住居専用地域,200%,-,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,275 ","16,571 ",0 ,0 ,0 ,0 ,"16,571 ",0 ,0 ,0 ,0 ,0 ,0 ,"17,846 ",,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,0
01 庁舎等,北部地区サービス事務所,F001,目黒区大橋1-5-1,9,北部地区サービス事務所,H9（H25.2月移転）,989.31,直営,-,8：30～17：00,土曜日、日曜日、祝日、年末年始,-,目黒区地区サービス事務所設置条例,-,北部地区サービス事務所,10,北部地区サービス事務所、大橋図書館,目黒区,H24,2012,複合,"2,162.58",RC（鉄筋ｺﾝｸﾘｰﾄ造）,クロスエアタワー9階,新耐震以降,不要,エレベーター、だれでもトイレ、自動ドア、点字ブロック,延床面積には防災高所カメラ機械室（5.07㎡）を含む。,287.38,目黒区,80%,商業地域,500%,-,"970,906 ","18,290,077 ","7,869,441 ","2,644,596 ","4,920,480 ","2,822,040 ","33,520 ","3,888 ","453,022 ","322,207 ",0 ,"12,425,459 ",0 ,"32,465,559 ","638,181 ","17,214,646 ","6,472,872 ","2,345,760 ","5,369,760 ","2,807,325 ","218,929 ","4,536 ","481,830 ","133,175 ","136,917 ","11,435,298 ",0 ,"30,044,583 ","525,211 ","17,650,054 ","6,415,632 ","2,563,488 ","5,503,680 ","2,775,897 ","391,357 ",0 ,"444,683 ","330,372 ",0 ,"12,403,550 ",0 ,"31,353,870 ","243,230 ","20,119,498 ","8,951,472 ","2,563,488 ","5,503,896 ","2,775,897 ","324,745 ",0 ,"430,640 ","1,093,230 ",0 ,"12,293,556 ",0 ,"34,180,154 ","285,476 ","21,694,446 ","9,461,056 ","2,589,240 ","6,129,268 ","2,839,222 ","675,660 ","3,276 ","446,139 ","1,600,030 ",0 ,"13,948,557 ","1,069,200 ","39,047,124 ",維持管理経費は「大橋図書館」分を含む。,"752,219 ","4,936,137 ","5,688,356 ","774,751 ","4,566,663 ","5,341,414 ","729,756 ","3,152,857 ","4,612,369 ","783,208 ","1,525,340 ","2,308,548 ","739,955 ","1,608,562 ","2,348,517 ",平成29年度まで「駒場行政サービス窓口」分も一部含む。,"95,805,092 ","93,260,481 ","2,544,611 ",15 ,9 ,1 ,4 ,0 ,1 ,"94,682,437 ","91,579,874 ","3,102,563 ",15 ,10 ,0 ,3 ,0 ,2 ,"93,129,593 ","88,380,213 ","4,749,380 ",12 ,10 ,1 ,0 ,0 ,1 ,"93,779,466 ","91,139,218 ","2,640,248 ",14 ,9 ,2 ,2 ,0 ,1 ,"91,610,551 ","88,966,373 ","2,644,178 ",14 ,8 ,3 ,2 ,0 ,1 ,,5909200 ,0 ,0 ,1183519 ,7092719 ,5276747 ,0 ,0 ,1202547 ,6479294 ,5432500 ,0 ,0 ,1231933 ,6664433 ,5191600 ,0 ,0 ,1229406 ,6421006 ,4774500 ,0 ,0 ,1420786 ,6195286 ,,7
