"カテゴリ","対象データ","URL","最終更新日"
"財務","特別区民税課税標準額段階別納税義務者数等","https://opendata.city.minato.tokyo.jp/dataset/kuminzei_dankaibetsu_suu_2018","2024-02-20"
"財務","特別区税徴収実績","https://opendata.city.minato.tokyo.jp/dataset/kuzei_choshu_jisseki_2018","2024-02-20"
"財務","国民健康保険事業会計歳入予算","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_sainyu_yosan_2018","2024-02-20"
"財務","国民健康保険事業会計歳出予算","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_saishutsu_yosan_2018","2024-02-20"
"財務","国民健康保険事業会計歳入決算","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_sainyu_kessan_2018","2024-02-20"
"財務","国民健康保険事業会計歳出決算","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_saishutsu_kessan_2018","2024-02-20"
"財務","後期高齢者医療会計歳入予算","https://opendata.city.minato.tokyo.jp/dataset/kokikorei_sainyu_yosan_2018","2024-02-20"
"財務","後期高齢者医療会計歳出予算","https://opendata.city.minato.tokyo.jp/dataset/kokikorei_saishutsu_yosan_2018","2024-02-20"
"財務","後期高齢者医療会計歳入決算","https://opendata.city.minato.tokyo.jp/dataset/kokikorei_sainyu_kessan_2018","2024-02-20"
"財務","後期高齢者医療会計歳出決算","https://opendata.city.minato.tokyo.jp/dataset/kokikorei_saishutsu_kessan_2018","2024-02-20"
"財務","介護保険会計歳入予算","https://opendata.city.minato.tokyo.jp/dataset/kaigo_sainyu_yosan_2018","2024-02-20"
"財務","介護保険会計歳出予算","https://opendata.city.minato.tokyo.jp/dataset/kaigo_saishutsu_yosan_2018","2024-02-20"
"財務","介護保険会計歳入決算","https://opendata.city.minato.tokyo.jp/dataset/kaigo_sainyu_kessan_2018","2024-02-20"
"財務","介護保険会計歳出決算","https://opendata.city.minato.tokyo.jp/dataset/kaigo_saishutsu_kessan_2018","2024-02-20"
"住まい","区民向け住宅等","https://opendata.city.minato.tokyo.jp/dataset/kuminmuke_juutaku_2018","2024-03-15"
"住まい","民間住宅の借上げ","https://opendata.city.minato.tokyo.jp/dataset/minkan_juutaku_kariage_2018","2024-03-15"
"統計","公示価格・基準地価格における港区の用途別土地平均価格","https://opendata.city.minato.tokyo.jp/dataset/youtobetsu_tochi_kakaku_2018","2024-03-15"
"統計","港区内基準地の用途別最高・最低価格","https://opendata.city.minato.tokyo.jp/dataset/youtobetsu_maxmin_kakaku_2018","2024-03-15"
"統計","国土利用計画法、公拡法に基づく届出等","https://opendata.city.minato.tokyo.jp/dataset/kokudo_todokede_2018","2024-03-15"
"統計","開発行為等","https://opendata.city.minato.tokyo.jp/dataset/kaihatsu_koui_2018","2024-03-15"
"統計","相隣問題陳情件数","https://opendata.city.minato.tokyo.jp/dataset/chinjou_kensuu_20018","2024-03-15"
"統計","用途地域","https://opendata.city.minato.tokyo.jp/dataset/youto_chiiki_2018","2024-03-15"
"統計","建築物確認申請件数","https://opendata.city.minato.tokyo.jp/dataset/kakunin_shinsei_kensuu_2018","2024-03-15"
"統計","用途分類項目別建築物数","https://opendata.city.minato.tokyo.jp/dataset/youtobetsu_kenchikusuu_2018","2024-03-15"
"統計","違反建築物取扱数","https://opendata.city.minato.tokyo.jp/dataset/ihan_kenchikusuu_2018","2024-03-15"
"統計","建築審査会処理状況","https://opendata.city.minato.tokyo.jp/dataset/kenchiku_shinsakai_2018","2024-03-15"
"統計","歩道の設置延長","https://opendata.city.minato.tokyo.jp/dataset/hodou_setchi_encho_2018","2024-03-15"
"公共施設","街路灯","https://opendata.city.minato.tokyo.jp/dataset/gairotou_2018","2024-03-15"
"公共施設","交通安全施設","https://opendata.city.minato.tokyo.jp/dataset/kotsu_anzen_shisetsu_2018","2024-03-15"
"交通","交通事故の推移","https://opendata.city.minato.tokyo.jp/dataset/kotsu_jiko_suii_2018","2024-03-15"
"防災","刑法犯の罪種別認知状況","https://opendata.city.minato.tokyo.jp/dataset/keihohan_ninchi_jokyo_2018","2024-03-15"
"公共施設","街路樹","https://opendata.city.minato.tokyo.jp/dataset/gairoju_2018","2024-03-15"
"公共施設","管理別公園数及び面積","https://opendata.city.minato.tokyo.jp/dataset/kanribetsu_kouen_2018","2024-03-15"
"公共施設","緑地数及び面積","https://opendata.city.minato.tokyo.jp/dataset/ryokuchisu_menseki_2018","2024-03-15"
"交通","道路の種類別延長及び面積","https://opendata.city.minato.tokyo.jp/dataset/doro_encho_menseki_2018","2024-03-15"
"交通","私道整備の助成","https://opendata.city.minato.tokyo.jp/dataset/shido_seibi_josei_2018","2024-03-15"
"交通","構造別橋りょう数","https://opendata.city.minato.tokyo.jp/dataset/kozobetsu_kyoryosu_2018","2024-03-15"
"交通","駅別乗車人員","https://opendata.city.minato.tokyo.jp/dataset/ekibetsu_josha_jinin_2018","2024-03-15"
"交通","駅前放置自転車調査","https://opendata.city.minato.tokyo.jp/dataset/hochi_jitensha_chosa_2018","2024-03-18"
"交通","コミュニティバス「ちぃばす」の利用者数","https://opendata.city.minato.tokyo.jp/dataset/chiibus_riyosha_2018","2024-03-15"
"交通","台場シャトルバス「お台場レインボーバス」の利用者数","https://opendata.city.minato.tokyo.jp/dataset/odaiba_bus_riyosha_2018","2024-03-15"
"交通","自転車シェアリング","https://opendata.city.minato.tokyo.jp/dataset/jitensha_sharing_2018","2024-03-15"
"防災","消火用水槽等設置状況","https://opendata.city.minato.tokyo.jp/dataset/shokasuiso_setchi_jokyo_2018","2024-03-15"
"防災","備蓄倉庫・消火器設置状況","https://opendata.city.minato.tokyo.jp/dataset/shokaki_setchi_jokyo_2018","2024-03-15"
"防災","災害時における精米・麺類・石油・燃料等の優先供給協力店","https://opendata.city.minato.tokyo.jp/dataset/yusen_kyokyu_kyoryokuten_2018","2024-03-15"
"防災","防災住民組織・地域防災ネットワーク（防災協議会）","https://opendata.city.minato.tokyo.jp/dataset/bosai_network_2018","2024-03-15"
"防災","消防団","https://opendata.city.minato.tokyo.jp/dataset/shobodan_2018","2024-03-15"
"統計","水質汚濁　お台場海浜公園","https://opendata.city.minato.tokyo.jp/dataset/odaiba_suishitsu_2018","2024-03-15"
"統計","法令による認可工場等","https://opendata.city.minato.tokyo.jp/dataset/ninka_kojo_2018","2024-03-15"
"統計","公害関連法令等による届出件数","https://opendata.city.minato.tokyo.jp/dataset/kogaikanren_todokede_2023","2024-03-15"
"統計","公害苦情受付","https://opendata.city.minato.tokyo.jp/dataset/kogai_kujo_uketsuke_2018","2024-03-15"
"ごみ","港清掃工場取扱量","https://opendata.city.minato.tokyo.jp/dataset/minato_seisokojo_toriatsukai_2018","2024-03-15"
"ごみ","資源化施設取扱量","https://opendata.city.minato.tokyo.jp/dataset/shigenka_toriatsukairyo_2018","2024-03-15"
"統計","動物死体処理数","https://opendata.city.minato.tokyo.jp/dataset/dobutsu_shitai_shorisu_2018","2024-03-15"
"統計","放射能・放射線対策","https://opendata.city.minato.tokyo.jp/dataset/hoshano_taisaku_2018","2024-03-15"
"統計","食品放射性物質検査","https://opendata.city.minato.tokyo.jp/dataset/shokuhin_hoshasei_kensa_2018","2020-03-15"
"統計","食品の買上げによる放射能検査","https://opendata.city.minato.tokyo.jp/dataset/shokuhin_kaiage_hoshano_kensa_2018","2020-03-15"
"住まい","町会・自治会","https://opendata.city.minato.tokyo.jp/dataset/choukai_jichikai_2018","2024-02-21"
"統計","男女平等参画センター相談室相談内容別件数","https://opendata.city.minato.tokyo.jp/dataset/danjobyodo_sodan_kensu_2018","2024-02-21"
"統計","コミュニティカフェ事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/community_cafe_jokyo_2018","2020-03-15"
"商業","商工相談件数","https://opendata.city.minato.tokyo.jp/dataset/shoko_sodan_kensu_2018","2024-02-21"
"商業","中小企業融資状況","https://opendata.city.minato.tokyo.jp/dataset/chushokigyo_yushi_jokyo_2018","2024-02-21"
"商業","商店会数","https://opendata.city.minato.tokyo.jp/dataset/shotenkai_su_2018","2024-02-21"
"商業","産業団体数","https://opendata.city.minato.tokyo.jp/dataset/sangyo_dantaisu_2018","2024-02-21"
"健康・医療・福祉","内職補導業務取扱状況","https://opendata.city.minato.tokyo.jp/dataset/naishoku_hodo_jokyo_2018","2020-03-15"
"統計","消費者団体登録数","https://opendata.city.minato.tokyo.jp/dataset/shohisha_dantai_torokusu_2018","2024-02-21"
"統計","消費生活相談件数","https://opendata.city.minato.tokyo.jp/dataset/shohiseikatsu_sodan_kensu_2018","2024-02-21"
"統計","消費者教育講座受講状況","https://opendata.city.minato.tokyo.jp/dataset/shohisha_juko_jokyo_2018","2024-02-21"
"公共施設","児童遊園数及び面積","https://opendata.city.minato.tokyo.jp/dataset/jido_yuensu_menseki_2018","2024-02-27"
"健康・医療・福祉","児童手当等受給者数","https://opendata.city.minato.tokyo.jp/dataset/jidoteate_jukyushasu_2018","2024-02-27"
"健康・医療・福祉","ひとり親家庭等医療費助成制度受給状況","https://opendata.city.minato.tokyo.jp/dataset/hitorioya_jukyu_jokyo_2018","2024-02-27"
"健康・医療・福祉","子ども医療費助成制度受給状況","https://opendata.city.minato.tokyo.jp/dataset/kodomoiryohi_jukyu_jokyo_2018","2024-02-27"
"子育て","子育て支援事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/kosodate_shien_jokyo_2018","2024-02-27"
"子育て","子育てひろば事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/kosodate_hiroba_jokyo_2018","2024-02-27"
"子育て","乳幼児一時預かり事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/nyuyoji_azukari_jokyo_2018","2024-02-27"
"子育て","みなと子育てサポートハウス事業実施状況（あい・ぽーと）","https://opendata.city.minato.tokyo.jp/dataset/support_house_jokyo_2018","2024-02-27"
"子育て","みなと子育て応援プラザPokke事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/pokke_jisshi_jokyo_2018","2024-02-27"
"子育て","緊急一時保育利用状況","https://opendata.city.minato.tokyo.jp/dataset/kinkyu_hoiku_jokyo_2018","2024-02-27"
"子育て","一時保育事業利用状況","https://opendata.city.minato.tokyo.jp/dataset/ichiji_hoiku_jokyo_2018","2024-02-27"
"健康・医療・福祉","乳児院定員・児童数","https://opendata.city.minato.tokyo.jp/dataset/nyujiin_teisu_jidosu_2018","2024-02-27"
"健康・医療・福祉","女性福祉相談状況","https://opendata.city.minato.tokyo.jp/dataset/josei_fukusi_sodan_2018","2024-02-27"
"健康・医療・福祉","母子・父子福祉相談状況","https://opendata.city.minato.tokyo.jp/dataset/boshi_fushi_sodan_2018","2024-02-27"
"健康・医療・福祉","女性福祉資金貸付状況","https://opendata.city.minato.tokyo.jp/dataset/josei_shikin_kashitsuke_2018","2024-02-27"
"健康・医療・福祉","児童相談所における相談内容別受理状況","https://opendata.city.minato.tokyo.jp/dataset/jidousoudan_jyuri_jokyo_2023","2024-02-27"
"学校","高等学校生徒数","https://opendata.city.minato.tokyo.jp/dataset/kotogakko_seitosu_2018","2024-02-27"
"学校","短期大学・大学・大学院大学学生数","https://opendata.city.minato.tokyo.jp/dataset/daigaku_gakuseisu_2018","2024-02-27"
"学校","奨学資金給付状況","https://opendata.city.minato.tokyo.jp/dataset/shogakushikin_kyufu_jokyo_2022","2024-02-27"
"学校","奨学資金貸付状況","https://opendata.city.minato.tokyo.jp/dataset/shogakushikin_jokyo_2018","2024-02-27"
"学校","放課GO→・放課GO→クラブ事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/hokago_club_jokyo_2018","2024-02-27"
"学校","学校支援地域本部事業","https://opendata.city.minato.tokyo.jp/dataset/gakko_shien_jigyo_2018","2024-02-27"
"統計","図書館別資料所蔵状況","https://opendata.city.minato.tokyo.jp/dataset/toshokan_shozo_jokyo_2018","2024-02-27"
"健康・医療・福祉","ボランティア","https://opendata.city.minato.tokyo.jp/dataset/volunteer_2018","2024-03-05"
"健康・医療・福祉","ひとり暮らし高齢者数（実態調査）","https://opendata.city.minato.tokyo.jp/dataset/hitorigurashi_koreishasu_2018","2024-03-05"
"健康・医療・福祉","高齢者在宅サービスセンター通所介護事業延利用者数","https://opendata.city.minato.tokyo.jp/dataset/korei_zaitaku_riyoshasu_2018","2024-03-05"
"健康・医療・福祉","民間老人デイサービスセンター通所介護事業延利用者数","https://opendata.city.minato.tokyo.jp/dataset/minkan_rojin_riyoshasu_2018","2024-03-05"
"健康・医療・福祉","民間老人デイサービスセンター通所介護事業 (総合事業）延利用者数","https://opendata.city.minato.tokyo.jp/dataset/minakn_tushosogo_riyoshasu","2024-03-05"
"健康・医療・福祉","港区アクティブシニア就業支援センター活動状況（無料職業紹介所「みなと＊しごと55」）","https://opendata.city.minato.tokyo.jp/dataset/active_senior_jokyo_2018","2023-01-10"
"健康・医療・福祉","公益社団法人港区シルバー人材センター活動状況","https://opendata.city.minato.tokyo.jp/dataset/silver_jinzai_jokyo_2018","2024-03-05"
"健康・医療・福祉","老人クラブ","https://opendata.city.minato.tokyo.jp/dataset/rojin_club_2018","2024-03-05"
"健康・医療・福祉","高齢者福祉相談状況","https://opendata.city.minato.tokyo.jp/dataset/koreisha_sodan_jokyo_2018","2024-03-05"
"健康・医療・福祉","介護予防総合センター（ラクっちゃ）","https://opendata.city.minato.tokyo.jp/dataset/kaigo_yobo_center_2018","2024-03-05"
"健康・医療・福祉","高齢者相談センター（地域包括支援センター）相談方法別件数","https://opendata.city.minato.tokyo.jp/dataset/korei_hohobetsu_kensu_2018","2024-03-05"
"健康・医療・福祉","民間介護老人保健施設利用状況","https://opendata.city.minato.tokyo.jp/dataset/minkan_kaigo_riyo_2018","2024-03-05"
"健康・医療・福祉","特別養護老人ホーム利用状況","https://opendata.city.minato.tokyo.jp/dataset/tokubetsu_yogo_nyusho_2018","2024-03-05"
"健康・医療・福祉","民間認知症高齢者グループホーム利用状況","https://opendata.city.minato.tokyo.jp/dataset/minkan_grouphome_riyo_2018","2024-03-05"
"健康・医療・福祉","民間高齢者グループリビング利用状況","https://opendata.city.minato.tokyo.jp/dataset/minkan_groupliving_riyo_2018","2024-03-05"
"健康・医療・福祉","ケアハウス利用状況","https://opendata.city.minato.tokyo.jp/dataset/care_house_riyo_2018","2024-03-05"
"健康・医療・福祉","サービス付き高齢者向け住宅利用状況","https://opendata.city.minato.tokyo.jp/dataset/service_jutaku_riyo_2019","2024-03-05"
"健康・医療・福祉","区立高齢者集合住宅利用状況","https://opendata.city.minato.tokyo.jp/dataset/shugo_jutaku_riyo_2019","2024-03-05"
"健康・医療・福祉","介護保険第1号被保険者数等（65歳以上）","https://opendata.city.minato.tokyo.jp/dataset/kaigo_ichigo_su_2018","2024-03-05"
"健康・医療・福祉","障害者数","https://opendata.city.minato.tokyo.jp/dataset/shintai_shogai_techo_2018","2024-03-05"
"健康・医療・福祉","福祉手当支給状況","https://opendata.city.minato.tokyo.jp/dataset/fukushi_teate_jokyo_2018","2024-03-05"
"健康・医療・福祉","障害保健福祉センター心身障害児通園施設登録児数","https://opendata.city.minato.tokyo.jp/dataset/shogaiji_toroku_su_2018","2023-01-10"
"健康・医療・福祉","児童発達支援センター（ぱお）登録児数","https://opendata.city.minato.tokyo.jp/dataset/hattatsushien_toroku_su_2021","2024-03-05"
"健康・医療・福祉","こども療育パオでの発達・療育相談事業利用者数","https://opendata.city.minato.tokyo.jp/dataset/pao_riyosha_su_2018","2023-01-10"
"健康・医療・福祉","児童発達支援センター（ぱお）での発達・療育相談事業利用者数","https://opendata.city.minato.tokyo.jp/dataset/hattatsushien_riyosha_su_2021","2024-03-05"
"健康・医療・福祉","障害保健福祉センター就労継続支援B型事業利用状況","https://opendata.city.minato.tokyo.jp/dataset/shurob_riyo_jokyo_2018","2024-03-05"
"健康・医療・福祉","障害保健福祉センター生活介護事業利用状況","https://opendata.city.minato.tokyo.jp/dataset/seikatsukaigo_riyo_jokyo_2018","2024-03-05"
"健康・医療・福祉","障害保健福祉センター機能訓練等利用状況","https://opendata.city.minato.tokyo.jp/dataset/kinokunren_riyo_jokyo_2018","2024-03-05"
"健康・医療・福祉","放課後等デイサービス事業","https://opendata.city.minato.tokyo.jp/dataset/hokago_dayservice_2021","2024-03-05"
"健康・医療・福祉","発達支援センター発達及び発達障害相談者数","https://opendata.city.minato.tokyo.jp/dataset/hattatsu_shogai_sodan_2018","2024-03-05"
"健康・医療・福祉","精神障害者支援センター就労継続支援Ｂ型・生活体験プログラム事業利用状況","https://opendata.city.minato.tokyo.jp/dataset/seikatsutaiken_riyo_jokyo_2022","2024-03-05"
"健康・医療・福祉","障害者支援施設利用状況","https://opendata.city.minato.tokyo.jp/dataset/shogaishien_riyo_jokyo_2021","2024-03-05"
"健康・医療・福祉","短期入所利用状況","https://opendata.city.minato.tokyo.jp/dataset/tanki_riyo_jokyo_2021","2024-03-05"
"健康・医療・福祉","障害者グループホーム利用状況","https://opendata.city.minato.tokyo.jp/dataset/grouphome_riyo_jokyo_2018","2024-03-05"
"健康・医療・福祉","生活保護法による保護の実施状況","https://opendata.city.minato.tokyo.jp/dataset/seikatsuhogo_jisshi_2018","2024-03-05"
"健康・医療・福祉","法外援護","https://opendata.city.minato.tokyo.jp/dataset/hogai_engo_2018","2024-03-05"
"健康・医療・福祉","生活相談状況","https://opendata.city.minato.tokyo.jp/dataset/seikatsu_sodan_jokyo_2018","2024-03-05"
"健康・医療・福祉","路上生活者対策事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/rojo_taisaku_jisshi_2018","2024-03-05"
"健康・医療・福祉","国民年金被保険者の推移","https://opendata.city.minato.tokyo.jp/dataset/nenkin_hihokensha_suii_2018","2024-04-01"
"健康・医療・福祉","国民健康保険加入状況","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_kanyu_jokyo_2018","2024-04-01"
"健康・医療・福祉","国民健康保険給付状況","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_kyufu_jokyo_2018","2024-04-01"
"健康・医療・福祉","国民健康保険料調定収納状況","https://opendata.city.minato.tokyo.jp/dataset/kenkohoken_shuno_jokyo_2018","2024-04-01"
"健康・医療・福祉","後期高齢者医療制度被保険者数","https://opendata.city.minato.tokyo.jp/dataset/koki_hihokenshasu_2018","2024-04-01"
"健康・医療・福祉","後期高齢者医療費等状況","https://opendata.city.minato.tokyo.jp/dataset/koki_iryohi_jokyo_2018","2024-04-01"
"健康・医療・福祉","後期高齢者医療保険料調定収納状況","https://opendata.city.minato.tokyo.jp/dataset/koki_shuno_jokyo_2018","2024-04-01"
"健康・医療・福祉","衛生教育活動","https://opendata.city.minato.tokyo.jp/dataset/eisei_kyoiku_katsudo_2018","2024-04-01"
"健康・医療・福祉","健康診断実施状況（健康推進課・国保年金課）","https://opendata.city.minato.tokyo.jp/dataset/kenko_shinsa_2018","2024-04-01"
"健康・医療・福祉","母子健康診査等実施状況","https://opendata.city.minato.tokyo.jp/dataset/boshi_kenshin_jisshi_2018","2024-04-01"
"健康・医療・福祉","歯科保健事業実施状況","https://opendata.city.minato.tokyo.jp/dataset/boshi_shika_jisshi_2018","2024-04-01"
"健康・医療・福祉","栄養指導実施状況","https://opendata.city.minato.tokyo.jp/dataset/ippan_eiyo_shido_2018","2024-04-01"
"健康・医療・福祉","保健師の個別援助活動の状況","https://opendata.city.minato.tokyo.jp/dataset/hokenshi_kateihomon_2018","2024-04-01"
"健康・医療・福祉","環境衛生関係施設数と監視指導の状況","https://opendata.city.minato.tokyo.jp/dataset/kankyo_shisetsu_kanshi_2018","2024-04-01"
"健康・医療・福祉","食品衛生関係営業施設数と監視指導の状況","https://opendata.city.minato.tokyo.jp/dataset/shokuhin_shisetsu_kanshi_2018","2024-04-01"
"健康・医療・福祉","感染症等発生状況","https://opendata.city.minato.tokyo.jp/dataset/kansensho_hassei_2018","2024-04-01"
"健康・医療・福祉","医療関係施設数","https://opendata.city.minato.tokyo.jp/dataset/iryo_shisetsu_su_2018","2024-04-01"
"健康・医療・福祉","休日診療（内科・小児科・歯科）","https://opendata.city.minato.tokyo.jp/dataset/kyujitsu_shinryo_2018","2024-04-01"
"健康・医療・福祉","小児初期救急診療事業","https://opendata.city.minato.tokyo.jp/dataset/shoni_shoki_kyukyu_2018","2024-04-01"
"健康・医療・福祉","公害病被認定者疾病別内訳","https://opendata.city.minato.tokyo.jp/dataset/kogaibyo_hininteisha_2018","2024-04-01"
"健康・医療・福祉","健康診断等実施状況（国保年金課）","https://opendata.city.minato.tokyo.jp/dataset/tokutei_kenshin_2018","2024-04-01"
"健康・医療・福祉","公害病補償給付費支払額","https://opendata.city.minato.tokyo.jp/dataset/kogaibyo_hosho_2018","2024-04-01"
"健康・医療・福祉","公害保健福祉・健康被害予防事業の実施状況","https://opendata.city.minato.tokyo.jp/dataset/kenko_yobo_jigyo_2018","2024-04-01"
"健康・医療・福祉","公衆浴場","https://opendata.city.minato.tokyo.jp/dataset/koshu_yokujo_2018","2024-04-01"
"統計","ねずみ・衛生害虫防除対策状況","https://opendata.city.minato.tokyo.jp/dataset/gaichu_taisaku_2018","2024-04-01"
"統計","情報公開請求件数","https://opendata.city.minato.tokyo.jp/dataset/joho_kokai_seikyu_2018","2024-02-26"
"統計","情報公開制度実施状況","https://opendata.city.minato.tokyo.jp/dataset/joho_kokai_jisshi_2018","2024-02-26"
"統計","自己情報開示等請求件数","https://opendata.city.minato.tokyo.jp/dataset/jikojoho_kaiji_seikyu_2018","2024-02-26"
"統計","個人情報保護制度実施状況","https://opendata.city.minato.tokyo.jp/dataset/jikojoho_kaiji_kettei_2018","2024-02-26"
"Wi-Fi","Minato City Wi-Fi 設置場所","https://opendata.city.minato.tokyo.jp/dataset/minato_city_wifi_2023","2024-02-26"
"統計","不服申立ての状況","https://opendata.city.minato.tokyo.jp/dataset/fufuku_moshitate_2018","2023-01-16"
"統計","港区民世論調査結果","https://opendata.city.minato.tokyo.jp/dataset/yoron_chosa_2018","2023-01-16"
"統計","法律相談利用状況","https://opendata.city.minato.tokyo.jp/dataset/horitsu_sodan_2018","2024-02-26"
"統計","区内に主たる事務所を有するＮＰＯ法人数","https://opendata.city.minato.tokyo.jp/dataset/npo_hojin_su_2018","2024-02-26"
"統計","職員数","https://opendata.city.minato.tokyo.jp/dataset/shokuinsu_ippan_2018","2024-02-26"
"統計","行政委員会、行政委員及び付属機関","https://opendata.city.minato.tokyo.jp/dataset/gyosei_iinkai_2018","2024-02-26"
"統計","窓口事務","https://opendata.city.minato.tokyo.jp/dataset/madoguchi_jimu_2018","2024-02-26"
"統計","印鑑登録者数","https://opendata.city.minato.tokyo.jp/dataset/inkan_toroku_2018","2024-02-26"
"統計","23区勢一覧","https://opendata.city.minato.tokyo.jp/dataset/kusei_ichiran_2018","2024-02-26"
"統計","区議会活動状況","https://opendata.city.minato.tokyo.jp/dataset/kugikai_katsudo_2018","2024-03-14"
"統計","監査・検査・審査等実績","https://opendata.city.minato.tokyo.jp/dataset/kansa_jisseki_2018","2024-03-14"
"統計","外郭団体活動状況","https://opendata.city.minato.tokyo.jp/dataset/jutaku_kosha_kessan_2018","2024-03-14"
"公共施設","施設利用状況一覧：港勤労福祉会館","https://opendata.city.minato.tokyo.jp/dataset/riyo_minatokinro_kaikan_2018","2024-03-14"
"公共施設","施設利用状況一覧：商工会館","https://opendata.city.minato.tokyo.jp/dataset/riyo_shoko_kaikan_2018","2024-03-14"
"公共施設","施設利用状況一覧：いきいきプラザ","https://opendata.city.minato.tokyo.jp/dataset/riyo_ikiiki_plaza_2018","2024-03-14"
"公共施設","施設利用状況一覧：児童館・児童施設","https://opendata.city.minato.tokyo.jp/dataset/riyo_jidokan_2018","2024-03-14"
"公共施設","施設利用状況一覧：児童高齢者交流プラザ","https://opendata.city.minato.tokyo.jp/dataset/riyo_jidokorei_koryu_2018","2024-03-14"
"公共施設","施設利用状況一覧：子ども家庭支援センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_kodomo_shien_2018","2024-03-14"
"公共施設","施設利用状況一覧：精神障害者地域生活支援センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_seishin_seikatsu_shien_2018","2021-01-15"
"公共施設","施設利用状況一覧：精神障害者支援センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_seishin_katsudo_shien_2018","2024-03-14"
"公共施設","施設利用状況一覧：区民保養施設","https://opendata.city.minato.tokyo.jp/dataset/riyo_tsunen_hoyo_2018","2024-03-14"
"公共施設","施設利用状況一覧：健康増進センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_kenko_zoshin_2018","2024-03-14"
"公共施設","施設利用状況一覧：がん在宅緩和ケア支援センター（ういケアみなと）","https://opendata.city.minato.tokyo.jp/dataset/riyo_gan_zaitaku_2019","2024-03-14"
"公共施設","施設利用状況一覧：エコプラザ","https://opendata.city.minato.tokyo.jp/dataset/riyo_eco_plaza_2018","2024-03-14"
"公共施設","施設利用状況一覧：ふれあいの湯（区立公衆浴場）","https://opendata.city.minato.tokyo.jp/dataset/riyo_fureainoyu_2018","2024-03-14"
"公共施設","施設利用状況一覧：やすらぎ会館（区民斎場）","https://opendata.city.minato.tokyo.jp/dataset/riyo_yasuragi_kaikan_2018","2024-03-14"
"公共施設","施設利用状況一覧：臨海斎場","https://opendata.city.minato.tokyo.jp/dataset/riyo_rinkai_saijo_2018","2024-03-14"
"公共施設","施設利用状況一覧：国際交流スペース","https://opendata.city.minato.tokyo.jp/dataset/riyo_kokusai_space_2018","2024-03-14"
"公共施設","施設利用状況一覧：図書館利用状況","https://opendata.city.minato.tokyo.jp/dataset/riyo_toshokan_2018","2024-03-14"
"公共施設","施設利用状況一覧：港郷土資料館入館者数","https://opendata.city.minato.tokyo.jp/dataset/riyo_kyodo_shiryokan_2018","2024-03-14"
"公共施設","施設利用状況一覧：郷土歴史館","https://opendata.city.minato.tokyo.jp/dataset/riyo_kyodo_rekishikan_2019","2024-03-14"
"公共施設","施設利用状況一覧：スポーツ施設利用状況","https://opendata.city.minato.tokyo.jp/dataset/riyo_sports_shisetsu_2018","2024-03-14"
"公共施設","施設利用状況一覧：スポーツセンター","https://opendata.city.minato.tokyo.jp/dataset/riyo_sports_center_2018","2024-03-14"
"公共施設","施設利用状況一覧：遊び場開放","https://opendata.city.minato.tokyo.jp/dataset/riyo_asobiba_kaiho_2018","2024-03-14"
"公共施設","施設利用状況一覧：小・中学校一般開放利用件数","https://opendata.city.minato.tokyo.jp/dataset/riyo_ippan_kaiho_2018","2024-03-14"
"公共施設","施設利用状況一覧：プール開放利用者数","https://opendata.city.minato.tokyo.jp/dataset/riyo_pool_kaiho_2018","2024-03-14"
"公共施設","施設利用状況一覧：校外学園","https://opendata.city.minato.tokyo.jp/dataset/riyo_kogai_gakuen_2018","2024-03-14"
"公共施設","施設利用状況一覧：教育センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_kyoiku_center_2018","2024-03-14"
"公共施設","施設利用状況一覧：生涯学習センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_shogaigakushu_center_2018","2024-03-14"
"公共施設","施設利用状況一覧：青山生涯学習館","https://opendata.city.minato.tokyo.jp/dataset/riyo_aoyama_gakushukan_2018","2024-03-14"
"公共施設","施設利用状況一覧：男女平等参画センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_danjobyodo_center_2018","2024-03-14"
"公共施設","施設利用状況一覧：消費者センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_shohisha_center_2018","2024-03-14"
"公共施設","施設利用状況一覧：区民センター","https://opendata.city.minato.tokyo.jp/dataset/riyo_kumin_center_2018","2024-03-14"
"公共施設","施設利用状況一覧：伝統文化交流館","https://opendata.city.minato.tokyo.jp/dataset/riyo_dento_koryu_2021","2024-03-14"
"調査・アンケート","第32回港区民世論調査単純集計表・定住意向について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun01","2020-06-09"
