"全国地方公共団体コード","ID","地方公共団体名","地区名","ゴミの品目","ゴミの品目_カナ","ゴミの品目_英字","分別区分","注意点","備考","粗大ごみ回収料金"
"132225","132225GMLT000688","東久留米市","全域","革製衣料品（靴を除く）","カワセイイリョウヒン","Leather clothing (excluding shoes)","紙類・布類","","",""
"132225","132225GMLT000701","東久留米市","全域","缶（一斗缶）","カン","Eighteen litre drum","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000702","東久留米市","全域","缶（飲食用以外、ペンキ缶）","カン","Cans (other than for food and beverage, paint cans)","燃やせないごみ","","中身は使い切るか、紙・布等にしみ込ませて燃やせるごみに出してください。",""
"132225","132225GMLT000703","東久留米市","全域","缶（飲食用）","カン","Cans (for food and beverage)","びん・缶","","",""
"132225","132225GMLT000689","東久留米市","全域","簡易シャワー","カンイシャワー","Shower stall","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000690","東久留米市","全域","簡易水道栓","カンイスイドウセン","Hydrant","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000691","東久留米市","全域","簡易便器（衛生的に処理されたものに限る）","カンイベンキ","Simple toilet bowls (limited to those treated in a sanitary manner)","粗大ごみ","","衛生的に処理されたものに限ります。（申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755）",""
"132225","132225GMLT000692","東久留米市","全域","換気扇","カンキセン","Ventilation fan","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000693","東久留米市","全域","緩衝剤","カンショウザイ","Buffer","容器包装プラスチック","","",""
"132225","132225GMLT000695","東久留米市","全域","乾燥機（食器用）","カンソウキ","Dryer (for tableware)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000696","東久留米市","全域","乾燥機（洗濯物用）","カンソウキ","Dryer (for laundry)","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000694","東久留米市","全域","乾燥機を置く台","カンソウキヲオクダイ","Stand to place the dryer","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000697","東久留米市","全域","乾燥剤（シリカゲル）","カンソウザイ","Desiccant (silica gel)","燃やせないごみ","","",""
"132225","132225GMLT000698","東久留米市","全域","乾電池","カンデンチ","Dry cell","有害ごみ","","透明または半透明の袋で出してください。",""
"132225","132225GMLT000699","東久留米市","全域","感熱紙（ファックス用紙やレシートなど）","カンネツシ","Thermal paper (fax paper, receipts, etc.)","燃やせるごみ","","特殊な薬品が使われているため、燃やせるごみへ出してください。",""
"132225","132225GMLT000700","東久留米市","全域","観葉植物（140cm）","カンヨウショクブツ","Houseplants (140cm)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000705","東久留米市","全域","カーテン（布製）","カーテン","Curtains (fabric)","紙類・布類","","金具を外してから出してください。",""
"132225","132225GMLT000704","東久留米市","全域","カーテンレール","カーテンレール","Curtain rail","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000706","東久留米市","全域","カード類","カードルイ","Cards (variety of card)","燃やせないごみ","","",""
"132225","132225GMLT000707","東久留米市","全域","カーペット（1帖以上）","カーペット","Carpet (1 square meter or more)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000708","東久留米市","全域","カーボン紙","カーボンシ","Carbon paper","燃やせるごみ","","特殊な薬品が使われているため、燃やせるごみへ出してください。",""
"132225","132225GMLT000709","東久留米市","全域","学習机","ガクシュウヅクエ","Writing desk","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000710","東久留米市","全域","学習机のいす","ガクシュウヅクエノイス","Writing desk (from which one can learn)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000711","東久留米市","全域","学習机の上の棚","ガクシュウヅクエノウエノタナ","Shelf above study desk","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000712","東久留米市","全域","額縁（一辺が1m以上）","ガクブチ","Picture frame (one side is more than 1m)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000713","東久留米市","全域","額縁（一辺が1m未満）","ガクブチ","Picture frame (less than 1 m on a side)","燃やせないごみ","","",""
"132225","132225GMLT000714","東久留米市","全域","ガス釜","ガスカマ","Gas cooker","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000022","東久留米市","全域","ガスコンロ（2口以上）","ガスコンロ","Gas stove (2 or more burners)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000715","東久留米市","全域","ガスコンロの風よけ（ステン製）（147cm×51cm）","ガスコンロノカゼヨケ","Windbreak for gas stove (stainless steel) (147cm x 51cm)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000023","東久留米市","全域","ガスストーブ","ガスストーブ","Gas heater","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000024","東久留米市","全域","ガスファンヒーター","ガスファンヒーター","Gas fan heater","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000025","東久留米市","全域","ガスボンベ類 （炭酸水メーカーの製品含む）","ガスボンベルイ","Gas cylinders (including products from soda makers)","収集しません","","製造元もしくは販売店にご返却するようお願いいたします。",""
"132225","132225GMLT000026","東久留米市","全域","ガソリン","ガソリン","Gasoline","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000027","東久留米市","全域","楽器（ギター類30cm以上）","ガッキ","Musical instruments (guitars 30 cm or more)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000028","東久留米市","全域","楽器（笛類30cm未満）","ガッキ","Musical instruments (flutes less than 30 cm)","燃やせないごみ","","",""
"132225","132225GMLT000032","東久留米市","全域","ガラス（姿見）","ガラス","Glass (figure)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000029","東久留米市","全域","ガラス食器","ガラスショッキ","Glassware","燃やせないごみ","","",""
"132225","132225GMLT000030","東久留米市","全域","ガラステーブル","ガラステーブル","Glass table","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000031","東久留米市","全域","ガラステーブルの枠（30cm×80cm×40cm）","ガラステーブルノワク","Frame of glass table (30cm x 80cm x 40cm)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000033","東久留米市","全域","ガリ版","ガリバン","Mimeograph","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000034","東久留米市","全域","ガード（ストーブ用）","ガード","Guard (for stove)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000035","東久留米市","全域","木くず","キクズ","Wood chips","燃やせるごみ","","",""
"132225","132225GMLT000036","東久留米市","全域","キックボード","キックボード","Kickboard","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000037","東久留米市","全域","キッチンペーパー","キッチンペーパー","Paper towel","燃やせるごみ","","",""
"132225","132225GMLT000038","東久留米市","全域","キッチンラック","キッチンラック","Kitchen rack","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000039","東久留米市","全域","キッチンワゴン","キッチンワゴン","Kitchen wagon","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000040","東久留米市","全域","着物用ハンガー","キモノヨウハンガー","Hangers for Kimono","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000041","東久留米市","全域","キャスター付スーツケース","キャスターヅケスーツケース","Suitcase with casters","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000042","東久留米市","全域","脚立（30cm以上）","キャタツ","Stepladder (30 cm or more)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000044","東久留米市","全域","キャリー（ショッピングカート、シルバーカー）","キャリー","Carry (shopping cart, silver car)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000043","東久留米市","全域","キャリーバッグ","キャリーバッグ","Carry bag","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000045","東久留米市","全域","キャンバス","キャンバス","Canvas","燃やせるごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000046","東久留米市","全域","キャンピングテーブル","キャンピングテーブル","Camping table","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000047","東久留米市","全域","急須","キュウス","Small teapot","燃やせないごみ","","",""
"132225","132225GMLT000048","東久留米市","全域","給湯器","キュウトウキ","Hot-water heater","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000049","東久留米市","全域","吸入器","キュウニュウキ","Inhaler","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000050","東久留米市","全域","給油ポンプ","キュウユポンプ","Oil feed pump","燃やせないごみ","","",""
"132225","132225GMLT000051","東久留米市","全域","教科書","キョウカショ","Textbook","紙類・布類","","",""
"132225","132225GMLT000053","東久留米市","全域","鏡台（一面鏡及び三面鏡）","キョウダイ","Mirror stands (single and three-sided mirrors)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000052","東久留米市","全域","鏡台の台のみ","キョウダイノダイノミ","Mirror stand stand only","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000054","東久留米市","全域","金魚運動マシン","キンギョウンドウマシン","Goldfish Exercise Machine","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000055","東久留米市","全域","金庫（耐火式）","キンコ","Safe (fireproof)","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000056","東久留米市","全域","金庫（手提げ）","キンコ","Safe (hand-held)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000057","東久留米市","全域","金属バット","キンゾクバット","Metal bat","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000058","東久留米市","全域","キーホルダー","キーホルダー","Keychain","燃やせないごみ","","",""
"132225","132225GMLT000005","東久留米市","全域","キーボード（パソコン用）","キーボード","Keyboards (for PCs)","燃やせないごみ","","",""
"132225","132225GMLT000059","東久留米市","全域","キーボード（長さ1m以内の音楽用）","キーボード","Keyboard (for music within 1 m length)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000060","東久留米市","全域","キーボード（パソコン用）","キーボード","Keyboards (for PCs)","小型家電回収ボックス","","",""
"132225","132225GMLT000061","東久留米市","全域","義足","ギソク","Artificial leg","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000062","東久留米市","全域","ギター","ギター","Guitar","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000063","東久留米市","全域","ギターのアンプ","ギターノアンプ","Guitar Amplifier","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000064","東久留米市","全域","牛乳パック","ギュウニュウパック","Milk carton","紙類・布類","","",""
"132225","132225GMLT000065","東久留米市","全域","牛乳びん","ギュウニュウビン","Milk bottle","びん・缶","","",""
"132225","132225GMLT000066","東久留米市","全域","空気入れ","クウキイレ","Air inflator","燃やせないごみ","","指定収集袋に三分の一程度入れて出してください。",""
"132225","132225GMLT000067","東久留米市","全域","空気清浄機","クウキセイジョウキ","Air cleaner","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000068","東久留米市","全域","釘","クギ","Nail ","燃やせないごみ","","",""
"132225","132225GMLT000069","東久留米市","全域","草（※無料）","クサ","Grass (*Free)","燃やせるごみ","","無料のため、透明または半透明の袋で出してください。",""
"132225","132225GMLT000070","東久留米市","全域","串（金属製、プラスチック製）","クシ","Skewers (metal or plastic)","燃やせないごみ","","",""
"132225","132225GMLT000071","東久留米市","全域","櫛（金属製、プラスチック製）","クシ","Comb (metal or plastic)","燃やせないごみ","","",""
"132225","132225GMLT000072","東久留米市","全域","串（竹製、木製）","クシ","Skewers (bamboo, wooden)","燃やせるごみ","","",""
"132225","132225GMLT000073","東久留米市","全域","櫛（竹製、木製）","クシ","Comb (bamboo, wood)","燃やせるごみ","","",""
"132225","132225GMLT000074","東久留米市","全域","薬","クスリ","Drug","燃やせるごみ","","",""
"132225","132225GMLT000075","東久留米市","全域","薬等の紙箱","クスリトウノカミバコ","Paper boxes for medicines, etc.","紙類・布類","","",""
"132225","132225GMLT000076","東久留米市","全域","薬の紙袋","クスリノカミブクロ","Paper bag for medicine","紙類・布類","","",""
"132225","132225GMLT000077","東久留米市","全域","薬の容器（プラスチック製）","クスリノヨウキ","Container for medicine (plastic)","容器包装プラスチック","","",""
"132225","132225GMLT000078","東久留米市","全域","果物くず","クダモノクズ","Fruit scraps","燃やせるごみ","","",""
"132225","132225GMLT000079","東久留米市","全域","果物の保護材（発泡スチロール）","クダモノノホゴザイ","Fruit protector (Styrofoam)","容器包装プラスチック","","",""
"132225","132225GMLT000080","東久留米市","全域","口紅ケース","クチベニケース","Lipstick Case","燃やせないごみ","","",""
"132225","132225GMLT000081","東久留米市","全域","クッキングカッター","クッキングカッター","Cooking Cutter","燃やせないごみ","","",""
"132225","132225GMLT000082","東久留米市","全域","クッション","クッション","Cushion","燃やせるごみ","","",""
"132225","132225GMLT000083","東久留米市","全域","クッションカバー","クッションカバー","Cushion cover","紙類・布類","","",""
"132225","132225GMLT000084","東久留米市","全域","くつ","クツ","Shoes","燃やせないごみ","","",""
"132225","132225GMLT000085","東久留米市","全域","靴下","クツシタ","Socks","紙類・布類","","",""
"132225","132225GMLT000086","東久留米市","全域","靴べら（金属製、プラスチック製）","クツベラ","Shoehorn (metal or plastic)","燃やせないごみ","","",""
"132225","132225GMLT000087","東久留米市","全域","靴べら（木製）","クツベラ","Shoehorn (wooden)","燃やせるごみ","","",""
"132225","132225GMLT000088","東久留米市","全域","熊手（金属製）","クマデ","Rake (metal)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000089","東久留米市","全域","クリスマスツリー（150cm以上）","クリスマスツリー","Christmas tree (150 cm or longer)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000090","東久留米市","全域","クリスマスツリー（150cm未満）","クリスマスツリー","Christmas tree (less than 150cm)","燃やせないごみ","","",""
"132225","132225GMLT000091","東久留米市","全域","クリップ","クリップ","Clip","燃やせないごみ","","",""
"132225","132225GMLT000092","東久留米市","全域","クリーニングビニール袋","クリーニングビニールブクロ","Cleaning Plastic Bag","燃やせないごみ","","",""
"132225","132225GMLT000093","東久留米市","全域","車いす（電動車いすを除く）","クルマイス","Wheelchairs (excluding electric wheelchairs)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000094","東久留米市","全域","車のカバー","クルマノカバー","Car Covers","燃やせないごみ","","たたんで、指定収集袋に入れてください。",""
"132225","132225GMLT000095","東久留米市","全域","クレヨン","クレヨン","Crayon","燃やせないごみ","","",""
"132225","132225GMLT000096","東久留米市","全域","クワ（大きいもの）","クワ","Mulberry (large one)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000097","東久留米市","全域","クーファン（赤ちゃん用のかご）","クーファン","Coupons (baby baskets)","燃やせるごみ","","",""
"132225","132225GMLT000098","東久留米市","全域","クーラーボックス（30cm以上）","クーラーボックス","Cooler box (30 cm or more)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000099","東久留米市","全域","クーラーボックス（30cm未満）","クーラーボックス","Cooler box (less than 30 cm)","燃やせないごみ","","",""
"132225","132225GMLT000100","東久留米市","全域","グラス","グラス","Glass","燃やせないごみ","","",""
"132225","132225GMLT000101","東久留米市","全域","グローブ（野球）","グローブ","Glove (baseball)","燃やせないごみ","","",""
"132225","132225GMLT000102","東久留米市","全域","グローランプ","グローランプ","Glow lamp","燃やせないごみ","","",""
"132225","132225GMLT000103","東久留米市","全域","軍手","グンテ","Cotton gloves","燃やせるごみ","","",""
"132225","132225GMLT000104","東久留米市","全域","蛍光管","ケイコウカン","Fluorescent tube","有害ごみ","","",""
"132225","132225GMLT000105","東久留米市","全域","携帯型ゲーム機（及び付属品）","ケイタイガタゲームキ","Portable game machines (and accessories)","小型家電回収ボックス","","",""
"132225","132225GMLT000106","東久留米市","全域","携帯電話","ケイタイデンワ","Cellular telephone","小型家電回収ボックス","","市役所本庁舎とごみ対策課庁舎のみの回収です。 又はリチウムイオン電池を外して燃やせないごみへ出してください。（外したリチウムイオン電池はリサイクル協力店あるいは小型家電回収ボックスまでお持ちください。）  リサイクル協力店検索 https：／／www．jbrc．com／general／recycle＿kensaku／",""
"132225","132225GMLT000107","東久留米市","全域","携帯用ラジオ","ケイタイヨウラジオ","Portable Radio","小型家電回収ボックス","","",""
"132225","132225GMLT000108","東久留米市","全域","毛糸","ケイト","Knitting wool","燃やせるごみ","","",""
"132225","132225GMLT000109","東久留米市","全域","軽量ブロック","ケイリョウブロック","Lightweight Blocks","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000110","東久留米市","全域","消しゴム","ケシゴム","Eraser","燃やせないごみ","","",""
"132225","132225GMLT000111","東久留米市","全域","化粧品の容器（びん製）","ケショウヒンノヨウキ","Containers for cosmetics (made of bottles)","燃やせないごみ","","",""
"132225","132225GMLT000112","東久留米市","全域","化粧品の容器（プラスチック製）","ケショウヒンノヨウキ","Containers for cosmetics (plastic)","容器包装プラスチック","","",""
"132225","132225GMLT000113","東久留米市","全域","ケチャップの容器（びん）","ケチャップノヨウキ","Ketchup container (bottle)","びん・缶","","",""
"132225","132225GMLT000114","東久留米市","全域","ケチャップの容器（プラスチック製）","ケチャップノヨウキ","Ketchup container (plastic)","容器包装プラスチック","","",""
"132225","132225GMLT000115","東久留米市","全域","健康器","ケンコウキ","Health organ","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000116","東久留米市","全域","建築廃材","ケンチクハイザイ","Construction waste","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000117","東久留米市","全域","剣道用具（一式）","ケンドウヨウグ","Kendo equipment (complete set)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000118","東久留米市","全域","鍵盤ハーモニカ","ケンバンハーモニカ","Keyboard harmonica","燃やせないごみ","","",""
"132225","132225GMLT000119","東久留米市","全域","げた箱","ゲタバコ","Shoe rack","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000120","東久留米市","全域","玄関マット","ゲンカンマット","Entrance mat","燃やせるごみ","","",""
"132225","132225GMLT000121","東久留米市","全域","幻燈機","ゲントウキ","Slide projector","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000122","東久留米市","全域","ゲーム機（大型・業務用）","ゲームキ","Game machines (large and commercial)","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000123","東久留米市","全域","ゲーム機（携帯・据置型）","ゲームキ","Game consoles (portable and stationary)","小型家電回収ボックス","","",""
"132225","132225GMLT000124","東久留米市","全域","高圧洗浄機（50cm程度）","コウアツセンジョウキ","High-pressure cleaner (about 50 cm)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000398","東久留米市","全域","高枝切りばさみ","コウエダギリバサミ","Pruning shears","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000126","東久留米市","全域","工具（ドライバー、ハンマーなど）","コウグ","Tools (screwdriver, hammer, etc.)","燃やせないごみ","","",""
"132225","132225GMLT000125","東久留米市","全域","工具入れ（30cm以上）","コウグイレ","Tool box (30 cm or longer)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000127","東久留米市","全域","小型制御弁式鉛蓄電池","コガタセイギョベンシキナマリチクデンチ","Compact control valve type lead-acid battery","小型家電回収ボックス","","●使用機器から取り外せる場合は、ビニールテープなどで端子部を絶縁して、JBRC登録協力店の回収ボックスへ出してください。 ※市役所本庁舎1階、ごみ対策課にも小型充電式電池回収ボックスを設置しています。  ●使用機器から取り外せない場合は、小型家電回収ボックスに出してください。",""
"132225","132225GMLT000128","東久留米市","全域","小型の飲料パック","コガタノインリョウパック","Small beverage packs","燃やせるごみ","","",""
"132225","132225GMLT000129","東久留米市","全域","こたつ","コタツ","Kotatsu","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000130","東久留米市","全域","こたつ板","コタツイタ","Top board  for kotatsu","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000131","東久留米市","全域","こたつのヒーターのみ","コタツノヒーターノミ","Only heater for kotatsu","燃やせないごみ","","",""
"132225","132225GMLT000132","東久留米市","全域","コップ","コップ","Glass","燃やせないごみ","","",""
"132225","132225GMLT000133","東久留米市","全域","琴","コト","Koto","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000134","東久留米市","全域","子供用遊具（ブランコ及び滑り台を除く）","コドモヨウユウグ","Children's playground equipment (excluding swings and slides)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000135","東久留米市","全域","コピー機（家庭用のもの）","コピーキ","Photocopier (for home use)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000136","東久留米市","全域","米びつ","コメビツ","Rice bin","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000137","東久留米市","全域","米びつ付き収納庫（レンジ台）","コメビツツキシュウノウコ","Storage cabinet with rice bin (range stand)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000138","東久留米市","全域","コンクリート","コンクリート","Concrete","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000139","東久留米市","全域","コンデンサー","コンデンサー","Capacitor","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000140","東久留米市","全域","コンポスター（庭で使用する緑の容器、生ごみ処理用）","コンポスター","Composter (green container used in the garden, for food waste disposal)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000141","東久留米市","全域","コンロ（ガス二口以上）","コンロ","Stove (two or more gas burners)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000142","東久留米市","全域","コンロ（一口）","コンロ","Stove (one burner)","燃やせないごみ","","",""
"132225","132225GMLT000143","東久留米市","全域","コート掛け","コートカケ","Coat rack","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000144","東久留米市","全域","コート類（傷んでないもの）","コートルイ","Coats (undamaged)","紙類・布類","","",""
"132225","132225GMLT000145","東久留米市","全域","コード（10m程度、ドラム式）","コード","Cord (approx. 10 m, drum type)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000146","東久留米市","全域","コーヒーメーカー","コーヒーメーカー","Coffee maker","燃やせないごみ","","",""
"132225","132225GMLT000147","東久留米市","全域","碁石","ゴイシ","Go stones","燃やせないごみ","","",""
"132225","132225GMLT000149","東久留米市","全域","五月人形セット（棚込み）","ゴガツニンギョウセット","May Doll Set (shelf included)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000148","東久留米市","全域","五月人形段飾り用棚","ゴガツニンギョウダンカザリヨウタナ","Shelf for tiered display of May dolls","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000150","東久留米市","全域","ござ","ゴザ","Mat","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000151","東久留米市","全域","碁盤（囲碁、将棋盤）","ゴバン","Go board (Igo, Shogi board)","収集しません","","専門業者や購入先へ相談を、又は廃棄物処理業者を紹介します。",""
"132225","132225GMLT000152","東久留米市","全域","ごみ箱（50cm以上）","ゴミバコ","Garbage can (50 cm or longer)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000153","東久留米市","全域","ゴム類","ゴムルイ","Rubbers","燃やせないごみ","","",""
"132225","132225GMLT000154","東久留米市","全域","ゴルフクラブ","ゴルフクラブ","Golf club","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000155","東久留米市","全域","ゴルフシューズ","ゴルフシューズ","Golf shoes","燃やせないごみ","","",""
"132225","132225GMLT000156","東久留米市","全域","ゴルフネット","ゴルフネット","Golf net","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000157","東久留米市","全域","ゴルフバッグ","ゴルフバッグ","Golf bag","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000158","東久留米市","全域","ゴルフパター練習台","ゴルフパターレンシュウダイ","Golf putting practice table","燃やせないごみ","","",""
"132225","132225GMLT000159","東久留米市","全域","サイクリングマシーン","サイクリングマシーン","Cycling machine","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
"132225","132225GMLT000160","東久留米市","全域","裁断台","サイダンダイ","Cutting board (cloth or paper)","粗大ごみ","","申し込み制。専用電話番号042ー473ー2118 FAX042ー477ー6755",""
