1,東京都生計分析調査　令和 5年 1月,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,第３表　勤め先収入７分位階層別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―　,,,,,,,,,,,,,,,,
3,,,,,,,注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,
4,,,,,,,項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）　※令和５年の調整係数に遡及改定しました。（令和５年10月24日）,,,,,,,,,,,,,,,,
5,項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
186,2,4,0,0,0,公的年金保険料,37221,-,6.5,1960,-,13780,-,22687,-,34891,-,49648,-,63973,-,72790,-
187,2,4,0,0,0,健康保険料,20458,-,6.2,5664,-,14446,-,13060,-,16933,-,22887,-,28890,-,40819,-
188,2,4,0,0,0,介護保険料,3600,-,28.3,433,-,4756,-,1579,-,2521,-,3629,-,4983,-,7185,-
189,2,4,0,0,0,他の社会保険料,1877,-,76.7,94,-,863,-,1084,-,1746,-,2476,-,2933,-,3895,-
190,2,3,0,0,0,その他,29,-,...,205,-,-,-,-,-,-,-,-,-,-,-,-,-
191,2,1,0,0,0,実支出以外の支払(繰越金を除く),724896,-,12.6,180982,-,338138,-,539521,-,821910,-,709135,-,878533,-,1583760,-
192,2,2,0,0,0,預貯金,459033,-,5.7,81956,-,248122,-,339308,-,439962,-,526979,-,602863,-,962312,-
193,2,2,0,0,0,保険料,40741,-,75.2,10315,-,11371,-,15748,-,20297,-,21935,-,35918,-,166620,-
194,2,3,0,0,0,個人・企業年金保険料,25134,-,429.7,1127,-,4546,-,7171,-,3154,-,4411,-,12347,-,140478,-
195,2,3,0,0,0,他の保険料,15607,-,-15.7,9188,-,6824,-,8577,-,17142,-,17525,-,23571,-,26142,-
196,2,2,0,0,0,有価証券購入,5202,-,-13.5,325,-,305,-,1016,-,865,-,3619,-,14607,-,15373,-
197,2,2,0,0,0,土地家屋借金返済,73494,-,13.7,18226,-,8854,-,68653,-,211731,-,46976,-,63040,-,94929,-
198,2,2,0,0,0,他の借金返済,4354,-,210.3,-,-,773,-,597,-,2977,-,2515,-,1155,-,22061,-
199,2,2,0,0,0,クレジット購入借入金返済,141342,-,24.1,70140,-,68191,-,114154,-,146002,-,106890,-,158520,-,320714,-
200,2,2,0,0,0,実支出以外の支払のその他,730,-,70.6,21,-,521,-,45,-,77,-,220,-,2429,-,1751,-
201,2,1,0,0,0,繰越金,248425,-,7.8,67334,-,153864,-,329500,-,149872,-,320320,-,90838,-,623044,-
202,3,0,0,0,0,可処分所得,478161,-,11.6,60801,-,240866,-,367328,-,459442,-,563607,-,631834,-,1011185,-
203,3,0,0,0,0,黒字,103384,-,31.5,-190535,-,-90951,-,28146,-,100110,-,192856,-,210583,-,466020,-
204,3,1,0,0,0,金融資産純増,89156,-,69.6,-181220,-,-28880,-,35580,-,-83200,-,219382,-,200312,-,456598,-
205,3,3,0,0,0,貯蓄純増,83954,-,80.3,-181545,-,-29185,-,34564,-,-84065,-,215763,-,185704,-,441225,-
206,3,4,0,0,0,預貯金純増,59017,-,52.5,-147563,-,-32880,-,25989,-,-98583,-,193828,-,149786,-,319751,-
207,3,4,0,0,0,保険純増,24936,-,217.3,-33982,-,3695,-,8575,-,14518,-,21935,-,35918,-,121475,-
208,3,3,0,0,0,有価証券純購入,5202,-,-13.5,325,-,305,-,1016,-,865,-,3619,-,14607,-,15373,-
209,3,1,0,0,0,土地家屋借金純減,73494,-,13.7,18226,-,8854,-,68653,-,211731,-,46976,-,63040,-,94929,-
210,3,1,0,0,0,他の借金純減,4354,-,...,-,-,773,-,597,-,2977,-,2515,-,1155,-,22061,-
211,3,1,0,0,0,クレジット購入借入金純減,-9513,-,-98.8,-3478,-,-16955,-,-12467,-,18935,-,-55840,-,-16568,-,18087,-
212,3,1,0,0,0,土地家屋純増,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213,3,1,0,0,0,その他の純増,311,-,135.4,-132,-,521,-,-324,-,7,-,128,-,1173,-,780,-
214,3,1,0,0,0,繰越純増,-54418,-,-64.9,-23931,-,-55265,-,-63892,-,-50339,-,-20305,-,-38528,-,-126435,-
