1,"東京都生計分析調査　令和 5年","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,"meimoku","nen","対前年（同月）名目増加率_平成29年",-,-,-,-,-4.2,-4.4,-4.5,-2.8,-4.2,-0.9,13.3,-14.1,-12.7,-12.9,-32.2,-23.0,-35.7,-13.0,27.4,3.3,11.7,-3.3,0.4,3.2,2.1,-0.4,1.6,-5.5,1.9,-6.4,-2.9,-8.2,2.0,0.9,2.5,-2.8,11.6,-0.7,4.1,-8.2,50.1,4.2,4.0,5.3,6.7,3.1,-0.4,8.4,-25.3,-25.7,5.0,0.8,-1.4,-5.3,43.0,-5.0,-3.8,-10.5,29.3,0.1,-7.6,-12.2,0.9,7.6,29.0,-4.4,-2.7,19.4,2.9,60.3,-0.2,-3.8,-3.2,25.0,-6.7,2.7,39.1,-2.3,-2.3,1.7,-0.8,-5.5,0.3,6.5,-6.7,166.6,-7.7,,,,,,
39,"meimoku","nen","対前年（同月）名目増加率_平成30年",-,-,-,-,9.0,9.3,8.2,5.2,6.8,0.3,33.0,33.1,23.7,27.7,101.2,97.8,110.8,102.4,44.7,20.0,-15.5,7.6,0.1,-4.3,-2.9,0.3,1.0,-3.2,-1.2,-1.8,1.2,1.0,-0.7,3.5,2.0,5.2,-13.6,0.9,-4.3,3.5,-22.2,1.9,5.3,-1.7,18.8,-0.7,-7.8,-21.8,-4.4,17.7,-5.4,-3.4,10.7,-3.7,-21.1,-3.4,-6.4,1.8,-33.7,-5.7,3.7,-10.5,1.6,-8.7,-22.1,-0.7,10.2,-8.0,3.4,-22.0,0.7,4.6,6.6,-26.7,-0.1,-7.4,-27.0,-7.5,-5.7,-5.1,-5.2,-0.6,-7.9,-3.1,-35.9,-91.1,14.8,,,,,,
40,"meimoku","nen","対前年（同月）名目増加率_平成31年・令和元年",-,-,-,-,6.5,5.8,5.5,3.8,3.4,2.7,1.4,9.1,14.4,12.8,20.9,-2.0,-18.1,-2.0,74.7,12.6,87.3,7.2,3.8,3.8,1.9,2.5,1.3,1.3,-0.5,0.9,-3.5,3.6,-0.9,3.9,3.0,1.3,17.3,4.9,-0.9,-8.9,23.7,1.6,1.2,5.5,13.4,-2.4,11.8,12.5,52.1,23.0,10.8,4.5,-4.6,0.3,67.0,1.6,-0.4,-7.7,47.4,1.3,-6.7,5.8,8.9,10.8,-12.4,-1.5,14.8,7.0,8.0,20.1,-6.6,-5.6,-8.7,26.6,3.8,4.4,34.7,10.3,2.6,0.0,-1.8,4.6,-14.1,-10.4,58.9,...,3.8,,,,,,
41,"meimoku","nen","対前年（同月）名目増加率_令和 2年",-,-,-,-,4.2,2.0,2.4,0.1,0.3,0.2,6.6,-0.6,14.6,11.3,10.2,-10.6,-1.5,-26.3,-3.9,-2.8,139.1,4.1,0.6,-0.7,-4.8,3.2,6.6,14.7,21.1,15.6,17.2,6.1,23.4,6.4,6.5,6.8,23.5,-24.3,10.7,20.9,-12.4,-2.1,-3.0,-6.4,-25.3,5.5,14.9,35.8,-15.2,-15.1,9.4,23.8,-14.0,-21.2,5.6,-28.4,-21.5,-11.2,-2.4,-21.2,-18.8,7.4,6.6,8.5,26.3,40.6,-5.9,-15.3,-38.0,-11.7,0.7,-12.0,-12.1,6.5,-12.5,-15.4,21.9,-0.6,-0.9,-27.1,-7.8,3.9,-11.2,-19.3,-25.7,193.8,4.5,,,,,,
42,"meimoku","nen","対前年（同月）名目増加率_令和 3年",-,-,-,-,4.1,5.3,5.3,5.0,5.0,5.0,-24.2,6.7,10.4,11.8,-20.3,2.6,10.0,-15.1,8.5,5.7,-26.0,3.9,6.4,6.9,4.0,0.8,-5.5,0.0,-3.5,-5.5,-8.2,1.8,-4.7,8.5,15.0,4.3,9.9,-2.6,-0.8,-11.2,31.9,-5.7,-7.8,-6.7,-7.3,-1.1,2.0,2.3,46.0,20.7,2.5,-8.6,-20.2,-1.4,-31.0,1.3,1.4,11.9,-25.6,1.8,4.6,-34.6,1.7,0.8,-16.5,-8.6,8.9,9.9,-0.9,28.4,-4.4,2.7,-0.5,10.0,12.4,6.1,8.8,5.3,-8.3,8.7,13.4,20.2,-14.4,5.3,76.7,53.5,5.0,,,,,,
43,"meimoku","nen","対前年（同月）名目増加率_令和 4年",-,-,-,-,-6.3,-5.9,-5.7,-4.7,-5.3,-4.9,-10.7,-3.5,-11.9,-11.9,4.3,10.0,-4.1,68.2,-16.9,-13.0,-23.5,-5.6,-9.0,-8.9,-2.0,-2.5,-2.6,-10.5,-4.5,-1.6,-4.7,-5.2,-4.5,-2.5,-7.0,-3.0,-26.0,14.1,-4.4,10.2,-35.2,17.8,30.0,18.3,56.1,-3.8,-6.2,-17.0,-12.4,-3.7,-2.8,4.5,10.1,11.6,84.7,13.0,12.4,-9.3,13.1,5.9,10.5,28.8,-4.4,-1.3,-9.2,3.2,-7.5,-10.4,23.0,-24.9,-8.5,-2.0,-7.5,-24.4,14.5,5.2,-26.7,4.8,-8.4,14.5,-5.8,-1.7,-8.1,3.9,-53.9,-82.6,-9.5,,,,,,
44,"meimoku","nen","対前年（同月）名目増加率_令和 5年",-,-,-,-,5.3,5.3,4.1,3.2,3.5,5.7,4.3,-7.4,7.7,5.3,11.9,45.5,9.9,99.0,30.2,21.8,8.2,4.6,5.6,4.5,3.7,9.5,7.1,6.0,6.5,12.2,6.6,10.7,7.9,9.2,8.2,7.4,14.0,14.6,1.1,-16.3,63.4,-1.8,-1.9,-0.3,-32.8,-1.9,3.1,27.0,-36.9,-6.8,-9.8,0.2,11.3,-8.7,-78.4,-8.6,-4.3,5.8,-40.6,-6.9,-5.7,-24.9,-4.4,-4.6,0.0,-12.2,-1.5,5.7,20.0,0.8,0.6,11.3,23.6,14.1,-15.9,12.2,32.9,3.7,0.8,14.2,-7.4,-14.0,-17.6,2.8,47.3,52.0,8.5,,,,,,
45,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 1月",-,-,-,-,11.0,13.0,12.9,4.6,5.8,3.7,-19.3,93.3,56.0,57.1,87.6,17.5,128.0,-66.4,-4.8,15.9,-32.8,11.6,7.4,7.1,7.1,14.3,13.0,6.0,4.8,0.5,3.8,15.1,6.3,7.6,9.6,18.1,-2.5,43.2,7.6,-11.8,53.3,42.9,39.6,44.2,-5.0,57.5,-15.5,-37.3,-2.1,-1.2,6.4,3.9,-66.3,-22.1,284.6,-20.2,-0.7,12.2,-38.4,-1.5,-53.8,-53.5,7.6,9.5,10.6,-5.3,14.1,-10.9,37.0,-30.8,-9.3,16.3,11.7,61.1,23.4,47.1,82.8,0.7,-2.1,69.4,-12.6,-34.4,24.9,9.9,72.0,-,8.7,,,,,,
46,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 2月",-,-,-,-,14.3,13.5,15.6,7.8,7.8,6.8,11.1,194.4,57.1,50.2,49.2,-36.6,-28.5,-64.7,34.5,3.5,69.5,14.1,-1.1,-5.9,7.4,12.5,6.1,-4.1,3.2,1.8,0.1,3.1,12.4,17.1,13.4,19.3,-3.5,39.0,-20.5,-17.3,-27.8,11.0,24.4,17.3,-41.7,-18.4,-17.8,-43.4,-74.0,-26.2,-0.4,8.5,-46.3,-8.7,...,-4.0,-23.0,49.1,-86.3,0.6,-22.5,-41.4,42.2,22.4,22.6,16.9,73.1,2.7,66.9,-11.7,-6.1,33.7,73.5,565.0,-24.7,1.3,-17.5,-3.4,-12.6,7.8,13.8,26.6,23.6,3.4,-77.9,-100.0,15.2,,,,,,
47,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 3月",-,-,-,-,0.0,2.6,2.9,-0.8,3.8,6.1,38.5,-68.2,22.8,25.6,6.4,-32.1,-21.5,-84.4,125.5,13.8,-41.5,-0.6,6.7,7.9,9.2,12.1,10.9,4.6,4.1,7.8,1.1,14.1,4.8,13.6,13.9,13.6,1.1,27.5,5.6,-10.1,131.7,18.4,13.1,26.2,-54.7,26.6,8.8,196.5,-11.5,-79.8,-5.1,4.8,-51.9,-1.4,-80.6,-8.5,7.3,38.6,-47.3,41.3,22.2,-40.8,-16.9,9.5,5.0,-23.1,-23.2,39.7,40.3,74.6,6.8,20.1,47.8,62.3,-28.0,33.4,128.5,16.9,-1.0,27.1,-20.5,-36.9,4.7,7.7,123.6,-100.0,2.5,,,,,,
48,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 4月",-,-,-,-,15.4,15.9,12.5,7.8,8.5,7.6,-4.5,37.1,36.8,36.6,26.7,-26.7,53.7,-75.9,4.4,89.6,-14.9,14.9,5.1,1.9,4.5,16.3,8.3,10.4,15.5,14.6,10.7,20.1,11.1,19.3,18.4,22.5,7.9,23.1,-37.9,-4.2,-66.3,1.0,5.8,13.2,-77.1,-21.9,14.0,37.3,21.8,-43.1,-14.9,13.3,91.2,-0.3,-100.0,-8.8,10.6,0.8,-18.1,-10.3,21.5,-6.7,10.2,10.5,138.0,-2.2,5.4,-13.1,21.2,-33.0,-15.5,24.3,38.1,-0.1,-42.2,3.9,38.4,-0.1,4.7,2.0,16.3,24.3,40.0,-26.9,73.8,-100.0,18.1,,,,,,
49,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 5月",-,-,-,-,10.5,3.8,4.3,3.7,4.2,1.8,-15.9,89.4,8.3,6.1,-1.1,-13.2,35.5,-62.9,73.3,-9.9,268.0,10.6,8.5,8.0,8.0,10.6,11.0,5.9,15.3,20.7,12.5,17.7,19.4,19.0,11.7,16.6,6.7,0.1,25.9,-6.3,267.1,10.3,0.8,6.9,-11.3,42.2,15.4,58.3,-36.9,27.6,-30.6,8.0,173.8,-12.9,47.6,-11.6,-22.7,17.4,-10.6,-12.2,-18.8,-12.9,-4.9,-13.1,20.7,-6.4,-3.8,15.3,19.1,19.7,8.6,-6.0,6.0,-0.5,-44.9,12.1,36.3,26.8,4.9,4.6,1.5,-2.1,27.8,6.2,-26.7,-,10.1,,,,,,
50,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 6月",-,-,-,-,-3.9,-5.1,-7.4,-8.3,-5.8,2.6,-19.4,-20.2,0.6,-0.5,-27.3,-7.6,-2.0,-44.6,62.9,40.0,183.1,-5.6,5.9,8.8,11.7,9.2,12.9,8.7,8.9,10.9,4.9,18.2,4.2,11.7,9.5,10.9,19.1,6.4,43.7,-2.7,355.5,-2.4,2.5,-2.8,110.0,-9.8,6.5,55.3,-51.8,-61.3,-11.4,3.6,25.2,-0.8,200.0,16.4,14.4,14.2,-38.9,-22.9,-27.6,-41.0,-7.8,4.0,4.8,-18.8,-7.9,18.6,-23.1,52.1,22.5,22.1,59.8,-5.7,-30.1,20.8,93.1,23.0,4.9,16.4,3.6,-1.0,-14.1,17.0,257.2,-100.0,2.0,,,,,,
51,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 7月",-,-,-,-,10.5,11.8,10.6,12.1,10.8,4.5,-20.7,35.2,9.7,6.3,-33.8,139.0,250.4,17.6,168.8,52.8,-64.2,9.3,5.3,1.2,1.2,9.9,7.5,8.6,5.0,12.8,6.6,18.4,3.7,11.0,4.1,6.7,25.7,15.7,14.3,-2.6,114.7,-12.2,-16.9,-16.4,2.3,1.6,-8.4,-42.6,-66.0,23.0,-3.9,3.2,139.6,5.7,-13.8,14.7,-1.4,24.1,-13.4,-6.0,-7.2,13.4,4.4,-8.1,20.9,-5.4,12.2,6.3,11.5,11.0,-5.6,-11.9,57.0,39.6,-67.7,0.1,-9.3,6.5,-4.2,-0.5,-10.3,-17.7,-29.9,12.8,46.1,-,15.2,,,,,,
52,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 8月",-,-,-,-,1.5,2.7,-0.6,0.8,2.5,6.2,-25.1,-75.3,-5.4,-5.6,-16.0,196.0,128.9,917.2,18.1,30.1,-53.7,1.6,8.0,10.1,-0.2,9.8,3.1,5.6,3.9,15.9,-3.4,1.2,-1.5,12.1,6.6,0.2,9.5,28.6,53.5,-7.8,...,-21.5,-20.5,-24.5,-17.8,-21.1,19.8,64.9,3.4,160.0,-21.2,-7.9,-24.5,-15.7,-91.7,-45.1,11.8,-7.1,-37.2,-5.1,15.7,86.0,-20.7,-19.6,-28.8,-12.8,-22.6,5.4,54.4,-22.8,6.9,-44.9,-55.6,-51.4,-24.5,-6.6,73.9,-17.5,-5.5,-12.1,-5.1,-24.7,-25.8,57.0,13.4,...,1.2,,,,,,
53,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 9月",-,-,-,-,2.4,2.8,1.5,3.8,5.5,3.7,72.3,-19.4,-8.9,-12.8,-7.4,94.1,-15.6,...,25.7,20.2,-17.3,2.8,-3.4,-4.8,-3.0,10.0,8.0,13.7,8.3,23.1,13.7,20.4,10.5,2.9,0.7,-0.2,14.4,15.7,2.1,-24.4,254.6,-14.3,-13.7,-27.4,136.4,-5.7,23.3,155.6,-25.6,-23.5,-10.1,-11.3,-33.4,-43.7,-99.3,-36.7,-42.3,-24.8,-56.4,-32.7,-22.0,-78.2,-10.4,1.1,-31.4,-37.5,3.4,-13.5,28.2,-40.5,2.4,-18.7,-29.4,-64.6,36.3,0.3,-10.3,-30.2,15.1,15.6,2.5,6.3,-30.8,-7.9,157.3,-100.0,1.0,,,,,,
54,"meimoku","tuki","対前年（同月）名目増加率_令和 5年10月",-,-,-,-,10.2,9.6,7.3,9.4,10.5,8.6,42.2,110.3,-0.4,-4.5,-8.2,172.3,-16.9,888.4,-1.5,13.6,89.6,8.8,18.7,19.7,12.3,5.3,-4.9,11.2,6.4,22.4,12.2,13.0,8.3,-2.4,3.4,7.9,49.5,-3.5,18.5,-37.0,387.7,-19.4,-18.7,-27.9,-66.3,-13.5,1.3,20.9,-50.9,31.0,-19.4,-2.9,46.9,-16.2,-88.3,-20.0,-17.8,-21.2,-46.3,-30.2,17.1,-15.6,9.5,-10.0,-30.7,-15.3,25.0,51.4,43.4,102.1,14.3,66.0,66.7,-42.4,68.2,24.3,299.1,6.2,5.9,18.7,-14.3,-23.6,-45.0,5.6,212.5,...,15.9,,,,,,
55,"meimoku","tuki","対前年（同月）名目増加率_令和 5年11月",-,-,-,-,8.6,9.0,7.1,11.6,10.6,10.5,-9.4,87.0,-18.1,-24.5,64.1,92.6,-43.2,660.2,51.2,47.2,-17.1,6.0,7.1,3.4,-8.2,4.3,4.5,9.8,4.4,9.0,7.9,0.6,3.7,-2.7,10.0,-9.3,23.7,0.8,-15.3,-19.8,14.6,-18.6,-15.9,-33.2,-14.5,-7.6,11.6,-11.2,118.5,233.5,1.8,-1.7,-38.0,16.5,-78.9,31.6,21.6,-12.4,40.9,9.9,19.1,-37.3,-23.2,-21.8,-38.5,-40.3,-12.7,1.1,-15.3,29.8,-9.6,-34.3,-52.5,22.5,-3.6,10.5,-62.2,10.8,10.0,32.7,-32.0,-17.0,-59.1,-27.7,-76.8,...,19.4,,,,,,
56,"meimoku","tuki","対前年（同月）名目増加率_令和 5年12月",-,-,-,-,-0.9,-0.7,-1.1,-0.9,-5.2,6.1,-20.6,-6.4,-10.4,-12.8,107.0,139.8,-60.7,...,-71.1,-11.4,-9.8,-2.2,0.4,-2.1,-2.1,3.6,6.6,-2.7,0.4,7.8,9.4,-7.3,11.8,4.8,2.1,-6.6,15.7,4.1,-32.9,-41.7,1.5,-24.1,-22.8,-34.4,-44.3,-11.3,-17.3,3.7,-74.7,-30.7,-3.0,-10.2,144.5,-3.5,-100.0,-4.8,-6.0,13.9,-35.6,-10.9,26.4,73.3,-23.0,-27.9,-29.0,7.3,-31.6,-15.7,-7.9,-29.8,-2.6,71.0,113.2,-42.5,11.9,11.3,-1.7,16.3,-7.1,13.7,-8.3,-14.8,-21.5,-3.3,137.0,-,4.7,,,,,,
57,"jissitu","nen","対前年（同月）実質増加率_平成24年",-,-,-,-,2.3,2.0,2.2,1.1,1.8,0.4,-0.1,6.2,15.1,14.7,-11.3,17.5,31.1,12.2,6.5,-4.0,25.6,1.8,-,-,3.7,1.5,-3.8,0.3,-0.9,5.5,0.5,-2.2,0.9,-2.6,3.6,1.6,10.2,3.8,8.9,-3.6,78.1,2.0,0.3,5.9,8.0,0.7,12.1,22.8,90.8,4.7,4.6,2.0,-29.5,8.6,-13.7,7.3,15.8,4.1,-,4.8,11.0,13.0,5.7,7.0,12.9,8.6,3.6,8.3,16.2,9.2,1.6,-4.9,-3.8,4.2,-8.3,2.5,-4.7,5.5,-10.0,5.1,-,3.8,-,-,-,-,-,,,,,,
58,"jissitu","nen","対前年（同月）実質増加率_平成25年",-,-,-,-,0.4,0.7,1.7,0.7,1.5,0.0,16.5,4.2,10.6,9.0,0.0,-31.9,-9.2,-69.6,16.1,-18.6,-17.0,0.2,-,-,4.3,4.2,4.8,0.7,6.5,1.8,0.4,-2.3,3.5,10.4,1.5,12.7,-1.4,5.7,16.5,19.2,8.0,-3.7,-0.4,-7.1,-17.6,-3.5,8.3,24.5,-46.6,55.7,1.8,10.2,20.3,4.3,-11.5,6.0,0.4,11.0,-,4.5,7.9,-6.2,1.2,3.9,-3.2,4.6,0.0,9.8,1.1,18.9,5.0,-1.8,-0.2,-4.1,-6.9,2.4,1.7,5.8,2.2,1.5,-,4.3,-,-,-,-,-,,,,,,
59,"jissitu","nen","対前年（同月）実質増加率_平成26年",-,-,-,-,-1.7,-1.9,-2.2,-0.6,-2.0,-1.4,-3.0,4.2,-11.9,-11.1,-30.1,60.8,-21.3,334.3,14.8,-5.1,15.1,-2.7,-,-,-5.7,-2.5,-2.5,-3.2,2.3,0.5,2.6,5.0,0.7,-2.2,1.0,-6.5,0.7,-8.5,-11.6,-12.7,-7.4,-5.0,-6.8,-2.8,-0.7,-4.1,5.7,12.6,19.8,-12.7,1.6,0.3,16.3,0.5,90.1,-3.0,1.6,-4.3,-,1.8,6.5,0.4,-8.7,-0.5,-17.9,-5.7,-11.0,-5.4,-9.4,-4.0,-3.9,-10.4,-13.9,-14.8,2.8,-1.4,-5.8,-1.1,-9.8,0.3,-,-4.8,-,-,-,-,-,,,,,,
60,"jissitu","nen","対前年（同月）実質増加率_平成27年",-,-,-,-,-2.9,-2.6,-3.1,-3.6,-1.3,-3.6,3.5,-4.0,3.3,2.2,-22.5,-20.1,24.7,-35.4,-32.9,18.8,-19.8,-2.3,-,-,-0.7,0.6,-0.9,-0.4,-3.9,2.6,0.7,3.0,1.4,-1.7,-0.6,-1.8,2.3,4.5,-4.9,-2.8,-11.0,-0.3,-3.2,4.7,-22.0,0.1,-8.5,-15.4,2.1,-6.4,-6.6,-5.2,-2.7,-2.6,-16.6,6.8,-6.5,-11.6,-,-10.1,-7.2,-14.8,0.6,-0.2,9.3,-9.7,3.8,-8.0,-5.3,-18.6,5.6,18.6,25.7,15.3,-0.4,-4.7,-23.5,-9.0,1.9,-2.1,-,-0.5,-,-,-,-,-,,,,,,
61,"jissitu","nen","対前年（同月）実質増加率_平成28年",-,-,-,-,5.5,5.8,5.7,2.5,0.5,2.0,-2.5,5.5,26.5,26.4,90.8,34.3,113.1,-8.6,-29.2,3.3,-20.8,5.3,-,-,0.8,0.6,-0.5,-4.2,0.1,6.6,-5.0,-6.1,0.1,-1.3,7.5,8.2,-9.5,2.6,-3.9,-1.1,-13.8,-1.7,-0.9,-4.2,3.1,-0.2,2.8,-0.4,0.9,13.6,-5.8,13.9,-0.4,-0.6,-72.6,-0.1,4.0,9.2,-,-9.2,-6.4,13.4,2.1,-2.3,22.5,17.0,-3.9,-5.9,5.8,-23.4,4.2,12.1,10.7,-22.4,19.1,1.0,6.0,12.2,-7.7,-1.3,-,2.9,-,-,-,-,-,,,,,,
62,"jissitu","nen","対前年（同月）実質増加率_平成29年",-,-,-,-,-4.4,-4.6,-4.7,-3.0,-4.4,-1.1,13.1,-14.3,-12.9,-13.1,-32.3,-23.2,-35.8,-13.2,27.1,3.1,11.5,-3.5,-,-,1.9,-0.8,0.7,-9.5,0.3,-5.5,-1.4,-7.0,2.8,0.3,2.2,-2.7,9.4,-0.9,4.3,-7.8,50.0,2.8,1.0,5.5,-6.3,3.1,-0.3,8.1,-26.0,-27.8,4.3,3.5,-1.2,-5.8,42.9,-5.2,-4.2,-11.1,-,-1.1,-8.2,-12.5,0.2,9.0,30.7,-4.8,-4.2,20.0,3.1,57.0,3.7,-4.1,-3.4,24.3,-7.4,2.2,44.0,-1.8,-2.8,0.7,-,-5.4,-,-,-,-,-,,,,,,
63,"jissitu","nen","対前年（同月）実質増加率_平成30年",-,-,-,-,7.7,8.0,6.9,4.0,5.5,-0.9,31.4,31.5,22.2,26.2,98.8,95.5,108.3,100.0,43.0,18.6,-16.5,6.3,-,-,-4.1,-1.2,-0.3,-7.2,-2.4,-2.5,-2.3,-2.5,-0.3,3.5,0.9,5.7,-13.4,0.1,-4.3,3.4,-22.0,-2.2,-0.7,-5.9,5.2,-0.7,-7.3,-20.9,-3.3,18.3,-6.1,-2.8,10.7,-4.2,-18.8,-3.6,-9.3,-0.8,-,-5.4,6.5,-11.4,-0.2,-8.9,-22.3,-1.3,7.3,-8.5,3.3,-23.8,2.2,4.1,6.0,-26.8,-0.4,-8.6,-25.9,-8.0,-6.6,-6.8,-,-1.1,-,-,-,-,-,,,,,,
64,"jissitu","nen","対前年（同月）実質増加率_平成31年・令和元年",-,-,-,-,5.6,4.9,4.6,2.9,2.5,1.8,0.5,8.1,13.4,11.8,19.8,-2.9,-18.8,-2.9,73.1,11.6,85.6,6.2,-,-,1.0,1.8,0.1,-0.9,-1.0,-1.0,0.1,1.0,-0.6,1.0,2.2,1.2,17.9,3.1,-1.8,-9.3,21.4,-1.6,-2.8,1.0,9.4,-2.6,9.0,4.7,55.2,21.1,12.1,2.5,-6.4,-0.9,66.5,1.3,-1.8,-9.5,-,1.1,-9.7,3.1,7.9,10.5,-12.7,-2.1,13.7,7.5,7.4,19.5,-3.7,-4.6,-7.1,26.2,2.3,2.7,33.8,9.8,-0.6,-2.0,-,4.1,-,-,-,-,-,,,,,,
65,"jissitu","nen","対前年（同月）実質増加率_令和 2年",-,-,-,-,4.2,2.0,2.4,0.1,0.3,0.2,6.6,-0.6,14.6,11.3,10.2,-10.6,-1.5,-26.3,-3.9,-2.8,139.1,4.1,-,-,-4.8,1.9,6.6,16.0,20.7,14.8,14.1,0.7,22.8,4.4,6.0,6.3,23.0,-26.0,9.0,20.7,-16.3,1.0,1.7,-2.3,-22.7,3.7,12.8,36.5,-15.7,-17.6,5.2,20.4,-16.1,-22.7,3.0,-30.4,-22.9,-12.0,-,-21.2,-19.0,5.1,5.8,7.3,24.9,35.1,-5.8,-15.6,-38.7,-11.7,0.5,-5.8,-3.3,5.1,-14.6,-14.7,19.0,-2.8,-1.9,-25.5,-,4.4,-,-,-,-,-,,,,,,
66,"jissitu","nen","対前年（同月）実質増加率_令和 3年",-,-,-,-,4.4,5.6,5.6,5.3,5.3,5.3,-24.0,7.0,10.7,12.1,-20.1,2.9,10.3,-14.8,8.8,6.0,-25.8,4.2,-,-,4.3,0.9,-3.9,-1.6,-4.5,-5.5,-6.9,3.7,-5.3,8.0,15.3,4.0,10.3,-2.6,-2.3,-11.4,27.4,-4.9,-7.4,-4.4,-13.8,-1.1,-0.5,-1.9,39.8,21.2,1.5,-10.9,-20.2,-1.6,-29.9,0.9,0.2,12.1,-,-0.1,6.8,-34.5,2.0,0.7,-16.6,-8.4,9.4,17.7,-1.1,26.9,21.0,2.1,0.0,9.9,8.9,3.9,10.6,6.5,-10.0,4.8,-,18.9,-,-,-,-,-,,,,,,
67,"jissitu","nen","対前年（同月）実質増加率_令和 4年",-,-,-,-,-9.0,-8.6,-8.4,-7.5,-8.1,-7.7,-13.3,-6.3,-14.5,-14.5,1.3,6.8,-6.9,63.3,-19.3,-15.5,-25.7,-8.3,-,-,-4.9,-6.7,-8.2,-20.2,-7.6,-3.9,-8.8,-11.7,-10.1,-6.1,-11.3,-4.9,-26.7,10.7,-5.5,10.1,-36.9,-1.4,3.8,-7.2,34.6,-3.8,-9.5,-21.3,-15.4,-5.9,-5.8,1.8,9.2,10.2,80.0,9.9,13.4,-11.3,-,6.9,11.3,25.4,-3.8,-2.0,-9.8,3.9,-6.4,-7.7,22.4,-25.8,4.6,-2.5,-8.0,-26.7,13.8,4.1,-29.7,3.3,-10.3,14.0,-,-3.0,-,-,-,-,-,,,,,,
68,"jissitu","nen","対前年（同月）実質増加率_令和 5年",-,-,-,-,1.3,1.3,0.2,-0.7,-0.4,1.7,0.4,-10.9,3.7,1.3,7.7,40.0,5.8,91.5,25.3,17.2,4.1,0.7,-,-,-0.2,1.5,-1.4,-5.3,1.1,-2.5,0.6,3.5,-2.2,-0.6,-0.7,0.8,7.4,8.6,-0.4,-16.4,57.9,5.5,12.2,2.2,-35.9,-1.9,-3.9,20.6,-43.5,-12.2,-16.7,-9.0,10.5,-12.7,-79.4,-11.6,-9.1,-2.2,-,-12.0,-10.5,-28.0,-6.3,-7.2,-2.7,-18.1,-1.6,2.3,15.9,-0.9,-5.3,9.5,23.0,12.7,-19.4,7.2,29.8,-3.4,-3.0,9.3,-,-15.5,-,-,-,-,-,,,,,,
69,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 1月",-,-,-,-,5.3,7.2,7.1,-0.8,0.4,-1.6,-23.4,83.4,48.0,49.1,78.0,11.5,116.3,-68.1,-9.7,10.0,-36.2,5.9,-,-,1.6,6.4,2.2,-8.5,-1.4,-7.6,0.8,9.8,-4.3,1.4,2.5,11.2,-7.0,33.7,6.0,-11.9,48.0,16.4,12.0,3.7,-12.8,57.5,-21.2,-43.3,-8.2,-7.6,-1.6,0.2,-66.8,-25.9,266.3,-24.0,-4.7,5.0,-,-5.8,-56.6,-55.6,7.2,7.6,8.6,-6.3,14.6,-13.2,34.6,-31.3,-15.1,16.2,11.7,55.2,22.9,44.8,74.9,-6.2,-2.8,69.9,-,-35.5,-,-,-,-,-,,,,,,
70,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 2月",-,-,-,-,9.7,8.9,10.9,3.5,3.5,2.5,6.6,182.5,50.8,44.1,43.2,-39.2,-31.4,-66.1,29.1,-0.7,62.7,9.5,-,-,3.1,4.7,-1.9,-17.3,-1.7,-8.5,-0.7,-1.5,1.0,10.2,4.5,10.7,-8.7,28.9,-21.8,-17.3,-30.6,5.8,26.6,-2.4,-45.5,-18.4,-24.5,-50.5,-75.6,-30.2,-8.2,2.5,-47.1,-12.5,-,-7.0,-26.4,40.4,-,-4.3,-26.5,-44.5,41.1,19.5,19.7,14.2,73.6,0.1,64.3,-12.2,-12.5,32.6,73.5,540.7,-26.5,0.0,-20.5,-9.0,-13.2,8.2,-,24.4,-,-,-,-,-,,,,,,
71,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 3月",-,-,-,-,-3.9,-1.4,-1.2,-4.7,-0.3,1.9,33.0,-69.5,18.0,20.7,2.2,-34.8,-24.6,-85.0,116.6,9.3,-43.8,-4.5,-,-,4.9,4.2,3.0,-9.4,-1.6,-3.4,0.0,9.0,-5.0,6.0,4.4,7.8,-4.4,17.8,3.6,-10.1,121.5,17.7,20.3,12.4,-56.4,26.6,-0.3,168.1,-17.6,-81.3,-12.9,-4.6,-52.4,-5.5,-81.4,-11.2,2.8,28.9,-,36.8,14.6,-43.9,-18.0,5.9,1.5,-26.1,-23.0,36.0,37.3,73.6,-0.6,19.0,47.8,59.6,-30.0,30.4,118.9,8.7,-2.0,26.2,-,-37.9,-,-,-,-,-,,,,,,
