1,東京都生計分析調査　令和 5年 4月,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,第３表　勤め先収入７分位階層別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―　,,,,,,,,,,,,,,,,
3,,,,,,,注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,
4,,,,,,,項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）　※令和５年の調整係数に遡及改定しました。（令和５年10月24日）,,,,,,,,,,,,,,,,
5,項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
180,2,2,0,0,0,その他の実支出,113515,-,18.1,16085,-,36251,-,63436,-,104422,-,138030,-,150243,-,283754,-
181,2,3,0,0,0,直接税,49050,-,28.1,4649,-,10757,-,26070,-,26503,-,60753,-,61234,-,151986,-
182,2,4,0,0,0,勤労所得税,23585,-,39.3,741,-,2617,-,6732,-,9290,-,29618,-,26322,-,88897,-
183,2,4,0,0,0,個人住民税,22495,-,8.5,1358,-,6749,-,11425,-,16966,-,31135,-,33976,-,55421,-
184,2,4,0,0,0,他の税,2971,-,383.1,2550,-,1391,-,7912,-,246,-,0,-,936,-,7668,-
185,2,3,0,0,0,社会保険料,60653,-,5.1,11436,-,25494,-,37113,-,52611,-,76130,-,89008,-,131768,-
186,2,4,0,0,0,公的年金保険料,36763,-,0.0,4656,-,13009,-,19049,-,32306,-,48793,-,54838,-,84056,-
187,2,4,0,0,0,健康保険料,17684,-,5.6,3664,-,7505,-,12551,-,15160,-,21344,-,26228,-,37048,-
188,2,4,0,0,0,介護保険料,4115,-,28.6,2981,-,4086,-,4433,-,3216,-,3258,-,4536,-,6239,-
189,2,4,0,0,0,他の社会保険料,2091,-,101.4,135,-,894,-,1080,-,1929,-,2735,-,3406,-,4425,-
190,2,3,0,0,0,その他,3812,-,...,-,-,-,-,253,-,25308,-,1148,-,-,-,-,-
191,2,1,0,0,0,実支出以外の支払(繰越金を除く),690246,-,13.7,276727,-,444212,-,651450,-,579232,-,738498,-,869951,-,1261747,-
192,2,2,0,0,0,預貯金,495438,-,12.9,202818,-,321823,-,460706,-,437602,-,526924,-,613785,-,897398,-
193,2,2,0,0,0,保険料,20898,-,-1.9,10956,-,15093,-,19493,-,16508,-,21706,-,30306,-,32012,-
194,2,3,0,0,0,個人・企業年金保険料,4726,-,-12.3,937,-,1598,-,1515,-,3005,-,6023,-,6186,-,13702,-
195,2,3,0,0,0,他の保険料,16171,-,1.6,10019,-,13495,-,17978,-,13502,-,15682,-,24120,-,18311,-
196,2,2,0,0,0,有価証券購入,4523,-,34.9,-,-,70,-,1206,-,436,-,1381,-,11954,-,16393,-
197,2,2,0,0,0,土地家屋借金返済,46956,-,18.7,20025,-,23888,-,55026,-,51514,-,50197,-,61711,-,66042,-
198,2,2,0,0,0,他の借金返済,968,-,-39.3,422,-,2627,-,1988,-,287,-,194,-,673,-,549,-
199,2,2,0,0,0,クレジット購入借入金返済,119558,-,18.3,42280,-,80710,-,113017,-,72042,-,137938,-,150889,-,238037,-
200,2,2,0,0,0,実支出以外の支払のその他,1906,-,98.7,226,-,-,-,14,-,842,-,158,-,633,-,11316,-
201,2,1,0,0,0,繰越金,259105,-,18.7,82856,-,480508,-,204690,-,313042,-,95380,-,313722,-,314920,-
202,3,0,0,0,0,可処分所得,514947,-,14.9,182826,-,371108,-,486697,-,479979,-,533604,-,639074,-,903391,-
203,3,0,0,0,0,黒字,117696,-,73.0,-61218,-,112977,-,178401,-,78525,-,131523,-,152391,-,227455,-
204,3,1,0,0,0,金融資産純増,96513,-,20.8,3809,-,73996,-,98562,-,58196,-,150220,-,112114,-,177288,-
205,3,3,0,0,0,貯蓄純増,91990,-,20.2,3809,-,73925,-,97355,-,57759,-,148839,-,100160,-,160896,-
206,3,4,0,0,0,預貯金純増,81548,-,35.7,9388,-,71329,-,84736,-,41643,-,149194,-,79994,-,133865,-
207,3,4,0,0,0,保険純増,10442,-,-36.6,-5578,-,2597,-,12619,-,16116,-,-355,-,20166,-,27031,-
208,3,3,0,0,0,有価証券純購入,4523,-,34.9,-,-,70,-,1206,-,436,-,1381,-,11954,-,16393,-
209,3,1,0,0,0,土地家屋借金純減,46956,-,18.7,20025,-,23888,-,55026,-,51514,-,50197,-,61711,-,66042,-
210,3,1,0,0,0,他の借金純減,283,-,-82.3,-14,-,2627,-,1988,-,-3087,-,194,-,-317,-,549,-
211,3,1,0,0,0,クレジット購入借入金純減,-7079,-,80.2,-38193,-,12008,-,26891,-,-36742,-,-11660,-,-20767,-,17797,-
212,3,1,0,0,0,土地家屋純増,-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213,3,1,0,0,0,その他の純増,1335,-,76.8,226,-,-,-,14,-,325,-,158,-,-724,-,9225,-
214,3,1,0,0,0,繰越純増,-20312,-,26.1,-47070,-,458,-,-4080,-,8319,-,-57586,-,374,-,-43446,-
