1,東京都生計分析調査　令和 5年 2月,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,第３表　勤め先収入７分位階層別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―　,,,,,,,,,,,,,,,,
3,,,,,,,注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,
4,,,,,,,項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）　※令和５年の調整係数に遡及改定しました。（令和５年10月24日）,,,,,,,,,,,,,,,,
5,項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
181,2,3,0,0,0,直接税,50125,-,15.7,9221,-,10436,-,40938,-,37470,-,47603,-,81956,-,122494,-
182,2,4,0,0,0,勤労所得税,19675,-,25.3,1061,-,3300,-,7141,-,13297,-,17622,-,32291,-,62408,-
183,2,4,0,0,0,個人住民税,23713,-,1.8,2398,-,5029,-,14726,-,20379,-,27087,-,41448,-,54435,-
184,2,4,0,0,0,他の税,6737,-,56.0,5762,-,2107,-,19071,-,3793,-,2894,-,8216,-,5650,-
185,2,3,0,0,0,社会保険料,65706,-,15.0,19570,-,25205,-,50731,-,66181,-,79841,-,91067,-,126212,-
186,2,4,0,0,0,公的年金保険料,38589,-,11.6,2741,-,13766,-,25449,-,43225,-,49199,-,57419,-,77311,-
187,2,4,0,0,0,健康保険料,20642,-,16.0,9670,-,8903,-,17505,-,17762,-,24826,-,26856,-,38773,-
188,2,4,0,0,0,介護保険料,4559,-,23.1,6955,-,1716,-,6473,-,3428,-,3243,-,3927,-,6283,-
189,2,4,0,0,0,他の社会保険料,1917,-,79.2,205,-,821,-,1304,-,1765,-,2574,-,2866,-,3845,-
190,2,3,0,0,0,その他,7,-,-91.7,-,-,46,-,4,-,-,-,-,-,-,-,-,-
191,2,1,0,0,0,実支出以外の支払(繰越金を除く),731703,-,14.8,270396,-,494312,-,700784,-,678872,-,778500,-,885461,-,1303694,-
192,2,2,0,0,0,預貯金,500890,-,10.3,200302,-,354170,-,484667,-,442001,-,561314,-,576357,-,881516,-
193,2,2,0,0,0,保険料,35747,-,87.3,8504,-,17674,-,15016,-,102718,-,34025,-,31298,-,38565,-
194,2,3,0,0,0,個人・企業年金保険料,6666,-,65.2,2072,-,4214,-,4402,-,4166,-,11163,-,8047,-,12529,-
195,2,3,0,0,0,他の保険料,29080,-,93.2,6431,-,13460,-,10614,-,98552,-,22862,-,23252,-,26036,-
196,2,2,0,0,0,有価証券購入,4177,-,-63.8,325,-,803,-,1272,-,1479,-,3467,-,10423,-,11405,-
197,2,2,0,0,0,土地家屋借金返済,48176,-,30.1,13308,-,32444,-,55898,-,25510,-,57951,-,76321,-,75915,-
198,2,2,0,0,0,他の借金返済,1282,-,-21.5,450,-,772,-,666,-,1866,-,255,-,1309,-,3595,-
199,2,2,0,0,0,クレジット購入借入金返済,141221,-,24.8,47496,-,88449,-,142972,-,105273,-,121368,-,189087,-,292347,-
200,2,2,0,0,0,実支出以外の支払のその他,209,-,-65.8,12,-,-,-,293,-,25,-,120,-,666,-,351,-
201,2,1,0,0,0,繰越金,260549,-,11.5,62347,-,184941,-,145028,-,257550,-,157382,-,449917,-,559299,-
202,3,0,0,0,0,可処分所得,527099,-,14.1,171600,-,382077,-,472029,-,475806,-,589841,-,633012,-,957148,-
203,3,0,0,0,0,黒字,209940,-,25.9,-49750,-,129811,-,200179,-,160406,-,178764,-,269983,-,573981,-
204,3,1,0,0,0,金融資産純増,154434,-,61.1,19081,-,102109,-,124362,-,136928,-,126739,-,175663,-,391827,-
205,3,3,0,0,0,貯蓄純増,150256,-,78.2,18756,-,101306,-,123090,-,135449,-,123273,-,165240,-,380422,-
206,3,4,0,0,0,預貯金純増,118327,-,67.0,15994,-,86896,-,117235,-,35131,-,89248,-,133942,-,348133,-
207,3,4,0,0,0,保険純増,31929,-,136.8,2762,-,14409,-,5855,-,100318,-,34025,-,31298,-,32289,-
208,3,3,0,0,0,有価証券純購入,4177,-,-63.8,325,-,803,-,1272,-,1479,-,3467,-,10423,-,11405,-
209,3,1,0,0,0,土地家屋借金純減,48176,-,30.1,13308,-,32444,-,55898,-,25510,-,57951,-,76321,-,75915,-
210,3,1,0,0,0,他の借金純減,1219,-,-25.4,-,-,772,-,666,-,1866,-,255,-,1309,-,3595,-
211,3,1,0,0,0,クレジット購入借入金純減,24029,-,160.4,-39961,-,21701,-,57473,-,3318,-,-17855,-,10263,-,132017,-
212,3,1,0,0,0,土地家屋純増,-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213,3,1,0,0,0,その他の純増,58,-,-89.2,12,-,-,-,129,-,-137,-,120,-,-66,-,351,-
214,3,1,0,0,0,繰越純増,-17976,-,7.3,-42190,-,-27214,-,-38348,-,-7079,-,11552,-,6493,-,-29725,-
