1,東京都生計分析調査　令和 5年 6月,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,第３表　勤め先収入７分位階層別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―　,,,,,,,,,,,,,,,,
3,,,,,,,注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,
4,,,,,,,項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）　※令和５年の調整係数に遡及改定しました。（令和５年10月24日）,,,,,,,,,,,,,,,,
5,項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
180,2,2,0,0,0,その他の実支出,237003,-,2.0,47371,-,73000,-,164418,-,145158,-,195655,-,306702,-,722183,-
181,2,3,0,0,0,直接税,134528,-,5.5,33524,-,39518,-,124137,-,77556,-,102827,-,150960,-,410522,-
182,2,4,0,0,0,勤労所得税,64595,-,-13.6,2294,-,3144,-,5940,-,14592,-,33260,-,88260,-,303503,-
183,2,4,0,0,0,個人住民税,41526,-,51.2,6749,-,21634,-,86450,-,25099,-,35757,-,44597,-,69114,-
184,2,4,0,0,0,他の税,28407,-,12.5,24480,-,14740,-,31747,-,37864,-,33811,-,18104,-,37905,-
185,2,3,0,0,0,社会保険料,102426,-,-2.2,13847,-,33481,-,40274,-,67372,-,92728,-,155742,-,311661,-
186,2,4,0,0,0,公的年金保険料,58925,-,-6.8,2484,-,14902,-,21501,-,38464,-,55711,-,96971,-,181183,-
187,2,4,0,0,0,健康保険料,32779,-,-1.0,8388,-,13585,-,10654,-,21819,-,28358,-,45890,-,100314,-
188,2,4,0,0,0,介護保険料,7154,-,11.8,2828,-,3948,-,6727,-,4694,-,4960,-,7679,-,19129,-
189,2,4,0,0,0,他の社会保険料,3568,-,71.6,148,-,1046,-,1392,-,2396,-,3698,-,5202,-,11036,-
190,2,3,0,0,0,その他,49,-,25.6,-,-,1,-,7,-,230,-,100,-,-,-,-,-
191,2,1,0,0,0,実支出以外の支払(繰越金を除く),973362,-,0.6,292747,-,561370,-,620688,-,798453,-,847930,-,1357265,-,2319085,-
192,2,2,0,0,0,預貯金,774919,-,-0.4,206142,-,406835,-,471201,-,615733,-,649903,-,1077808,-,1983324,-
193,2,2,0,0,0,保険料,22203,-,-26.3,9647,-,9261,-,15992,-,14161,-,34995,-,29341,-,41941,-
194,2,3,0,0,0,個人・企業年金保険料,6796,-,35.2,732,-,1004,-,1028,-,1349,-,9450,-,16097,-,17799,-
195,2,3,0,0,0,他の保険料,15407,-,-38.6,8915,-,8257,-,14964,-,12813,-,25544,-,13243,-,24142,-
196,2,2,0,0,0,有価証券購入,3395,-,-42.0,272,-,29,-,4777,-,1123,-,1930,-,5510,-,9993,-
197,2,2,0,0,0,土地家屋借金返済,48380,-,8.3,25192,-,25135,-,47642,-,53177,-,45743,-,60573,-,80269,-
198,2,2,0,0,0,他の借金返済,1219,-,-78.9,-,-,2538,-,153,-,1269,-,638,-,300,-,3652,-
199,2,2,0,0,0,クレジット購入借入金返済,122080,-,19.4,51480,-,116832,-,80223,-,110169,-,114424,-,181706,-,198417,-
200,2,2,0,0,0,実支出以外の支払のその他,1164,-,9.8,14,-,740,-,700,-,2820,-,296,-,2028,-,1489,-
201,2,1,0,0,0,繰越金,264463,-,-0.3,359398,-,234544,-,218120,-,246698,-,237713,-,169602,-,387803,-
202,3,0,0,0,0,可処分所得,747462,-,-5.6,155017,-,373024,-,393986,-,546862,-,691777,-,1094317,-,1964971,-
203,3,0,0,0,0,黒字,408714,-,-16.4,-54090,-,99250,-,97511,-,217503,-,281826,-,719389,-,1488857,-
204,3,1,0,0,0,金融資産純増,396773,-,-10.6,-12779,-,45423,-,107790,-,206969,-,249757,-,679664,-,1489742,-
205,3,3,0,0,0,貯蓄純増,395546,-,-9.6,-13051,-,45394,-,103013,-,205846,-,247828,-,674154,-,1494918,-
206,3,4,0,0,0,預貯金純増,388334,-,-6.3,-4511,-,53920,-,94379,-,230893,-,215728,-,663949,-,1452976,-
207,3,4,0,0,0,保険純増,7212,-,-68.9,-8540,-,-8525,-,8635,-,-25047,-,32099,-,10205,-,41941,-
208,3,3,0,0,0,有価証券純購入,1227,-,-79.1,272,-,29,-,4777,-,1123,-,1930,-,5510,-,-5175,-
209,3,1,0,0,0,土地家屋借金純減,48380,-,8.3,25192,-,25135,-,47642,-,53177,-,45743,-,60573,-,80269,-
210,3,1,0,0,0,他の借金純減,676,-,-88.0,-436,-,2538,-,153,-,-2058,-,638,-,300,-,3652,-
211,3,1,0,0,0,クレジット購入借入金純減,-14779,-,-15.5,-35135,-,46562,-,-54021,-,-2801,-,-30612,-,12220,-,-39313,-
212,3,1,0,0,0,土地家屋純増,-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213,3,1,0,0,0,その他の純増,547,-,-41.9,-20,-,740,-,700,-,47,-,296,-,2028,-,11,-
214,3,1,0,0,0,繰越純増,-22883,-,...,-30911,-,-21149,-,-4754,-,-37832,-,16003,-,-35396,-,-45504,-
