地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）
4,13107,墨田区,2,I,60,その他の小売業,813,4563,351,1158,86,500,141,1121,15,109,28,187,10,51,22,144,13,95,20,113,22,123,52,532,24,191,12,123
4,13107,墨田区,2,I,61,無店舗小売業,104,970,30,172,17,148,20,185,4,59,3,66,4,45,2,36,1,2,2,4,9,85,6,41,1,39,2,23
4,13107,墨田区,1,J,00,金融業，保険業,212,11866,68,1851,19,176,48,7330,5,36,4,897,1,33,6,74,5,96,18,977,2,14,10,69,1,46,2,51
4,13107,墨田区,2,J,62,銀行業,23,772,8,321,1,53,7,192,1,26,1,18,1,33,1,5,-,-,1,73,1,5,-,-,-,-,1,46
4,13107,墨田区,2,J,63,協同組織金融業,40,1049,33,916,3,52,4,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,2,J,64,貸金業，クレジットカード業等非預金信用機関,27,1187,14,501,3,20,4,320,1,4,1,140,-,-,1,33,-,-,1,157,-,-,1,7,-,-,1,5
4,13107,墨田区,2,J,65,金融商品取引業，商品先物取引業,7,97,-,-,1,14,1,1,2,3,-,-,-,-,-,-,1,32,-,-,-,-,1,1,1,46,-,-
4,13107,墨田区,2,J,66,補助的金融業等,5,74,-,-,-,-,2,36,-,-,1,25,-,-,-,-,-,-,-,-,1,9,1,4,-,-,-,-
4,13107,墨田区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,110,8687,13,113,11,37,30,6700,1,3,1,714,-,-,4,36,4,64,16,747,-,-,7,57,-,-,-,-
4,13107,墨田区,1,K,00,不動産業，物品賃貸業,1300,6402,604,2757,255,736,209,1077,16,72,29,341,15,85,18,98,20,221,22,75,22,116,13,32,31,609,7,113
4,13107,墨田区,2,K,68,不動産取引業,231,970,84,277,37,162,41,200,5,39,11,67,6,34,6,27,5,24,8,36,3,24,4,11,11,32,3,14
4,13107,墨田区,2,K,69,不動産賃貸業・管理業,997,4632,503,2300,205,405,149,739,10,30,14,79,7,39,9,33,13,186,13,38,15,58,9,21,18,568,4,99
4,13107,墨田区,2,K,70,物品賃貸業,72,800,17,180,13,169,19,138,1,3,4,195,2,12,3,38,2,11,1,1,4,34,-,-,2,9,-,-
4,13107,墨田区,1,L,00,学術研究，専門・技術サービス業,579,4770,148,1427,95,628,141,1082,19,110,24,257,9,47,20,123,25,200,24,597,21,90,18,80,21,53,5,52
4,13107,墨田区,2,L,71,学術・開発研究機関,13,434,5,342,2,45,-,-,-,-,1,1,-,-,1,11,-,-,3,34,-,-,1,1,-,-,-,-
4,13107,墨田区,2,L,72,専門サービス業（他に分類されないもの）,355,2201,88,429,59,353,93,346,11,65,13,157,5,18,12,55,15,135,15,508,14,69,8,18,15,29,2,2
4,13107,墨田区,2,L,73,広告業,19,70,1,7,2,3,6,20,-,-,1,12,-,-,2,3,3,8,2,10,-,-,2,7,-,-,-,-
4,13107,墨田区,2,L,74,技術サービス業（他に分類されないもの）,192,2065,54,649,32,227,42,716,8,45,9,87,4,29,5,54,7,57,4,45,7,21,7,54,6,24,3,50
4,13107,墨田区,1,M,00,宿泊業，飲食サービス業,2110,18452,582,3147,263,3106,426,4023,56,515,88,1221,69,765,76,660,72,687,85,648,93,691,121,1618,65,414,49,386
4,13107,墨田区,2,M,75,宿泊業,44,1028,12,187,12,107,13,595,-,-,1,10,1,32,-,-,1,12,1,57,-,-,-,-,-,-,1,3
4,13107,墨田区,2,M,76,飲食店,1931,14056,555,2357,239,1666,387,2997,56,515,85,1196,61,437,66,544,67,580,78,530,83,636,106,1508,58,350,45,342
4,13107,墨田区,2,M,77,持ち帰り・配達飲食サービス業,135,3368,15,603,12,1333,26,431,-,-,2,15,7,296,10,116,4,95,6,61,10,55,15,110,7,64,3,41
4,13107,墨田区,1,N,00,生活関連サービス業，娯楽業,979,7379,398,3241,123,951,190,1417,21,98,39,522,26,121,24,168,16,69,24,200,30,165,33,172,24,124,7,25
4,13107,墨田区,2,N,78,洗濯・理容・美容・浴場業,713,2406,334,848,81,255,128,574,14,42,21,97,19,78,14,68,9,27,17,120,19,81,21,68,17,78,6,23
4,13107,墨田区,2,N,79,その他の生活関連サービス業,132,1557,40,708,16,163,31,461,-,-,5,23,3,9,6,31,5,28,4,9,5,20,9,50,4,39,-,-
4,13107,墨田区,2,N,80,娯楽業,134,3416,24,1685,26,533,31,382,7,56,13,402,4,34,4,69,2,14,3,71,6,64,3,54,3,7,1,2
4,13107,墨田区,1,O,00,教育，学習支援業,267,2731,57,680,37,284,64,826,9,83,12,122,4,25,5,46,11,86,17,148,21,163,8,82,7,56,7,63
4,13107,墨田区,2,O,81,学校教育,28,970,15,461,3,21,7,448,-,-,-,-,-,-,1,17,1,6,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,2,O,82,その他の教育，学習支援業,239,1761,42,219,34,263,57,378,9,83,12,122,4,25,4,29,10,80,17,148,21,163,8,82,7,56,7,63
4,13107,墨田区,1,P,00,医療，福祉,947,12547,172,3588,136,1298,225,2864,41,551,39,429,28,418,26,389,47,622,48,514,53,504,42,676,37,369,30,195
4,13107,墨田区,2,P,83,医療業,644,6424,139,2656,120,886,163,1275,26,120,24,242,16,198,14,104,24,95,25,165,35,175,15,331,13,65,19,74
4,13107,墨田区,2,P,84,保健衛生,8,97,2,42,2,28,2,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,-,-,-,-
4,13107,墨田区,2,P,85,社会保険・社会福祉・介護事業,295,6026,31,890,14,384,60,1566,15,431,15,187,12,220,12,285,23,527,23,349,18,329,25,341,24,304,11,121
4,13107,墨田区,1,Q,00,複合サービス事業,41,831,14,28,-,-,-,-,-,-,-,-,26,800,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,2,Q,86,郵便局,26,800,-,-,-,-,-,-,-,-,-,-,26,800,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,2,Q,87,協同組合（他に分類されないもの）,15,31,14,28,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,1,R,00,サービス業（他に分類されないもの）,772,12341,303,2309,97,1823,140,2316,21,255,18,585,21,728,17,1513,22,419,18,377,21,143,28,505,30,939,8,39
4,13107,墨田区,2,R,88,廃棄物処理業,20,284,9,203,1,8,3,25,1,5,-,-,-,-,1,20,-,-,-,-,-,-,3,16,-,-,1,1
4,13107,墨田区,2,R,89,自動車整備業,78,329,48,209,10,36,13,67,1,2,-,-,1,3,1,3,1,1,1,4,1,1,-,-,-,-,-,-
4,13107,墨田区,2,R,90,機械等修理業（別掲を除く）,84,994,20,253,18,296,15,107,3,21,3,20,1,1,2,50,4,44,-,-,4,13,2,89,5,48,1,3
4,13107,墨田区,2,R,91,職業紹介・労働者派遣業,30,1216,2,6,2,16,8,250,1,45,1,18,4,268,1,7,2,55,-,-,1,1,2,7,4,539,1,2
4,13107,墨田区,2,R,92,その他の事業サービス業,326,8046,64,822,54,1415,73,1685,12,176,10,362,11,450,10,1413,12,304,11,305,14,128,19,378,14,253,5,33
4,13107,墨田区,2,R,93,政治・経済・文化団体,112,800,49,221,9,42,23,135,3,6,4,185,4,6,2,20,2,6,6,68,1,-,2,15,6,95,-,-
4,13107,墨田区,2,R,94,宗教,116,602,109,581,3,10,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-
4,13107,墨田区,2,R,95,その他のサービス業,6,70,2,14,-,-,2,40,-,-,-,-,-,-,-,-,1,9,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,0,A-R,00,全産業（Ｓ公務を除く）,18807,360215,6552,76381,2819,46631,4005,85171,521,10340,661,26054,471,14419,535,10651,498,13977,528,21158,612,21886,468,9279,386,9545,198,4560
4,13108,江東区,0,A-B,00,農林漁業（Ａ～Ｂ）,15,163,2,13,2,9,6,76,1,7,-,-,-,-,-,-,1,40,1,8,-,-,-,-,-,-,-,-
4,13108,江東区,1,A,00,農業，林業,14,161,2,13,2,9,6,76,1,7,-,-,-,-,-,-,1,40,1,8,-,-,-,-,-,-,-,-
4,13108,江東区,2,A,01,農業,11,142,-,-,2,9,5,70,1,7,-,-,-,-,-,-,1,40,1,8,-,-,-,-,-,-,-,-
4,13108,江東区,2,A,02,林業,3,19,2,13,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,B,00,漁業,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,B,04,水産養殖業,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,18792,360052,6550,76368,2817,46622,3999,85095,520,10333,661,26054,471,14419,535,10651,497,13937,527,21150,612,21886,468,9279,386,9545,198,4560
4,13108,江東区,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,D,00,建設業,1341,22894,555,6496,245,2847,268,5548,39,339,37,870,25,1089,28,555,29,1295,25,1728,20,192,14,336,27,1298,8,114
4,13108,江東区,2,D,06,総合工事業,424,9837,174,2731,62,433,86,4018,14,135,7,22,15,866,11,286,14,195,8,212,6,77,4,30,13,631,3,63
4,13108,江東区,2,D,07,職別工事業（設備工事業を除く）,523,5145,223,1757,98,1382,113,1008,14,118,19,112,7,162,6,45,7,89,9,253,6,40,5,34,6,108,2,16
4,13108,江東区,2,D,08,設備工事業,394,7912,158,2008,85,1032,69,522,11,86,11,736,3,61,11,224,8,1011,8,1263,8,75,5,272,8,559,3,35
4,13108,江東区,1,E,00,製造業,2283,34339,1452,13289,337,3235,262,8076,29,553,26,630,21,483,16,592,20,268,19,124,31,5856,13,506,17,351,10,155
4,13108,江東区,2,E,09,食料品製造業,121,5912,59,1125,19,308,24,3872,4,243,1,50,4,54,-,-,2,59,1,9,-,-,2,4,3,118,1,3
4,13108,江東区,2,E,10,飲料・たばこ・飼料製造業,6,352,4,346,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,E,11,繊維工業,258,1479,179,865,28,377,33,131,4,18,3,20,1,24,-,-,-,-,4,13,1,2,-,-,-,-,-,-
4,13108,江東区,2,E,12,木材・木製品製造業（家具を除く）,92,771,60,582,12,56,9,37,2,5,2,4,1,32,1,1,-,-,1,20,1,5,-,-,1,19,1,9
4,13108,江東区,2,E,13,家具・装備品製造業,71,387,53,316,5,8,9,50,-,-,-,-,-,-,-,-,1,1,3,12,-,-,-,-,-,-,-,-
4,13108,江東区,2,E,14,パルプ・紙・紙加工品製造業,115,824,78,505,18,74,9,90,2,63,-,-,-,-,1,2,-,-,1,3,2,6,1,20,1,15,-,-
4,13108,江東区,2,E,15,印刷・同関連業,680,7210,382,3263,148,1381,86,1288,4,152,8,37,3,15,9,351,9,32,4,40,8,65,4,449,5,94,4,16
4,13108,江東区,2,E,16,化学工業,25,745,16,302,3,81,1,3,-,-,1,344,1,3,-,-,-,-,-,-,1,5,-,-,1,2,-,-
4,13108,江東区,2,E,17,石油製品・石炭製品製造業,4,139,3,111,-,-,1,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,E,18,プラスチック製品製造業（別掲を除く）,78,1056,54,791,10,63,8,188,-,-,1,3,1,1,-,-,1,1,-,-,1,4,2,5,-,-,-,-
4,13108,江東区,2,E,19,ゴム製品製造業,24,479,14,159,3,150,4,25,1,4,-,-,-,-,-,-,-,-,-,-,1,92,-,-,1,49,-,-
4,13108,江東区,2,E,20,なめし革・同製品・毛皮製造業,41,193,29,95,3,8,3,74,2,6,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,E,21,窯業・土石製品製造業,90,729,61,389,12,90,7,119,-,-,1,1,-,-,1,1,1,74,3,23,-,-,2,21,-,-,1,8
4,13108,江東区,2,E,22,鉄鋼業,57,689,39,350,7,80,6,148,-,-,2,57,-,-,-,-,1,27,-,-,-,-,-,-,-,-,1,21
4,13108,江東区,2,E,23,非鉄金属製造業,15,233,12,209,1,8,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,E,24,金属製品製造業,200,5006,149,2208,21,142,11,346,4,12,-,-,1,1,2,10,2,15,-,-,6,2231,-,-,1,30,-,-
4,13108,江東区,2,E,25,はん用機械器具製造業,65,993,48,289,8,55,5,139,-,-,-,-,2,284,1,225,-,-,-,-,1,1,-,-,-,-,-,-
4,13108,江東区,2,E,26,生産用機械器具製造業,113,772,86,464,14,52,7,119,1,7,-,-,-,-,1,2,-,-,1,3,1,57,-,-,-,-,1,65
4,13108,江東区,2,E,27,業務用機械器具製造業,41,1073,15,146,1,2,11,725,1,8,2,84,1,7,-,-,3,59,-,-,3,21,1,1,3,20,-,-
4,13108,江東区,2,E,28,電子部品・デバイス・電子回路製造業,7,111,5,48,1,43,-,-,1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,E,29,電気機械器具製造業,28,268,20,181,2,19,1,2,1,12,-,-,1,17,-,-,-,-,-,-,1,2,-,-,-,-,1,33
4,13108,江東区,2,E,30,情報通信機械器具製造業,7,3838,3,45,-,-,2,447,-,-,-,-,-,-,-,-,-,-,-,-,1,3338,-,-,-,-,-,-
4,13108,江東区,2,E,31,輸送用機械器具製造業,36,299,25,209,3,36,5,45,-,-,1,2,-,-,-,-,-,-,1,1,1,6,-,-,-,-,-,-
4,13108,江東区,2,E,32,その他の製造業,109,781,58,291,17,200,18,184,2,3,4,28,4,39,-,-,-,-,-,-,2,21,1,6,1,4,-,-
4,13108,江東区,1,F,00,電気・ガス・熱供給・水道業,20,807,1,223,1,18,13,497,-,-,-,-,2,21,1,19,-,-,1,17,1,12,-,-,-,-,-,-
4,13108,江東区,2,F,33,電気業,5,430,-,-,1,18,4,412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,F,34,ガス業,1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,17,-,-,-,-,-,-,-,-
4,13108,江東区,2,F,35,熱供給業,3,25,-,-,-,-,3,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,F,36,水道業,11,335,1,223,-,-,6,60,-,-,-,-,2,21,1,19,-,-,-,-,1,12,-,-,-,-,-,-
4,13108,江東区,1,G,00,情報通信業,440,53610,29,3821,78,13193,140,13531,21,2424,23,7019,16,265,18,1106,14,252,15,4801,19,3248,22,1306,11,872,2,23
4,13108,江東区,2,G,37,通信業,22,673,-,-,1,1,6,126,2,23,-,-,1,3,1,125,1,5,-,-,-,-,-,-,2,1,-,-
4,13108,江東区,2,G,38,放送業,7,418,-,-,4,291,1,123,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,G,39,情報サービス業,301,49869,13,3456,58,11918,92,12759,13,2380,19,7008,10,223,12,610,13,247,10,4750,16,3236,16,1129,7,781,2,23
4,13108,江東区,2,G,40,インターネット附随サービス業,18,152,-,-,2,2,7,121,1,1,1,3,1,2,1,8,-,-,1,1,-,-,2,7,-,-,-,-
4,13108,江東区,2,G,41,映像・音声・文字情報制作業,92,2498,16,365,13,981,34,402,5,20,2,6,4,37,4,363,-,-,4,50,3,12,4,170,2,90,-,-
4,13108,江東区,1,H,00,運輸業，郵便業,1204,41996,359,14482,282,5904,249,8481,26,487,26,971,24,1072,45,1540,37,4139,29,961,32,1641,19,330,20,450,15,271
4,13108,江東区,2,H,42,鉄道業,23,1108,3,253,5,152,10,566,-,-,-,-,-,-,4,132,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,H,43,道路旅客運送業,215,4234,56,2213,94,334,44,594,3,49,2,12,-,-,2,414,1,48,2,129,3,409,1,5,1,1,-,-
4,13108,江東区,2,H,44,道路貨物運送業,592,22202,197,8014,100,4062,121,5127,13,214,15,543,10,343,29,869,22,801,21,612,16,773,9,237,13,318,8,86
4,13108,江東区,2,H,45,水運業,18,178,8,57,1,3,7,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,22,-,-,-,-
4,13108,江東区,2,H,46,航空運輸業,14,795,6,531,3,32,2,70,-,-,-,-,2,153,-,-,-,-,-,-,-,-,-,-,-,-,1,9
4,13108,江東区,2,H,47,倉庫業,161,6473,48,888,43,790,21,338,5,94,3,59,4,40,5,22,9,3162,3,91,1,21,3,9,3,120,2,136
4,13108,江東区,2,H,48,運輸に附帯するサービス業,179,6589,41,2526,36,531,44,1690,5,130,6,357,7,131,5,103,5,128,2,117,12,438,4,57,3,11,4,40
4,13108,江東区,2,H,49,郵便業（信書便事業を含む）,2,417,-,-,-,-,-,-,-,-,-,-,1,405,-,-,-,-,1,12,-,-,-,-,-,-,-,-
4,13108,江東区,1,I,00,卸売業，小売業,4855,71148,1850,16525,541,6061,905,14306,137,3382,195,6398,127,2905,134,1852,148,4379,151,4686,192,3930,161,1785,118,1527,62,1199
4,13108,江東区,2,I,50,各種商品卸売業,13,605,6,113,1,89,1,2,-,-,1,7,1,4,-,-,-,-,1,1,-,-,-,-,-,-,-,-
4,13108,江東区,2,I,51,繊維・衣服等卸売業,117,4188,33,399,31,294,22,417,4,107,4,11,1,3,2,26,5,2185,4,13,5,145,-,-,1,3,1,6
4,13108,江東区,2,I,52,飲食料品卸売業,323,7296,120,1590,47,784,75,1205,8,84,6,854,11,113,5,63,7,62,7,80,15,2050,4,16,6,182,3,84
4,13108,江東区,2,I,53,建築材料，鉱物・金属材料等卸売業,654,6921,349,3619,78,634,113,1072,15,311,12,72,19,502,12,82,4,47,7,146,18,119,3,11,9,86,5,44
4,13108,江東区,2,I,54,機械器具卸売業,417,13149,127,2988,53,1050,89,1912,19,681,12,3119,16,909,9,205,16,442,18,958,16,283,10,173,10,269,6,45
4,13108,江東区,2,I,55,その他の卸売業,430,9707,152,2496,76,788,99,1483,12,453,19,741,10,547,9,112,7,27,6,1882,11,112,10,181,6,157,6,614
4,13108,江東区,2,I,56,各種商品小売業,14,1713,1,85,1,2,5,1067,-,-,1,13,1,7,-,-,-,-,1,524,2,6,1,1,1,8,-,-
4,13108,江東区,2,I,57,織物・衣服・身の回り品小売業,529,3119,135,448,22,98,57,334,9,68,42,307,7,44,29,329,28,242,38,216,36,163,56,403,32,177,9,33
4,13108,江東区,2,I,58,飲食料品小売業,989,11588,436,2734,84,1103,157,2603,26,698,41,704,22,278,25,346,31,534,35,442,41,638,40,747,18,259,12,268
4,13108,江東区,2,I,59,機械器具小売業,252,2427,105,633,28,216,42,523,7,111,8,57,12,214,8,168,9,299,5,76,6,19,5,13,9,60,2,3
4,13108,江東区,2,I,60,その他の小売業,982,7824,362,1246,96,670,208,2441,34,834,43,422,23,141,30,428,32,337,27,321,36,316,29,200,20,200,16,94
4,13108,江東区,2,I,61,無店舗小売業,135,2611,24,174,24,333,37,1247,3,35,6,91,4,143,5,93,9,204,2,27,6,79,3,40,6,126,2,8
4,13108,江東区,1,J,00,金融業，保険業,253,14182,65,1546,33,676,57,3641,7,301,7,112,9,144,8,1008,12,444,16,3081,15,1631,5,57,9,1014,-,-
4,13108,江東区,2,J,62,銀行業,34,3139,12,442,1,36,7,308,1,24,-,-,4,90,3,30,1,2,3,2192,1,6,-,-,-,-,-,-
4,13108,江東区,2,J,63,協同組織金融業,37,851,17,325,8,190,7,181,-,-,1,50,-,-,-,-,-,-,-,-,-,-,-,-,4,105,-,-
4,13108,江東区,2,J,64,貸金業，クレジットカード業等非預金信用機関,34,2534,15,359,4,335,4,441,1,12,-,-,-,-,2,625,1,9,3,691,2,29,-,-,1,4,-,-
4,13108,江東区,2,J,65,金融商品取引業，商品先物取引業,22,1145,2,65,2,13,7,420,1,214,2,7,-,-,-,-,2,330,1,3,3,88,1,2,1,3,-,-
4,13108,江東区,2,J,66,補助的金融業等,8,65,1,10,-,-,2,36,-,-,-,-,-,-,1,3,-,-,-,-,-,-,3,11,-,-,-,-
4,13108,江東区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,118,6448,18,345,18,102,30,2255,4,51,4,55,5,54,2,350,8,103,9,195,9,1508,1,44,3,902,-,-
4,13108,江東区,1,K,00,不動産業，物品賃貸業,1308,7546,500,2655,262,924,285,2095,27,218,31,410,16,81,24,161,15,118,31,244,33,145,17,184,19,146,12,78
4,13108,江東区,2,K,68,不動産取引業,206,1036,57,222,41,151,50,317,7,34,8,46,6,37,6,33,4,16,6,65,6,19,3,10,5,60,3,10
4,13108,江東区,2,K,69,不動産賃貸業・管理業,965,3808,415,1317,204,513,185,1099,15,99,18,246,6,27,16,119,7,21,18,50,21,71,13,90,9,58,8,35
4,13108,江東区,2,K,70,物品賃貸業,137,2702,28,1116,17,260,50,679,5,85,5,118,4,17,2,9,4,81,7,129,6,55,1,84,5,28,1,33
4,13108,江東区,1,L,00,学術研究，専門・技術サービス業,633,10628,131,2454,126,1223,156,1417,28,267,31,398,18,1702,19,792,22,305,21,762,23,607,16,460,13,124,3,43
4,13108,江東区,2,L,71,学術・開発研究機関,36,1133,5,318,2,23,9,373,3,185,3,83,2,66,1,6,4,30,3,34,2,9,-,-,2,6,-,-
4,13108,江東区,2,L,72,専門サービス業（他に分類されないもの）,284,4014,62,457,66,254,65,381,12,31,14,96,8,1563,5,298,7,16,7,644,8,62,10,99,6,65,2,17
4,13108,江東区,2,L,73,広告業,28,297,4,15,3,31,9,70,3,4,3,7,-,-,-,-,3,127,-,-,1,15,-,-,-,-,1,26
4,13108,江東区,2,L,74,技術サービス業（他に分類されないもの）,285,5184,60,1664,55,915,73,593,10,47,11,212,8,73,13,488,8,132,11,84,12,521,6,361,5,53,-,-
4,13108,江東区,1,M,00,宿泊業，飲食サービス業,2413,23251,561,4185,373,3003,616,6342,70,676,104,1377,46,391,92,1136,80,961,90,805,102,906,91,1301,53,754,33,507
4,13108,江東区,2,M,75,宿泊業,58,1350,13,68,12,94,10,488,1,30,7,102,-,-,3,368,2,87,-,-,2,11,4,66,1,27,-,-
4,13108,江東区,2,M,76,飲食店,2128,19207,528,3899,337,2613,554,5151,60,572,90,1211,38,355,69,619,66,704,76,683,87,662,75,1114,49,699,28,458
4,13108,江東区,2,M,77,持ち帰り・配達飲食サービス業,227,2694,20,218,24,296,52,703,9,74,7,64,8,36,20,149,12,170,14,122,13,233,12,121,3,28,5,49
4,13108,江東区,1,N,00,生活関連サービス業，娯楽業,1172,9421,443,2326,171,928,265,2450,29,200,51,1634,24,132,31,235,25,128,23,165,33,240,24,381,13,150,9,59
4,13108,江東区,2,N,78,洗濯・理容・美容・浴場業,814,3027,373,1010,121,400,153,852,21,86,20,78,14,37,17,86,18,65,13,43,23,124,16,94,5,27,4,20
4,13108,江東区,2,N,79,その他の生活関連サービス業,155,1733,32,478,15,110,51,457,2,8,11,52,4,52,6,15,5,21,4,19,2,23,4,82,5,104,3,33
4,13108,江東区,2,N,80,娯楽業,203,4661,38,838,35,418,61,1141,6,106,20,1504,6,43,8,134,2,42,6,103,8,93,4,205,3,19,2,6
4,13108,江東区,1,O,00,教育，学習支援業,331,5239,56,690,36,636,79,1226,15,126,27,1116,15,102,19,195,17,287,17,93,10,114,10,392,14,142,5,39
4,13108,江東区,2,O,81,学校教育,35,2442,19,458,1,49,3,388,-,-,5,946,-,-,1,50,2,165,1,4,1,31,1,344,-,-,-,-
4,13108,江東区,2,O,82,その他の教育，学習支援業,296,2797,37,232,35,587,76,838,15,126,22,170,15,102,18,145,15,122,16,89,9,83,9,48,14,142,5,39
4,13108,江東区,1,P,00,医療，福祉,1228,18714,157,3217,137,1326,396,6132,58,922,65,1016,61,946,74,942,39,388,39,1022,61,658,40,534,41,308,20,843
4,13108,江東区,2,P,83,医療業,836,9178,131,2063,125,1078,273,3117,34,240,49,467,36,308,43,252,18,100,16,110,36,295,21,190,24,123,11,650
4,13108,江東区,2,P,84,保健衛生,10,648,2,548,-,-,2,7,-,-,-,-,3,84,-,-,-,-,-,-,1,2,1,3,-,-,-,-
4,13108,江東区,2,P,85,社会保険・社会福祉・介護事業,382,8888,24,606,12,248,121,3008,24,682,16,549,22,554,31,690,21,288,23,912,24,361,18,341,17,185,9,193
4,13108,江東区,1,Q,00,複合サービス事業,50,4335,5,7,1,3,2,4,-,-,-,-,42,4321,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,Q,86,郵便局,42,4321,-,-,-,-,-,-,-,-,-,-,42,4321,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,Q,87,協同組合（他に分類されないもの）,8,14,5,7,1,3,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,R,00,サービス業（他に分類されないもの）,1261,41942,386,4452,194,6645,306,11349,34,438,38,4103,25,765,26,518,39,973,50,2661,40,2706,36,1707,31,2409,19,1229
4,13108,江東区,2,R,88,廃棄物処理業,57,1619,16,404,9,308,24,769,1,1,-,-,1,4,-,-,2,18,2,99,-,-,2,16,-,-,-,-
4,13108,江東区,2,R,89,自動車整備業,134,1432,78,553,22,203,20,450,1,8,2,35,1,38,1,19,1,4,2,44,1,4,2,16,-,-,-,-
4,13108,江東区,2,R,90,機械等修理業（別掲を除く）,166,4956,41,554,28,949,41,1599,3,25,5,273,4,109,1,15,10,354,6,127,8,57,5,192,3,223,4,289
4,13108,江東区,2,R,91,職業紹介・労働者派遣業,62,6816,6,481,9,304,12,688,3,55,2,2664,3,206,4,42,3,323,4,206,4,245,2,64,4,1102,2,155
4,13108,江東区,2,R,92,その他の事業サービス業,611,25640,84,1448,107,4728,181,7704,24,333,27,1109,13,371,19,433,21,272,31,2120,24,2394,23,1410,23,1082,13,785
4,13108,江東区,2,R,93,政治・経済・文化団体,105,748,46,370,12,92,25,114,2,16,2,22,3,37,1,9,2,2,5,65,2,3,2,9,1,2,-,-
