設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
区市町村,高円寺南児童館,166-0003,杉並区高円寺南３-２４-１５,139.64597,35.70125,JGD2247,03-3315-1866,-
区市町村,阿佐ヶ谷南児童館,166-0004,杉並区阿佐谷南１-１４-８,139.63687,35.69917,JGD2248,03-3315-0439,-
区市町村,和田中央児童館,166-0012,杉並区和田１-３８-１８,139.66097,35.69204,JGD2249,03-3382-0400,-
区市町村,堀ノ内東児童館,166-0013,杉並区堀ノ内３-４９-１９-１０１,139.65398,35.69215,JGD2250,03-3315-7923,-
区市町村,松ノ木児童館,166-0014,杉並区松ノ木２-３３-６,139.64609,35.6921,JGD2251,03-3315-6028,-
区市町村,杉並区立子ども・子育てプラザ成田西,166-0016,杉並区成田西３-１０-３８,139.63077,35.69208,JGD2252,03-3391-1857,-
区市町村,井草児童館,167-0021,杉並区井草２-１５-１５,139.61963,35.72683,JGD2253,03-3390-9666,-
区市町村,杉並区立子ども・子育てプラザ下井草,167-0022,杉並区下井草３-１３-９,139.62474,35.71944,JGD2254,03-3396-8888,-
区市町村,上井草児童館,167-0023,杉並区上井草３-６-２４,139.60207,35.71941,JGD2255,03-3390-2228,-
区市町村,四宮森児童館,167-0023,杉並区上井草２-４１-１１,139.60822,35.72463,JGD2256,03-3395-1574,-
区市町村,本天沼児童館,167-0031,杉並区本天沼３-３４-３５,139.62247,35.71568,JGD2257,03-3395-3803,-
区市町村,天沼児童館,167-0032,杉並区天沼１-６-２５,139.62672,35.70546,JGD2258,03-3398-8717,-
区市町村,杉並区立子ども・子育てプラザ天沼,167-0032,杉並区天沼３-１９-１６,139.62056,35.71005,JGD2259,03-5335-7319,-
区市町村,桃井児童館,167-0034,杉並区桃井２-１０-９,139.6109,35.71176,JGD2260,03-3396-4527,-
区市町村,今川児童館,167-0035,杉並区今川３-３-１８,139.60571,35.7151,JGD2261,03-3394-5302,-
区市町村,善福寺北児童館,167-0041,杉並区善福寺３-１３-１０,139.59326,35.71762,JGD2262,03-3396-7936,-
区市町村,善福寺児童館,167-0041,杉並区善福寺１-１８-９,139.59775,35.71328,JGD2263,03-3395-1576,-
区市町村,西荻北児童館,167-0042,杉並区西荻北１-９-５,139.60913,35.70479,JGD2264,03-3395-3461,-
区市町村,上荻児童館,167-0043,杉並区上荻１-２０-１３,139.61716,35.70582,JGD2265,03-3392-2356,-
区市町村,荻窪児童館,167-0051,杉並区荻窪２-４０-２,139.62228,35.69788,JGD2266,03-3391-0017,-
区市町村,児童青少年センター,167-0051,杉並区荻窪１-５６-３,139.62712,35.6943,JGD2267,03-3393-4760,-
区市町村,西荻南児童館,167-0053,杉並区西荻南３-５-２３,139.60207,35.70205,JGD2268,03-3334-0903,-
区市町村,松庵児童館,167-0054,杉並区松庵２-２３-３４,139.59293,35.69964,JGD2269,03-3334-0067,-
区市町村,方南児童館,168-0062,杉並区方南１-５１-７,139.66002,35.67975,JGD2270,03-3323-6105,-
区市町村,子ども・子育てプラザ和泉,168-0063,杉並区和泉２-３６-１４,139.65117,35.67512,JGD2271,03-3328-6550,-
区市町村,高井戸児童館,168-0071,杉並区高井戸西２-５-１０,139.61191,35.68406,JGD2272,03-3334-0902,-
区市町村,高井戸西児童館,168-0071,杉並区高井戸西１-１７-５,139.60666,35.68179,JGD2273,03-3332-0438,-
区市町村,上高井戸児童館,168-0072,杉並区高井戸東１-１８-５,139.6199,35.68255,JGD2274,03-3304-4773,-
区市町村,下高井戸児童館,168-0073,杉並区下高井戸４-１９-６,139.63048,35.67365,JGD2275,03-3304-0260,-
区市町村,宮前北児童館,168-0081,杉並区宮前３-２９-６,139.60841,35.69684,JGD2276,03-3332-0431,-
区市町村,宮前児童館,168-0081,杉並区宮前４-１５-１３,139.60233,35.69183,JGD2277,03-3332-0455,-
区市町村,ジャンプ東池袋,170-0013,豊島区東池袋２-３８-１０,139.72156,35.73165,JGD2278,03-3971-4931,-
区市町村,豊島区立ジャンプ長崎,171-0051,豊島区長崎２-２４-１３,139.69103,35.72928,JGD2279,03-3972-0035,-
区市町村,東十条東児童館,114-0001,北区東十条３-１０-１,139.73233,35.76669,JGD2280,03-3912-3078,-
区市町村,王子東児童館,114-0002,北区王子６-２-６０,139.73972,35.75999,JGD2281,03-3913-8851,-
区市町村,豊島児童館,114-0003,北区豊島７-１７-１,139.74429,35.7647,JGD2282,03-3911-9481,-
区市町村,豊島東児童館,114-0003,北区豊島５-５-９-１２０,139.75285,35.76632,JGD2283,03-3913-8822,-
区市町村,栄町子どもセンター,114-0005,北区栄町３３-３,139.74245,35.74997,JGD2284,03-3911-5836,-
区市町村,田端児童館,114-0014,北区田端３-２４-１４,139.75609,35.73676,JGD2285,03-3823-2720,-
区市町村,滝野川西児童館,114-0023,北区滝野川６-２１-２５,139.72585,35.74527,JGD2286,03-3916-3224,-
区市町村,滝野川東児童館,114-0023,北区滝野川１-４６-７,139.73413,35.74682,JGD2287,03-3910-0886,-
区市町村,西ケ原子どもセンター,114-0024,北区西ケ原１-４１-３,139.74478,35.74188,JGD2288,03-3949-1481,-
区市町村,十条台子どもセンター,114-0032,北区中十条１-２-１８,139.72989,35.75732,JGD2289,03-3905-7120,-
区市町村,八幡山子どもセンター,114-0032,北区中十条４-１５-７,139.72267,35.76868,JGD2290,03-3905-0713,-
区市町村,志茂子ども交流館,115-0042,北区志茂５-１８-３,139.73161,35.78361,JGD2291,03-3902-4646,-
区市町村,神谷子どもセンター,115-0043,北区神谷３-３５-１７,139.73087,35.77131,JGD2292,03-3902-3306,-
区市町村,赤羽児童館,115-0044,北区赤羽南１-１６-１-１０１,139.72562,35.77691,JGD2293,03-3901-1208,-
区市町村,浮間子どもティーンズセンター,115-0051,北区浮間４ー２９ー３２,139.69252,35.7901,JGD2294,03-3960-5301,-
区市町村,赤羽北児童館,115-0052,北区赤羽北１-５-５,139.71491,35.78613,JGD2295,03-3906-1149,-
区市町村,袋児童館,115-0052,北区赤羽北３-７-２-１０１,139.70621,35.78275,JGD2296,03-3908-8561,-
区市町村,桐ヶ丘児童館,115-0054,北区桐ヶ丘１-１６-２７-１０２,139.70651,35.77849,JGD2297,03-3906-7763,-
区市町村,赤羽西児童館,115-0055,北区赤羽西４-４２-９,139.71425,35.77287,JGD2298,03-3906-3642,-
区市町村,西が丘児童館,115-0056,北区西が丘２-４-１,139.71413,35.76656,JGD2299,03-3907-7394,-
区市町村,荒木田ふれあい館,116-0001,荒川区町屋６-１３-２,139.78346,35.75054,JGD2300,03-3800-1981,-
区市町村,町屋ふれあい館,116-0001,荒川区町屋１-３５-８,139.78592,35.74443,JGD2301,03-3800-2011,-
区市町村,花の木ひろば館,116-0002,荒川区荒川５-５０-５,139.7746,35.74051,JGD2302,03-3895-6923,-
区市町村,峡田ふれあい館,116-0002,荒川区荒川３-３-１０,139.7842,35.73388,JGD2303,03-3807-2886,-
区市町村,荒川山吹ふれあい館,116-0002,荒川区荒川７-６-８,139.78409,35.7424,JGD2304,03-3805-2860,-
区市町村,汐入ふれあい館,116-0003,荒川区南千住８-２-２,139.80739,35.73505,JGD2305,03-3806-9928,-
区市町村,南千住ふれあい館,116-0003,荒川区南千住６-３６-１３,139.79112,35.73845,JGD2306,03-3807-1131,-
区市町村,南千住駅前ふれあい館,116-0003,荒川区南千住７-１-１-２０８,139.7982,35.73307,JGD2307,03-3803-0571,-
区市町村,石浜ふれあい館,116-0003,荒川区南千住３-２８-２,139.80701,35.72975,JGD2308,03-3805-5301,-
区市町村,尾久ふれあい館,116-0011,荒川区西尾久２-２５-１３,139.76363,35.75004,JGD2309,03-3809-2511,-
区市町村,西尾久ふれあい館,116-0011,荒川区西尾久８-３３-３１,139.75261,35.7515,JGD2310,03-3810-6219,-
区市町村,熊野前ひろば館,116-0012,荒川区東尾久５-９-３,139.76885,35.74841,JGD2311,03-3893-2362,-
区市町村,西日暮里二丁目ひろば館,116-0013,荒川区西日暮里２-３２-２５,139.77193,35.73123,JGD2312,03-3807-4720,-
区市町村,西日暮里ふれあい館,116-0013,荒川区西日暮里６-２４-４,139.77063,35.73623,JGD2313,03-3819-6945,-
区市町村,東日暮里ふれあい館,116-0014,荒川区東日暮里１-１７-１３,139.78955,35.72997,JGD2314,03-3807-6383,-
区市町村,夕やけこやけふれあい館,116-0014,荒川区東日暮里３-１１-１９,139.78169,35.72988,JGD2315,03-3801-0715,-
区市町村,南板橋児童館,173-0004,板橋区板橋１-３９-１,139.71481,35.74791,JGD2316,03-3963-4518,-
区市町村,氷川児童館,173-0013,板橋区氷川町２４-２,139.70534,35.75472,JGD2317,03-3961-5723,-
区市町村,大山東児童館,173-0014,板橋区大山東町８-７,139.70606,35.74751,JGD2318,03-3579-6767,-
区市町村,弥生児童館,173-0021,板橋区弥生町１６-３,139.6946,35.75316,JGD2319,03-3956-8311,-
区市町村,向原児童館,173-0036,板橋区向原１-１８-５,139.68488,35.74262,JGD2320,03-3974-6736,-
区市町村,志村橋児童館,174-0041,板橋区舟渡３-６-３,139.68118,35.79339,JGD2321,03-3966-6849,-
区市町村,蓮根児童館,174-0046,板橋区蓮根２-６-１５,139.67642,35.78088,JGD2322,03-3968-0688,-
区市町村,蓮根第二児童館,174-0046,板橋区蓮根３-１５-１-１０４,139.67647,35.78869,JGD2323,03-3969-5582,-
区市町村,あずさわ児童館,174-0051,板橋区小豆沢３-９-２-１０３,139.69478,35.77998,JGD2324,03-3966-2825,-
区市町村,さかうえ児童館,174-0051,板橋区小豆沢１-２０-１７,139.7023,35.77536,JGD2325,03-3965-9733,-
区市町村,清水児童館,174-0053,板橋区清水町７２-７,139.70488,35.7653,JGD2326,03-3963-3313,-
区市町村,志村児童館,174-0056,板橋区志村２-１６-１１,139.68642,35.77558,JGD2327,03-3969-5881,-
区市町村,富士見台児童館,174-0063,板橋区前野町１-８-１,139.69643,35.76389,JGD2328,03-3965-8524,-
区市町村,緑が丘児童館,174-0064,板橋区中台３-２７-２,139.67946,35.77556,JGD2329,03-3934-4176,-
区市町村,東新児童館,174-0074,板橋区東新町２-４３-５,139.68059,35.7525,JGD2330,03-3972-8020,-
区市町村,上板橋児童館,174-0076,板橋区上板橋２-３-８,139.67384,35.76165,JGD2331,03-3933-6970,-
区市町村,西徳児童館,175-0045,板橋区西台４-４-３７,139.66808,35.77062,JGD2332,03-3936-2409,-
区市町村,新河岸児童館,175-0081,板橋区新河岸１-３-２-１０１,139.66536,35.79428,JGD2333,03-3937-8337,-
区市町村,高島平児童館,175-0082,板橋区高島平３-１２-２８,139.65782,35.78631,JGD2334,03-3979-3894,-
区市町村,はすのみ児童館,175-0082,板橋区高島平１-５０-２,139.67096,35.7845,JGD2335,03-3934-5980,-
区市町村,紅梅児童館,175-0083,板橋区徳丸６-２-１０,139.66321,35.77637,JGD2336,03-3934-6477,-
区市町村,赤塚児童館,175-0092,板橋区赤塚６-３８-１,139.6449,35.77878,JGD2337,03-3938-8821,-
区市町村,ゆりの木児童館,175-0093,板橋区赤塚新町３-３２-１１-２０９,139.63646,35.76983,JGD2338,03-3977-2651,-
区市町村,しらさぎ児童館,175-0094,板橋区成増５-１９-４１,139.63248,35.78682,JGD2339,03-3979-3895,-
区市町村,なります児童館,175-0094,板橋区成増３-３４-２１,139.63178,35.78156,JGD2340,03-3939-6502,-
区市町村,厚生文化会館,176-0001,練馬区練馬４-２-３,139.64996,35.74033,JGD2341,03-3991-3080,-
区市町村,桜台地区区民館,176-0002,練馬区桜台３-３９-１７,139.6635,35.74592,JGD2342,03-3993-5461,-
区市町村,栄町児童館,176-0006,練馬区栄町４０-７,139.67136,35.73949,JGD2343,03-3994-3287,-
区市町村,豊玉北地区区民館,176-0012,練馬区豊玉北３-７-９,139.66106,35.73248,JGD2344,03-3948-3061,-
区市町村,中村児童館,176-0024,練馬区中村２-２５-３,139.64244,35.73192,JGD2345,03-3998-4890,-
区市町村,三原台児童館,177-0031,練馬区三原台２-１１-２９,139.60574,35.75686,JGD2346,03-3924-8796,-
区市町村,南田中児童館,177-0035,練馬区南田中５-１５-２５,139.61101,35.7372,JGD2347,03-3995-5534,-
区市町村,石神井児童館,177-0041,練馬区石神井町７-２８-２１,139.59793,35.74479,JGD2348,03-3996-3800,-
営利法人,上石神井児童館,177-0044,練馬区上石神井１-５-２,139.59213,35.72562,JGD2349,03-3929-0999,-
区市町村,石神井台児童館,177-0045,練馬区石神井台２-１８-１３,139.58984,35.73539,JGD2350,03-3995-8267,-
区市町村,関町北地区区民館,177-0051,練馬区関町北４-１２-２１,139.57707,35.72981,JGD2351,03-3594-2603,-
区市町村,関町児童館,177-0053,練馬区関町南４-１５-７-１０２,139.57184,35.7213,JGD2352,03-3920-1601,-
区市町村,北大泉児童館,178-0062,練馬区大泉町４-１５-１５,139.60028,35.76295,JGD2353,03-3921-4856,-
区市町村,東大泉児童館,178-0063,練馬区東大泉７-２０-１,139.57719,35.74224,JGD2354,03-3921-9128,-
区市町村,西大泉児童館,178-0065,練馬区西大泉３-２１-１６,139.57927,35.7593,JGD2355,03-3924-9537,-
区市町村,西大泉地区区民館,178-0065,練馬区西大泉５-３-３２,139.5724,35.7602,JGD2356,03-3921-6493,-
区市町村,光が丘児童館,179-0072,練馬区光が丘１-３-１,139.63863,35.76815,JGD2357,03-3975-7137,-
区市町村,光が丘なかよし児童館,179-0072,練馬区光が丘２-９-６,139.63036,35.75914,JGD2358,03-5997-7720,-
区市町村,田柄地区区民館,179-0073,練馬区田柄３-２８-１３,139.63725,35.76196,JGD2359,03-3926-4932,-
区市町村,高松地区区民館,179-0075,練馬区高松３-２４-２７,139.62538,35.75034,JGD2360,03-3999-7911,-
区市町村,土支田児童館,179-0076,練馬区土支田２-３２-８,139.61414,35.7635,JGD2361,03-3925-4784,-
区市町村,北町はるのひ児童館,179-0081,練馬区北町６-３５-７,139.64937,35.7577,JGD2362,03-3998-8799,-
区市町村,北町児童館,179-0081,練馬区北町１-１９-１７,139.66719,35.76446,JGD2363,03-3931-5481,-
区市町村,北町地区区民館,179-0081,練馬区北町２-２６-１,139.66036,35.76787,JGD2364,03-3937-1931,-
区市町村,平和台児童館,179-0083,練馬区平和台２-１８-１４,139.66127,35.7601,JGD2365,03-3933-0297,-
区市町村,大谷田児童館,120-0001,足立区大谷田１-１-２-１０１,139.84354,35.77963,JGD2366,03-3629-5460,-
区市町村,大谷田谷中児童館,120-0001,足立区大谷田４-１６-６,139.838,35.78084,JGD2367,03-5697-3390,-
区市町村,長門児童館,120-0002,足立区中川２-２４-２-１０１,139.85715,35.76858,JGD2368,03-3629-8231,-
区市町村,東和児童館,120-0003,足立区東和３-１２-９,139.8398,35.77142,JGD2369,03-3628-6206,-
区市町村,東綾瀬児童館,120-0004,足立区東綾瀬１-２８-７,139.83272,35.76618,JGD2370,03-5697-3370,-
区市町村,綾瀬児童館,120-0005,足立区綾瀬３-１７-９,139.82451,35.76456,JGD2371,03-3628-9908,-
区市町村,弘道児童館,120-0013,足立区弘道２-１６-１-１０１,139.81686,35.76812,JGD2372,03-3840-9354,-
区市町村,五反野児童館,120-0014,足立区西綾瀬２-１-１３,139.81447,35.76138,JGD2373,03-3886-2643,-
区市町村,千住あずま児童館,120-0025,足立区千住東２-２１-１８,139.81012,35.74502,JGD2374,03-3882-1218,-
区市町村,千住本町児童館,120-0034,足立区千住５-６-２,139.80402,35.75464,JGD2375,03-3870-6221,-
区市町村,千住河原町児童館,120-0037,足立区千住河原町５-１２,139.79599,35.7442,JGD2376,03-3870-7229,-
区市町村,江南児童館,120-0046,足立区小台２-４-１８,139.75787,35.75578,JGD2377,03-3914-3427,-
区市町村,栗島児童館,121-0011,足立区中央本町４-５-２,139.80579,35.77675,JGD2378,03-3848-3471,-
区市町村,中央本町児童館,121-0011,足立区中央本町３-１５-１,139.80959,35.77248,JGD2379,03-3852-1434,-
区市町村,青井児童館,121-0012,足立区青井５-１１-４０-１０１,139.81979,35.77718,JGD2380,03-3852-3750,-
区市町村,六木児童館,121-0052,足立区六木３-３９-５-１０１,139.8398,35.79933,JGD2381,03-3629-1716,-
区市町村,佐野児童館,121-0053,足立区佐野２-４３-５,139.84047,35.78812,JGD2382,03-3628-3277,-
区市町村,加平児童館,121-0055,足立区加平１-１０-６,139.82825,35.77495,JGD2383,03-3605-8842,-
区市町村,神明児童館,121-0057,足立区神明南２-６-１９,139.83304,35.78719,JGD2384,03-5682-5089,-
区市町村,花畑児童館,121-0061,足立区花畑４-１６-８,139.80721,35.80273,JGD2385,03-3850-2602,-
区市町村,桜花児童館,121-0061,足立区花畑６-４-１６,139.81641,35.80512,JGD2386,03-3850-7190,-
区市町村,南花畑児童館,121-0062,足立区南花畑３-１４-７,139.82492,35.7898,JGD2387,03-3859-9868,-
区市町村,花保児童館,121-0063,足立区東保木間１-２５-４-１０１,139.81482,35.79074,JGD2388,03-3884-1229,-
区市町村,保塚児童館,121-0072,足立区保塚町７-１６,139.81598,35.78644,JGD2389,03-3858-1876,-
区市町村,平野児童館,121-0076,足立区平野２-２-１４,139.80376,35.78162,JGD2390,03-3884-7765,-
区市町村,東伊興住区センター　児童館,121-0801,足立区東伊興１-５-２２,139.78531,35.80313,JGD2391,03-3899-8531,-
区市町村,東伊興生活館児童館,121-0801,足立区東伊興３-２３-６,139.79356,35.80441,JGD2392,03-3897-2225,-
区市町村,渕江住区センター分館児童館,121-0812,足立区西保木間３-１４-１６-１０１,139.8002,35.80422,JGD2393,03-3884-1159,-
区市町村,渕江児童館,121-0812,足立区西保木間１-２-１-１０１,139.80132,35.79502,JGD2394,03-3850-3467,-
区市町村,竹の塚六月児童館,121-0814,足立区六月２-２６-３-１０１,139.79656,35.78807,JGD2395,03-3850-3494,-
区市町村,島根児童館,121-0815,足立区島根４-１９-１-１０１,139.79601,35.78302,JGD2396,03-3850-9966,-
区市町村,梅島児童館,121-0816,足立区梅島２-１４-５,139.7999,35.77539,JGD2397,03-3849-6374,-
区市町村,伊興児童館,121-0823,足立区伊興５-２２-１３,139.77988,35.79794,JGD2398,03-3855-2707,-
区市町村,西伊興児童館,121-0824,足立区西伊興１-１２-１２,139.77361,35.79089,JGD2399,03-3896-7362,-
区市町村,入谷児童館,121-0831,足立区舎人６-１２-４-１０１,139.76215,35.81189,JGD2400,03-3855-1050,-
区市町村,舎人児童館,121-0831,足立区舎人１-３-２６,139.77293,35.80633,JGD2401,03-3857-0881,-
区市町村,西新井児童館,123-0841,足立区西新井７-１９-６,139.7724,35.78204,JGD2402,03-3854-1527,-
区市町村,栗原北児童館,123-0842,足立区栗原４-１９-１５,139.78523,35.78666,JGD2403,03-3899-8761,-
区市町村,西新井栄町児童館,123-0843,足立区西新井栄町３-１-６-１０１,139.7841,35.77481,JGD2404,03-3880-7705,-
区市町村,西新井本町児童館,123-0845,足立区西新井本町２-３０-３７,139.77092,35.77583,JGD2405,03-3890-5555,-
区市町村,梅田児童館,123-0851,足立区梅田６-２６-１,139.79736,35.76786,JGD2406,03-3848-3421,-
区市町村,本木関原児童館,123-0852,足立区関原１-２１-１１,139.78766,35.76453,JGD2407,03-3849-9735,-
区市町村,興本児童館,123-0853,足立区本木東１７-１０,139.78235,35.76611,JGD2408,03-3889-0388,-
区市町村,加賀児童館,123-0861,足立区加賀２-３１-６-１０１,139.75987,35.79386,JGD2409,03-3857-4639,-
区市町村,押皿谷児童館,123-0864,足立区鹿浜８-２７-１５,139.76459,35.78996,JGD2410,03-3857-4231,-
区市町村,鹿浜児童館,123-0864,足立区鹿浜６-８-１,139.75874,35.78397,JGD2411,03-3857-6550,-
区市町村,鹿浜いきいき館児童館,123-0864,足立区鹿浜２-２４-２,139.74966,35.78047,JGD2412,03-3853-5071,-
区市町村,新田児童館,123-0865,足立区新田２-２-２,139.73824,35.77178,JGD2413,03-3912-3421,-
区市町村,江北児童館,123-0872,足立区江北２-８-２,139.76256,35.76761,JGD2414,03-3890-6224,-
区市町村,扇児童館,123-0873,足立区扇１-４７-３８,139.77512,35.76526,JGD2415,03-3896-0688,-
区市町村,小菅児童館,124-0001,葛飾区小菅２-１９-１,139.82582,35.75019,JGD2416,03-3604-2645,-
区市町村,中道児童館,124-0002,葛飾区西亀有１-２-７,139.83699,35.75663,JGD2417,03-3604-6561,-
区市町村,東堀切児童館,124-0004,葛飾区東堀切２-２０-８,139.8353,35.75078,JGD2418,03-3602-6808,-
区市町村,宝町児童館,124-0005,葛飾区宝町１-５-１,139.83518,35.74249,JGD2419,03-5698-1703,-
区市町村,堀切児童館,124-0006,葛飾区堀切１-９-１８,139.82787,35.74015,JGD2420,03-5698-1706,-
区市町村,梅田児童館,124-0012,葛飾区立石３-２６-１０,139.84522,35.74092,JGD2421,03-5698-1701,-
区市町村,渋江児童館,124-0014,葛飾区東四つ木１-２０-４,139.84062,35.72883,JGD2422,03-5698-1702,-
区市町村,西奥戸児童館,124-0022,葛飾区奥戸１-１２-１,139.85399,35.7288,JGD2423,03-5698-1704,-
区市町村,東奥戸児童館,124-0022,葛飾区奥戸４-２０-１１,139.86754,35.7284,JGD2424,03-5698-1705,-
区市町村,南奥戸児童館,124-0022,葛飾区奥戸２-３０-１１,139.85912,35.73333,JGD2425,03-5698-1707,-
区市町村,葛飾区児童会館,124-0025,葛飾区西新小岩４-３３-１０　新小岩学び交流館内,139.85342,35.71869,JGD2426,03-5698-1700,-
区市町村,西亀有児童館,125-0002,葛飾区西亀有４-２４-１,139.84392,35.76512,JGD2427,03-5616-1776,-
区市町村,幸田児童館,125-0031,葛飾区西水元２-１６-１０,139.85127,35.78585,JGD2428,03-5699-1244,-
区市町村,新水元児童館,125-0033,葛飾区東水元３-５-７,139.86614,35.78404,JGD2429,03-5699-1260,-
区市町村,花の木児童館,125-0035,葛飾区南水元３-７-１,139.86581,35.77343,JGD2430,03-5699-1298,-
区市町村,葛飾区金町子どもセンター,125-0041,葛飾区東金町３-８-１,139.87549,35.77158,JGD2431,03-5699-1224,-
区市町村,東金町児童館,125-0041,葛飾区東金町５-２２-１８,139.87787,35.7794,JGD2432,03-5699-1314,-
区市町村,末広児童館,125-0042,葛飾区金町５-４-１,139.86678,35.76581,JGD2433,03-5699-1275,-
区市町村,南新宿児童館,125-0051,葛飾区新宿１-２３-４,139.86095,35.76056,JGD2434,03-5699-1333,-
区市町村,柴又児童館,125-0052,葛飾区柴又２-４-５,139.87013,35.75816,JGD2435,03-5699-1257,-
区市町村,新柴又児童館,125-0052,葛飾区柴又５-３３-８,139.88097,35.75348,JGD2436,03-5694-2982,-
区市町村,鎌倉児童館,125-0053,葛飾区鎌倉２-６-２０,139.87433,35.74531,JGD2437,03-5694-2292,-
区市町村,高砂児童館,125-0054,葛飾区高砂５-６-７,139.86525,35.75124,JGD2438,03-3627-6948,-
区市町村,亀有児童館,125-0061,葛飾区亀有１-１７-５,139.84593,35.75911,JGD2439,03-3604-7756,-
区市町村,青戸中央児童館,125-0062,葛飾区青戸６-１６-１２,139.85678,35.75296,JGD2440,03-3604-6306,-
区市町村,青戸児童館,125-0062,葛飾区青戸３-１０-５,139.8488,35.74647,JGD2441,03-3602-0221,-
区市町村,白鳥児童館,125-0063,葛飾区白鳥３-３２-６,139.84432,35.75538,JGD2442,03-3602-3452,-
区市町村,共育プラザ一之江,132-0024,江戸川区一之江３-１３-７,139.88434,35.68967,JGD2443,03-3652-5911,-
区市町村,共育プラザ中央,132-0031,江戸川区松島１-３８-１グリーンパレス内,139.86636,35.70606,JGD2444,03-5662-7661,-
区市町村,共育プラザ平井,132-0035,江戸川区平井７-２１-６,139.84042,35.71465,JGD2445,03-3618-4031,-
区市町村,共育プラザ小岩,133-0051,江戸川区北小岩２-１４-１７,139.88454,35.73995,JGD2446,03-3672-0604,-
区市町村,共育プラザ南小岩,133-0056,江戸川区南小岩４-５-８,139.88564,35.72096,JGD2447,03-3673-2206,-
区市町村,共育プラザ南篠崎,133-0065,江戸川区南篠崎町３-１２-８,139.89914,35.69663,JGD2448,03-3678-8241,-
区市町村,共育プラザ葛西,134-0082,江戸川区宇喜田町１７５,139.8615,35.67343,JGD2449,03-3688-8611,-
区市町村,南大谷児童館,192-0034,八王子市大谷町４６-１,139.3537,35.66929,JGD2450,042-645-0482,-
区市町村,中野児童館,192-0042,八王子市中野山王３-６-２７,139.32471,35.67445,JGD2451,042-624-9559,-
区市町村,松が谷児童館鹿島分館,192-0353,八王子市鹿島２,139.42668,35.63253,JGD2452,042-675-0150,-
区市町村,松が谷児童館,192-0354,八王子市松が谷１３,139.41422,35.62923,JGD2453,042-675-0151,-
区市町村,由木児童館,192-0361,八王子市越野６９２-１,139.38437,35.62956,JGD2454,042-676-8713,-
区市町村,北野児童館,192-0906,八王子市北野町５４９-９,139.35321,35.64614,JGD2455,042-645-8580,-
区市町村,川口児童館,193-0801,八王子市川口町３９７４,139.28227,35.69294,JGD2456,042-654-4757,-
区市町村,元八王子児童館,193-0816,八王子市大楽寺町５０８-３,139.29648,35.67197,JGD2457,042-625-6484,-
区市町村,中郷児童館,193-0824,八王子市長房町８９１-２,139.29031,35.65393,JGD2458,042-663-6770,-
区市町村,中郷児童館長房分館,193-0824,八王子市長房町３４１,139.29739,35.65749,JGD2459,042-663-6485,-
区市町村,浅川児童館,193-0845,八王子市初沢町１３２３,139.28186,35.63897,JGD2460,042-665-2506,-
区市町村,館ケ丘児童館,193-0944,八王子市館町１０９７-５７,139.28412,35.62996,JGD2461,042-665-5231,-
区市町村,立川市若葉児童館,190-0001,立川市若葉町４-２５-１１４,139.43663,35.72409,JGD2462,042-536-1400,-
区市町村,立川市幸児童館,190-0002,立川市幸町２-１９-１,139.42761,35.71949,JGD2463,042-537-0358,-
区市町村,立川市高松児童館,190-0011,立川市高松町２-２５-２６,139.4196,35.70476,JGD2464,042-528-2925,-
社福法人,西立川児童会館,190-0013,立川市富士見町１-２３-６,139.39536,35.70187,JGD2465,042-525-0571,-
区市町村,立川市富士見児童館,190-0013,立川市富士見町７-７-１２,139.39725,35.69349,JGD2466,042-525-9020,-
区市町村,立川市羽衣児童館,190-0021,立川市羽衣町２-４４-１６,139.42502,35.69305,JGD2467,042-526-2336,-
区市町村,立川市錦児童館,190-0022,立川市錦町３-１２-１,139.41661,35.69114,JGD2468,042-525-6684,-
区市町村,立川市上砂児童館,190-0032,立川市上砂町１-１３-１,139.38809,35.72075,JGD2469,042-535-1557,-
区市町村,立川市西砂児童館,190-0033,立川市一番町６-８-３７,139.3761,35.73307,JGD2470,042-531-0433,-
区市町村,桜堤児童館,180-0021,武蔵野市桜堤２-１-２９,139.53267,35.70765,JGD2471,0422-53-2206,-
区市町村,東多世代交流センター,181-0002,三鷹市牟礼２-１３-１９,139.58371,35.68499,JGD2472,0422-44-2150,-
区市町村,西多世代交流センター,181-0016,三鷹市深大寺２-３-５,139.54472,35.68876,JGD2473,0422-31-6039,-
区市町村,紅葉丘児童館,183-0004,府中市紅葉丘２-１,139.50908,35.67656,JGD2474,042-365-1188,-
区市町村,白糸台児童館,183-0011,府中市白糸台１-６０,139.50629,35.66702,JGD2475,042-363-6208,-
区市町村,押立児童館,183-0012,府中市押立町５-４,139.51843,35.65363,JGD2476,042-488-4966,-
区市町村,是政児童館,183-0014,府中市是政２-２０,139.49541,35.66087,JGD2477,042-365-6211,-
区市町村,片町児童館,183-0021,府中市片町２-１７,139.46954,35.67072,JGD2478,042-368-7001,-
区市町村,西府児童館,183-0031,府中市西府町１-６０,139.45483,35.67249,JGD2479,042-364-0811,-
区市町村,住吉児童館,183-0034,府中市住吉町１-６１,139.46051,35.66029,JGD2480,042-366-8611,-
区市町村,四谷児童館,183-0035,府中市四谷２-７５,139.4458,35.66507,JGD2481,042-367-1441,-
区市町村,武蔵台児童館,183-0042,府中市武蔵台２-２,139.46095,35.68863,JGD2482,042-576-3231,-
