平成27年地価調査地点データ一覧（林地を除く）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
継続地点,都道府県市区町村コード,対象年（和暦）,基準地名,基準地番号（用途）,基準地番号（連番）,都分類地区１,都分類地区２,区市町村名,地番,住居表示,当年価格（円）,前年価格（円）,対前年変動率（％）,地積（㎡）,形状区分,間口（比率）,奥行（比率）,利用の現況,構造,地上階,地下階,周辺の土地の利用の現況,前面道路区分,前面道路の方位,前面道路の幅員(m),前面道路の駅前区分,側道区分,側道方位,ガス,水道,下水道,主要交通施設,交通施設との近接区分,交通施設までの道路距離（m）,用途区分,防火地域,指定建ぺい率（％）,指定容積率（％）,割増容積率考慮区分,高度地区,区域区分,森林法,公園法,公園法普通特別,共通地点区分,前回地価公示都道府県市区町村コード,前回地価公示番号（用途）,前回地価公示番号（連番）,前回価公示価格（円）
○,13208,27,調布,0,9,多摩,北多摩,調布市,調布ケ丘一丁目２８番４,,"395,000","385,000",2.6,119,,1,1.2,住宅,W,2F,,中小一般住宅が建ち並ぶ区画整然とした住宅地域,市道,南,4,,,,ガス,水道,下水道,調布,,600,１低専,準防,50,100,,高度,,,,,,,,,
○,13208,27,調布,0,10,多摩,北多摩,調布市,菊野台二丁目９番３２,,"345,000","342,000",0.9,166,,1,1.5,住宅,W,2F,,中規模一般住宅が多い交通至便な住宅地域,市道,南東,6,,,,ガス,水道,下水道,柴崎,,500,１低専,,40,80,,高度,,,,,,,,,
○,13208,27,調布,0,11,多摩,北多摩,調布市,小島町三丁目１７番１４,,"340,000","335,000",1.5,123,,1,1.5,住宅,W,2F,,一般住宅にアパート等も見られる住宅地域,市道,北東,4.5,,,,ガス,水道,下水道,調布,,820,１低専,,40,80,,高度,,,,,,,,,
○,13208,27,調布,0,12,多摩,北多摩,調布市,国領町五丁目１８番８外,,"350,000","345,000",1.4,208,,1,1.5,住宅,LS,2F,,中規模一般住宅、アパートが建ち並ぶ住宅地域,市道,東,5,,,,ガス,水道,下水道,布田,,350,１低専,準防,50,100,,高度,,,,,,,,,
○,13208,27,調布,0,13,多摩,北多摩,調布市,東つつじケ丘二丁目２４番５,,"344,000","341,000",0.9,228,,1,1,住宅,W,2F,,一般住宅の中にアパートも見られる住宅地域,私道,南東,4,,,,ガス,水道,下水道,つつじヶ丘,,540,１低専,,40,80,,高度,,,,,*,13208,0,25,"343,000"
○,13208,27,調布,0,14,多摩,北多摩,調布市,富士見町一丁目２３番５,,"267,000","265,000",0.8,133,,1,2,住宅,LS,2F,,中小規模の住宅が建ち並ぶ住宅地域,市道,南西,4,,,,ガス,水道,下水道,西調布,,660,１低専,,40,80,,高度,,,,,,,,,
○,13208,27,調布,0,15,多摩,北多摩,調布市,下石原三丁目２９番６,,"285,000","283,000",0.7,115,,1,1.5,住宅,W,2F,,一般住宅、アパート等が見られる住宅地域,市道,南東,3.8,,,,ガス,水道,下水道,西調布,,750,１低専,,40,80,,高度,,,,,,,,,
○,13208,27,調布,0,16,多摩,北多摩,調布市,柴崎一丁目５０番９,,"291,000","289,000",0.7,287,,1,2.5,作業所兼共同住宅,S,3F,,作業所、アパート、一般住宅が混在する住宅地域,市道,北西,4.8,,,,ガス,水道,下水道,柴崎,,800,準工,準防,60,200,,高度,,,,,,,,,
○,13208,27,調布,5,1,多摩,北多摩,調布市,西つつじケ丘三丁目３４番４外,,"574,000","566,000",1.4,83,,1,1,店舗兼住宅,S,3F,,小規模、中低層の店舗が建ち並ぶ駅前の商業地域,市道,北,4,,,,ガス,水道,下水道,つつじヶ丘,,120,商業,防火,80,400,,,,,,,,,,,
○,13208,27,調布,5,2,多摩,北多摩,調布市,飛田給一丁目２５番２３,,"405,000","399,000",1.5,200,,1,1.5,共同住宅兼店舗,RC,3F,,店舗、マンション等が建ち並ぶ駅前商業地域,市道,東,22,,,,ガス,水道,下水道,飛田給,,130,近商,準防,80,200,,高度,,,,,,,,,
○,13208,27,調布,5,3,多摩,北多摩,調布市,布田四丁目１９番１１,,"953,000","927,000",2.8,234,,1.2,1,店舗、事務所兼共同住宅等,SRC,9F,1B,店舗兼共同住宅等が建ち並ぶ駅前の商業地域,市道,西,18,,側道,南,ガス,水道,下水道,調布,,300,商業,防火,80,500,,,,,,,*,13208,5,3,"940,000"
○,13208,27,調布,5,4,多摩,北多摩,調布市,国領町四丁目８番６外,,"563,000","547,000",2.9,237,不整形,1,2,店舗兼事務所,RC,5F,1B,店舗、店舗兼共同住宅等が建ち並ぶ駅前商業地域,都道,北東,16,,,,ガス,水道,下水道,国領,,130,商業,防火,80,400,,,,,,,,,,,
○,13208,27,調布,5,5,多摩,北多摩,調布市,柴崎一丁目６番１外,,"349,000","345,000",1.2,446,,1,1.2,事務所、倉庫兼共同住宅,RC,3F,1B,店舗兼共同住宅、営業所が混在する路線商業地域,国道,南東,18,,側道,南西,ガス,水道,下水道,柴崎,,370,準住居,準防,60,200,,高度,,,,,,,,,
○,13209,27,町田,0,1,多摩,南多摩,町田市,金森六丁目１３０８番４５,金森６[sanitize]１６[sanitize]３,"132,000","133,000",[sanitize]0.8,200,,1.2,1,住宅,W,2F,,中規模一般住宅が建ち並ぶ閑静な住宅地域,市道,北,6,,,,ガス,水道,下水道,町田,,"2,700",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,2,多摩,南多摩,町田市,南つくし野四丁目６番２７,,"194,000","193,000",0.5,221,,1,1,住宅,W,2F,,中規模住宅が建ち並ぶ区画整然とした住宅地域,市道,南東,5,,,,ガス,水道,下水道,すずかけ台,,700,１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,3,多摩,南多摩,町田市,金森二丁目６０９番３,金森２[sanitize]１９[sanitize]６,"174,000","173,000",0.6,125,台形,1,2,住宅,W,2F,,一般住宅のほかアパート等も見られる住宅地域,市道,南東,6,,,,ガス,水道,下水道,町田,,"1,800",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,4,多摩,南多摩,町田市,原町田二丁目１３２７番１３,原町田２[sanitize]２７[sanitize]２６,"214,000","213,000",0.5,97,,1.2,1,住宅,W,2F,,一般住宅のほかにアパート等が見られる住宅地域,市道,北西,4,,,,ガス,水道,下水道,町田,,"1,000",２中専,準防,50,150,,高度,,,,,,,,,
○,13209,27,町田,0,5,多摩,南多摩,町田市,小山町字二十三号２６１９番１０外,,"147,000","146,000",0.7,104,,1,1.5,住宅,W,2F,,一般住宅のほかにアパート等も見られる住宅地域,市道,北東,3.6,,,,,水道,下水道,多摩境,,500,１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,6,多摩,南多摩,町田市,西成瀬二丁目２１５４番１１２,西成瀬２[sanitize]３５[sanitize]５,"162,000","162,000",0,258,,1.5,1,住宅,W,2F,,中規模一般住宅が建ち並ぶ閑静な住宅地域,市道,北,6.5,,,,ガス,水道,下水道,成瀬,,"1,300",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,7,多摩,南多摩,町田市,東玉川学園一丁目３５７７番１７５,東玉川学園１[sanitize]３２[sanitize]１５,"156,000","156,000",0,207,台形,1,1,住宅,W,2F,,中規模一般住宅が建ち並ぶ閑静な住宅地域,市道,西,5,,,,ガス,水道,下水道,玉川学園前,,"1,300",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,8,多摩,南多摩,町田市,高ヶ坂二丁目１５９８番３１,高ヶ坂２[sanitize]２６[sanitize]３,"159,000","159,000",0,148,,1,1.5,住宅,W,2F,,中規模の一般住宅が多い高台の住宅地域,市道,北西,4,,,,ガス,水道,下水道,町田,,"1,300",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,9,多摩,南多摩,町田市,相原町字坂下４８０番１２１,,"94,000","94,200",[sanitize]0.2,143,台形,1,1.2,住宅,W,2F,,中規模一般住宅が多い高台の住宅地域,市道,西,5.5,,,,ガス,水道,下水道,相原,,"1,600",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,10,多摩,南多摩,町田市,南成瀬六丁目１０番１２,,"203,000","202,000",0.5,138,,1,1.5,住宅,RC,2F,,一般住宅が多く建ち並ぶ区画整然とした住宅地域,市道,南,6,,,,ガス,水道,下水道,成瀬,,600,１低専,,50,100,,高度,,,,,,,,,
○,13209,27,町田,0,11,多摩,南多摩,町田市,森野三丁目７１２番１１,森野３[sanitize]５[sanitize]１８,"215,000","214,000",0.5,134,,1,1.5,住宅,W,2F,,一般住宅が多い閑静な住宅地域,市道,南,4,,,,ガス,水道,下水道,小田急町田,,"1,200",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,12,多摩,南多摩,町田市,相原町字丸山表１７０１番７外,,"108,000","107,000",0.9,214,,1.5,1,住宅,W,2F,,一般住宅にアパートが見られる住宅地域,市道,西,4,,,,ガス,水道,下水道,相原,,800,１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,13,多摩,南多摩,町田市,鶴川二丁目１６番１６,,"158,000","157,000",0.6,231,,1,1.5,住宅,W,2F,1B,中規模一般住宅が多い区画整然とした住宅地域,市道,南東,6,,,,ガス,水道,下水道,鶴川,,"1,300",１低専,,50,100,,高度,,,,,*,13209,0,44,"157,000"
○,13209,27,町田,0,14,多摩,南多摩,町田市,西成瀬一丁目２６８６番８３,西成瀬１[sanitize]１０[sanitize]６,"129,000","129,000",0,169,,1,1.2,住宅,W,2F,,中規模一般住宅が多い高台の分譲住宅地域,市道,北西,4,,,,ガス,水道,下水道,成瀬,,"1,900",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,15,多摩,南多摩,町田市,旭町三丁目６８１番４,旭町３[sanitize]１９[sanitize]８,"163,000","163,000",0,252,,1,1.2,住宅,W,2F,,中規模の一般住宅が多い住宅地域,市道,北,4,,,,ガス,水道,下水道,小田急町田,,"1,700",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,16,多摩,南多摩,町田市,木曽東三丁目９７３番４,木曽東３[sanitize]１８[sanitize]３９,"144,000","143,000",0.7,122,,1,1.2,住宅,W,2F,,小規模一般住宅が多い住宅地域,市道,北東,4.6,,,,ガス,水道,下水道,古淵,,"1,600",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,17,多摩,南多摩,町田市,本町田字十六号２０４８番５１,,"139,000","139,000",0,209,,1,1,住宅,W,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,南,4,,,,ガス,水道,下水道,小田急町田,,"2,600",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,18,多摩,南多摩,町田市,玉川学園三丁目３６９０番６５,玉川学園３[sanitize]２１[sanitize]２,"176,000","175,000",0.6,209,台形,1.2,1,住宅,W,2F,,中規模一般住宅が多い高台の住宅地域,市道,東,6,,,,ガス,水道,下水道,玉川学園前,,"1,000",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,19,多摩,南多摩,町田市,南大谷字十六号１３８６番６,,"147,000","147,000",0,156,,1,1.2,住宅,W,2F,,中規模一般住宅が多い住宅地域,市道,南,4,,,,ガス,水道,下水道,小田急町田,,"1,400",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,20,多摩,南多摩,町田市,小山町字九号１１９７番３外,,"104,000","104,000",0,200,,1,1.5,住宅,W,2F,,一般住宅の間に農地や空地も見られる住宅地域,市道,北西,4,,,,ガス,水道,下水道,多摩境,,960,１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,21,多摩,南多摩,町田市,木曽西一丁目１８８０番１４,木曽西１[sanitize]２０[sanitize]５,"154,000","153,000",0.7,225,,1,1.2,住宅,W,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,南西,8,,,,ガス,水道,下水道,古淵,,"1,200",１低専,,40,80,,高度,,,,,*,13209,0,20,"153,000"
○,13209,27,町田,0,22,多摩,南多摩,町田市,鶴間一丁目８番１５,,"206,000","204,000",1,187,,1,1.2,住宅,W,2F,,中規模一般住宅が建ち並ぶ閑静な住宅地域,市道,北,6,,,,ガス,水道,下水道,南町田,,350,１低専,,50,100,,高度,,,,,,,,,
○,13209,27,町田,0,23,多摩,南多摩,町田市,図師町字三号６１３番１０,,"98,000","98,000",0,221,,1,1.2,住宅,W,2F,,中規模一般住宅が多い閑静な住宅地域,市道,南東,6,,,,ガス,水道,下水道,淵野辺,,"3,000",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,24,多摩,南多摩,町田市,三輪町字一号３１番３５,,"154,000","154,000",0,233,,1,1.2,住宅,W,2F,,一般住宅が建ち並ぶ区画整然とした住宅地域,市道,東,4,,,,ガス,水道,下水道,柿生,,"1,100",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,25,多摩,南多摩,町田市,玉川学園四丁目３９２７番３,玉川学園４[sanitize]２[sanitize]３,"193,000","192,000",0.5,231,,1,1.5,住宅,W,2F,,中規模一般住宅が多い閑静な住宅地域,市道,南東,5,,,,ガス,水道,下水道,玉川学園前,,550,１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,26,多摩,南多摩,町田市,大蔵町字大蔵２５９番７,,"147,000","146,000",0.7,148,,1,2,住宅,W,2F,,小規模一般住宅、アパート等が見られる住宅地域,市道,南西,6,,,,ガス,水道,下水道,鶴川,,"1,200",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,27,多摩,南多摩,町田市,金森一丁目８９番７外,金森１[sanitize]１８[sanitize]１３,"204,000","203,000",0.5,175,,1,1.2,住宅,W,2F,,一般住宅のほかにアパートも見られる住宅地域,市道,北西,4,,,,ガス,水道,下水道,町田,,870,１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,28,多摩,南多摩,町田市,つくし野一丁目２３番２６,,"198,000","197,000",0.5,236,台形,1,1,住宅,W,2F,,中規模の一般住宅が建ち並ぶ閑静な住宅地域,市道,南,5,,,,ガス,水道,下水道,つくし野,,300,１低専,,40,80,,高度,,,,,*,13209,0,39,"198,000"
○,13209,27,町田,0,29,多摩,南多摩,町田市,広袴二丁目１５番４,,"117,000","117,000",0,179,,1,2,住宅,W,2F,,一般住宅の中に空地等が見られる住宅地域,市道,北西,4,,,,ガス,水道,下水道,鶴川,,"2,100",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,30,多摩,南多摩,町田市,玉川学園四丁目３５８３番９６,玉川学園４[sanitize]２０[sanitize]２７,"176,000","176,000",0,175,台形,1,1,住宅,LS,2F,,中規模一般住宅が区画整然と建ち並ぶ住宅地域,市道,南,6,,,,ガス,水道,下水道,玉川学園前,,"1,100",１低専,,40,80,,高度,,,,,*,13209,0,70,"176,000"
○,13209,27,町田,0,31,多摩,南多摩,町田市,根岸一丁目１１番１５,,"144,000","143,000",0.7,150,,1,1.5,住宅,W,2F,,一般住宅を中心とする区画整然とした住宅地域,市道,北西,6,,,,ガス,水道,下水道,淵野辺,,"1,700",１低専,,50,100,,高度,,,,,,,,,
○,13209,27,町田,0,32,多摩,南多摩,町田市,山崎町字十四号２０２０番１,,"119,000","119,000",0,142,台形,1,1.5,住宅,LS,2F,,一般住宅のほか農地、空地等が見られる住宅地域,市道,西,4.2,,,,,水道,下水道,古淵,,"2,100",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,33,多摩,南多摩,町田市,下小山田町字向台４０１４番２３,,"84,900","85,000",[sanitize]0.1,150,,1,2,住宅,W,2F,,中規模一般住宅が多い区画整理済の住宅地域,市道,南東,6,,,,ガス,水道,下水道,淵野辺,,"3,000",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,34,多摩,南多摩,町田市,上小山田町３０２７番６,,"83,700","83,800",[sanitize]0.1,140,,1,1.5,住宅,W,2F,,丘陵地に低層住宅が建ち並ぶ住宅地域,市道,東,5,,,,ガス,水道,下水道,淵野辺,,"3,100",１低専,,50,100,,高度,,,,,,,,,
○,13209,27,町田,0,35,多摩,南多摩,町田市,金森東一丁目１１５２番８,金森東１[sanitize]２１[sanitize]３,"143,000","142,000",0.7,132,,1,1,住宅,W,2F,,一般住宅のほかにアパート等が見られる住宅地域,私道,北,4,,,,,水道,下水道,町田,,"1,700",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,36,多摩,南多摩,町田市,木曽東一丁目４７２番１５外,木曽東１[sanitize]２０[sanitize]５,"152,000","151,000",0.7,92,,1.2,1,住宅,W,2F,,小規模の住宅、アパート等が混在する住宅地域,市道,南西,4,,,,ガス,水道,下水道,古淵,,"1,200",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,37,多摩,南多摩,町田市,木曽西五丁目１４０１番７,木曽西５[sanitize]２２[sanitize]２４,"141,000","140,000",0.7,173,台形,1.5,1,住宅,W,2F,,中規模の一般住宅が多い閑静な分譲住宅地域,私道,北東,5,,,,,水道,下水道,古淵,,"1,900",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,38,多摩,南多摩,町田市,本町田字乙五号３０２２番２３,,"108,000","108,000",0,181,,1,2,住宅,W,2F,,一般住宅が建ち並ぶ傾斜地の住宅地域,私道,南,4,,,,ガス,水道,下水道,町田,,"3,900",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,39,多摩,南多摩,町田市,真光寺町字十号９３６番１,,"99,000","100,000",[sanitize]1,330,,1.2,1,住宅,W,2F,1B,一般住宅、アパート、空地等が混在する住宅地域,市道,西,4,,,,,水道,下水道,鶴川,,"3,300",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,0,40,多摩,南多摩,町田市,中町二丁目５４９番５外,中町２[sanitize]２０[sanitize]１５,"279,000","276,000",1.1,209,,1,2,住宅,W,2F,,中規模一般住宅の中にアパート等のある住宅地域,市道,北東,5.5,,,,ガス,水道,下水道,小田急町田,,"1,100",２中専,準防,60,200,,高度,,,,,*,13209,0,5,"278,000"
○,13209,27,町田,0,41,多摩,南多摩,町田市,相原町字中ケ谷戸８５７番４１,,"113,000","112,000",0.9,165,,1,2,住宅,W,2F,,中規模住宅が多い区画整然とした住宅地域,市道,北,5,,,,ガス,水道,下水道,相原,,450,１低専,,40,80,,高度,,,,,*,13209,0,13,"112,000"
○,13209,27,町田,0,42,多摩,南多摩,町田市,小野路町字黒川境２８６０番５外,,"52,600","52,800",[sanitize]0.4,300,,1.5,1,住宅,W,2F,,一般住宅が見られる農地の多い住宅地域,市道,南,4,,,,,水道,,京王永山,,"3,500",,,40,80,,,調区,,,,,,,,
○,13209,27,町田,0,43,多摩,南多摩,町田市,上小山田町字十二号１５２４番２,,"40,400","40,500",[sanitize]0.2,464,不整形,1,2,住宅,W,2F,,農家住宅が見られる山あいの住宅地域,都道,西,3.1,,,,,水道,,淵野辺,,"3,900",,,40,80,,,調区,,,,,,,,
○,13209,27,町田,3,1,多摩,南多摩,町田市,下小山田町字龍沢１１０５番１外,,"19,900","20,000",[sanitize]0.5,"1,376",不整形,1,12.5,田,,,,農地の中に一般住宅が見られる宅地見込地地域,市道,北,1.8,,,,,水道,下水道,淵野辺,,"4,600",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,3,2,多摩,南多摩,町田市,野津田町字本村６２５番外,,"25,700","25,800",[sanitize]0.4,898,,1,1.5,田,,,,農地の中に一般住宅等が見られる街道背後の地域,市道,北,1,,,,,水道,,鶴川,,"3,600",１低専,,40,80,,高度,,,,,,,,,
○,13209,27,町田,5,1,多摩,南多摩,町田市,森野一丁目１３７８番３,森野１[sanitize]３７[sanitize]１１,"1,050,000","1,030,000",1.9,166,台形,1,2,店舗、事務所兼住宅,RC,7F,1B,中高層の店舗、事務所ビル等が建ち並ぶ商業地域,都道,北東,11.5,,,,ガス,水道,下水道,小田急町田,,150,商業,防火,80,600,,,,,,,,,,,
,13209,27,町田,5,2,多摩,南多摩,町田市,相原町字丸山表１６６７番３,,"122,000",,,133,,1,1.5,店舗,W,2F,,店舗、一般住宅等が混在する路線商業地域,都道,北東,12,,,,,水道,下水道,相原,,850,２中専,準防,60,200,,高度,,,,,,,,,
○,13209,27,町田,5,3,多摩,南多摩,町田市,原町田四丁目１３１番２,原町田４[sanitize]１６[sanitize]２１,"376,000","372,000",1.1,408,,1,1,店舗、事務所兼住宅,SRC,3F,,小売店舗等が建ち並ぶ近隣商業地域,市道,南東,9.5,,側道,南西,ガス,水道,下水道,町田,,670,近商,防火,80,400,,,,,,,,,,,
○,13209,27,町田,5,4,多摩,南多摩,町田市,森野二丁目８１８番２,森野２[sanitize]２７[sanitize]１２,"358,000","355,000",0.8,149,,1,1.2,店舗兼事務所,S,3F,,店舗ビル、事務所ビル等が建ち並ぶ路線商業地域,都道,北東,12,,,,ガス,水道,下水道,小田急町田,,850,近商,準防,80,300,,,,,,,,,,,
○,13209,27,町田,5,5,多摩,南多摩,町田市,南成瀬一丁目８番１３,,"278,000","278,000",0,319,台形,1,1.5,店舗、事務所兼共同住宅,S,4F,,中層店舗、事務所ビル等が建ち並ぶ近隣商業地域,市道,南,18,,,,ガス,水道,下水道,成瀬,,250,近商,準防,80,200,,高度,,,,,,,,,
○,13209,27,町田,5,6,多摩,南多摩,町田市,中町一丁目４７２番５外,中町１[sanitize]２５[sanitize]９,"323,000","321,000",0.6,238,,1.5,1,事務所,RC,3F,,小規模な事務所ビルが多い路線商業地域,都道,北東,16,,,,ガス,水道,下水道,小田急町田,,750,近商,防火,80,400,,,,,,,,,,,
○,13209,27,町田,5,7,多摩,南多摩,町田市,成瀬が丘二丁目２５番１１,,"278,000","278,000",0,131,,1.2,1,店舗兼住宅,W,2F,,小規模な小売店舗が多い駅前の商業地域,市道,南,9,,,,ガス,水道,下水道,成瀬,,150,近商,準防,80,200,,高度,,,,,*,13209,5,5,"278,000"
○,13209,27,町田,5,8,多摩,南多摩,町田市,原町田六丁目７８２番５外,原町田６[sanitize]３[sanitize]９,"2,320,000","2,220,000",4.5,692,,1,1.5,店舗兼事務所,RC,4F,1B,金融機関、中高層店舗ビルが多い駅前の商業地域,道路,北東,12,,,,ガス,水道,下水道,小田急町田,,90,商業,防火,80,700,,,,,,,*,13209,5,9,"2,270,000"
○,13209,27,町田,5,9,多摩,南多摩,町田市,森野六丁目３５８番３外,,"200,000","198,000",1,264,,1,1.5,店舗兼事務所,S,3F,,店舗、事業所のほか空地も見られる路線商業地域,市道,南西,16,,,,,水道,下水道,小田急町田,,"1,500",準住居,準防,60,200,,高度,,,,,,,,,
○,13209,27,町田,5,10,多摩,南多摩,町田市,大蔵町字大蔵２６４番１,,"167,000","167,000",0,328,,1,1.2,店舗兼住宅,W,2F,,店舗、一般住宅等が混在する路線商業地域,都道,北東,12,,,,,水道,,鶴川,,"1,300",準住居,準防,60,200,,高度,,,,,*,13209,5,13,"167,000"
○,13209,27,町田,5,11,多摩,南多摩,町田市,野津田町字関ノ上４９６番６外,,"114,000","114,000",0,297,,1,1.2,店舗兼住宅,W,2F,,小売店舗、営業所、住宅等が混在する地域,都道,北,8.3,,,,,水道,,鶴川,,"4,000",準工,準防,60,200,,高度,,,,,,,,,
○,13210,27,小金井,0,1,多摩,北多摩,小金井市,前原町三丁目１５０３番８,前原町３[sanitize]２０[sanitize]９,"297,000","294,000",1,220,,1.5,1,住宅,W,2F,,中小規模の一般住宅、アパートが多い住宅地域,市道,西,4,,,,ガス,水道,下水道,武蔵小金井,,900,１低専,,50,80,,高度,,,,,,,,,
○,13210,27,小金井,0,2,多摩,北多摩,小金井市,貫井南町三丁目５４８番９,貫井南町３[sanitize]３[sanitize]２１,"281,000","278,000",1.1,188,,1,1.2,住宅,W,2F,,中小規模の一般住宅が多い既成住宅地域,市道,東,4,,,,ガス,水道,下水道,武蔵小金井,,"1,200",１低専,,40,80,,高度,,,,,,,,,
○,13210,27,小金井,0,3,多摩,北多摩,小金井市,緑町四丁目２９３５番２３,緑町４[sanitize]７[sanitize]４,"331,000","327,000",1.2,223,,1,1.5,住宅,W,2F,,中規模の一般住宅が多い既成の住宅地域,市道,西,4,,,,ガス,水道,下水道,武蔵小金井,,900,１低専,,50,80,,高度,,,,,,,,,
○,13210,27,小金井,0,4,多摩,北多摩,小金井市,中町四丁目１３５５番３,中町４[sanitize]８[sanitize]１７,"316,000","313,000",1,138,台形,1,1,住宅,LS,2F,,中規模一般住宅も見られる既成の住宅地域,市道,東,4.9,,,,ガス,水道,下水道,武蔵小金井,,900,１低専,,50,80,,高度,,,,,,,,,
○,13210,27,小金井,0,5,多摩,北多摩,小金井市,前原町二丁目１２９１番２,前原町２[sanitize]２１[sanitize]１３,"286,000","284,000",0.7,206,台形,1,1.2,住宅,W,2F,,中規模の一般住宅が建ち並ぶ住宅地域,市道,西,4.5,,,,ガス,水道,下水道,武蔵小金井,,"1,300",１低専,準防,50,100,,高度,,,,,,,,,
○,13210,27,小金井,0,6,多摩,北多摩,小金井市,梶野町二丁目２１９番１２９,梶野町２[sanitize]４[sanitize]１７,"310,000","307,000",1,150,,1,1.2,住宅,W,2F,,中規模一般住宅も見られる既成の住宅地域,市道,東,4,,,,ガス,水道,下水道,東小金井,,"1,000",１低専,,40,80,,高度,,,,,,,,,
○,13210,27,小金井,0,7,多摩,北多摩,小金井市,前原町四丁目６８５番３５,前原町４[sanitize]１５[sanitize]１０,"255,000","254,000",0.4,145,,1,1.5,住宅,W,2F,,一般住宅のほかにアパートが見られる住宅地域,市道,南西,4.2,,,,ガス,水道,下水道,武蔵小金井,,"1,400",１低専,,40,80,,高度,,,,,,,,,
○,13210,27,小金井,0,8,多摩,北多摩,小金井市,貫井北町三丁目９４３番２２,貫井北町３[sanitize]１６[sanitize]３,"288,000","287,000",0.3,235,,1,1.2,住宅,W,2F,,中規模の一般住宅が建ち並ぶ閑静な住宅地域,市道,南,5.5,,,,ガス,水道,下水道,武蔵小金井,,"1,700",１低専,準防,50,100,,高度,,,,,,,,,
○,13210,27,小金井,0,9,多摩,北多摩,小金井市,中町三丁目２１２９番７,中町３[sanitize]１４[sanitize]１５,"335,000","331,000",1.2,181,,1,1.5,住宅,W,2F,,一般住宅のほかにアパート等も見られる住宅地域,市道,西,5,,,,ガス,水道,下水道,武蔵小金井,,900,１低専,準防,50,100,,高度,,,,,*,13210,0,8,"333,000"
○,13210,27,小金井,5,1,多摩,北多摩,小金井市,本町一丁目１８８１番１１,本町１[sanitize]１８[sanitize]９,"1,250,000","1,230,000",1.6,119,,1,3.5,店舗,S,7F,,高層の店舗ビル等が建ち並ぶ駅前の商業地域,都道,西,16,,,,ガス,水道,下水道,武蔵小金井,,100,商業,防火,80,500,,,,,,,,,,,
○,13210,27,小金井,5,2,多摩,北多摩,小金井市,本町三丁目２５９１番１４外,本町３[sanitize]８[sanitize]６,"441,000","436,000",1.1,230,台形,2,1,店舗兼共同住宅,S,3F,,店舗、マンション等が混在する近隣商業地域,都道,西,16,,,,ガス,水道,下水道,武蔵小金井,,560,近商,防火,80,300,,高度,,,,,*,13210,5,2,"438,000"
○,13211,27,小平,0,1,多摩,北多摩,小平市,花小金井南町二丁目１１１４番３２,花小金井南町２[sanitize]５[sanitize]６,"246,000","244,000",0.8,160,,1,1,住宅,LS,2F,,中規模の一般住宅が多い住宅地域,私道,西,5,,,,ガス,水道,下水道,花小金井,,750,１低専,,40,80,,高度,,,,,,,,,
○,13211,27,小平,0,2,多摩,北多摩,小平市,上水南町三丁目６１５番６外,上水南町３[sanitize]７[sanitize]１８,"259,000","257,000",0.8,164,,1.2,1,住宅,LS,2F,,中規模一般住宅が建ち並ぶ閑静な住宅地域,私道,東,4,,,,ガス,水道,下水道,国分寺,,"1,900",１低専,,40,80,,高度,,,,,,,,,
