事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,6月,19.7,20.1,18.9,163,167.7,152.8,146.5,149.4,140.2,16.5,18.3,12.6
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,7月,19,19.4,18.2,156,161,145,141.3,144.9,133.2,14.7,16.1,11.8
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,8月,18.3,18.7,17.3,150.5,156.3,138.1,135.8,140,126.9,14.7,16.3,11.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,9月,18.5,18.7,17.9,150.1,154.5,140.3,136.3,139.6,129.1,13.8,14.9,11.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,10月,18.4,18.9,17.5,149.9,155.3,138.8,135.9,140,127.4,14,15.3,11.4
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,11月,18.9,19.3,18.1,155.9,160.7,145.2,140.4,143.8,132.8,15.5,16.9,12.4
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,12月,18.2,18.5,17.6,149.5,154.1,139.9,135,138.1,128.5,14.5,16,11.4
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,15.8,17.4,14.3,109.4,132.5,88.2,104,124.3,85.4,5.4,8.2,2.8
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,16.3,17.7,15.2,115.6,139.4,96.4,108.8,128.6,92.8,6.8,10.8,3.6
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,15.9,17.1,14.9,112.7,134.6,94.4,105.8,124.2,90.4,6.9,10.4,4
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,15.6,16.9,14.7,110.4,131.3,93.2,103.2,120.7,88.9,7.2,10.6,4.3
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,15.4,16.8,14.1,107.4,129.6,88,100.5,118.9,84.4,6.9,10.7,3.6
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,14.9,16.2,13.9,104.2,125.5,87,97.3,114.5,83.4,6.9,11,3.6
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,1月,14.7,15.8,13.7,103,122.4,86.5,95.9,111.5,82.5,7.1,10.9,4
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,2月,15,16.1,14,104.8,124.6,87.7,98.2,114.5,84.1,6.6,10.1,3.6
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,3月,15.2,16.4,14.2,106.1,126.3,89.1,99.3,116,85.3,6.8,10.3,3.8
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,4月,15.2,16.4,14.1,106.2,127.6,89.2,99.2,116.7,85.3,7,10.9,3.9
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,5月,15.3,16.8,14.2,107.1,130.3,88.3,100,119.1,84.6,7.1,11.2,3.7
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,6月,15.4,16.8,14.3,106.3,130,87.8,99.2,118.6,84.1,7.1,11.4,3.7
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,7月,15.1,16.5,14.1,104.7,126.2,87.8,98.3,115.7,84.6,6.4,10.5,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,8月,14.7,16.2,13.6,104,126.8,86,96.9,115.2,82.5,7.1,11.6,3.5
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,9月,14.5,15.9,13.5,101,122.1,84.7,94.8,111.8,81.6,6.2,10.3,3.1
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,10月,14.6,15.9,13.6,101.5,121.9,85.7,94.9,111.1,82.3,6.6,10.8,3.4
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,11月,14.7,16.1,13.6,102.3,122.8,86.1,95.3,111.2,82.7,7,11.6,3.4
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,12月,14.6,16.1,13.5,102.9,124.6,86.1,95.4,112.6,82.1,7.5,12,4
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,18.7,19.6,17.9,146.4,160.5,133.3,138.6,151.3,126.8,7.8,9.2,6.5
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19,19.8,18.2,150.3,160.5,139.4,142,150.3,133.1,8.3,10.2,6.3
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,18.7,19.3,18.1,145.5,151.8,139.7,138.1,143.7,133,7.4,8.1,6.7
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,18,18.5,17.6,141.6,147.9,136,132.8,138.1,128,8.8,9.8,8
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,18.1,18.9,17.4,140.1,151.7,130.4,131.4,141.4,123.1,8.7,10.3,7.3
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.8,18.4,17.2,135.2,143.4,128.5,129,136.4,122.9,6.2,7,5.6
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,1月,17.3,18,16.8,129.7,136.8,124.1,124.1,130.9,118.8,5.6,5.9,5.3
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,2月,17.7,18.6,17,135.9,146.3,127.9,129.8,139.7,122.1,6.1,6.6,5.8
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,3月,18.4,19.1,17.8,140,148.2,133.8,133.4,141.2,127.6,6.6,7,6.2
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,4月,18.6,19.4,18,141.6,150.7,134.4,135.2,143.5,128.7,6.4,7.2,5.7
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,5月,18.1,18.8,17.6,138.3,146.3,132,132.7,139.8,127.1,5.6,6.5,4.9
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,6月,18.6,19.3,18.1,141.2,150.7,133.5,135.7,144.3,128.7,5.5,6.4,4.8
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,7月,17.8,18.3,17.5,135.9,142.1,130.5,129.3,134.7,124.6,6.6,7.4,5.9
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,8月,17.3,17.7,16.9,134.4,141.1,128.4,127.7,133.7,122.3,6.7,7.4,6.1
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,9月,17.4,18,16.9,133.5,141.3,126.7,126.3,133.7,119.9,7.2,7.6,6.8
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,10月,17.3,17.9,16.9,131.7,139.7,125,125.8,132.8,119.9,5.9,6.9,5.1
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,11月,17.4,18.3,16.6,131.9,142.1,123,125.7,134.6,117.9,6.2,7.5,5.1
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,12月,17.2,17.7,16.7,129,136.8,122,122.8,129.3,116.9,6.2,7.5,5.1
５人以上,"O 教育,学習支援業",平成23,2011,年平均,15.6,16.2,15,111.9,116.1,107.5,107.8,111.6,103.8,4.1,4.5,3.7
５人以上,"O 教育,学習支援業",平成24,2012,年平均,16.2,16.1,16.2,114.8,114.2,115.3,111.3,111.4,111.1,3.5,2.8,4.2
５人以上,"O 教育,学習支援業",平成25,2013,年平均,15.7,15.9,15.4,111,113.4,108.3,107.5,110.1,104.6,3.5,3.3,3.7
５人以上,"O 教育,学習支援業",平成26,2014,年平均,15.5,15.8,15.2,109.9,112.2,107.4,106.5,109,103.8,3.4,3.2,3.6
５人以上,"O 教育,学習支援業",平成27,2015,年平均,14.8,14.9,14.8,104.7,103.7,105.4,100.7,99.4,101.8,4,4.3,3.6
５人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.2,109.2,108,110.3,105,103.6,106.3,4.2,4.4,4
５人以上,"O 教育,学習支援業",平成28,2016,1月,13.8,13.9,13.7,98,98.3,97.6,94.2,94.2,94.2,3.8,4.1,3.4
５人以上,"O 教育,学習支援業",平成28,2016,2月,15.3,15.2,15.5,112.3,111,113.5,107.7,105.9,109.4,4.6,5.1,4.1
５人以上,"O 教育,学習支援業",平成28,2016,3月,15.1,15.1,15.2,109.7,107.6,111.7,105.2,102.7,107.5,4.5,4.9,4.2
５人以上,"O 教育,学習支援業",平成28,2016,4月,16.1,16,16.1,115.5,113.9,117,110.7,108.9,112.4,4.8,5,4.6
５人以上,"O 教育,学習支援業",平成28,2016,5月,15.2,15,15.3,110.6,107.7,113.2,106.4,103.3,109.2,4.2,4.4,4
５人以上,"O 教育,学習支援業",平成28,2016,6月,17,16.9,17.1,122.2,120.3,123.9,118.1,115.9,120.1,4.1,4.4,3.8
５人以上,"O 教育,学習支援業",平成28,2016,7月,15.8,15.8,15.9,110.8,109.3,112,107.5,106.2,108.6,3.3,3.1,3.4
５人以上,"O 教育,学習支援業",平成28,2016,8月,12.5,12.4,12.5,91,90.9,91.2,87.3,86.8,87.7,3.7,4.1,3.5
５人以上,"O 教育,学習支援業",平成28,2016,9月,15.3,15.2,15.5,110.4,109.2,111.5,106.3,104.8,107.7,4.1,4.4,3.8
５人以上,"O 教育,学習支援業",平成28,2016,10月,15.7,15.7,15.8,112.2,110.9,113.3,108,106.7,109.1,4.2,4.2,4.2
５人以上,"O 教育,学習支援業",平成28,2016,11月,15.9,15.8,15.9,116.7,115.8,117.5,111.7,110.9,112.4,5,4.9,5.1
５人以上,"O 教育,学習支援業",平成28,2016,12月,14.2,14.1,14.2,101,100.1,101.7,97.1,96.1,97.9,3.9,4,3.8
５人以上,"P 医療,福祉",平成23,2011,年平均,17.6,17.7,17.6,131.5,139.2,128.9,125.2,132.3,122.9,6.3,6.9,6
５人以上,"P 医療,福祉",平成24,2012,年平均,17.2,17.3,17.2,128.7,135.6,125.9,123.1,128.1,121.1,5.6,7.5,4.8
５人以上,"P 医療,福祉",平成25,2013,年平均,16.9,17.1,16.9,126.9,134.3,124,121.1,126.5,119,5.8,7.8,5
５人以上,"P 医療,福祉",平成26,2014,年平均,16.9,17,16.9,126.2,132.7,123.8,120.5,125.3,118.7,5.7,7.4,5.1
５人以上,"P 医療,福祉",平成27,2015,年平均,17.4,17.3,17.4,125.4,133.4,122.5,119.8,126.6,117.4,5.6,6.8,5.1
５人以上,"P 医療,福祉",平成28,2016,年平均,17.5,17.7,17.4,126.1,136.9,122.5,120.6,129.4,117.7,5.5,7.5,4.8
５人以上,"P 医療,福祉",平成28,2016,1月,16.3,16.7,16.2,118.9,131.1,114.7,113.1,123.3,109.6,5.8,7.8,5.1
５人以上,"P 医療,福祉",平成28,2016,2月,17.5,17.6,17.5,126.5,136.2,123.2,120.6,128.4,118,5.9,7.8,5.2
５人以上,"P 医療,福祉",平成28,2016,3月,17.9,18,17.9,129.2,138.8,125.9,123.2,130.9,120.6,6,7.9,5.3
５人以上,"P 医療,福祉",平成28,2016,4月,18.3,18.7,18.2,132.4,145.6,127.9,126.4,137,122.8,6,8.6,5.1
５人以上,"P 医療,福祉",平成28,2016,5月,16.9,17.1,16.8,121.2,132.8,117.2,115.9,125.3,112.7,5.3,7.5,4.5
５人以上,"P 医療,福祉",平成28,2016,6月,18.3,18.2,18.3,130.1,139.5,127,124.6,132,122.2,5.5,7.5,4.8
５人以上,"P 医療,福祉",平成28,2016,7月,17.7,17.8,17.6,128.7,137.9,125.8,123.4,130.8,121,5.3,7.1,4.8
５人以上,"P 医療,福祉",平成28,2016,8月,17.5,17.9,17.4,125.9,137.8,122,120.9,130.7,117.7,5,7.1,4.3
５人以上,"P 医療,福祉",平成28,2016,9月,17.6,17.8,17.5,126.9,137.4,123.4,122.1,130.4,119.3,4.8,7,4.1
５人以上,"P 医療,福祉",平成28,2016,10月,17.2,17.5,17.1,124,135.4,120.4,118.6,128.3,115.5,5.4,7.1,4.9
５人以上,"P 医療,福祉",平成28,2016,11月,17.6,17.7,17.6,125.9,136.3,122.5,120.4,128.8,117.7,5.5,7.5,4.8
５人以上,"P 医療,福祉",平成28,2016,12月,17.2,17.4,17.1,123.1,133.4,119.8,117.7,126.3,114.9,5.4,7.1,4.9
５人以上,Q 複合サービス事業,平成23,2011,年平均,18.3,18.9,17.1,147.6,155.3,131.4,138.2,144,126,9.4,11.3,5.4
５人以上,Q 複合サービス事業,平成24,2012,年平均,18.4,18.8,17.9,139.8,150.7,128.4,131.4,140.8,121.6,8.4,9.9,6.8
５人以上,Q 複合サービス事業,平成25,2013,年平均,18.1,18.7,17.5,139.8,149.7,130,130.5,138.5,122.6,9.3,11.2,7.4
５人以上,Q 複合サービス事業,平成26,2014,年平均,18.4,18.7,18.1,141.7,148.5,134.1,133.6,138.8,127.8,8.1,9.7,6.3
５人以上,Q 複合サービス事業,平成27,2015,年平均,18.4,18.8,17.8,146.5,153,139.2,138.7,143.6,133.1,7.8,9.4,6.1
５人以上,Q 複合サービス事業,平成28,2016,年平均,18.2,18.8,17.6,145.6,153.3,137.9,138.1,144.3,131.9,7.5,9,6
５人以上,Q 複合サービス事業,平成28,2016,1月,16.9,17.6,16.2,137.3,144.6,129,128.9,134.7,122.4,8.4,9.9,6.6
５人以上,Q 複合サービス事業,平成28,2016,2月,17.6,18.4,16.6,143.8,153.2,133.5,133.5,140.6,125.7,10.3,12.6,7.8
５人以上,Q 複合サービス事業,平成28,2016,3月,19.1,19.7,18.5,153.2,160.4,145.1,145.9,152.2,138.8,7.3,8.2,6.3
５人以上,Q 複合サービス事業,平成28,2016,4月,18.5,19.1,17.9,149.7,156.7,142.2,140.8,146.6,134.6,8.9,10.1,7.6
５人以上,Q 複合サービス事業,平成28,2016,5月,17.3,17.9,16.6,138.9,146.4,131.2,131.3,137.7,124.8,7.6,8.7,6.4
５人以上,Q 複合サービス事業,平成28,2016,6月,19.4,20.4,18.4,156.1,167.2,144.9,148.2,157.4,138.9,7.9,9.8,6
５人以上,Q 複合サービス事業,平成28,2016,7月,18,18.6,17.4,141.1,149,133.8,134.4,141.3,128,6.7,7.7,5.8
５人以上,Q 複合サービス事業,平成28,2016,8月,18.4,18.9,17.9,145.2,151.9,138.4,140,145.7,134.2,5.2,6.2,4.2
５人以上,Q 複合サービス事業,平成28,2016,9月,17.9,18.6,17.2,141.1,149,133.3,135.3,141.4,129.3,5.8,7.6,4
５人以上,Q 複合サービス事業,平成28,2016,10月,18.2,18.5,17.8,144,149.9,138.4,137.8,142.5,133.4,6.2,7.4,5
５人以上,Q 複合サービス事業,平成28,2016,11月,18.1,18.7,17.6,143.8,151.7,136.3,137,142.7,131.6,6.8,9,4.7
５人以上,Q 複合サービス事業,平成28,2016,12月,19.3,19.7,18.9,153.7,159.1,148.6,144.7,149,140.7,9,10.1,7.9
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,18.3,19.2,17.3,142.6,155.9,128.5,131.9,142.7,120.5,10.7,13.2,8
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,18.8,19.6,17.8,148,163.5,128.4,134.6,145.8,120.4,13.4,17.7,8
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,18.4,19.2,17.4,144.6,159.6,125.5,131.5,142.4,117.6,13.1,17.2,7.9
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,18.2,19.2,17.1,143.3,159.6,123.2,129.9,141.7,115.3,13.4,17.9,7.9
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,18.5,19.1,17.7,146.7,157.2,131.3,134.3,141.8,123.3,12.4,15.4,8
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143.8,154.6,129.3,132.8,141.4,121.4,11,13.2,7.9
５人以上,R サービス業（他に分類されないもの）,平成28,2016,1月,17.3,17.9,16.5,136.8,146.8,122.9,125.3,133,114.6,11.5,13.8,8.3
５人以上,R サービス業（他に分類されないもの）,平成28,2016,2月,18.3,19,17.4,142.8,153.7,127.9,132,140.7,120.2,10.8,13,7.7
５人以上,R サービス業（他に分類されないもの）,平成28,2016,3月,19.2,19.7,18.4,150.7,161,136.9,138.5,146.2,128.1,12.2,14.8,8.8
５人以上,R サービス業（他に分類されないもの）,平成28,2016,4月,19,19.7,18.2,148.1,158.9,134,136.7,145.3,125.4,11.4,13.6,8.6
５人以上,R サービス業（他に分類されないもの）,平成28,2016,5月,17.6,18.2,16.8,137.1,148.1,122.2,126.2,134.9,114.5,10.9,13.2,7.7
５人以上,R サービス業（他に分類されないもの）,平成28,2016,6月,19.2,20,18.2,147.6,159.7,132.2,137.6,147.5,124.9,10,12.2,7.3
５人以上,R サービス業（他に分類されないもの）,平成28,2016,7月,18.9,19.5,18,145.7,156.7,130.9,135.3,144.3,123.3,10.4,12.4,7.6
５人以上,R サービス業（他に分類されないもの）,平成28,2016,8月,18.3,18.7,17.7,141.5,150.6,129.4,131.5,138.5,122.3,10,12.1,7.1
５人以上,R サービス業（他に分類されないもの）,平成28,2016,9月,18.4,18.9,17.6,142.7,153.3,128.8,132.1,140.3,121.3,10.6,13,7.5
５人以上,R サービス業（他に分類されないもの）,平成28,2016,10月,18.3,18.9,17.4,143.4,154.1,128.9,132.3,140.7,120.9,11.1,13.4,8
５人以上,R サービス業（他に分類されないもの）,平成28,2016,11月,18.7,19.4,17.7,146.8,158.2,131.1,135,144.1,122.5,11.8,14.1,8.6
５人以上,R サービス業（他に分類されないもの）,平成28,2016,12月,18.2,18.9,17.2,142.2,154.4,125.7,131.3,141.2,117.9,10.9,13.2,7.8
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成23,2011,年平均,19.4,20.1,18,161.1,169.8,143.8,147.2,155,131.8,13.9,14.8,12
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成24,2012,年平均,19.5,20.2,18.1,158.8,168.6,140.7,144.8,153.4,128.9,14,15.2,11.8
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成25,2013,年平均,19.3,20,18,157.2,167.9,139.4,142.5,151.2,128.1,14.7,16.7,11.3
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成26,2014,年平均,19,19.8,17.6,155.2,166.1,136.5,140.9,150.1,125.1,14.3,16,11.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成27,2015,年平均,18.3,19.3,17,147.3,159.4,130,135.2,146.1,119.6,12.1,13.3,10.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,年平均,18.7,19.7,17.2,151.1,162.9,133.3,139.1,149.5,123.3,12,13.4,10
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,1月,17.5,18.7,15.8,143.3,156.3,123.5,130.2,141.5,113,13.1,14.8,10.5
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,2月,18.5,19.6,16.9,149.5,161.2,131.8,137.2,147.4,121.7,12.3,13.8,10.1
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,3月,19,19.8,17.7,153,164.1,136,141.3,151,126.4,11.7,13.1,9.6
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,4月,19.7,20.8,18,159.7,172.3,141.1,146.5,157.7,129.9,13.2,14.6,11.2
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,5月,18.1,18.9,16.9,147.4,158,131.5,135.1,144.4,121.1,12.3,13.6,10.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,6月,19.2,20.1,17.9,154.3,165.1,138.1,142.9,152.7,128.1,11.4,12.4,10
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,7月,19.5,20.6,17.8,157.6,171.2,137.5,145.5,157.7,127.4,12.1,13.5,10.1
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,8月,18.2,19.1,16.8,145.9,157.3,128.1,135,145,119.3,10.9,12.3,8.8
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,9月,18.5,19.4,17,149,161.3,131,138.3,149.1,122.4,10.7,12.2,8.6
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,10月,18.3,19.3,16.8,148.2,159.5,130.8,136.7,146.7,121.3,11.5,12.8,9.5
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,11月,18.8,19.8,17.2,152.4,163.8,134.3,140.1,150,124.3,12.3,13.8,10
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,12月,18.8,19.8,17.3,153,164.4,135.8,140.2,150.7,124.4,12.8,13.7,11.4
５人以上,E11 繊維工業,平成23,2011,年平均,19.3,19.9,18.4,153.1,161.6,141.3,147.8,155.5,137.1,5.3,6.1,4.2
５人以上,E11 繊維工業,平成24,2012,年平均,19.9,20.2,19.3,157.7,164.6,147,148.7,153.2,141.6,9,11.4,5.4
５人以上,E11 繊維工業,平成25,2013,年平均,19.2,19.6,18.5,153.5,160.6,142.3,142.4,147.5,134.3,11.1,13.1,8
５人以上,E11 繊維工業,平成26,2014,年平均,19.1,19.6,18.7,150.8,154.6,147.7,143.7,146.9,141.1,7.1,7.7,6.6
５人以上,E11 繊維工業,平成27,2015,年平均,19.9,20.3,19.5,158.1,160.5,155.9,155.4,159.9,151.4,2.7,0.6,4.5
５人以上,E11 繊維工業,平成28,2016,年平均,20.1,20.2,20,164.2,166.2,161.1,162,164.7,157.8,2.2,1.5,3.3
５人以上,E11 繊維工業,平成28,2016,1月,18.2,18.1,18.3,143.3,143.9,142.3,140.9,142.9,137.7,2.4,1,4.6
５人以上,E11 繊維工業,平成28,2016,2月,20.8,21,20.4,173.5,178.6,165.3,171,176.9,161.5,2.5,1.7,3.8
５人以上,E11 繊維工業,平成28,2016,3月,20,20.1,19.9,166.9,171.5,159.2,165.4,169.9,157.8,1.5,1.6,1.4
５人以上,E11 繊維工業,平成28,2016,4月,21.9,21.9,22,182.3,184.6,178.8,180.1,183.6,174.7,2.2,1,4.1
５人以上,E11 繊維工業,平成28,2016,5月,18.4,18.5,18.3,154.1,156.6,150.3,152.3,155.4,147.6,1.8,1.2,2.7
５人以上,E11 繊維工業,平成28,2016,6月,20.1,20,20.4,166.2,167.5,164,164.4,166.1,161.7,1.8,1.4,2.3
５人以上,E11 繊維工業,平成28,2016,7月,21.1,21.1,21.1,173.8,175,171.8,171.5,173.6,168.1,2.3,1.4,3.7
５人以上,E11 繊維工業,平成28,2016,8月,19.4,19.8,18.7,156.4,160.3,150.5,153.8,158,147.4,2.6,2.3,3.1
５人以上,E11 繊維工業,平成28,2016,9月,20.2,20.2,20.1,162.7,164.3,160.2,160.3,163,156,2.4,1.3,4.2
５人以上,E11 繊維工業,平成28,2016,10月,19.5,20,18.8,157.8,159.8,154.5,155.4,158,151.3,2.4,1.8,3.2
５人以上,E11 繊維工業,平成28,2016,11月,20.6,20.8,20.2,165.7,166.3,164.6,163.3,164.1,161.9,2.4,2.2,2.7
５人以上,E11 繊維工業,平成28,2016,12月,21,20.9,21.3,168.4,165.6,172.7,165.6,163.7,168.5,2.8,1.9,4.2
５人以上,E12 木材・木製品製造業（家具を除く）,平成23,2011,年平均,19.3,19.5,18.7,157.3,159.1,152.4,146.8,148.3,142.6,10.5,10.8,9.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成24,2012,年平均,19,20.5,15.1,152.8,167.3,111.9,142.9,154.8,109.5,9.9,12.5,2.4
５人以上,E12 木材・木製品製造業（家具を除く）,平成25,2013,年平均,18.3,19.2,15.5,149.9,159.3,120,141.7,149.3,117.7,8.2,10,2.3
５人以上,E12 木材・木製品製造業（家具を除く）,平成26,2014,年平均,19.4,19.4,19.5,165.7,167.3,159,155.8,155.9,155.2,9.9,11.4,3.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成27,2015,年平均,19.8,20.2,18.4,159.2,165.8,134.6,153.2,158.6,133.1,6,7.2,1.5
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,年平均,20.3,21,18.7,152.2,158.6,136.7,138,145.1,120.7,14.2,13.5,16
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,1月,16.2,17,13.3,129.5,139.7,89.9,125.2,134.6,88.8,4.3,5.1,1.1
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,2月,18,20.4,12.2,139.7,165.4,76.4,138.6,163.8,76.4,1.1,1.6,－
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,3月,19.7,21.1,14.5,157.1,173.1,98.8,151.8,166.7,97.5,5.3,6.4,1.3
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,4月,22.9,24.3,16.8,146.1,153.2,116.8,138.4,144.5,113.4,7.7,8.7,3.4
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,5月,17.5,18.2,14.5,108.9,111,99.3,106.2,108.2,97.1,2.7,2.8,2.2
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,6月,20.4,20.9,18.6,121.2,122.8,116.4,120.9,122.8,115,0.3,－,1.4
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,7月,21.2,21.2,21.1,167.4,173.3,158.5,144,150.1,134.7,23.4,23.2,23.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,8月,20.4,20.6,20,160.8,169.9,141.9,140.8,147.9,126.1,20,22,15.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,9月,21.2,21.6,20.2,172.9,178.8,160.7,148.1,154.5,134.9,24.8,24.3,25.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,10月,21.4,22,20,168.7,173,159.7,145.2,151.3,132.6,23.5,21.7,27.1
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,11月,22.3,22.7,21.4,184.1,188.5,175.4,153.8,159.6,142.3,30.3,28.9,33.1
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,12月,21.8,22,21.4,166.5,177.2,151.2,144.8,154.2,131.2,21.7,23,20
５人以上,E13 家具・装備品製造業,平成23,2011,年平均,19.2,19.2,18.9,153.9,155.2,149.5,144,144.2,143.3,9.9,11,6.2
５人以上,E13 家具・装備品製造業,平成24,2012,年平均,19.1,19.5,18.3,152.4,158.8,138.3,143.8,150.2,129.7,8.6,8.6,8.6
５人以上,E13 家具・装備品製造業,平成25,2013,年平均,19.1,19.3,18.5,155.8,157.4,151.6,145.2,147,140.3,10.6,10.4,11.3
５人以上,E13 家具・装備品製造業,平成26,2014,年平均,20,20.4,19.1,157.7,158.6,155.4,148,148.7,146.1,9.7,9.9,9.3
５人以上,E13 家具・装備品製造業,平成27,2015,年平均,19.3,19.2,19.6,165.8,167.8,160.2,151.5,151.1,152.6,14.3,16.7,7.6
５人以上,E13 家具・装備品製造業,平成28,2016,年平均,19.1,19.4,18.7,164.2,168.4,153.9,153.4,155.5,148.3,10.8,12.9,5.6
５人以上,E13 家具・装備品製造業,平成28,2016,1月,16.8,16.8,16.7,147,150.4,138.1,134.1,135.2,131.3,12.9,15.2,6.8
５人以上,E13 家具・装備品製造業,平成28,2016,2月,20.1,20.2,20,168.4,172.9,159,160.1,162.4,155.2,8.3,10.5,3.8
５人以上,E13 家具・装備品製造業,平成28,2016,3月,19.5,19.4,19.6,171.1,174.6,162.2,155.2,155.8,153.8,15.9,18.8,8.4
５人以上,E13 家具・装備品製造業,平成28,2016,4月,20.9,21,20.9,179.4,185.2,167.2,170.6,174.2,163.2,8.8,11,4
５人以上,E13 家具・装備品製造業,平成28,2016,5月,17.5,17.4,17.6,148.9,153.1,139.7,140.8,142.8,136.5,8.1,10.3,3.2
