事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,6月,19.7,20.1,18.7,163.1,167,152.6,144.5,147.4,136.6,18.6,19.6,16
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,7月,19.2,19.6,18.1,157,161,146.2,141.4,144.6,132.7,15.6,16.4,13.5
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,8月,18.4,18.8,17.5,152.5,156.7,141.8,136,139.1,128.1,16.5,17.6,13.7
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,9月,18.4,18.6,17.8,149.4,153,139.5,134.7,137.6,126.9,14.7,15.4,12.6
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,10月,18.5,18.8,17.5,151.1,154.9,141.2,135.8,138.8,127.9,15.3,16.1,13.3
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,11月,19.1,19.4,18.3,158.3,161.3,149.9,140.8,143.1,134.3,17.5,18.2,15.6
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,12月,18.3,18.5,17.7,150.3,153.6,141.8,134.4,136.6,128.8,15.9,17,13
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,16.4,17.7,15.1,117.9,137.4,97.1,112.1,129.8,93.3,5.8,7.6,3.8
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,18.1,19.1,17.3,130.8,150.3,115.9,122.3,138.3,110.1,8.5,12,5.8
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,17.6,18.5,16.9,129.7,150.1,114.2,120.1,136.1,107.9,9.6,14,6.3
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,17.6,18.5,16.8,129.8,149.2,114.7,119.8,135.3,107.7,10,13.9,7
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,15.6,16.8,14.7,108,127.4,91.9,101.7,117.6,88.5,6.3,9.8,3.4
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,15.6,16.7,14.7,109,127.5,93.8,102.3,117.3,90.1,6.7,10.2,3.7
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,1月,15.4,16.5,14.4,107.2,125.4,92,100.3,114.9,88.1,6.9,10.5,3.9
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,2月,15.4,16.5,14.4,108.1,126.6,92.1,101.6,116.5,88.8,6.5,10.1,3.3
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,3月,15.8,16.9,14.9,111.2,130.1,95.6,104.3,119.5,91.8,6.9,10.6,3.8
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,4月,15.9,16.8,15.1,111.7,129,97.6,104.8,118.4,93.7,6.9,10.6,3.9
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,5月,15.8,16.9,14.9,110.1,127.8,95.2,103.9,118.2,91.9,6.2,9.6,3.3
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,6月,16.1,17.1,15.2,112,130.5,96.7,105.6,120.7,93.2,6.4,9.8,3.5
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,7月,15.9,17.1,14.9,110.1,128.8,94.9,103.9,119.3,91.4,6.2,9.5,3.5
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,8月,15.4,16.6,14.4,107.8,127.4,92.6,101.5,117.2,89.3,6.3,10.2,3.3
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,9月,15.2,16.5,14.1,105,124.4,89.3,98.8,114.7,86,6.2,9.7,3.3
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,10月,15.4,16.6,14.6,107.5,126.3,92.9,100.5,115.5,88.9,7,10.8,4
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,11月,15.5,16.8,14.4,106.9,126,92,100.2,115.6,88.2,6.7,10.4,3.8
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,12月,15.5,16.7,14.5,110,127.9,95.5,102.2,117,90.2,7.8,10.9,5.3
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,18.1,19.3,17.1,141.4,158.7,126.8,131.2,146.8,118.1,10.2,11.9,8.7
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,18.2,19,17.3,143.6,154.5,132.2,133.3,142.9,123.3,10.3,11.6,8.9
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,17.9,18.6,17.2,139.5,148.7,129.9,131.2,139.4,122.6,8.3,9.3,7.3
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,17.8,18.5,17,139.8,149.4,130.3,130.9,139.3,122.6,8.9,10.1,7.7
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,17.5,18.5,16.8,135.3,148,125.6,125,135.9,116.7,10.3,12.1,8.9
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.4,18.4,16.7,131.5,142.9,123.3,125.5,135.9,118.1,6,7,5.2
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,1月,16.7,17.7,16.1,125,136,117.5,118.7,128.6,112,6.3,7.4,5.5
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,2月,16.6,17.8,15.8,126.7,139.3,118.2,119.7,131.1,112,7,8.2,6.2
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,3月,17.8,18.9,17.1,134.8,146.9,126.7,128,139,120.7,6.8,7.9,6
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,4月,17.8,18.9,17.1,136.1,148.7,127.1,129.5,140.8,121.4,6.6,7.9,5.7
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,5月,17.9,18.8,17.2,136,146.9,128.1,130.3,139.9,123.4,5.7,7,4.7
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,6月,18.1,19.1,17.3,135,147.3,126.2,129.7,140.7,121.7,5.3,6.6,4.5
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,7月,17.9,18.7,17.2,132.9,142.8,125.7,127.6,136.3,121.3,5.3,6.5,4.4
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,8月,17.3,18.2,16.6,133.9,145,125.8,127.9,137.9,120.7,6,7.1,5.1
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,9月,17.3,18.4,16.6,131.4,142.5,123.4,124.6,135.9,116.4,6.8,6.6,7
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,10月,17.3,18,16.7,129.7,138.9,123.3,124.3,132.7,118.5,5.4,6.2,4.8
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,11月,17.4,18.6,16.5,128.9,142.9,118.9,123.9,136.6,114.8,5,6.3,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,12月,17.1,18,16.5,126.3,137,118.7,120.8,130.3,114,5.5,6.7,4.7
30人以上,"O 教育,学習支援業",平成23,2011,年平均,15.7,16.5,14.7,111.8,117.2,105,108,113.1,101.5,3.8,4.1,3.5
30人以上,"O 教育,学習支援業",平成24,2012,年平均,16.4,16.4,16.3,116.4,116.5,116.2,112.7,113.7,111.5,3.7,2.8,4.7
30人以上,"O 教育,学習支援業",平成25,2013,年平均,15.8,16,15.6,112.7,114.1,110.8,109.3,111.1,107,3.4,3,3.8
30人以上,"O 教育,学習支援業",平成26,2014,年平均,15.8,15.9,15.7,112.4,113.1,111.5,109.1,110.1,107.8,3.3,3,3.7
30人以上,"O 教育,学習支援業",平成27,2015,年平均,15,15,15,106.7,106.6,107,102.6,102.2,103.1,4.1,4.4,3.9
30人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.3,109.8,108.4,111.1,105.7,104.2,107.1,4.1,4.2,4
30人以上,"O 教育,学習支援業",平成28,2016,1月,13.7,13.7,13.7,97.7,97.4,98.1,93.9,93.2,94.6,3.8,4.2,3.5
30人以上,"O 教育,学習支援業",平成28,2016,2月,15.2,15.1,15.4,112.7,111.4,113.9,108.2,106.4,109.9,4.5,5,4
30人以上,"O 教育,学習支援業",平成28,2016,3月,15.1,15.1,15.2,110.5,108.9,112,105.9,103.9,107.9,4.6,5,4.1
30人以上,"O 教育,学習支援業",平成28,2016,4月,16.2,16.1,16.3,116.7,115.2,118.3,111.8,110.1,113.5,4.9,5.1,4.8
30人以上,"O 教育,学習支援業",平成28,2016,5月,15.2,15.1,15.4,112,108.8,115.4,107.8,104.4,111.3,4.2,4.4,4.1
30人以上,"O 教育,学習支援業",平成28,2016,6月,17.1,16.9,17.2,123.1,121.2,125.1,119,116.8,121.2,4.1,4.4,3.9
30人以上,"O 教育,学習支援業",平成28,2016,7月,16,15.9,16.1,111.3,109.7,112.7,108.1,106.9,109.2,3.2,2.8,3.5
30人以上,"O 教育,学習支援業",平成28,2016,8月,12.4,12.3,12.6,90,89.1,90.9,87.3,86.4,88.1,2.7,2.7,2.8
30人以上,"O 教育,学習支援業",平成28,2016,9月,15.4,15.2,15.7,111.3,108.9,113.7,107,104.5,109.6,4.3,4.4,4.1
30人以上,"O 教育,学習支援業",平成28,2016,10月,15.8,15.7,15.9,112.7,111.2,114.2,108.6,107.2,110.1,4.1,4,4.1
30人以上,"O 教育,学習支援業",平成28,2016,11月,15.9,15.9,16,116.7,115.9,117.5,111.9,111.3,112.4,4.8,4.6,5.1
30人以上,"O 教育,学習支援業",平成28,2016,12月,14.4,14.4,14.4,102.3,102.1,102.6,98.5,98.2,98.9,3.8,3.9,3.7
30人以上,"P 医療,福祉",平成23,2011,年平均,18.1,17.8,18.2,138.8,142,137.6,131.4,134.6,130.2,7.4,7.4,7.4
30人以上,"P 医療,福祉",平成24,2012,年平均,17.6,17.4,17.7,135.4,138.4,134.1,129.1,130.2,128.7,6.3,8.2,5.4
30人以上,"P 医療,福祉",平成25,2013,年平均,17.2,17.1,17.3,133.6,136.1,132.4,127.1,127.9,126.7,6.5,8.2,5.7
30人以上,"P 医療,福祉",平成26,2014,年平均,17.7,17.5,17.8,135.8,138,134.8,129.5,130.2,129.1,6.3,7.8,5.7
30人以上,"P 医療,福祉",平成27,2015,年平均,18.3,18,18.4,133.4,139.5,131,127.4,132.6,125.4,6,6.9,5.6
30人以上,"P 医療,福祉",平成28,2016,年平均,18.1,18.2,18.1,130.6,139.8,127.3,124.7,132.7,121.9,5.9,7.1,5.4
30人以上,"P 医療,福祉",平成28,2016,1月,17.2,17.4,17.1,126.2,136.2,122.4,120,129,116.6,6.2,7.2,5.8
30人以上,"P 医療,福祉",平成28,2016,2月,18,18.1,18,131,140,127.7,124.7,132.5,121.8,6.3,7.5,5.9
30人以上,"P 医療,福祉",平成28,2016,3月,18.7,18.6,18.7,135.6,143.4,132.6,129.2,135.8,126.7,6.4,7.6,5.9
30人以上,"P 医療,福祉",平成28,2016,4月,19,19.2,18.9,137.9,149.1,133.6,131.4,140.8,127.8,6.5,8.3,5.8
30人以上,"P 医療,福祉",平成28,2016,5月,17.5,17.6,17.5,126.6,137,122.7,120.8,129.6,117.5,5.8,7.4,5.2
30人以上,"P 医療,福祉",平成28,2016,6月,19,19,19.1,135.1,144.5,131.7,129,137.3,126.1,6.1,7.2,5.6
30人以上,"P 医療,福祉",平成28,2016,7月,18.2,18.3,18.2,132.5,141.1,129.3,126.8,134.5,124,5.7,6.6,5.3
30人以上,"P 医療,福祉",平成28,2016,8月,18.3,18.3,18.3,130.4,139.7,127.2,125.1,132.9,122.4,5.3,6.8,4.8
30人以上,"P 医療,福祉",平成28,2016,9月,18.2,18.1,18.2,131,138,128.4,125.9,131.7,123.8,5.1,6.3,4.6
30人以上,"P 医療,福祉",平成28,2016,10月,17.7,17.7,17.7,126.6,135.5,123.6,120.9,128.9,118.2,5.7,6.6,5.4
30人以上,"P 医療,福祉",平成28,2016,11月,18.1,17.9,18.2,128.8,137,125.9,123,130.1,120.5,5.8,6.9,5.4
30人以上,"P 医療,福祉",平成28,2016,12月,17.8,17.8,17.8,126,135.5,122.6,120.3,128.8,117.3,5.7,6.7,5.3
30人以上,Q 複合サービス事業,平成23,2011,年平均,18.4,18.9,16.8,149.1,155.7,128.9,138.5,143.4,123.6,10.6,12.3,5.3
30人以上,Q 複合サービス事業,平成24,2012,年平均,18.5,19.1,17.5,136.2,151.7,112,125.2,137.8,105.6,11,13.9,6.4
30人以上,Q 複合サービス事業,平成25,2013,年平均,18.6,18.9,18,139.1,151.1,117.8,126.1,135.6,109.2,13,15.5,8.6
30人以上,Q 複合サービス事業,平成26,2014,年平均,18.6,19.1,17.6,137.5,150.3,115.4,125.6,136.2,107.2,11.9,14.1,8.2
30人以上,Q 複合サービス事業,平成27,2015,年平均,18.6,19.1,17.8,150.8,155.5,142,140.3,142.6,136,10.5,12.9,6
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.7,19,18.1,148.3,152.4,140.8,140,142.4,135.7,8.3,10,5.1
30人以上,Q 複合サービス事業,平成28,2016,1月,17.2,17.6,16.2,139.4,143.3,131.6,129.8,132.1,125.2,9.6,11.2,6.4
30人以上,Q 複合サービス事業,平成28,2016,2月,18.3,18.6,17.6,148.5,152.9,140,136.2,137.9,132.9,12.3,15,7.1
30人以上,Q 複合サービス事業,平成28,2016,3月,19.4,19.5,19.2,155.2,157.2,151.5,147.8,148.6,146.4,7.4,8.6,5.1
30人以上,Q 複合サービス事業,平成28,2016,4月,18.9,19.5,17.8,150.7,156.7,139.6,141.7,146.2,133.4,9,10.5,6.2
30人以上,Q 複合サービス事業,平成28,2016,5月,17.8,18.2,17,141.5,146.3,132.4,133.4,137,126.6,8.1,9.3,5.8
30人以上,Q 複合サービス事業,平成28,2016,6月,19.8,20.1,19.4,157.6,161.7,150.2,148.8,151,144.9,8.8,10.7,5.3
30人以上,Q 複合サービス事業,平成28,2016,7月,18.6,19.1,17.9,142.6,148.8,132.5,137.1,142.1,129,5.5,6.7,3.5
30人以上,Q 複合サービス事業,平成28,2016,8月,18.9,19,18.6,148,151.1,142.2,141.9,143.6,138.8,6.1,7.5,3.4
30人以上,Q 複合サービス事業,平成28,2016,9月,18.6,19.3,17.4,145.4,151.4,134.4,137.8,141.3,131.3,7.6,10.1,3.1
30人以上,Q 複合サービス事業,平成28,2016,10月,18.9,19.3,18.1,149.2,154.1,140.2,142.4,145.6,136.5,6.8,8.5,3.7
30人以上,Q 複合サービス事業,平成28,2016,11月,18.9,19.3,18.1,149,154.1,139.8,139.7,142.3,135,9.3,11.8,4.8
30人以上,Q 複合サービス事業,平成28,2016,12月,19.3,19.1,19.6,152.7,151.3,155.3,143.8,141.4,148.3,8.9,9.9,7
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,18,18.9,17.2,139.6,153.5,127.2,128.7,139.7,118.9,10.9,13.8,8.3
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,18.6,19.4,17.7,145,161.5,126.3,131.5,143,118.4,13.5,18.5,7.9
30人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,18.2,18.9,17.3,142.3,158.2,123.9,128.7,139.9,115.7,13.6,18.3,8.2
30人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,18,18.9,16.9,141.7,158.5,122.6,128.2,140.3,114.4,13.5,18.2,8.2
30人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,18.5,19.1,17.7,145.1,156,130.6,132.8,140.6,122.4,12.3,15.4,8.2
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143,154.6,128.7,131.7,140.6,120.7,11.3,14,8
30人以上,R サービス業（他に分類されないもの）,平成28,2016,1月,17.4,18.1,16.6,137.8,148.7,123.5,125.6,133.7,115,12.2,15,8.5
30人以上,R サービス業（他に分類されないもの）,平成28,2016,2月,18.3,19,17.3,142.2,154,127.3,131,140.2,119.4,11.2,13.8,7.9
30人以上,R サービス業（他に分類されないもの）,平成28,2016,3月,19.1,19.6,18.4,149.7,160.1,136.8,136.9,144.3,127.7,12.8,15.8,9.1
30人以上,R サービス業（他に分類されないもの）,平成28,2016,4月,19,19.6,18.2,147,158.1,133.5,135,143.4,124.7,12,14.7,8.8
30人以上,R サービス業（他に分類されないもの）,平成28,2016,5月,17.6,18.1,16.8,136.2,147.6,121.4,124.7,133.4,113.5,11.5,14.2,7.9
30人以上,R サービス業（他に分類されないもの）,平成28,2016,6月,19.1,19.8,18.2,146,158.3,131.4,135.5,145.3,123.9,10.5,13,7.5
30人以上,R サービス業（他に分類されないもの）,平成28,2016,7月,18.8,19.5,18,144.5,156.3,130.3,134,143.5,122.7,10.5,12.8,7.6
30人以上,R サービス業（他に分類されないもの）,平成28,2016,8月,18.4,18.9,17.8,141.2,151.3,129,131.1,138.6,122,10.1,12.7,7
30人以上,R サービス業（他に分類されないもの）,平成28,2016,9月,18.5,19.2,17.6,143.1,155.1,128.6,132,141.2,120.9,11.1,13.9,7.7
30人以上,R サービス業（他に分類されないもの）,平成28,2016,10月,18.2,18.9,17.4,141.9,153.2,127.7,131,139.8,119.9,10.9,13.4,7.8
30人以上,R サービス業（他に分類されないもの）,平成28,2016,11月,18.6,19.4,17.7,145.3,157.6,129.8,133.7,143.4,121.5,11.6,14.2,8.3
30人以上,R サービス業（他に分類されないもの）,平成28,2016,12月,18.1,18.9,17.1,141.3,155,124.4,130.1,141.1,116.6,11.2,13.9,7.8
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成23,2011,年平均,19.1,19.9,17.5,159.9,170.3,139.4,144.8,153.5,127.6,15.1,16.8,11.8
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成24,2012,年平均,19.4,20.1,18.3,159.6,167.8,143.6,143.8,150.8,130.2,15.8,17,13.4
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成25,2013,年平均,19.2,19.8,18.1,158,167.2,140.8,141.8,149.3,127.8,16.2,17.9,13
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成26,2014,年平均,19,19.7,17.7,157.2,166.4,140.1,141,148.7,126.7,16.2,17.7,13.4
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成27,2015,年平均,18.2,19.2,16.9,148.7,160,132.2,135.5,145.8,120.6,13.2,14.2,11.6
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,年平均,18.3,19.3,16.8,149.3,161.1,132,136.5,146.9,121.2,12.8,14.2,10.8
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,1月,17.2,18.4,15.3,141.7,155.4,121,127.7,139.5,109.9,14,15.9,11.1
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,2月,18.1,19.1,16.6,147,158.3,130.2,133.8,143.7,119.2,13.2,14.6,11
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,3月,18.7,19.5,17.4,151.7,162.5,135.1,139.2,148.7,124.6,12.5,13.8,10.5
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,4月,19.3,20.5,17.6,158.4,171,140.4,144.3,155.5,128.2,14.1,15.5,12.2
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,5月,17.9,18.7,16.6,147.1,157.6,131.5,133.7,143,120,13.4,14.6,11.5
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,6月,18.8,19.6,17.5,152.4,162.4,137.3,140.2,149.2,126.6,12.2,13.2,10.7
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,7月,19.2,20.4,17.4,156.1,170,136,143.3,155.9,125.1,12.8,14.1,10.9
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,8月,18,19.1,16.4,145.6,158.1,126.9,133.8,144.7,117.4,11.8,13.4,9.5
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,9月,18.1,19.2,16.6,147.6,159.6,130.2,135.9,146.5,120.5,11.7,13.1,9.7
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,10月,17.9,18.9,16.4,146.4,157.5,129.9,134.2,143.9,119.7,12.2,13.6,10.2
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,11月,18.3,19.3,16.8,149.1,160.3,132,136.2,146,121.3,12.9,14.3,10.7
30人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,12月,18.2,19.2,16.9,149.5,160.5,133.8,136.2,146.2,121.9,13.3,14.3,11.9
30人以上,E11 繊維工業,平成23,2011,年平均,19.2,19.7,18.3,154.7,160.3,145.3,146.2,150.3,139.3,8.5,10,6
30人以上,E11 繊維工業,平成24,2012,年平均,19.7,19.9,19.2,158.4,164.2,147.3,145.2,148.2,139.4,13.2,16,7.9
30人以上,E11 繊維工業,平成25,2013,年平均,19.4,19.7,18.8,157.2,163.5,146,142.3,145.9,136.1,14.9,17.6,9.9
30人以上,E11 繊維工業,平成26,2014,年平均,19.4,19.7,19.1,151,154.4,148.1,144.6,146.2,143.2,6.4,8.2,4.9
30人以上,E11 繊維工業,平成27,2015,年平均,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,年平均,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,1月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,2月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,3月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,4月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,5月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,6月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,7月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,8月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,9月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,10月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,11月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E11 繊維工業,平成28,2016,12月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E12 木材・木製品製造業（家具を除く）,平成23,2011,年平均,19.6,19.8,18.1,156.8,160.2,139.8,143.4,145.2,134.5,13.4,15,5.3
30人以上,E12 木材・木製品製造業（家具を除く）,平成24,2012,年平均,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E12 木材・木製品製造業（家具を除く）,平成25,2013,年平均,18.9,19,18,166,167.7,152.5,147.3,148.3,139.4,18.7,19.4,13.1
30人以上,E12 木材・木製品製造業（家具を除く）,平成26,2014,年平均,19.7,19.7,19.1,181.6,183.7,166.6,154.4,155.1,149.3,27.2,28.6,17.3
30人以上,E12 木材・木製品製造業（家具を除く）,平成27,2015,年平均,19.8,20.1,18.7,162.8,177.1,124.9,143.2,151.6,120.9,19.6,25.5,4
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,年平均,19.4,20.2,18.1,143.1,164.8,107,133.6,150.3,105.8,9.5,14.5,1.2
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,1月,16.1,16.5,15.1,132.2,145.4,99.5,120,129.3,96.9,12.2,16.1,2.6
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,2月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,3月,17.9,19.1,14.8,141.1,160.1,94.3,128.6,143.7,91.3,12.5,16.4,3
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,4月,21.6,22.5,19.5,177.8,199.2,126.9,155,168.2,123.6,22.8,31,3.3
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,5月,19.1,20.1,16.7,138.3,148.8,111.9,128.7,136.2,109.9,9.6,12.6,2
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,6月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,7月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,8月,18.4,18.8,17.3,146,160.9,106.5,132.4,143,104.3,13.6,17.9,2.2
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,9月,19.9,20.8,17.5,157.8,175.8,111.3,144.1,157.6,109.2,13.7,18.2,2.1
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,10月,20.6,21.6,17.9,154,172.1,108.9,139.6,152.6,107.2,14.4,19.5,1.7
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,11月,21.2,21.7,19.9,162.4,179,122.2,146.2,156.9,120.5,16.2,22.1,1.7
30人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,12月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成23,2011,年平均,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成24,2012,年平均,18.7,18.9,18.4,156.3,156.5,156,142.8,143.4,141.5,13.5,13.1,14.5
30人以上,E13 家具・装備品製造業,平成25,2013,年平均,18.6,18.8,18,154.5,155.8,151.2,141.6,142.9,138.1,12.9,12.9,13.1
30人以上,E13 家具・装備品製造業,平成26,2014,年平均,19.4,20,17.9,153.2,154.9,148.8,140.7,142.2,136.8,12.5,12.7,12
30人以上,E13 家具・装備品製造業,平成27,2015,年平均,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,年平均,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,1月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,2月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,3月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,4月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,5月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,6月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,7月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,8月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,9月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,10月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,11月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E13 家具・装備品製造業,平成28,2016,12月,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,E14 パルプ・紙・紙加工品製造業,平成23,2011,年平均,20.1,20.3,19.6,167.4,171.7,155.5,156,158.2,149.9,11.4,13.5,5.6
30人以上,E14 パルプ・紙・紙加工品製造業,平成24,2012,年平均,19.9,20.1,19.4,165.1,166.2,163.1,152.1,153.7,149.3,13,12.5,13.8
30人以上,E14 パルプ・紙・紙加工品製造業,平成25,2013,年平均,19.5,19.6,19.3,161.7,161.1,162.6,149.2,149.7,148.3,12.5,11.4,14.3
