事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"O 教育,学習支援業",平成25,2013,年平均,18.7,138.4,134.1,4.3,7.9,42.7,41.9,0.8
30人以上,"O 教育,学習支援業",平成26,2014,年平均,18.8,138.8,134.6,4.2,7.8,41.9,41,0.9
30人以上,"O 教育,学習支援業",平成27,2015,年平均,18.9,141.2,135.2,6,7.5,39.3,38.7,0.6
30人以上,"O 教育,学習支援業",平成28,2016,年平均,18.8,142.3,136.5,5.8,7.5,40.4,39.9,0.5
30人以上,"O 教育,学習支援業",平成28,2016,1月,17.4,130.5,124.8,5.7,7,38.4,37.9,0.5
30人以上,"O 教育,学習支援業",平成28,2016,2月,18.8,143.2,137,6.2,6.6,39.3,38.9,0.4
30人以上,"O 教育,学習支援業",平成28,2016,3月,19.2,145.5,138.9,6.6,6.4,36.2,35.9,0.3
30人以上,"O 教育,学習支援業",平成28,2016,4月,19.7,148.3,141.5,6.8,7.8,40.9,40.5,0.4
30人以上,"O 教育,学習支援業",平成28,2016,5月,18.2,139.8,134.1,5.7,7.7,42.3,41.8,0.5
30人以上,"O 教育,学習支援業",平成28,2016,6月,21.1,159.9,154.1,5.8,8.4,44.8,44.3,0.5
30人以上,"O 教育,学習支援業",平成28,2016,7月,19.9,145.3,141,4.3,8.1,41.9,41.1,0.8
30人以上,"O 教育,学習支援業",平成28,2016,8月,15.7,118.6,114.8,3.8,6,33,32.4,0.6
30人以上,"O 教育,学習支援業",平成28,2016,9月,19,144.2,138.1,6.1,8,42.6,42.3,0.3
30人以上,"O 教育,学習支援業",平成28,2016,10月,19.3,146.4,140.6,5.8,8.4,41.7,41.3,0.4
30人以上,"O 教育,学習支援業",平成28,2016,11月,19.3,149.3,142.6,6.7,8.1,42,41.5,0.5
30人以上,"O 教育,学習支援業",平成28,2016,12月,17.8,133.8,128.3,5.5,7.8,41.2,40.8,0.4
30人以上,"P 医療,福祉",平成23,2011,年平均,19.6,158.4,149.3,9.1,13.7,79.7,77.4,2.3
30人以上,"P 医療,福祉",平成24,2012,年平均,19.5,155.8,148.1,7.7,11.9,73,71,2
30人以上,"P 医療,福祉",平成25,2013,年平均,19.1,153.9,146,7.9,11.7,72.9,70.7,2.2
30人以上,"P 医療,福祉",平成26,2014,年平均,19.6,156.5,148.6,7.9,11.4,70,68.8,1.2
30人以上,"P 医療,福祉",平成27,2015,年平均,20,156.3,148.6,7.7,13.8,70.5,69.2,1.3
30人以上,"P 医療,福祉",平成28,2016,年平均,19.9,155,147.3,7.7,13.7,69.2,67.9,1.3
30人以上,"P 医療,福祉",平成28,2016,1月,18.9,149.7,141.7,8,12.7,65.6,64,1.6
30人以上,"P 医療,福祉",平成28,2016,2月,19.8,155,146.8,8.2,13.7,70.4,68.7,1.7
30人以上,"P 医療,福祉",平成28,2016,3月,20.5,161.1,152.8,8.3,14,70.5,68.9,1.6
30人以上,"P 医療,福祉",平成28,2016,4月,20.8,161.9,153.5,8.4,13.9,72,70.7,1.3
30人以上,"P 医療,福祉",平成28,2016,5月,19,149,141.5,7.5,13.7,69.3,68,1.3
30人以上,"P 医療,福祉",平成28,2016,6月,20.9,160.2,152.2,8,14.2,70.9,69.8,1.1
30人以上,"P 医療,福祉",平成28,2016,7月,19.9,156.8,149.5,7.3,13.6,69,67.5,1.5
30人以上,"P 医療,福祉",平成28,2016,8月,20.1,155,147.9,7.1,14,68.8,67.8,1
30人以上,"P 医療,福祉",平成28,2016,9月,19.9,153.9,147.1,6.8,13.7,70.4,69.8,0.6
30人以上,"P 医療,福祉",平成28,2016,10月,19.4,152.2,144.6,7.6,13.5,66.3,65.1,1.2
30人以上,"P 医療,福祉",平成28,2016,11月,19.9,155.3,147.6,7.7,14,67.9,66.4,1.5
30人以上,"P 医療,福祉",平成28,2016,12月,19.6,150.3,142.7,7.6,13.7,69.7,68.4,1.3
30人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,157.8,145.4,12.4,16.2,102.5,101.5,1
30人以上,Q 複合サービス事業,平成24,2012,年平均,19.4,161.4,146.2,15.2,16.5,76.7,75.6,1.1
30人以上,Q 複合サービス事業,平成25,2013,年平均,19.2,162.8,145.1,17.7,17,79.8,78.4,1.4
30人以上,Q 複合サービス事業,平成26,2014,年平均,19.2,160.3,144.1,16.2,17.1,80.6,79.3,1.3
30人以上,Q 複合サービス事業,平成27,2015,年平均,19.1,155.7,144.4,11.3,14.8,107.8,104.3,3.5
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.9,151.6,142.8,8.8,16.7,109.8,107.1,2.7
30人以上,Q 複合サービス事業,平成28,2016,1月,17.4,142.7,132.7,10,15,106.6,101.2,5.4
30人以上,Q 複合サービス事業,平成28,2016,2月,18.6,152.6,139.3,13.3,15.3,110.1,107.2,2.9
30人以上,Q 複合サービス事業,平成28,2016,3月,19.5,157.4,149.4,8,18.7,134.5,132.7,1.8
30人以上,Q 複合サービス事業,平成28,2016,4月,19.2,154.5,145,9.5,15.3,112.1,108.6,3.5
30人以上,Q 複合サービス事業,平成28,2016,5月,17.9,143.6,135.1,8.5,16,116.6,113.5,3.1
30人以上,Q 複合サービス事業,平成28,2016,6月,20.2,161.2,151.8,9.4,15.9,116.7,114.9,1.8
30人以上,Q 複合サービス事業,平成28,2016,7月,18.6,144.5,138.8,5.7,19.3,108.6,107.4,1.2
30人以上,Q 複合サービス事業,平成28,2016,8月,18.9,149.4,142.9,6.5,18.8,131.6,130.4,1.2
30人以上,Q 複合サービス事業,平成28,2016,9月,18.7,149.6,141.6,8,17.5,92.2,89,3.2
30人以上,Q 複合サービス事業,平成28,2016,10月,18.8,152.1,145.1,7,20,104.7,101.6,3.1
30人以上,Q 複合サービス事業,平成28,2016,11月,19.2,154.2,144.4,9.8,13.8,69.6,68.2,1.4
30人以上,Q 複合サービス事業,平成28,2016,12月,19.5,156.9,147.6,9.3,15.9,95.9,92.9,3
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.2,157.7,144.2,13.5,15,94.7,90.3,4.4
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,19.6,165.2,147.8,17.4,16,93.2,89.5,3.7
30人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,19.3,163.2,145.8,17.4,15.2,89.3,85.3,4
30人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,19,160.7,143.7,17,15.1,88.9,85.1,3.8
30人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,19.2,160.7,145.6,15.1,16.3,98.8,94.8,4
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,19.4,162,147.3,14.7,16.2,98.3,95,3.3
30人以上,R サービス業（他に分類されないもの）,平成28,2016,1月,18.3,154.3,138.8,15.5,15.4,96.3,92.4,3.9
30人以上,R サービス業（他に分類されないもの）,平成28,2016,2月,19.2,160.1,145.7,14.4,16.1,99.1,95.5,3.6
30人以上,R サービス業（他に分類されないもの）,平成28,2016,3月,20.1,169.2,152.9,16.3,16.6,101.8,97.6,4.2
30人以上,R サービス業（他に分類されないもの）,平成28,2016,4月,20,167.2,151.4,15.8,16.8,102.4,98.7,3.7
30人以上,R サービス業（他に分類されないもの）,平成28,2016,5月,18.5,154.6,139.6,15,15.3,93.8,90.5,3.3
30人以上,R サービス業（他に分類されないもの）,平成28,2016,6月,20.1,166.6,152.9,13.7,16.8,100.2,96.8,3.4
30人以上,R サービス業（他に分類されないもの）,平成28,2016,7月,19.8,164.3,150.7,13.6,16.7,99.8,96.5,3.3
30人以上,R サービス業（他に分類されないもの）,平成28,2016,8月,19.4,160.7,147.4,13.3,16.2,97.6,94.5,3.1
30人以上,R サービス業（他に分類されないもの）,平成28,2016,9月,19.4,162.6,148,14.6,16.5,98.5,95.4,3.1
30人以上,R サービス業（他に分類されないもの）,平成28,2016,10月,19.2,161.1,146.8,14.3,15.8,96,93.2,2.8
30人以上,R サービス業（他に分類されないもの）,平成28,2016,11月,19.6,163.8,148.8,15,16.1,97.7,94.8,2.9
30人以上,R サービス業（他に分類されないもの）,平成28,2016,12月,19,160.1,145.3,14.8,16.1,96.5,93.9,2.6
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成28年年報,,,,,,,,,,,,
第７－２表　産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,
