全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132241,132241GMLT000224,多摩市,全域,カーナビ【長さ60cm以下、重量5kg未満】,カーナビ,Car navigation system [less than 60 cm in length and less than 5 kg in weight].,小型家電・金属類,,,
132241,132241GMLT000225,多摩市,全域,カーペット（じゅうたん）,カーペット,Carpets (carpets),粗大ごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000226,多摩市,全域,カーペットローラー【粘着テープ】,カーペットローラー,Carpet roller [Adhesive tape,燃やせるごみ,,,
132241,132241GMLT000227,多摩市,全域,カーペットローラーの柄【柄】,カーペットローラーノエ,Carpet roller pattern [pattern].,燃やせるごみ,,,
132241,132241GMLT000228,多摩市,全域,カーボン紙,カーボンシ,Carbon paper,燃やせるごみ,,,
132241,132241GMLT000229,多摩市,全域,カーラー,カーラー,Curler,燃やせるごみ,,,
132241,132241GMLT000241,多摩市,全域,学習机,ガクシュウヅクエ,Writing desk,粗大ごみ,,,
132241,132241GMLT000242,多摩市,全域,学生かばん,ガクセイカバン,School bag (usu. handheld or hung from the shoulder),燃やせるごみ,,,
132241,132241GMLT000243,多摩市,全域,額縁の裏側にある厚紙【雑紙】,ガクブチノウラガワニアルアツガミ,Thick paper on the back of the picture frame [miscellaneous paper].,雑誌・雑紙,,ひもで縛るか紙袋に入れて出してください,
132241,132241GMLT000244,多摩市,全域,額縁の外枠【木】,ガクブチノソトワク,Outer frame of picture frame [wood,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000245,多摩市,全域,額縁の外枠【プラスチックのみ】,ガクブチノソトワク,Outer frame of picture frame [plastic only,プラスチック,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000246,多摩市,全域,額縁の外枠【金属】,ガクブチノソトワク,Outer frame of picture frame [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000257,多摩市,全域,ガスストーブ,ガスストーブ,Gas heater,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000258,多摩市,全域,ガステーブル（ガスコンロ）【2口のもの】,ガステーブル,Gas table (gas stove) [with 2 burners,粗大ごみ,,,
132241,132241GMLT000259,多摩市,全域,ガステーブル下敷き鉄板,ガステーブルシタジキテッパン,Steel plate under gas table,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000260,多摩市,全域,ガスボンベ,ガスボンベ,Gas cylinder,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000261,多摩市,全域,ガスレンジ,ガスレンジ,Gas stove,粗大ごみ,,,
132241,132241GMLT000267,多摩市,全域,ガソリン,ガソリン,Gasoline,収集できません,,販売店や専門店等に相談してください,
132241,132241GMLT000268,多摩市,全域,ガソリン携行缶,ガソリンケイコウカン,Gasoline can,小型家電・金属類,,中身は必ず使い切ってから出してください,
132241,132241GMLT000292,多摩市,全域,画板,ガバン,Drafting board,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000293,多摩市,全域,画鋲（がびょう）,ガビョウ,Thumbtack,燃やせないごみ,,厚紙等にガムテープで貼り付けて出してください,
132241,132241GMLT000314,多摩市,全域,ガム,ガム,Chewing gum,燃やせるごみ,,,
132241,132241GMLT000315,多摩市,全域,ガムテープ,ガムテープ,Packing tape,燃やせるごみ,,,
132241,132241GMLT000317,多摩市,全域,画用紙,ガヨウシ,Drawing paper,雑誌・雑紙,,ひもで縛るか紙袋に入れて出してください,
132241,132241GMLT000323,多摩市,全域,ガラス,ガラス,Glass,燃やせないごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000325,多摩市,全域,瓦礫（がれき）,ガレキ,Debris,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000218,多摩市,全域,ガーゼ,ガーゼ,Gauze,燃やせるごみ,,,
132241,132241GMLT000219,多摩市,全域,ガーターベルト,ガーターベルト,Garter belt,燃やせるごみ,,,
132241,132241GMLT000221,多摩市,全域,ガーデンフェンス【木・プラスチック】,ガーデンフェンス,Garden Fence [Wooden/Plastic,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000351,多摩市,全域,木くず,キクズ,Wood chips,燃やせるごみ,,,
132241,132241GMLT000354,多摩市,全域,キックボード,キックボード,Kickboard,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000356,多摩市,全域,キッチンペーパー【紙】,キッチンペーパー,Kitchen paper [Paper,燃やせるごみ,,,
132241,132241GMLT000357,多摩市,全域,キッチンマット,キッチンマット,Kitchen mat,燃やせるごみ,,,
132241,132241GMLT000358,多摩市,全域,キッチンワゴン,キッチンワゴン,Kitchen wagon,粗大ごみ,,,
132241,132241GMLT000355,多摩市,全域,木づち,キヅチ,Wooden hammer,燃やせるごみ,,,
132241,132241GMLT000359,多摩市,全域,杵（きね）【木】,キネ,Pestle [wood,粗大ごみ,,,
132241,132241GMLT000360,多摩市,全域,木箱,キバコ,Wooden box,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000288,多摩市,全域,金たわし,キムタワシ,Gold scrubbing brush,小型家電・金属類,,,
132241,132241GMLT000361,多摩市,全域,着物,キモノ,Clothing,古布,,,
132241,132241GMLT000362,多摩市,全域,脚立,キャタツ,Stepladder,粗大ごみ,,,
132241,132241GMLT000363,多摩市,全域,キャッシュカード,キャッシュカード,Cash card,燃やせるごみ,,はさみで数箇所切って出してください,
132241,132241GMLT000364,多摩市,全域,キャップ（フタ）【プラスチック】,キャップ,Cap (lid) [Plastic,プラスチック,,,
132241,132241GMLT000365,多摩市,全域,キャップ（フタ）【金属】,キャップ,Cap (lid) [metal,小型家電・金属類,,,
132241,132241GMLT000366,多摩市,全域,キャディーバック,キャディーバック,Caddie bag,粗大ごみ,,,
132241,132241GMLT000367,多摩市,全域,キャリア,キャリア,Carrier,粗大ごみ,,,
132241,132241GMLT000368,多摩市,全域,キャンバス,キャンバス,Canvas,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT000369,多摩市,全域,キャンピングテーブル,キャンピングテーブル,Camping table,粗大ごみ,,,
132241,132241GMLT000370,多摩市,全域,きゅうす（急須）【陶器】,キュウス,Kyusu (kyusu) [ceramic ware].,燃やせないごみ,,,
132241,132241GMLT000371,多摩市,全域,きゅうす（急須）【金属】,キュウス,Kyusu (kyusu) [metal,小型家電・金属類,,,
132241,132241GMLT000372,多摩市,全域,給湯器（湯沸器）,キュウトウキ,Water heaters (water heaters),粗大ごみ,,,
132241,132241GMLT000375,多摩市,全域,給油ポンプ【プラスチック】,キュウユポンプ,Fueling pumps [Plastic,燃やせるごみ,,,
132241,132241GMLT000376,多摩市,全域,給油ポンプ【電動式】,キュウユポンプ,Oil supply pumps [electric type,小型家電・金属類,,,
132241,132241GMLT000377,多摩市,全域,教科書,キョウカショ,Textbook,雑誌・雑紙,,ひもで縛るか紙袋に入れて出してください,
132241,132241GMLT000378,多摩市,全域,鏡台（ドレッサー）,キョウダイ,Mirror stand (dresser),粗大ごみ,,,
132241,132241GMLT000379,多摩市,全域,キリ,キリ,Gimlet,燃やせないごみ,,紙や布に包み「危険物有」と表示してください,
132241,132241GMLT000380,多摩市,全域,切り花,キリバナ,Cut flowers,燃やせるごみ,,中が見える45?程度の袋で1回3袋まで出せます,
132241,132241GMLT000381,多摩市,全域,霧吹き【ポンプ・レバー部分】,キリフキ,Mist sprayer [pump and lever part].,燃やせるごみ,,バネが入っているため燃やせるごみへ出してください,
132241,132241GMLT000382,多摩市,全域,霧吹き【容器部分のみ・きれい】,キリフキ,"Mist spray [container part only, clean].",プラスチック,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT000383,多摩市,全域,禁煙パイプ,キンエンパイプ,Artificial cigarette used to avoid smoking,燃やせるごみ,,,
132241,132241GMLT000384,多摩市,全域,金魚鉢,キンギョバチ,Goldfish bowl,燃やせないごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000387,多摩市,全域,金魚鉢の敷石,キンギョバチノシキイシ,Goldfish bowl paving stones,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000385,多摩市,全域,金庫（耐火）,キンコ,Safe (fireproof),収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000386,多摩市,全域,金庫（手提げ）【金属】,キンコ,Safe (hand-held) [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000388,多摩市,全域,巾着（きんちゃく）,キンチャク,Kinchaku (purse),燃やせるごみ,,,
132241,132241GMLT000349,多摩市,全域,キーホルダー【大部分が金属以外】,キーホルダー,Key chain [mostly non-metal,燃やせるごみ,,,
132241,132241GMLT000350,多摩市,全域,キーホルダー【金属】,キーホルダー,Key chain [metal,小型家電・金属類,,,
132241,132241GMLT000347,多摩市,全域,キーボード【パソコン用】,キーボード,Keyboards [for PCs].,小型家電・金属類,,,
132241,132241GMLT000348,多摩市,全域,キーボード【楽器】,キーボード,Keyboard [Musical instrument,粗大ごみ,,,
132241,132241GMLT000352,多摩市,全域,ギター（楽器）,ギター,Guitar (Instrument),粗大ごみ,,,
132241,132241GMLT000353,多摩市,全域,ギターケース,ギターケース,Guitar case,粗大ごみ,,,
132241,132241GMLT000373,多摩市,全域,牛乳パック,ギュウニュウパック,Milk carton,店頭回収,,切り開き軽く洗って乾かしてください※店頭回収に持っていけない場合は燃やせるごみへ出してください,
132241,132241GMLT000374,多摩市,全域,牛乳瓶（びん）,ギュウニュウビン,Milk Bottle (bottle),びん,,できるだけ販売店に返してください,
132241,132241GMLT000389,多摩市,全域,空気入れ【金属】,クウキイレ,Air inlets [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000390,多摩市,全域,空気入れ【大部分がプラスチック】,クウキイレ,Air injectors [mostly plastic,燃やせるごみ,,,
132241,132241GMLT000391,多摩市,全域,空気清浄機,クウキセイジョウキ,Air cleaner,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000394,多摩市,全域,釘（くぎ）【金属】,クギ,Nails [metal,小型家電・金属類,,,
132241,132241GMLT000395,多摩市,全域,釘抜き,クギヌキ,Nail puller,小型家電・金属類,,,
132241,132241GMLT000396,多摩市,全域,草,クサ,Grass,燃やせるごみ,,中が見える45?程度の袋で1回3袋まで出せます,
132241,132241GMLT000397,多摩市,全域,草刈り機【エンジン有】,クサカリキ,Mower [with engine].,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000398,多摩市,全域,草刈り機【エンジン無・電動式】,クサカリキ,"Mower [without engine, electric type].",粗大ごみ,,,
132241,132241GMLT000399,多摩市,全域,鎖（くさり）【金属】,クサリ,Chain [metal,小型家電・金属類,,重量が5kgを超えるものは粗大ごみになります。タイヤチェーンは粗大ごみになります,
132241,132241GMLT000400,多摩市,全域,櫛（くし）【木】,クシ,Comb [wood].,燃やせるごみ,,,
132241,132241GMLT000401,多摩市,全域,櫛（くし）【プラスチック】,クシ,Comb [Plastic] [Plastic,プラスチック,,,
132241,132241GMLT000402,多摩市,全域,櫛（くし）【金属】,クシ,Comb [metal,小型家電・金属類,,,
132241,132241GMLT000403,多摩市,全域,串（くし）【木・竹】,クシ,"Kushi (comb) [wood, bamboo",燃やせるごみ,,,
132241,132241GMLT000404,多摩市,全域,串（くし）【金属】,クシ,Skewer (comb) [metal,小型家電・金属類,,,
132241,132241GMLT000405,多摩市,全域,薬（錠剤・カプセル等）,クスリ,"Medications (tablets, capsules, etc.)",燃やせるごみ,,,
132241,132241GMLT000406,多摩市,全域,薬のびん【飲み薬用】,クスリノビン,Bottle of medicine [for drinking,びん,,,
132241,132241GMLT000407,多摩市,全域,口紅【プラスチック】,クチベニ,Lipstick [Plastic,燃やせるごみ,,,
132241,132241GMLT000415,多摩市,全域,クッキングタイマー【電動】,クッキングタイマー,Cooking Timer [Electric,小型家電・金属類,,電池は取って有害性ごみへ出してください,
132241,132241GMLT000416,多摩市,全域,クッション,クッション,Cushion,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000417,多摩市,全域,クッションカバー,クッションカバー,Cushion cover,古布,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT000408,多摩市,全域,靴,クツ,Shoes,燃やせるごみ,,,
132241,132241GMLT000409,多摩市,全域,靴下,クツシタ,Socks,古布,,左右がそろっていて、破れていないものに限ります,
132241,132241GMLT000410,多摩市,全域,靴の中敷き,クツノナカシキ,Slippers,燃やせるごみ,,,
132241,132241GMLT000411,多摩市,全域,靴べら【木】,クツベラ,Shoehorn [wood].,燃やせるごみ,,,
132241,132241GMLT000412,多摩市,全域,靴べら【プラスチック】,クツベラ,Shoehorn [Plastic,プラスチック,,,
132241,132241GMLT000413,多摩市,全域,靴べら【金属】,クツベラ,Shoehorn [metal,小型家電・金属類,,,
132241,132241GMLT000414,多摩市,全域,靴磨き,クツミガキ,Shoeshine,燃やせるごみ,,,
132241,132241GMLT000418,多摩市,全域,首輪（ペット用）【革】,クビワ,Collars (for pets) [Leather,燃やせるごみ,,,
132241,132241GMLT000419,多摩市,全域,熊手【木】,クマデ,Rake [wood,燃やせるごみ,,,
132241,132241GMLT000420,多摩市,全域,熊手【金属】,クマデ,Rake [Metal,小型家電・金属類,,,
132241,132241GMLT000422,多摩市,全域,クリアファイル【プラスチックのみ】,クリアファイル,Clear file [plastic only,プラスチック,,,
132241,132241GMLT000423,多摩市,全域,クリアファイル【金具つき】,クリアファイル,Clear file [with metal fittings].,燃やせるごみ,,,
132241,132241GMLT000424,多摩市,全域,クリスタルガラス,クリスタルガラス,Crystal glass,燃やせないごみ,,,
132241,132241GMLT000425,多摩市,全域,クリスマスツリー【プラスチック等】,クリスマスツリー,"Christmas tree [plastic, etc.",燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000426,多摩市,全域,クリップ【金属】,クリップ,Clip [Metal,小型家電・金属類,,,
132241,132241GMLT000427,多摩市,全域,車椅子【電動式】,クルマイス,Wheelchair [Electric,収集できません,,病院や販売店に相談してください,
132241,132241GMLT000428,多摩市,全域,車椅子,クルマイス,Wheelchair,粗大ごみ,,,
132241,132241GMLT000429,多摩市,全域,車の部品,クルマノブヒン,Car Parts,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000430,多摩市,全域,車のホイール,クルマノホイール,Car Wheels,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000431,多摩市,全域,車のマット,クルマノマット,Car mats,燃やせるごみ,,,
132241,132241GMLT000432,多摩市,全域,クレジットカード,クレジットカード,Credit card,燃やせるごみ,,はさみで細かく切って出してください,
132241,132241GMLT000433,多摩市,全域,クレヨン,クレヨン,Crayon,燃やせるごみ,,,
132241,132241GMLT000436,多摩市,全域,鍬（くわ）,クワ,Hoe,粗大ごみ,,,
132241,132241GMLT000392,多摩市,全域,クーラー,クーラー,Cooler,収集できません,,家電リサイクル品目につき専門業者に処理を依頼してください,
132241,132241GMLT000393,多摩市,全域,クーラーボックス,クーラーボックス,Cooler-box,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT000421,多摩市,全域,グラス,グラス,Glass,燃やせないごみ,,,
132241,132241GMLT000434,多摩市,全域,グローブ,グローブ,Glove,燃やせるごみ,,,
132241,132241GMLT000435,多摩市,全域,グローランプ,グローランプ,Glow lamp,燃やせないごみ,,,
132241,132241GMLT000437,多摩市,全域,軍手,グンテ,Cotton gloves,燃やせるごみ,,,
132241,132241GMLT000438,多摩市,全域,蛍光管・蛍光灯,ケイコウカン・ケイコウトウ,Fluorescent Tubes/Fluorescent Lamps,有害性ごみ,,できるだけ購入時のケースに入れて出してください,
132241,132241GMLT000439,多摩市,全域,蛍光ペン,ケイコウペン,Highlighter pen,燃やせるごみ,,,
132241,132241GMLT000440,多摩市,全域,珪藻土,ケイソウド,Diatomaceous soil,燃やせないごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000441,多摩市,全域,携帯電話【電池は除く】,ケイタイデンワ,Cellular phones [excluding batteries,有害性ごみ,,できるだけ販売店に返してください,
132241,132241GMLT000442,多摩市,全域,携帯電話の電池【充電式電池】,ケイタイデンワノデンチ,Cell phone batteries [rechargeable batteries,有害性ごみ,,有害性ごみへ出すか、回収協力店のBOXに入れてください,
132241,132241GMLT000443,多摩市,全域,毛糸玉,ケイトダマ,Spun yarn,燃やせるごみ,,,
132241,132241GMLT000444,多摩市,全域,毛糸のセーター等,ケイトノセータートウ,"Woolen sweaters, etc.",古布,,,
132241,132241GMLT000445,多摩市,全域,計量カップ【プラスチック】,ケイリョウカップ,Measuring cups [Plastic,プラスチック,,,
132241,132241GMLT000446,多摩市,全域,計量カップ【ガラス】,ケイリョウカップ,Measuring cup [Glass,燃やせないごみ,,,
132241,132241GMLT000447,多摩市,全域,計量カップ【金属】,ケイリョウカップ,Measuring cups [metal,小型家電・金属類,,,
132241,132241GMLT000448,多摩市,全域,軽量ブロック,ケイリョウブロック,Lightweight Blocks,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000454,多摩市,全域,消しゴム,ケシゴム,Eraser,燃やせるごみ,,,
132241,132241GMLT000455,多摩市,全域,化粧品の容器【びん・きれい】,ケショウヒンノヨウキ,"Containers for cosmetics [Bottle, clean",びん,,油分があるものは燃やせないごみへ出してください,
132241,132241GMLT000456,多摩市,全域,化粧品の容器【びん・汚れたもの】,ケショウヒンノヨウキ,"Containers for cosmetics [bottles, soiled].",燃やせないごみ,,,
132241,132241GMLT000457,多摩市,全域,化粧品の容器【プラスチック・きれい】,ケショウヒンノヨウキ,"Containers for cosmetics [plastic, clean",プラスチック,,油分があるものは燃やせるごみへ出してください,
132241,132241GMLT000458,多摩市,全域,化粧品の容器【プラスチック・汚れている】,ケショウヒンノヨウキ,"Cosmetics containers [plastic, dirty].",燃やせるごみ,,,
132241,132241GMLT000459,多摩市,全域,化粧品の容器【スプレー】,ケショウヒンノヨウキ,Cosmetics containers [Spray].,有害性ごみ,,中身は必ず使い切ってから出してください,
132241,132241GMLT000462,多摩市,全域,ケチャップの容器【プラスチック・きれい】,ケチャップノヨウキ,"Ketchup container [plastic, clean].",プラスチック,,軽く洗って、汚れを落とし、水を切ってください,
132241,132241GMLT000463,多摩市,全域,ケチャップの容器【プラスチック・汚れている】,ケチャップノヨウキ,"Ketchup container [plastic, dirty].",燃やせるごみ,,,
132241,132241GMLT000464,多摩市,全域,ケチャップの容器【びん】,ケチャップノヨウキ,Ketchup container [bottle,びん,,軽く洗って、汚れを落とし、水を切ってください,
132241,132241GMLT000465,多摩市,全域,血圧計【電気式】,ケツアツケイ,Sphygmomanometer [Electric,小型家電・金属類,,,
132241,132241GMLT000466,多摩市,全域,血圧計【水銀式】,ケツアツケイ,Sphygmomanometer [mercury type,有害性ごみ,,,
132241,132241GMLT000467,多摩市,全域,ケトル,ケトル,Kettle,小型家電・金属類,,,
132241,132241GMLT000468,多摩市,全域,毛抜き【金属】,ケヌキ,Hair removal [metal,小型家電・金属類,,,
132241,132241GMLT000470,多摩市,全域,健康器具（ぶら下がり機等）,ケンコウキグ,"Health equipment (hanging machines, etc.)",粗大ごみ,,,
132241,132241GMLT000471,多摩市,全域,剣山（けんざん）【金属】,ケンザン,Kenzan [metal,燃やせないごみ,,紙や布に包み「危険物有」と表示してください,
132241,132241GMLT000472,多摩市,全域,建築廃材,ケンチクハイザイ,Construction waste,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000474,多摩市,全域,剣道の防具（一式）,ケンドウノボウグ,Kendo protective gear (complete set),粗大ごみ,,指定袋に入るものは燃やせないごみへ出してください,
132241,132241GMLT000475,多摩市,全域,鍵盤ハーモニカ（ピアニカ）,ケンバンハーモニカ,Keyboard harmonica (pianica),燃やせるごみ,,,
132241,132241GMLT000449,多摩市,全域,ケーキの箱【きれい】,ケーキノハコ,Cake box [clean].,雑誌・雑紙,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT000450,多摩市,全域,ケーブル,ケーブル,Cable,小型家電・金属類,,,
132241,132241GMLT000460,多摩市,全域,下駄（げた）,ゲタ,Geta,燃やせるごみ,,,
132241,132241GMLT000461,多摩市,全域,下駄箱,ゲタバコ,Shoe rack ,粗大ごみ,,,
132241,132241GMLT000469,多摩市,全域,玄関マット,ゲンカンマット,Entrance mat,燃やせるごみ,,,
132241,132241GMLT000473,多摩市,全域,原付バイク,ゲンツキバイク,Motorcycle,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000451,多摩市,全域,ゲーム機（家庭用）,ゲームキ,Game consoles (home-use),小型家電・金属類,,,
132241,132241GMLT000452,多摩市,全域,ゲームソフト【カセット式】,ゲームソフト,Game software [cassette type,小型家電・金属類,,,
132241,132241GMLT000453,多摩市,全域,ゲームソフト【CD・DVD】,ゲームソフト,Game Software [CDs & DVDs,プラスチック,,,
132241,132241GMLT001228,多摩市,全域,高枝切りはさみ,コウエダギリハサミ,High Branch Cutting Scissors,粗大ごみ,,,
132241,132241GMLT000476,多摩市,全域,工具箱 【木・汚れたプラスチック】,コウグバコ,"Tool box [wood, dirty plastic",燃やせるごみ,,,
132241,132241GMLT000477,多摩市,全域,工具箱 【プラスチック・きれい】,コウグバコ,"Tool box [Plastic, clean",プラスチック,,,
132241,132241GMLT000478,多摩市,全域,工具箱 【金属】,コウグバコ,Tool box [Metal,小型家電・金属類,,,
132241,132241GMLT000486,多摩市,全域,黒板消し,コクバンケシ,Blackboard eraser,燃やせるごみ,,,
132241,132241GMLT000487,多摩市,全域,固形石鹸・粉石鹸,コケイセッケン・コナセッケン,"Solid soap, powdered soap",燃やせるごみ,,,
132241,132241GMLT000489,多摩市,全域,こたつ,コタツ,Kotatsu,粗大ごみ,,,
132241,132241GMLT000490,多摩市,全域,こたつ掛け布団,コタツカケブトン,Comforter for kotatsu,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT000491,多摩市,全域,こたつ掛け毛布,コタツカケモウフ,Blanket for kotatsu,古布,,透明・半透明の袋に入れて出してください,
132241,132241GMLT000492,多摩市,全域,こたつ敷き,コタツシキ,Quilt coverlet for kotatsu,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT000493,多摩市,全域,こたつの電熱器具,コタツノデンネツキグ,Electric heating appliance for kotatsu,小型家電・金属類,,,
132241,132241GMLT000494,多摩市,全域,コップ【紙】,コップ,Cups [Paper,燃やせるごみ,,,
132241,132241GMLT000495,多摩市,全域,コップ【プラスチック】,コップ,Cups [Plastic,プラスチック,,,
132241,132241GMLT000496,多摩市,全域,コップ【ガラス・陶器】,コップ,Cups [Glass & Ceramic,燃やせないごみ,,割れている場合は紙や布などに包み「危険物有」と表示してください,
132241,132241GMLT000497,多摩市,全域,琴,コト,Koto,粗大ごみ,,,
132241,132241GMLT000498,多摩市,全域,粉ミルクの缶,コナミルクノカン,Powdered milk can,缶・ペットボトル,,軽く洗って、汚れを落とし、水を切ってください,
132241,132241GMLT000499,多摩市,全域,小鉢【陶器】,コバチ,Small bowl [Pottery,燃やせないごみ,,,
132241,132241GMLT000500,多摩市,全域,コピー機（家庭用小型機）,コピーキ,Copy machines (small home-use machines),小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000501,多摩市,全域,コピー機（大型機）,コピーキ,Copy machine (large machine),収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000502,多摩市,全域,コピー用紙,コピーヨウシ,Copier paper,雑誌・雑紙,,ひもで縛るか紙袋に入れて出してください,
132241,132241GMLT000506,多摩市,全域,小麦粉の袋,コムギコノフクロ,Flour sacks,燃やせるごみ,,,
132241,132241GMLT000508,多摩市,全域,米びつ【木、ほとんどプラスチック】,コメビツ,"Rice bin [wood, mostly plastic",燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000509,多摩市,全域,米びつ【プラスチックのみ】,コメビツ,Rice bin [plastic only,プラスチック,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000510,多摩市,全域,米びつ【金属】,コメビツ,Rice bin [metal,小型家電・金属類,,,
132241,132241GMLT000511,多摩市,全域,米袋【ビニール】,コメブクロ,Rice bags [vinyl,プラスチック,,,
132241,132241GMLT000512,多摩市,全域,米袋【紙袋】,コメブクロ,Rice bags [Paper bags,燃やせるごみ,,,
132241,132241GMLT000513,多摩市,全域,コルク,コルク,Cork,燃やせるごみ,,,
132241,132241GMLT000514,多摩市,全域,コルク抜き【金属】,コルクヌキ,Corkscrew [metal,小型家電・金属類,,,
132241,132241GMLT000515,多摩市,全域,コルクボード,コルクボード,Cork board,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000521,多摩市,全域,コンクリートブロック,コンクリートブロック,Concrete block,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000520,多摩市,全域,コンクリート片,コンクリートヘン,Piece of concrete,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000522,多摩市,全域,コンセント,コンセント,Outlet,小型家電・金属類,,,
132241,132241GMLT000523,多摩市,全域,コンパス（方位磁石）,コンパス,Compass (azimuth magnet),燃やせるごみ,,,
132241,132241GMLT000524,多摩市,全域,コンパス（文房具）,コンパス,Compass (Stationery),燃やせないごみ,,,
132241,132241GMLT000525,多摩市,全域,コンパネ（ベニア板）,コンパネ,Composite panel (veneer board),粗大ごみ,,大きさによっては収集できません,
132241,132241GMLT000527,多摩市,全域,コンポ,コンポ,Component,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000526,多摩市,全域,コンポスト容器,コンポストヨウキ,Compost Containers,粗大ごみ,,,
132241,132241GMLT000481,多摩市,全域,コート,コート,Coat,古布,,綿入りは燃やせるごみへ出してください,
132241,132241GMLT000482,多摩市,全域,コート掛け,コートカケ,Coat rack,粗大ごみ,,,
132241,132241GMLT000483,多摩市,全域,コード【電化製品用など】,コード,"Cords [for electrical appliances, etc.",小型家電・金属類,,,
132241,132241GMLT000484,多摩市,全域,コードリール【金属】,コードリール,Cord reel [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT000485,多摩市,全域,コーヒーメーカー,コーヒーメーカー,Coffee maker,小型家電・金属類,,,
132241,132241GMLT000479,多摩市,全域,合成紙,ゴウセイシ,Synthetic paper,燃やせるごみ,,,
132241,132241GMLT000488,多摩市,全域,ござ,ゴザ,Mat,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT000503,多摩市,全域,ごみ箱【木・汚れたプラスチック】,ゴミバコ,"Garbage can [wood, dirty plastic].",燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000504,多摩市,全域,ごみ箱【プラスチック（きれい）】,ゴミバコ,Garbage can [Plastic (clean),プラスチック,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT000505,多摩市,全域,ごみ箱【金属】,ゴミバコ,Garbage cans [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
