事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,Q 複合サービス業,平成20,2008,年平均,32168,251,268,32152,7034,122,196,6959
30人以上,Q 複合サービス業,平成21,2009,年平均,34913,418,376,34954,8778,168,308,8638
30人以上,Q 複合サービス業,平成22,2010,年平均,33654,766,653,33767,7227,139,222,7143
30人以上,Q 複合サービス業,平成22,2010,1月,33730,54,105,33678,7799,33,24,7809
30人以上,Q 複合サービス業,平成22,2010,2月,33678,102,106,33674,7809,12,8,7813
30人以上,Q 複合サービス業,平成22,2010,3月,33675,79,1343,32411,7812,20,1275,6557
30人以上,Q 複合サービス業,平成22,2010,4月,32411,4573,3461,33523,6557,242,8,6791
30人以上,Q 複合サービス業,平成22,2010,5月,33520,146,92,33573,6794,244,223,6816
30人以上,Q 複合サービス業,平成22,2010,6月,33591,935,690,33836,6798,240,0,7038
30人以上,Q 複合サービス業,平成22,2010,7月,33836,992,845,33982,7038,0,228,6811
30人以上,Q 複合サービス業,平成22,2010,8月,33983,151,109,34025,6811,33,8,6836
30人以上,Q 複合サービス業,平成22,2010,9月,34025,100,326,33799,6836,620,12,7444
30人以上,Q 複合サービス業,平成22,2010,10月,33799,403,230,33972,7444,4,8,7440
30人以上,Q 複合サービス業,平成22,2010,11月,34006,98,470,33634,7406,211,38,7579
30人以上,Q 複合サービス業,平成22,2010,12月,33599,1557,60,35096,7614,4,831,6787
30人以上,R サービス業（他に分類されないもの）,平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,387849,10396,10274,387977,135558,4279,5496,134333
30人以上,R サービス業（他に分類されないもの）,平成22,2010,1月,405381,7655,10271,402767,135034,3638,5330,133340
30人以上,R サービス業（他に分類されないもの）,平成22,2010,2月,404610,8229,8497,404286,131497,2681,5549,128685
30人以上,R サービス業（他に分類されないもの）,平成22,2010,3月,399521,8988,10920,397638,133450,4555,4705,133251
30人以上,R サービス業（他に分類されないもの）,平成22,2010,4月,401346,20567,27883,394071,129543,4344,11683,122163
30人以上,R サービス業（他に分類されないもの）,平成22,2010,5月,391656,8815,10047,390475,124578,2595,5845,121277
30人以上,R サービス業（他に分類されないもの）,平成22,2010,6月,391341,11467,6820,395978,120411,7929,3467,124883
30人以上,R サービス業（他に分類されないもの）,平成22,2010,7月,380319,8552,7554,381264,140542,3779,3573,140801
30人以上,R サービス業（他に分類されないもの）,平成22,2010,8月,376958,6045,9702,373345,145107,3964,7688,141339
30人以上,R サービス業（他に分類されないもの）,平成22,2010,9月,371595,10629,8530,373695,143089,4356,4887,142557
30人以上,R サービス業（他に分類されないもの）,平成22,2010,10月,376426,10162,10185,376400,139826,4858,5742,138945
30人以上,R サービス業（他に分類されないもの）,平成22,2010,11月,376199,13802,6565,383514,139146,4343,3625,139786
30人以上,R サービス業（他に分類されないもの）,平成22,2010,12月,378833,9835,6317,382288,144467,4303,3857,144976
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成22年確報,,,,,,,,,,,,
第１１－２表　産業、就業形態別労働者数　（事業所規模３０人以上）,,,,,,,,,,,,
