事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,"O 教育,学習支援業",平成20,2008,年平均,19.2,146.4,137.8,8.6,8.8,50.3,49.1,1.2
５人以上,"O 教育,学習支援業",平成21,2009,年平均,18.5,139.6,133.8,5.8,9.2,48.1,47.4,0.7
５人以上,"O 教育,学習支援業",平成22,2010,年平均,18.9,143.2,137.3,5.9,9.4,50.3,49.6,0.7
５人以上,"O 教育,学習支援業",平成22,2010,1月,17,128.1,123.4,4.7,8.8,46.3,45.5,0.8
５人以上,"O 教育,学習支援業",平成22,2010,2月,18.8,142.8,137.9,4.9,9.1,48.8,48,0.8
５人以上,"O 教育,学習支援業",平成22,2010,3月,19.5,146.7,140.8,5.9,10.2,55.2,54.1,1.1
５人以上,"O 教育,学習支援業",平成22,2010,4月,20.4,156.1,149,7.1,10.4,56.2,55.4,0.8
５人以上,"O 教育,学習支援業",平成22,2010,5月,18.4,139.1,132.7,6.4,9.7,51.6,50.9,0.7
５人以上,"O 教育,学習支援業",平成22,2010,6月,21.3,161.2,155,6.2,10.5,54.9,54.2,0.7
５人以上,"O 教育,学習支援業",平成22,2010,7月,19.9,150,143.2,6.8,9.2,48.3,47.8,0.5
５人以上,"O 教育,学習支援業",平成22,2010,8月,14.5,108.2,105,3.2,7,41.4,40.8,0.6
５人以上,"O 教育,学習支援業",平成22,2010,9月,19.1,146.7,140.4,6.3,9.7,52,51.3,0.7
５人以上,"O 教育,学習支援業",平成22,2010,10月,20,150.4,143.6,6.8,9.6,49.9,49.3,0.6
５人以上,"O 教育,学習支援業",平成22,2010,11月,20.4,156.1,149.3,6.8,10.1,52.8,52,0.8
５人以上,"O 教育,学習支援業",平成22,2010,12月,17.8,134.7,128.6,6.1,8.7,46.6,46,0.6
５人以上,"P 医療,福祉",平成17,2005,年平均,19.2,151.5,144.3,7.2,12.2,64.7,62.9,1.8
５人以上,"P 医療,福祉",平成18,2006,年平均,19.2,151.3,144.1,7.2,11.1,59.8,59.1,0.7
５人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152,144.9,7.1,12.8,68.2,66.8,1.4
５人以上,"P 医療,福祉",平成20,2008,年平均,19.7,154.5,146.2,8.3,13.6,70.8,68.5,2.3
５人以上,"P 医療,福祉",平成21,2009,年平均,19.4,156.5,148.1,8.4,12.8,69.8,68.2,1.6
５人以上,"P 医療,福祉",平成22,2010,年平均,19.6,157.4,148,9.4,13.4,75.1,73.4,1.7
５人以上,"P 医療,福祉",平成22,2010,1月,18.5,149.9,139.7,10.2,12.4,70.1,68.7,1.4
５人以上,"P 医療,福祉",平成22,2010,2月,18.8,146.1,137.8,8.3,13.3,74.4,73.1,1.3
５人以上,"P 医療,福祉",平成22,2010,3月,20.4,161.8,152.6,9.2,13.5,75.7,74.3,1.4
５人以上,"P 医療,福祉",平成22,2010,4月,21.1,176.4,161,15.4,14,77.9,75.9,2
５人以上,"P 医療,福祉",平成22,2010,5月,18.8,150.8,141.5,9.3,12.6,71.3,69.2,2.1
５人以上,"P 医療,福祉",平成22,2010,6月,20.2,158.9,150.3,8.6,13.7,79.7,77.8,1.9
５人以上,"P 医療,福祉",平成22,2010,7月,20.3,161.1,152.5,8.6,14,78.4,76.5,1.9
５人以上,"P 医療,福祉",平成22,2010,8月,19.8,159.3,150.9,8.4,13.5,75.9,74,1.9
５人以上,"P 医療,福祉",平成22,2010,9月,19.5,154.8,146.5,8.3,13.5,76.3,74.8,1.5
５人以上,"P 医療,福祉",平成22,2010,10月,19.5,156.7,148.3,8.4,13.4,73.2,71.6,1.6
５人以上,"P 医療,福祉",平成22,2010,11月,19.7,157.7,148.8,8.9,13.4,73.8,71.9,1.9
５人以上,"P 医療,福祉",平成22,2010,12月,19.3,155.1,145.8,9.3,13.4,74.4,72.3,2.1
５人以上,Q 複合サービス業,平成17,2005,年平均,19,160,145,15,19.1,106.9,94.9,12
５人以上,Q 複合サービス業,平成18,2006,年平均,19,158.7,144.8,13.9,18.8,107.7,95.5,12.2
５人以上,Q 複合サービス業,平成19,2007,年平均,18.8,162.6,148.9,13.7,18.6,116.3,98.7,17.6
５人以上,Q 複合サービス業,平成20,2008,年平均,18.4,159.5,148,11.5,17.5,107.1,100.1,7
５人以上,Q 複合サービス業,平成21,2009,年平均,18.8,159.5,147.4,12.1,15.5,98.7,96.1,2.6
５人以上,Q 複合サービス業,平成22,2010,年平均,18.9,159.8,146.8,13,16.3,109.6,107.8,1.8
５人以上,Q 複合サービス業,平成22,2010,1月,17.7,150.8,137.2,13.6,14.9,96.9,95.2,1.7
５人以上,Q 複合サービス業,平成22,2010,2月,17.5,149.8,135.7,14.1,14.2,92.5,90.8,1.7
５人以上,Q 複合サービス業,平成22,2010,3月,20.4,175.6,158.6,17,18.7,123.3,120.4,2.9
５人以上,Q 複合サービス業,平成22,2010,4月,20.3,173.6,158.3,15.3,17.4,112.9,111,1.9
５人以上,Q 複合サービス業,平成22,2010,5月,17,144.1,131.6,12.5,14.7,96.6,94.1,2.5
５人以上,Q 複合サービス業,平成22,2010,6月,20.5,172.8,160.5,12.3,18.8,146.7,145.5,1.2
５人以上,Q 複合サービス業,平成22,2010,7月,19.3,161.5,149.9,11.6,16.5,134.1,132.8,1.3
５人以上,Q 複合サービス業,平成22,2010,8月,18.8,156,146.3,9.7,16.8,110.2,109.4,0.8
５人以上,Q 複合サービス業,平成22,2010,9月,18.3,153.4,142.1,11.3,16.3,107,106,1
５人以上,Q 複合サービス業,平成22,2010,10月,18.6,158.1,144.6,13.5,15.4,101.4,99.9,1.5
５人以上,Q 複合サービス業,平成22,2010,11月,18.7,158.7,145.7,13,16.8,105.2,103,2.2
５人以上,Q 複合サービス業,平成22,2010,12月,19.6,163.1,150.9,12.2,14.9,92.2,89.8,2.4
５人以上,R サービス業（他に分類されないもの）,平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.4,159.5,146.2,13.3,14.9,89.5,85.9,3.6
５人以上,R サービス業（他に分類されないもの）,平成22,2010,1月,18.3,151,137.8,13.2,14.1,84.1,81.3,2.8
５人以上,R サービス業（他に分類されないもの）,平成22,2010,2月,18.7,153.3,140.8,12.5,14.6,86.7,83.3,3.4
５人以上,R サービス業（他に分類されないもの）,平成22,2010,3月,19.9,165,150.7,14.3,15.1,89.7,86.3,3.4
５人以上,R サービス業（他に分類されないもの）,平成22,2010,4月,19.9,165.6,151.6,14,14.9,86.6,83.2,3.4
５人以上,R サービス業（他に分類されないもの）,平成22,2010,5月,18.5,153.1,139.2,13.9,14.3,84.8,81.5,3.3
５人以上,R サービス業（他に分類されないもの）,平成22,2010,6月,20,165.7,152.4,13.3,15.9,91.6,88.2,3.4
５人以上,R サービス業（他に分類されないもの）,平成22,2010,7月,20.2,166.3,152.9,13.4,14.9,90.9,87.4,3.5
５人以上,R サービス業（他に分類されないもの）,平成22,2010,8月,19.5,160.1,147.3,12.8,14.6,90.3,86.9,3.4
５人以上,R サービス業（他に分類されないもの）,平成22,2010,9月,19.2,159.2,146.5,12.7,15.4,90.9,87.1,3.8
５人以上,R サービス業（他に分類されないもの）,平成22,2010,10月,19.3,158.6,145.1,13.5,14.8,91.2,87.4,3.8
５人以上,R サービス業（他に分類されないもの）,平成22,2010,11月,19.7,159.4,146.2,13.2,14.9,93.6,89.3,4.3
５人以上,R サービス業（他に分類されないもの）,平成22,2010,12月,19.3,157.5,144.2,13.3,14.9,92,87.8,4.2
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成22年確報,,,,,,,,,,,,
第７－１表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,
