項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,0,0,0,土地家屋借金返済,46472,-,2.5,15682,-,14818,-,38613,-,52567,-,60810,-,57005,-,86093,-
2,2,0,0,0,他の借金返済,2007,-,3.7,508,-,1599,-,2997,-,2218,-,960,-,2701,-,3016,-
2,2,0,0,0,分割払購入借入金返済,3857,-,-12.5,1431,-,1262,-,2546,-,3055,-,2991,-,7266,-,8296,-
2,2,0,0,0,一括払購入借入金返済,73765,-,32,42359,-,39391,-,54417,-,64443,-,90013,-,103116,-,122185,-
2,2,0,0,0,実支出以外の支払のその他,799,-,-11.5,1523,-,475,-,237,-,508,-,940,-,1261,-,616,-
2,1,0,0,0,繰越金,94813,-,47.4,57745,-,56337,-,94873,-,62680,-,182043,-,93973,-,115477,-
3,0,0,0,0,可処分所得,539517,-,7.2,144885,-,286808,-,394695,-,441531,-,529776,-,666485,-,1305031,-
3,0,0,0,0,黒字,178911,-,19.7,-129746,-,-8147,-,88824,-,114595,-,135274,-,217182,-,828366,-
3,1,0,0,0,金融資産純増,180825,-,26.6,-96760,-,36186,-,102859,-,111596,-,75381,-,226413,-,803889,-
3,3,0,0,0,貯蓄純増,178892,-,27.9,-97059,-,35090,-,108913,-,106633,-,73587,-,223633,-,795192,-
3,4,0,0,0,預貯金純増,161389,-,40.1,-97471,-,31265,-,95007,-,95242,-,57779,-,189408,-,751891,-
3,4,0,0,0,保険純増,17503,-,-29,413,-,3825,-,13906,-,11391,-,15808,-,34225,-,43302,-
3,3,0,0,0,有価証券純購入,1933,-,-36.2,299,-,1096,-,-6054,-,4963,-,1794,-,2780,-,8697,-
3,1,0,0,0,土地家屋借金純減,46472,-,2.5,15682,-,14818,-,38613,-,52567,-,60810,-,57005,-,86093,-
3,1,0,0,0,他の借金純減,1863,-,14,482,-,1543,-,2473,-,2218,-,860,-,2545,-,2864,-
3,1,0,0,0,分割払購入借入金純減,-671,-,-224.7,916,-,-7498,-,-750,-,1729,-,2644,-,-2909,-,1375,-
3,1,0,0,0,一括払購入借入金純減,-36422,-,-39.8,-28726,-,-35363,-,-31720,-,-33318,-,-31508,-,-48180,-,-45778,-
3,1,0,0,0,土地家屋純増,7046,-,...,-,-,755,-,-,-,-,-,47493,-,2390,-,-1615,-
3,1,0,0,0,その他の純増,351,-,-32.4,1181,-,331,-,-43,-,184,-,278,-,875,-,-381,-
3,1,0,0,0,繰越純増,-20552,-,-29,-22522,-,-18919,-,-22608,-,-20380,-,-20683,-,-20956,-,-18082,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年・令和元年,,,,,,,,,,,,,,,,,,,,,,
第１５表　勤め先収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,
注１）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
注２）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,,,,,
