項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,0,0,0,他の保険料,21479,-,-6,12185,-,14434,-,14383,-,33054,-,19063,-,29877,-,27373,-
2,2,0,0,0,有価証券購入,3401,-,6.9,549,-,513,-,2128,-,1813,-,3763,-,4768,-,10127,-
2,2,0,0,0,土地家屋借金返済,46472,-,2.5,5845,-,23014,-,34023,-,55988,-,63439,-,54071,-,89244,-
2,2,0,0,0,他の借金返済,2007,-,3.7,1302,-,4050,-,1737,-,807,-,2641,-,1010,-,2453,-
2,2,0,0,0,分割払購入借入金返済,3857,-,-12.5,2451,-,4227,-,1476,-,3079,-,2489,-,6384,-,6753,-
2,2,0,0,0,一括払購入借入金返済,73765,-,32,35692,-,46111,-,47821,-,73820,-,68780,-,107861,-,135872,-
2,2,0,0,0,実支出以外の支払のその他,799,-,-11.5,1241,-,535,-,295,-,454,-,478,-,1026,-,1530,-
2,1,0,0,0,繰越金,94813,-,47.4,65277,-,97035,-,54618,-,59958,-,52397,-,256144,-,77772,-
3,0,0,0,0,可処分所得,539517,-,7.2,278309,-,368504,-,439015,-,492120,-,555330,-,714760,-,922013,-
3,0,0,0,0,黒字,178911,-,19.7,29019,-,71952,-,141060,-,177528,-,181911,-,258047,-,387716,-
3,1,0,0,0,金融資産純増,180825,-,26.6,63072,-,90666,-,162271,-,157715,-,137623,-,261132,-,387915,-
3,3,0,0,0,貯蓄純増,178892,-,27.9,62523,-,90152,-,160143,-,156265,-,140609,-,259331,-,377788,-
3,4,0,0,0,預貯金純増,161389,-,40.1,54293,-,79683,-,154021,-,121098,-,126565,-,235968,-,352252,-
3,4,0,0,0,保険純増,17503,-,-29,8230,-,10469,-,6122,-,35168,-,14044,-,23363,-,25536,-
3,3,0,0,0,有価証券純購入,1933,-,-36.2,549,-,513,-,2128,-,1449,-,-2986,-,1802,-,10127,-
3,1,0,0,0,土地家屋借金純減,46472,-,2.5,5845,-,23014,-,34023,-,55988,-,63439,-,54071,-,89244,-
3,1,0,0,0,他の借金純減,1863,-,14,1246,-,3413,-,1737,-,737,-,2641,-,759,-,2453,-
3,1,0,0,0,分割払購入借入金純減,-671,-,-224.7,-6393,-,855,-,147,-,2271,-,1825,-,-1111,-,-2079,-
3,1,0,0,0,一括払購入借入金純減,-36422,-,-39.8,-15580,-,-30072,-,-32409,-,-23676,-,-55584,-,-37306,-,-59919,-
3,1,0,0,0,土地家屋純増,7046,-,...,-,-,-,-,-,-,-,-,49826,-,-317,-,-545,-
3,1,0,0,0,その他の純増,351,-,-32.4,1239,-,104,-,89,-,-175,-,196,-,24,-,947,-
3,1,0,0,0,繰越純増,-20552,-,-29,-20411,-,-16028,-,-24797,-,-15333,-,-18055,-,-19206,-,-30300,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年・令和元年,,,,,,,,,,,,,,,,,,,,,,
第１８表　年間収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,
注１）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
注２）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,,,,,
