実数・増減率,年次コード,年次,調査世帯数(世帯）,世帯人員（人）,有業人員（人）,世帯主平均年齢（歳）,実収入（円）,実収入／経常収入（円）,実収入／経常収入／勤め先収入（円）,実収入／経常収入／勤め先収入／世帯主収入（円）,実収入／経常収入／勤め先収入／世帯主収入／うち男（円）,実収入／経常収入／勤め先収入／世帯主収入／定期収入（円）,実収入／経常収入／勤め先収入／世帯主収入／臨時収入（円）,実収入／経常収入／勤め先収入／世帯主収入／賞与（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入／うち女（円）,実収入／経常収入／勤め先収入／他の世帯員収入（円）,実収入／経常収入／事業・内職収入（円）,実収入／経常収入／事業・内職収入／家賃収入（円）,実収入／経常収入／事業・内職収入／他の事業収入（円）,実収入／経常収入／事業・内職収入／内職収入（円）,実収入／経常収入／他の経常収入（円）,実収入／特別収入（円）,可処分所得（円）,実支出（円）,実支出／生計支出（円）,実支出／生計支出／消費支出（円）,実支出／生計支出／消費支出／食料（円）,実支出／生計支出／消費支出／食料／穀類（円）,実支出／生計支出／消費支出／食料／魚介類（円）,実支出／生計支出／消費支出／食料／肉類（円）,実支出／生計支出／消費支出／食料／乳卵類（円）,実支出／生計支出／消費支出／食料／野菜・海藻（円）,実支出／生計支出／消費支出／食料／果物（円）,実支出／生計支出／消費支出／食料／油脂・調味料（円）,実支出／生計支出／消費支出／食料／菓子類（円）,実支出／生計支出／消費支出／食料／調理食品（円）,実支出／生計支出／消費支出／食料／飲料（円）,実支出／生計支出／消費支出／食料／酒類（円）,実支出／生計支出／消費支出／食料／外食（円）,実支出／生計支出／消費支出／住居（円）,実支出／生計支出／消費支出／住居／家賃地代（円）,実支出／生計支出／消費支出／住居／設備修繕・維持（円）,実支出／生計支出／消費支出／光熱・水道（円）,実支出／生計支出／消費支出／光熱・水道／電気代（円）,実支出／生計支出／消費支出／光熱・水道／ガス代（円）,実支出／生計支出／消費支出／光熱・水道／他の光熱（円）,実支出／生計支出／消費支出／光熱・水道／上下水道料（円）,実支出／生計支出／消費支出／家具・家事用品（円）,実支出／生計支出／消費支出／家具・家事用品／家庭用耐久財（円）,実支出／生計支出／消費支出／家具・家事用品／室内装備・装飾品（円）,実支出／生計支出／消費支出／家具・家事用品／寝具類（円）,実支出／生計支出／消費支出／家具・家事用品／家事雑貨（円）,実支出／生計支出／消費支出／家具・家事用品／家事用消耗品（円）,実支出／生計支出／消費支出／家具・家事用品／家事サービス（円）,実支出／生計支出／消費支出／被服及び履物（円）,実支出／生計支出／消費支出／被服及び履物／和服（円）,実支出／生計支出／消費支出／被服及び履物／洋服（円）,実支出／生計支出／消費支出／被服及び履物／シャツ・セーター類（円）,実支出／生計支出／消費支出／被服及び履物／下着類（円）,実支出／生計支出／消費支出／被服及び履物／生地・糸類（円）,実支出／生計支出／消費支出／被服及び履物／他の被服（円）,実支出／生計支出／消費支出／被服及び履物／履物類（円）,実支出／生計支出／消費支出／被服及び履物／被服関連サービス（円）,実支出／生計支出／消費支出／保健医療（円）,実支出／生計支出／消費支出／保健医療／医薬品（円）,実支出／生計支出／消費支出／保健医療／健康保持用摂取品（円）,実支出／生計支出／消費支出／保健医療／保健医療用品 ・器具（円）,実支出／生計支出／消費支出／保健医療／保健医療サービス（円）,実支出／生計支出／消費支出／交通・通信（円）,実支出／生計支出／消費支出／交通・通信／交通（円）,実支出／生計支出／消費支出／交通・通信／自動車等関係費（円）,実支出／生計支出／消費支出／交通・通信／通信（円）,実支出／生計支出／消費支出／教育（円）,実支出／生計支出／消費支出／教育／授業料等（円）,実支出／生計支出／消費支出／教育／教科書・学習参考教材（円）,実支出／生計支出／消費支出／教育／補習教育（円）,実支出／生計支出／消費支出／教養娯楽（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用耐久財（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用品（円）,実支出／生計支出／消費支出／教養娯楽／書籍・他の印刷物（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽サービス（円）,実支出／生計支出／消費支出／その他の消費支出（円）,実支出／生計支出／消費支出／その他の消費支出／諸雑費（円）,実支出／生計支出／消費支出／その他の消費支出／こづかい（円）,実支出／生計支出／消費支出／その他の消費支出／交際費（円）,実支出／生計支出／消費支出／その他の消費支出／仕送り金（円）,実支出／生計支出／土地家屋購入（円）,実支出／その他の実支出（円）,平均消費性向（％）,エンゲル係数（％）,選択的支出係数（％）,公共的料金負担率（％）,公共的料金負担率／公共料金等負担率（％）,公共的料金負担率／準公共料金等負担率（％）
jissitu,nen,対前年（同月）実質増加率_平成31年・令和元年,-,-,-,-,5.6,4.9,4.6,2.9,2.5,1.8,0.5,8.1,13.4,11.8,19.8,-2.9,-18.8,-2.9,73.1,11.6,85.6,6.2,-,-,1,1.8,0.1,-0.9,-1,-1,0.1,1,-0.6,1,2.2,1.2,17.9,3.1,-1.8,-9.3,21.4,-1.6,-2.8,1,9.4,-2.6,9,4.7,55.2,21.1,12.1,2.5,-6.4,-0.9,66.5,1.3,-1.8,-9.5,-,1.1,-9.7,3.1,7.9,10.5,-12.7,-2.1,13.7,7.5,7.4,19.5,-3.7,-4.6,-7.1,26.2,2.3,2.7,33.8,9.8,-0.6,-2,-,4.1,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成31年 1月,-,-,-,-,0.7,1.3,1.2,-2.7,-0.2,-4.5,30.2,40.1,21.5,21.1,60.4,-26.6,7.5,-75.6,165.4,48.9,-27.7,2,-,-,1.4,-2.2,-6.8,-1.2,-4.8,-6,8.4,9.2,-3.4,-7.9,-4.9,-7.9,-16.9,0.5,-9.5,1.1,-44,-14,-19.1,-8.9,-15.5,-11.5,5.6,-19.3,-19.4,287.9,20.9,-5.8,-53.7,-7.8,-21,-18.8,16.2,-12.6,-,-0.7,17.5,-13,7,27.3,-6.9,23.3,-2.4,14.6,13.3,23.7,7.7,36.8,81,139.8,-30.1,-9.3,51.2,8.8,-0.7,-18.3,-,18.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成31年 2月,-,-,-,-,-3.4,-3.7,-3.1,-4.4,-3.5,-3,-18,-100,9.3,10.4,-23.5,12.6,41.7,-33.9,61.7,-10.3,42.8,-1.4,-,-,3.5,0,-1.8,-7,-0.7,-6.5,11.4,-2.1,-1,2.3,-7,-1.5,8.3,1.5,1.3,2.3,-4.4,-7.7,-13.7,-5.7,11.3,0.4,-5.7,28.8,-2.4,-37.6,0.6,-7,-50,10.6,-98,25.3,-2.5,-13.8,-,-15,19,5.9,-7.1,13.8,2.1,4.4,-14.6,19.8,25.7,32.6,4.7,47.3,55.8,16.3,24.7,-15,159.8,-8.2,8.5,-24,-,17.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成31年 3月,-,-,-,-,6.3,5.9,6.1,2.4,4.7,-0.9,-15.1,115.2,36.8,34.3,2.9,11.3,36.8,-0.2,-37.1,-7.3,30,5.4,-,-,-0.1,1.3,0,4.3,-0.4,-2.6,8.9,-1.6,-2,1.2,0.7,0.8,21.5,-2.2,-13.2,8.1,-69.4,-5,-3.9,-6,-25.1,-6.9,-24.9,-56.9,17.2,-10.3,11,-4.3,-60.3,-2.1,-98.4,-4.6,-0.7,-16.5,-,6.6,34.9,-16.1,8.8,1.5,-32.6,32.4,7.2,11.5,23.3,17.4,-2.4,4.3,0.6,141.3,2.7,1,51.1,-29.1,-14.4,11,-,11,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成31年 4月,-,-,-,-,8.3,2.5,-0.1,-2.3,-2.6,-1.4,-2.1,-64.9,15.8,15.2,-1.7,29.7,47.2,7.1,65.3,30.6,958.3,10.8,-,-,-19.1,0.1,3.5,-0.8,-5.4,-2.9,2.4,10.9,0.5,14.3,9.3,-1.4,18.1,-10.4,-29.7,9,-69.4,4.6,-0.2,-2.6,143,25.3,-11.8,-0.4,-54.7,-3.8,-6,-5,-40.4,-17.3,-,-30.7,-18.9,-8.5,-,-26.6,-5.7,-0.1,-12.5,12.2,-33.4,-22.1,-11.9,-1.8,4.8,3,-13,-52.9,-56,-62.8,2.2,-2.4,19.8,1.8,-3.5,-7,-,-26.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年 5月,-,-,-,-,-0.1,-1.6,-0.7,-2.7,-4,-2.2,-7.5,-43.8,14.5,13.4,-10.7,24.3,568.2,-29.9,-64.7,-51.3,239.6,-0.6,-,-,21.4,5.3,3.1,-4.7,-5.9,1,-0.1,15.5,1.1,1.9,7.6,3.1,13.8,14.7,43.1,0.2,373,10.7,18.5,23,293.6,-15.3,-5.4,-34.9,54.9,-57.7,13.6,6.1,72.1,13.3,-,31.8,-23.8,-13.2,-,-18.5,1.2,51.4,-7.7,-1.3,-13.8,2.9,-11.4,72.6,37.1,208.5,-3.1,51.1,60.6,194.4,10.7,1.9,30.9,18.3,17.3,-7.8,-,37.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年 6月,-,-,-,-,0.4,0,-2.2,-6.8,-9.2,0,44.2,-14.4,21.6,20.9,125.6,16.9,175.7,-4.8,-62.6,39.1,117.7,1.7,-,-,19.9,3.9,-0.3,7.1,-3.3,6.4,1.2,-4.7,0.1,4.2,12.7,5.9,6.8,5.3,30.7,1.7,367.7,12,9.8,2.9,520,23.8,19.2,27.2,8.6,88.9,17.7,-1.7,25,5.7,-69.6,5.8,14,5.4,-,30,-16.3,20.2,39.6,26.9,-1.3,-13.4,64.8,77,42.2,231.8,-1,4.2,-4,42.6,21.9,28,132.3,24.3,17.4,24.6,-,26.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年 7月,-,-,-,-,12.2,11.6,12.3,11.4,11.2,-0.1,-31.2,47.1,18.2,15,12.3,-18.5,-54,71.5,-30.2,-5.7,203.8,13.4,-,-,-3,-0.4,6.2,5.1,-1.5,-1.7,-5.5,-5.8,-5,-4,6.6,-9.8,3.1,0.4,-35.8,-22.1,-58.5,-7.5,-6.2,1.8,534.8,-18.5,22.5,46.2,-30.3,84.3,15.8,2.1,-17.3,-10.1,-22.3,-6.7,-0.7,-21.6,-,-2.7,-30,-4.7,10.9,8.1,-9.8,-7.3,21.1,-25.1,12.5,-43.6,-8,11.8,-19.2,117.4,60.1,11.8,-46.6,15.4,-1.3,20.7,-,17.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年 8月,-,-,-,-,6,4.8,2.4,2.7,1.4,4.6,37.8,-51.6,1.1,-1.1,1.3,-36.5,-64.1,15.6,17.4,55.3,122.8,6.9,-,-,3.5,4,-1.3,3.4,-6.1,-7,-3.6,-5.5,-3.9,-9.1,7,6,22.2,14.4,-27,-18.5,-57.3,-3.8,-14,11.1,-1,7.1,26.8,12.2,341.6,5.7,8.8,2.1,-1.8,24.3,11.9,60.7,5.5,-24,-,37.4,-5.9,27.9,6.3,-0.5,-15.8,-17.2,22.1,0,-6.3,18.8,-7.3,47.4,73.3,-41,15.7,10.3,63,35.3,2.9,3.6,-,0.5,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年 9月,-,-,-,-,4.6,3.8,5.3,6,4.8,4.6,-15.5,166.4,3.1,2,-7.1,-37.7,-56.8,26.9,-38.7,-62,226.9,3.5,-,-,11.8,2.2,-2.9,-7.7,-1.7,-3.4,-8,-2.3,-1.8,-5.6,2.8,17.5,57,5.8,53.1,-1.3,346.9,-7.2,-8.4,10.2,-51.3,-14.6,82.8,163.7,10.4,82.6,16.4,62.5,154.9,-1.7,299.6,3.9,2.2,30.1,-,10.1,-23.2,-42.1,4.5,54,48.9,45.6,-18.1,7.5,2,11.9,9.1,24.6,24.5,20.9,25.4,16.9,42,49.8,4.1,6.7,-,19,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年10月,-,-,-,-,6.9,7,6.5,9.7,9.4,9.3,8.4,63.1,-5.2,-5.2,-19.3,-3.5,-37.1,-28.8,246,13.8,-15.4,7.4,-,-,-7.7,-1.7,6.3,-4,4.3,2.6,-1.9,1.8,-0.4,5.8,-6.9,0.9,15.8,-9.1,-28.1,-38.1,101.8,-2.4,2.4,-12.8,159.7,-5.6,-9.9,-20.2,-35.5,66.3,14.7,-18.9,-62.3,6,-100,13.1,6.4,-7.1,-,34,-16.7,10.3,5.9,6.1,-45.5,-11.9,20.4,-7.2,-26.8,13.5,-3.2,-13.2,-6.8,-7.2,-35.3,4.5,208.8,35.3,-3.7,-6.4,-,-30.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年11月,-,-,-,-,9.6,10.2,11.2,9.2,7.8,8.9,-17.9,46.6,14.3,12.4,81.9,-21.3,-70.3,53.6,269.9,-16.7,-48.1,10.2,-,-,5.1,6.7,2.1,4.2,11.4,4.8,-2.6,8.1,12.8,7.4,-0.1,3.7,33.5,11.1,77.5,-15.1,353.9,6.3,9.3,8.5,33.2,-1.8,38.8,28.9,353.3,27.8,33.9,-1.8,46.1,0.9,-83.6,9.5,3.9,-11.6,-,-6,-23.3,-0.6,6.4,-2.6,-26.4,-41.4,39.6,-14.2,-14.8,-11.3,-15.4,-24.6,-27.2,84.5,-25.8,15,82.9,39.6,-13.5,5.2,-,-6.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和元年12月,-,-,-,-,11.7,11.7,12.4,11.4,10.5,7.9,18.6,14.3,15.7,11.2,51.4,43.3,-20.1,79.9,299.4,-9.6,11.9,11.4,-,-,-11.4,1,-5.4,-2.9,3,4.2,-8.7,-6.2,-2.7,3.2,0.2,-2.3,32.7,5.1,-34.3,-19.2,-63.7,0.3,6.7,-1.7,-2.5,-7.3,-8.1,-30.9,84.8,-56.4,5.4,1.8,43,-11.9,357.1,-9.8,-6.6,-10,-,-4.2,-42.4,1.7,35.5,-6.5,4.2,6,60.7,-13.1,14.6,-30.7,-10,-14,-19.7,9.5,-9.6,-17.5,-20.4,-14.9,-8.3,-19.2,-,-6.3,-,-,-,-,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年・令和元年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第１４表　　　　主　な　収　入　と　支　出　及　び　対　前　年　（同　月）  増　加　率  ―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注１）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、平成30年及び平成31年・令和元年の「対前年(同月)増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注２）　平成31年・令和元年からは、調査対象に農林漁家世帯を含めている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyoutou0,hyoutou0,hyoutou0,hyoutou0,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,,,
bunrui0,bunrui0,bunrui0,bunrui0,bunrui1,bunrui2,bunrui3,bunrui4,bunrui6,bunrui5,bunrui5,bunrui5,bunrui4,bunrui6,bunrui4,bunrui3,bunrui4,bunrui4,bunrui4,bunrui3,bunrui2,bunrui1,bunrui1,bunrui2,bunrui3,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui3,bunrui2,bunrui1,bunrui1,bunrui1,bunrui1,bunrui2,bunrui2,,,
youto001,youto002,youto003,youto004,youto005,youto006,youto007,youto008,youto009,youto010,youto011,youto012,youto013,youto014,youto015,youto016,youto017,youto018,youto019,youto020,youto021,youto022,youto023,youto024,youto025,youto026,youto027,youto028,youto029,youto030,youto031,youto032,youto033,youto034,youto035,youto036,youto037,youto038,youto039,youto040,youto041,youto042,youto043,youto044,youto045,youto046,youto047,youto048,youto049,youto050,youto051,youto052,youto053,youto054,youto055,youto056,youto057,youto058,youto059,youto060,youto061,youto062,youto063,youto064,youto065,youto066,youto067,youto068,youto069,youto070,youto071,youto072,youto073,youto074,youto075,youto076,youto077,youto078,youto079,youto080,youto081,youto082,youto083,youto084,youto085,youto086,youto087,youto088,youto089,youto090,youto091,youto092,youto093,,,
