"全国地方公共団体コード","ID","地方公共団体名","介護サービス事業所名称","介護サービス事業所名称_カナ","介護サービス事業所名称_英字","実施サービス","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","法人の名称","事業所番号","利用可能曜日","利用可能曜日特記事項","定員","URL","画像","画像_ライセンス","備考"
"132136","132136800084","東村山市","短期入所生活介護事業所 平成あおば上宮園","タンキニュウショセイカツカイゴジギョウショ ヘイセイアオバジョウグウエン","","短期入所生活介護","132136","","東京都東村山市青葉町1-7-75","東京都","東村山市","青葉町1丁目","7-75","","35.759367","139.492668","","","(042)306-4477","","(042)396-0755","","","","1890002","","","1372702546","","","","","","",""
"132136","132136800085","東村山市","第２ハトホーム","ダイニハトホーム","","短期入所生活介護","132136","","東京都東村山市富士見町2-7-5","東京都","東村山市","富士見町2丁目","7-5","","35.739955","139.452537","","","(042)306-2320","","(042)306-2330","","","","1890024","","","1374701819","","","","","","",""
"132136","132136800086","東村山市","介護老人保健施設 久米川","カイゴロウジンホケンシセツ クメガワ","","短期入所療養介護","132136","","東京都東村山市本町四丁目7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)313-0710","","","","","","1890014","","","1352780017","","","","","","",""
"132136","132136800087","東村山市","介護老人保健施設 久米川","カイゴロウジンホケンシセツ クメガワ","","短期入所療養介護","132136","","東京都東村山市本町四丁目7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)313-0710","","(042)394-8297","","","","1890014","","","1352780025","","","","","","",""
"132136","132136800088","東村山市","介護老人保健施設 東京ばんなん白光園","カイゴロウジンホケンシセツトウキョウバンナンハッコウエン","","短期入所療養介護","132136","","東京都東村山市諏訪町二丁目26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)391-6114","","(042)391-6148","","","","1890021","","","1357080039","","","","","","",""
"132136","132136800089","東村山市","介護老人保健施設 グリーン・ボイス","カイゴロウジンホケンシセツグリーン・ボイス","","短期入所療養介護","132136","","東京都東村山市萩山町3-31-2","東京都","東村山市","萩山町3丁目","31-2","","35.743983","139.468180","","","(042)392-8611","","","","","","1890012","","","1357080278","","","","","","",""
"132136","132136800090","東村山市","介護老人保健施設 保生の森","カイゴロウジンホケンシセツ ホセイノモリ","","短期入所療養介護","132136","","東京都東村山市諏訪町三丁目6-1","東京都","東村山市","諏訪町3丁目","6-1","","35.770309","139.462098","","","(042)391-6310","","(042)390-1515","","","","1890021","","","1357080732","","","","","","",""
"132136","132136800091","東村山市","介護老人保健施設 多摩すずらん","カイゴロウジンホケンシセツ タマスズラン","","短期入所療養介護","132136","","東京都東村山市青葉町2-27-1","東京都","東村山市","青葉町2丁目","27-1","","35.762419","139.491541","","","(042)393-0911","","(042)393-2880","","","","1890002","","","1357080815","","","","","","",""
"132136","132136800092","東村山市","そんぽの家萩山","ソンポノイエハギヤマ","","特定施設入居者生活介護","132136","","東京都東村山市萩山町2-9-46","東京都","東村山市","萩山町2丁目","9-46","","35.740190","139.478237","","","(042)399-0222","","","","","","1890012","","","1372701118","","","","","","",""
"132136","132136800093","東村山市","そんぽの家八坂","ソンポノイエヤサカ","","特定施設入居者生活介護","132136","","東京都東村山市栄町三丁目23-1","東京都","東村山市","栄町3丁目","23-1","","35.745334","139.465083","","","(042)396-3133","","(042)396-3139","","","","1890013","","","1372701159","","","","","","",""
"132136","132136800094","東村山市","ニチイケアセンター東村山野口町","ニチイケアセンターヒガシムラヤマノグチチョウ","","特定施設入居者生活介護","132136","","東京都東村山市野口町1丁目12-31","東京都","東村山市","野口町1丁目","12-31","","35.762140","139.463346","","","(042)398-5281","","(042)398-5283","","","","1890022","","","1372701654","","","","","","",""
"132136","132136800095","東村山市","東村山ジョイフルホームそよ風","ヒガシムラヤマジョイフルホームソヨカゼ","","特定施設入居者生活介護","132136","","東京都東村山市美住町2-13-5","東京都","東村山市","美住町2丁目","13-5","","35.755859","139.461324","","","(042)399-3141","","(042)318-1522","","","","1890023","","","1372701662","","","","","","",""
"132136","132136800096","東村山市","特定施設入居者生活介護 さくらコート青葉町","トクテイシセツニュウキョシャセイカツカイゴ サクラコートアオバチョウ","","特定施設入居者生活介護","132136","","東京都東村山市青葉町1-7-70","東京都","東村山市","青葉町1丁目","7-70","","35.758009","139.492802","","","(042)390-1170","","","","","","1890002","","","1372701670","","","","","","",""
"132136","132136800097","東村山市","ベストライフ東村山","ベストライフヒガシムラヤマ","","特定施設入居者生活介護","132136","","東京都東村山市本町2-4-53","東京都","東村山市","本町2丁目","4-53","","35.761308","139.466894","","","(042)390-5020","","(042)390-5022","","","","1890014","","","1372702553","","","","","","",""
"132136","132136800098","東村山市","ベストライフ東村山Ⅱ","ベストライフヒガシムラヤマツウ","","特定施設入居者生活介護","132136","","東京都東村山市野口町3-12-40","東京都","東村山市","野口町3丁目","12-40","","35.763155","139.454062","","","(042)390-7821","","(072)390-7822","","","","1890022","","","1372702561","","","","","","",""
"132136","132136800099","東村山市","シンヨーケアサービス","シンヨーケアサービス","","福祉用具貸与","132136","","東京都東村山市本町4-3-5","東京都","東村山市","本町4丁目","3-5","","35.752304","139.470962","","","(042)390-3380","","(042)390-3381","","","","1890014","","","1372700474","","","","","","",""
"132136","132136800100","東村山市","ふれあい工房 東村山営業所","フレアイコウボウ ヒガシムラヤマエイギョウショ","","福祉用具貸与","132136","","東京都東村山市本町4-12-9アメニティ・パレスM101室","東京都","東村山市","本町4丁目","12-9 アメニティ・パレスM101室","","35.752381","139.471363","","","(042)398-5350","","(042)390-6580","","","","1890014","","","1372700995","","","","","","",""
"132136","132136800101","東村山市","セイシン・ケアサポート","セイシン・ケアサポート","","福祉用具貸与","132136","","東京都東村山市本町2-24-1ラヴィアンオランジュ110","東京都","東村山市","本町2丁目","24-1 ラヴィアンオランジュ110","","35.759134","139.469666","","","(042)390-8185","","(042)390-8186","","","","1890014","","","1372701076","","","","","","",""
"132136","132136800102","東村山市","フランスベッド株式会社 メディカル東村山営業所","フランスベッドカブシキガイシャ メディカルヒガシムラヤマエイギョウショ","","福祉用具貸与","132136","","東京都東村山市野口町1-4-38","東京都","東村山市","野口町1丁目","4-38","","35.763408","139.466093","","","(042)395-7177","","(042)395-7277","","","","1890022","","","1372701290","","","","","","",""
"132136","132136800103","東村山市","株式会社ウィズケアメディカル","カブシキガイシャウィズケアメディカル","","福祉用具貸与","132136","","東京都東村山市久米川町4-42-4","東京都","東村山市","久米川町4丁目","42-4","","35.765948","139.470180","","","(042)316-8850","","(042)313-0816","","","","1890003","","","1372701498","","","","","","",""
"132136","132136800104","東村山市","ダスキンヘルスレント北多摩ステーション","ダスキンヘルスレントキタタマステーション","","福祉用具貸与","132136","","東京都東村山市栄町1-11-37","東京都","東村山市","栄町1丁目","11-37","","35.748358","139.474836","","","(042)306-2035","","(042)306-2036","","","","1890013","","","1372702132","","","","","","",""
"132136","132136800105","東村山市","東村山市社会福祉協議会 指定居宅介護支援事業所","ヒガシムラヤマシシャカイフクシキョウギカイシテイキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市野口町1-25-15","東京都","東村山市","野口町1丁目","25-15","","35.758257","139.464253","","","(042)394-6333","","(042)393-0411","","","","1890022","","","1372700045","","","","","","",""
"132136","132136800106","東村山市","社会医療法人社団 愛有会 指定居宅介護支援事業所はぎやま","シャカイイリョウホウジンシャダン アイユウカイ シテイキョタクカイゴシエンジギョウショハギヤマ","","居宅介護支援","132136","","東京都東村山市本町4丁目7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)391-3007","","(042)313-3235","","","","1890014","","","1372700110","","","","","","",""
"132136","132136800107","東村山市","医療法人社団 新新会 すずらん指定居宅介護支援事業所","イリョウホウジンシャダン シンシンカイ スズランシテイキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市青葉町二丁目28-47グリーンハイツ101","東京都","東村山市","青葉町2丁目","28-47 グリーンハイツ101","","35.762779","139.492014","","","(042)393-8488","","(042)393-2808","","","","1890002","","","1372700128","","","","","","",""
"132136","132136800108","東村山市","よふきケアマネジメントサービス","ヨフキケアマネジメントサービス","","居宅介護支援","132136","","東京都東村山市秋津町3-35-9","東京都","東村山市","秋津町3丁目","35-9","","35.777268","139.481026","","","(042)395-6697","","(042)395-6748","","","","1890001","","","1372700136","","","","","","",""
"132136","132136800109","東村山市","かるがも訪問看護ｽﾃｰｼｮﾝ","カルガモホウモンカンゴステーション","","居宅介護支援","132136","","東京都東村山市本町4-2-1パルナス久米川1階","東京都","東村山市","本町4丁目","2-1 パルナス久米川1階","","35.752314","139.469998","","","(042)390-8781","","(042)396-9021","","","","1890014","","","1372700144","","","","","","",""
"132136","132136800110","東村山市","東京白十字指定居宅介護支援事業所","トウキョウハクジュウジシテイキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市諏訪町2-26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)390-4761","","(042)397-5131","","","","1890021","","","1372700169","","","","","","",""
"132136","132136800111","東村山市","寿居宅介護支援事業所","コトブキキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市富士見町2-1-2","東京都","東村山市","富士見町2丁目","1-2","","35.744596","139.454001","","","(042)394-6548","","(042)392-7755","","","","1890024","","","1372700177","","","","","","",""
"132136","132136800112","東村山市","緑風荘指定居宅介護支援事業所","リョクフウソウシテイキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市萩山町3-31-1","東京都","東村山市","萩山町3丁目","31-1","","35.743772","139.468758","","","(042)392-8691","","(042)392-8658","","","","1890012","","","1372700201","","","","","","",""
"132136","132136800113","東村山市","白十字八国苑 相談センター","ハクジュウジハチコクエン ソウダンセンター","","居宅介護支援","132136","","東京都東村山市諏訪町2-26-1白十字ホーム内","東京都","東村山市","諏訪町2丁目","26-1 白十字ホーム内","","35.770671","139.463848","","","(042)392-6060","","(042)392-6061","","","","1890021","","","1372700375","","","","","","",""
"132136","132136800114","東村山市","公益財団法人結核予防会 居宅介護支援センター保生の森","コウエキザイダンホウジンケッカクヨボウカイ キョタクカイゴシエンセンターホセイノモリ","","居宅介護支援","132136","","東京都東村山市諏訪町三丁目6-1","東京都","東村山市","諏訪町3丁目","6-1","","35.770309","139.462098","","","(042)391-1467","","(042)391-1468","","","","1890021","","","1372700458","","","","","","",""
"132136","132136800115","東村山市","介護センターきらら","カイゴセンターキララ","","居宅介護支援","132136","","東京都東村山市栄町3-12-1ハイツリベルテ102","東京都","東村山市","栄町3丁目","12-1 ハイツリベルテ102","","35.747858","139.468461","","","(042)391-1104","","(042)391-1165","","","","1890013","","","1372700607","","","","","","",""
"132136","132136800116","東村山市","生活協同組合パルシステム東京 ケアマネジメントサービス「東村山陽だまり」","セイカツキョウドウクミアイパルシステムトウキョウ ケアマネジメントサービス「ヒガシムラヤマヒダマリ」","","居宅介護支援","132136","","東京都東村山市恩多町1-10-1","東京都","東村山市","恩多町1丁目","10-1","","35.755940","139.491037","","","(042)397-2911","","(042)397-2923","","","","1890011","","","1372700656","","","","","","",""
"132136","132136800117","東村山市","指定居宅介護支援事業所はるびの郷","シテイキョタクカイゴシエンジギョウショハルビノサト","","居宅介護支援","132136","","東京都東村山市秋津町1-32-18","東京都","東村山市","秋津町1丁目","32-18","","35.773284","139.497237","","","(042)397-5511","","(042)396-1112","","","","1890001","","","1372700789","","","","","","",""
"132136","132136800118","東村山市","ひなたぼっこ遊居宅介護支援センター","ヒナタボッコユウキョタクカイゴシエンセンター","","居宅介護支援","132136","","東京都東村山市諏訪町2-23-13","東京都","東村山市","諏訪町2丁目","23-13","","35.771120","139.465458","","","(042)397-4653","","(042)397-4653","","","","1890021","","","1372700912","","","","","","",""
"132136","132136800119","東村山市","ケアセンターふれあい居宅介護支援事業所","ケアセンターフレアイキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市本町4-12-3エトワール久米川1F","東京都","東村山市","本町4丁目","12-3 エトワール久米川1F","","35.752170","139.471204","","","(042)390-6221","","(042)390-6220","","","","1890014","","","1372700987","","","","","","",""
"132136","132136800120","東村山市","居宅介護支援事業所 のどか","キョタクカイゴシエンジギョウショ ノドカ","","居宅介護支援","132136","","東京都東村山市美住町1-18-65ウイングヒルズ久米川P2-505","東京都","東村山市","美住町1丁目","18-65 ウイングヒルズ久米川P2-505","","35.750948","139.458020","","","(042)397-0189","","(042)397-6754","","","","1890023","","","1372701050","","","","","","",""
"132136","132136800121","東村山市","オメガライフケアサービス","オメガライフケアサービス","","居宅介護支援","132136","","東京都東村山市美住町1-19-11","東京都","東村山市","美住町1丁目","19-11","","35.750649","139.458428","","","(042)396-9965","","(042)396-9967","","","","1890023","","","1372701191","","","","","","",""
"132136","132136800122","東村山市","キャンディ居宅介護支援事業所","キャンディキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市萩山町2-11-5-202","東京都","東村山市","萩山町2丁目","11-5-202","","35.740516","139.478896","","","(042)207-8560","","(042)207-8561","","","","1890012","","","1372701274","","","","","","",""
"132136","132136800123","東村山市","ケアプラン シンヨー","ケアプラン シンヨー","","居宅介護支援","132136","","東京都東村山市本町4-3-5","東京都","東村山市","本町4丁目","3-5","","35.752304","139.470962","","","(042)390-5855","","(042)390-3381","","","","1890014","","","1372701472","","","","","","",""
"132136","132136800124","東村山市","みのり地域看護ステーション","ミノリチイキカンゴステーション","","居宅介護支援","132136","","東京都東村山市本町2-24-1ラヴィアンオランジュ110","東京都","東村山市","本町2丁目","24-1 ラヴィアンオランジュ110","","35.759134","139.469666","","","(042)390-8180","","(042)390-8186","","","","1890014","","","1372701514","","","","","","",""
"132136","132136800125","東村山市","ほんちょうケアセンター","ホンチョウケアセンター","","居宅介護支援","132136","","東京都東村山市本町3-43-1","東京都","東村山市","本町3丁目","43-1","","35.755623","139.470476","","","(042)399-2102","","(042)399-2103","","","","1890014","","","1372701548","","","","","","",""
"132136","132136800126","東村山市","ソメイアシスト","ソメイアシスト","","居宅介護支援","132136","","東京都東村山市青葉町1-27-6","東京都","東村山市","青葉町1丁目","27-6","","35.761250","139.501711","","","(042)313-3208","","(042)313-3209","","","","1890002","","","1372701761","","","","","","",""
"132136","132136800127","東村山市","白十字あきつの里 居宅介護支援事業所","ハクジュウジアキツノサト キョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市秋津町3-41-65","東京都","東村山市","秋津町3丁目","41-65","","35.775600","139.482180","","","(042)313-0577","","(042)313-0115","","","","1890001","","","1372701837","","","","","","",""
"132136","132136800128","東村山市","ウィズケア居宅介護支援事業所","ウィズケアキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市久米川町4-42-4","東京都","東村山市","久米川町4丁目","42-4","","35.765948","139.470180","","","(042)313-0471","","(042)313-0472","","","","1890003","","","1372701878","","","","","","",""
"132136","132136800129","東村山市","SOMPOケア 久米川 居宅介護支援","ソンポケア クメガワ キョタクカイゴシエン","","居宅介護支援","132136","","東京都東村山市美住町1-19-10","東京都","東村山市","美住町1丁目","19-10","","35.750381","139.458833","","","(042)390-2373","","(042)390-2374","","","","1890023","","","1372701894","","","","","","",""
"132136","132136800130","東村山市","ＮＰＯ・ＡＣＴたま北居宅介護支援事業所","エヌピーオー・アクトタマキタキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市久米川町2-28-3ソレイユハイツ101","東京都","東村山市","久米川町2丁目","28-3 ソレイユハイツ101","","35.761704","139.480476","","","(042)390-6301","","(042)390-6300","","","","1890003","","","1372702025","","","","","","",""
"132136","132136800131","東村山市","居宅介護支援事業所 はなみずき","キョタクカイゴシエンジギョウショ ハナミズキ","","居宅介護支援","132136","","東京都東村山市栄町1丁目29-34","東京都","東村山市","栄町1丁目","29-34","","35.752487","139.475037","","","(042)307-8375","","(042)306-4592","","","","1890013","","","1372702124","","","","","","",""
"132136","132136800132","東村山市","居宅介護支援事業所 ここね","キョタクカイゴシエンジギョウショ ココネ","","居宅介護支援","132136","","東京都東村山市本町4-1-8","東京都","東村山市","本町4丁目","1-8","","35.752568","139.469650","","","(042)313-0544","","(042)313-0532","","","","1890014","","","1372702207","","","","","","",""
"132136","132136800133","東村山市","ハッピーファミリー居宅介護支援事業所","ハッピーファミリーキョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市野口町1-1-9東村山小糸ビル2F","東京都","東村山市","野口町1丁目","1-9 東村山小糸ビル2F","","35.761961","139.465365","","","(042)394-7108","","(042)316-6841","","","","1890022","","","1372702223","","","","","","",""
"132136","132136800134","東村山市","東京海上日動みずたま介護ＳＴ東村山ケアプランセンター","トウキョウカイジョウニチドウミズタマカイゴエスティヒガシムラヤマケアプランセンター","","居宅介護支援","132136","","東京都東村山市栄町2-32-13CSビル1階","東京都","東村山市","栄町2丁目","32-13 CSビル1階","","35.749418","139.468946","","","(042)390-0151","","(042)390-0152","","","","1890013","","","1372702231","","","","","","",""
"132136","132136800135","東村山市","愛の泉 ケアマネジメントステーション恩多","アイノイズ ケアマネジメントステーションオンタ","","居宅介護支援","132136","","東京都東村山市恩多町3-24-4","東京都","東村山市","恩多町3丁目","24-4","","35.752573","139.483869","","","(042)397-7771","","(042)397-7772","","","","1890011","","","1372702256","","","","","","",""
"132136","132136800136","東村山市","居宅介護支援事業所 サンケアネット","キョタクカイゴシエンジギョウショ サンケアネット","","居宅介護支援","132136","","東京都東村山市秋津町2-31-18KタウンA棟1室","東京都","東村山市","秋津町2丁目","31-18 KタウンA棟1室","","35.770338","139.490939","","","(042)313-0575","","(042)313-0595","","","","1890001","","","1372702306","","","","","","",""
"132136","132136800137","東村山市","愛の泉 ケアマネジメントステーション秋津","アイノイズミ ケアマネジメントステーションアキツ","","居宅介護支援","132136","","東京都東村山市秋津町5-22-31ACビル2F-B","東京都","東村山市","秋津町5丁目","22-31 ACビル2F-B","","35.776907","139.491312","","","(042)306-4135","","(042)306-4137","","","","1890001","","","1372702355","","","","","","",""
"132136","132136800138","東村山市","テルウェル東日本 東村山ケアプランセンタ","テルウェルヒガシニホン ヒガシムラヤマケアプランセンタ","","居宅介護支援","132136","","東京都東村山市富士見町1-13-21","東京都","東村山市","富士見町1丁目","13-21","","35.742179","139.456117","","","(042)306-4839","","(042)391-1033","","","","1890024","","","1372702389","","","","","","",""
"132136","132136800139","東村山市","ケアプランセンター一期一笑","ケアプランセンターイチゴイチエ","","居宅介護支援","132136","","東京都東村山市萩山町1-8-12クロウバーハイツ201","東京都","東村山市","萩山町1丁目","8-12 クロウバーハイツ201","","35.739362","139.482544","","","(042)312-3883","","(042)349-1189","","","","1890012","","","1372702413","","","","","","",""
"132136","132136800140","東村山市","居宅介護支援事業所 さくらテラス青葉町","キョタクカイゴシエンジギョウショ サクラテラスアオバチョウ","","居宅介護支援","132136","","東京都東村山市青葉町一丁目7-72","東京都","東村山市","青葉町1丁目","7-72","","35.758525","139.492618","","","(042)399-8040","","(042)399-8041","","","","1890002","","","1372702421","","","","","","",""
"132136","132136800141","東村山市","けやきヘルスケア","ケヤキヘルスケア","","居宅介護支援","132136","","東京都東村山市青葉町2丁目25-65","東京都","東村山市","青葉町2丁目","25-65","","35.761827","139.491149","","","(042)395-5166","","(042)395-5169","","","","1890002","","","1372702439","","","","","","",""
"132136","132136800142","東村山市","おおきなき東村山","オオキナキヒガシムラヤマ","","居宅介護支援","132136","","東京都東村山市秋津町5-38-7","東京都","東村山市","秋津町5丁目","38-7","","35.776850","139.489737","","","(042)306-3277","","(04)2099-1678","","","","1890001","","","1372702454","","","","","","",""
"132136","132136800143","東村山市","マザーズハウス","マザーズハウス","","居宅介護支援","132136","","東京都東村山市野口町4丁目10-12","東京都","東村山市","野口町4丁目","10-12","","35.765106","139.461264","","","(042)399-3304","","","","","","1890022","","","1372702488","","","","","","",""
"132136","132136800144","東村山市","社会医療法人社団 愛有会 指定居宅介護支援事業所こはぎ","シャカイイリョウホウジンシャダン アイユウカイ シテイキョタクカイゴシエンジギョウショコハギ","","居宅介護支援","132136","","東京都東村山市栄町2-10-51NSビル107-2階","東京都","東村山市","栄町2丁目","10-51 NSビル107-2階","","35.750406","139.470818","","","(042)391-3021","","(042)396-7755","","","","1890013","","","1372702496","","","","","","",""
"132136","132136800145","東村山市","ほたるケアプランセンター","ホタルケアプランセンター","","居宅介護支援","132136","","東京都東村山市富士見町3-22-15-1階","東京都","東村山市","富士見町3丁目","22-15-1階","","35.748087","139.451042","","","(042)313-9855","","(042)313-9878","","","","1890024","","","1372702579","","","","","","",""
"132136","132136800146","東村山市","ケアセンターふれあい秋津 居宅介護支援事業所","ケアセンターフレアイアキツ キョタクカイゴシエンジギョウショ","","居宅介護支援","132136","","東京都東村山市秋津町2丁目31-1新井店舗事務所B1・2階","東京都","東村山市","秋津町2丁目","31-1 新井店舗事務所B1・2階","","35.770769","139.490747","","","(042)306-3792","","(042)306-3793","","","","1890001","","","1372702587","","","","","","",""
"132136","132136800147","東村山市","ケアセンターあやとり","ケアセンターアヤトリ","","居宅介護支援","132136","","東京都東村山市栄町3-5-5","東京都","東村山市","栄町3丁目","5-5","","35.749206","139.467206","","","(042)313-3631","","(042)313-3631","","","","1890013","","","1374800488","","","","","","",""
"132136","132136800148","東村山市","白十字ホーム","ハクジュウジホーム","","介護老人福祉施設","132136","","東京都東村山市諏訪町2丁目26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)392-1375","","","","","","1890021","","","1372700052","","","","","","",""
"132136","132136800149","東村山市","ハトホーム","ハトホーム","","介護老人福祉施設","132136","","東京都東村山市富士見町2丁目7-5","東京都","東村山市","富士見町2丁目","7-5","","35.739955","139.452537","","","(042)393-7574","","(042)392-3641","","","","1890024","","","1372700060","","","","","","",""
"132136","132136800150","東村山市","第二万寿園","ダイニマンジュエン","","介護老人福祉施設","132136","","東京都東村山市富士見町2丁目1-2","東京都","東村山市","富士見町2丁目","1-2","","35.744596","139.454001","","","(042)394-4855","","(042)397-3594","","","","1890024","","","1372700078","","","","","","",""
"132136","132136800151","東村山市","ひかり苑","ヒカリエン","","介護老人福祉施設","132136","","東京都東村山市富士見町2-7-40","東京都","東村山市","富士見町2丁目","7-40","","35.739695","139.454524","","","(042)398-1801","","(042)398-1804","","","","1890024","","","1372700102","","","","","","",""
"132136","132136800152","東村山市","特別養護老人ホーム 青葉の杜","トクベツヨウゴロウジンホーム アオバノモリ","","介護老人福祉施設","132136","","東京都東村山市青葉町二丁目26-1","東京都","東村山市","青葉町2丁目","26-1","","35.762657","139.490775","","","(042)390-3401","","(042)390-3406","","","","1890002","","","1372700508","","","","","","",""
"132136","132136800153","東村山市","特別養護老人ﾎｰﾑ はるびの郷","トクベツヨウゴロウジンホーム ハルビノサト","","介護老人福祉施設","132136","","東京都東村山市秋津町1-32-18","東京都","東村山市","秋津町1丁目","32-18","","35.773284","139.497237","","","(042)397-5511","","(042)396-1112","","","","1890001","","","1372700797","","","","","","",""
"132136","132136800154","東村山市","特別養護老人ホーム さくらテラス青葉町","トクベツヨウゴロウジンホーム サクラテラスアオバチョウ","","介護老人福祉施設","132136","","東京都東村山市青葉町一丁目7-72","東京都","東村山市","青葉町1丁目","7-72","","35.758525","139.492618","","","(042)399-8040","","(042)399-8041","","","","1890002","","","1372702322","","","","","","",""
"132136","132136800155","東村山市","特別養護老人ホーム さくらテラス青葉町","トクベツヨウゴロウジンホーム サクラテラスアオバチョウ","","介護老人福祉施設","132136","","東京都東村山市青葉町一丁目7-72","東京都","東村山市","青葉町1丁目","7-72","","35.758525","139.492618","","","(042)399-8040","","(042)399-8041","","","","1890002","","","1372702330","","","","","","",""
"132136","132136800156","東村山市","特別養護老人ホーム平成あおば上宮園","トクベツヨウゴロウジンホームヘイセイアオバジョウグウエン","","介護老人福祉施設","132136","","東京都東村山市青葉町1-7-75","東京都","東村山市","青葉町1丁目","7-75","","35.759367","139.492668","","","(042)306-4477","","(042)306-4476","","","","1890002","","","1372702538","","","","","","",""
"132136","132136800157","東村山市","第２ハトホーム","ダイニハトホーム","","介護老人福祉施設","132136","","東京都東村山市富士見町二丁目7-5","東京都","東村山市","富士見町2丁目","7-5","","35.739955","139.452537","","","(042)306-2320","","(042)306-2330","","","","1890024","","","1374701819","","","","","","",""
"132136","132136800158","東村山市","介護老人保健施設 久米川","カイゴロウジンホケンシセツ クメガワ","","介護老人保健施設","132136","","東京都東村山市本町四丁目7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)313-0710","","","","","","1890014","","","1352780017","","","","","","",""
"132136","132136800159","東村山市","介護老人保健施設 久米川","カイゴロウジンホケンシセツ クメガワ","","介護老人保健施設","132136","","東京都東村山市本町四丁目7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)313-0710","","(042)394-8297","","","","1890014","","","1352780025","","","","","","",""
"132136","132136800160","東村山市","介護老人保健施設 東京ばんなん白光園","カイゴロウジンホケンシセツトウキョウバンナンハッコウエン","","介護老人保健施設","132136","","東京都東村山市諏訪町二丁目26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)391-6114","","(042)391-6148","","","","1890021","","","1357080039","","","","","","",""
"132136","132136800161","東村山市","介護老人保健施設 グリーン・ボイス","カイゴロウジンホケンシセツグリーン・ボイス","","介護老人保健施設","132136","","東京都東村山市萩山町三丁目31-2","東京都","東村山市","萩山町3丁目","31-2","","35.743983","139.468180","","","(042)392-8611","","(042)392-8658","","","","1890012","","","1357080278","","","","","","",""
"132136","132136800162","東村山市","介護老人保健施設 保生の森","カイゴロウジンホケンシセツ ホセイノモリ","","介護老人保健施設","132136","","東京都東村山市諏訪町三丁目6-1","東京都","東村山市","諏訪町3丁目","6-1","","35.770309","139.462098","","","(042)391-6310","","(042)390-1515","","","","1890021","","","1357080732","","","","","","",""
"132136","132136800163","東村山市","介護老人保健施設 多摩すずらん","カイゴロウジンホケンシセツ タマスズラン","","介護老人保健施設","132136","","東京都東村山市青葉町二丁目27-1","東京都","東村山市","青葉町2丁目","27-1","","35.762419","139.491541","","","(042)393-0911","","(042)393-2880","","","","1890002","","","1357080815","","","","","","",""
"132136","132136800164","東村山市","東大和市ふれあいデイセンターひかり苑","ヒガシヤマトシフレアイデイセンターヒカリエン","","認知症対応型通所介護","132136","","東京都東村山市富士見町2-7-40","東京都","東村山市","富士見町2丁目","7-40","","35.739695","139.454524","","","(042)398-1831","","(042)398-1804","","","","1890024","","","1372700359","","","","","","",""
"132136","132136800165","東村山市","高齢者在宅サービスセンター白十字八国苑","コウレイシャザイタクサービスセンターハクジュウジ ハチコクエン","","認知症対応型通所介護","132136","","東京都東村山市諏訪町二丁目26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)392-3402","","(042)392-1255","","","","1890021","","","1372700698","","","","","","",""
"132136","132136800166","東村山市","梨の園","ナシノソノ","","小規模多機能型居宅介護","132136","","東京都東村山市恩多町1-39-1","東京都","東村山市","恩多町1丁目","39-1","","35.752774","139.486589","","","(042)391-1752","","(042)391-1754","","","","1890011","","","1392700025","","","","","","",""
"132136","132136800167","東村山市","ニチイケアセンター美住","ニチイケアセンターミスミ","","小規模多機能型居宅介護","132136","","東京都東村山市美住町2-9-2","東京都","東村山市","美住町2丁目","9-2","","35.757891","139.465126","","","(042)398-7130","","(042)397-9335","","","","1890023","","","1392700058","","","","","","",""
