全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,設置位置,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,画像1,画像1_ライセンス,画像2,画像2_ライセンス,外部利用不可,備考,
132098,3800002,東京都町田市,南第二小学校,ミナミダイニショウガッコウ,,132098,,東京都町田市成瀬7-11-1,東京都,町田市,成瀬,7-11-1,,35.53841247,139.4789423,,,学校内（職員玄関）,042-727-0805,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310181,,,,,,,
132098,3900001,東京都町田市,南第三小学校,ミナミダイサンショウガッコウ,,132098,,東京都町田市金森東1-2-1,東京都,町田市,金森東,1-2-1,,35.53680964,139.4580565,,,校舎1F体育館側昇降口,042-722-2663,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,3900002,東京都町田市,南第三小学校,ミナミダイサンショウガッコウ,,132098,,東京都町田市金森東1-2-1,東京都,町田市,金森東,1-2-1,,35.53680964,139.4580565,,,学校内（校庭側玄関）,042-722-2663,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310182,,,,,,,
132098,4000001,東京都町田市,南第四小学校,ミナミダイヨンショウガッコウ,,132098,,東京都町田市金森3-21-1,東京都,町田市,金森,3-21-1,,35.53231369,139.4664305,,,特別支援教室棟1F外,042-796-1326,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4000002,東京都町田市,南第四小学校,ミナミダイヨンショウガッコウ,,132098,,東京都町田市金森3-21-1,東京都,町田市,金森,3-21-1,,35.53231369,139.4664305,,,学校内（職員玄関）,042-796-1326,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310183,,,,,,,
132098,4100001,東京都町田市,つくし野小学校,ツクシノショウガッコウ,,132098,,東京都町田市つくし野2-21-11,東京都,町田市,つくし野,2-21-11,,35.52559394,139.4825903,,,校舎1F体育館側昇降口,042-795-3295,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4100002,東京都町田市,つくし野小学校,ツクシノショウガッコウ,,132098,,東京都町田市つくし野2-21-11,東京都,町田市,つくし野,2-21-11,,35.52559394,139.4825903,,,学校内（職員玄関）,042-795-3295,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310184,,,,,,,
132098,4200001,東京都町田市,小川小学校,オガワショウガッコウ,,132098,,東京都町田市小川3-10-1,東京都,町田市,小川,3-10-1,,35.52735053,139.4704588,,,校舎1Fプール側昇降口,042-795-0002,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4200002,東京都町田市,小川小学校,オガワショウガッコウ,,132098,,東京都町田市小川3-10-1,東京都,町田市,小川,3-10-1,,35.52735053,139.4704588,,,学校内（職員室前廊下）,042-795-0002,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310185,,,,,,,
132098,4300001,東京都町田市,成瀬台小学校,ナルセダイショウガッコウ,,132098,,東京都町田市成瀬台2-5-2,東京都,町田市,成瀬台,2-5-2,,35.55071228,139.477662,,,体育館棟1F（校舎連絡通路側）,042-723-3001,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4300002,東京都町田市,成瀬台小学校,ナルセダイショウガッコウ,,132098,,東京都町田市成瀬台2-5-2,東京都,町田市,成瀬台,2-5-2,,35.55071228,139.477662,,,学校内（第一昇降口）,042-723-3001,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310186,,,,,,,
132098,4400001,東京都町田市,鶴間小学校,ツルマショウガッコウ,,132098,,東京都町田市鶴間4-17-1,東京都,町田市,鶴間,4-17-1,,35.50518731,139.4694911,,,校舎1F（体育館連絡通路側）,042-796-1951,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4400002,東京都町田市,鶴間小学校,ツルマショウガッコウ,,132098,,東京都町田市鶴間4-17-1,東京都,町田市,鶴間,4-17-1,,35.50518731,139.4694911,,,学校内（職員玄関）,042-796-1951,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310187,,,,,,,
132098,4500001,東京都町田市,高ヶ坂小学校,コガサカショウガッコウ,,132098,,東京都町田市高ヶ坂6-7-1,東京都,町田市,高ヶ坂,6-7-1,,35.54100269,139.4622896,,,校舎1F放送室外,042-725-5295,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4500002,東京都町田市,高ヶ坂小学校,コガサカショウガッコウ,,132098,,東京都町田市高ヶ坂6-7-1,東京都,町田市,高ヶ坂,6-7-1,,35.54100269,139.4622896,,,学校内（職員玄関）,042-725-4295,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310188,,,,,,,
132098,4600001,東京都町田市,成瀬中央小学校,ナルセチュウオウショウガッコウ,,132098,,東京都町田市成瀬2-8,東京都,町田市,成瀬,2-8,,35.54690881,139.4768088,,,校舎1F職員・来賓用玄関脇,042-728-6020,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4600002,東京都町田市,成瀬中央小学校,ナルセチュウオウショウガッコウ,,132098,,東京都町田市成瀬2-8,東京都,町田市,成瀬,2-8,,35.54690881,139.4768088,,,学校内（来客用玄関）,042-728-6020,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310189,,,,,,,
132098,4700001,東京都町田市,南成瀬小学校,ミナミナルセショウガッコウ,,132098,,東京都町田市南成瀬3-6,東京都,町田市,南成瀬,3-6,,35.53991506,139.4703653,,,体育館棟1Fプール側外階段脇,042-726-1080,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4700002,東京都町田市,南成瀬小学校,ミナミナルセショウガッコウ,,132098,,東京都町田市南成瀬3-6,東京都,町田市,南成瀬,3-6,,35.53991506,139.4703653,,,学校内（職員玄関）,042-726-1080,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310190,,,,,,,
132098,4800001,東京都町田市,南つくし野小学校,ミナミツクシノショウガッコウ,,132098,,東京都町田市南つくし野2-4-8,東京都,町田市,南つくし野,2-4-8,,35.51577547,139.4756903,,,学校内（職員室前廊下）,042-796-1950,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310191,,,,,,,
132098,4800002,東京都町田市,南つくし野小学校,ミナミツクシノショウガッコウ,,132098,,東京都町田市南つくし野2-4-8,東京都,町田市,南つくし野,2-4-8,,35.51577547,139.4756903,,,学校内（体育館入口）,042-796-1950,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310191,,,,,,,
132098,4900001,東京都町田市,鶴川第一小学校,ツルカワダイイチショウガッコウ,,132098,,東京都町田市野津田町1290,東京都,町田市,野津田町,1290,,35.59055875,139.4568834,,,校舎1F（体育館連絡通路側）,042-735-1234,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,4900002,東京都町田市,鶴川第一小学校,ツルカワダイイチショウガッコウ,,132098,,東京都町田市野津田町1290,東京都,町田市,野津田町,1290,,35.59055875,139.4568834,,,学校内（職員玄関）,042-735-1234,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310192,,,,,,,
132098,5000001,東京都町田市,鶴川第二小学校,ツルカワダイニショウガッコウ,,132098,,東京都町田市能ヶ谷7-24-1,東京都,町田市,能ヶ谷,7-24-1,,35.5917415,139.4813031,,,校舎1F昇降口（体育館側）,042-735-5498,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5000002,東京都町田市,鶴川第二小学校,ツルカワダイニショウガッコウ,,132098,,東京都町田市能ヶ谷7-24-1,東京都,町田市,能ヶ谷,7-24-1,,35.5917415,139.4813031,,,学校内（職員玄関）,042-735-5498,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310193,,,,,,,
132098,5100001,東京都町田市,鶴川第三小学校,ツルカワダイサンショウガッコウ,,132098,,東京都町田市鶴川6-5,東京都,町田市,鶴川,6-5,,35.59053286,139.4734398,,,校舎1F職員・来賓用玄関脇,042-735-2127,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5100002,東京都町田市,鶴川第三小学校,ツルカワダイサンショウガッコウ,,132098,,東京都町田市鶴川6-5,東京都,町田市,鶴川,6-5,,35.59053286,139.4734398,,,学校内（職員室）,042-735-2127,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310194,,,,,,,
132098,5200001,東京都町田市,鶴川第四小学校,ツルカワダイヨンショウガッコウ,,132098,,東京都町田市鶴川3-22,東京都,町田市,鶴川,3-22,,35.59242242,139.4633713,,,体育館棟1F（校舎連絡通路側）,042-735-2868,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5200002,東京都町田市,鶴川第四小学校,ツルカワダイヨンショウガッコウ,,132098,,東京都町田市鶴川3-22,東京都,町田市,鶴川,3-22,,35.59242242,139.4633713,,,学校内（職員室前廊下）,042-735-2868,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310195,,,,,,,
132098,5300001,東京都町田市,金井小学校,カナイショウガッコウ,,132098,,東京都町田市金井ヶ丘1-30-1,東京都,町田市,金井ヶ丘,1-30-1,,35.56996339,139.458162,,,校舎1F（体育館連絡通路側）,042-735-0010,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5300002,東京都町田市,金井小学校,カナイショウガッコウ,,132098,,東京都町田市金井ヶ丘1-30-1,東京都,町田市,金井ヶ丘,1-30-1,,35.56996339,139.458162,,,学校内（職員玄関）,042-735-0010,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310196,,,,,,,
132098,5400001,東京都町田市,大蔵小学校,オオクラショウガッコウ,,132098,,東京都町田市大蔵町286,東京都,町田市,大蔵町,286,,35.58721717,139.4678103,,,校舎1F外壁,042-734-2321,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5400002,東京都町田市,大蔵小学校,オオクラショウガッコウ,,132098,,東京都町田市大蔵町286,東京都,町田市,大蔵町,286,,35.58721717,139.4678103,,,学校内（職員室前廊下）,042-734-2321,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310197,,,,,,,
132098,5500001,東京都町田市,三輪小学校,ミワショウガッコウ,,132098,,東京都町田市三輪町330-1,東京都,町田市,三輪町,330-1,,35.57780133,139.4961691,,,校舎1F保健室外,044-988-5214,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5500002,東京都町田市,三輪小学校,ミワショウガッコウ,,132098,,東京都町田市三輪町330-1,東京都,町田市,三輪町,330-1,,35.57780133,139.4961691,,,学校内（職員玄関）,044-988-5214,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310198,,,,,,,
132098,5600001,東京都町田市,忠生小学校,タダオショウガッコウ,,132098,,東京都町田市忠生3-10-2,東京都,町田市,忠生,3-10-2,,35.578836,139.4166112,,,体育館棟1F玄関脇,042-791-1021,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5600002,東京都町田市,忠生小学校,タダオショウガッコウ,,132098,,東京都町田市忠生3-10-2,東京都,町田市,忠生,3-10-2,,35.578836,139.4166112,,,学校内（職員玄関）,042-791-1021,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310199,,,,,,,
132098,5700001,東京都町田市,小山田小学校,オヤマダショウガッコウ,,132098,,東京都町田市上小山田町614,東京都,町田市,上小山田町,614,,35.5976045,139.4053728,,,体育館玄関機械警備装置横,042-797-1824,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5700002,東京都町田市,小山田小学校,オヤマダショウガッコウ,,132098,,東京都町田市上小山田町614,東京都,町田市,上小山田町,614,,35.5976045,139.4053728,,,学校内（2Fプール）,042-797-1824,,,,,,6000020132098,町田市,月火水木金,8:00,16:30,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310200,,,,,,,
132098,5800001,東京都町田市,忠生第三小学校,タダオダイサンショウガッコウ,,132098,,東京都町田市木曽東3-11-3,東京都,町田市,木曽東,3-11-3,,35.56319017,139.426331,,,校舎1F職員・来賓用玄関脇,042-791-0721,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5800002,東京都町田市,忠生第三小学校,タダオダイサンショウガッコウ,,132098,,東京都町田市木曽東3-11-3,東京都,町田市,木曽東,3-11-3,,35.56319017,139.426331,,,学校内（職員玄関）,042-791-0721,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310201,,,,,,,
132098,5900001,東京都町田市,山崎小学校,ヤマザキショウガッコウ,,132098,,東京都町田市忠生2-15-26,東京都,町田市,忠生,2-15-26,,35.57550353,139.4242544,,,校舎1F外壁,042-793-2004,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,5900002,東京都町田市,山崎小学校,ヤマザキショウガッコウ,,132098,,東京都町田市忠生2-15-26,東京都,町田市,忠生,2-15-26,,35.57550353,139.4242544,,,学校内（職員玄関）,042-793-2004,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310202,,,,,,,
132098,6000001,東京都町田市,小山田南小学校,オヤマダミナミショウガッコウ,,132098,,東京都町田市小山田桜台2-7,東京都,町田市,小山田桜台,2-7,,35.58862856,139.4008296,,,校舎1F職員・来賓用玄関脇,042-797-4541,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6000002,東京都町田市,小山田南小学校,オヤマダミナミショウガッコウ,,132098,,東京都町田市小山田桜台2-7,東京都,町田市,小山田桜台,2-7,,35.58862856,139.4008296,,,学校内（職員玄関）,042-797-4541,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310203,,,,,,,
132098,6100001,東京都町田市,木曽境川小学校,キソサカイガワショウガッコウ,,132098,,東京都町田市木曽西1-9-1,東京都,町田市,木曽西,1-9-1,,35.56545375,139.4161173,,,ストックヤード壁面,042-791-2086,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6100002,東京都町田市,木曽境川小学校,キソサカイガワショウガッコウ,,132098,,東京都町田市木曽西1-9-1,東京都,町田市,木曽西,1-9-1,,35.56545375,139.4161173,,,学校内（職員玄関）,042-791-2086,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310204,,,,,,,
132098,6200001,東京都町田市,七国山小学校,シチコクヤマショウガッコウ,,132098,,東京都町田市山崎町1314-2,東京都,町田市,山崎町,1314-2,,35.5763085,139.4353089,,,校舎1F体育館側昇降口,042-791-2171,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6200002,東京都町田市,七国山小学校,シチコクヤマショウガッコウ,,132098,,東京都町田市山崎町1314-2,東京都,町田市,山崎町,1314-2,,35.5763085,139.4353089,,,学校内（職員室前廊下）,042-791-2171,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310205,,,,,,,
132098,6300001,東京都町田市,図師小学校,ズシショウガッコウ,,132098,,東京都町田市図師町239-19,東京都,町田市,図師町,239-19,,35.58432542,139.4167523,,,校舎1F（体育館連絡通路側）,042-789-6361,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6300002,東京都町田市,図師小学校,ズシショウガッコウ,,132098,,東京都町田市図師町239-19,東京都,町田市,図師町,239-19,,35.58432542,139.4167523,,,学校内（1F廊下）,042-789-6361,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310206,,,,,,,
132098,6400001,東京都町田市,小山小学校,オヤマショウガッコウ,,132098,,東京都町田市小山町944,東京都,町田市,小山町,944,,35.59194314,139.3776096,,,校舎1F保健室外,042-797-2733,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6400002,東京都町田市,小山小学校,オヤマショウガッコウ,,132098,,東京都町田市小山町944,東京都,町田市,小山町,944,,35.59194314,139.3776096,,,学校内（保健室前廊下）,042-797-2733,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310207,,,,,,,
132098,6500001,東京都町田市,小山ヶ丘小学校,オヤマガオカショウガッコウ,,132098,,東京都町田市小山ヶ丘5-37,東京都,町田市,小山ヶ丘,5-37,,35.60508147,139.354461,,,校舎1F職員・来賓用玄関脇,042-770-6251,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6500002,東京都町田市,小山ヶ丘小学校,オヤマガオカショウガッコウ,,132098,,東京都町田市小山ヶ丘5-37,東京都,町田市,小山ヶ丘,5-37,,35.60508147,139.354461,,,学校内（体育館管理室棟）,042-770-6251,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310208,,,,,,,
132098,6600001,東京都町田市,小山中央小学校,オヤマチュウオウショウガッコウ,,132098,,東京都町田市小山ヶ丘3-7-1,東京都,町田市,小山ヶ丘,3-7-1,,35.60208336,139.3732948,,,校舎1F校長室・職員室側昇降口,042-798-0670,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
