都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考,地区
131105,0000000135,東京都,目黒区,緑が丘文化会館,ミドリガオカブンカカイカン,,目黒区緑が丘二丁目14番23号,緑が丘コミュニティセンター本館,35.609352,139.673277,1階受付,03-3723-8741,,,,,,,,,, ,西部
131105,0000000136,東京都,目黒区,自由が丘老人いこいの家,ジユウガオカロウジンイコイノイエ,,目黒区自由が丘一丁目23番26号,,35.611538,139.669636,1階事務室,03-5701-1621,,,,,,,,,, ,西部
131105,0000000137,東京都,目黒区,自由が丘住区センター,ジユウガオカジュウクセンター,,目黒区自由が丘一丁目24番12号,,35.609913,139.669161,1階風除室内,03-3718-1195,,,,,,,,,, ,西部
131105,0000000138,東京都,目黒区,八雲住区センター（中根一丁目会議室）,ヤクモジュウクセンター（ナカネハジメチョウメカイギシツ）,,目黒区中根一丁目10番22号,,35.61545607,139.6732129,2階入口正面,,,,,,,,,,, ,西部
131105,0000000139,東京都,目黒区,西部地区サービス事務所,セイブチクサービスジムショ,,目黒区柿ノ木坂一丁目28番10号,,35.619904,139.675704,1階エントランスホール入口,03-5731-2500,,,,,,,,,, ,西部
131105,0000000140,東京都,目黒区,めぐろパーシモンホール,メグロパーシモンホール,,目黒区八雲一丁目1番1号,めぐろ区民キャンパス内,35.621542,139.672741,地下1階 パーシモンホール受付窓口,03-5701-2924,,,,,,,,,, ,西部
131105,0000000141,東京都,目黒区,八雲体育館,ヤクモタイイクカン,,目黒区八雲一丁目1番1号,めぐろ区民キャンパス内,35.621542,139.672741,1階受付,03-5701-2984,,,,,,,,,, ,西部
131105,0000000142,東京都,目黒区,心身障害者センターあいアイ館,シンシンショウガイシャセンターアイアイカン,,目黒区八雲一丁目1番8号,めぐろ区民キャンパス内,35.620523,139.673267,地下1階エントランスホール,03-5701-2221,,,,,,,,,, ,西部
131105,0000000143,東京都,目黒区,八雲住区センター,ヤクモジュウクセンター,,目黒区八雲一丁目10番5号,,35.618715,139.672271,1階入口正面,03-3718-0851,,,,,,,,,, ,西部
131105,0000000144,東京都,目黒区,八雲小学校,ヤクモショウガッコウ,,目黒区八雲二丁目5番1号,,35.618062,139.671255,1階昇降口,03-3718-6306,,,,,,,,,, ,西部
131105,0000000145,東京都,目黒区,八雲保育園,ヤクモホイクエン,,目黒区八雲三丁目10番18号,,35.615618,139.668077,玄関ホール,03-3718-4084,,,,,,,,,, ,西部
131105,0000000146,東京都,目黒区,宮前小学校,ミヤマエショウガッコウ,,目黒区八雲三丁目13番21号,,35.615365,139.66688,1階昇降口,03-3718-5506,,,,,,,,,, ,西部
131105,0000000147,東京都,目黒区,目黒区立コーポ八雲,メグロクリツコーポヤクモ,,目黒区八雲三丁目14番16号,,35.61640812,139.6661761,1階ホール,,,,,,,,,,,24時間利用可,西部
131105,0000000148,東京都,目黒区,宮前公園庭球場,ミヤマエコウエンテイキュウジョウ,,目黒区八雲三丁目19番12号,,35.61698,139.665149,事務室内,03-3723-3342,,,,,,,,,, ,西部
131105,0000000149,東京都,目黒区,自由が丘住区センター宮前分室,ジユウガオカジュウクセンターミヤマエブンシツ,,目黒区八雲三丁目22番15号,,35.61564,139.665406,1階風除室内,03-3723-7104,,,,,,,,,, ,西部
131105,0000000150,東京都,目黒区,第十中学校,ダイジュウチュウガッコウ,,目黒区八雲五丁目2番1号,,35.62432,139.668677,1階昇降口,03-3718-6406,,,,,,,,,, ,西部
131105,0000000151,東京都,目黒区,特別養護老人ホーム東が丘,トクベツヨウゴロウジンホームヒガシガオカ,,目黒区東が丘一丁目6番4号,,35.626356,139.670513,1階ロビー,03-5481-5639,,,,,,,,,, ,西部
131105,0000000152,東京都,目黒区,東根住区センター,ヒガシネジュウクセンター,,目黒区東が丘一丁目7番14号,,35.62724,139.670043,談話コーナー入口壁面,03-3795-4445,,,,,,,,,, ,西部
131105,0000000153,東京都,目黒区,東根小学校,ヒガシネショウガッコウ,,目黒区東が丘一丁目20番1号,,35.627158,139.668027,1階昇降口,03-3424-4511,,,,,,,,,, ,西部
131105,0000000154,東京都,目黒区,東が丘障害福祉施設,ヒガシガオカショウガイフクシシセツ,,目黒区東が丘一丁目21番15号,,35.627444,139.667838,1階東が丘福祉工房エントランス,03-3410-0778,,,,,,,,,, ,西部
131105,0000000155,東京都,目黒区,東根第二学童保育クラブ,ヒガシネダイニガクドウホイククラブ,,目黒区東が丘一丁目31番7号,東が丘一丁目第2アパート集会所内,35.62982292,139.667169,1階玄関,03-3795-3121,,,,,,,,,, ,西部
131105,0000000156,東京都,目黒区,砧野球場・サッカー場,キヌタヤキュウジョウ・サッカージョウ,,世田谷区喜多見一丁目12番2号,,35.620867,139.596029,管理事務所1階受付,03-3415-2361,,,,,,,,,, ,区外
131105,0000000157,東京都,目黒区,砧野球場・サッカー場,キヌタヤキュウジョウ・サッカージョウ,,世田谷区喜多見一丁目12番2号,,35.620867,139.596029,グラウンド入口案内看板下,03-3415-2361,,,,,,,,,, ,区外
131105,0000000158,東京都,目黒区,砧野球場・サッカー場,キヌタヤキュウジョウ・サッカージョウ,,世田谷区喜多見一丁目12番2号,,35.620867,139.596029,野球場D面付近案内看板下,03-3415-2361,,,,,,,,,, ,区外
131105,0000000159,東京都,目黒区,興津自然学園,オキツシゼンガクエン,,千葉県勝浦市興津143,,35.13696,140.254779,1階エントランス,0470-76-3111,,,,,,,,,, ,区外
131105,0000000160,東京都,目黒区,八ヶ岳林間学園,ヤツガタケリンカンガクエン,,山梨県北杜市高根町清里3545,,35.934211,138.442816,1階ロビー,0551-48-2031,,,,,,,,,, ,区外
131105,0000000161,東京都,目黒区,生活安全パトロールカー（2台）,セイカツアンゼンパトロールカー（2ダイ）,,目黒区上目黒二丁目19番15号,,35.64046334,139.6986929,車載,,,,,,,,,,, ,区内
