市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対象設備の有無,URL,備考
131202,98,東京都,練馬区,関保健相談所,セキホケンソウダンショ,東京都練馬区関町東1-27-4,,35.72648,139.58137,1階,(03)3929-5381,,,,,8:30,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/hokenfuku/hokensodan/seki.html,
131202,99,東京都,練馬区,光が丘保健相談所,ヒカリガオカホケンソウダンジョ,東京都練馬区光が丘2-9-6 光が丘区民センター1階,,35.75946,139.62946,２階,(03)5997-7722,,,,,8:30,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/hokenfuku/hokensodan/hikarigaoka.html,
131202,101,東京都,練馬区,関町リサイクルセンター,セキマチリサイクルセンター,東京都練馬区関町北1-7-14,,35.72492,139.57799,1Fエントランス,(03)3594-5351,,,,,9:00,17:00,,,https://www.nerima-rc.jp/,
131202,102,東京都,練馬区,春日町リサイクルセンター,カスガチョウリサイクルセンター,東京都練馬区春日町2-14-16,,35.75605,139.64792,1Fコミュニティーコーナー,(03)3926-2501,,,,,9:00,17:00,,,https://www.nerima-rc.jp/,
131202,103,東京都,練馬区,豊玉リサイクルセンター,トヨタマリサイクルセンター,東京都練馬区豊玉上2-22-15,,35.73697,139.66027,IF事務室横,(03)5999-3196,,,,,9:00,17:00,,,https://www.nerima-rc.jp/,
131202,104,東京都,練馬区,練馬区資源循環センター,ネリマクシゲンジュンカンセンター,東京都練馬区谷原1-2-20,,35.7484,139.62369,"事務所棟
出入口",(03)3995-6711,,,,,9:00,17:00,,,http://nerima-shigen.jp/,
131202,105,東京都,練馬区,土支田農業公園,ドシダノウギョウコウエン,東京都練馬区土支田3-34-26,,35.76082,139.60955,管理棟,(03)5387-8931,,,,,体験農場：日中はご自由にご覧いただけます。管理棟・古納屋：午前9時30分～午後4時30分　　※上記時間外および火曜日（火曜が祝休日の場合は、その直後の祝休日ではない日）、　　　年末年始（12月29日から1月3日）は、管理棟および古納屋はご利用できません。,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/doshida/index.html,
131202,106,東京都,練馬区,牧野記念庭園,マキノキネンテイエン,東京都練馬区東大泉6-34-4,,35.74648,139.58526,講習棟,(03)6904-6403,,,,,9:00,17:00,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/makinokinenteien/makino_annai.html,
131202,107,東京都,練馬区,練馬駅北口地下駐車場,ネリマエキキタグチチカチュウシャジョウ,東京都練馬区練馬1-17-5,,35.7386,139.6533,地下1階中央エレベータ付近,(03)3557-5190,,,,,24時間,24時間,,,http://nerima-parking.com/nerikita.html,
131202,108,東京都,練馬区,石神井公園ピアレスパーキング（石神井公園駅北口駐車場）,シャクジイコウエンピアレスパーキング（シャクジイコウエンエキキタグチチュウシャジョウ）,東京都練馬区石神井町2-14-15,,35.74443,139.607,１階駐車場管理室内,(03)5910-3981,,,,,24時間,24時間,,,http://nerima-parking.com/peerless.html,
131202,109,東京都,練馬区,大泉学園ゆめりあ南パーキング（大泉学園駅南口駐車場）,オオイズミガクエンユメリアミナミパーキング（オオイズミガクエンエキミナミグチチュウシャジョウ）,東京都練馬区東大泉5-43-1,,35.74855,139.58544,地下1階駐車場管理室内,(03)5933-1711,,,,,24時間,24時間,,,http://nerima-parking.com/yumeria_s.html,
131202,110,東京都,練馬区,上石神井児童館,カミシャクジイジドウカン,東京都練馬区上石神井1-5-2　2階,,35.72567,139.59236,１Fエレベーター横,(03)3929－0999,,,,,平日・土曜日9:00～19:00 日曜日・祝日9:00～17:00,,,,https://www.city.nerima.tokyo.jp/shisetsu/kodomo/jidokan/kamishakujii.html,
131202,111,東京都,練馬区,関町児童館,セキマチジドウカン,東京都練馬区関町南4-15-7,,35.72268,139.57228,玄関扉横,(03)3920-1601,,,,,平日10:00～18:00土曜日9:00～18:00学校休業日・都民の日開始9:00～,,,,https://www.city.nerima.tokyo.jp/kosodatekyoiku/kodomo/jidokan/sekimachi/index.html,
131202,112,東京都,練馬区,北大泉児童館,キタオオイズミジドウカン,東京都練馬区大泉町4-15-15　3階,,35.76305,139.60018,3階事務室,(03)3921-4856,,,,,平日10:00～18:00土曜日9:00～18:00学校休業日・都民の日開始9:00～,,,,https://www.city.nerima.tokyo.jp/kosodatekyoiku/kodomo/jidokan/kitaoizumi/index.html,
131202,113,東京都,練馬区,東大泉児童館,ヒガシオオイズミジドウカン,東京都練馬区東大泉7-20-1,,35.74241,139.57715,1階敬老館,(03)3921-9128,,,,,平日・土曜日9:00～19:00日曜日・祝日9:00～17:00,,,,https://www.city.nerima.tokyo.jp/shisetsu/kodomo/jidokan/higashioizumi.html,
131202,114,東京都,練馬区,光が丘児童館,ヒカリガオカジドウカン,東京都練馬区光が丘1-3-1,,35.76768,139.63901,正面玄関,(03)3975-7137,,,,,平日・土曜日9:00～19:00日曜日・祝日9:00～17:00,,,,https://www.city.nerima.tokyo.jp/shisetsu/kodomo/jidokan/hikarigaoka.html,
131202,115,東京都,練馬区,北町児童館,キタマチジドウカン,東京都練馬区北町1-19-17,,35.76417,139.66791,2階児童館玄関内,(03)3931-5481,,,,,平日10:00～18:00土曜日9:00～18:00学校休業日・都民の日開始9:00～,,,,https://www.city.nerima.tokyo.jp/kosodatekyoiku/kodomo/jidokan/kitamachi/index.html,
131202,116,東京都,練馬区,平和台児童館,ヘイワダイジドウカン,東京都練馬区平和台2-18-14  3階,,35.76003,139.66155,"3階
階段踊り場（児童館出入口側）",(03)3933-0297,,,,,平日・土曜日9:00～19:00日曜日・祝日9:00～17:00,,,,https://www.city.nerima.tokyo.jp/shisetsu/kodomo/jidokan/heiwadai.html,
131202,117,東京都,練馬区,練馬子ども家庭支援センター練馬駅南分室（練馬ぴよぴよ（ひろば室））,ネリマコドモカテイシエンセンターネリマエキキタブンシツ（ネリマピヨピヨ（ヒロバシツ））,東京都練馬区豊玉北5-18-12,,35.73707,139.65442,１階入口,(03)3993-8200,,,,,9:00,16:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/nerima.html,
131202,118,東京都,練馬区,練馬子ども家庭支援センター　練馬駅北分室,ネリマコドモカテイシエンセンターネリマエキキタブンシツ,東京都練馬区練馬1-17-1　ｺｺﾈﾘ4階,,35.73808,139.65333,ココネリ４階エレベーター横,(03)6758-0141,,,,,9:00～19時（土曜は17:00まで）,,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/nerima.html,
131202,119,東京都,練馬区,関子ども家庭支援センター,セキコドモカテイシエンセンター,東京都練馬区関町北1-21-15,,35.72671,139.57868,1F玄関正面,(03)5927-5911,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/seki.html,
131202,120,東京都,練馬区,大泉子ども家庭支援センター,オオイズミコドモカテイシエンセンター,東京都練馬区東大泉5－35-1,,35.74757,139.58983,１階入口,(03)3925-6713,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/oizumi_piyo.html,
131202,121,東京都,練馬区,光が丘子ども家庭支援センター,ヒカリガオカコドモカテイシエンセンター,東京都練馬区光が丘2-9-6光が丘区民センター6階,,35.75935,139.62973,光が丘区民センター2階に設置,(03)5997-7759,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/hikarigaoka.html,
131202,122,東京都,練馬区,光が丘子ども家庭支援センター分室（光が丘ぴよぴよ（ひろば室））,ヒカリガオカコドモカテイシエンセンターブンシツ（ヒカリガオカピヨピヨ（ヒロバシツ））,東京都練馬区光が丘5-2-5-105,,35.7598,139.627,ひろば内,(03)3979-8101,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/hikarigaoka.html,
131202,123,東京都,練馬区,貫井子ども家庭支援センター,ヌクイコドモカテイシエンセンター,東京都練馬区貫井3-25-15ふじみランドマンション１階,,35.7372,139.62742,事務室,(03)3577-9820,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/nukui.html,
131202,124,東京都,練馬区,西大泉ぴよぴよ,ニシオオイズミピヨピヨ,東京都練馬区西大泉1-27-10,,35.75456,139.57133,事務室,(03)3978-8881,,,,,10:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/oizumi.html,
131202,125,東京都,練馬区,北大泉児童館ぴよぴよ,キタオオイズミジドウカンピヨピヨ,東京都練馬区大泉町4-15-15,,35.76279,139.60025,児童館事務室,(03)3921-4856,,,,,10:00,17:00,,,https://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/kitapiyopiyo.html,
131202,126,東京都,練馬区,光が丘児童館ぴよぴよ,ヒカリガオカジドウカンピヨピヨ,東京都練馬区光が丘1-3-1,,35.76762,139.63916,児童館玄関,(03)3975-7137,,,,,10:00,17:00,,,http://fukushi.unchusha.com/hikari-ji/,
131202,127,東京都,練馬区,立野地区区民館ぴよぴよ,タテノチククミンカンピヨピヨ,東京都練馬区立野町15-42,,35.71854,139.5824,１階通路,(03)3928-6217,,,,,10:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/tatenopiyo.html,
131202,128,東京都,練馬区,田柄地区区民館ぴよぴよ,タガラチククミンカンピヨピヨ,東京都練馬区田柄3-28-13,,35.7622,139.63718,地区区民館に設置,(03)3926-4934,,,,,10:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/s120160420155936910.html,
131202,129,東京都,練馬区,春日町南地区区民館ぴよぴよ,カスガチョウミナミチククミンカンピヨピヨ,東京都練馬区春日町5-20-25,,35.74775,139.63866,地区区民館に設置,(03)3926-4974,,,,,10:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/kodomo/piyopiyo/s120160420164435740.html,
131202,130,東京都,練馬区,こども発達支援センター,コドモハッタツシエンセンター,東京都練馬区光が丘3-1-1,,35.7541,139.63099,１階受付前,(03)3975-6251,,,,,9:00～17:30、土曜日は17:00まで,,,,http://www.city.nerima.tokyo.jp/hokenfukushi/shogai/shisetsu/kodomohattatu.html,
131202,131,東京都,練馬区,はつらつセンター大泉,ハツラツセンターオオイズミ,東京都練馬区大泉学園町1-34-20,,35.76336,139.58929,正面玄関ホール,(03)3867-3180,,,,,9:00,21:30,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/koreisha/20170404153016215.html,
131202,132,東京都,練馬区,大泉リサイクルセンター,オオイズミリサイクルセンター,東京都練馬区大泉学園町1-34-10,,35.76301,139.59081,IF事務室横,(03)3978-4030,,,,,9:00,17:00,,,https://www.nerima-rc.jp/,
131202,133,東京都,練馬区,練馬高野台駅前地域集会所,ネリマタカノダイエキマエチイキシュウカイジョ,東京都練馬区高野台1-7-29,,35.74096,139.61622,地域包括支援センター窓口付近,(03)3995-2457,,,,,9:00,21:30,,,http://www.city.nerima.tokyo.jp/shisetsu/community/chiikishukaijo/nerimatakanodai.html,
131202,134,東京都,練馬区,豊玉地域集会所,トヨタマチイキシュウカイジョ,東京都練馬区豊玉中4-13-6,,35.73265,139.65016,玄関横,(03)3991-7857,,,,,9:00,21:30,,,http://www.city.nerima.tokyo.jp/shisetsu/community/chiikishukaijo/toyotama.html,
131202,136,東京都,練馬区,大泉運動場,オオイズミウンドウジョウ,東京都練馬区大泉町5-24-12,,35.76188,139.59288,管理棟内,(03)3922-6121,,,,,季節によって異なる,,,,http://www.city.nerima.tokyo.jp/shisetsu/koen/undo/ooizumiunndoujyou.html,
131202,137,東京都,練馬区,学校教育支援センター,ガッコウキョウイクシエンセンター,東京都練馬区光が丘6-4-1,,35.75998,139.62324,受付横,(03)6385-8686,,,,,9:00,21:30,,,https://www.city.nerima.tokyo.jp/kosodatekyoiku/kyoiku/gakko/kyoikucenter/index.html,
131202,138,東京都,練馬区,心身障害者福祉集会所,シンシンショウガイシャフクシシュウカイジョ,東京都練馬区光が丘2－9－6光が丘区民センター内,,35.75946,139.62972,共用部分,(03)5997-9700,,,,,9:00,21:30,,,https://www.city.nerima.tokyo.jp/hokenfukushi/shogai/shisetsu/shinshin/index.html,
131202,139,東京都,練馬区,光が丘障害者地域生活支援センターすてっぷ,ヒカリガオカショウガイシャチイキセイカツシエンセンター　ステップ,東京都練馬区光が丘2-9-6光が丘区民センター6階,,35.75936,139.62986,,(03)5997-7858,,,,,平日9:00～20:00、土・日は12:00～20:00,,,,http://nerimastep.ec-net.jp/,併設施設にあり
131202,140,東京都,練馬区,豊玉障害者地域生活支援センターきらら,トヨタマショウガイシャチイキセイカツシエンセンター　キララ,東京都練馬区豊玉北5-15-19豊玉すこやかセンター6階,,35.73603,139.65501,,(03)3557-9222,,,,,平日9:00～20:00、土・日は12:00～20:00,,,,https://www.neri-shakyo.com/department/kirara,4階保健相談所内
131202,141,東京都,練馬区,大泉障害者地域生活支援センターさくら,オオイズミショウガイシャチイキセイカツシエンセンター　サクラ,東京都練馬区東大泉5－35-2大泉子ども家庭支援センター併設,,35.7475,139.58964,,(03)3925-7371,,,,,平日9:00～20:00、土・日は12:00～20:00,,,,http://www.ikuseikai-tky.or.jp/~iku-oizumi/,併設施設にあり
131202,142,東京都,練馬区,石神井障害者地域生活支援センターういんぐ,シャクジイショウガイシャチイキセイカツシエンセンター　ウイング,東京都練馬区石神井町7-3-28石神井保健相談所内併設,,35.74454,139.60119,正面入口脇,(03)3997-2181,,,,,平日9:00～20:00、土・日は12:00～20:00,,,,https://www.neri-shakyo.com/department/wing,
131202,143,東京都,練馬区,光が丘総合福祉事務所(光が丘区民センター内）,ヒカリガオカソウゴウフクシジムショ,東京都練馬区光が丘2-9-6光が丘区民センター 2階,,35.75946,139.62959,共用部分,(03)5997-7713,,,,,8:30,17:15,,,https://www.city.nerima.tokyo.jp/shisetsu/hokenfuku/sogofukushi/hikarigaoka.html,
131202,144,東京都,練馬区,大泉総合福祉事務所,オオイズミソウゴウフクシジムショ,東京都練馬区東大泉1-29-1ゆめりあ1　4階・9階,,35.75026,139.58578,4階廊下・9階（地域包括支援センター受付）,(03)5905-5262,,,,,8:30,17:15,,,https://www.city.nerima.tokyo.jp/shisetsu/hokenfuku/sogofukushi/oizumi.html,
131202,145,東京都,練馬区,栄町敬老館,サカエチョウケイロウカン,東京都練馬区栄町7-40,,35.73945,139.67139,トイレ前,(03)3994-3286,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/sakaecho.html,
131202,146,東京都,練馬区,中村敬老館,ナカムラケイロウカン,東京都練馬区中村2-25-3,,35.73191,139.64218,廊下,(03)3998-2036,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/nakamura.html,
131202,147,東京都,練馬区,高野台敬老館,タカノダイケイロウカン,東京都練馬区高野台2-25-1,,35.74784,139.62096,トイレ横,(03)3996-5135,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/takanodai.html,
131202,148,東京都,練馬区,南田中敬老館,ミナミタナカケイロウカン,東京都練馬区南田中5-15-25 1階,,35.73777,139.61153,受付横,(03)3995-5538,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/minamitanaka.html,
131202,149,東京都,練馬区,石神井敬老館,シャクジイケイロウカン,東京都練馬区石神井町7-28-21　1階,,35.74482,139.5982,入口横,(03)3996-2900,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/shakujii.html,
131202,150,東京都,練馬区,石神井台敬老館,シャクジイダイケイロウカン,東京都練馬区石神井台2-18-13,,35.73542,139.58967,玄関ロビー,(03)3995-8270,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/shakujiidai.html,
131202,151,東京都,練馬区,東大泉敬老館,ヒガシオオイズミケイロウカン,東京都練馬区東大泉7-20-1,,35.74231,139.57707,ロビー入口,(03)3921-9129,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/higashioizumi.html,
131202,152,東京都,練馬区,西大泉敬老館,ニシオオイズミケイロウカン,東京都練馬区西大泉3-21-16　2階,,35.75939,139.57889,2階事務所入口前,(03)3924-9545,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/nishioizimi.html,
131202,153,東京都,練馬区,上石神井敬老館,カミシャクジイケイロウカン,東京都練馬区上石神井1-6-16,,35.7253,139.59264,１階正面玄関横,(03)3928-8623,,,,,9:00,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/kamishakuji.html,
131202,154,東京都,練馬区,豊玉保健相談所,トヨタマホケンソウダンショ,東京都練馬区豊玉北5-15-19,,35.73585,139.65497,4階,(03)3992-1188,,,,,8:30,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/hokenfuku/hokensodan/toyotama.html,
131202,155,東京都,練馬区,石神井保健相談所,シャクジイホケンソウダンショ,東京都練馬区石神井町7-3-28　1階～2階,,35.7445,139.60143,1階正面出入口付近,(03)3996-0634,,,,,8:30,17:00,,,http://www.city.nerima.tokyo.jp/shisetsu/hokenfuku/hokensodan/shakujii.html,
131202,156,東京都,練馬区,武蔵関公園,ムサシセキコウエン,東京都練馬区関町北3-45-1,,35.72697,139.56719,ボート場管理事務所,"(03)3928-2484
(ボート場）",,,,,9:30,16:30,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/nerima_park/kunai/omonakoen/musashiseki.html,
131202,157,東京都,練馬区,大泉交通公園,オオイズミコウツウコウエン,東京都練馬区南大泉6-16-1,,35.75349,139.57185,管理事務所,(03)3924-0996,,,,,9:00,17:00,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/nerima_park/kunai/omonakoen/ooizumikoutsuu.html,
131202,158,東京都,練馬区,こどもの森,コドモノモリ,東京都練馬区羽沢2-32-7,,35.7489,139.67251,こどもの森の家1階,(03)5999-6200,,,,,3月～9月　9:00～17:00　10月～2月　9:00～16:30,,,,https://www.city.nerima.tokyo.jp/shisetsu/koen/koen/kodomonomori.html,
131202,159,東京都,練馬区,小竹図書館,コタケトショカン,東京都練馬区小竹町2-43-1,,35.74189,139.67602,１F入口自動ドア内（風除室）,(03)5995-1121,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/13,
131202,160,東京都,練馬区,練馬図書館,ネリマトショカン,東京都練馬区豊玉北6-8-1,,35.73401,139.65208,生涯学習センター入口付近,(03)3992-1580,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/6,
131202,161,東京都,練馬区,貫井図書館,ヌクイトショカン,東京都練馬区貫井1-36-16,,35.73699,139.63595,１F入口自動ドア内（風除室）,(03)3577-1831,,,,,9:00,21:00,,,http://www.lib.nerima.tokyo.jp/institution/11,
131202,162,東京都,練馬区,石神井図書館,シャクジイトショカン,東京都練馬区石神井台1-16-31,,35.73648,139.59942,１Fトイレ入口付近,(03)3995-2230,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/7,
131202,163,東京都,練馬区,関町図書館,セキマチトショカン,東京都練馬区関町南3-11-2,,35.72095,139.58034,１Fエントランス付近,(03)3929-5391,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/10,
131202,164,東京都,練馬区,大泉図書館,オオイズミトショカン,東京都練馬区大泉学園町2-21-17,,35.76058,139.58709,１Fカウンター横,(03)3921-0991,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/9,
131202,165,東京都,練馬区,稲荷山図書館,イナリヤマトショカン,東京都練馬区大泉町1-3-18,,35.76531,139.60922,１Fエレベーター付近,(03)3921-4641,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/12,
131202,166,東京都,練馬区,南大泉図書館,ミナミオオイズミトショカン,東京都練馬区南大泉1-44-7,,35.74335,139.5748,１Fエントランス付近,(03)5387-3600,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/14,
131202,167,東京都,練馬区,光が丘図書館,ヒカリガオカトショカン,東京都練馬区光が丘4-1-5,,35.76312,139.63006,１Fエントランス,(03)5383-6500,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/5,
131202,168,東京都,練馬区,春日町図書館,カスガチョウトショカン,東京都練馬区春日町5-31-2　エリム春日町２階,,35.75129,139.63934,受付カウンター横,(03)5241-1311,,,,,9:00～21:00,,,,http://www.lib.nerima.tokyo.jp/institution/27,
131202,169,東京都,練馬区,平和台図書館,ヘイワダイトショカン,東京都練馬区平和台1-36-17,,35.76011,139.66476,1F休憩コーナー,(03)3931-9581,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,https://www.lib.nerima.tokyo.jp/institution/8,
131202,170,東京都,練馬区,南田中図書館,ミナミタナカトショカン,東京都練馬区南田中5-15-22,,35.73772,139.61108,１Fエントランス付近,(03)5393-2411,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/28,
131202,171,東京都,練馬区,南大泉図書館分室　こどもと本のひろば,コドモトホンノヒロバ,東京都練馬区南大泉3-17-20,,35.74163,139.56996,1Fカウンター下,(03)3925-4151,,,,,（平日）９:00～20:00　（土日祝）9:00～19:00,,,,http://www.lib.nerima.tokyo.jp/institution/26,
131202,172,東京都,練馬区,春日町青少年館,カスガチョウセイショウネンカン,東京都練馬区春日町4-16-9,,35.75253,139.63913,1階出入口横,(03)3998-5341,,,,,9:00,21:30,,,https://www.city.nerima.tokyo.jp/kosodatekyoiku/kyoiku/seishonen/seishonenshisetsu/seishonen/kasugatyouseishounen/index.html,
131202,173,東京都,練馬区,四季の香ローズガーデン,シキノカオリローズガーデン,東京都練馬区光が丘5-2-6,,35.7608,139.6263,講習棟1F,(03)6904-2061,,,,,9:00,17:00,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/rosegarden/rosegarden.html,
131202,174,東京都,練馬区,中里郷土の森,ナカザトキョウドノモリ,東京都練馬区大泉町1-51-2,,35.76897,139.60441,森の学習棟事務室,(03)3922-3021,,,,,3月～9月　9:00～17:00　10月～2月　9:00～16:30,,,,https://www.city.nerima.tokyo.jp/shisetsu/koen/koen/nakazato.html,
