"全国地方公共団体コード","法人番号","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","設置者","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","SSID","提供エリア","URL","備考"
"131083","","131083600080","江東区","第二砂町小学校","ダイニスナマチショウガッコウ","","131083","","東京都江東区東砂7-17-30","東京都","江東区","東砂7丁目","17-30","","35.674932","139.838755","江東区役所","(03)3647-9367","","","","","1360074","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600081","江東区","第三砂町小学校","ダイサンスナマチショウガッコウ","","131083","","東京都江東区南砂6-3-13","東京都","江東区","南砂6丁目","3-13","","35.672756","139.833915","江東区役所","(03)3647-9367","","","","","1360076","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600082","江東区","第四砂町小学校","ダイヨンスナマチショウガッコウ","","131083","","東京都江東区南砂2-13-18","東京都","江東区","南砂2丁目","13-18","","35.675144","139.821729","江東区役所","(03)3647-9367","","","","","1360076","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600083","江東区","第五砂町小学校","ダイゴスナマチショウガッコウ","","131083","","東京都江東区東砂8-11-5","東京都","江東区","東砂8丁目","11-5","","35.667052","139.838897","江東区役所","(03)3647-9367","","","","","1360074","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600084","江東区","第六砂町小学校","ダイロクスナマチショウガッコウ","","131083","","東京都江東区北砂6-26-6","東京都","江東区","北砂6丁目","26-6","","35.682111","139.838535","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600085","江東区","第七砂町小学校","ダイナナスナマチショウガッコウ","","131083","","東京都江東区東砂3-21-5","東京都","江東区","東砂3丁目","21-5","","35.678924","139.842095","江東区役所","(03)3647-9367","","","","","1360074","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600086","江東区","小名木川小学校","オナギガワショウガッコウ","","131083","","東京都江東区北砂5-22-10","東京都","江東区","北砂5丁目","22-10","","35.682403","139.8312","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600087","江東区","東砂小学校","ヒガシスナショウガッコウ","","131083","","東京都江東区東砂2-12-14","東京都","江東区","東砂2丁目","12-14","","35.683339","139.84431","江東区役所","(03)3647-9367","","","","","1360074","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600088","江東区","北砂小学校","キタスナショウガッコウ","","131083","","東京都江東区北砂1-3-36","東京都","江東区","北砂1丁目","3-36","","35.683117","139.8235","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600089","江東区","南砂小学校","ミナミスナショウガッコウ","","131083","","東京都江東区南砂2-3-21","東京都","江東区","南砂2丁目","3-21","","35.671825","139.825039","江東区役所","(03)3647-9367","","","","","1360076","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600090","江東区","亀高小学校","カメタカショウガッコウ","","131083","","東京都江東区北砂5-20-16","東京都","江東区","北砂5丁目","20-16","","35.684981","139.834081","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600091","江東区","深川第一中学校","フカガワダイイチチュウガッコウ","","131083","","東京都江東区森下4-9-22","東京都","江東区","森下4丁目","9-22","","35.685261","139.805802","江東区役所","(03)3647-9367","","","","","1350004","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600092","江東区","深川第二中学校","フカガワダイニチュウガッコウ","","131083","","東京都江東区冬木22-10","東京都","江東区","冬木","22-10","","35.676289","139.800662","江東区役所","(03)3647-9367","","","","","1350041","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600093","江東区","深川第三中学校","フカガワダイサンチュウガッコウ","","131083","","東京都江東区越中島3-7-1","東京都","江東区","越中島3丁目","7-1","","35.666524","139.795624","江東区役所","(03)3647-9367","","","","","1350044","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600094","江東区","深川第四中学校","フカガワダイヨンチュウガッコウ","","131083","","東京都江東区千石1-12-12","東京都","江東区","千石1丁目","12-12","","35.678614","139.812912","江東区役所","(03)3647-9367","","","","","1350015","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600095","江東区","深川第五中学校","フカガワダイゴチュウガッコウ","","131083","","東京都江東区豊洲4-11-18","東京都","江東区","豊洲4丁目","11-18","","35.652414","139.799621","江東区役所","(03)3647-9367","","","","","1350061","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600096","江東区","深川第六中学校","フカガワダイロクチュウガッコウ","","131083","","東京都江東区平野3-6-13","東京都","江東区","平野3丁目","6-13","","35.678867","139.805625","江東区役所","(03)3647-9367","","","","","1350023","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600097","江東区","深川第七中学校","フカガワダイナナチュウガッコウ","","131083","","東京都江東区毛利1-14-1","東京都","江東区","毛利1丁目","14-1","","35.691331","139.813704","江東区役所","(03)3647-9367","","","","","1350001","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600098","江東区","深川第八中学校","フカガワダイハチチュウガッコウ","","131083","","東京都江東区塩浜2-21-14","東京都","江東区","塩浜2丁目","21-14","","35.664741","139.812079","江東区役所","(03)3647-9367","","","","","1350043","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600099","江東区","有明中学校","アリアケチュウガッコウ","","131083","","東京都江東区有明2-10-1","東京都","江東区","有明2丁目","10-1","","35.640109","139.796146","江東区役所","(03)3647-9367","","","","","1350063","Koto_City_Free_Wi-Fi","昇降口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600100","江東区","辰巳中学校","タツミチュウガッコウ","","131083","","東京都江東区辰巳1-10-57","東京都","江東区","辰巳1丁目","10-57","","35.64684","139.81138","江東区役所","(03)3647-9367","","","","","1350053","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600101","江東区","東陽中学校","トウヨウチュウガッコウ","","131083","","東京都江東区東陽2-1-8","東京都","江東区","東陽2丁目","1-8","","35.666766","139.814052","江東区役所","(03)3647-9367","","","","","1350016","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600102","江東区","亀戸中学校","カメイドチュウガッコウ","","131083","","東京都江東区亀戸9-2-2","東京都","江東区","亀戸9丁目","2-2","","35.695357","139.841937","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600103","江東区","第二亀戸中学校","ダイニカメイドチュウガッコウ","","131083","","東京都江東区亀戸4-51-1","東京都","江東区","亀戸4丁目","51-1","","35.702617","139.832428","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600104","江東区","第三亀戸中学校","ダイサンカメイドチュウガッコウ","","131083","","東京都江東区亀戸1-12-10","東京都","江東区","亀戸1丁目","12-10","","35.695301","139.821747","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600105","江東区","大島中学校","オオジマチュウガッコウ","","131083","","東京都江東区大島8-12-22","東京都","江東区","大島8丁目","12-22","","35.686416","139.839903","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600106","江東区","第二大島中学校","ダイニオオジマチュウガッコウ","","131083","","東京都江東区大島3-27-18","東京都","江東区","大島3丁目","27-18","","35.691653","139.831117","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600107","江東区","大島西中学校","オオジマニシチュウガッコウ","","131083","","東京都江東区大島4-1-23","東京都","江東区","大島4丁目","1-23","","35.686315","139.827739","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600108","江東区","砂町中学校","スナマチチュウガッコウ","","131083","","東京都江東区北砂6-16-28","東京都","江東区","北砂6丁目","16-28","","35.685227","139.837159","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600109","江東区","第二砂町中学校","ダイニスナマチチュウガッコウ","","131083","","東京都江東区東砂8-10-9","東京都","江東区","東砂8丁目","10-9","","35.668348","139.839455","江東区役所","(03)3647-9367","","","","","1360074","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600110","江東区","南砂中学校","ミナミスナチュウガッコウ","","131083","","東京都江東区南砂2-3-20","東京都","江東区","南砂2丁目","3-20","","35.673307","139.823682","江東区役所","(03)3647-9367","","","","","1360076","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600111","江東区","第二南砂中学校","ダイニミナミスナチュウガッコウ","","131083","","東京都江東区南砂1-2-18","東京都","江東区","南砂1丁目","2-18","","35.678156","139.820937","江東区役所","(03)3647-9367","","","","","1360076","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600112","江東区","第三砂町中学校","ダイサンスナマチチュウガッコウ","","131083","","東京都江東区南砂3-10-3","東京都","江東区","南砂3丁目","10-3","","35.670198","139.829699","江東区役所","(03)3647-9367","","","","","1360076","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600113","江東区","第四砂町中学校","ダイヨンスナマチチュウガッコウ","","131083","","東京都江東区北砂5-20-17","東京都","江東区","北砂5丁目","20-17","","35.684714","139.831608","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600114","江東区","公共サイン亀戸駅東口","コウキョウサインカメイドエキヒガシグチ","","131083","","東京都江東区亀戸6-57-24","東京都","江東区","亀戸6丁目","57-24","","35.696847","139.828282","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","亀戸駅東口","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600115","江東区","公共サイン門前仲町駅","コウキョウサインモンゼンナカチョウエキ","","131083","","東京都江東区富岡1-9-10","東京都","江東区","富岡1丁目","9-10","","35.671149","139.79811","江東区役所","(03)3647-9367","","","","","1350047","Koto_City_Free_Wi-Fi","門前仲町駅1・2出口","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600116","江東区","公共サイン東陽町駅","コウキョウサイントウヨウチョウエキ","","131083","","東京都江東区東陽4-2-2","東京都","江東区","東陽4丁目","2-2","","35.669843","139.816508","江東区役所","(03)3647-9367","","","","","1350016","Koto_City_Free_Wi-Fi","東陽町駅1・2出口","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600117","江東区","豊洲北小学校","トヨスキタショウガッコウ","","131083","","東京都江東区豊洲3-6-1","東京都","江東区","豊洲3丁目","6-1","","35.657879","139.797501","江東区役所","(03)3647-9367","","","","","1350061","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600118","江東区","こどもプラザ","コドモプラザ","","131083","","東京都江東区住吉1-9-8","東京都","江東区","住吉1丁目","9-8","","35.687878","139.812607","江東区役所","(03)3647-9367","","","","","1350002","Koto_City_Free_Wi-Fi","1F地域交流スペース/2Fプレイルーム/4F多目的スペース①/4F多目的スペース②/4F会議室①","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600119","江東区","江東区役所","コウトウクヤクショ","","131083","","東京都江東区東陽4-11-28","東京都","江東区","東陽4丁目","11-28","","35.672773","139.817282","江東区役所","(03)3647-9367","","","","","1350016","Baynet_Free_Wi-Fi","2F待合スペース","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600120","江東区","豊洲特別出張所","トヨストクベツシュッチョウジョ","","131083","","東京都江東区豊洲2-2-18","東京都","江東区","豊洲2丁目","2-18","","35.65424","139.795379","江東区役所","(03)3647-9367","","","","","1350061","Koto_City_Free_Wi-Fi","3F待合スペース/11F区民広場","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600121","江東区","深川江戸資料館","フカガワエドシリョウカン","","131083","","東京都江東区白河1-3-28","東京都","江東区","白河1丁目","3-28","","35.681195","139.800581","江東区役所","(03)3647-9367","","","","","1350021","Baynet_Free_Wi-Fi","1F受付","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600122","江東区","中川船番所資料館","ナカガワフナバンショシリョウカン","","131083","","東京都江東区大島9-1-15","東京都","江東区","大島9丁目","1-15","","35.687668","139.846274","江東区役所","(03)3647-9367","","","","","1360072","Baynet_Free_Wi-Fi","1Fホール","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600123","江東区","芭蕉記念館","バショウキネンカン","","131083","","東京都江東区常盤1-6-3","東京都","江東区","常盤1丁目","6-3","","35.68613","139.794043","江東区役所","(03)3647-9367","","","","","1350006","Baynet_Free_Wi-Fi","1Fホール","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600124","江東区","豊洲文化センター","トヨスブンカセンター","","131083","","東京都江東区豊洲2-2-18","東京都","江東区","豊洲2丁目","2-18","","35.65424","139.795379","江東区役所","(03)3647-9367","","","","","1350061","Koto_City_Free_Wi-Fi","1Fギャラリー/5Fホワイエ/6F楽屋１/7FラウンジA･B/7FレクホールA･B/8F会議室B･C･E/和室","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600125","江東区","こどもプラザ図書館","コドモプラザトショカン","","131083","","東京都江東区住吉1-9-8こどもプラザ内","東京都","江東区","住吉1丁目","9-8","こどもプラザ内","35.687878","139.812607","江東区役所","(03)3647-9367","","","","","1350002","Koto_City_Free_Wi-Fi","1F読書サロン/2F児童図書コーナー/3F図書室","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600126","江東区","有明こども図書館","アリアケコドモトショカン","","131083","","東京都江東区有明2-3-5有明スポーツセンター7階","東京都","江東区","有明2丁目","3-5","有明スポーツセンター7階","35.634483","139.784256","江東区役所","(03)3647-9367","","","","","1350063","Koto_City_Free_Wi-Fi","図書室","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
