都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
132209,0000000090,東京都,東大和市,村山大和レンタルケアステーション,ムラヤマヤマトレンタルケアステーション,福祉用具　貸与・販売,東京都東大和市南街2-49-3,,35.740234,139.431412,042-567-8310,,042-567-8306,,社会医療法人財団　大和会,1374601001,月火水木金土,,,http://yamatokai.or.jp/supportcenter/service/rental/,
132209,0000000091,東京都,東大和市,イコールケアプロダクツ,イコールケアプロダクツ,福祉用具　貸与・販売,東京都東大和市仲原1-6-2,,35.743244,139.444351,042-510-9280,,042-567-5847,,株式会社　イコール,1374600961,月火水木金土,,,http://www.e-equal.jp,
132209,0000000092,東京都,東大和市,株式会社　イノベイションオブメディカルサービス東大和営業所,カブシキガイシャイノベイションオブメディカルサービスヒガシヤマトエイギョウショ,福祉用具　貸与・販売,東京都東大和市向原4-34-7,,35.735741,139.444595,042-516-1313,,042-516-1311,,-,1374601035,月火水木金土,,,http://www.ims-inc.co.jp,
132209,0000000093,東京都,東大和市,プラチナ・シニアホーム東大和,プラチナ・シニアホームヒガシヤマト,特定施設入居者生活介護,東京都東大和市清水6-1105-1,,35.747314,139.445221,042-516-1521,,042-516-1522,,株式会社　レイクス21,1374600938,,,34,http://www.lakes21.co.jp,
132209,0000000094,東京都,東大和市,気まま館東大和,キママカンヒガシヤマト,特定施設入居者生活介護,東京都東大和市立野1-25-8,,35.744576,139.41983,042-590-5901,,042-590-5902,,アビリティーズ・ケアネット　株式会社,1374600722,,,42,http://www.abilities.jp,
132209,0000000095,東京都,東大和市,そんぽの家　上北台,ソンポノイエ　カミキタダイ,特定施設入居者生活介護,東京都東大和市立野2-3-11,,35.745373,139.416397,042-566-8822,,042-566-8823,,SOMPOケア　株式会社,1374600714,,,60,http://www.sompocare.com,
132209,0000000096,東京都,東大和市,SOMPOケアラヴィーレ東大和,ソンポケアラヴィーレヒガシヤマト,特定施設入居者生活介護,東京都東大和市仲原4-7-1,,35.745438,139.43631,042-565-4165,,042-565-4182,,SOMPOケア　株式会社,1374601209,,,77,http://www.sompocare.com,
132209,0000000097,東京都,東大和市,メディカルケアセンチュリーハウス玉川上水,メディカルケアセンチュリーハウスタマガワジョウスイ,特定施設入居者生活介護,東京都東大和市桜が丘4-29-4,,35.735889,139.415405,042-590-0336,,042-590-0337,,株式会社　センチュリーライフ,1374601019,,,80,http://www.centurylife.co.jp/tamagawa/,
132209,0000000098,東京都,東大和市,向台老人ホーム,ムコウダイロウジンホーム,介護老人福祉施設,東京都東大和市芋窪3-1638-2,,35.752228,139.414978,042-562-6787,,042-564-1301,,社会福祉法人　向会,1374600078,,,60,http://www.mukoukai.org,
132209,0000000099,東京都,東大和市,特別養護老人ホーム風の樹,トクベツヨウゴロウジンホームカゼノキ,介護老人福祉施設,東京都東大和市蔵敷3-873-1,,35.746834,139.420135,042-561-3855,,042-561-1356,,社会福祉法人　一石会,1374600540,,,100,http://www.kazenoki.net/,
132209,0000000100,東京都,東大和市,やまと苑,ヤマトエン,介護老人福祉施設,東京都東大和市狭山2-1264-5,,35.757317,139.438324,042-563-8181,,042-565-5170,,社会福祉法人　多摩大和園,1374600060,,,86,http://www.tamayamatoen.net,
132209,0000000101,東京都,東大和市,特別養護老人ホームは～とふる,トクベツヨウゴロウジンホームハートフル,介護老人福祉施設,東京都東大和市桜が丘2-53-6,,35.735859,139.418152,042-516-3985,,042-516-3986,,社会福祉法人　友遊会,1374601134,,,54,"http://www.kyukokai.com/yuyukai/
heartful/",
132209,0000000102,東京都,東大和市,さくら苑,サクラエン,介護老人福祉施設,東京都東大和市桜が丘2-122-4,,35.73476,139.426178,042-564-3939,,042-562-1293,,社会福祉法人　多摩大和園,1374600086,,,80,http://www.tamayamatoen.net,
132209,0000000103,東京都,東大和市,介護老人保健施設　プラチナ・ヴィラ東大和,カイゴロウジンホケンシセツ　プラチナ・ヴィラヒガシヤマト,介護老人保健施設,東京都東大和市芋窪6-1284-1,,35.750679,139.412338,042-843-6557,,042-843-9553,,医療法人　徳寿会,1354680017,,,135,http://www.platinum-villa.jp/,
132209,0000000104,東京都,東大和市,介護老人保健施設　東大和ケアセンター,カイゴロウジンホケンシセツ　ヒガシヤマトケアセンター　,介護老人保健施設,東京都東大和市南街1-13-1,,35.74131,139.431793,042-566-6631,,042-566-6632,,社会医療法人財団　大和会,1357080443,,,100,http://www.yamatokai.or.jp,
