全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132292,132292GMLT001205,西東京市,全域,櫛（竹製・木製）,クシ,Comb (bamboo and wood),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001206,西東京市,全域,串（竹製）,クシ,Skewer (bamboo),可燃ごみ,,指定収集袋（黄色）で、収集の際、危険のないようにして出してください。,
132292,132292GMLT001207,西東京市,全域,櫛（プラスチック製）,クシ,Comb (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001208,西東京市,全域,串（プラスチック製）,クシ,Skewer (plastic),不燃ごみ,,指定収集袋（黄色）で、収集の際、危険のないようにして出してください。,
132292,132292GMLT001209,西東京市,全域,薬,クスリ,Drug,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001210,西東京市,全域,薬等の紙箱,クスリトウノカミバコ,"Paper boxes for medicines, etc.",古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT001211,西東京市,全域,薬の紙袋,クスリノカミブクロ,Paper bag for medicine,古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT001212,西東京市,全域,薬の容器（プラスチック製）,クスリノヨウキ,Container for medicine (plastic),プラスチック容器包装類,,指定収集袋（透明）で出してください。,
132292,132292GMLT001213,西東京市,全域,果物くず,クダモノクズ,Fruit scraps,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001214,西東京市,全域,果物の保護材（紙）,クダモノノホゴザイ,Fruit protector (paper),古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT001215,西東京市,全域,果物の保護材（発泡スチロール）,クダモノノホゴザイ,Fruit protector (Styrofoam),プラスチック容器包装類,,指定収集袋（透明）で出してください。,
132292,132292GMLT001216,西東京市,全域,口紅ケース（金属製・プラスチック製）,クチベニケース,Lipstick case (metal or plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001217,西東京市,全域,クッション,クッション,Cushion,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001218,西東京市,全域,クッションカバー,クッションカバー,Cushion cover,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001224,西東京市,全域,靴（シューズ）,クツ,Shoes,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001219,西東京市,全域,靴下,クツシタ,Socks,古紙・古布類（衣類等）,,透明・半透明の袋に入れるか、ひもで束ねて、敷地内の収集しやすい場所に出してください。（濡れると資源になりませんので雨の日は避けてください。）,
132292,132292GMLT001220,西東京市,全域,靴の中敷,クツノナカシキ,Insole,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001221,西東京市,全域,靴べら（金属製）,クツベラ,Shoehorn (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT001222,西東京市,全域,靴べら（プラスチック製）,クツベラ,Shoehorn (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001223,西東京市,全域,靴べら（木製）,クツベラ,Shoehorn (wooden),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001225,西東京市,全域,クリップ,クリップ,Clip,金属類,,袋などにまとめて敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT001226,西東京市,全域,クリーニングビニール袋,クリーニングビニールブクロ,Cleaning Plastic Bag,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001227,西東京市,全域,車いす,クルマイス,Wheelchair,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円 電動車いすは収集できません。 専門業者や購入先にご相談ください。,
132292,132292GMLT001228,西東京市,全域,クレヨン,クレヨン,Crayon,可燃ごみ,,指定収集袋（黄色）で出してください。できるだけ使い切ってください。,
132292,132292GMLT001230,西東京市,全域,クーラー（室内・室外機）,クーラー,Cooler (indoor/outdoor unit),家電リサイクル法対象製品,,購入した家電販売店に引取りを依頼してください。販売店が不明等の場合は、西東京市運搬代表業者（武蔵野清運 電話：042-438-8938）に依頼してください。,
132292,132292GMLT001229,西東京市,全域,クーラーボックス,クーラーボックス,Cooler-box,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円 指定収集袋（黄色）に収まるものは不燃ごみ,
132292,132292GMLT001231,西東京市,全域,グラス,グラス,Glass,不燃ごみ,,指定収集袋（黄色）で、収集の際、危険のないようにして出してください。,
132292,132292GMLT001232,西東京市,全域,グロー球,グローキュウ,Glow bulb,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001233,西東京市,全域,グローブ（野球用）,グローブ,Glove (for baseball),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001234,西東京市,全域,軍手,グンテ,Cotton gloves,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001235,西東京市,全域,蛍光管,ケイコウカン,Fluorescent tube,有害ごみ・危険物,,不燃ごみの日に出してください。（購入した紙筒等に入れ、割れないようにしてください。）,
132292,132292GMLT001236,西東京市,全域,携帯電話,ケイタイデンワ,Cellular telephone,携帯電話・PHSリサイクル,,販売店にお返しいただくか、データ等漏洩の心配が無ければ小型家電でお出しください。,
132292,132292GMLT001237,西東京市,全域,携帯電話の充電器,ケイタイデンワノジュウデンキ,Cell phone charger,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT001238,西東京市,全域,毛糸,ケイト,Knitting wool,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001239,西東京市,全域,軽量ブロック,ケイリョウブロック,Lightweight Blocks,市で収集できない物,,購入先や販売店にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT001240,西東京市,全域,化粧箱,ケショウバコ,Vanity case,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT001241,西東京市,全域,化粧品びん,ケショウヒンビン,Cosmetics bottle,不燃ごみ,,指定収集袋（黄色）で出してください。再利用できません。,
132292,132292GMLT001242,西東京市,全域,化粧品容器（プラスチック製）,ケショウヒンヨウキ,Cosmetic containers (plastic),プラスチック容器包装類,,中身を空にして、すすいで指定収集袋（透明）で出してください。（汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000369,西東京市,全域,ケチャップの容器（びん）,ケチャップノヨウキ,Ketchup container (bottle),びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。（汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000370,西東京市,全域,ケチャップの容器（プラスチック）,ケチャップノヨウキ,Ketchup container (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。（洗ってきれいなものはプラスチック容器包装類）,
132292,132292GMLT000371,西東京市,全域,血圧計（電池）,ケツアツケイ,Sphygmomanometer (battery),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000372,西東京市,全域,健康器具（ステッパー等）,ケンコウキグ,"Health equipment (steppers, etc.)",金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000373,西東京市,全域,健康用自転車・エアロバイク,ケンコウヨウジテンシャ・エアロバイク,Health Bicycles and Aerobikes,粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,500円",
132292,132292GMLT000374,西東京市,全域,剣山,ケンザン,Needle-point holder (in ikebana),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。収集の際、危険のないようにしてください。,
132292,132292GMLT000375,西東京市,全域,建築廃材,ケンチクハイザイ,Construction waste,市で収集できない物,,購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000376,西東京市,全域,鍵盤ハーモニカ,ケンバンハーモニカ,Keyboard harmonica,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000378,西東京市,全域,下駄（木製）,ゲタ,Geta (wooden clogs),可燃ごみ,,指定収集袋（黄色）で出してください。（鉄下駄は金属類）,
132292,132292GMLT000377,西東京市,全域,下駄箱,ゲタバコ,Shoe rack ,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000379,西東京市,全域,玄関マット,ゲンカンマット,Entrance mat,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000380,西東京市,全域,現像機セット,ゲンゾウキセット,Developer set,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000381,西東京市,全域,ゲーム機本体,ゲームキホンタイ,Game console,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000382,西東京市,全域,ゲームソフト（カセット）,ゲームソフト,Game software (cassette),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000383,西東京市,全域,ゲームソフト（CD）,ゲームソフト,Game software (CD),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000652,西東京市,全域,高枝切りハサミ,コウエダギリハサミ,Branch Cutting Scissors,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000384,西東京市,全域,こたつ板,コタツイタ,Top board  for kotatsu,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000385,西東京市,全域,こたつ掛け布団,コタツカケブトン,Comforter for kotatsu,可燃ごみ,,指定収集袋（黄色）で出してください。（入らないものは粗大ごみ）,
132292,132292GMLT000386,西東京市,全域,こたつ下敷き,コタツシタジキ,Mat for kotatsu,可燃ごみ,,指定収集袋（黄色）で出してください。（入らないものは粗大ごみ）,
132292,132292GMLT000387,西東京市,全域,こたつセット（板を含む）,コタツセット,Kotatsu set (including board),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000388,西東京市,全域,こたつの電熱器具,コタツノデンネツキグ,Electric heating appliance for kotatsu,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000389,西東京市,全域,コップ（紙製）,コップ,Cup (paper),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000390,西東京市,全域,コップ（ガラス製・陶器製・プラスチック製）,コップ,"Cups (glass, ceramic, plastic)",不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000391,西東京市,全域,コップ（金属製）,コップ,Cup (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000392,西東京市,全域,琴,コト,Koto,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000393,西東京市,全域,粉ミルクの缶,コナミルクノカン,Powdered milk can,缶,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。（中フタがプラスチック製の場合は外して不燃ごみへ）,
132292,132292GMLT000394,西東京市,全域,コピー機（家庭用小型）,コピーキ,Copy machine (small size for home use),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円 業務用は処理できませんので販売店にご相談ください。,
132292,132292GMLT000395,西東京市,全域,米びつ,コメビツ,Rice bin,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000396,西東京市,全域,米びつ付き収納庫（レンジ台）,コメビツツキシュウノウコ,Storage cabinet with rice bin (range stand),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000397,西東京市,全域,米袋（ビニール製）,コメブクロ,Rice bag (plastic),プラスチック容器包装類,,指定収集袋（透明）で出してください。,
132292,132292GMLT000398,西東京市,全域,コンクリート,コンクリート,Concrete,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000399,西東京市,全域,コンパス（金属製）,コンパス,Compass (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。（プラスチック製のものは、不燃ごみ）,
132292,132292GMLT000400,西東京市,全域,コード,コード,Code,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000401,西東京市,全域,コードリール,コードリール,Cord reel,小型家電,,敷地内の収集しやすい場所に出してください。（コードなしのプラスチック製リールは不燃ごみ）,
132292,132292GMLT000402,西東京市,全域,コーヒーメーカー,コーヒーメーカー,Coffee maker,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000403,西東京市,全域,碁石,ゴイシ,Go stones,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000404,西東京市,全域,ござ（化学繊維）,ゴザ,Goza (synthetic fiber),不燃ごみ,,指定収集袋（黄色）で出してください。（入らないものは粗大ごみ）,
132292,132292GMLT000405,西東京市,全域,ござ（天然繊維）,ゴザ,Koza (natural fiber),可燃ごみ,,指定収集袋（黄色）で出してください。 （入らないものは粗大ごみ）,
132292,132292GMLT000406,西東京市,全域,ごみ箱（金属製）,ゴミバコ,Metal trash can,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000407,西東京市,全域,ごみ箱（プラスチック製）,ゴミバコ,Garbage can (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000408,西東京市,全域,ごみ箱（木製）,ゴミバコ,Garbage can (wooden),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000409,西東京市,全域,ゴム製品,ゴムセイヒン,Rubber goods,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000410,西東京市,全域,ゴムチェーン,ゴムチェーン,Rubber chain,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000411,西東京市,全域,ゴルフクラブ,ゴルフクラブ,Golf club,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000412,西東京市,全域,ゴルフバッグ,ゴルフバッグ,Golf bag,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000413,西東京市,全域,ゴルフボール,ゴルフボール,Golf ball,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000414,西東京市,全域,ゴルフマット,ゴルフマット,Golf mat,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000415,西東京市,全域,サイクリングマシーン,サイクリングマシーン,Cycling machine,粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,500円",
132292,132292GMLT000416,西東京市,全域,サイドボード,サイドボード,Sideboards,粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,500円",
132292,132292GMLT000417,西東京市,全域,財布（化学繊維・革製品）,サイフ,Wallets (chemical fiber and leather products),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000418,西東京市,全域,財布（天然繊維）,サイフ,Wallets (natural fiber),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000419,西東京市,全域,魚焼き機,サカナヤキキ,Fish oven,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000420,西東京市,全域,作業服,サギョウフク,Work clothes,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000421,西東京市,全域,酒パック（中がアルミのもの）,サケパック,Sake pack (aluminum inside),古紙・古布類（衣類等）,,洗って、開いて、乾かして、束ねて、敷地内の収集しやすい場所に出してください。（紙パックとは別にしてください。）,
132292,132292GMLT000422,西東京市,全域,酒びん・ワンカップ,サケビン・ワンカップ,Sake bottles and one-cup drinks,びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。,
132292,132292GMLT000423,西東京市,全域,刺身容器（トレイ容器）,サシミヨウキ,Sashimi Containers (Tray Containers),プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。,
132292,132292GMLT000425,西東京市,全域,殺虫剤（原液）,サッチュウザイ,Insecticide (undiluted),市で収集できない物,,専門業者や販売店にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000424,西東京市,全域,殺虫剤スプレー缶,サッチュウザイスプレーカン,Insecticide spray can,びん・スプレー缶・ライター,,びんの収集日に透明または半透明の袋等に入れ、カゴ等に入れずに出してください。,
132292,132292GMLT000426,西東京市,全域,サドル,サドル,Saddle,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000427,西東京市,全域,錆びた缶,サビタカン,Rusty can,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000428,西東京市,全域,サポーター,サポーター,Supporter,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000429,西東京市,全域,サマーベット,サマーベット,Sunlounger,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000433,西東京市,全域,皿（ガラス・陶器・プラスチック製）,サラ,"Plates (glass, ceramic, plastic)",不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000434,西東京市,全域,皿（金属製）,サラ,Plate (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000430,西東京市,全域,サラダ油,サラダアブラ,Salad oil,廃食用油,,もれないようにふたの付いた容器に入れて、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000432,西東京市,全域,サラダ油容器（プラスチック製）,サラダアブラヨウキ,Salad oil container (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。（きれいに洗ったものはプラスチック容器包装類で出してください。）,
132292,132292GMLT000431,西東京市,全域,サラダ油容器（缶）,サラダユヨウキ,Salad oil container (can),不燃ごみ,,中身を空にして指定収集袋（黄色）で出してください。（きれいに洗ったものは「缶」の日に出してください。）,
132292,132292GMLT000435,西東京市,全域,三角コーナー（金属製）,サンカクコーナー,Corner sink strainer (metal),金属類,,きれいに洗い、敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000436,西東京市,全域,三角コーナー（プラスチック製）,サンカクコーナー,Corner sink strainer (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000437,西東京市,全域,三脚（カメラ用等）,サンキャク,"Tripod (for camera, etc.)",金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000438,西東京市,全域,サングラス,サングラス,Sunglasses,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000440,西東京市,全域,サンダル（ゴム・皮製・プラスチック製）,サンダル,"Sandals (rubber, leather, plastic)",不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000439,西東京市,全域,サンダル せった（天然繊維）,サンダルセッタ,Sandals Cotton (natural fiber),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000441,西東京市,全域,サンドペーパー（紙・布製）,サンドペーパー,Sandpaper (paper or cloth),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000442,西東京市,全域,三面鏡,サンメンキョウ,Three-sided mirror,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000443,西東京市,全域,三輪車,サンリンシャ,Tricycle,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000444,西東京市,全域,サーフボード,サーフボード,Surfboard,市で収集できない物,,専門業者や販売店にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000445,西東京市,全域,座いす,ザイス,Tatami chair,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000446,西東京市,全域,材木,ザイモク,Lumber,可燃ごみ,,指定収集袋（黄色）で出してください。長さ50センチメートル以下太さ5センチメートル以下のもの （超えるものは粗大ごみ）,
132292,132292GMLT000447,西東京市,全域,座敷ぼうき,ザシキボウキ,Zashiki broom,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000448,西東京市,全域,座卓,ザタク,Low table,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000449,西東京市,全域,座布団,ザブトン,Japanese cushion,可燃ごみ,,指定収集袋（黄色）で出してください。（大量にある場合は一度に出さず数回に分けて出してください。）,
132292,132292GMLT000450,西東京市,全域,ざる（金属製）,ザル,Metal colander,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000451,西東京市,全域,ざる（竹製）,ザル,Zaru,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000452,西東京市,全域,ざる（プラスチック製）,ザル,Zaru,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000453,西東京市,全域,残飯,ザンパン,Garbage,可燃ごみ,,指定収集袋（黄色）で出してください。（水をよく切り、できるだけ食べ残しをしないでください。）,
132292,132292GMLT000454,西東京市,全域,下着類,シタギルイ,Underclothes,古紙・古布類（衣類等）,,透明・半透明の袋に入れて、、敷地内の収集しやすい場所に出してください。（濡れると資源になりませんので雨の日は避けてください。）可燃ごみでも可。,
132292,132292GMLT000456,西東京市,全域,シップ薬,シップヤク,Poultice,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000457,西東京市,全域,室外機（エアコン）,シツガイキ,Outdoor unit (air conditioner),家電リサイクル法対象製品,,購入した家電販売店に引取りを依頼してください。販売店が不明等の場合は、西東京市運搬代表業者（武蔵野清運 電話：042-438-8938）に依頼してください。,
132292,132292GMLT000458,西東京市,全域,湿度計,シツドケイ,Hygrometer,有害ごみ・危険物,,不燃ごみの日に透明・半透明の袋に入れて出してください。（水銀を使用しているものは購入先にご相談ください。）,
132292,132292GMLT000459,西東京市,全域,竹刀（しない）,シナイ,Shinai (not),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000460,西東京市,全域,芝刈り機 （手動式）,シバガリキ,Lawn mower (manual type),粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,000円",
132292,132292GMLT000461,西東京市,全域,芝刈り機 （電動式）,シバガリキ,Lawn mower (electric),市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000462,西東京市,全域,写真,シャシン,Photo,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000463,西東京市,全域,しゃもじ（プラスチック製）,シャモジ,Shovel (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000464,西東京市,全域,しゃもじ（木製・竹製）,シャモジ,Shamojiru (wooden or bamboo),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000465,西東京市,全域,シャンプーの詰め替え容器,シャンプーノツメカエヨウキ,Shampoo refill containers,プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。,
132292,132292GMLT000466,西東京市,全域,シャンプー容器,シャンプーヨウキ,Shampoo Container,プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。,
132292,132292GMLT000467,西東京市,全域,シャープペンシル,シャープペンシル,Mechanical pencil,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000468,西東京市,全域,週刊誌,シュウカンシ,Weekly magazine,古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000469,西東京市,全域,修正ペン（文書・車など）,シュウセイペン,"Correction pens (for documents, cars, etc.)",不燃ごみ,,指定収集袋（黄色）で出してください。中身は使い切るか、紙・布等にしみ込ませて可燃ごみで出してください。,
132292,132292GMLT000470,西東京市,全域,収納ケース（紙製）,シュウノウケース,Storage case (paper),古紙・古布類（衣類等）,,つぶして平面にし、雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000471,西東京市,全域,収納ケース（金属製・プラスチック製）,シュウノウケース,Storage case (metal or plastic),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円（一辺が30センチメートル未満のものは不燃ごみ）,
132292,132292GMLT000472,西東京市,全域,朱肉,シュニク,Red ink pad,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000473,西東京市,全域,シュラフ（寝袋）,シュラフ,Sleeping bag,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000475,西東京市,全域,シュレッダー（家庭用）,シュレッダー,Shredders (for home use),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000474,西東京市,全域,シュレッダーごみ（紙）,シュレッダーゴミ,Shredder waste (paper),古紙・古布類（衣類等）,,紙袋または透明・半透明の袋に入れて雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000476,西東京市,全域,瞬間湯沸器（台所用）,シュンカンユワカシキ,Instantaneous water heater (for kitchen use),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000478,西東京市,全域,シューズ（靴）,シューズ,Shoes,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000477,西東京市,全域,シューズケース,シューズケース,Shoe case,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円（一辺が30センチメートル未満のものは不燃ごみ）,
132292,132292GMLT000479,西東京市,全域,消火器,ショウカキ,Fire extinguisher,消火器,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000480,西東京市,全域,焼却した灰,ショウキャクシタハイ,Incinerated ash,市で収集できない物,,専門業者にご相談ください。 家庭での焼却は法律で禁止されています。,
132292,132292GMLT000481,西東京市,全域,将棋盤,ショウギバン,Shogi board,市で収集できない物,,専門業者や購入先にご相談を、または，廃棄物処理業者を紹介します。,
132292,132292GMLT000482,西東京市,全域,消臭スプレー缶,ショウシュウスプレーカン,Deodorant spray can,びん・スプレー缶・ライター,,びんの収集日に透明または半透明の袋等に入れ、カゴ等に入れずに出してください。,
132292,132292GMLT000483,西東京市,全域,障子戸,ショウジド,Shoji door,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000484,西東京市,全域,照明器具,ショウメイキグ,Lighting equipment,小型家電,,敷地内の収集しやすい場所に出してください。（蛍光管・蛍光管電球は取り外して、不燃ごみの日に有害ごみで出してください。）,
132292,132292GMLT000485,西東京市,全域,醤油の容器（紙）,ショウユノヨウキ,Soy sauce container (paper),古紙・古布類（衣類等）,,洗って、開いて、乾かして、牛乳パックと一緒に、敷地内の収集しやすい場所に出してください。（アルミ・ビニールコーティングのものは不燃ごみ）,
132292,132292GMLT000486,西東京市,全域,醤油の容器（びん）,ショウユノヨウキ,Soy sauce container (bottle),びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。,
132292,132292GMLT000487,西東京市,全域,醤油の容器（ペットボトル）,ショウユノヨウキ,Soy sauce container (plastic bottle),ペットボトル,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。 ラベルは取り外しプラスチック容器包装類で出してください。,
132292,132292GMLT000488,西東京市,全域,食品トレイ,ショクヒントレイ,Food Tray,プラスチック容器包装類,,指定収集袋（透明）で出してください。 中身を空にして、すすいでください。,
132292,132292GMLT000489,西東京市,全域,食用油,ショクヨウアブラ,Cooking oil,廃食用油,,もれないようにふたの付いた容器に入れて、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000494,西東京市,全域,食器（ガラス・陶磁器製・プラスチック）,ショッキ,"Tableware (glass, ceramic, plastic)",不燃ごみ,,指定収集袋（黄色）で出してください。,
