事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,1月,16.8,17.2,16.1,141.5,145.5,132.7,125.9,129.1,118.9,15.6,16.4,13.8
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,2月,18.2,18.5,17.6,152.4,156.5,144.1,135,137.9,129.2,17.4,18.6,14.9
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,3月,18.6,18.9,17.9,154.3,158.1,146,137.2,140.1,130.9,17.1,18,15.1
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,4月,18.8,19.1,18.1,157,160.9,148.4,140.1,143,133.7,16.9,17.9,14.7
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,5月,18.2,18.5,17.4,152.5,157.5,141.5,134.8,138.2,127.3,17.7,19.3,14.2
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,6月,18.8,19.2,17.9,155.9,161.5,143.7,139.5,143.4,131,16.4,18.1,12.7
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,7月,19.6,20.1,18.6,161.5,167.2,149.6,146.4,150.9,137,15.1,16.3,12.6
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,8月,18.1,18.5,17.3,149.8,154.7,139.2,135.3,139,127.4,14.5,15.7,11.8
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,9月,17.4,17.8,16.7,145.8,150.4,136.1,129.6,132.9,122.7,16.2,17.5,13.4
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,10月,18.9,19.3,18.1,158.8,163.7,148.9,140.5,144.3,132.8,18.3,19.4,16.1
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,11月,18.5,19,17.4,154.3,160.5,141.1,136.9,141.6,127,17.4,18.9,14.1
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,12月,18,18.5,17,150.2,155.7,138.6,133.1,137.3,124.3,17.1,18.4,14.3
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,17.6,18.5,16.8,129.8,149.2,114.7,119.8,135.3,107.7,10,13.9,7
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,15.6,16.8,14.7,108,127.4,91.9,101.7,117.6,88.5,6.3,9.8,3.4
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,15.6,16.7,14.7,109,127.5,93.8,102.3,117.3,90.1,6.7,10.2,3.7
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,15.6,16.6,14.8,108.1,125.6,94.8,100.4,113.2,90.7,7.7,12.4,4.1
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,15.5,16.2,15,110.9,125.6,99.5,102.9,113.9,94.4,8,11.7,5.1
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,14.4,15,13.8,102.4,117.2,90.1,94.8,106.1,85.4,7.6,11.1,4.7
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,1月,14,14.5,13.5,101.7,116.8,88.6,93.4,104.8,83.5,8.3,12,5.1
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,2月,13.9,14.7,13.2,99.9,115.9,86.7,91.9,104,81.9,8,11.9,4.8
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,3月,14.4,15,13.9,103.2,115.5,92.8,95.3,104.4,87.6,7.9,11.1,5.2
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,4月,14.6,15.2,14,103.6,117.1,92.6,96.2,106.9,87.4,7.4,10.2,5.2
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,5月,14.6,15.4,13.9,105.1,120.8,91.8,97.4,109.3,87.3,7.7,11.5,4.5
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,6月,14.7,15.4,14.2,104.4,119.7,91.6,96.6,108,87.1,7.8,11.7,4.5
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,7月,14.8,15.5,14.2,103.5,118.4,91.3,96.4,107.7,87.2,7.1,10.7,4.1
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,8月,14.5,15.3,13.9,103.3,118.5,90.9,96.2,107.9,86.7,7.1,10.6,4.2
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,9月,14.1,14.8,13.4,100.6,116.1,87.8,93,104.9,83.1,7.6,11.2,4.7
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,10月,14.2,14.8,13.7,98.9,113.5,87.3,92.1,103.3,83.2,6.8,10.2,4.1
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,11月,14.4,15,13.9,101.9,117,90.1,94.3,105.6,85.4,7.6,11.4,4.7
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,12月,14.2,15,13.6,102.5,117.6,89.9,94.6,106.3,84.8,7.9,11.3,5.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,17.8,18.5,17,139.8,149.4,130.3,130.9,139.3,122.6,8.9,10.1,7.7
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,17.5,18.5,16.8,135.3,148,125.6,125,135.9,116.7,10.3,12.1,8.9
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.4,18.4,16.7,131.5,142.9,123.3,125.5,135.9,118.1,6,7,5.2
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,16.9,17.9,16.2,128.6,141.1,120.2,121.2,132.1,113.9,7.4,9,6.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,16.5,17.4,15.8,126.2,137.4,117.2,116,125.4,108.4,10.2,12,8.8
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,15.9,16.6,15.4,115.3,131,104.2,107,119.2,98.4,8.3,11.8,5.8
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,1月,15.9,16.8,15.3,120.1,134.8,109.6,110.9,122.4,102.6,9.2,12.4,7
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,2月,15.6,16.3,15.1,113.1,127.7,102.9,105.3,116.5,97.5,7.8,11.2,5.4
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,3月,15.9,16.8,15.2,115,132.8,102.5,107,120.8,97.3,8,12,5.2
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,4月,16.7,17.5,16.2,123.3,140.5,111.5,113.6,126.4,104.9,9.7,14.1,6.6
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,5月,16.1,16.9,15.5,118.9,136.3,107.3,110,123.3,101.1,8.9,13,6.2
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,6月,16.2,17,15.7,117.1,134.1,105.4,108.8,122.1,99.7,8.3,12,5.7
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,7月,16.4,17.2,15.8,118.5,136.4,105.7,110.2,124.3,100.1,8.3,12.1,5.6
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,8月,15.8,16.4,15.3,113.8,128.1,103.5,106.1,117.2,98.1,7.7,10.9,5.4
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,9月,15.4,15.8,15.1,110.3,123.8,100.6,102.4,112.6,95,7.9,11.2,5.6
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,10月,15.6,16.3,15.1,114.8,129.4,104.5,106.8,118.2,98.7,8,11.2,5.8
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,11月,15.3,16,14.8,107.2,123.2,96.2,100,113.2,91,7.2,10,5.2
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,12月,15.5,16.1,15.1,111.8,126.2,101.7,103.2,114.1,95.6,8.6,12.1,6.1
30人以上,"O 教育,学習支援業",平成26,2014,年平均,15.8,15.9,15.7,112.4,113.1,111.5,109.1,110.1,107.8,3.3,3,3.7
30人以上,"O 教育,学習支援業",平成27,2015,年平均,15,15,15,106.7,106.6,107,102.6,102.2,103.1,4.1,4.4,3.9
30人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.3,109.8,108.4,111.1,105.7,104.2,107.1,4.1,4.2,4
30人以上,"O 教育,学習支援業",平成29,2017,年平均,15.3,15.4,15.3,110.6,110.3,110.8,106,105.5,106.5,4.6,4.8,4.3
30人以上,"O 教育,学習支援業",平成30,2018,年平均,15.9,16.6,15.2,117.3,124,111.6,110.6,115.9,106,6.7,8.1,5.6
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,14.9,15.5,14.2,112.6,118.7,106.3,105.8,110.8,100.7,6.8,7.9,5.6
30人以上,"O 教育,学習支援業",平成31,2019,1月,14.1,14.7,13.4,106.6,111.7,101.6,99.9,104.3,95.6,6.7,7.4,6
30人以上,"O 教育,学習支援業",平成31,2019,2月,14.7,15,14.4,115.2,117.5,112.9,108.2,109.7,106.6,7,7.8,6.3
30人以上,"O 教育,学習支援業",平成31,2019,3月,15.3,15.9,14.7,119.5,124.4,114.4,111.5,115.5,107.3,8,8.9,7.1
30人以上,"O 教育,学習支援業",平成31,2019,4月,16,16.7,15.3,125.3,133,117.6,116.3,122.3,110.3,9,10.7,7.3
30人以上,"O 教育,学習支援業",令和元,2019,5月,15.5,16.1,15,118.1,122.6,114,111.2,115,107.7,6.9,7.6,6.3
30人以上,"O 教育,学習支援業",令和元,2019,6月,15,15.8,14.2,112.1,120.5,104,106.4,113.2,99.9,5.7,7.3,4.1
30人以上,"O 教育,学習支援業",令和元,2019,7月,16,16.7,15.2,118.4,126,110.7,111.9,118.2,105.5,6.5,7.8,5.2
30人以上,"O 教育,学習支援業",令和元,2019,8月,12.6,13.5,11.7,93.4,100.7,85.5,88.8,95.2,81.8,4.6,5.5,3.7
30人以上,"O 教育,学習支援業",令和元,2019,9月,14.4,15.3,13.5,109,117.2,100.2,102.2,109,94.8,6.8,8.2,5.4
30人以上,"O 教育,学習支援業",令和元,2019,10月,14.9,15.8,14.1,111,119.2,103.2,104.2,110.8,97.9,6.8,8.4,5.3
30人以上,"O 教育,学習支援業",令和元,2019,11月,15.2,15.7,14.7,114.1,119.4,108.9,106.9,110.8,103,7.2,8.6,5.9
30人以上,"O 教育,学習支援業",令和元,2019,12月,14.7,15.2,14.1,109.2,114.7,103.4,103.1,107.7,98.2,6.1,7,5.2
30人以上,"P 医療,福祉",平成26,2014,年平均,17.7,17.5,17.8,135.8,138,134.8,129.5,130.2,129.1,6.3,7.8,5.7
30人以上,"P 医療,福祉",平成27,2015,年平均,18.3,18,18.4,133.4,139.5,131,127.4,132.6,125.4,6,6.9,5.6
30人以上,"P 医療,福祉",平成28,2016,年平均,18.1,18.2,18.1,130.6,139.8,127.3,124.7,132.7,121.9,5.9,7.1,5.4
30人以上,"P 医療,福祉",平成29,2017,年平均,18,18.4,17.9,128.9,141.9,124.2,123.4,135.1,119.2,5.5,6.8,5
30人以上,"P 医療,福祉",平成30,2018,年平均,17.8,18.4,17.5,135.6,146.6,130.5,129.3,138.3,125.1,6.3,8.3,5.4
30人以上,"P 医療,福祉",平成31・令和元,2019,年平均,16.9,16.9,17,128.2,132.6,126.3,122.2,126,120.6,6,6.6,5.7
30人以上,"P 医療,福祉",平成31,2019,1月,16.1,16.3,16,122.5,129.6,119.4,117,123.4,114.2,5.5,6.2,5.2
30人以上,"P 医療,福祉",平成31,2019,2月,16,15.9,16.1,122.6,126.6,120.9,116.3,120,114.7,6.3,6.6,6.2
30人以上,"P 医療,福祉",平成31,2019,3月,16.5,16.2,16.6,125.4,127.4,124.5,119.9,121.6,119.1,5.5,5.8,5.4
30人以上,"P 医療,福祉",平成31,2019,4月,17.4,17.3,17.4,132,135.2,130.6,125.8,128.6,124.5,6.2,6.6,6.1
30人以上,"P 医療,福祉",令和元,2019,5月,16.8,16.7,16.9,126.8,130.5,125.3,121.2,124.4,119.9,5.6,6.1,5.4
30人以上,"P 医療,福祉",令和元,2019,6月,17.1,16.9,17.1,129.4,133.2,127.8,122.8,125.9,121.5,6.6,7.3,6.3
30人以上,"P 医療,福祉",令和元,2019,7月,17.7,17.6,17.7,133.5,137.7,131.7,127.3,130.6,125.8,6.2,7.1,5.9
30人以上,"P 医療,福祉",令和元,2019,8月,17.4,17.4,17.4,130.8,137,128.2,124.8,130.1,122.6,6,6.9,5.6
30人以上,"P 医療,福祉",令和元,2019,9月,16.8,16.9,16.7,126.6,132,124.3,121,125.4,119.1,5.6,6.6,5.2
30人以上,"P 医療,福祉",令和元,2019,10月,17.2,17.3,17.1,130,136,127.2,123.9,129,121.6,6.1,7,5.6
30人以上,"P 医療,福祉",令和元,2019,11月,17.2,17.3,17.2,130.1,133.4,128.5,124.1,126.8,122.9,6,6.6,5.6
30人以上,"P 医療,福祉",令和元,2019,12月,17.1,17,17.1,127.9,132.1,126,122,125.4,120.5,5.9,6.7,5.5
30人以上,Q 複合サービス事業,平成26,2014,年平均,18.6,19.1,17.6,137.5,150.3,115.4,125.6,136.2,107.2,11.9,14.1,8.2
30人以上,Q 複合サービス事業,平成27,2015,年平均,18.6,19.1,17.8,150.8,155.5,142,140.3,142.6,136,10.5,12.9,6
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.7,19,18.1,148.3,152.4,140.8,140,142.4,135.7,8.3,10,5.1
30人以上,Q 複合サービス事業,平成29,2017,年平均,19.3,19.1,19.6,147,149.4,143,138.2,138.1,138.3,8.8,11.3,4.7
30人以上,Q 複合サービス事業,平成30,2018,年平均,19.2,19.4,18.8,157.7,165.9,134.6,141.3,147.4,124.3,16.4,18.5,10.3
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.6,18.8,18.2,150.1,158.7,127.4,135,141.7,117.4,15.1,17,10
30人以上,Q 複合サービス事業,平成31,2019,1月,18.2,18.5,17.7,147.6,157.1,123.7,130.4,137.3,113,17.2,19.8,10.7
30人以上,Q 複合サービス事業,平成31,2019,2月,17.6,17.8,17.1,141.2,149.9,119,127.3,134,110.3,13.9,15.9,8.7
30人以上,Q 複合サービス事業,平成31,2019,3月,19,19.2,18.3,153.8,162.8,130.2,137.3,144.1,119.3,16.5,18.7,10.9
30人以上,Q 複合サービス事業,平成31,2019,4月,19.4,19.6,18.9,158.3,167.3,134.7,142.4,149.4,123.9,15.9,17.9,10.8
30人以上,Q 複合サービス事業,令和元,2019,5月,18.3,18.4,18,147.1,154.8,127.3,130.8,136.2,116.8,16.3,18.6,10.5
30人以上,Q 複合サービス事業,令和元,2019,6月,18.6,18.8,18.2,148.9,157.8,125.4,136.1,143.4,116.6,12.8,14.4,8.8
30人以上,Q 複合サービス事業,令和元,2019,7月,19.7,19.8,19.5,156.3,164.4,134.6,143.4,150,125.6,12.9,14.4,9
30人以上,Q 複合サービス事業,令和元,2019,8月,18.2,18.3,18,142.6,150.5,121.6,132.4,139,114.8,10.2,11.5,6.8
30人以上,Q 複合サービス事業,令和元,2019,9月,17.8,18,17.4,145.9,151.6,130.3,129.4,134.5,115.5,16.5,17.1,14.8
30人以上,Q 複合サービス事業,令和元,2019,10月,18.9,19.1,18.5,151.3,159.8,128.6,136.8,143.4,119.1,14.5,16.4,9.5
30人以上,Q 複合サービス事業,令和元,2019,11月,18.3,18.5,17.5,151.3,161.2,124.4,133.3,139.9,115.2,18,21.3,9.2
30人以上,Q 複合サービス事業,令和元,2019,12月,19.6,19.9,18.8,157.4,167.6,129.2,140.9,149,118.6,16.5,18.6,10.6
30人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,18,18.9,16.9,141.7,158.5,122.6,128.2,140.3,114.4,13.5,18.2,8.2
30人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,18.5,19.1,17.7,145.1,156,130.6,132.8,140.6,122.4,12.3,15.4,8.2
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143,154.6,128.7,131.7,140.6,120.7,11.3,14,8
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.2,18.8,17.6,140.6,150.9,128.4,130.4,138.1,121.2,10.2,12.8,7.2
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,18.2,18.7,17.6,141.1,151,129.5,131,138.3,122.4,10.1,12.7,7.1
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,17.7,18.3,16.9,138.9,149.4,126.8,127.8,135.5,118.8,11.1,13.9,8
30人以上,R サービス業（他に分類されないもの）,平成31,2019,1月,16.9,17.4,16.3,133,142.2,122.1,122,128.6,114.1,11,13.6,8
30人以上,R サービス業（他に分類されないもの）,平成31,2019,2月,17.2,17.9,16.3,134.3,145.8,121.2,123.4,132.1,113.4,10.9,13.7,7.8
30人以上,R サービス業（他に分類されないもの）,平成31,2019,3月,17.8,18.5,17,141.1,151.6,128.8,129.8,137.8,120.4,11.3,13.8,8.4
30人以上,R サービス業（他に分類されないもの）,平成31,2019,4月,17.8,18.4,17.1,141.6,151.2,130.6,130.2,137.4,121.9,11.4,13.8,8.7
30人以上,R サービス業（他に分類されないもの）,令和元,2019,5月,17.2,17.7,16.6,135.5,144.9,125,123.9,130.5,116.5,11.6,14.4,8.5
30人以上,R サービス業（他に分類されないもの）,令和元,2019,6月,17.9,18.7,17,139.4,151.6,125.5,128.7,138,118.1,10.7,13.6,7.4
30人以上,R サービス業（他に分類されないもの）,令和元,2019,7月,18.7,19.3,18,146.3,157,133.7,135,142.8,125.9,11.3,14.2,7.8
30人以上,R サービス業（他に分類されないもの）,令和元,2019,8月,17.8,18.3,17.2,140.8,150.3,129.7,129.9,136.7,122,10.9,13.6,7.7
30人以上,R サービス業（他に分類されないもの）,令和元,2019,9月,17.4,17.9,16.7,136.5,147,124.3,125.6,133.3,116.7,10.9,13.7,7.6
30人以上,R サービス業（他に分類されないもの）,令和元,2019,10月,18.1,18.7,17.3,140.5,151.1,128.5,129.4,137.3,120.4,11.1,13.8,8.1
30人以上,R サービス業（他に分類されないもの）,令和元,2019,11月,17.9,18.7,17,140.6,152.3,127.5,129,137.7,119.2,11.6,14.6,8.3
30人以上,R サービス業（他に分類されないもの）,令和元,2019,12月,17.7,18.5,16.7,136.5,147.6,123.7,125.9,134.1,116.4,10.6,13.5,7.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成31年・令和元年年報,,,,,,,,,,,,,,,,
第６－２表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,,,,,
