事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,1月,16.8,17.2,16,139.5,144.2,130.2,126.2,130.1,118.5,13.3,14.1,11.7
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,2月,18.4,18.7,17.8,152.7,157.4,143.7,137.8,141.4,131,14.9,16,12.7
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,3月,18.7,19.1,18,153.4,157.8,145.4,138.4,142,131.7,15,15.8,13.7
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,4月,18.9,19.3,18.2,155.7,160.4,146.8,141.1,144.7,134.2,14.6,15.7,12.6
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,5月,17.9,18.3,17.1,148,154,136.9,133.1,137.4,125.1,14.9,16.6,11.8
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,6月,18.9,19.3,18.1,154.8,160.9,143.6,140.6,145.1,132.5,14.2,15.8,11.1
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,7月,19.5,20,18.7,159.1,165,148,146.1,150.9,137.1,13,14.1,10.9
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,8月,18.1,18.5,17.3,147.7,153,137.7,135.2,139.3,127.5,12.5,13.7,10.2
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,9月,17.6,17.9,17,144.9,149.4,136.6,130.8,134.1,124.7,14.1,15.3,11.9
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,10月,18.8,19.2,18,155.8,160.9,146.2,140.1,144.3,132.3,15.7,16.6,13.9
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,11月,18.5,18.9,17.7,152.6,158.2,142,137.5,141.8,129.3,15.1,16.4,12.7
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,12月,18.1,18.5,17.3,148.9,154.4,138.6,134.1,138.3,126.3,14.8,16.1,12.3
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,15.6,16.9,14.7,110.4,131.3,93.2,103.2,120.7,88.9,7.2,10.6,4.3
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,15.4,16.8,14.1,107.4,129.6,88,100.5,118.9,84.4,6.9,10.7,3.6
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,14.9,16.2,13.9,104.2,125.5,87,97.3,114.5,83.4,6.9,11,3.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,14.7,16.2,13.6,102.4,123.8,85.3,95.4,112.2,82,7,11.6,3.3
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,14.4,15.5,13.4,99.6,117.4,85.2,92.5,106.5,81.2,7.1,10.9,4
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,13.5,14.5,12.6,92.8,108.6,79.9,86.2,98.7,76,6.6,9.9,3.9
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,1月,13,13.9,12.3,90,104.7,78.1,83.8,95.6,74.3,6.2,9.1,3.8
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,2月,13,13.8,12.3,89.6,104.3,78.1,83,94.5,74,6.6,9.8,4.1
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,3月,13.3,14.1,12.6,92,105.2,81.6,85.5,96,77.2,6.5,9.2,4.4
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,4月,13.5,14.4,12.9,93.7,108,82.5,87.1,98.3,78.4,6.6,9.7,4.1
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,5月,13.6,14.7,12.7,93.3,109.2,80.9,87.1,99.7,77.2,6.2,9.5,3.7
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,6月,13.6,14.6,12.9,93,109.6,80.4,86.8,100.2,76.7,6.2,9.4,3.7
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,7月,13.9,15,12.9,93.9,110.3,80,87.2,100,76.4,6.7,10.3,3.6
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,8月,13.7,14.9,12.6,95.1,112.3,81,88,101.4,77,7.1,10.9,4
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,9月,13.4,14.4,12.5,92.9,108.2,79.7,86,98,75.7,6.9,10.2,4
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,10月,13.5,14.7,12.5,92.3,110,77.5,85.9,100,74.1,6.4,10,3.4
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,11月,13.6,14.8,12.6,93.3,109.9,78.6,86.6,99.9,74.8,6.7,10,3.8
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,12月,13.7,14.8,12.7,94.4,110.5,80.8,87.6,100.6,76.6,6.8,9.9,4.2
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,18,18.5,17.6,141.6,147.9,136,132.8,138.1,128,8.8,9.8,8
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,18.1,18.9,17.4,140.1,151.7,130.4,131.4,141.4,123.1,8.7,10.3,7.3
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.8,18.4,17.2,135.2,143.4,128.5,129,136.4,122.9,6.2,7,5.6
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,17,17.9,16.4,130.9,141.7,122.4,124,133.1,116.7,6.9,8.6,5.7
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,16.9,17.9,16.1,127,139.4,116.1,119.2,129.8,109.9,7.8,9.6,6.2
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,16.5,17.3,16,124,136.8,114.4,116.4,126.7,108.7,7.6,10.1,5.7
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,1月,16.1,17,15.5,122.2,135,112.3,114.2,124.7,106.1,8,10.3,6.2
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,2月,16.4,17.3,15.7,123,136.4,112.6,115.3,126.2,106.8,7.7,10.2,5.8
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,3月,16.5,17.5,15.7,123,137.8,111.4,115.5,127.5,106.1,7.5,10.3,5.3
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,4月,17.4,18.2,16.8,130.1,143.4,119.6,121.6,132.2,113.3,8.5,11.2,6.3
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,5月,16.8,17.7,16.2,126.3,140.3,115.4,118.4,129.6,109.7,7.9,10.7,5.7
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,6月,16.9,17.7,16.3,125.4,139.7,114.1,117.9,129.3,108.9,7.5,10.4,5.2
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,7月,17.1,17.7,16.7,129.4,142.4,120.1,121.3,131.6,113.9,8.1,10.8,6.2
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,8月,16.5,17,16.2,125.1,134.3,118.6,117.5,124.6,112.5,7.6,9.7,6.1
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,9月,16.2,16.6,16,121.9,131.9,114.9,114.5,122.4,109,7.4,9.5,5.9
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,10月,16.2,16.8,15.8,122.6,134.1,114.8,115.4,124.6,109.2,7.2,9.5,5.6
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,11月,16,16.8,15.4,117.9,132.2,107.5,111.5,123.7,102.7,6.4,8.5,4.8
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,12月,16.2,16.8,15.7,121.1,133.9,111.7,113.8,123.9,106.3,7.3,10,5.4
５人以上,"O 教育,学習支援業",平成26,2014,年平均,15.5,15.8,15.2,109.9,112.2,107.4,106.5,109,103.8,3.4,3.2,3.6
５人以上,"O 教育,学習支援業",平成27,2015,年平均,14.8,14.9,14.8,104.7,103.7,105.4,100.7,99.4,101.8,4,4.3,3.6
５人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.2,109.2,108,110.3,105,103.6,106.3,4.2,4.4,4
５人以上,"O 教育,学習支援業",平成29,2017,年平均,15.2,15.3,15.1,109.1,109.2,108.9,104.3,104.2,104.4,4.8,5,4.5
５人以上,"O 教育,学習支援業",平成30,2018,年平均,15.5,16.2,14.9,113.5,118.7,109.2,106.6,111,103,6.9,7.7,6.2
５人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,14.6,15.3,14.1,108.7,114.2,103.5,102.1,106.5,97.9,6.6,7.7,5.6
５人以上,"O 教育,学習支援業",平成31,2019,1月,13.9,14.6,13.3,103.4,108.9,98.3,96.8,101.5,92.5,6.6,7.4,5.8
５人以上,"O 教育,学習支援業",平成31,2019,2月,14.5,14.8,14.2,110.3,112.8,107.9,103.4,105.1,101.8,6.9,7.7,6.1
５人以上,"O 教育,学習支援業",平成31,2019,3月,15.1,15.6,14.6,114.5,118.9,110.2,106.7,110.2,103.4,7.8,8.7,6.8
５人以上,"O 教育,学習支援業",平成31,2019,4月,15.6,16.2,15,118.6,125.3,112.5,110.3,115.5,105.5,8.3,9.8,7
５人以上,"O 教育,学習支援業",令和元,2019,5月,15.2,15.7,14.7,112.5,116.2,109.3,106,109.1,103.3,6.5,7.1,6
５人以上,"O 教育,学習支援業",令和元,2019,6月,14.9,15.6,14.4,109.8,116,104,104,108.8,99.5,5.8,7.2,4.5
５人以上,"O 教育,学習支援業",令和元,2019,7月,15.6,16.4,14.9,114.6,121.8,107.6,108.1,114.1,102.2,6.5,7.7,5.4
５人以上,"O 教育,学習支援業",令和元,2019,8月,12.5,13.4,11.7,90.5,97.3,83.5,86.1,92.1,79.9,4.4,5.2,3.6
５人以上,"O 教育,学習支援業",令和元,2019,9月,14.3,15,13.5,105.8,113.2,98.4,99.2,105.3,93.1,6.6,7.9,5.3
５人以上,"O 教育,学習支援業",令和元,2019,10月,14.7,15.5,14,107.7,114.2,101.7,101.1,106.3,96.3,6.6,7.9,5.4
５人以上,"O 教育,学習支援業",令和元,2019,11月,15,15.5,14.5,110.8,115.4,106.3,103.7,107,100.5,7.1,8.4,5.8
５人以上,"O 教育,学習支援業",令和元,2019,12月,14.5,15,14,106.7,111.6,101.8,100.5,104.6,96.5,6.2,7,5.3
５人以上,"P 医療,福祉",平成26,2014,年平均,16.9,17,16.9,126.2,132.7,123.8,120.5,125.3,118.7,5.7,7.4,5.1
５人以上,"P 医療,福祉",平成27,2015,年平均,17.4,17.3,17.4,125.4,133.4,122.5,119.8,126.6,117.4,5.6,6.8,5.1
５人以上,"P 医療,福祉",平成28,2016,年平均,17.5,17.7,17.4,126.1,136.9,122.5,120.6,129.4,117.7,5.5,7.5,4.8
５人以上,"P 医療,福祉",平成29,2017,年平均,17.5,18.2,17.2,125.7,140.8,120.6,120.6,134,116.1,5.1,6.8,4.5
５人以上,"P 医療,福祉",平成30,2018,年平均,17.1,18,16.8,127,141.6,121.4,121.6,134,116.8,5.4,7.6,4.6
５人以上,"P 医療,福祉",平成31・令和元,2019,年平均,16.3,16.6,16.2,120.6,130.4,117.2,115.3,124,112.3,5.3,6.4,4.9
５人以上,"P 医療,福祉",平成31,2019,1月,15.2,15.9,15,112.2,125.2,107.6,107.5,119.4,103.3,4.7,5.8,4.3
５人以上,"P 医療,福祉",平成31,2019,2月,15.7,15.7,15.7,116.1,123.8,113.4,110.7,117.5,108.3,5.4,6.3,5.1
５人以上,"P 医療,福祉",平成31,2019,3月,16,16.1,15.9,118.4,125.9,115.8,113.4,119.9,111.1,5,6,4.7
５人以上,"P 医療,福祉",平成31,2019,4月,16.7,17.1,16.6,123.8,133.5,120.3,118.4,127,115.3,5.4,6.5,5
５人以上,"P 医療,福祉",令和元,2019,5月,16,16.5,15.8,117.6,129,113.6,112.5,122.8,108.9,5.1,6.2,4.7
５人以上,"P 医療,福祉",令和元,2019,6月,16.6,16.7,16.6,122.8,131.6,119.7,116.9,124.5,114.2,5.9,7.1,5.5
５人以上,"P 医療,福祉",令和元,2019,7月,17,17.2,16.9,125.5,134.9,122.3,120.1,128,117.4,5.4,6.9,4.9
５人以上,"P 医療,福祉",令和元,2019,8月,16.7,17.1,16.5,123,134.4,119.1,118,128,114.6,5,6.4,4.5
５人以上,"P 医療,福祉",令和元,2019,9月,16.2,16.6,16.1,120.4,130.2,117,115.1,123.9,112,5.3,6.3,5
５人以上,"P 医療,福祉",令和元,2019,10月,16.5,16.9,16.3,122.1,133.5,118.1,116.6,126.7,113.1,5.5,6.8,5
５人以上,"P 医療,福祉",令和元,2019,11月,16.7,17,16.5,124.1,132.7,121.1,118.2,126.1,115.5,5.9,6.6,5.6
５人以上,"P 医療,福祉",令和元,2019,12月,16.5,16.7,16.4,121,130.4,117.8,115.9,124,113.1,5.1,6.4,4.7
５人以上,Q 複合サービス事業,平成26,2014,年平均,18.4,18.7,18.1,141.7,148.5,134.1,133.6,138.8,127.8,8.1,9.7,6.3
５人以上,Q 複合サービス事業,平成27,2015,年平均,18.4,18.8,17.8,146.5,153,139.2,138.7,143.6,133.1,7.8,9.4,6.1
５人以上,Q 複合サービス事業,平成28,2016,年平均,18.2,18.8,17.6,145.6,153.3,137.9,138.1,144.3,131.9,7.5,9,6
５人以上,Q 複合サービス事業,平成29,2017,年平均,18.7,19,18.5,147.3,153.4,142.4,140.3,144.4,137,7,9,5.4
５人以上,Q 複合サービス事業,平成30,2018,年平均,18.8,19.2,18.3,153,163.4,137.3,139.7,146.5,129.5,13.3,16.9,7.8
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.3,18.7,17.5,145.8,156.3,128.5,133.7,141.4,121.1,12.1,14.9,7.4
５人以上,Q 複合サービス事業,平成31,2019,1月,17.7,18.2,16.8,141.6,154.2,122.8,127.9,136.4,115.2,13.7,17.8,7.6
５人以上,Q 複合サービス事業,平成31,2019,2月,17.3,17.7,16.7,138.3,148.7,123.1,126.6,133.8,116.1,11.7,14.9,7
５人以上,Q 複合サービス事業,平成31,2019,3月,18.5,19,17.8,149.7,161.1,132.5,135.9,143.7,124.1,13.8,17.4,8.4
５人以上,Q 複合サービス事業,平成31,2019,4月,19.1,19.4,18.6,154.7,165,139.2,141.1,148.2,130.4,13.6,16.8,8.8
５人以上,Q 複合サービス事業,令和元,2019,5月,17.9,18.2,17.5,143.5,152.7,129.9,130.2,135.8,121.8,13.3,16.9,8.1
５人以上,Q 複合サービス事業,令和元,2019,6月,18.3,18.8,17.7,146.3,157.1,129.8,135.2,143.3,122.9,11.1,13.8,6.9
５人以上,Q 複合サービス事業,令和元,2019,7月,19.3,19.7,18.6,151.6,161.5,133.4,141.5,149.4,127.1,10.1,12.1,6.3
５人以上,Q 複合サービス事業,令和元,2019,8月,17.9,18.2,17.3,138.6,147.8,122.2,130.8,138.3,117.5,7.8,9.5,4.7
５人以上,Q 複合サービス事業,令和元,2019,9月,17.3,17.9,16.3,138.7,148.1,121.8,126.5,134.2,112.7,12.2,13.9,9.1
５人以上,Q 複合サービス事業,令和元,2019,10月,18.9,19.3,18.1,149.3,159,131.4,137.9,145.2,124.4,11.4,13.8,7
５人以上,Q 複合サービス事業,令和元,2019,11月,17.9,18.4,17,145.1,156.1,124.3,131.8,139.2,117.7,13.3,16.9,6.6
５人以上,Q 複合サービス事業,令和元,2019,12月,19.2,19.8,18.1,152.5,163.9,131,139.6,148.5,122.9,12.9,15.4,8.1
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,18.2,19.2,17.1,143.3,159.6,123.2,129.9,141.7,115.3,13.4,17.9,7.9
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,18.5,19.1,17.7,146.7,157.2,131.3,134.3,141.8,123.3,12.4,15.4,8
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143.8,154.6,129.3,132.8,141.4,121.4,11,13.2,7.9
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.3,18.9,17.6,141.6,152.3,127.9,131.3,139.4,120.9,10.3,12.9,7
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,18.2,18.8,17.5,141.4,150.8,129.1,131.7,138.8,122.4,9.7,12,6.7
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,17.8,18.4,17,139.6,149.6,126.9,129,136.6,119.4,10.6,13,7.5
５人以上,R サービス業（他に分類されないもの）,平成31,2019,1月,16.9,17.3,16.3,132.5,141.1,121.1,122.2,128.7,113.6,10.3,12.4,7.5
５人以上,R サービス業（他に分類されないもの）,平成31,2019,2月,17.3,18,16.4,135.3,145.5,122.2,125,133,114.7,10.3,12.5,7.5
５人以上,R サービス業（他に分類されないもの）,平成31,2019,3月,17.9,18.6,17.1,141.8,151.5,129.1,131.1,138.8,121.1,10.7,12.7,8
５人以上,R サービス業（他に分類されないもの）,平成31,2019,4月,17.8,18.3,17.2,141.5,149.8,130.8,130.8,137.2,122.6,10.7,12.6,8.2
５人以上,R サービス業（他に分類されないもの）,令和元,2019,5月,17.2,17.7,16.6,135.3,143.4,125,124.5,130.5,116.8,10.8,12.9,8.2
５人以上,R サービス業（他に分類されないもの）,令和元,2019,6月,18,18.7,17.1,140.3,151.3,126.6,130.3,138.9,119.6,10,12.4,7
５人以上,R サービス業（他に分類されないもの）,令和元,2019,7月,18.9,19.5,18.1,147.6,158.3,134,136.7,144.7,126.6,10.9,13.6,7.4
５人以上,R サービス業（他に分類されないもの）,令和元,2019,8月,17.9,18.5,17.1,140.9,150.7,128.7,130.5,137.7,121.5,10.4,13,7.2
５人以上,R サービス業（他に分類されないもの）,令和元,2019,9月,17.6,18.2,16.8,137.3,148,124.2,127,135,117.2,10.3,13,7
５人以上,R サービス業（他に分類されないもの）,令和元,2019,10月,18.2,18.9,17.4,141.7,152.5,128.6,130.9,139.1,121,10.8,13.4,7.6
５人以上,R サービス業（他に分類されないもの）,令和元,2019,11月,18.1,18.9,17.2,142.1,153.7,128.2,130.9,139.6,120.5,11.2,14.1,7.7
５人以上,R サービス業（他に分類されないもの）,令和元,2019,12月,17.9,18.7,16.9,138.5,149.9,124.4,128,136.6,117.5,10.5,13.3,6.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成31年・令和元年年報,,,,,,,,,,,,,,,,
第６－１表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,,,,
