事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,10月,19.7,166.3,152.1,14.2,11.2,58.3,57,1.3
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,11月,20,167.4,153,14.4,11.5,59.3,57.9,1.4
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,12月,19.4,162.7,147.8,14.9,11.9,63.3,60.8,2.5
30人以上,"O 教育,学習支援業",平成26,2014,年平均,18.8,138.8,134.6,4.2,7.8,41.9,41,0.9
30人以上,"O 教育,学習支援業",平成27,2015,年平均,18.9,141.2,135.2,6,7.5,39.3,38.7,0.6
30人以上,"O 教育,学習支援業",平成28,2016,年平均,18.8,142.3,136.5,5.8,7.5,40.4,39.9,0.5
30人以上,"O 教育,学習支援業",平成29,2017,年平均,18.9,144,137.4,6.6,8,42.3,41.9,0.4
30人以上,"O 教育,学習支援業",平成30,2018,年平均,19.5,151.4,141.6,9.8,8.5,47.9,47.3,0.6
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,19.2,152.1,141.9,10.2,7.5,45.4,44.5,0.9
30人以上,"O 教育,学習支援業",平成31,2019,1月,18.2,145,135.2,9.8,7,41.5,40,1.5
30人以上,"O 教育,学習支援業",平成31,2019,2月,19,154.1,143.8,10.3,6.9,44.2,43.2,1
30人以上,"O 教育,学習支援業",平成31,2019,3月,19.4,155.2,143.9,11.3,7,46.1,45,1.1
30人以上,"O 教育,学習支援業",平成31,2019,4月,19.9,162.1,149.3,12.8,8,49.1,47.9,1.2
30人以上,"O 教育,学習支援業",令和元,2019,5月,19.7,156.7,146.5,10.2,8.2,48.9,48,0.9
30人以上,"O 教育,学習支援業",令和元,2019,6月,20.1,158.5,149.3,9.2,7.5,44,43.5,0.5
30人以上,"O 教育,学習支援業",令和元,2019,7月,20.9,162.9,152.9,10,7.8,45.3,44.6,0.7
30人以上,"O 教育,学習支援業",令和元,2019,8月,15.9,121.7,114.8,6.9,6.8,42.1,41.5,0.6
30人以上,"O 教育,学習支援業",令和元,2019,9月,18.3,144.4,134.3,10.1,7.4,45,44.1,0.9
30人以上,"O 教育,学習支援業",令和元,2019,10月,20.3,159.7,148.4,11.3,7.7,45.1,44.3,0.8
30人以上,"O 教育,学習支援業",令和元,2019,11月,19.8,157.9,146.5,11.4,8.3,48.7,47.8,0.9
30人以上,"O 教育,学習支援業",令和元,2019,12月,18.8,148.3,139,9.3,7.8,44.8,44,0.8
30人以上,"P 医療,福祉",平成26,2014,年平均,19.6,156.5,148.6,7.9,11.4,70,68.8,1.2
30人以上,"P 医療,福祉",平成27,2015,年平均,20,156.3,148.6,7.7,13.8,70.5,69.2,1.3
30人以上,"P 医療,福祉",平成28,2016,年平均,19.9,155,147.3,7.7,13.7,69.2,67.9,1.3
30人以上,"P 医療,福祉",平成29,2017,年平均,19.9,154.9,147.5,7.4,13.6,68.1,67,1.1
30人以上,"P 医療,福祉",平成30,2018,年平均,19.5,158.3,149.9,8.4,13.6,80.5,79.1,1.4
30人以上,"P 医療,福祉",平成31・令和元,2019,年平均,19.3,155.7,147.6,8.1,11.8,68.8,67.4,1.4
30人以上,"P 医療,福祉",平成31,2019,1月,18.4,150,142.5,7.5,11.7,68.1,66.6,1.5
30人以上,"P 医療,福祉",平成31,2019,2月,18.3,151.2,142.4,8.8,11.7,67.3,65.7,1.6
30人以上,"P 医療,福祉",平成31,2019,3月,19.1,155.4,147.9,7.5,11.5,67.4,65.8,1.6
30人以上,"P 医療,福祉",平成31,2019,4月,20.2,163,154.5,8.5,11.8,69.8,68.1,1.7
30人以上,"P 医療,福祉",令和元,2019,5月,19.2,154,146.7,7.3,11.7,68.9,67,1.9
30人以上,"P 医療,福祉",令和元,2019,6月,19.4,156.8,147.8,9,11.9,68.1,66.8,1.3
30人以上,"P 医療,福祉",令和元,2019,7月,20,160.5,152.2,8.3,12.2,70.7,69.3,1.4
30人以上,"P 医療,福祉",令和元,2019,8月,19.6,156.7,148.7,8,12.1,70.7,69.5,1.2
30人以上,"P 医療,福祉",令和元,2019,9月,18.9,152.8,145.2,7.6,11.9,67.1,65.9,1.2
30人以上,"P 医療,福祉",令和元,2019,10月,19.7,157.6,149.4,8.2,11.6,66.4,65.2,1.2
30人以上,"P 医療,福祉",令和元,2019,11月,19.5,155.5,147.5,8,11.9,71.8,70.5,1.3
30人以上,"P 医療,福祉",令和元,2019,12月,19.4,154.1,146.1,8,12.1,69.7,68.4,1.3
30人以上,Q 複合サービス事業,平成26,2014,年平均,19.2,160.3,144.1,16.2,17.1,80.6,79.3,1.3
30人以上,Q 複合サービス事業,平成27,2015,年平均,19.1,155.7,144.4,11.3,14.8,107.8,104.3,3.5
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.9,151.6,142.8,8.8,16.7,109.8,107.1,2.7
30人以上,Q 複合サービス事業,平成29,2017,年平均,19.3,151.9,141.1,10.8,19.5,126.3,126,0.3
30人以上,Q 複合サービス事業,平成30,2018,年平均,19.3,166.3,149,17.3,18.3,100.4,90,10.4
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.8,162.4,145.5,16.9,17.9,99.6,91.7,7.9
30人以上,Q 複合サービス事業,平成31,2019,1月,18.3,158.5,139.5,19,18.2,101.6,91.9,9.7
30人以上,Q 複合サービス事業,平成31,2019,2月,17.8,153.9,138.2,15.7,16.7,87.8,81.4,6.4
30人以上,Q 複合サービス事業,平成31,2019,3月,19.2,165.4,147.2,18.2,18.1,99.9,91.1,8.8
30人以上,Q 複合サービス事業,平成31,2019,4月,19.7,170.8,153.4,17.4,17.8,98,89.1,8.9
30人以上,Q 複合サービス事業,令和元,2019,5月,18.4,157.5,139.6,17.9,17.8,96.2,87.4,8.8
30人以上,Q 複合サービス事業,令和元,2019,6月,18.9,162.6,148.1,14.5,17.6,99.2,92.5,6.7
30人以上,Q 複合サービス事業,令和元,2019,7月,20,170.4,155.8,14.6,18.8,105.1,98.3,6.8
30人以上,Q 複合サービス事業,令和元,2019,8月,18.4,155.5,143.9,11.6,17.5,95.5,90.3,5.2
30人以上,Q 複合サービス事業,令和元,2019,9月,17.8,154.3,136.2,18.1,18,100.4,92.8,7.6
30人以上,Q 複合サービス事業,令和元,2019,10月,19.2,165,148.5,16.5,17.9,100.8,93.4,7.4
30人以上,Q 複合サービス事業,令和元,2019,11月,18.4,164.8,144.1,20.7,17.8,99.3,91.7,7.6
30人以上,Q 複合サービス事業,令和元,2019,12月,19.8,169.8,151.9,17.9,18.8,109.7,98.6,11.1
30人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,19,160.7,143.7,17,15.1,88.9,85.1,3.8
30人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,19.2,160.7,145.6,15.1,16.3,98.8,94.8,4
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,19.4,162,147.3,14.7,16.2,98.3,95,3.3
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,19.1,159.5,146.1,13.4,16.1,95.6,92.9,2.7
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,19.2,158.5,146,12.5,16,102.1,97.3,4.8
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,18.7,155.4,141.5,13.9,15.1,98.5,94.2,4.3
30人以上,R サービス業（他に分類されないもの）,平成31,2019,1月,17.6,147.6,133.9,13.7,15.1,98.7,94.1,4.6
30人以上,R サービス業（他に分類されないもの）,平成31,2019,2月,18.2,151.4,137.6,13.8,14.8,94.7,90.3,4.4
30人以上,R サービス業（他に分類されないもの）,平成31,2019,3月,18.7,156.9,142.7,14.2,15.6,103.3,98.9,4.4
30人以上,R サービス業（他に分類されないもの）,平成31,2019,4月,19.1,159.2,144.8,14.4,14.8,100.5,96.1,4.4
30人以上,R サービス業（他に分類されないもの）,令和元,2019,5月,18.2,151.4,136.8,14.6,14.8,99.1,94.4,4.7
30人以上,R サービス業（他に分類されないもの）,令和元,2019,6月,18.9,156.6,143.2,13.4,15.3,97.7,93.5,4.2
30人以上,R サービス業（他に分類されないもの）,令和元,2019,7月,19.8,163.6,149.5,14.1,15.9,102.8,98.5,4.3
30人以上,R サービス業（他に分類されないもの）,令和元,2019,8月,18.8,156.2,142.7,13.5,15.2,100.3,96.1,4.2
30人以上,R サービス業（他に分類されないもの）,令和元,2019,9月,18.2,152.4,138.7,13.7,15.2,97.5,93.5,4
30人以上,R サービス業（他に分類されないもの）,令和元,2019,10月,19.1,158.1,144.1,14,15.5,98.3,94.1,4.2
30人以上,R サービス業（他に分類されないもの）,令和元,2019,11月,19,158.4,143.9,14.5,14.9,93.8,89.8,4
30人以上,R サービス業（他に分類されないもの）,令和元,2019,12月,18.8,153,139.7,13.3,14.7,94.3,90.6,3.7
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成31年・令和元年年報,,,,,,,,,,,,
第７－２表　産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,
